,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
50089,90,1.28,2.0,2.0,0.0,2.0,11,0.40215583546732014
29237,70,0.16,0.02,0.02,0.0,0.0,13,0.2359060630937437
14239,40,1.28,2.0,2.0,0.0,0.2,5,0.42517135174287624
54805,100,0.64,0.2,0.02,0.02,0.02,7,0.2810795643688427
1075,30,0.16,0.2,0.02,0.2,0.02,11,0.2598753187963609
55506,100,0.64,2.0,2.0,0.2,0.02,9,0.3154527635562157
10647,40,0.32,2.0,2.0,0.0,0.02,3,0.2742222754054129
51216,100,0.16,0.2,0.02,0.02,0.0,11,0.2556187598889703
24165,60,0.32,0.02,2.0,2.0,0.0,5,0.21772510579131515
47366,90,0.64,0.02,0.2,2.0,0.2,11,0.4120202013884836
71259,120,1.28,2.0,0.0,0.0,2.0,15,0.43725244476283126
32787,70,0.64,0.02,0.0,0.2,2.0,15,0.40790908434656165
64493,110,1.28,2.0,2.0,2.0,0.02,7,0.4141563737276319
67149,120,0.32,0.02,2.0,0.2,0.0,13,0.24200821799928554
13102,40,1.28,0.02,0.0,2.0,2.0,13,0.4004964644878695
42095,80,1.28,0.02,2.0,2.0,0.02,11,0.4295381825535793
67440,120,0.32,0.2,0.2,0.0,0.2,7,0.242880195459305
40166,80,0.64,0.02,0.2,0.2,0.2,3,0.37306655608386774
34860,70,1.28,0.02,2.0,0.02,0.0,3,0.23060082877118146
46725,90,0.64,0.0,0.02,0.0,2.0,3,0.41328414274876085
64662,120,0.16,0.0,0.02,0.02,0.02,9,0.2152425320856795
10770,40,0.64,0.0,0.0,0.0,0.2,11,0.22468048857066053
52239,100,0.32,0.0,0.2,0.02,0.2,13,0.36131387593184094
70496,120,1.28,0.02,0.02,0.02,0.2,15,0.4067789953427329
19153,50,0.64,0.2,2.0,0.0,0.0,5,0.2095248944074759
57244,100,1.28,2.0,2.0,0.0,0.02,13,0.391296149122452
66822,120,0.32,0.02,0.0,0.2,0.2,3,0.3694017600125778
39249,80,0.32,2.0,0.2,0.02,2.0,3,0.37764564423506963
49017,90,1.28,0.02,0.02,0.2,0.2,9,0.44371775323605156
31835,70,0.32,2.0,0.0,0.0,2.0,15,0.4156536778741369
39923,80,0.64,0.02,0.0,0.02,2.0,7,0.4166715053841132
27140,60,1.28,0.0,0.2,0.02,0.02,5,0.40162230126931353
36589,80,0.16,0.02,0.2,0.2,2.0,3,0.4004296815863577
19767,50,1.28,0.0,0.0,0.02,2.0,15,0.4266100738751688
2665,30,0.32,0.02,2.0,2.0,0.0,13,0.21348168367240855
68468,120,0.64,0.0,2.0,0.02,0.02,5,0.2570140865466262
14253,40,1.28,2.0,2.0,0.02,0.0,5,0.3869189534084327
41738,80,1.28,0.02,0.0,0.2,0.2,11,0.4329944489955307
44667,90,0.16,2.0,0.2,2.0,0.02,3,0.3896213666454467
39273,80,0.32,2.0,0.2,0.2,0.2,9,0.37820372744490477
51828,100,0.16,2.0,0.2,2.0,0.0,3,0.3505599557837943
19691,50,0.64,2.0,2.0,2.0,0.02,3,0.292198724956819
41238,80,1.28,0.0,0.0,0.0,2.0,5,0.42607154681461096
53594,100,0.32,2.0,0.2,0.2,0.0,7,0.2792253369129768
37315,80,0.16,2.0,0.02,0.0,0.2,13,0.22537950269211016
61617,110,0.64,0.02,0.2,0.0,0.2,9,0.39118368348310834
31135,70,0.32,0.02,0.02,2.0,2.0,15,0.37901939226719267
57608,110,0.16,0.0,0.2,0.02,0.02,13,0.2434920763575849
24752,60,0.32,2.0,0.02,0.0,0.0,3,0.26252197137772804
62474,110,0.64,2.0,0.02,2.0,0.0,15,0.38146838473534694
68203,120,0.64,0.0,0.0,2.0,2.0,7,0.3848995902436915
24435,60,0.32,0.2,0.2,0.0,0.2,13,0.24665875624223568
46052,90,0.32,0.2,2.0,0.0,0.2,15,0.3898294906037826
29518,70,0.16,0.02,2.0,0.2,0.0,15,0.25121333616811203
57272,100,1.28,2.0,2.0,0.02,0.02,13,0.41683103746266603
146,30,0.16,0.0,0.02,0.02,0.0,15,0.27211850587411707
20471,50,1.28,0.02,0.2,2.0,0.0,9,0.29499404271675705
8248,40,0.16,0.2,0.02,0.2,0.2,7,0.4159229129724843
34663,70,1.28,0.02,0.02,0.02,2.0,15,0.42545016743274544
8932,40,0.16,2.0,2.0,2.0,0.0,3,0.40942999810178154
12824,40,1.28,0.0,0.2,0.2,0.0,3,0.2617909642349982
47644,90,0.64,0.2,0.02,0.02,0.2,7,0.4310367315555837
46359,90,0.32,2.0,0.02,2.0,0.2,13,0.3941189552654565
12358,40,0.64,2.0,0.2,0.02,0.02,9,0.38709335131168526
65160,120,0.16,0.02,0.02,2.0,0.0,11,0.2314459546343025
37654,80,0.32,0.0,0.0,0.0,2.0,5,0.4002180042306578
22951,60,0.16,2.0,0.0,2.0,0.2,13,0.4117643603397728
16242,50,0.32,0.0,0.02,0.0,0.0,7,0.23873484536018372
38964,80,0.32,0.2,2.0,2.0,0.2,7,0.3912809928590071
20512,50,1.28,0.02,2.0,0.0,0.2,7,0.4194523368488096
55347,100,0.64,2.0,0.2,0.0,0.2,13,0.32122999244090517
57592,110,0.16,0.0,0.2,0.0,2.0,9,0.3843607019435236
17917,50,0.32,2.0,2.0,2.0,2.0,11,0.3951402869503179
19623,50,0.64,2.0,2.0,0.0,2.0,7,0.40938502776781993
32395,70,0.64,0.0,0.02,0.0,2.0,15,0.39761097672540374
24516,60,0.32,0.2,0.2,2.0,0.2,7,0.3879400565268131
13457,40,1.28,0.2,0.0,0.0,0.2,9,0.28648867698364117
48738,90,1.28,0.0,2.0,0.0,0.2,11,0.42538093597694765
66362,120,0.32,0.0,0.0,0.2,0.0,7,0.2936826921813465
42631,80,1.28,2.0,0.0,0.2,0.2,5,0.4022304548273331
68837,120,0.64,0.02,0.2,0.2,0.02,15,0.33293807348437815
27319,60,1.28,0.0,2.0,2.0,0.2,13,0.41844048384295796
64941,120,0.16,0.0,2.0,2.0,0.02,7,0.39589187561056693
45267,90,0.32,0.02,0.0,0.0,0.2,13,0.22035179756249468
52767,100,0.32,0.02,2.0,0.0,0.2,5,0.30586810818293586
35763,70,1.28,2.0,2.0,0.02,0.02,3,0.42266231939828125
21998,60,0.16,0.02,0.0,0.02,0.2,11,0.33790665785059937
50331,100,0.16,0.0,0.02,0.02,0.2,5,0.37823949742310575
60182,110,0.32,0.2,0.02,0.02,0.02,9,0.3461919907569442
26065,60,0.64,0.2,0.0,0.2,2.0,11,0.4084669146937254
69425,120,0.64,0.2,2.0,2.0,0.02,15,0.4447370501680889
30599,70,0.32,0.0,0.02,0.0,2.0,7,0.42272089128426227
16721,50,0.32,0.02,0.02,0.02,0.0,13,0.24432760105657159
12688,40,1.28,0.0,0.02,0.02,0.0,11,0.2774456354139203
49025,90,1.28,0.02,0.02,0.2,2.0,11,0.4065606232486351
15111,50,0.16,0.02,0.2,2.0,0.2,13,0.4075939303386703
41040,80,0.64,2.0,0.2,0.02,0.2,15,0.3937295960775907
35904,80,0.16,0.0,0.0,0.2,0.02,5,0.2822150268778863
27032,60,1.28,0.0,0.02,0.02,0.02,13,0.28331566769265704
61140,110,0.64,0.0,0.02,2.0,0.2,7,0.41030095495672897
60278,110,0.32,0.2,0.2,0.0,2.0,5,0.3532162570196416
19527,50,0.64,2.0,0.2,0.02,0.02,11,0.3526110789924241
32263,70,0.64,0.0,0.0,0.0,0.02,3,0.23926986738180522
64693,120,0.16,0.0,0.02,0.2,0.02,15,0.23234401007724223
45421,90,0.32,0.02,0.02,0.2,0.0,13,0.25286316501995965
67015,120,0.32,0.02,0.2,0.02,0.02,11,0.27976646051161114
53042,100,0.32,0.2,0.02,0.2,0.02,9,0.2959307784172494
13580,40,1.28,0.2,0.02,0.02,0.0,3,0.22888373567021095
4563,30,0.64,0.2,0.0,0.2,2.0,15,0.4157695709883322
35606,70,1.28,2.0,0.02,2.0,0.2,11,0.4132328272302153
37232,80,0.16,2.0,0.0,0.02,0.2,15,0.33495772757879116
56332,100,1.28,0.02,0.2,2.0,2.0,9,0.388076704270184
42415,80,1.28,0.2,0.2,0.2,2.0,7,0.4093483222604355
38385,80,0.32,0.02,0.2,0.2,2.0,11,0.36618476507986114
17765,50,0.32,2.0,0.2,0.2,0.02,15,0.4197324396394955
31246,70,0.32,0.02,0.2,2.0,2.0,13,0.40108164710494926
70230,120,1.28,0.0,2.0,0.0,0.0,15,0.2114240870686666
44445,90,0.16,2.0,0.0,2.0,0.02,7,0.3667972544267259
26582,60,0.64,2.0,0.02,0.02,0.02,9,0.3597164369840173
2652,30,0.32,0.02,2.0,0.2,0.2,15,0.4380723052072945
62589,110,0.64,2.0,0.2,2.0,0.02,7,0.38155093090822895
38575,80,0.32,0.2,0.0,0.02,0.2,13,0.37049359524096825
66930,120,0.32,0.02,0.02,0.2,0.02,9,0.3693015290758638
61331,110,0.64,0.0,2.0,0.2,0.02,11,0.3675015686759083
69066,120,0.64,0.2,0.0,0.2,0.2,11,0.40308976397016927
30791,70,0.32,0.0,0.2,2.0,0.2,13,0.38025922751229163
44310,90,0.16,0.2,2.0,0.2,0.2,3,0.40355916984431534
15134,50,0.16,0.02,2.0,0.0,0.2,3,0.24159970777532866
69113,120,0.64,0.2,0.02,0.0,0.02,7,0.2401332657023766
29352,70,0.16,0.02,0.2,0.0,0.02,5,0.17623188563029654
13803,40,1.28,0.2,2.0,0.0,2.0,15,0.4195313807123132
8497,40,0.16,0.2,2.0,2.0,0.02,15,0.3721524545064611
46805,90,0.64,0.0,0.02,2.0,0.2,9,0.40181116954428314
21750,60,0.16,0.0,0.2,0.0,2.0,5,0.3549275113526843
64549,120,0.16,0.0,0.0,0.02,0.02,7,0.2257681233681743
56429,100,1.28,0.02,2.0,2.0,0.02,7,0.43541268187091053
35916,80,0.16,0.0,0.0,0.2,0.2,15,0.38589012426571095
24442,60,0.32,0.2,0.2,0.0,2.0,13,0.43335758890625964
554,30,0.16,0.02,0.0,2.0,2.0,5,0.39791591332650045
33553,70,0.64,0.2,2.0,0.2,0.02,7,0.3224825255400198
38859,80,0.32,0.2,0.2,2.0,2.0,7,0.40666968350124433
26877,60,0.64,2.0,2.0,2.0,2.0,11,0.399076643567545
56348,100,1.28,0.02,2.0,0.0,0.02,13,0.39130743598384066
7981,40,0.16,0.02,2.0,0.02,0.0,5,0.22963911967751627
60837,110,0.32,2.0,2.0,0.0,2.0,3,0.37869385945787765
29257,70,0.16,0.02,0.02,0.0,2.0,11,0.35234956900645725
34520,70,1.28,0.02,0.0,0.0,2.0,9,0.42492995976817527
29067,70,0.16,0.0,2.0,0.2,0.0,9,0.18283489319400925
2231,30,0.32,0.0,2.0,2.0,0.2,13,0.4308522957378346
11339,40,0.64,0.02,0.02,0.0,2.0,15,0.34956924551493856
52667,100,0.32,0.02,0.2,0.0,2.0,15,0.43796924935737386
7370,40,0.16,0.0,0.02,2.0,0.0,15,0.18715646057382312
51103,100,0.16,0.2,0.0,0.02,0.0,9,0.2472887304333521
14636,50,0.16,0.0,0.2,0.2,0.2,15,0.36675371199330825
10312,40,0.32,2.0,0.0,0.0,0.02,5,0.2666223371277491
29342,70,0.16,0.02,0.02,2.0,2.0,13,0.3977841529528828
15412,50,0.16,0.2,0.02,0.2,0.02,13,0.2733319807168782
21966,60,0.16,0.02,0.0,0.0,0.2,3,0.13929844984165898
19027,50,0.64,0.2,0.02,2.0,0.2,5,0.4122825472321678
55872,100,1.28,0.0,0.2,2.0,0.02,13,0.42706917033150144
48643,90,1.28,0.0,0.2,0.02,0.02,3,0.4381499586027699
28294,60,1.28,2.0,0.0,0.2,0.2,3,0.3937167059387613
25846,60,0.64,0.02,0.2,2.0,0.0,7,0.24713192780001064
21444,50,1.28,2.0,2.0,0.02,2.0,9,0.40018462902821134
8585,40,0.16,2.0,0.0,0.2,0.2,9,0.4038883630990242
66568,120,0.32,0.0,0.2,0.02,0.02,13,0.2731487057721014
38604,80,0.32,0.2,0.0,0.2,0.2,15,0.39950431554798566
50048,90,1.28,2.0,0.2,2.0,0.02,13,0.3603439844599035
30826,70,0.32,0.0,2.0,0.0,2.0,13,0.4071923008779643
6569,30,1.28,0.2,0.2,0.2,0.2,9,0.4264937507710426
71292,120,1.28,2.0,0.0,0.2,0.0,11,0.4215445097480486
40333,80,0.64,0.2,0.0,0.0,0.02,15,0.2053502687136518
9167,40,0.32,0.0,0.02,2.0,0.02,11,0.3699946608104882
68994,120,0.64,0.2,0.0,0.0,0.0,7,0.22830534649834267
57915,110,0.16,0.02,0.02,0.0,0.02,11,0.1724168485732706
51093,100,0.16,0.2,0.0,0.0,2.0,3,0.3009542214633382
70260,120,1.28,0.0,2.0,0.02,0.02,5,0.4308605903928941
27575,60,1.28,0.02,0.2,0.0,2.0,7,0.42604243016130955
12125,40,0.64,2.0,0.0,0.02,0.0,5,0.30875895422795885
1686,30,0.16,2.0,2.0,0.0,0.0,15,0.24197553147522
25279,60,0.64,0.0,0.02,0.2,2.0,7,
32066,70,0.32,2.0,0.2,0.02,0.0,15,
55878,100,1.28,0.0,0.2,2.0,0.2,11,
47455,90,0.64,0.02,2.0,0.2,2.0,7,
26489,60,0.64,2.0,0.0,0.2,0.0,5,
5363,30,0.64,2.0,2.0,2.0,0.2,5,
18474,50,0.64,0.02,0.0,2.0,2.0,5,
22712,60,0.16,0.2,0.2,2.0,0.0,11,
55693,100,1.28,0.0,0.02,0.02,0.0,5,
44048,90,0.16,0.2,0.02,0.02,0.0,11,
63333,110,1.28,0.02,0.02,0.02,2.0,11,
2142,30,0.32,0.0,2.0,0.0,0.2,3,
37808,80,0.32,0.0,0.02,0.2,0.02,5,
19372,50,0.64,2.0,0.0,2.0,2.0,9,
66871,120,0.32,0.02,0.02,0.0,0.02,3,
43445,90,0.16,0.0,2.0,2.0,0.2,9,
53345,100,0.32,2.0,0.0,0.02,0.0,13,
3709,30,0.64,0.0,0.02,0.0,0.02,15,
26113,60,0.64,0.2,0.02,0.0,0.2,9,
10804,40,0.64,0.0,0.0,0.02,2.0,9,
40539,80,0.64,0.2,0.02,2.0,2.0,7,
70178,120,1.28,0.0,0.2,0.2,0.02,9,
31066,70,0.32,0.02,0.02,0.02,0.2,3,
12893,40,1.28,0.0,2.0,0.0,0.02,15,
15694,50,0.16,2.0,0.0,0.0,0.2,3,
7059,30,1.28,2.0,2.0,0.0,0.0,9,
3653,30,0.64,0.0,0.0,0.2,0.02,15,
45975,90,0.32,0.2,0.2,0.02,2.0,15,
22697,60,0.16,0.2,0.2,0.2,0.2,9,
36608,80,0.16,0.02,0.2,2.0,0.02,13,
7818,40,0.16,0.02,0.02,2.0,0.0,15,
44556,90,0.16,2.0,0.02,2.0,0.02,5,
63003,110,1.28,0.0,0.2,0.2,0.0,9,
10637,40,0.32,2.0,0.2,2.0,2.0,11,
14101,40,1.28,2.0,0.02,2.0,0.2,9,
22174,60,0.16,0.02,0.02,2.0,2.0,13,
54183,100,0.64,0.0,2.0,2.0,0.0,9,
21289,50,1.28,2.0,0.2,0.0,0.02,7,
5641,30,1.28,0.0,0.2,0.02,0.02,15,
3358,30,0.32,2.0,0.02,2.0,2.0,13,
25503,60,0.64,0.0,2.0,0.2,2.0,7,
17930,50,0.64,0.0,0.0,0.0,0.02,9,
19523,50,0.64,2.0,0.2,0.02,0.02,3,
16871,50,0.32,0.02,0.2,0.2,0.2,5,
42567,80,1.28,2.0,0.0,0.0,0.02,3,
55615,100,1.28,0.0,0.0,0.2,0.02,3,
9517,40,0.32,0.02,0.0,2.0,2.0,11,
52764,100,0.32,0.02,2.0,0.0,0.02,13,
10671,40,0.32,2.0,2.0,0.02,0.0,9,
66773,120,0.32,0.02,0.0,0.0,2.0,3,
31893,70,0.32,2.0,0.0,2.0,0.0,5,
53677,100,0.32,2.0,2.0,0.02,0.0,5,
4222,30,0.64,0.02,0.02,0.2,2.0,5,
28822,70,0.16,0.0,0.02,0.02,0.02,9,
23727,60,0.32,0.0,2.0,2.0,0.02,11,
522,30,0.16,0.02,0.0,0.2,0.2,11,
2549,30,0.32,0.02,0.2,2.0,0.0,5,
33785,70,0.64,2.0,0.02,0.2,0.2,9,
27068,60,1.28,0.0,0.02,0.2,0.2,15,
68870,120,0.64,0.02,0.2,2.0,0.2,11,
39995,80,0.64,0.02,0.02,0.0,0.02,11,
60027,110,0.32,0.02,2.0,2.0,2.0,7,
28807,70,0.16,0.0,0.02,0.0,2.0,7,
54673,100,0.64,0.2,0.0,0.0,0.2,9,
62754,110,1.28,0.0,0.0,0.02,0.0,15,
8930,40,0.16,2.0,2.0,0.2,2.0,13,
40666,80,0.64,0.2,2.0,0.0,0.02,9,
240,30,0.16,0.0,0.2,0.0,0.2,7,
25419,60,0.64,0.0,0.2,2.0,2.0,7,
16412,50,0.32,0.0,0.2,0.2,0.0,11,
40537,80,0.64,0.2,0.02,2.0,2.0,3,
7450,40,0.16,0.0,0.2,0.2,0.0,7,
36885,80,0.16,0.2,0.02,0.02,0.02,7,
38283,80,0.32,0.02,0.02,2.0,0.02,3,
24677,60,0.32,2.0,0.0,0.02,0.02,7,
39927,80,0.64,0.02,0.0,0.02,2.0,15,
20496,50,1.28,0.02,2.0,0.0,0.0,3,
46424,90,0.32,2.0,0.2,0.2,0.0,3,
50886,100,0.16,0.02,0.2,0.02,0.02,9,
4677,30,0.64,0.2,0.02,2.0,0.0,5,
52626,100,0.32,0.02,0.02,2.0,0.2,3,
66162,120,0.16,2.0,0.2,0.2,2.0,13,
44382,90,0.16,2.0,0.0,0.02,0.0,7,
67626,120,0.32,0.2,2.0,2.0,0.0,15,
38983,80,0.32,2.0,0.0,0.0,0.02,3,
24849,60,0.32,2.0,0.02,2.0,0.02,15,
9120,40,0.32,0.0,0.02,0.02,0.2,15,
8522,40,0.16,2.0,0.0,0.0,0.02,9,
12593,40,1.28,0.0,0.0,0.02,2.0,3,
18149,50,0.64,0.0,0.2,0.0,0.0,13,
31961,70,0.32,2.0,0.02,0.02,0.02,15,
8138,40,0.16,0.2,0.0,0.2,0.2,11,
1905,30,0.32,0.0,0.02,0.0,0.0,5,
6756,30,1.28,2.0,0.0,0.02,0.02,5,
4734,30,0.64,0.2,0.2,0.02,0.0,7,
20747,50,1.28,0.2,0.02,0.0,2.0,15,
19058,50,0.64,0.2,0.2,0.0,0.2,11,
5205,30,0.64,2.0,0.2,0.02,2.0,11,
52125,100,0.32,0.0,0.02,0.02,0.2,9,
7539,40,0.16,0.0,2.0,0.02,0.02,3,
61974,110,0.64,0.2,0.02,0.02,0.02,9,
36538,80,0.16,0.02,0.2,0.0,2.0,13,
34752,70,1.28,0.02,0.2,0.02,0.0,11,
58124,110,0.16,0.02,0.2,2.0,2.0,9,
11166,40,0.64,0.0,2.0,0.2,2.0,5,
55272,100,0.64,2.0,0.02,0.2,0.0,3,
9531,40,0.32,0.02,0.02,0.0,0.02,11,
67930,120,0.32,2.0,0.2,0.2,0.0,7,
1749,30,0.16,2.0,2.0,0.2,0.02,15,
22644,60,0.16,0.2,0.2,0.0,0.2,15,
14421,50,0.16,0.0,0.0,2.0,0.0,5,
2980,30,0.32,0.2,0.2,0.2,0.02,13,
38687,80,0.32,0.2,0.02,0.02,0.2,13,
52640,100,0.32,0.02,0.2,0.0,0.0,3,
60276,110,0.32,0.2,0.2,0.0,0.2,15,
59591,110,0.32,0.02,0.0,0.0,0.02,3,
41861,80,1.28,0.02,0.02,2.0,0.0,5,
3067,30,0.32,0.2,2.0,0.02,0.2,5,
11355,40,0.64,0.02,0.02,0.02,0.2,5,
26788,60,0.64,2.0,2.0,0.0,0.2,15,
7744,40,0.16,0.02,0.02,0.0,0.2,7,
65301,120,0.16,0.02,2.0,0.0,0.0,13,
50650,100,0.16,0.02,0.0,0.0,2.0,13,
17802,50,0.32,2.0,0.2,2.0,2.0,5,
13056,40,1.28,0.02,0.0,0.2,0.02,5,
51812,100,0.16,2.0,0.2,0.2,0.02,13,
30760,70,0.32,0.0,0.2,0.2,0.2,7,
49175,90,1.28,0.02,2.0,0.0,0.02,3,
11788,40,0.64,0.2,0.02,0.02,0.0,3,
41131,80,0.64,2.0,2.0,0.0,2.0,15,
65885,120,0.16,2.0,0.0,0.02,0.0,5,
24687,60,0.32,2.0,0.0,0.02,0.2,13,
41377,80,1.28,0.0,0.02,0.02,2.0,3,
59889,110,0.32,0.02,0.2,0.2,2.0,11,
52184,100,0.32,0.0,0.02,2.0,0.2,15,
56238,100,1.28,0.02,0.2,0.0,0.2,3,
66417,120,0.32,0.0,0.02,0.0,0.0,5,
67277,120,0.32,0.2,0.0,0.2,2.0,3,
6470,30,1.28,0.2,0.02,2.0,0.0,7,
20516,50,1.28,0.02,2.0,0.0,0.2,15,
54091,100,0.64,0.0,0.2,2.0,2.0,7,
33620,70,0.64,2.0,0.0,0.0,0.2,15,
15295,50,0.16,0.2,0.0,0.2,0.02,3,
44745,90,0.16,2.0,2.0,0.2,0.0,5,
34566,70,1.28,0.02,0.0,0.2,0.2,3,
50814,100,0.16,0.02,0.02,0.2,2.0,5,
29898,70,0.16,0.2,0.2,2.0,2.0,5,
25280,60,0.64,0.0,0.02,0.2,2.0,9,
49325,90,1.28,0.2,0.0,0.02,0.2,9,
51605,100,0.16,2.0,0.0,2.0,0.0,5,
52470,100,0.32,0.02,0.0,0.02,2.0,13,
45324,90,0.32,0.02,0.0,0.2,0.2,15,
41307,80,1.28,0.0,0.0,2.0,0.02,3,
14694,50,0.16,0.0,2.0,0.0,2.0,5,
35486,70,1.28,2.0,0.0,2.0,0.02,9,
32752,70,0.64,0.02,0.0,0.02,0.2,15,
23672,60,0.32,0.0,2.0,0.02,0.02,13,
71080,120,1.28,0.2,0.2,0.2,0.2,7,
18231,50,0.64,0.0,0.2,2.0,0.0,9,
19099,50,0.64,0.2,0.2,0.2,0.0,9,
39959,80,0.64,0.02,0.0,2.0,0.0,9,
32430,70,0.64,0.0,0.02,0.2,0.0,15,
43330,90,0.16,0.0,0.2,2.0,0.2,3,
16520,50,0.32,0.0,2.0,0.2,0.0,3,
59085,110,0.16,2.0,2.0,0.2,0.0,13,
68460,120,0.64,0.0,2.0,0.02,0.0,3,
5497,30,1.28,0.0,0.02,0.0,0.02,7,
53051,100,0.32,0.2,0.02,0.2,0.2,13,
43225,90,0.16,0.0,0.02,2.0,2.0,3,
62690,110,0.64,2.0,2.0,0.2,2.0,13,
65391,120,0.16,0.02,2.0,2.0,0.02,11,
5763,30,1.28,0.0,2.0,0.02,2.0,7,
28824,70,0.16,0.0,0.02,0.02,0.02,13,
19942,50,1.28,0.0,0.2,0.0,0.0,15,
44587,90,0.16,2.0,0.2,0.0,0.02,11,
24204,60,0.32,0.2,0.0,0.0,0.02,13,
63087,110,1.28,0.0,2.0,0.02,0.0,9,
24825,60,0.32,2.0,0.02,0.2,0.2,9,
40679,80,0.64,0.2,2.0,0.0,2.0,7,
6161,30,1.28,0.02,2.0,0.0,0.0,5,
18040,50,0.64,0.0,0.02,0.0,0.02,5,
62484,110,0.64,2.0,0.02,2.0,0.2,7,
24882,60,0.32,2.0,0.2,0.0,0.2,11,
7624,40,0.16,0.02,0.0,0.0,0.02,5,
24415,60,0.32,0.2,0.02,2.0,2.0,15,
64824,120,0.16,0.0,0.2,2.0,0.0,11,
59709,110,0.32,0.02,0.02,0.0,0.02,15,
4796,30,0.64,0.2,0.2,2.0,0.02,5,
27118,60,1.28,0.0,0.2,0.0,0.2,3,
18912,50,0.64,0.2,0.0,2.0,0.02,13,
18305,50,0.64,0.0,2.0,0.02,2.0,3,
18668,50,0.64,0.02,0.2,0.2,0.2,15,
60651,110,0.32,2.0,0.02,0.2,0.0,9,
28381,60,1.28,2.0,0.02,0.02,0.2,9,
37655,80,0.32,0.0,0.0,0.0,2.0,7,
1066,30,0.16,0.2,0.02,0.2,0.0,7,
48960,90,1.28,0.02,0.02,0.0,0.2,7,
10007,40,0.32,0.2,0.02,0.02,0.02,11,
65851,120,0.16,0.2,2.0,2.0,2.0,7,
50660,100,0.16,0.02,0.0,0.02,0.02,5,
45492,90,0.32,0.02,0.2,0.0,0.2,15,
47554,90,0.64,0.2,0.0,0.2,0.02,9,
49377,90,1.28,0.2,0.0,2.0,0.02,15,
55266,100,0.64,2.0,0.02,0.02,2.0,5,
6505,30,1.28,0.2,0.2,0.0,0.02,7,
51298,100,0.16,0.2,0.2,0.0,0.0,7,
28439,60,1.28,2.0,0.02,2.0,0.2,13,
63296,110,1.28,0.02,0.02,0.0,0.2,7,
32754,70,0.64,0.02,0.0,0.02,2.0,5,
34572,70,1.28,0.02,0.0,0.2,0.2,15,
40983,80,0.64,2.0,0.02,2.0,0.2,13,
28544,60,1.28,2.0,0.2,2.0,0.02,13,
27224,60,1.28,0.0,2.0,0.0,0.02,5,
20689,50,1.28,0.2,0.0,0.2,2.0,11,
5015,30,0.64,2.0,0.0,2.0,0.0,9,
35667,70,1.28,2.0,0.2,0.02,2.0,7,
40268,80,0.64,0.02,2.0,0.2,0.0,11,
68042,120,0.32,2.0,2.0,0.2,0.0,7,
18373,50,0.64,0.02,0.0,0.0,0.0,13,
17123,50,0.32,0.2,0.0,2.0,0.2,5,
16942,50,0.32,0.02,2.0,0.02,0.0,7,
49342,90,1.28,0.2,0.0,0.2,0.0,15,
56725,100,1.28,0.2,0.2,0.02,2.0,11,
39916,80,0.64,0.02,0.0,0.02,0.2,7,
71012,120,1.28,0.2,0.2,0.0,0.0,11,
32896,70,0.64,0.02,0.02,0.2,2.0,9,
35115,70,1.28,0.2,0.02,0.2,0.0,9,
10684,40,0.32,2.0,2.0,0.02,0.2,7,
58507,110,0.16,0.2,0.2,0.02,0.2,5,
18606,50,0.64,0.02,0.2,0.0,0.2,3,
71472,120,1.28,2.0,0.2,0.0,0.2,7,
57319,100,1.28,2.0,2.0,2.0,0.0,9,
63065,110,1.28,0.0,2.0,0.0,0.02,7,
45318,90,0.32,0.02,0.0,0.2,0.2,3,
34025,70,0.64,2.0,2.0,2.0,0.0,13,
59936,110,0.32,0.02,2.0,0.0,0.2,7,
25626,60,0.64,0.02,0.0,2.0,0.0,15,
71530,120,1.28,2.0,0.2,0.2,0.2,11,
34455,70,1.28,0.0,2.0,0.2,0.2,5,
18484,50,0.64,0.02,0.02,0.0,0.0,11,
17464,50,0.32,0.2,2.0,2.0,0.2,15,
63591,110,1.28,0.02,2.0,2.0,0.0,9,
84,30,0.16,0.0,0.0,2.0,0.0,3,
2039,30,0.32,0.0,0.2,0.0,2.0,7,
61595,110,0.64,0.02,0.02,2.0,2.0,7,
33351,70,0.64,0.2,0.02,2.0,0.0,9,
69032,120,0.64,0.2,0.0,0.02,0.02,13,
1142,30,0.16,0.2,0.2,0.0,2.0,5,
58455,110,0.16,0.2,0.02,2.0,0.2,13,
52501,100,0.32,0.02,0.0,2.0,0.0,5,
31722,70,0.32,0.2,2.0,0.0,2.0,13,
6729,30,1.28,2.0,0.0,0.0,0.02,7,
52517,100,0.32,0.02,0.0,2.0,0.2,9,
71390,120,1.28,2.0,0.02,0.02,0.2,11,
82,30,0.16,0.0,0.0,0.2,2.0,13,
36018,80,0.16,0.0,0.02,0.2,0.02,9,
30321,70,0.16,2.0,0.2,0.2,2.0,11,
40412,80,0.64,0.2,0.0,2.0,0.02,5,
43831,90,0.16,0.02,2.0,0.02,0.02,11,
39993,80,0.64,0.02,0.02,0.0,0.02,7,
17991,50,0.64,0.0,0.0,0.2,0.2,5,
26832,60,0.64,2.0,2.0,0.2,0.02,5,
9882,40,0.32,0.2,0.0,0.0,2.0,13,
37517,80,0.16,2.0,0.2,2.0,2.0,11,
59522,110,0.32,0.0,2.0,0.02,2.0,5,
34248,70,1.28,0.0,0.02,2.0,0.0,11,
47376,90,0.64,0.02,2.0,0.0,0.0,3,
