,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
54252,100,0.64,0.02,0.0,0.02,0.2,7,0.3197078721751353
39500,80,0.64,0.0,0.0,0.2,0.2,15,0.29865161655903544
25489,60,0.64,0.0,2.0,0.2,0.02,7,0.2509351999585086
67577,120,0.32,0.2,2.0,0.02,0.02,15,0.2014020755958636
65563,120,0.16,0.2,0.02,0.02,0.2,5,0.2979499957092999
65585,120,0.16,0.2,0.02,0.2,0.02,7,0.19026865821186253
42646,80,1.28,2.0,0.0,2.0,0.0,7,0.3325012527589834
22419,60,0.16,0.2,0.0,0.0,0.2,13,0.12838201907476823
54601,100,0.64,0.02,2.0,0.2,0.0,5,0.23191238612184914
68891,120,0.64,0.02,2.0,0.0,0.02,11,0.19939411001425467
32720,70,0.64,0.02,0.0,0.0,0.2,7,0.20301487452465922
12243,40,0.64,2.0,0.02,0.02,0.02,3,0.22461327076914733
27663,60,1.28,0.02,0.2,2.0,2.0,15,0.3591920279681815
7420,40,0.16,0.0,0.2,0.02,0.0,3,0.17528344706012056
70755,120,1.28,0.02,2.0,0.2,2.0,15,0.3725548206723856
5127,30,0.64,2.0,0.02,2.0,0.0,9,0.2630154592076008
43618,90,0.16,0.02,0.02,0.02,2.0,5,0.31958729841971956
60600,110,0.32,2.0,0.02,0.0,0.02,5,0.20792491724555967
36485,80,0.16,0.02,0.02,2.0,0.0,5,0.1612118210476639
42731,80,1.28,2.0,0.02,0.2,0.0,9,0.35051467355800875
60364,110,0.32,0.2,0.2,2.0,2.0,9,0.347195185119994
46666,90,0.64,0.0,0.0,0.2,0.2,11,0.27160966009212995
58374,110,0.16,0.2,0.02,0.0,2.0,5,0.24822074182848297
44547,90,0.16,2.0,0.02,0.2,2.0,15,0.32022814259019583
50069,90,1.28,2.0,2.0,0.0,0.0,13,0.37575410672387016
60773,110,0.32,2.0,0.2,0.2,0.02,15,0.2556324618193788
33421,70,0.64,0.2,0.2,0.02,0.2,9,0.32307363706214487
8667,40,0.16,2.0,0.02,0.02,0.2,5,0.31640454068458
63283,110,1.28,0.02,0.02,0.0,0.0,9,0.06699177143600601
3190,30,0.32,2.0,0.0,0.02,2.0,13,0.3350638035436649
6951,30,1.28,2.0,0.2,0.0,0.02,3,0.2540057869397988
1640,30,0.16,2.0,0.2,0.2,0.2,7,0.3277969887548049
8516,40,0.16,2.0,0.0,0.0,0.0,11,0.20053735396351707
50087,90,1.28,2.0,2.0,0.0,2.0,7,0.36372484183028625
918,30,0.16,0.2,0.0,0.0,2.0,5,0.20425137119193976
35889,80,0.16,0.0,0.0,0.02,2.0,3,0.37062677037878916
9275,40,0.32,0.0,0.2,2.0,0.02,3,0.292762696940664
71643,120,1.28,2.0,2.0,0.2,0.2,13,0.3529177933080997
22845,60,0.16,0.2,2.0,2.0,2.0,11,0.33716362060396066
46371,90,0.32,2.0,0.2,0.0,0.0,9,0.15673066521901036
51911,100,0.16,2.0,2.0,0.02,2.0,15,0.3547471249835731
24380,60,0.32,0.2,0.02,0.2,0.2,15,0.3339837953263379
40683,80,0.64,0.2,2.0,0.0,2.0,15,0.35735222801542266
36661,80,0.16,0.02,2.0,0.02,0.02,7,0.17479274970729564
59352,110,0.32,0.0,0.02,2.0,0.2,15,0.31832570821274425
57325,100,1.28,2.0,2.0,2.0,0.02,7,0.3223724146406552
16752,50,0.32,0.02,0.02,0.2,0.02,5,0.24557884358210186
54124,100,0.64,0.0,2.0,0.02,0.0,3,0.1763037766419583
16424,50,0.32,0.0,0.2,0.2,0.2,7,0.28105305566922895
36097,80,0.16,0.0,0.2,0.02,0.0,13,0.17799451986293494
6923,30,1.28,2.0,0.02,2.0,0.02,3,0.2828867233963061
38134,80,0.32,0.02,0.0,0.02,2.0,13,0.33017399795200286
42631,80,1.28,2.0,0.0,0.2,0.2,5,0.33461226749268214
47418,90,0.64,0.02,2.0,0.02,0.2,3,0.2615236558475803
43644,90,0.16,0.02,0.02,0.2,0.2,15,0.2634434328666236
8675,40,0.16,2.0,0.02,0.02,2.0,7,0.36781947174652346
58432,110,0.16,0.2,0.02,0.2,2.0,9,0.3173533486938592
51854,100,0.16,2.0,0.2,2.0,2.0,13,0.3201591499409579
52117,100,0.32,0.0,0.02,0.02,0.02,7,0.20182103906008989
35192,70,1.28,0.2,0.2,0.0,2.0,9,0.36580089942269994
46930,90,0.64,0.0,2.0,0.0,0.0,7,0.20294644201239187
39766,80,0.64,0.0,2.0,0.0,0.0,15,0.2241924555136826
18142,50,0.64,0.0,0.02,2.0,2.0,13,0.34790885059067095
46939,90,0.64,0.0,2.0,0.0,0.02,11,0.23015477046452756
9508,40,0.32,0.02,0.0,2.0,0.2,7,0.2849840054311259
10169,40,0.32,0.2,0.2,2.0,0.0,13,0.16309765270792226
58849,110,0.16,2.0,0.02,0.02,2.0,3,0.3601907073271319
10924,40,0.64,0.0,0.02,0.2,0.0,11,0.2298382566482688
56879,100,1.28,0.2,2.0,2.0,0.02,11,0.35041391419751133
27282,60,1.28,0.0,2.0,0.2,0.02,9,0.33264435542582066
6597,30,1.28,0.2,0.2,2.0,0.2,9,0.3719441354667511
29024,70,0.16,0.0,2.0,0.0,0.2,7,0.21973101835413614
16575,50,0.32,0.0,2.0,2.0,2.0,15,0.33960071568595457
24672,60,0.32,2.0,0.0,0.02,0.0,11,0.24599603068386552
45586,90,0.32,0.02,2.0,0.0,0.0,7,0.15575212509350633
1613,30,0.16,2.0,0.2,0.02,0.2,9,0.35047435045459735
2330,30,0.32,0.02,0.0,2.0,0.0,15,0.1872000569266822
45231,90,0.32,0.0,2.0,2.0,0.02,11,0.2896217792292024
48815,90,1.28,0.0,2.0,2.0,0.02,11,0.38467333128202796
18498,50,0.64,0.02,0.02,0.0,0.2,11,0.18695737155283526
43953,90,0.16,0.2,0.0,0.02,2.0,3,0.34472837351201163
48380,90,0.64,2.0,2.0,2.0,2.0,9,0.34768028712593524
40293,80,0.64,0.02,2.0,2.0,0.0,5,0.15194273861358676
55761,100,1.28,0.0,0.02,2.0,0.02,15,0.3561167833402298
41605,80,1.28,0.0,2.0,0.02,2.0,11,0.3725194707990391
9809,40,0.32,0.02,2.0,0.2,0.02,7,0.22242499429567897
38031,80,0.32,0.0,2.0,0.2,0.02,3,0.25178087725120535
6239,30,1.28,0.02,2.0,0.2,2.0,7,0.37223089042020796
24527,60,0.32,0.2,0.2,2.0,2.0,15,0.3394328395691099
53730,100,0.32,2.0,2.0,0.2,2.0,13,0.3319052934023427
70297,120,1.28,0.0,2.0,0.2,0.2,9,0.37151944745598103
57757,110,0.16,0.0,2.0,0.2,2.0,3,0.3416871661491747
27929,60,1.28,0.2,0.02,0.02,0.02,15,0.3042395259888829
30332,70,0.16,2.0,0.2,2.0,0.02,5,0.34935766117115274
69515,120,0.64,2.0,0.0,0.2,0.2,13,0.2901017798873905
38058,80,0.32,0.0,2.0,2.0,0.0,15,0.1234467986534088
1452,30,0.16,2.0,0.0,2.0,2.0,9,0.33351217484186224
64075,110,1.28,2.0,0.0,0.0,0.02,11,0.19030385162428395
6127,30,1.28,0.02,0.2,0.2,2.0,7,0.3724369204840191
20861,50,1.28,0.2,0.2,0.02,0.0,5,0.2005999548118097
50011,90,1.28,2.0,0.2,0.2,0.0,9,0.34134511750614166
69377,120,0.64,0.2,2.0,0.02,2.0,3,0.3562309015800205
21775,60,0.16,0.0,0.2,0.02,0.2,13,0.24824887252746053
913,30,0.16,0.2,0.0,0.0,0.2,9,0.20273318082835276
28483,60,1.28,2.0,0.2,0.02,0.02,3,0.36083637201876967
50907,100,0.16,0.02,0.2,0.2,0.0,9,0.17231188028715128
64194,110,1.28,2.0,0.02,0.0,0.2,11,0.26243235489081834
39604,80,0.64,0.0,0.02,0.2,0.02,13,0.23271444450477446
35689,70,1.28,2.0,0.2,0.2,0.2,9,0.3346040949583191
4636,30,0.64,0.2,0.02,0.02,0.2,7,0.308615921970287
36833,80,0.16,0.2,0.0,2.0,0.02,15,0.28082914850680313
36479,80,0.16,0.02,0.02,0.2,2.0,7,0.3344382078656325
70812,120,1.28,0.2,0.0,0.02,0.0,3,0.24268079522838237
45915,90,0.32,0.2,0.02,2.0,2.0,7,0.3397510181578014
5365,30,0.64,2.0,2.0,2.0,0.2,9,0.3156444156645283
59175,110,0.32,0.0,0.0,0.02,0.02,11,0.25033393374868407
49966,90,1.28,2.0,0.2,0.0,0.2,3,0.2977139466926528
56391,100,1.28,0.02,2.0,0.02,2.0,15,0.3761687450178217
20936,50,1.28,0.2,0.2,2.0,0.2,15,0.3570515177565182
18538,50,0.64,0.02,0.02,0.2,0.0,7,0.24540853324082879
11518,40,0.64,0.02,0.2,2.0,0.02,9,0.23424330206989358
36109,80,0.16,0.0,0.2,0.02,0.2,9,0.2988847616387112
60630,110,0.32,2.0,0.02,0.02,0.02,9,0.23205906014240585
61617,110,0.64,0.02,0.2,0.0,0.2,9,0.21690857841189776
35518,70,1.28,2.0,0.02,0.0,0.2,3,0.2252492686519506
3578,30,0.32,2.0,2.0,2.0,2.0,5,0.3383987866271483
15982,50,0.16,2.0,0.2,0.2,2.0,5,0.3057060834357908
27270,60,1.28,0.0,2.0,0.02,2.0,13,0.37422755017703346
50904,100,0.16,0.02,0.2,0.2,0.0,3,0.14165527803533398
31400,70,0.32,0.2,0.0,0.02,0.02,13,0.2292817468911954
59531,110,0.32,0.0,2.0,0.2,0.0,9,0.20557557537963705
22676,60,0.16,0.2,0.2,0.02,2.0,9,0.38966607049889024
49923,90,1.28,2.0,0.02,0.2,2.0,15,0.379172723403423
34915,70,1.28,0.02,2.0,0.2,2.0,15,0.379810707106272
64361,110,1.28,2.0,0.2,0.2,0.2,9,0.3561475630694108
17377,50,0.32,0.2,2.0,0.0,0.2,9,0.25208926350878624
60730,110,0.32,2.0,0.2,0.0,2.0,13,0.36589223522134073
51873,100,0.16,2.0,2.0,0.0,0.2,9,0.32103063247770397
40587,80,0.64,0.2,0.2,0.02,0.2,5,0.2517252667699259
9038,40,0.32,0.0,0.0,0.2,2.0,5,0.35105191662383944
70422,120,1.28,0.02,0.0,2.0,0.0,7,0.16594389657232614
70706,120,1.28,0.02,2.0,0.02,0.0,15,0.2114421179772216
51011,100,0.16,0.02,2.0,0.02,2.0,7,0.3445778783651027
66782,120,0.32,0.02,0.0,0.02,0.0,7,0.18172987979329025
37494,80,0.16,2.0,0.2,2.0,0.0,7,0.3510353075205151
20485,50,1.28,0.02,0.2,2.0,0.2,9,0.3778756752509076
24730,60,0.32,2.0,0.0,2.0,0.0,15,0.307570293823043
71580,120,1.28,2.0,2.0,0.0,0.02,13,0.31165531140615627
2994,30,0.32,0.2,0.2,0.2,2.0,13,0.3197362252906768
13883,40,1.28,0.2,2.0,2.0,2.0,7,0.3744667391933347
9328,40,0.32,0.0,2.0,0.02,0.0,11,0.14861915458639308
30185,70,0.16,2.0,0.02,0.2,0.0,5,0.22843099577656523
30371,70,0.16,2.0,2.0,0.0,0.2,13,0.35311292490266727
26393,60,0.64,0.2,2.0,0.2,0.2,9,0.2671669489084786
33532,70,0.64,0.2,2.0,0.02,0.2,7,0.2851882075072312
53470,100,0.32,2.0,0.02,0.02,0.2,11,0.3060063250297565
39340,80,0.32,2.0,2.0,0.02,0.0,3,0.21903071251155345
35454,70,1.28,2.0,0.0,0.2,0.0,15,0.31498161242575845
4948,30,0.64,2.0,0.0,0.0,0.2,15,0.22417364936203277
63493,110,1.28,0.02,0.2,2.0,0.2,9,0.3520050776922486
28589,60,1.28,2.0,2.0,0.02,0.0,5,0.37630085707062244
36286,80,0.16,0.0,2.0,2.0,2.0,13,0.33373622599333125
24590,60,0.32,0.2,2.0,0.2,0.0,15,0.1841030107267661
31575,70,0.32,0.2,0.02,2.0,0.2,13,0.32857932053005084
37774,80,0.32,0.0,0.02,0.02,0.0,7,0.18386449065634067
15583,50,0.16,0.2,2.0,0.0,0.2,5,0.24154048319184776
24626,60,0.32,0.2,2.0,2.0,0.2,3,0.27649519953636265
28581,60,1.28,2.0,2.0,0.0,2.0,3,0.355802368883702
47449,90,0.64,0.02,2.0,0.2,0.2,9,0.29775323144606797
36624,80,0.16,0.02,2.0,0.0,0.0,3,0.1897158435363932
49860,90,1.28,2.0,0.02,0.0,0.2,15,0.30865440426628027
30063,70,0.16,2.0,0.0,0.02,0.2,13,0.3271427447694438
11858,40,0.64,0.2,0.02,2.0,0.2,3,0.3482213639581328
21828,60,0.16,0.0,0.2,2.0,0.2,7,0.2585161046478459
21780,60,0.16,0.0,0.2,0.02,2.0,9,0.38576263853623083
21800,60,0.16,0.0,0.2,0.2,0.2,7,0.26804225871562615
357,30,0.16,0.0,2.0,0.0,2.0,3,0.4222008514926072
35204,70,1.28,0.2,0.2,0.02,0.02,5,0.31264649895558194
5023,30,0.64,2.0,0.0,2.0,0.02,11,0.25549925807663637
61078,110,0.64,0.0,0.02,0.02,0.02,9,0.180642837343112
66608,120,0.32,0.0,0.2,0.2,2.0,9,0.3378796659834417
49606,90,1.28,0.2,0.2,2.0,0.2,11,0.3541087292500608
39279,80,0.32,2.0,0.2,0.2,2.0,7,0.3234941479675661
53435,100,0.32,2.0,0.02,0.0,0.02,11,0.1733788344036088
41223,80,1.28,0.0,0.0,0.0,0.02,3,0.17491374353869343
34531,70,1.28,0.02,0.0,0.02,0.02,3,0.22120687167666256
31553,70,0.32,0.2,0.02,0.2,2.0,11,0.30499557762040125
44757,90,0.16,2.0,2.0,0.2,0.02,15,0.33292039780141836
9974,40,0.32,0.2,0.02,0.0,0.0,15,0.20346064958328466
53801,100,0.64,0.0,0.0,0.02,0.02,15,0.1917072291622728
2623,30,0.32,0.02,2.0,0.02,0.2,13,0.23015069060511412
2219,30,0.32,0.0,2.0,2.0,0.02,3,0.304021163070159
2001,30,0.32,0.0,0.02,2.0,0.02,15,0.2096082138374559
25585,60,0.64,0.02,0.0,0.02,2.0,3,0.3654815355696352
5993,30,1.28,0.02,0.02,0.2,0.0,5,0.19895744136678228
13785,40,1.28,0.2,2.0,0.0,0.02,7,0.2352989537331816
50940,100,0.16,0.02,0.2,2.0,0.02,5,0.2679992684967465
40263,80,0.64,0.02,2.0,0.02,2.0,15,0.34761020054814595
60350,110,0.32,0.2,0.2,2.0,0.02,9,0.32188613516714976
32259,70,0.64,0.0,0.0,0.0,0.0,9,0.18547860380474196
32401,70,0.64,0.0,0.02,0.02,0.0,13,0.2704450639334054
55246,100,0.64,2.0,0.02,0.02,0.0,7,0.22877018822615106
13149,40,1.28,0.02,0.02,0.02,0.2,9,0.32775367946065675
1552,30,0.16,2.0,0.02,2.0,0.02,13,0.3741696698050326
57906,110,0.16,0.02,0.02,0.0,0.0,7,0.16442836110857964
4286,30,0.64,0.02,0.2,0.02,0.0,7,0.24832863709948594
37620,80,0.16,2.0,2.0,2.0,0.2,7,0.28892166921648377
19724,50,1.28,0.0,0.0,0.0,0.02,13,0.20581420939620887
30751,70,0.32,0.0,0.2,0.2,0.02,3,0.25584343536499843
56304,100,1.28,0.02,0.2,0.2,2.0,9,0.3778042472027945
49395,90,1.28,0.2,0.02,0.0,0.0,9,0.08862018240245254
66800,120,0.32,0.02,0.0,0.02,0.2,15,0.3574670826299633
24643,60,0.32,2.0,0.0,0.0,0.0,9,0.19594953306302657
23464,60,0.32,0.0,0.02,0.2,0.0,3,0.16952893627444995
35167,70,1.28,0.2,0.02,2.0,2.0,15,0.36276005848636755
12444,40,0.64,2.0,2.0,0.0,0.02,13,0.2533355952782195
22983,60,0.16,2.0,0.02,0.0,2.0,7,0.2531288535872496
15629,50,0.16,0.2,2.0,0.2,0.0,13,0.16407150810329935
29160,70,0.16,0.02,0.0,0.02,0.02,13,0.17170327607736469
57619,110,0.16,0.0,0.2,0.02,2.0,7,0.3463032595571714
27820,60,1.28,0.2,0.0,0.02,0.2,7,0.387542669662171
15171,50,0.16,0.02,2.0,0.02,2.0,7,0.3846620776130163
41767,80,1.28,0.02,0.0,2.0,0.2,13,0.36788317234735507
48249,90,0.64,2.0,0.2,2.0,0.0,13,0.3086014025869779
11971,40,0.64,0.2,0.2,2.0,0.2,5,0.3458907075675922
48515,90,1.28,0.0,0.02,0.0,0.2,13,0.2360547175805492
54331,100,0.64,0.02,0.02,0.0,0.02,11,0.20311715865877727
29659,70,0.16,0.2,0.0,2.0,0.02,3,0.22981803324411776
259,30,0.16,0.0,0.2,0.02,0.02,3,0.18246224901518815
8080,40,0.16,0.2,0.0,0.0,0.2,7,0.24593037208913454
68656,120,0.64,0.02,0.02,0.0,0.0,3,0.13676956657932077
42327,80,1.28,0.2,0.02,2.0,0.2,13,0.3451411882868476
25068,60,0.32,2.0,2.0,2.0,0.02,5,0.29137858940827477
5711,30,1.28,0.0,0.2,2.0,2.0,15,0.35013459429818766
39153,80,0.32,2.0,0.02,0.2,0.02,7,0.2444949323575869
