,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
35357,70,1.28,0.2,2.0,0.2,2.0,3,
53972,100,0.64,0.0,0.02,2.0,0.2,7,
38260,80,0.32,0.02,0.02,0.2,0.02,13,
32585,70,0.64,0.0,0.2,2.0,2.0,3,
70614,120,1.28,0.02,0.2,0.02,2.0,13,
35272,70,1.28,0.2,0.2,2.0,0.2,15,
13859,40,1.28,0.2,2.0,0.2,2.0,15,
56124,100,1.28,0.02,0.02,0.0,0.02,13,
45277,90,0.32,0.02,0.0,0.02,0.0,5,
59378,110,0.32,0.0,0.2,0.0,0.2,11,
6858,30,1.28,2.0,0.02,0.0,2.0,13,
15931,50,0.16,2.0,0.2,0.0,2.0,15,
12654,40,1.28,0.0,0.0,2.0,2.0,13,
41643,80,1.28,0.0,2.0,2.0,0.02,3,
43635,90,0.16,0.02,0.02,0.2,0.02,11,
68216,120,0.64,0.0,0.02,0.0,0.02,5,
67127,120,0.32,0.02,2.0,0.02,0.02,11,
60980,110,0.64,0.0,0.0,0.02,2.0,9,
35976,80,0.16,0.0,0.02,0.0,2.0,9,
66998,120,0.32,0.02,0.2,0.0,2.0,5,
60110,110,0.32,0.2,0.0,0.2,2.0,5,
67233,120,0.32,0.2,0.0,0.02,0.0,13,
15686,50,0.16,2.0,0.0,0.0,0.0,15,
65181,120,0.16,0.02,0.02,2.0,2.0,11,
47525,90,0.64,0.2,0.0,0.02,0.02,7,
66178,120,0.16,2.0,0.2,2.0,0.2,3,
21606,60,0.16,0.0,0.0,2.0,0.2,11,
57030,100,1.28,2.0,0.02,0.0,2.0,5,
14195,40,1.28,2.0,0.2,0.2,2.0,15,
39671,80,0.64,0.0,0.2,0.0,2.0,7,
10406,40,0.32,2.0,0.0,2.0,0.2,11,
8220,40,0.16,0.2,0.02,0.02,0.2,7,
51681,100,0.16,2.0,0.02,0.02,2.0,3,
32182,70,0.32,2.0,2.0,0.02,0.02,9,
15842,50,0.16,2.0,0.02,0.02,2.0,5,
18885,50,0.64,0.2,0.0,0.2,0.02,15,
26084,60,0.64,0.2,0.0,2.0,0.2,7,
44014,90,0.16,0.2,0.0,2.0,2.0,13,
11711,40,0.64,0.2,0.0,0.2,0.02,3,
59273,110,0.32,0.0,0.02,0.0,2.0,11,
12629,40,1.28,0.0,0.0,2.0,0.0,5,
1619,30,0.16,2.0,0.2,0.02,2.0,7,
53941,100,0.64,0.0,0.02,0.2,0.02,15,
39612,80,0.64,0.0,0.02,0.2,0.2,15,
16732,50,0.32,0.02,0.02,0.02,0.2,7,
33629,70,0.64,2.0,0.0,0.02,0.0,5,
43370,90,0.16,0.0,2.0,0.0,2.0,13,
53130,100,0.32,0.2,0.2,0.02,0.2,3,
17107,50,0.32,0.2,0.0,0.2,2.0,15,
23729,60,0.32,0.0,2.0,2.0,0.02,15,
21638,60,0.16,0.0,0.02,0.0,2.0,5,
10869,40,0.64,0.0,0.02,0.0,0.0,13,
19189,50,0.64,0.2,2.0,0.02,0.02,7,
51143,100,0.16,0.2,0.0,0.2,0.2,5,
41355,80,1.28,0.0,0.02,0.0,2.0,15,
69057,120,0.64,0.2,0.0,0.2,0.02,7,
2802,30,0.32,0.2,0.02,0.0,0.0,7,
22861,60,0.16,2.0,0.0,0.0,0.02,15,
42608,80,1.28,2.0,0.0,0.02,0.2,15,
25225,60,0.64,0.0,0.02,0.0,2.0,11,
47564,90,0.64,0.2,0.0,0.2,0.2,15,
70278,120,1.28,0.0,2.0,0.02,2.0,13,
58009,110,0.16,0.02,0.02,2.0,2.0,3,
49573,90,1.28,0.2,0.2,0.2,0.02,15,
25085,60,0.32,2.0,2.0,2.0,2.0,11,
50795,100,0.16,0.02,0.02,0.2,0.0,9,
12249,40,0.64,2.0,0.02,0.02,0.02,15,
905,30,0.16,0.2,0.0,0.0,0.02,7,
62142,110,0.64,0.2,0.2,2.0,0.02,9,
7145,30,1.28,2.0,2.0,2.0,0.0,13,
61592,110,0.64,0.02,0.02,2.0,0.2,15,
50814,100,0.16,0.02,0.02,0.2,2.0,5,
65385,120,0.16,0.02,2.0,2.0,0.0,13,
71525,120,1.28,2.0,0.2,0.2,0.02,15,
51767,100,0.16,2.0,0.2,0.0,2.0,7,
29675,70,0.16,0.2,0.0,2.0,2.0,7,
45236,90,0.32,0.0,2.0,2.0,0.2,7,
39482,80,0.64,0.0,0.0,0.2,0.0,7,
70525,120,1.28,0.02,0.02,0.2,2.0,3,
59177,110,0.32,0.0,0.0,0.02,0.02,15,
38278,80,0.32,0.02,0.02,2.0,0.0,7,
6937,30,1.28,2.0,0.02,2.0,2.0,3,
13387,40,1.28,0.02,2.0,0.2,0.0,9,
19715,50,1.28,0.0,0.0,0.0,0.0,9,
40689,80,0.64,0.2,2.0,0.02,0.0,13,
5449,30,1.28,0.0,0.0,0.2,0.2,9,
54044,100,0.64,0.0,0.2,0.2,0.0,11,
61175,110,0.64,0.0,0.2,0.0,2.0,7,
59208,110,0.32,0.0,0.0,0.2,0.2,7,
504,30,0.16,0.02,0.0,0.2,0.0,3,
9262,40,0.32,0.0,0.2,0.2,2.0,5,
15137,50,0.16,0.02,2.0,0.0,0.2,9,
41772,80,1.28,0.02,0.0,2.0,2.0,9,
14568,50,0.16,0.0,0.2,0.0,0.02,5,
40141,80,0.64,0.02,0.2,0.02,0.2,9,
32754,70,0.64,0.02,0.0,0.02,2.0,5,
43574,90,0.16,0.02,0.02,0.0,0.0,15,
32406,70,0.64,0.0,0.02,0.02,0.02,9,
3046,30,0.32,0.2,2.0,0.0,2.0,5,
26524,60,0.64,2.0,0.0,2.0,0.02,5,
65594,120,0.16,0.2,0.02,0.2,0.2,11,
61835,110,0.64,0.2,0.0,0.0,0.02,11,
8717,40,0.16,2.0,0.02,2.0,0.02,7,
60787,110,0.32,2.0,0.2,0.2,2.0,15,
11615,40,0.64,0.02,2.0,0.2,2.0,7,
22692,60,0.16,0.2,0.2,0.2,0.02,13,
58188,110,0.16,0.02,2.0,0.2,0.0,11,
21477,50,1.28,2.0,2.0,2.0,0.0,5,
11971,40,0.64,0.2,0.2,2.0,0.2,5,
854,30,0.16,0.02,2.0,0.2,0.2,3,
71250,120,1.28,2.0,0.0,0.0,0.2,11,
52734,100,0.32,0.02,0.2,2.0,0.02,9,
13125,40,1.28,0.02,0.02,0.0,2.0,3,
29301,70,0.16,0.02,0.02,0.2,0.02,15,
3332,30,0.32,2.0,0.02,2.0,0.0,3,
34570,70,1.28,0.02,0.0,0.2,0.2,11,
30198,70,0.16,2.0,0.02,0.2,0.2,3,
30360,70,0.16,2.0,2.0,0.0,0.02,5,
63265,110,1.28,0.02,0.0,2.0,0.02,15,
8610,40,0.16,2.0,0.0,2.0,0.2,3,
10264,40,0.32,0.2,2.0,0.2,0.2,7,
60793,110,0.32,2.0,0.2,2.0,0.0,13,
41822,80,1.28,0.02,0.02,0.02,0.2,11,
54773,100,0.64,0.2,0.02,0.0,0.0,13,
10458,40,0.32,2.0,0.02,0.02,0.2,3,
68493,120,0.64,0.0,2.0,0.2,0.0,13,
40569,80,0.64,0.2,0.2,0.0,2.0,11,
57493,110,0.16,0.0,0.02,0.02,0.02,7,
70761,120,1.28,0.02,2.0,2.0,0.0,13,
35864,80,0.16,0.0,0.0,0.0,2.0,9,
37415,80,0.16,2.0,0.2,0.0,0.02,3,
21364,50,1.28,2.0,0.2,2.0,0.0,3,
33065,70,0.64,0.02,2.0,0.0,2.0,11,
49719,90,1.28,0.2,2.0,2.0,0.2,13,
59546,110,0.32,0.0,2.0,0.2,0.2,11,
35578,70,1.28,2.0,0.02,0.2,0.2,11,
29647,70,0.16,0.2,0.0,0.2,2.0,7,
450,30,0.16,0.02,0.0,0.0,0.0,7,
32013,70,0.32,2.0,0.02,2.0,0.02,7,
32896,70,0.64,0.02,0.02,0.2,2.0,9,
69368,120,0.64,0.2,2.0,0.02,0.02,13,
19726,50,1.28,0.0,0.0,0.0,0.2,3,
31026,70,0.32,0.02,0.02,0.0,0.0,7,
44447,90,0.16,2.0,0.0,2.0,0.02,11,
54902,100,0.64,0.2,0.2,0.0,2.0,5,
46921,90,0.64,0.0,0.2,2.0,2.0,3,
5403,30,1.28,0.0,0.0,0.0,2.0,15,
16642,50,0.32,0.02,0.0,0.2,0.02,9,
44773,90,0.16,2.0,2.0,2.0,0.0,5,
66937,120,0.32,0.02,0.02,0.2,0.2,9,
52184,100,0.32,0.0,0.02,2.0,0.2,15,
3203,30,0.32,2.0,0.0,0.2,0.02,11,
6960,30,1.28,2.0,0.2,0.0,0.2,7,
15224,50,0.16,0.02,2.0,2.0,0.2,15,
30099,70,0.16,2.0,0.0,0.2,2.0,15,
14318,40,1.28,2.0,2.0,2.0,0.02,9,
59871,110,0.32,0.02,0.2,0.2,0.02,3,
37182,80,0.16,0.2,2.0,2.0,2.0,13,
19514,50,0.64,2.0,0.2,0.0,2.0,13,
24514,60,0.32,0.2,0.2,2.0,0.2,3,
6247,30,1.28,0.02,2.0,2.0,0.0,9,
39092,80,0.32,2.0,0.02,0.0,0.0,11,
3386,30,0.32,2.0,0.2,0.0,2.0,13,
31835,70,0.32,2.0,0.0,0.0,2.0,15,
36363,80,0.16,0.02,0.0,0.2,0.2,13,
65070,120,0.16,0.02,0.0,2.0,2.0,13,
24359,60,0.32,0.2,0.02,0.02,2.0,15,
67916,120,0.32,2.0,0.2,0.02,0.2,7,
44421,90,0.16,2.0,0.0,0.2,0.02,15,
53971,100,0.64,0.0,0.02,2.0,0.2,5,
6132,30,1.28,0.02,0.2,2.0,0.0,3,
68967,120,0.64,0.02,2.0,2.0,0.0,9,
52374,100,0.32,0.0,2.0,0.2,0.2,3,
6932,30,1.28,2.0,0.02,2.0,0.2,7,
57409,110,0.16,0.0,0.0,0.2,0.02,7,
50327,100,0.16,0.0,0.02,0.02,0.02,11,
7386,40,0.16,0.0,0.02,2.0,2.0,5,
51146,100,0.16,0.2,0.0,0.2,0.2,11,
70490,120,1.28,0.02,0.02,0.02,0.2,3,
40912,80,0.64,2.0,0.02,0.02,0.0,11,
31353,70,0.32,0.02,2.0,2.0,2.0,3,
15837,50,0.16,2.0,0.02,0.02,0.2,9,
71069,120,1.28,0.2,0.2,0.2,0.0,13,
5493,30,1.28,0.0,0.02,0.0,0.0,13,
50750,100,0.16,0.02,0.02,0.0,0.2,3,
14396,50,0.16,0.0,0.0,0.2,0.0,11,
24780,60,0.32,2.0,0.02,0.02,0.0,3,
12682,40,1.28,0.0,0.02,0.0,2.0,13,
12292,40,0.64,2.0,0.02,2.0,0.0,3,
26393,60,0.64,0.2,2.0,0.2,0.2,9,
565,30,0.16,0.02,0.02,0.0,0.0,13,
6343,30,1.28,0.2,0.0,0.2,0.2,5,
45417,90,0.32,0.02,0.02,0.2,0.0,5,
49545,90,1.28,0.2,0.2,0.02,0.02,15,
9333,40,0.32,0.0,2.0,0.02,0.02,7,
31437,70,0.32,0.2,0.0,0.2,2.0,3,
54731,100,0.64,0.2,0.0,0.2,0.2,13,
29388,70,0.16,0.02,0.2,0.02,0.2,7,
3360,30,0.32,2.0,0.2,0.0,0.0,3,
8236,40,0.16,0.2,0.02,0.2,0.0,11,
29691,70,0.16,0.2,0.02,0.0,0.02,11,
62421,110,0.64,2.0,0.02,0.02,0.02,7,
69820,120,0.64,2.0,2.0,0.02,0.2,7,
4542,30,0.64,0.2,0.0,0.2,0.0,15,
39141,80,0.32,2.0,0.02,0.02,2.0,11,
57450,110,0.16,0.0,0.0,2.0,2.0,5,
9459,40,0.32,0.02,0.0,0.02,2.0,7,
34723,70,1.28,0.02,0.2,0.0,0.0,9,
64181,110,1.28,2.0,0.02,0.0,0.0,13,
29816,70,0.16,0.2,0.2,0.0,2.0,9,
69134,120,0.64,0.2,0.02,0.02,0.0,7,
250,30,0.16,0.0,0.2,0.0,2.0,13,
47376,90,0.64,0.02,2.0,0.0,0.0,3,
66499,120,0.32,0.0,0.02,0.2,2.0,15,
69426,120,0.64,0.2,2.0,2.0,0.2,3,
44358,90,0.16,2.0,0.0,0.0,0.0,15,
7927,40,0.16,0.02,0.2,2.0,0.0,9,
52673,100,0.32,0.02,0.2,0.02,0.0,13,
62940,110,1.28,0.0,0.02,2.0,2.0,9,
63310,110,1.28,0.02,0.02,0.02,0.0,7,
35011,70,1.28,0.2,0.0,0.2,0.02,11,
8221,40,0.16,0.2,0.02,0.02,0.2,9,
40843,80,0.64,2.0,0.0,0.2,0.2,13,
21397,50,1.28,2.0,2.0,0.0,0.0,13,
25127,60,0.64,0.0,0.0,0.02,0.02,11,
33729,70,0.64,2.0,0.02,0.0,0.2,9,
56142,100,1.28,0.02,0.02,0.02,0.0,7,
24426,60,0.32,0.2,0.2,0.0,0.02,9,
14844,50,0.16,0.02,0.0,0.2,0.0,11,
39272,80,0.32,2.0,0.2,0.2,0.2,7,
30230,70,0.16,2.0,0.02,2.0,0.2,11,
17790,50,0.32,2.0,0.2,2.0,0.02,9,
66354,120,0.32,0.0,0.0,0.02,2.0,5,
32765,70,0.64,0.02,0.0,0.2,0.0,13,
30223,70,0.16,2.0,0.02,2.0,0.02,11,
53336,100,0.32,2.0,0.0,0.0,2.0,9,
5501,30,1.28,0.0,0.02,0.0,0.02,15,
54784,100,0.64,0.2,0.02,0.0,0.2,7,
43614,90,0.16,0.02,0.02,0.02,0.2,11,
51269,100,0.16,0.2,0.02,2.0,0.0,5,
59401,110,0.32,0.0,0.2,0.02,0.02,15,
24686,60,0.32,2.0,0.0,0.02,0.2,11,
27713,60,1.28,0.02,2.0,0.02,2.0,3,
10919,40,0.64,0.0,0.02,0.02,2.0,15,
7253,40,0.16,0.0,0.0,2.0,0.0,5,
10077,40,0.32,0.2,0.02,2.0,2.0,11,
50012,90,1.28,2.0,0.2,0.2,0.0,11,
19534,50,0.64,2.0,0.2,0.02,0.2,11,
42944,80,1.28,2.0,2.0,0.02,0.2,15,
53942,100,0.64,0.0,0.02,0.2,0.2,3,
57506,110,0.16,0.0,0.02,0.02,2.0,5,
45155,90,0.32,0.0,2.0,0.0,0.2,13,
52343,100,0.32,0.0,2.0,0.02,0.02,11,
59935,110,0.32,0.02,2.0,0.0,0.2,5,
12206,40,0.64,2.0,0.0,2.0,2.0,13,
12421,40,0.64,2.0,0.2,2.0,0.2,9,
58921,110,0.16,2.0,0.2,0.0,0.02,7,
46842,90,0.64,0.0,0.2,0.0,2.0,13,
36571,80,0.16,0.02,0.2,0.2,0.0,9,
62407,110,0.64,2.0,0.02,0.0,2.0,7,
59835,110,0.32,0.02,0.2,0.0,2.0,15,
63491,110,1.28,0.02,0.2,2.0,0.2,5,
70254,120,1.28,0.0,2.0,0.02,0.0,7,
41036,80,0.64,2.0,0.2,0.02,0.2,7,
38167,80,0.32,0.02,0.0,2.0,0.0,9,
31204,70,0.32,0.02,0.2,0.2,0.02,13,
49996,90,1.28,2.0,0.2,0.02,0.2,7,
18025,50,0.64,0.0,0.0,2.0,2.0,3,
25323,60,0.64,0.0,0.2,0.0,0.02,11,
30888,70,0.32,0.0,2.0,2.0,0.0,11,
23481,60,0.32,0.0,0.02,0.2,0.2,9,
54667,100,0.64,0.2,0.0,0.0,0.02,11,
30724,70,0.32,0.0,0.2,0.02,0.02,5,
17715,50,0.32,2.0,0.2,0.0,0.2,13,
6273,30,1.28,0.2,0.0,0.0,0.0,5,
66423,120,0.32,0.0,0.02,0.0,0.02,3,
4497,30,0.64,0.2,0.0,0.0,0.2,9,
63549,110,1.28,0.02,2.0,0.02,0.2,9,
34150,70,1.28,0.0,0.0,2.0,0.2,11,
32107,70,0.32,2.0,0.2,0.2,0.2,13,
31389,70,0.32,0.2,0.0,0.02,0.0,5,
44958,90,0.32,0.0,0.02,0.02,0.2,11,
69695,120,0.64,2.0,0.2,0.02,0.0,9,
56713,100,1.28,0.2,0.2,0.02,0.02,15,
52543,100,0.32,0.02,0.02,0.0,0.2,5,
49962,90,1.28,2.0,0.2,0.0,0.02,9,
29870,70,0.16,0.2,0.2,0.2,2.0,5,
59811,110,0.32,0.02,0.2,0.0,0.0,9,
24881,60,0.32,2.0,0.2,0.0,0.2,9,
34625,70,1.28,0.02,0.02,0.0,0.2,9,
51381,100,0.16,0.2,0.2,2.0,0.0,5,
50682,100,0.16,0.02,0.0,0.2,0.0,7,
24092,60,0.32,0.02,2.0,0.0,0.02,13,
23078,60,0.16,2.0,0.2,0.0,0.0,15,
33079,70,0.64,0.02,2.0,0.02,0.02,11,
53500,100,0.32,2.0,0.02,0.2,0.2,15,
22927,60,0.16,2.0,0.0,0.2,2.0,7,
29978,70,0.16,0.2,2.0,0.2,0.2,11,
15070,50,0.16,0.02,0.2,0.2,0.0,15,
60409,110,0.32,0.2,2.0,0.02,0.02,15,
14932,50,0.16,0.02,0.02,0.02,0.02,5,
16053,50,0.16,2.0,2.0,0.02,0.02,7,
30335,70,0.16,2.0,0.2,2.0,0.02,11,
43333,90,0.16,0.0,0.2,2.0,0.2,9,
39275,80,0.32,2.0,0.2,0.2,0.2,13,
58861,110,0.16,2.0,0.02,0.2,0.0,13,
10630,40,0.32,2.0,0.2,2.0,0.2,11,
4554,30,0.64,0.2,0.0,0.2,0.2,11,
19826,50,1.28,0.0,0.02,0.0,0.0,7,
23443,60,0.32,0.0,0.02,0.02,0.02,3,
45415,90,0.32,0.02,0.02,0.02,2.0,15,
12290,40,0.64,2.0,0.02,0.2,2.0,13,
2797,30,0.32,0.2,0.0,2.0,2.0,11,
60253,110,0.32,0.2,0.02,2.0,2.0,11,
1081,30,0.16,0.2,0.02,0.2,0.2,9,
21327,50,1.28,2.0,0.2,0.02,0.2,13,
70129,120,1.28,0.0,0.2,0.0,0.2,9,
66204,120,0.16,2.0,2.0,0.0,0.02,13,
13364,40,1.28,0.02,2.0,0.02,0.02,5,
39867,80,0.64,0.0,2.0,2.0,2.0,7,
70862,120,1.28,0.2,0.0,0.2,2.0,5,
43683,90,0.16,0.02,0.2,0.0,0.0,9,
65883,120,0.16,2.0,0.0,0.0,2.0,15,
227,30,0.16,0.0,0.2,0.0,0.0,9,
69989,120,1.28,0.0,0.0,2.0,0.2,9,
14103,40,1.28,2.0,0.02,2.0,0.2,13,
8144,40,0.16,0.2,0.0,0.2,2.0,9,
21106,50,1.28,2.0,0.0,0.02,2.0,5,
12128,40,0.64,2.0,0.0,0.02,0.0,11,
63868,110,1.28,0.2,0.2,0.02,0.0,3,
7243,40,0.16,0.0,0.0,0.2,0.2,13,
17318,50,0.32,0.2,0.2,0.2,0.2,3,
12890,40,1.28,0.0,2.0,0.0,0.02,9,
4647,30,0.64,0.2,0.02,0.02,2.0,15,
204,30,0.16,0.0,0.02,2.0,0.02,5,
69960,120,1.28,0.0,0.0,0.2,0.2,7,
5358,30,0.64,2.0,2.0,2.0,0.02,9,
69308,120,0.64,0.2,0.2,2.0,0.02,5,
18912,50,0.64,0.2,0.0,2.0,0.02,13,
67999,120,0.32,2.0,2.0,0.0,0.2,5,
31455,70,0.32,0.2,0.0,2.0,0.02,11,
6969,30,1.28,2.0,0.2,0.0,2.0,11,
30439,70,0.16,2.0,2.0,2.0,0.0,9,
13605,40,1.28,0.2,0.02,0.02,2.0,11,
3319,30,0.32,2.0,0.02,0.2,0.2,5,
59538,110,0.32,0.0,2.0,0.2,0.02,9,
3200,30,0.32,2.0,0.0,0.2,0.02,5,
46948,90,0.64,0.0,2.0,0.0,0.2,15,
35681,70,1.28,2.0,0.2,0.2,0.02,7,
57190,100,1.28,2.0,0.2,0.2,0.2,3,
8328,40,0.16,0.2,0.2,0.02,0.02,13,
58175,110,0.16,0.02,2.0,0.02,0.2,13,
31400,70,0.32,0.2,0.0,0.02,0.02,13,
4236,30,0.64,0.02,0.02,2.0,0.02,5,
63377,110,1.28,0.02,0.02,2.0,0.02,15,
27523,60,1.28,0.02,0.02,0.2,2.0,15,
6582,30,1.28,0.2,0.2,2.0,0.0,7,
69445,120,0.64,2.0,0.0,0.0,0.0,13,
41427,80,1.28,0.0,0.02,2.0,0.2,5,
8749,40,0.16,2.0,0.2,0.0,0.02,15,
29236,70,0.16,0.02,0.02,0.0,0.0,11,
71266,120,1.28,2.0,0.0,0.02,0.0,15,
874,30,0.16,0.02,2.0,2.0,0.0,15,
5984,30,1.28,0.02,0.02,0.02,0.2,15,
46659,90,0.64,0.0,0.0,0.2,0.02,11,
49457,90,1.28,0.2,0.02,0.2,0.02,7,
53038,100,0.32,0.2,0.02,0.2,0.0,15,
20794,50,1.28,0.2,0.02,0.2,0.2,11,
32720,70,0.64,0.02,0.0,0.0,0.2,7,
43606,90,0.16,0.02,0.02,0.02,0.02,9,
51646,100,0.16,2.0,0.02,0.0,0.2,3,
25546,60,0.64,0.02,0.0,0.0,0.02,9,
39035,80,0.32,2.0,0.0,0.2,0.0,9,
51294,100,0.16,0.2,0.02,2.0,2.0,13,
22394,60,0.16,0.02,2.0,2.0,2.0,5,
22637,60,0.16,0.2,0.2,0.0,0.02,15,
37088,80,0.16,0.2,2.0,0.0,0.2,7,
61609,110,0.64,0.02,0.2,0.0,0.02,7,
55302,100,0.64,2.0,0.02,2.0,0.0,7,
38691,80,0.32,0.2,0.02,0.02,2.0,7,
37997,80,0.32,0.0,2.0,0.02,0.0,5,
19547,50,0.64,2.0,0.2,0.2,0.0,9,
60322,110,0.32,0.2,0.2,0.2,0.02,9,
41783,80,1.28,0.02,0.02,0.0,0.02,3,
21752,60,0.16,0.0,0.2,0.0,2.0,9,
15466,50,0.16,0.2,0.2,0.0,0.02,9,
52697,100,0.32,0.02,0.2,0.2,0.0,5,
27647,60,1.28,0.02,0.2,2.0,0.02,11,
13337,40,1.28,0.02,2.0,0.0,0.02,7,
22062,60,0.16,0.02,0.0,2.0,2.0,13,
49809,90,1.28,2.0,0.0,0.2,2.0,11,
22787,60,0.16,0.2,2.0,0.02,2.0,7,
3400,30,0.32,2.0,0.2,0.02,0.02,13,
40662,80,0.64,0.2,2.0,0.0,0.0,15,
28596,60,1.28,2.0,2.0,0.02,0.02,5,
15892,50,0.16,2.0,0.02,2.0,0.2,7,
35089,70,1.28,0.2,0.02,0.02,0.0,13,
61346,110,0.64,0.0,2.0,0.2,2.0,13,
44839,90,0.32,0.0,0.0,0.02,0.02,11,
28554,60,1.28,2.0,0.2,2.0,2.0,5,
45473,90,0.32,0.02,0.2,0.0,0.0,5,
54872,100,0.64,0.2,0.02,2.0,0.2,15,
64994,120,0.16,0.02,0.0,0.02,0.0,15,
29943,70,0.16,0.2,2.0,0.02,0.02,11,
7309,40,0.16,0.0,0.02,0.02,0.0,5,
28397,60,1.28,2.0,0.02,0.2,0.0,13,
53918,100,0.64,0.0,0.02,0.02,0.2,11,
11630,40,0.64,0.02,2.0,2.0,0.02,9,
12634,40,1.28,0.0,0.0,2.0,0.0,15,
59679,110,0.32,0.02,0.0,2.0,0.02,11,
22829,60,0.16,0.2,2.0,2.0,0.02,7,
44350,90,0.16,0.2,2.0,2.0,2.0,13,
516,30,0.16,0.02,0.0,0.2,0.02,13,
26032,60,0.64,0.2,0.0,0.02,0.2,15,
6669,30,1.28,0.2,2.0,0.2,0.0,13,
11648,40,0.64,0.2,0.0,0.0,0.0,3,
2034,30,0.32,0.0,0.2,0.0,0.2,11,
65563,120,0.16,0.2,0.02,0.02,0.2,5,
56043,100,1.28,0.02,0.0,0.02,0.2,5,
64201,110,1.28,2.0,0.02,0.0,2.0,11,
5569,30,1.28,0.0,0.02,0.2,2.0,11,
23683,60,0.32,0.0,2.0,0.02,2.0,7,
23166,60,0.16,2.0,0.2,2.0,0.02,9,
45260,90,0.32,0.02,0.0,0.0,0.02,13,
1872,30,0.32,0.0,0.0,0.2,2.0,9,
46361,90,0.32,2.0,0.02,2.0,2.0,3,
50965,100,0.16,0.02,2.0,0.0,0.0,13,
9096,40,0.32,0.0,0.02,0.0,2.0,9,
53185,100,0.32,0.2,0.2,2.0,0.02,15,
10861,40,0.64,0.0,0.0,2.0,2.0,11,
39452,80,0.64,0.0,0.0,0.02,0.0,3,
49954,90,1.28,2.0,0.2,0.0,0.0,7,
16203,50,0.32,0.0,0.0,0.2,0.2,13,
38342,80,0.32,0.02,0.2,0.02,0.02,9,
58140,110,0.16,0.02,2.0,0.0,0.02,13,
27511,60,1.28,0.02,0.02,0.2,0.2,5,
29937,70,0.16,0.2,2.0,0.02,0.0,13,
21598,60,0.16,0.0,0.0,2.0,0.02,9,
16761,50,0.32,0.02,0.02,0.2,0.2,9,
56269,100,1.28,0.02,0.2,0.02,0.2,9,
46738,90,0.64,0.0,0.02,0.02,0.0,15,
59141,110,0.32,0.0,0.0,0.0,0.0,13,
64404,110,1.28,2.0,2.0,0.0,0.0,11,
33573,70,0.64,0.2,2.0,2.0,0.0,5,
71020,120,1.28,0.2,0.2,0.0,0.02,13,
12060,40,0.64,0.2,2.0,0.2,0.2,15,
63619,110,1.28,0.2,0.0,0.0,0.0,9,
23833,60,0.32,0.02,0.0,2.0,0.0,13,
59142,110,0.32,0.0,0.0,0.0,0.0,15,
34194,70,1.28,0.0,0.02,0.02,0.0,15,
65816,120,0.16,0.2,2.0,0.2,0.2,7,
70824,120,1.28,0.2,0.0,0.02,0.02,13,
57088,100,1.28,2.0,0.02,0.2,2.0,9,
25928,60,0.64,0.02,2.0,0.2,0.0,3,
44190,90,0.16,0.2,0.2,0.2,0.0,15,
39874,80,0.64,0.02,0.0,0.0,0.0,7,
64260,110,1.28,2.0,0.02,2.0,0.0,3,
4411,30,0.64,0.02,2.0,0.02,0.2,5,
15426,50,0.16,0.2,0.02,0.2,2.0,13,
19575,50,0.64,2.0,0.2,2.0,0.0,9,
6598,30,1.28,0.2,0.2,2.0,0.2,11,
60176,110,0.32,0.2,0.02,0.02,0.0,11,
17942,50,0.64,0.0,0.0,0.0,2.0,5,
66524,120,0.32,0.0,0.02,2.0,2.0,9,
22322,60,0.16,0.02,2.0,0.02,0.0,15,
34431,70,1.28,0.0,2.0,0.02,0.2,13,
54696,100,0.64,0.2,0.0,0.02,0.02,13,
10428,40,0.32,2.0,0.02,0.0,0.02,13,
48462,90,1.28,0.0,0.0,0.2,2.0,5,
19263,50,0.64,0.2,2.0,2.0,2.0,15,
727,30,0.16,0.02,0.2,0.02,2.0,15,
46885,90,0.64,0.0,0.2,0.2,0.02,15,
11284,40,0.64,0.02,0.0,2.0,0.0,3,
3491,30,0.32,2.0,2.0,0.0,0.2,13,
59533,110,0.32,0.0,2.0,0.2,0.0,13,
4339,30,0.64,0.02,0.2,0.2,2.0,15,
43521,90,0.16,0.02,0.0,0.2,0.02,7,
26633,60,0.64,2.0,0.02,2.0,0.0,13,
12186,40,0.64,2.0,0.0,2.0,0.0,15,
70189,120,1.28,0.0,0.2,0.2,2.0,3,
37927,80,0.32,0.0,0.2,0.2,0.2,5,
67192,120,0.32,0.02,2.0,2.0,0.2,15,
8031,40,0.16,0.02,2.0,0.2,2.0,7,
46485,90,0.32,2.0,2.0,0.0,0.0,13,
12113,40,0.64,2.0,0.0,0.0,0.2,9,
39651,80,0.64,0.0,0.2,0.0,0.0,9,
68205,120,0.64,0.0,0.0,2.0,2.0,11,
23037,60,0.16,2.0,0.02,0.2,2.0,3,
63106,110,1.28,0.0,2.0,0.02,2.0,5,
185,30,0.16,0.0,0.02,0.2,0.2,9,
19783,50,1.28,0.0,0.0,0.2,0.2,5,
27602,60,1.28,0.02,0.2,0.02,2.0,5,
71227,120,1.28,0.2,2.0,2.0,2.0,7,
60400,110,0.32,0.2,2.0,0.02,0.0,11,
13793,40,1.28,0.2,2.0,0.0,0.2,9,
30651,70,0.32,0.0,0.02,0.2,0.2,13,
62962,110,1.28,0.0,0.2,0.0,0.2,11,
4364,30,0.64,0.02,0.2,2.0,2.0,9,
