,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
64355,110,1.28,2.0,0.2,0.2,0.02,11,0.36650371145681965
23154,60,0.16,2.0,0.2,0.2,2.0,13,0.3198321249170071
59409,110,0.32,0.0,0.2,0.02,2.0,3,0.3273418865766359
11562,40,0.64,0.02,2.0,0.0,2.0,13,0.35263403480987177
24337,60,0.32,0.2,0.02,0.02,0.0,13,0.1498239545689046
39004,80,0.32,2.0,0.0,0.02,0.0,3,0.2269036762438253
22169,60,0.16,0.02,0.02,2.0,2.0,3,0.35852289299058826
51926,100,0.16,2.0,2.0,0.2,0.2,3,0.3551376852830862
46320,90,0.32,2.0,0.02,0.2,0.02,5,0.29914684991706536
56387,100,1.28,0.02,2.0,0.02,2.0,7,0.3485170862112291
11126,40,0.64,0.0,2.0,0.02,0.02,9,0.17237615789392674
24639,60,0.32,0.2,2.0,2.0,2.0,15,0.33719693648237514
32676,70,0.64,0.0,2.0,2.0,0.0,3,0.12128959397556734
23913,60,0.32,0.02,0.02,0.2,0.0,5,0.17873438015142007
39614,80,0.64,0.0,0.02,0.2,2.0,5,0.3531390256754352
57836,110,0.16,0.02,0.0,0.02,0.2,7,0.2919743824314661
67905,120,0.32,2.0,0.2,0.02,0.0,13,0.2987453857384768
31768,70,0.32,0.2,2.0,0.2,0.2,7,0.33312070697162555
47079,90,0.64,0.02,0.0,0.02,0.02,11,0.17855151294675717
41862,80,1.28,0.02,0.02,2.0,0.0,7,0.21541692504456258
9333,40,0.32,0.0,2.0,0.02,0.02,7,0.14163543887296254
62769,110,1.28,0.0,0.0,0.02,2.0,3,0.3624865347678403
34917,70,1.28,0.02,2.0,2.0,0.0,5,0.1881211236046464
68690,120,0.64,0.02,0.02,0.02,0.0,15,0.1650688582100425
40931,80,0.64,2.0,0.02,0.02,2.0,7,0.3402527481779437
25767,60,0.64,0.02,0.2,0.0,0.02,3,0.15985079932751503
16046,50,0.16,2.0,2.0,0.02,0.0,7,0.19455285898949737
31673,70,0.32,0.2,0.2,2.0,0.0,13,0.15914322823346314
40937,80,0.64,2.0,0.02,0.2,0.0,5,0.3617399897395168
47373,90,0.64,0.02,0.2,2.0,2.0,11,0.3418502128431431
30600,70,0.32,0.0,0.02,0.0,2.0,9,0.30521955310760746
13521,40,1.28,0.2,0.0,0.2,2.0,11,0.34756296617769583
8998,40,0.32,0.0,0.0,0.02,0.02,9,0.1682838021104235
57343,100,1.28,2.0,2.0,2.0,2.0,15,0.351334635506644
47304,90,0.64,0.02,0.2,0.02,0.02,13,0.26470665418752337
25955,60,0.64,0.02,2.0,0.2,2.0,15,0.3391417195264212
11978,40,0.64,0.2,0.2,2.0,2.0,5,0.3426646647840696
26025,60,0.64,0.2,0.0,0.02,0.02,15,0.17289908806168636
7375,40,0.16,0.0,0.02,2.0,0.02,11,0.1597573758935264
50284,100,0.16,0.0,0.0,2.0,2.0,9,0.3583005103662803
50414,100,0.16,0.0,0.2,0.0,0.2,3,0.1148309851572909
23312,60,0.32,0.0,0.0,0.0,0.2,7,0.13593604152850816
62475,110,0.64,2.0,0.02,2.0,0.02,3,0.36251356204962915
18539,50,0.64,0.02,0.02,0.2,0.0,9,0.1510902535872206
23084,60,0.16,2.0,0.2,0.0,0.02,13,0.13324616527447097
59520,110,0.32,0.0,2.0,0.02,0.2,15,0.35905112162764813
9277,40,0.32,0.0,0.2,2.0,0.02,7,0.30165291838519465
60163,110,0.32,0.2,0.02,0.0,0.2,13,0.15120095127417155
14438,50,0.16,0.0,0.0,2.0,0.2,11,0.37850861989302914
30516,70,0.32,0.0,0.0,0.02,2.0,9,0.37645037364167355
39441,80,0.64,0.0,0.0,0.0,0.2,9,0.17914860006417627
34847,70,1.28,0.02,2.0,0.0,0.2,5,0.37295721896301415
9964,40,0.32,0.2,0.0,2.0,2.0,9,0.33506088948975266
6591,30,1.28,0.2,0.2,2.0,0.02,11,0.36084501972050903
52712,100,0.32,0.02,0.2,0.2,0.2,7,0.32801234485493586
54493,100,0.64,0.02,0.2,0.2,0.0,13,0.15587812525250017
31422,70,0.32,0.2,0.0,0.2,0.0,15,0.15641705619205906
66921,120,0.32,0.02,0.02,0.2,0.0,5,0.1300148921831502
10863,40,0.64,0.0,0.0,2.0,2.0,15,0.36063457172232366
12792,40,1.28,0.0,0.2,0.0,2.0,9,0.3752953650400908
50374,100,0.16,0.0,0.02,2.0,0.0,7,0.12843561601384013
29453,70,0.16,0.02,0.2,2.0,2.0,11,0.349064283658451
18660,50,0.64,0.02,0.2,0.2,0.02,13,0.27163020593597903
50030,90,1.28,2.0,0.2,0.2,2.0,5,0.3572983046979382
6120,30,1.28,0.02,0.2,0.2,0.2,7,0.3785518531280187
48190,90,0.64,2.0,0.2,0.02,0.0,7,0.36156917894904694
22648,60,0.16,0.2,0.2,0.0,2.0,9,0.2566736665807793
63378,110,1.28,0.02,0.02,2.0,0.2,3,0.3591086196600724
8443,40,0.16,0.2,2.0,0.02,0.2,5,0.2485049284684238
8526,40,0.16,2.0,0.0,0.0,0.2,3,0.16198928061432458
28817,70,0.16,0.0,0.02,0.02,0.0,13,0.10586095586482644
27681,60,1.28,0.02,2.0,0.0,0.2,9,0.3403793609020368
40649,80,0.64,0.2,0.2,2.0,2.0,3,0.34456259666695555
31063,70,0.32,0.02,0.02,0.02,0.02,11,0.18769204685715213
43233,90,0.16,0.0,0.2,0.0,0.0,5,0.15694938657493301
65043,120,0.16,0.02,0.0,0.2,2.0,15,0.36503552112233906
47760,90,0.64,0.2,0.2,0.02,0.2,15,0.38628427338162613
71283,120,1.28,2.0,0.0,0.02,2.0,7,0.36062006167182364
41432,80,1.28,0.0,0.02,2.0,0.2,15,0.3370693277361288
51505,100,0.16,0.2,2.0,2.0,0.02,15,0.339934447988146
66653,120,0.32,0.0,2.0,0.0,0.02,15,0.14023300185274232
58899,110,0.16,2.0,0.02,2.0,0.2,5,0.3590636118609189
11774,40,0.64,0.2,0.02,0.0,0.2,3,0.17880978405158024
2424,30,0.32,0.02,0.02,0.2,0.2,7,0.3494008684457645
54095,100,0.64,0.0,0.2,2.0,2.0,15,0.33880134736678036
8213,40,0.16,0.2,0.02,0.02,0.02,7,0.15552101041543578
27880,60,1.28,0.2,0.0,2.0,0.2,15,0.3540743035469643
47628,90,0.64,0.2,0.02,0.02,0.0,3,0.15851461987600096
21996,60,0.16,0.02,0.0,0.02,0.2,7,0.21247844636307472
5957,30,1.28,0.02,0.02,0.0,2.0,3,0.3793109840407866
16603,50,0.32,0.02,0.0,0.0,2.0,15,0.21802368604429873
20309,50,1.28,0.02,0.02,0.02,0.02,7,0.3088722243051424
7729,40,0.16,0.02,0.02,0.0,0.0,5,0.13395578535968666
57570,110,0.16,0.0,0.2,0.0,0.0,7,0.15238109226596483
65004,120,0.16,0.02,0.0,0.02,0.2,7,0.3478700206859357
19801,50,1.28,0.0,0.0,2.0,0.0,13,0.1619699181965623
32718,70,0.64,0.02,0.0,0.0,0.2,3,0.19340188883134016
48099,90,0.64,2.0,0.02,0.02,2.0,7,0.34236890331138287
69760,120,0.64,2.0,0.2,2.0,0.02,13,0.35342559081463765
26389,60,0.64,0.2,2.0,0.2,0.02,15,0.2960203421602993
24043,60,0.32,0.02,0.2,0.2,0.2,13,0.31865087441146145
54991,100,0.64,0.2,0.2,2.0,2.0,15,0.3394515599333926
38187,80,0.32,0.02,0.0,2.0,2.0,7,0.33827446925724947
68317,120,0.64,0.0,0.02,2.0,2.0,11,0.3409794358101943
19295,50,0.64,2.0,0.0,0.02,0.0,9,0.2642791821592708
33682,70,0.64,2.0,0.0,0.2,2.0,13,0.34019233546323285
18631,50,0.64,0.02,0.2,0.02,0.02,11,0.18375586253146695
1327,30,0.16,0.2,2.0,2.0,0.02,11,0.18731788553086082
12445,40,0.64,2.0,2.0,0.0,0.02,15,0.2585542934767933
62373,110,0.64,2.0,0.0,2.0,0.2,9,0.30417309428802514
31268,70,0.32,0.02,2.0,0.0,0.2,15,0.32658377566491503
33341,70,0.64,0.2,0.02,0.2,2.0,3,0.3332834293913999
68231,120,0.64,0.0,0.02,0.0,2.0,7,0.3118115202965028
47417,90,0.64,0.02,2.0,0.02,0.02,15,0.2062293268656334
31796,70,0.32,0.2,2.0,2.0,0.2,7,0.33497768255113797
62331,110,0.64,2.0,0.0,0.2,0.0,9,0.34786197912949207
25213,60,0.64,0.0,0.02,0.0,0.02,15,0.13025219391768092
19865,50,1.28,0.0,0.02,0.02,0.02,15,0.3341058963830102
10365,40,0.32,2.0,0.0,0.2,0.0,13,0.250585563548257
53513,100,0.32,2.0,0.02,2.0,0.0,13,0.3825806060852487
54188,100,0.64,0.0,2.0,2.0,0.02,5,0.3477444813068509
35975,80,0.16,0.0,0.02,0.0,2.0,7,0.21820767664592122
54990,100,0.64,0.2,0.2,2.0,2.0,13,0.3453336896509241
10867,40,0.64,0.0,0.02,0.0,0.0,9,0.17005770737037865
55672,100,1.28,0.0,0.02,0.0,0.02,5,0.1890153470917173
68122,120,0.64,0.0,0.0,0.0,2.0,13,0.27564390793793314
38131,80,0.32,0.02,0.0,0.02,2.0,7,0.3645233170955886
8541,40,0.16,2.0,0.0,0.02,0.0,5,0.2132496084592371
46088,90,0.32,0.2,2.0,0.2,0.0,3,0.11418572668818495
28670,60,1.28,2.0,2.0,2.0,2.0,13,0.34863769320061
24115,60,0.32,0.02,2.0,0.02,0.02,3,0.1688240773674075
66894,120,0.32,0.02,0.02,0.02,0.0,7,0.1474299894294957
4896,30,0.64,0.2,2.0,0.2,2.0,9,0.3347399789324464
22763,60,0.16,0.2,2.0,0.0,2.0,15,0.3868726740109464
27113,60,1.28,0.0,0.2,0.0,0.02,7,0.24087714120562614
70526,120,1.28,0.02,0.02,0.2,2.0,5,0.35121412151353815
45196,90,0.32,0.0,2.0,0.2,0.0,11,0.13039246996562023
30808,70,0.32,0.0,2.0,0.0,0.02,5,0.14206126312255893
44871,90,0.32,0.0,0.0,0.2,0.2,5,0.38080972345497166
15298,50,0.16,0.2,0.0,0.2,0.02,9,0.15571070800867626
46047,90,0.32,0.2,2.0,0.0,0.2,5,0.3373328701928954
15550,50,0.16,0.2,0.2,2.0,0.02,9,0.19498304273163353
47439,90,0.64,0.02,2.0,0.2,0.02,3,0.270861738468252
52469,100,0.32,0.02,0.0,0.02,2.0,11,0.31952697796582447
65589,120,0.16,0.2,0.02,0.2,0.02,15,0.24751052365255727
31110,70,0.32,0.02,0.02,2.0,0.0,7,0.11741543316927995
51513,100,0.16,0.2,2.0,2.0,2.0,3,0.3526544074501415
66906,120,0.32,0.02,0.02,0.02,0.2,3,0.39397919938113835
70836,120,1.28,0.2,0.0,0.02,2.0,9,0.3681698739846873
48281,90,0.64,2.0,2.0,0.0,0.02,7,0.21635751783909804
43709,90,0.16,0.02,0.2,0.02,0.0,5,0.16681504002410652
69890,120,1.28,0.0,0.0,0.0,0.0,7,0.12190559508910745
3644,30,0.64,0.0,0.0,0.2,0.0,11,0.202305334823341
62016,110,0.64,0.2,0.02,0.2,2.0,9,0.3386885692608159
22917,60,0.16,2.0,0.0,0.2,0.02,15,0.3097494974883786
38318,80,0.32,0.02,0.2,0.0,0.2,3,0.1654390806578492
2392,30,0.32,0.02,0.02,0.02,0.02,13,0.1791196797821427
48902,90,1.28,0.02,0.0,0.2,0.2,3,0.35212931040881285
14323,40,1.28,2.0,2.0,2.0,0.2,5,0.32843104249621397
35776,70,1.28,2.0,2.0,0.02,0.2,15,0.3681121529967561
59737,110,0.32,0.02,0.02,0.02,0.02,15,0.19731110660117845
34425,70,1.28,0.0,2.0,0.02,0.02,15,0.3535245462350682
19653,50,0.64,2.0,2.0,0.02,2.0,11,0.34209083582845423
53161,100,0.32,0.2,0.2,0.2,0.2,9,0.38071814651377983
55945,100,1.28,0.0,2.0,0.2,0.0,5,0.13475396811513457
28347,60,1.28,2.0,0.02,0.0,0.02,11,0.2697426420710552
60804,110,0.32,2.0,0.2,2.0,0.2,7,0.3302897761529947
40621,80,0.64,0.2,0.2,0.2,2.0,3,0.3507735082229523
49457,90,1.28,0.2,0.02,0.2,0.02,7,0.3432717496828555
47925,90,0.64,0.2,2.0,2.0,0.2,9,0.3428729535266787
17019,50,0.32,0.02,2.0,2.0,2.0,7,0.34689492215919404
26729,60,0.64,2.0,0.2,0.2,0.2,9,0.3772699317057018
1823,30,0.32,0.0,0.0,0.02,0.0,9,0.15318250174666465
12129,40,0.64,2.0,0.0,0.02,0.0,13,0.2669420461762126
20914,50,1.28,0.2,0.2,0.2,2.0,13,0.35640897793997206
66802,120,0.32,0.02,0.0,0.02,2.0,5,0.3401550528863157
4942,30,0.64,2.0,0.0,0.0,0.2,3,0.18072230992167446
66879,120,0.32,0.02,0.02,0.0,0.2,5,0.14001566579870633
13274,40,1.28,0.02,0.2,0.2,0.0,7,0.19530331488062083
51542,100,0.16,2.0,0.0,0.0,2.0,5,0.21910829621522843
57528,110,0.16,0.0,0.02,0.2,0.2,7,0.35414467864113247
24613,60,0.32,0.2,2.0,2.0,0.0,5,0.1365937869023922
47882,90,0.64,0.2,2.0,0.2,0.0,7,0.1711936621190307
53531,100,0.32,2.0,0.02,2.0,2.0,7,0.33520466107845975
49654,90,1.28,0.2,2.0,0.02,0.02,9,0.37972084797482697
48184,90,0.64,2.0,0.2,0.0,2.0,9,0.32602079844157833
47217,90,0.64,0.02,0.02,0.2,0.02,7,0.36873988679743125
18005,50,0.64,0.0,0.0,2.0,0.0,5,0.11900902779674503
62630,110,0.64,2.0,2.0,0.0,2.0,5,0.32469711451051814
19796,50,1.28,0.0,0.0,2.0,0.0,3,0.17257524912446204
14,30,0.16,0.0,0.0,0.0,0.2,3,0.14221033510150727
37784,80,0.32,0.0,0.02,0.02,0.02,13,0.19605730439450678
44520,90,0.16,2.0,0.02,0.2,0.0,3,0.19452132009491252
50627,100,0.16,0.02,0.0,0.0,0.0,9,0.12600724875008967
24509,60,0.32,0.2,0.2,2.0,0.02,7,0.28575246339913096
39635,80,0.64,0.0,0.02,2.0,0.2,5,0.34003460606571567
31552,70,0.32,0.2,0.02,0.2,2.0,9,0.3582662681817502
6579,30,1.28,0.2,0.2,0.2,2.0,15,0.3569329559516442
1594,30,0.16,2.0,0.2,0.0,2.0,13,0.24945080352415205
54705,100,0.64,0.2,0.0,0.02,2.0,3,0.3563855042355038
21320,50,1.28,2.0,0.2,0.02,0.02,13,0.3711048935254536
46627,90,0.64,0.0,0.0,0.02,0.02,3,0.26852660810829837
2125,30,0.32,0.0,0.2,2.0,2.0,11,0.3484092445611737
43060,90,0.16,0.0,0.0,0.02,2.0,9,0.38827582758820317
13219,40,1.28,0.02,0.2,0.0,0.0,9,0.13795165448405022
28189,60,1.28,0.2,2.0,0.2,2.0,3,0.35621919242525507
4606,30,0.64,0.2,0.02,0.0,0.2,3,0.16343067428244343
2894,30,0.32,0.2,0.02,2.0,0.02,9,0.25255794445548196
71318,120,1.28,2.0,0.0,2.0,0.0,7,0.3442657604017021
32774,70,0.64,0.02,0.0,0.2,0.2,3,0.3454094581629413
29893,70,0.16,0.2,0.2,2.0,0.2,9,0.37588210432188685
19489,50,0.64,2.0,0.2,0.0,0.0,5,0.21986067303576526
59822,110,0.32,0.02,0.2,0.0,0.2,3,0.14511932101306477
4274,30,0.64,0.02,0.2,0.0,0.2,11,0.20125913146849017
69365,120,0.64,0.2,2.0,0.02,0.02,7,0.25570735610308803
50778,100,0.16,0.02,0.02,0.02,0.2,3,0.30322445958477995
14266,40,1.28,2.0,2.0,0.02,0.2,3,0.30818586213914795
45189,90,0.32,0.0,2.0,0.02,2.0,11,0.29904209885147304
9483,40,0.32,0.02,0.0,0.2,0.2,13,0.3695273340306943
22305,60,0.16,0.02,2.0,0.0,0.2,9,0.2002144724965163
47073,90,0.64,0.02,0.0,0.02,0.0,13,0.17059975001429484
8617,40,0.16,2.0,0.0,2.0,2.0,3,0.35773960717395625
18832,50,0.64,0.2,0.0,0.0,0.2,7,0.17887172017317696
22993,60,0.16,2.0,0.02,0.02,0.0,13,0.1663959992453016
68768,120,0.64,0.02,0.2,0.0,0.0,3,0.14697699098146075
48449,90,1.28,0.0,0.0,0.2,0.02,7,0.34266552721634413
31216,70,0.32,0.02,0.2,0.2,2.0,9,0.3320643188057199
5841,30,1.28,0.02,0.0,0.0,0.2,9,0.3043056358931624
27426,60,1.28,0.02,0.0,2.0,0.2,3,0.3385243194494099
56234,100,1.28,0.02,0.2,0.0,0.02,9,0.19607616491031027
23208,60,0.16,2.0,2.0,0.0,2.0,9,0.3731551020314497
40358,80,0.64,0.2,0.0,0.02,0.02,9,0.2370217963254874
63753,110,1.28,0.2,0.02,0.0,2.0,11,0.4022241605887956
55583,100,1.28,0.0,0.0,0.02,0.0,9,0.3387319963697227
30857,70,0.32,0.0,2.0,0.2,0.0,5,0.1837861125515818
52738,100,0.32,0.02,0.2,2.0,0.2,3,0.3591810281072802
63806,110,1.28,0.2,0.02,0.2,2.0,5,0.3528605048618049
59110,110,0.16,2.0,2.0,2.0,0.0,7,0.42154796381128834
37915,80,0.32,0.0,0.2,0.2,0.0,9,0.15314222456160193
21823,60,0.16,0.0,0.2,2.0,0.02,11,0.262366269459567
22909,60,0.16,2.0,0.0,0.2,0.0,13,0.20737720092097797
5544,30,1.28,0.0,0.02,0.2,0.0,3,0.20673345695678294
39365,80,0.32,2.0,2.0,0.02,2.0,11,0.34255952632733966
24703,60,0.32,2.0,0.0,0.2,0.02,3,0.33528523269986166
39533,80,0.64,0.0,0.0,2.0,2.0,11,0.34138854451803297
5968,30,1.28,0.02,0.02,0.02,0.0,11,0.23813634948687556
41384,80,1.28,0.0,0.02,0.2,0.0,3,0.12393616303673699
43643,90,0.16,0.02,0.02,0.2,0.2,13,0.36641817394226206
47998,90,0.64,2.0,0.0,0.2,0.0,15,0.3605825511642171
12126,40,0.64,2.0,0.0,0.02,0.0,7,0.3130979646404058
71219,120,1.28,0.2,2.0,2.0,0.2,5,0.36378214621426735
30353,70,0.16,2.0,2.0,0.0,0.0,5,0.1964121561552538
70011,120,1.28,0.0,0.02,0.0,0.02,11,0.14510391779734338
19403,50,0.64,2.0,0.02,0.0,2.0,15,0.39934921139378887
42676,80,1.28,2.0,0.02,0.0,0.0,11,0.24478606212031134
39570,80,0.64,0.0,0.02,0.02,0.0,15,0.16997727240990715
31050,70,0.32,0.02,0.02,0.0,2.0,13,0.27037365620665926
7531,40,0.16,0.0,2.0,0.0,2.0,15,0.32736931611994186
44159,90,0.16,0.2,0.2,0.02,0.0,9,0.13561678644819947
54575,100,0.64,0.02,2.0,0.02,0.0,9,0.18820181573459624
65378,120,0.16,0.02,2.0,0.2,2.0,13,0.34482185822745043
20145,50,1.28,0.0,2.0,2.0,0.02,15,0.3672945390593898
24169,60,0.32,0.02,2.0,2.0,0.0,13,0.10861315477958118
35182,70,1.28,0.2,0.2,0.0,0.2,3,0.3259698141098373
21665,60,0.16,0.0,0.02,0.02,2.0,3,0.4015265247396317
7393,40,0.16,0.0,0.2,0.0,0.0,5,0.1588240704817871
4065,30,0.64,0.02,0.0,0.02,0.0,13,0.1419939326597483
38555,80,0.32,0.2,0.0,0.0,2.0,15,0.2660682754999805
18094,50,0.64,0.0,0.02,0.2,0.0,15,0.13609414373939233
27640,60,1.28,0.02,0.2,2.0,0.0,11,0.25160913674095137
13870,40,1.28,0.2,2.0,2.0,0.02,9,0.3704285813657887
1888,30,0.32,0.0,0.0,2.0,0.02,13,0.26528158424779624
43568,90,0.16,0.02,0.02,0.0,0.0,3,0.1188477857835899
41076,80,0.64,2.0,0.2,2.0,0.0,3,0.40103730757543377
13992,40,1.28,2.0,0.0,2.0,0.2,15,0.3319209997524057
44659,90,0.16,2.0,0.2,0.2,2.0,15,0.36173082337531054
28020,60,1.28,0.2,0.2,0.0,0.2,15,0.30912830756619974
10759,40,0.64,0.0,0.0,0.0,0.02,3,0.13689635415517126
61153,110,0.64,0.0,0.2,0.0,0.0,5,0.18187622273808932
25596,60,0.64,0.02,0.0,0.2,0.0,11,0.1515689663741112
7354,40,0.16,0.0,0.02,0.2,0.2,11,0.3063403079104192
66168,120,0.16,2.0,0.2,2.0,0.0,11,0.3822428046176209
3503,30,0.32,2.0,2.0,0.02,0.0,9,0.23882953877519045
55303,100,0.64,2.0,0.02,2.0,0.0,9,0.35156154200158646
54540,100,0.64,0.02,0.2,2.0,2.0,9,0.3496207836574156
20975,50,1.28,0.2,2.0,0.02,0.0,9,0.24685226494705653
24603,60,0.32,0.2,2.0,0.2,0.2,13,0.34096251605382877
70182,120,1.28,0.0,0.2,0.2,0.2,3,0.3619202781197162
1204,30,0.16,0.2,0.2,2.0,0.0,3,0.14432948073958163
71018,120,1.28,0.2,0.2,0.0,0.02,9,0.2332835151348787
66700,120,0.32,0.0,2.0,0.2,0.0,11,0.1457527504319539
2244,30,0.32,0.02,0.0,0.0,0.0,11,0.1856835833366279
55287,100,0.64,2.0,0.02,0.2,0.2,5,0.3274385906503892
6475,30,1.28,0.2,0.02,2.0,0.02,3,0.3347379230815841
59566,110,0.32,0.0,2.0,2.0,0.02,9,0.34726566435364753
56930,100,1.28,2.0,0.0,0.02,0.0,15,0.34524120132316033
2910,30,0.32,0.2,0.02,2.0,2.0,13,0.3390984009708877
19180,50,0.64,0.2,2.0,0.02,0.0,3,0.1220997139796548
25501,60,0.64,0.0,2.0,0.2,2.0,3,0.33305466107440757
68239,120,0.64,0.0,0.02,0.02,0.0,9,0.15525195554304744
64611,120,0.16,0.0,0.0,2.0,0.2,5,0.3755893457367577
12800,40,1.28,0.0,0.2,0.02,0.0,11,0.18613935374678792
71216,120,1.28,0.2,2.0,2.0,0.02,13,0.3807970436001129
63960,110,1.28,0.2,2.0,0.0,0.02,5,0.30258277055467403
68632,120,0.64,0.02,0.0,2.0,0.0,11,0.11240229038351751
39052,80,0.32,2.0,0.0,0.2,0.2,15,0.373984143999963
44994,90,0.32,0.0,0.02,0.2,2.0,13,0.3456097710688901
57062,100,1.28,2.0,0.02,0.02,2.0,13,0.3548155115543683
59725,110,0.32,0.02,0.02,0.02,0.0,5,0.15962080160297193
38242,80,0.32,0.02,0.02,0.02,2.0,5,0.3300873200734506
11595,40,0.64,0.02,2.0,0.2,0.0,9,0.21014449654454703
50081,90,1.28,2.0,2.0,0.0,0.2,9,0.36582287848302447
32375,70,0.64,0.0,0.02,0.0,0.02,3,0.13130697517339382
53844,100,0.64,0.0,0.0,2.0,0.0,3,0.10968021040034803
66162,120,0.16,2.0,0.2,0.2,2.0,13,0.3451956648355084
33052,70,0.64,0.02,2.0,0.0,0.02,13,0.19119239282383188
66314,120,0.32,0.0,0.0,0.0,0.02,9,0.14182755623432658
3879,30,0.64,0.0,0.2,0.2,0.2,5,0.36709478160059783
55607,100,1.28,0.0,0.0,0.02,2.0,15,0.3643051035624883
13194,40,1.28,0.02,0.02,2.0,0.0,15,0.22538937039153564
68790,120,0.64,0.02,0.2,0.0,2.0,5,0.332186234286843
35397,70,1.28,2.0,0.0,0.0,0.0,13,0.18276627073738394
69684,120,0.64,2.0,0.2,0.0,0.2,15,0.3449021001311317
65005,120,0.16,0.02,0.0,0.02,0.2,9,0.30905575617336684
31876,70,0.32,2.0,0.0,0.2,0.02,13,0.38275569814292987
36802,80,0.16,0.2,0.0,0.2,0.02,9,0.21959040224142193
43834,90,0.16,0.02,2.0,0.02,0.2,3,0.32690769235879397
10907,40,0.64,0.0,0.02,0.02,0.2,5,0.3702302166157837
28140,60,1.28,0.2,2.0,0.02,0.0,3,0.17204322499879365
50129,90,1.28,2.0,2.0,0.2,0.02,7,0.36279009104567106
21877,60,0.16,0.0,2.0,0.02,0.02,7,0.11992359922125624
22710,60,0.16,0.2,0.2,2.0,0.0,7,0.19237459795670317
45365,90,0.32,0.02,0.02,0.0,0.0,13,0.20813773477897834
70250,120,1.28,0.0,2.0,0.0,2.0,13,0.3517687823481828
8367,40,0.16,0.2,0.2,0.2,2.0,7,0.35890423809640376
66985,120,0.32,0.02,0.2,0.0,0.02,7,0.13762329386752925
16117,50,0.16,2.0,2.0,2.0,0.2,9,0.35154416507831276
12666,40,1.28,0.0,0.02,0.0,0.02,9,0.15270221252567187
7632,40,0.16,0.02,0.0,0.0,0.2,7,0.14675522743828673
568,30,0.16,0.02,0.02,0.0,0.02,5,0.1359840594073254
14578,50,0.16,0.0,0.2,0.0,0.2,11,0.13214874609424426
49691,90,1.28,0.2,2.0,0.2,0.2,13,0.3582894854056068
24137,60,0.32,0.02,2.0,0.2,0.0,5,0.14136696552015704
46208,90,0.32,2.0,0.0,0.2,0.02,5,0.3875625227341529
66753,120,0.32,0.02,0.0,0.0,0.0,5,0.11322718646195139
41787,80,1.28,0.02,0.02,0.0,0.02,11,0.1941662952959236
45065,90,0.32,0.0,0.2,0.02,0.02,15,0.16601489578152656
33728,70,0.64,2.0,0.02,0.0,0.2,7,0.18614724336500768
29210,70,0.16,0.02,0.0,2.0,0.0,15,0.2001976628543757
17071,50,0.32,0.2,0.0,0.02,0.2,13,0.3284975084987783
8423,40,0.16,0.2,2.0,0.0,2.0,7,0.3664245179313677
