,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
24333,60,0.32,0.2,0.02,0.02,0.0,5,0.20225292023626343
14427,50,0.16,0.0,0.0,2.0,0.02,3,0.24382103973030683
34480,70,1.28,0.0,2.0,2.0,0.02,13,0.36434131164879513
12605,40,1.28,0.0,0.0,0.2,0.0,13,0.1731120642700479
4744,30,0.64,0.2,0.2,0.02,0.02,13,0.2059212703160952
19587,50,0.64,2.0,0.2,2.0,0.2,5,0.2820970641867414
40600,80,0.64,0.2,0.2,0.2,0.0,3,0.1844247171457091
23404,60,0.32,0.0,0.0,2.0,2.0,9,0.3178443732778896
17613,50,0.32,2.0,0.02,0.02,0.0,5,0.18738855968045065
12422,40,0.64,2.0,0.2,2.0,0.2,11,0.2773930706759473
26437,60,0.64,2.0,0.0,0.0,0.0,13,0.17538027968889813
48312,90,0.64,2.0,2.0,0.02,0.02,13,0.23214481769822065
53733,100,0.32,2.0,2.0,2.0,0.0,5,0.37764503246914694
4097,30,0.64,0.02,0.0,0.2,0.02,7,0.2503557242199483
48226,90,0.64,2.0,0.2,0.2,0.02,9,0.38137793014321786
140,30,0.16,0.0,0.02,0.02,0.0,3,0.17232832267543724
963,30,0.16,0.2,0.0,0.2,0.02,11,0.18694906288354185
35782,70,1.28,2.0,2.0,0.02,2.0,13,0.37424861445830254
64795,120,0.16,0.0,0.2,0.2,0.0,9,0.1631134695343905
47757,90,0.64,0.2,0.2,0.02,0.2,9,0.36546096054086685
28760,70,0.16,0.0,0.0,2.0,0.0,11,0.20383521342578612
15159,50,0.16,0.02,2.0,0.02,0.02,11,0.19932358903847736
28201,60,1.28,0.2,2.0,2.0,0.0,13,0.24266681901882295
51855,100,0.16,2.0,0.2,2.0,2.0,15,0.31186777661033527
69072,120,0.64,0.2,0.0,0.2,2.0,9,0.3502229204194221
29950,70,0.16,0.2,2.0,0.02,0.2,11,0.3169138289239705
36846,80,0.16,0.2,0.0,2.0,2.0,13,0.34425091508882677
39219,80,0.32,2.0,0.2,0.0,0.2,13,0.2196900785599791
23013,60,0.16,2.0,0.02,0.02,2.0,11,0.36316199710587355
41023,80,0.64,2.0,0.2,0.02,0.0,9,0.28012428295265834
70489,120,1.28,0.02,0.02,0.02,0.02,15,0.3441142604899584
50386,100,0.16,0.0,0.02,2.0,0.2,3,0.355286830483076
643,30,0.16,0.02,0.02,0.2,2.0,15,0.2901308837038412
51423,100,0.16,0.2,2.0,0.0,0.2,5,0.23126169404100647
44567,90,0.16,2.0,0.02,2.0,0.2,13,0.3263311936885171
20271,50,1.28,0.02,0.0,2.0,2.0,15,0.36527488300114136
10872,40,0.64,0.0,0.02,0.0,0.02,5,0.16270862436883715
5663,30,1.28,0.0,0.2,0.2,0.02,3,0.3259183143218257
15978,50,0.16,2.0,0.2,0.2,0.2,11,0.32678375634795265
57290,100,1.28,2.0,2.0,0.2,0.0,7,0.36376471546553735
15826,50,0.16,2.0,0.02,0.02,0.0,15,0.20972841319361224
12618,40,1.28,0.0,0.0,0.2,0.2,11,0.38018681062828075
25087,60,0.32,2.0,2.0,2.0,2.0,15,0.32569324515924547
63945,110,1.28,0.2,0.2,2.0,2.0,3,0.3694154946958583
5567,30,1.28,0.0,0.02,0.2,2.0,7,0.3794101549857238
60841,110,0.32,2.0,2.0,0.0,2.0,11,0.279864836495167
13072,40,1.28,0.02,0.0,0.2,2.0,9,0.37549140318301655
34930,70,1.28,0.02,2.0,2.0,0.2,3,0.3607317750242993
48405,90,1.28,0.0,0.0,0.0,2.0,3,0.3720071350972213
48682,90,1.28,0.0,0.2,0.2,0.2,11,0.38866762898500795
28775,70,0.16,0.0,0.0,2.0,0.2,13,0.3657491644345389
66292,120,0.16,2.0,2.0,2.0,0.2,7,0.3109667121844279
44772,90,0.16,2.0,2.0,2.0,0.0,3,0.36641044531945083
33586,70,0.64,0.2,2.0,2.0,0.2,3,0.3294172923570604
47399,90,0.64,0.02,2.0,0.0,2.0,7,0.3549851444477416
18177,50,0.64,0.0,0.2,0.02,0.0,13,0.2264928703952473
59047,110,0.16,2.0,2.0,0.0,2.0,7,0.3820984869253985
10230,40,0.32,0.2,2.0,0.02,0.02,9,0.17013999406929722
47478,90,0.64,0.02,2.0,2.0,0.2,11,0.32313302827455226
68091,120,0.32,2.0,2.0,2.0,2.0,7,0.31860229635135023
58856,110,0.16,2.0,0.02,0.2,0.0,3,0.22727972178145864
39483,80,0.64,0.0,0.0,0.2,0.0,9,0.20226205965767768
62542,110,0.64,2.0,0.2,0.02,0.2,11,0.2534787434721758
8584,40,0.16,2.0,0.0,0.2,0.2,7,0.36974397867593517
31919,70,0.32,2.0,0.0,2.0,2.0,15,0.35657306706624586
70415,120,1.28,0.02,0.0,0.2,2.0,7,0.3794486252663279
10527,40,0.32,2.0,0.02,2.0,2.0,15,0.319015784460958
8315,40,0.16,0.2,0.2,0.0,2.0,15,0.23436912710806898
43107,90,0.16,0.0,0.0,2.0,0.2,5,0.23769291427738556
1740,30,0.16,2.0,2.0,0.2,0.0,11,0.323997379252906
10931,40,0.64,0.0,0.02,0.2,0.02,11,0.2770146717671642
34674,70,1.28,0.02,0.02,0.2,0.02,9,0.31447209182523195
12863,40,1.28,0.0,0.2,2.0,0.02,11,0.3218323856137748
53342,100,0.32,2.0,0.0,0.02,0.0,7,0.1996312349660089
68562,120,0.64,0.02,0.0,0.0,0.2,11,0.2121143372571567
9207,40,0.32,0.0,0.2,0.0,2.0,7,0.29919164030502765
10257,40,0.32,0.2,2.0,0.2,0.02,7,0.25053041847436086
16339,50,0.32,0.0,0.02,2.0,0.2,5,0.26747285847148805
58971,110,0.16,2.0,0.2,0.2,0.0,9,0.2810563731404064
70115,120,1.28,0.0,0.2,0.0,0.0,9,0.18145903520663653
18627,50,0.64,0.02,0.2,0.02,0.02,3,0.2475568638735717
15059,50,0.16,0.02,0.2,0.02,2.0,7,0.3366773452908868
29175,70,0.16,0.02,0.0,0.02,2.0,15,0.3277763515842356
59811,110,0.32,0.02,0.2,0.0,0.0,9,0.1900678426852831
56245,100,1.28,0.02,0.2,0.0,2.0,3,0.378175706303047
49107,90,1.28,0.02,0.2,0.02,2.0,7,0.3822810731779808
52487,100,0.32,0.02,0.0,0.2,0.2,5,0.29744973219561305
28318,60,1.28,2.0,0.0,2.0,0.02,9,0.36591618550643984
21074,50,1.28,2.0,0.0,0.0,0.2,11,0.3062303302873
38401,80,0.32,0.02,0.2,2.0,0.02,15,0.3000222778853301
1366,30,0.16,2.0,0.0,0.0,2.0,5,0.24352833758852716
31447,70,0.32,0.2,0.0,2.0,0.0,9,0.18414805119530886
11031,40,0.64,0.0,0.2,0.02,2.0,15,0.3650408918118051
20501,50,1.28,0.02,2.0,0.0,0.0,13,0.26210479150451027
21521,60,0.16,0.0,0.0,0.0,0.2,9,0.20343552111861427
37465,80,0.16,2.0,0.2,0.2,0.0,5,0.19684238606344528
29302,70,0.16,0.02,0.02,0.2,0.2,3,0.30147747707794026
67763,120,0.32,2.0,0.02,0.0,0.0,9,0.15634890717677402
20310,50,1.28,0.02,0.02,0.02,0.02,9,0.23676170028155602
43340,90,0.16,0.0,0.2,2.0,2.0,9,0.33503014506202855
46503,90,0.32,2.0,2.0,0.0,2.0,7,0.31791771029212584
25998,60,0.64,0.2,0.0,0.0,0.2,3,0.20077204517474198
40049,80,0.64,0.02,0.02,0.2,0.02,7,0.23950267574421685
64906,120,0.16,0.0,2.0,0.2,0.0,7,0.19590773611573073
19353,50,0.64,2.0,0.0,2.0,0.0,13,0.3786205472268481
19431,50,0.64,2.0,0.02,0.02,2.0,15,0.3368428341301392
46505,90,0.32,2.0,2.0,0.0,2.0,11,0.36920601136270637
5613,30,1.28,0.0,0.2,0.0,0.02,15,0.18623011485077592
4117,30,0.64,0.02,0.0,2.0,0.0,5,0.20984024438009108
9370,40,0.32,0.0,2.0,0.2,0.2,11,0.2801127849358633
41517,80,1.28,0.0,0.2,0.2,2.0,3,0.37588297276283805
65502,120,0.16,0.2,0.0,2.0,0.02,9,0.29674868397320203
16880,50,0.32,0.02,0.2,0.2,2.0,9,0.2850256373398168
25436,60,0.64,0.0,2.0,0.0,0.02,13,0.20828691003503236
50831,100,0.16,0.02,0.02,2.0,0.02,11,0.23458552286333853
28216,60,1.28,0.2,2.0,2.0,0.2,15,0.3774632830571497
9801,40,0.32,0.02,2.0,0.2,0.0,5,0.18038721039043848
63878,110,1.28,0.2,0.2,0.02,0.02,9,0.3020665024231493
68993,120,0.64,0.2,0.0,0.0,0.0,5,0.15291913319114891
3101,30,0.32,0.2,2.0,0.2,2.0,3,0.3016157490008808
25723,60,0.64,0.02,0.02,0.2,0.2,13,0.3629822043302407
57386,110,0.16,0.0,0.0,0.02,0.2,3,0.2504831246451465
22431,60,0.16,0.2,0.0,0.02,0.0,9,0.20573023740288693
47830,90,0.64,0.2,2.0,0.0,0.0,15,0.19187802832063672
36017,80,0.16,0.0,0.02,0.2,0.02,7,0.2162577358145072
6638,30,1.28,0.2,2.0,0.02,0.0,7,0.2053031335038959
61318,110,0.64,0.0,2.0,0.02,2.0,13,0.3541427743259965
52243,100,0.32,0.0,0.2,0.02,2.0,7,0.33476246994483655
10688,40,0.32,2.0,2.0,0.02,0.2,15,0.34792590777748983
30331,70,0.16,2.0,0.2,2.0,0.02,3,0.36652557521417417
48754,90,1.28,0.0,2.0,0.02,0.0,15,0.20079248297961258
38253,80,0.32,0.02,0.02,0.2,0.0,13,0.2173557672809032
6137,30,1.28,0.02,0.2,2.0,0.0,13,0.246953849335768
64717,120,0.16,0.0,0.02,2.0,0.02,7,0.29675917935583385
61129,110,0.64,0.0,0.02,2.0,0.0,13,0.15551605243934724
13728,40,1.28,0.2,0.2,0.2,0.02,5,0.32751106835773525
