,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
2297,30,0.32,0.02,0.0,0.2,0.0,5,0.2520150632310784
65204,120,0.16,0.02,0.2,0.0,0.2,15,0.16258264307768422
45467,90,0.32,0.02,0.02,2.0,2.0,7,0.31849117889402306
67573,120,0.32,0.2,2.0,0.02,0.02,7,0.20740064725551327
34343,70,1.28,0.0,0.2,0.2,0.2,5,0.3663999028883384
45696,90,0.32,0.2,0.0,0.0,0.0,3,0.1461619034918194
68507,120,0.64,0.0,2.0,0.2,0.2,13,0.32025433684256016
47143,90,0.64,0.02,0.0,2.0,0.2,13,0.33098357881133633
40359,80,0.64,0.2,0.0,0.02,0.02,11,0.26335782780968703
48446,90,1.28,0.0,0.0,0.2,0.0,15,0.14577628020954808
39094,80,0.32,2.0,0.02,0.0,0.0,15,0.17684227122707322
3329,30,0.32,2.0,0.02,0.2,2.0,11,0.3289099654597658
691,30,0.16,0.02,0.2,0.0,0.2,13,0.18152855359575004
49697,90,1.28,0.2,2.0,0.2,2.0,11,0.3384217895033949
32097,70,0.32,2.0,0.2,0.2,0.02,7,0.3342078171610797
13434,40,1.28,0.02,2.0,2.0,2.0,5,0.34033490097129515
32640,70,0.64,0.0,2.0,0.02,0.2,15,0.3279919333248651
5854,30,1.28,0.02,0.0,0.02,0.0,7,0.15387289538107263
5087,30,0.64,2.0,0.02,0.02,0.2,13,0.3166334522363862
60496,110,0.32,2.0,0.0,0.0,0.2,7,0.21866681128714202
17408,50,0.32,0.2,2.0,0.02,0.2,15,0.31040895035432153
37805,80,0.32,0.0,0.02,0.2,0.0,13,0.17088791866650144
50727,100,0.16,0.02,0.0,2.0,0.2,13,0.35982878020206427
65746,120,0.16,0.2,2.0,0.0,0.0,7,0.13071109570621542
58472,110,0.16,0.2,0.2,0.0,0.02,5,0.13312399405576592
21166,50,1.28,2.0,0.0,2.0,2.0,13,0.3359217930454824
6404,30,1.28,0.2,0.02,0.0,0.2,15,0.3438204585447054
36225,80,0.16,0.0,2.0,0.02,2.0,3,0.3149819233084331
3428,30,0.32,2.0,0.2,0.2,0.02,13,0.28970767303658745
36563,80,0.16,0.02,0.2,0.02,2.0,7,0.32847175314014687
11187,40,0.64,0.0,2.0,2.0,0.2,5,0.33558004986684725
22492,60,0.16,0.2,0.0,2.0,0.02,5,0.25440866404741547
69973,120,1.28,0.0,0.0,2.0,0.0,5,0.1012731840931965
20052,50,1.28,0.0,2.0,0.0,0.0,11,0.2471034788306015
34431,70,1.28,0.0,2.0,0.02,0.2,13,0.3713558335401574
46786,90,0.64,0.0,0.02,0.2,2.0,13,0.36003730813355084
47681,90,0.64,0.2,0.02,0.2,2.0,11,0.3217494981787416
48179,90,0.64,2.0,0.2,0.0,0.2,13,0.2651867293202193
11756,40,0.64,0.2,0.0,2.0,2.0,9,0.3348008252013074
22831,60,0.16,0.2,2.0,2.0,0.02,11,0.263570414607872
8400,40,0.16,0.2,2.0,0.0,0.0,3,0.1562097959180237
41172,80,0.64,2.0,2.0,0.2,0.02,13,0.31377517327208565
18348,50,0.64,0.0,2.0,2.0,0.02,5,0.2795199867693325
69606,120,0.64,2.0,0.02,0.02,2.0,13,0.34675689605177434
62486,110,0.64,2.0,0.02,2.0,0.2,11,0.32902719252185253
23528,60,0.32,0.0,0.2,0.0,0.02,5,0.1709909723620576
22285,60,0.16,0.02,0.2,2.0,2.0,11,0.32764958833057395
35534,70,1.28,2.0,0.02,0.02,0.0,7,0.3883186220909678
35961,80,0.16,0.0,0.02,0.0,0.02,7,0.15036052563463276
46784,90,0.64,0.0,0.02,0.2,2.0,9,0.33515665813331735
19625,50,0.64,2.0,2.0,0.0,2.0,11,0.33178604561476116
34667,70,1.28,0.02,0.02,0.2,0.0,9,0.12481429535071506
20752,50,1.28,0.2,0.02,0.02,0.0,11,0.20053707748211502
45475,90,0.32,0.02,0.2,0.0,0.0,9,0.15121366469852443
23006,60,0.16,2.0,0.02,0.02,0.2,11,0.35615605292257213
3197,30,0.32,2.0,0.0,0.2,0.0,13,0.26107881857596976
63776,110,1.28,0.2,0.02,0.02,0.2,15,0.3465772791319294
37124,80,0.16,0.2,2.0,0.02,2.0,9,0.3511804466364738
12059,40,0.64,0.2,2.0,0.2,0.2,13,0.3260999808985175
54639,100,0.64,0.02,2.0,2.0,0.02,11,0.3006486977680726
64197,110,1.28,2.0,0.02,0.0,2.0,3,0.37229064620965263
12349,40,0.64,2.0,0.2,0.02,0.0,5,0.25814159158134553
10967,40,0.64,0.0,0.02,2.0,0.2,13,0.3110668373008558
38816,80,0.32,0.2,0.2,0.2,0.02,5,0.27340703422705437
22863,60,0.16,2.0,0.0,0.0,0.2,5,0.1967175658133047
42980,80,1.28,2.0,2.0,2.0,0.0,3,0.3485121148220458
49204,90,1.28,0.02,2.0,0.02,0.02,5,0.35068880445694806
44462,90,0.16,2.0,0.0,2.0,2.0,13,0.31350848168371315
43385,90,0.16,0.0,2.0,0.02,0.02,15,0.20259875114732992
13506,40,1.28,0.2,0.0,0.2,0.02,9,0.3556030967113513
14001,40,1.28,2.0,0.02,0.0,0.0,5,0.2528686305698119
39980,80,0.64,0.02,0.0,2.0,2.0,9,0.3331961358685762
14708,50,0.16,0.0,2.0,0.02,0.02,5,0.2109840504591636
41683,80,1.28,0.02,0.0,0.0,0.2,13,0.2986691942810363
6789,30,1.28,2.0,0.0,0.2,0.02,15,0.32051120629830143
39449,80,0.64,0.0,0.0,0.0,2.0,11,0.3217685991363224
5025,30,0.64,2.0,0.0,2.0,0.02,15,0.31952344306603425
8328,40,0.16,0.2,0.2,0.02,0.02,13,0.17848158945816828
69951,120,1.28,0.0,0.0,0.2,0.02,3,0.31017948164747244
27117,60,1.28,0.0,0.2,0.0,0.02,15,0.20460991953037277
39847,80,0.64,0.0,2.0,2.0,0.0,9,0.12630944444615305
57091,100,1.28,2.0,0.02,0.2,2.0,15,0.34144207460354525
66825,120,0.32,0.02,0.0,0.2,0.2,9,0.3749610369579961
71543,120,1.28,2.0,0.2,2.0,0.0,9,0.33316374715929536
67222,120,0.32,0.2,0.0,0.0,2.0,5,0.26540162111602955
52549,100,0.32,0.02,0.02,0.0,2.0,3,0.2598827667531606
51646,100,0.16,2.0,0.02,0.0,0.2,3,0.19246362168689418
71402,120,1.28,2.0,0.02,0.2,0.0,7,0.3292084255067955
20700,50,1.28,0.2,0.0,2.0,0.02,5,0.3574959201592575
36365,80,0.16,0.02,0.0,0.2,2.0,3,0.3279296402635461
47710,90,0.64,0.2,0.02,2.0,2.0,13,0.33735361748713455
12989,40,1.28,0.0,2.0,2.0,2.0,11,0.33895302702199814
32473,70,0.64,0.0,0.02,2.0,2.0,3,0.33163578016898543
41678,80,1.28,0.02,0.0,0.0,0.2,3,0.285921910709589
50865,100,0.16,0.02,0.2,0.0,0.2,9,0.19075256801791474
11978,40,0.64,0.2,0.2,2.0,2.0,5,0.3508667206689442
42430,80,1.28,0.2,0.2,2.0,0.02,9,0.369951415452264
43037,90,0.16,0.0,0.0,0.02,0.0,5,0.17883027441880997
4852,30,0.64,0.2,2.0,0.02,0.02,5,0.19979617866138194
46590,90,0.32,2.0,2.0,2.0,2.0,13,0.3131051542488975
7868,40,0.16,0.02,0.2,0.02,0.0,3,0.1516926670249189
18176,50,0.64,0.0,0.2,0.02,0.0,11,0.18812423838144188
43437,90,0.16,0.0,2.0,2.0,0.02,7,0.28446429794760797
34393,70,1.28,0.0,2.0,0.0,0.02,7,0.2957627016274393
21063,50,1.28,2.0,0.0,0.0,0.02,3,0.3010405458634415
21500,50,1.28,2.0,2.0,2.0,2.0,9,0.33833498745409024
32356,70,0.64,0.0,0.0,2.0,0.2,7,0.33902582655021846
57318,100,1.28,2.0,2.0,2.0,0.0,7,0.35035909260826564
49691,90,1.28,0.2,2.0,0.2,0.2,13,0.36539700367197314
4842,30,0.64,0.2,2.0,0.0,2.0,13,0.35837660214967676
42226,80,1.28,0.2,0.02,0.0,0.0,7,0.13536158295562195
36652,80,0.16,0.02,2.0,0.02,0.0,3,0.1299261648788378
59203,110,0.32,0.0,0.0,0.2,0.02,11,0.2934188517581475
32604,70,0.64,0.0,2.0,0.0,0.02,13,0.22885514158334685
24988,60,0.32,2.0,2.0,0.0,0.02,13,0.22190477524307345
63753,110,1.28,0.2,0.02,0.0,2.0,11,0.3339106313814669
52853,100,0.32,0.02,2.0,2.0,0.2,9,0.312652681603636
2244,30,0.32,0.02,0.0,0.0,0.0,11,0.1816059658753673
42372,80,1.28,0.2,0.2,0.02,0.02,5,0.34453734780131023
3390,30,0.32,2.0,0.2,0.02,0.0,7,0.21407570844549567
6966,30,1.28,2.0,0.2,0.0,2.0,5,0.3795475803515856
30439,70,0.16,2.0,2.0,2.0,0.0,9,0.3885980339670403
40499,80,0.64,0.2,0.02,0.2,0.02,11,0.3741870026967803
54645,100,0.64,0.02,2.0,2.0,0.2,9,0.33609217531955343
53404,100,0.32,2.0,0.0,2.0,0.02,5,0.3370005269885686
58951,110,0.16,2.0,0.2,0.02,0.02,11,0.2531506023139704
48647,90,1.28,0.0,0.2,0.02,0.02,11,0.31476039794113364
16583,50,0.32,0.02,0.0,0.0,0.02,3,0.1418235124306876
41275,80,1.28,0.0,0.0,0.2,0.0,9,0.1516741422731495
17944,50,0.64,0.0,0.0,0.0,2.0,9,0.3149472661877175
61317,110,0.64,0.0,2.0,0.02,2.0,11,0.330518865125035
41112,80,0.64,2.0,2.0,0.0,0.02,5,0.2774015827958896
21760,60,0.16,0.0,0.2,0.02,0.0,11,0.15186838985152962
65672,120,0.16,0.2,0.2,0.02,0.02,13,0.1660666809183703
51324,100,0.16,0.2,0.2,0.02,0.0,3,0.1709752656795459
29833,70,0.16,0.2,0.2,0.02,0.02,15,0.1930627229727277
43063,90,0.16,0.0,0.0,0.02,2.0,15,0.3149021378858539
29541,70,0.16,0.02,2.0,2.0,0.0,5,0.17077525853797398
35003,70,1.28,0.2,0.0,0.2,0.0,9,0.20137981523487467
38174,80,0.32,0.02,0.0,2.0,0.02,9,0.2709405056359078
69474,120,0.64,2.0,0.0,0.02,0.0,15,0.27042167388697963
31906,70,0.32,2.0,0.0,2.0,0.2,3,0.32195788660001534
9314,40,0.32,0.0,2.0,0.0,0.2,11,0.2892975577568871
38432,80,0.32,0.02,2.0,0.0,0.2,7,0.29122196990862353
23038,60,0.16,2.0,0.02,0.2,2.0,5,0.3110614532444287
37254,80,0.16,2.0,0.0,0.2,0.2,3,0.3576707236875915
45035,90,0.32,0.0,0.2,0.0,0.02,11,0.15117355029661217
52966,100,0.32,0.2,0.0,2.0,0.2,11,0.3064849893588625
52546,100,0.32,0.02,0.02,0.0,0.2,11,0.1678517333226224
7118,30,1.28,2.0,2.0,0.2,0.0,15,0.34568557131657546
696,30,0.16,0.02,0.2,0.0,2.0,9,0.3015615105361667
5618,30,1.28,0.0,0.2,0.0,0.2,11,0.31822714272585395
34819,70,1.28,0.02,0.2,2.0,0.2,5,0.3722241037602165
41178,80,0.64,2.0,2.0,0.2,0.2,11,0.32204811863496446
53004,100,0.32,0.2,0.02,0.02,0.0,3,0.12147245845313902
7413,40,0.16,0.0,0.2,0.0,2.0,3,0.22716785801000533
6995,30,1.28,2.0,0.2,0.02,2.0,7,0.36902869388108894
58042,110,0.16,0.02,0.2,0.0,2.0,13,0.2671644772132179
70719,120,1.28,0.02,2.0,0.02,0.2,13,0.3545696902146049
20560,50,1.28,0.02,2.0,0.2,0.02,5,0.38388656028506435
48251,90,0.64,2.0,0.2,2.0,0.02,3,0.3432482462572266
44829,90,0.32,0.0,0.0,0.02,0.0,5,0.2003485048953966
48798,90,1.28,0.0,2.0,0.2,2.0,5,0.342223051334528
4600,30,0.64,0.2,0.02,0.0,0.02,5,0.14794027950360303
63988,110,1.28,0.2,2.0,0.02,0.02,5,0.3305647179681566
20746,50,1.28,0.2,0.02,0.0,2.0,13,0.3718313903783789
71666,120,1.28,2.0,2.0,2.0,0.2,3,0.3306932496822405
22409,60,0.16,0.2,0.0,0.0,0.02,7,0.14196607747948764
17863,50,0.32,2.0,2.0,0.02,2.0,15,0.3009128393525107
45106,90,0.32,0.0,0.2,0.2,2.0,13,0.3473209563388287
56351,100,1.28,0.02,2.0,0.0,0.2,5,0.3519462338058794
5192,30,0.64,2.0,0.2,0.02,0.02,13,0.3134339201737284
16555,50,0.32,0.0,2.0,2.0,0.02,3,0.3216226149801113
17282,50,0.32,0.2,0.2,0.02,0.0,15,0.19390234324735922
34155,70,1.28,0.0,0.0,2.0,2.0,7,0.3370062312601058
38481,80,0.32,0.02,2.0,0.2,0.02,7,0.31215987130491996
27432,60,1.28,0.02,0.0,2.0,0.2,15,0.3282305516311055
68762,120,0.64,0.02,0.02,2.0,2.0,5,0.33460484164415266
19167,50,0.64,0.2,2.0,0.0,0.2,5,0.3227372605595795
27322,60,1.28,0.0,2.0,2.0,2.0,5,0.33762314158813184
31598,70,0.32,0.2,0.2,0.0,0.2,3,0.18983557265535178
17584,50,0.32,2.0,0.02,0.0,0.0,3,0.1904309578989542
31298,70,0.32,0.02,2.0,0.02,2.0,5,0.32972016804381993
49646,90,1.28,0.2,2.0,0.02,0.0,7,0.1700605495654322
11339,40,0.64,0.02,0.02,0.0,2.0,15,0.33475606399107827
52764,100,0.32,0.02,2.0,0.0,0.02,13,0.1819146623882324
48822,90,1.28,0.0,2.0,2.0,0.2,11,0.3663763940947669
62746,110,1.28,0.0,0.0,0.0,2.0,13,0.36351242208004536
46592,90,0.64,0.0,0.0,0.0,0.0,3,0.1358917595574461
26509,60,0.64,2.0,0.0,0.2,2.0,3,0.33643055674101646
16606,50,0.32,0.02,0.0,0.02,0.0,7,0.15035112384756438
28876,70,0.16,0.0,0.02,2.0,0.02,5,0.23587642979491683
59802,110,0.32,0.02,0.02,2.0,2.0,5,0.3158827018618849
20156,50,1.28,0.0,2.0,2.0,2.0,9,0.33773321180660165
26717,60,0.64,2.0,0.2,0.2,0.0,13,0.3916612475543437
62986,110,1.28,0.0,0.2,0.02,0.2,3,0.3805492172234235
35768,70,1.28,2.0,2.0,0.02,0.02,13,0.34153703613640396
31217,70,0.32,0.02,0.2,0.2,2.0,11,0.31972056769110047
9598,40,0.32,0.02,0.02,0.2,2.0,5,0.32890893030224333
47868,90,0.64,0.2,2.0,0.02,0.2,7,0.296650625912301
37519,80,0.16,2.0,0.2,2.0,2.0,15,0.3341506561214023
26893,60,1.28,0.0,0.0,0.0,0.02,15,0.19081371216490134
32030,70,0.32,2.0,0.02,2.0,2.0,13,0.3177652961878943
1136,30,0.16,0.2,0.2,0.0,0.2,7,0.17842858976141807
54891,100,0.64,0.2,0.2,0.0,0.02,11,0.15983190308903963
41387,80,1.28,0.0,0.02,0.2,0.0,9,0.14408777724564245
6815,30,1.28,2.0,0.0,2.0,0.02,11,0.3459633891323846
49279,90,1.28,0.02,2.0,2.0,2.0,15,0.3393260746292195
60847,110,0.32,2.0,2.0,0.02,0.0,9,0.21892816109001928
16647,50,0.32,0.02,0.0,0.2,0.2,5,0.35153789800808743
13269,40,1.28,0.02,0.2,0.02,2.0,11,0.3739299995213128
46275,90,0.32,2.0,0.02,0.0,0.2,13,0.20234608047707348
24715,60,0.32,2.0,0.0,0.2,0.2,13,0.33233580048218025
16734,50,0.32,0.02,0.02,0.02,0.2,11,0.30761558924889904
6510,30,1.28,0.2,0.2,0.0,0.2,3,0.34846442818656204
30332,70,0.16,2.0,0.2,2.0,0.02,5,0.38980143422591784
31279,70,0.32,0.02,2.0,0.02,0.0,9,0.1640888816529738
52220,100,0.32,0.0,0.2,0.02,0.0,3,0.18531865496862848
6974,30,1.28,2.0,0.2,0.02,0.0,7,0.33444210100041555
52838,100,0.32,0.02,2.0,2.0,0.0,7,0.1515007483460158
34782,70,1.28,0.02,0.2,0.2,0.0,15,0.15694464645211129
27678,60,1.28,0.02,2.0,0.0,0.2,3,0.38615916999569566
37949,80,0.32,0.0,0.2,2.0,0.02,7,0.3490401972168696
2742,30,0.32,0.2,0.0,0.02,2.0,13,0.323560601694002
60065,110,0.32,0.2,0.0,0.02,0.0,13,0.12950079610215331
6375,30,1.28,0.2,0.0,2.0,0.2,13,0.3567802615164076
33327,70,0.64,0.2,0.02,0.2,0.02,3,0.28386750517797454
32700,70,0.64,0.0,2.0,2.0,2.0,9,0.33701838708624576
13261,40,1.28,0.02,0.2,0.02,0.2,9,0.3707338783125205
50177,100,0.16,0.0,0.0,0.0,0.0,5,0.2021455943455162
9080,40,0.32,0.0,0.02,0.0,0.02,5,0.13603225317194134
3921,30,0.64,0.0,2.0,0.0,0.0,5,0.17068015422053212
29879,70,0.16,0.2,0.2,2.0,0.0,9,0.17163764231658774
3314,30,0.32,2.0,0.02,0.2,0.02,9,0.30017012497515877
56744,100,1.28,0.2,0.2,0.2,0.2,7,0.3605582667200097
70374,120,1.28,0.02,0.0,0.02,0.02,9,0.35466922789801064
62612,110,0.64,2.0,2.0,0.0,0.0,11,0.2664109612315957
61702,110,0.64,0.02,0.2,2.0,0.2,11,0.3069229540182822
21219,50,1.28,2.0,0.02,0.02,2.0,7,0.3667126396794945
10850,40,0.64,0.0,0.0,2.0,0.2,3,0.3438734244955392
23611,60,0.32,0.0,0.2,2.0,0.02,3,0.3010612243977828
68698,120,0.64,0.02,0.02,0.02,0.2,3,0.2887105473701613
8605,40,0.16,2.0,0.0,2.0,0.02,7,0.38337938050253667
1312,30,0.16,0.2,2.0,0.2,2.0,9,0.31333739380865405
51470,100,0.16,0.2,2.0,0.2,0.0,15,0.17117360676819326
6501,30,1.28,0.2,0.2,0.0,0.0,13,0.20084948294844396
70236,120,1.28,0.0,2.0,0.0,0.02,13,0.2687517363187834
34166,70,1.28,0.0,0.02,0.0,0.0,15,0.22163341392806776
23461,60,0.32,0.0,0.02,0.02,2.0,11,0.3291010980822767
8823,40,0.16,2.0,0.2,2.0,0.0,9,0.3829615178194354
39450,80,0.64,0.0,0.0,0.0,2.0,13,0.3025830754259636
64711,120,0.16,0.0,0.02,2.0,0.0,9,0.17182667366142135
38420,80,0.32,0.02,2.0,0.0,0.0,11,0.19248915237757255
50799,100,0.16,0.02,0.02,0.2,0.02,3,0.23270775070809946
53939,100,0.64,0.0,0.02,0.2,0.02,11,0.29214632102508
52122,100,0.32,0.0,0.02,0.02,0.2,3,0.32374696851139184
210,30,0.16,0.0,0.02,2.0,0.2,3,0.33713963644308864
35362,70,1.28,0.2,2.0,0.2,2.0,13,0.34057028079912544
26595,60,0.64,2.0,0.02,0.02,2.0,7,0.3380397721810886
57526,110,0.16,0.0,0.02,0.2,0.2,3,0.3250537626881702
32313,70,0.64,0.0,0.0,0.2,0.0,5,0.1696137639455491
25380,60,0.64,0.0,0.2,0.2,0.02,13,0.26223933677586564
14226,40,1.28,2.0,2.0,0.0,0.0,7,0.32284278745364203
18096,50,0.64,0.0,0.02,0.2,0.02,5,0.3161658645675099
30691,70,0.32,0.0,0.2,0.0,0.0,9,0.2262197164053597
5052,30,0.64,2.0,0.02,0.0,0.02,13,0.19082191069533463
221,30,0.16,0.0,0.02,2.0,2.0,11,0.33522573315625653
60511,110,0.32,2.0,0.0,0.02,0.0,9,0.23639281182380406
13413,40,1.28,0.02,2.0,2.0,0.0,5,0.2450672487005695
43499,90,0.16,0.02,0.0,0.02,0.2,5,0.2647741892864998
33836,70,0.64,2.0,0.2,0.0,0.02,13,0.20429187909189397
66061,120,0.16,2.0,0.02,2.0,0.02,7,0.3764435717011052
43580,90,0.16,0.02,0.02,0.0,0.02,13,0.15370562894138012
43278,90,0.16,0.0,0.2,0.02,0.2,11,0.2748462864054936
68204,120,0.64,0.0,0.0,2.0,2.0,9,0.33423766627632434
37962,80,0.32,0.0,0.2,2.0,2.0,5,0.3168240687635101
4753,30,0.64,0.2,0.2,0.02,2.0,3,0.3395375757988249
49791,90,1.28,2.0,0.0,0.2,0.02,3,0.34575411628248487
54351,100,0.64,0.02,0.02,0.02,0.0,9,0.2455387120972149
39532,80,0.64,0.0,0.0,2.0,2.0,9,0.3363279596611333
60227,110,0.32,0.2,0.02,0.2,2.0,15,0.31492287202068975
70539,120,1.28,0.02,0.02,2.0,0.02,3,0.33944216785816933
713,30,0.16,0.02,0.2,0.02,0.02,15,0.20797535634559827
29922,70,0.16,0.2,2.0,0.0,0.2,11,0.23497586746345708
71227,120,1.28,0.2,2.0,2.0,2.0,7,0.33910045231703256
47561,90,0.64,0.2,0.0,0.2,0.2,9,0.3342461139134592
600,30,0.16,0.02,0.02,0.02,0.02,13,0.20251222243848344
70849,120,1.28,0.2,0.0,0.2,0.02,7,0.373578615786781
64856,120,0.16,0.0,2.0,0.0,0.02,5,0.13477235366343215
22799,60,0.16,0.2,2.0,0.2,0.02,3,0.2004621000346328
27667,60,1.28,0.02,2.0,0.0,0.0,9,0.20803300179645334
63355,110,1.28,0.02,0.02,0.2,0.2,13,0.37667700687372274
63621,110,1.28,0.2,0.0,0.0,0.0,13,0.08756222517078303
22827,60,0.16,0.2,2.0,2.0,0.02,3,0.24358146121188928
68790,120,0.64,0.02,0.2,0.0,2.0,5,0.3283990622697299
50949,100,0.16,0.02,0.2,2.0,0.2,9,0.34673585064701185
67687,120,0.32,2.0,0.0,0.02,0.02,11,0.28992669281817146
70274,120,1.28,0.0,2.0,0.02,2.0,5,0.34053143626499127
58108,110,0.16,0.02,0.2,2.0,0.02,5,0.2845522932582527
56373,100,1.28,0.02,2.0,0.02,0.02,7,0.38984626523032095
257,30,0.16,0.0,0.2,0.02,0.0,13,0.23651430318472577
16692,50,0.32,0.02,0.02,0.0,0.0,11,0.18167093378373136
48117,90,0.64,2.0,0.02,0.2,0.02,15,0.3380272336381044
42,30,0.16,0.0,0.0,0.02,0.2,3,0.21390399755172348
65293,120,0.16,0.02,0.2,2.0,2.0,11,0.3362744143776496
8794,40,0.16,2.0,0.2,0.2,0.0,7,0.24979155341550208
43017,90,0.16,0.0,0.0,0.0,0.02,7,0.14224028780938444
54341,100,0.64,0.02,0.02,0.0,2.0,3,0.3191224143290653
63504,110,1.28,0.02,2.0,0.0,0.0,3,0.15112308799310112
15890,50,0.16,2.0,0.02,2.0,0.2,3,0.31548514732726324
54784,100,0.64,0.2,0.02,0.0,0.2,7,0.23400046629457566
617,30,0.16,0.02,0.02,0.2,0.0,5,0.23258392768169223
67947,120,0.32,2.0,0.2,0.2,0.2,13,0.35347896564936876
19806,50,1.28,0.0,0.0,2.0,0.02,9,0.36388221698197576
70926,120,1.28,0.2,0.02,0.02,0.0,7,0.19350056020779943
3457,30,0.32,2.0,0.2,2.0,0.02,15,0.38896366869997917
31999,70,0.32,2.0,0.02,0.2,2.0,7,0.3116916903295819
6993,30,1.28,2.0,0.2,0.02,2.0,3,0.3703977419198266
9505,40,0.32,0.02,0.0,2.0,0.02,15,0.29589133011011126
40488,80,0.64,0.2,0.02,0.2,0.0,3,0.20265312159529794
47817,90,0.64,0.2,0.2,2.0,2.0,3,0.3345371692459935
10922,40,0.64,0.0,0.02,0.2,0.0,7,0.2356074634125168
33775,70,0.64,2.0,0.02,0.2,0.02,3,0.3295271681742144
47366,90,0.64,0.02,0.2,2.0,0.2,11,0.31672955054612123
25977,60,0.64,0.02,2.0,2.0,2.0,3,0.33590775383430843
28384,60,1.28,2.0,0.02,0.02,0.2,15,0.38478713767825745
28171,60,1.28,0.2,2.0,0.2,0.0,9,0.20452204357942846
17809,50,0.32,2.0,2.0,0.0,0.0,5,0.18342056776087584
63630,110,1.28,0.2,0.0,0.0,0.2,3,0.2572616981961954
62527,110,0.64,2.0,0.2,0.02,0.0,9,0.30911308978603785
39377,80,0.32,2.0,2.0,0.2,0.02,7,0.36054825877716407
50950,100,0.16,0.02,0.2,2.0,0.2,11,0.34129683599242777
41283,80,1.28,0.0,0.0,0.2,0.02,11,0.3372123787594348
12789,40,1.28,0.0,0.2,0.0,2.0,3,0.40309130626573797
30339,70,0.16,2.0,0.2,2.0,0.2,5,0.36365216698223896
69324,120,0.64,0.2,0.2,2.0,2.0,9,0.33690382516579576
11188,40,0.64,0.0,2.0,2.0,0.2,7,0.36154903904663277
30064,70,0.16,2.0,0.0,0.02,0.2,15,0.3163532787826309
39451,80,0.64,0.0,0.0,0.0,2.0,15,0.34292002125379734
38507,80,0.32,0.02,2.0,2.0,0.02,3,0.2914688904237337
3264,30,0.32,2.0,0.02,0.0,0.2,7,0.23150145312985498
15919,50,0.16,2.0,0.2,0.0,0.2,5,0.20374104194119733
18582,50,0.64,0.02,0.02,2.0,0.2,11,0.33935530823061916
60764,110,0.32,2.0,0.2,0.2,0.0,11,0.32079218882552274
