,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
31718,70,0.32,0.2,2.0,0.0,2.0,5,0.27764007801641205
15802,50,0.16,2.0,0.02,0.0,0.02,9,0.1998624891918992
35512,70,1.28,2.0,0.02,0.0,0.02,5,0.23312305162584337
54969,100,0.64,0.2,0.2,2.0,0.0,13,0.1746166672144336
65869,120,0.16,2.0,0.0,0.0,0.02,15,0.12466854446155537
20486,50,1.28,0.02,0.2,2.0,0.2,11,0.2862828672050702
44509,90,0.16,2.0,0.02,0.02,0.2,9,0.2657976372744103
3908,30,0.64,0.0,0.2,2.0,0.2,7,0.28169123924053957
68938,120,0.64,0.02,2.0,0.2,0.0,7,0.19945673872210248
22571,60,0.16,0.2,0.02,0.2,0.0,9,0.13998850182431405
16736,50,0.32,0.02,0.02,0.02,0.2,15,0.23972169711204816
56852,100,1.28,0.2,2.0,0.2,0.02,13,0.2947513331746839
54312,100,0.64,0.02,0.0,2.0,0.2,15,0.2855828499248829
29694,70,0.16,0.2,0.02,0.0,0.2,3,0.14585935725316118
718,30,0.16,0.02,0.2,0.02,0.2,11,0.21859183378977115
62787,110,1.28,0.0,0.0,0.2,0.02,11,0.36085952882574795
51757,100,0.16,2.0,0.2,0.0,0.02,15,0.12124643189003934
9769,40,0.32,0.02,2.0,0.0,2.0,11,0.3476181890842392
69096,120,0.64,0.2,0.0,2.0,0.2,15,0.2887183966605137
64708,120,0.16,0.0,0.02,2.0,0.0,3,0.118673591097444
49508,90,1.28,0.2,0.2,0.0,0.0,11,0.1570973434710402
25199,60,0.64,0.0,0.0,2.0,2.0,15,0.30460091702473124
49118,90,1.28,0.02,0.2,0.2,0.0,15,0.1860462605042399
62685,110,0.64,2.0,2.0,0.2,2.0,3,0.299107866563949
27997,60,1.28,0.2,0.02,2.0,2.0,11,0.3004796947560201
21269,50,1.28,2.0,0.02,2.0,0.2,9,0.3236987780903511
21111,50,1.28,2.0,0.0,0.02,2.0,15,0.31895808778842105
1046,30,0.16,0.2,0.02,0.02,0.02,9,0.18056451173762458
10898,40,0.64,0.0,0.02,0.02,0.0,15,0.21843797985141367
54351,100,0.64,0.02,0.02,0.02,0.0,9,0.19542947604603195
15234,50,0.16,0.2,0.0,0.0,0.0,7,0.13468573793314997
39409,80,0.32,2.0,2.0,2.0,0.02,15,0.29850606319359946
59949,110,0.32,0.02,2.0,0.02,0.0,5,0.1534087627077553
2559,30,0.32,0.02,0.2,2.0,0.02,11,0.23356119090021005
40648,80,0.64,0.2,0.2,2.0,0.2,15,0.2714264684722799
22295,60,0.16,0.02,2.0,0.0,0.02,3,0.14740309867545695
16688,50,0.32,0.02,0.02,0.0,0.0,3,0.12284214265601875
36835,80,0.16,0.2,0.0,2.0,0.2,5,0.2801896587472694
44511,90,0.16,2.0,0.02,0.02,0.2,13,0.29505429221506635
71163,120,1.28,0.2,2.0,0.02,0.2,5,0.31877587281910646
44083,90,0.16,0.2,0.02,0.2,0.02,11,0.1942840381233489
20356,50,1.28,0.02,0.02,2.0,0.0,3,0.17731596431796157
43229,90,0.16,0.0,0.02,2.0,2.0,11,0.2800648954883924
24479,60,0.32,0.2,0.2,0.2,0.02,3,0.21788242707380112
6533,30,1.28,0.2,0.2,0.02,0.02,7,0.22047392963927434
43303,90,0.16,0.0,0.2,0.2,0.2,5,0.31748424175721046
24882,60,0.32,2.0,0.2,0.0,0.2,11,0.2045172403400966
23842,60,0.32,0.02,0.0,2.0,0.2,3,0.2625866778204751
8297,40,0.16,0.2,0.2,0.0,0.02,7,0.17601272967801315
20456,50,1.28,0.02,0.2,0.2,0.2,7,0.3243099725270073
17520,50,0.32,2.0,0.0,0.02,0.2,15,0.29808664852039485
58312,110,0.16,0.2,0.0,0.2,0.2,7,0.3261325908282279
6704,30,1.28,0.2,2.0,2.0,0.02,13,0.33079564963265834
53950,100,0.64,0.0,0.02,0.2,2.0,5,0.3067290536087425
58237,110,0.16,0.02,2.0,2.0,2.0,11,0.28552118481851985
11147,40,0.64,0.0,2.0,0.2,0.0,9,0.1663234800003376
39540,80,0.64,0.0,0.02,0.0,0.0,11,0.18424834088154574
58903,110,0.16,2.0,0.02,2.0,0.2,13,0.28112221115007807
47831,90,0.64,0.2,2.0,0.0,0.02,3,0.17238436602061855
21490,50,1.28,2.0,2.0,2.0,0.2,3,0.30433095393507625
61478,110,0.64,0.02,0.0,2.0,0.2,11,0.27625078661983593
22380,60,0.16,0.02,2.0,2.0,0.02,5,0.21176669292513148
44846,90,0.32,0.0,0.0,0.02,0.2,11,0.2997298272571104
46723,90,0.64,0.0,0.02,0.0,0.2,13,0.16578633927007427
1484,30,0.16,2.0,0.02,0.02,0.0,3,0.2116498695803253
37517,80,0.16,2.0,0.2,2.0,2.0,11,0.2825919844715017
37205,80,0.16,2.0,0.0,0.0,2.0,3,0.26410090506963435
10284,40,0.32,0.2,2.0,2.0,0.02,5,0.27974953752692044
15524,50,0.16,0.2,0.2,0.2,0.02,13,0.19140913891795824
67481,120,0.32,0.2,0.2,0.2,0.0,5,0.12387353352118372
59256,110,0.32,0.0,0.02,0.0,0.02,5,0.1650701987294818
29959,70,0.16,0.2,2.0,0.02,2.0,15,0.2619094909039464
70597,120,1.28,0.02,0.2,0.02,0.02,7,0.25770217378831
65924,120,0.16,2.0,0.0,0.2,0.02,13,0.2697970332268342
25012,60,0.32,2.0,2.0,0.02,0.02,5,0.261225603079767
26031,60,0.64,0.2,0.0,0.02,0.2,13,0.26392368179275416
5696,30,1.28,0.0,0.2,2.0,0.02,13,0.29431225720567833
66172,120,0.16,2.0,0.2,2.0,0.02,5,0.3381392478648065
20243,50,1.28,0.02,0.0,0.2,2.0,15,0.2986265704504205
8660,40,0.16,2.0,0.02,0.02,0.02,5,0.20056866730349748
5961,30,1.28,0.02,0.02,0.0,2.0,11,0.29833279784424727
71498,120,1.28,2.0,0.2,0.02,0.2,3,0.32357031517361795
55624,100,1.28,0.0,0.0,0.2,0.2,7,0.31625592746984005
70483,120,1.28,0.02,0.02,0.02,0.02,3,0.2989050517808469
15405,50,0.16,0.2,0.02,0.2,0.0,13,0.22693575427585144
16094,50,0.16,2.0,2.0,0.2,2.0,5,0.2757794781630204
67639,120,0.32,0.2,2.0,2.0,0.2,13,0.26445093515103074
39500,80,0.64,0.0,0.0,0.2,0.2,15,0.2621708949977829
51781,100,0.16,2.0,0.2,0.02,0.02,7,0.2125887967270536
55487,100,0.64,2.0,2.0,0.02,0.2,13,0.27192451450285166
52691,100,0.32,0.02,0.2,0.02,2.0,7,0.2559567633485855
27357,60,1.28,0.02,0.0,0.02,0.0,5,0.19955872468968183
13923,40,1.28,2.0,0.0,0.02,0.02,3,0.2906480823435963
62288,110,0.64,2.0,0.0,0.0,0.2,7,0.20175672960527008
70133,120,1.28,0.0,0.2,0.0,2.0,3,0.31330549049888534
48274,90,0.64,2.0,2.0,0.0,0.0,7,0.26487596971594085
48514,90,1.28,0.0,0.02,0.0,0.2,11,0.2620937526629265
47170,90,0.64,0.02,0.02,0.0,0.2,11,0.1889911788295711
5267,30,0.64,2.0,2.0,0.0,0.0,9,0.20722070776449522
44306,90,0.16,0.2,2.0,0.2,0.02,9,0.2575283584429355
12411,40,0.64,2.0,0.2,2.0,0.02,3,0.30652998160655914
21243,50,1.28,2.0,0.02,0.2,0.2,13,0.32313736611307414
65037,120,0.16,0.02,0.0,0.2,2.0,3,0.24918674974720376
1460,30,0.16,2.0,0.02,0.0,0.0,11,0.3624651322635002
14286,40,1.28,2.0,2.0,0.2,0.0,15,0.36661136233043545
67167,120,0.32,0.02,2.0,0.2,2.0,7,0.2656974983662507
37792,80,0.32,0.0,0.02,0.02,0.2,15,0.3010479133917441
31129,70,0.32,0.02,0.02,2.0,2.0,3,0.29324176450340084
18568,50,0.64,0.02,0.02,2.0,0.0,11,0.11418196679806318
25043,60,0.32,2.0,2.0,0.2,0.02,11,0.2948097120273545
33999,70,0.64,2.0,2.0,0.2,0.02,3,0.29465849899911123
70816,120,1.28,0.2,0.0,0.02,0.0,11,0.22794460116740112
47636,90,0.64,0.2,0.02,0.02,0.02,5,0.23181750223645498
8337,40,0.16,0.2,0.2,0.02,2.0,3,0.26026376213847696
60447,110,0.32,0.2,2.0,0.2,2.0,7,0.26735001761389504
66634,120,0.32,0.0,0.2,2.0,2.0,5,0.2687601245528379
155,30,0.16,0.0,0.02,0.02,0.2,5,0.2601900966246864
28311,60,1.28,2.0,0.0,2.0,0.0,9,0.31240645894207514
21579,60,0.16,0.0,0.0,0.2,0.2,13,0.2290648635122704
25763,60,0.64,0.02,0.2,0.0,0.0,9,0.17255211328774128
35355,70,1.28,0.2,2.0,0.2,0.2,13,0.31460814585760766
56314,100,1.28,0.02,0.2,2.0,0.0,15,0.11609711628174219
69732,120,0.64,2.0,0.2,0.2,0.02,13,0.2687777406290128
17155,50,0.32,0.2,0.02,0.0,0.2,13,0.17261870252583852
39575,80,0.64,0.0,0.02,0.02,0.02,11,0.22672910740583396
23720,60,0.32,0.0,2.0,2.0,0.0,11,0.12259448159152832
13392,40,1.28,0.02,2.0,0.2,0.02,5,0.3178315030015442
54039,100,0.64,0.0,0.2,0.02,2.0,15,0.2913860731656712
45402,90,0.32,0.02,0.02,0.02,0.2,3,0.28595961180046287
46793,90,0.64,0.0,0.02,2.0,0.0,13,0.10715289017725213
12960,40,1.28,0.0,2.0,0.2,2.0,9,0.3011138420244505
56277,100,1.28,0.02,0.2,0.02,2.0,11,0.30499836058317487
61977,110,0.64,0.2,0.02,0.02,0.02,15,0.2695959250674965
47820,90,0.64,0.2,0.2,2.0,2.0,9,0.28993297815504837
5501,30,1.28,0.0,0.02,0.0,0.02,15,0.17281195106028208
38964,80,0.32,0.2,2.0,2.0,0.2,7,0.2631173386911263
30591,70,0.32,0.0,0.02,0.0,0.2,5,0.18362925966657614
52500,100,0.32,0.02,0.0,2.0,0.0,3,0.13994178299951965
58706,110,0.16,2.0,0.0,0.0,0.2,11,0.13256027550798624
19752,50,1.28,0.0,0.0,0.02,0.02,13,0.25698516446166236
34917,70,1.28,0.02,2.0,2.0,0.0,5,0.14313266996998553
7081,30,1.28,2.0,2.0,0.0,2.0,11,0.3053508101231178
41644,80,1.28,0.0,2.0,2.0,0.02,5,0.3463755922178741
37306,80,0.16,2.0,0.02,0.0,0.02,9,0.14614066284381322
35912,80,0.16,0.0,0.0,0.2,0.2,7,0.29860586338734
13890,40,1.28,2.0,0.0,0.0,0.0,7,0.2062469282320472
63878,110,1.28,0.2,0.2,0.02,0.02,9,0.3065727206508791
59734,110,0.32,0.02,0.02,0.02,0.02,9,0.1832220769349582
60090,110,0.32,0.2,0.0,0.2,0.0,7,0.11010496635851016
62917,110,1.28,0.0,0.02,2.0,0.0,5,0.15193507522601946
5521,30,1.28,0.0,0.02,0.02,0.0,13,0.23327039750429462
48657,90,1.28,0.0,0.2,0.02,2.0,3,0.3115673833258646
44911,90,0.32,0.0,0.0,2.0,2.0,15,0.276915496327171
30606,70,0.32,0.0,0.02,0.02,0.0,7,0.15208304461336133
29917,70,0.16,0.2,2.0,0.0,0.02,15,0.142252095666612
29946,70,0.16,0.2,2.0,0.02,0.2,3,0.20953359791176168
50818,100,0.16,0.02,0.02,0.2,2.0,13,0.2648883829416868
57435,110,0.16,0.0,0.0,2.0,0.02,3,0.2126035814200029
51856,100,0.16,2.0,2.0,0.0,0.0,3,0.15896808235258664
65014,120,0.16,0.02,0.0,0.02,2.0,13,0.27404162700550433
65519,120,0.16,0.2,0.0,2.0,2.0,15,0.2764905338850945
40276,80,0.64,0.02,2.0,0.2,0.02,13,0.256778220216339
13276,40,1.28,0.02,0.2,0.2,0.0,11,0.23142825286275578
33142,70,0.64,0.02,2.0,2.0,0.2,11,0.29492582606859213
34960,70,1.28,0.2,0.0,0.0,0.2,7,0.1967101174562305
40719,80,0.64,0.2,2.0,0.2,0.02,3,0.2384675429934908
13558,40,1.28,0.2,0.02,0.0,0.0,15,0.16520786494321935
58615,110,0.16,0.2,2.0,0.02,0.02,11,0.17616973901535823
7548,40,0.16,0.0,2.0,0.02,0.2,7,0.20194549595756306
56552,100,1.28,0.2,0.0,2.0,0.2,15,0.3082200679592948
41282,80,1.28,0.0,0.0,0.2,0.02,9,0.2979796581426414
19464,50,0.64,2.0,0.02,2.0,0.0,11,0.3021483245031117
34954,70,1.28,0.2,0.0,0.0,0.02,9,0.18281370112865447
12231,40,0.64,2.0,0.02,0.0,2.0,7,0.26945392283515
67442,120,0.32,0.2,0.2,0.0,0.2,11,0.18034922495408112
51542,100,0.16,2.0,0.0,0.0,2.0,5,0.2280987157242349
2642,30,0.32,0.02,2.0,0.2,0.02,9,0.22211279160571268
18381,50,0.64,0.02,0.0,0.0,0.02,15,0.15928481574753672
26365,60,0.64,0.2,2.0,0.02,0.2,9,0.24374199337827265
50073,90,1.28,2.0,2.0,0.0,0.02,7,0.32205379592715105
9945,40,0.32,0.2,0.0,2.0,0.0,13,0.13143680992980092
37544,80,0.16,2.0,2.0,0.0,2.0,9,0.28619054264504873
29921,70,0.16,0.2,2.0,0.0,0.2,9,0.21173586506809067
17341,50,0.32,0.2,0.2,2.0,0.02,7,0.272035207528651
3473,30,0.32,2.0,2.0,0.0,0.0,5,0.20449371742742617
56230,100,1.28,0.02,0.2,0.0,0.0,15,0.16943058109591017
51376,100,0.16,0.2,0.2,0.2,2.0,9,0.2639754200476907
61294,110,0.64,0.0,2.0,0.02,0.0,7,0.19319598043186775
62372,110,0.64,2.0,0.0,2.0,0.2,7,0.24909436758895398
47167,90,0.64,0.02,0.02,0.0,0.2,5,0.1770436887181294
60860,110,0.32,2.0,2.0,0.02,0.2,7,0.30397620309765927
10707,40,0.32,2.0,2.0,0.2,0.02,11,0.32237201913460345
2995,30,0.32,0.2,0.2,0.2,2.0,15,0.2646909287979077
17942,50,0.64,0.0,0.0,0.0,2.0,5,0.2983435039284955
52579,100,0.32,0.02,0.02,0.02,2.0,7,0.32236686472916665
