,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
18860,50,0.64,0.2,0.0,0.02,0.2,7,0.3174304660789746
26891,60,1.28,0.0,0.0,0.0,0.02,11,0.20307878820344522
11535,40,0.64,0.02,0.2,2.0,2.0,15,0.3279832399049731
5601,30,1.28,0.0,0.2,0.0,0.0,5,0.2467988132038008
22009,60,0.16,0.02,0.0,0.2,0.0,5,0.17208096692864408
66760,120,0.32,0.02,0.0,0.0,0.02,5,0.15409087140253552
7872,40,0.16,0.02,0.2,0.02,0.0,11,0.3735472731145132
32181,70,0.32,2.0,2.0,0.02,0.02,7,0.3094977586212692
11710,40,0.64,0.2,0.0,0.2,0.0,15,0.17613055255158033
53284,100,0.32,0.2,2.0,2.0,0.0,3,0.19606280648598012
13448,40,1.28,0.2,0.0,0.0,0.02,5,0.19361703948729148
34754,70,1.28,0.02,0.2,0.02,0.0,15,0.17977791012972774
11724,40,0.64,0.2,0.0,0.2,0.2,15,0.3665417318397664
32229,70,0.32,2.0,2.0,2.0,0.0,5,0.3598876522765975
12783,40,1.28,0.0,0.2,0.0,0.2,5,0.3393406060729209
3169,30,0.32,2.0,0.0,0.02,0.0,13,0.2040101764088051
21033,50,1.28,0.2,2.0,2.0,0.0,13,0.25092883895305096
739,30,0.16,0.02,0.2,0.2,0.02,11,0.16009436530000548
58918,110,0.16,2.0,0.2,0.0,0.0,15,0.14264836074300968
37857,80,0.32,0.0,0.2,0.0,0.0,5,0.17970705016749627
56746,100,1.28,0.2,0.2,0.2,0.2,11,0.34964747761389514
67734,120,0.32,2.0,0.0,2.0,0.0,7,0.3526878095720689
41283,80,1.28,0.0,0.0,0.2,0.02,11,0.3581660338309157
66010,120,0.16,2.0,0.02,0.02,0.2,3,0.35968619582992795
64800,120,0.16,0.0,0.2,0.2,0.02,5,0.24393882325747046
20747,50,1.28,0.2,0.02,0.0,2.0,15,0.3550049380749461
23814,60,0.32,0.02,0.0,0.2,0.2,3,0.3476495098288161
31242,70,0.32,0.02,0.2,2.0,2.0,5,0.32406999714016466
51728,100,0.16,2.0,0.02,2.0,0.02,13,0.3939142665993674
41814,80,1.28,0.02,0.02,0.02,0.02,9,0.3120704188965111
69630,120,0.64,2.0,0.02,0.2,2.0,5,0.34674012678341143
38507,80,0.32,0.02,2.0,2.0,0.02,3,0.2791573399454637
48711,90,1.28,0.0,0.2,2.0,0.2,13,0.3358316817017444
983,30,0.16,0.2,0.0,2.0,0.0,9,0.14925842255557664
23206,60,0.16,2.0,2.0,0.0,2.0,5,0.2852670007549425
52657,100,0.32,0.02,0.2,0.0,0.2,9,0.20342608031381804
23744,60,0.32,0.02,0.0,0.0,0.0,3,0.19739945294063677
3785,30,0.64,0.0,0.02,2.0,0.0,13,0.1589170349419803
41413,80,1.28,0.0,0.02,2.0,0.0,5,0.13854863115708682
32842,70,0.64,0.02,0.02,0.0,2.0,13,0.34320007041132905
10956,40,0.64,0.0,0.02,2.0,0.02,5,0.2879719958374093
9349,40,0.32,0.0,2.0,0.02,2.0,11,0.2654627427770153
13611,40,1.28,0.2,0.02,0.2,0.0,9,0.17792023943509444
20431,50,1.28,0.02,0.2,0.02,0.2,13,0.3705039796530026
43484,90,0.16,0.02,0.0,0.02,0.0,3,0.26311485306541976
32943,70,0.64,0.02,0.2,0.0,0.2,5,0.2673390734694744
16953,50,0.32,0.02,2.0,0.02,0.02,15,0.22035420491745628
24104,60,0.32,0.02,2.0,0.0,2.0,9,0.3468250372278506
68125,120,0.64,0.0,0.0,0.02,0.0,5,0.23288169021184124
54370,100,0.64,0.02,0.02,0.02,2.0,5,0.35403854154987935
61724,110,0.64,0.02,2.0,0.0,0.02,13,0.23946623309851656
12101,40,0.64,2.0,0.0,0.0,0.0,13,0.21387170820817408
66085,120,0.16,2.0,0.2,0.0,0.0,13,0.15186567448860427
40536,80,0.64,0.2,0.02,2.0,0.2,15,0.33103861073757446
36243,80,0.16,0.0,2.0,0.2,0.02,11,0.2086458140392973
68380,120,0.64,0.0,0.2,0.2,0.0,11,0.18010772576931156
6404,30,1.28,0.2,0.02,0.0,0.2,15,0.23627089499886092
53994,100,0.64,0.0,0.2,0.0,0.02,9,0.17548400220480825
39820,80,0.64,0.0,2.0,0.2,0.0,11,0.2400340110723858
20738,50,1.28,0.2,0.02,0.0,0.2,11,0.29000275368994133
21270,50,1.28,2.0,0.02,2.0,0.2,11,0.3137985428875414
8433,40,0.16,0.2,2.0,0.02,0.0,13,0.2476242601832978
50752,100,0.16,0.02,0.02,0.0,0.2,7,0.16005135599827142
52999,100,0.32,0.2,0.02,0.0,2.0,7,0.2849741662429854
4509,30,0.64,0.2,0.0,0.02,0.0,5,0.12200303363656058
51822,100,0.16,2.0,0.2,0.2,2.0,5,0.33411996260803006
11973,40,0.64,0.2,0.2,2.0,0.2,9,0.3281987209042968
71392,120,1.28,2.0,0.02,0.02,0.2,15,0.3606587270374587
6399,30,1.28,0.2,0.02,0.0,0.2,5,0.24747755702681185
24165,60,0.32,0.02,2.0,2.0,0.0,5,0.12683491959096402
49008,90,1.28,0.02,0.02,0.2,0.02,5,0.3322409046507542
68087,120,0.32,2.0,2.0,2.0,0.2,13,0.3222485411441007
7166,30,1.28,2.0,2.0,2.0,2.0,13,0.3391644729247133
58216,110,0.16,0.02,2.0,2.0,0.0,11,0.19071547119191845
17330,50,0.32,0.2,0.2,0.2,2.0,13,0.3290005472279797
12003,40,0.64,0.2,2.0,0.0,0.2,13,0.30754647631017307
2701,30,0.32,0.2,0.0,0.0,0.02,15,0.1550875935738576
16403,50,0.32,0.0,0.2,0.02,2.0,7,0.32667225959834373
71307,120,1.28,2.0,0.0,0.2,0.2,13,0.33520337199031014
16610,50,0.32,0.02,0.0,0.02,0.0,15,0.15125233635419555
32075,70,0.32,2.0,0.2,0.02,0.2,5,0.37095389050599586
47798,90,0.64,0.2,0.2,2.0,0.0,7,0.21408473080213813
8270,40,0.16,0.2,0.02,2.0,0.02,9,0.28486699293845874
39718,80,0.64,0.0,0.2,0.2,0.2,3,0.3096005570708357
54095,100,0.64,0.0,0.2,2.0,2.0,15,0.33688021674090557
40749,80,0.64,0.2,2.0,2.0,0.02,7,0.32452124843422464
10983,40,0.64,0.0,0.2,0.0,0.02,3,0.17326114767756917
39433,80,0.64,0.0,0.0,0.0,0.02,7,0.16256587137764078
11806,40,0.64,0.2,0.02,0.02,0.2,11,0.32377634348214146
10808,40,0.64,0.0,0.0,0.2,0.0,3,0.1828473669301331
35926,80,0.16,0.0,0.0,2.0,0.0,7,0.16769100252246028
15718,50,0.16,2.0,0.0,0.02,0.02,9,0.2720207813750644
40740,80,0.64,0.2,2.0,2.0,0.0,3,0.207550324284981
1638,30,0.16,2.0,0.2,0.2,0.2,3,0.29870020285644444
55205,100,0.64,2.0,0.0,2.0,0.2,9,0.3145953695222241
23789,60,0.32,0.02,0.0,0.02,0.2,9,0.3430890581698445
65039,120,0.16,0.02,0.0,0.2,2.0,7,0.3211573370580275
12981,40,1.28,0.0,2.0,2.0,0.2,9,0.3658002036312953
71360,120,1.28,2.0,0.02,0.0,0.2,7,0.29225383519332687
1724,30,0.16,2.0,2.0,0.02,0.2,7,0.25838721198993875
57679,110,0.16,0.0,0.2,2.0,2.0,15,0.30555727724236564
44685,90,0.16,2.0,0.2,2.0,2.0,11,0.3314641289211372
67091,120,0.32,0.02,2.0,0.0,0.0,9,0.1835242415842981
12934,40,1.28,0.0,2.0,0.02,2.0,13,0.3420443329157636
876,30,0.16,0.02,2.0,2.0,0.02,5,0.27051373840743326
10413,40,0.32,2.0,0.0,2.0,2.0,11,0.3275912722653778
14427,50,0.16,0.0,0.0,2.0,0.02,3,0.23620564985450754
29991,70,0.16,0.2,2.0,2.0,0.0,9,0.18589930230635365
24669,60,0.32,2.0,0.0,0.02,0.0,5,0.26217307767264497
48606,90,1.28,0.0,0.02,2.0,2.0,13,0.3313346414159208
54555,100,0.64,0.02,2.0,0.0,0.02,11,0.2513249903226803
57173,100,1.28,2.0,0.2,0.02,2.0,11,0.34231904707577243
24654,60,0.32,2.0,0.0,0.0,0.2,3,0.22290810071979653
7756,40,0.16,0.02,0.02,0.02,0.0,3,0.1842660605930047
10220,40,0.32,0.2,2.0,0.02,0.0,3,0.20175949882175281
35404,70,1.28,2.0,0.0,0.0,0.02,13,0.25125996827206454
35278,70,1.28,0.2,0.2,2.0,2.0,13,0.3324822100834343
16789,50,0.32,0.02,0.02,2.0,0.2,9,0.310324356255871
35071,70,1.28,0.2,0.02,0.0,0.2,5,0.2948559130234677
567,30,0.16,0.02,0.02,0.0,0.02,3,0.18564311333778966
33040,70,0.64,0.02,2.0,0.0,0.0,3,0.18707244218484967
2636,30,0.32,0.02,2.0,0.2,0.0,11,0.1986647871322077
15748,50,0.16,2.0,0.0,0.2,0.02,13,0.3268684748452148
36433,80,0.16,0.02,0.02,0.02,0.0,13,0.1442191100837257
39616,80,0.64,0.0,0.02,0.2,2.0,9,0.34369090051255385
38698,80,0.32,0.2,0.02,0.2,0.0,7,0.16982636411664767
47504,90,0.64,0.2,0.0,0.0,0.2,7,0.2593044541362735
35253,70,1.28,0.2,0.2,2.0,0.0,5,0.329912167246804
30315,70,0.16,2.0,0.2,0.2,0.2,13,0.3075433570913386
12380,40,0.64,2.0,0.2,0.2,0.0,11,0.3178430413803897
41709,80,1.28,0.02,0.0,0.02,0.2,9,0.3447545713984502
37475,80,0.16,2.0,0.2,0.2,0.02,11,0.30646740414264817
17030,50,0.32,0.2,0.0,0.0,0.0,15,0.17188644617478105
23,30,0.16,0.0,0.0,0.0,2.0,7,0.22515466081877308
39872,80,0.64,0.02,0.0,0.0,0.0,3,0.1689370720146378
12398,40,0.64,2.0,0.2,0.2,2.0,5,0.3351175286039943
25181,60,0.64,0.0,0.0,2.0,0.02,7,0.3492890696984461
5520,30,1.28,0.0,0.02,0.02,0.0,11,0.22231430671858995
42559,80,1.28,0.2,2.0,2.0,2.0,15,0.3333129987691096
68691,120,0.64,0.02,0.02,0.02,0.02,3,0.27970489148099936
70772,120,1.28,0.02,2.0,2.0,0.2,7,0.35792343032906276
33274,70,0.64,0.2,0.02,0.0,0.02,9,0.161440555351066
51017,100,0.16,0.02,2.0,0.2,0.0,5,0.22030784302363415
28617,60,1.28,2.0,2.0,0.2,0.0,5,0.35908013601343003
23839,60,0.32,0.02,0.0,2.0,0.02,11,0.30211806346889386
24240,60,0.32,0.2,0.0,0.02,0.2,15,0.2961225386273604
58429,110,0.16,0.2,0.02,0.2,2.0,3,0.33143922486752
20859,50,1.28,0.2,0.2,0.0,2.0,15,0.3419045988050294
61785,110,0.64,0.02,2.0,0.2,0.2,9,0.3231687190927587
2678,30,0.32,0.02,2.0,2.0,0.2,11,0.33274699168832167
32847,70,0.64,0.02,0.02,0.02,0.0,9,0.2751539875503259
145,30,0.16,0.0,0.02,0.02,0.0,13,0.13572493201786015
10316,40,0.32,2.0,0.0,0.0,0.02,13,0.2059869106489307
9198,40,0.32,0.0,0.2,0.0,0.2,3,0.2562220652968613
19038,50,0.64,0.2,0.02,2.0,2.0,13,0.3393170011690158
41729,80,1.28,0.02,0.0,0.2,0.02,7,0.3413507916911608
16016,50,0.16,2.0,2.0,0.0,0.0,3,0.19195072431956722
44968,90,0.32,0.0,0.02,0.2,0.0,3,0.1846748817391748
43205,90,0.16,0.0,0.02,2.0,0.0,5,0.1524611603639529
13562,40,1.28,0.2,0.02,0.0,0.02,9,0.19852727385085361
24075,60,0.32,0.02,0.2,2.0,2.0,7,0.3294785522324253
41633,80,1.28,0.0,2.0,0.2,2.0,11,0.3365524459195435
10491,40,0.32,2.0,0.02,0.2,0.2,13,0.31659853839927565
55149,100,0.64,2.0,0.0,0.02,0.2,9,0.31104872488781254
56590,100,1.28,0.2,0.02,0.02,0.0,7,0.24445737828845335
36386,80,0.16,0.02,0.0,2.0,0.2,3,0.3311890643655664
51094,100,0.16,0.2,0.0,0.0,2.0,5,0.26458579049497943
35061,70,1.28,0.2,0.02,0.0,0.0,13,0.1577304327730126
24479,60,0.32,0.2,0.2,0.2,0.02,3,0.26139551989476045
64959,120,0.16,0.0,2.0,2.0,2.0,15,0.33061350949175883
15579,50,0.16,0.2,2.0,0.0,0.02,11,0.18816146130535835
70808,120,1.28,0.2,0.0,0.0,2.0,9,0.3475403263859862
43673,90,0.16,0.02,0.02,2.0,2.0,3,0.3324590763335532
67980,120,0.32,2.0,0.2,2.0,2.0,9,0.32778134503001827
11707,40,0.64,0.2,0.0,0.2,0.0,9,0.20002198304846508
47983,90,0.64,2.0,0.0,0.02,0.2,13,0.2623871298458339
7178,40,0.16,0.0,0.0,0.0,0.02,9,0.15655967764583398
45725,90,0.32,0.2,0.0,0.02,0.0,5,0.16292515249295397
17040,50,0.32,0.2,0.0,0.0,0.2,7,0.16635545195822513
22232,60,0.16,0.02,0.2,0.2,0.0,3,0.18232793790674928
47376,90,0.64,0.02,2.0,0.0,0.0,3,0.15661642383411434
30276,70,0.16,2.0,0.2,0.02,0.02,5,0.24259047345154194
58113,110,0.16,0.02,0.2,2.0,0.02,15,0.23020720436503023
11824,40,0.64,0.2,0.02,0.2,0.02,5,0.2778548521266861
68166,120,0.64,0.0,0.0,0.2,0.2,3,0.3451997941396687
18218,50,0.64,0.0,0.2,0.2,0.2,11,0.31918827270472366
68351,120,0.64,0.0,0.2,0.02,0.0,9,0.21873455786612
53105,100,0.32,0.2,0.2,0.0,0.2,9,0.21253871891352166
69998,120,1.28,0.0,0.0,2.0,2.0,13,0.3309370367498635
12722,40,1.28,0.0,0.02,0.2,0.02,9,0.3374409080578114
18210,50,0.64,0.0,0.2,0.2,0.02,9,0.26579724263855886
69660,120,0.64,2.0,0.02,2.0,2.0,9,0.3227586403524121
44066,90,0.16,0.2,0.02,0.02,2.0,5,0.27301538883039983
50773,100,0.16,0.02,0.02,0.02,0.02,7,0.20115666770166352
3786,30,0.64,0.0,0.02,2.0,0.0,15,0.24457072682800785
30517,70,0.32,0.0,0.0,0.02,2.0,11,0.2875679352484632
38345,80,0.32,0.02,0.2,0.02,0.02,15,0.19483979954545272
19599,50,0.64,2.0,0.2,2.0,2.0,15,0.3321185229556335
37353,80,0.16,2.0,0.02,0.2,0.0,5,0.27758064676998806
23264,60,0.16,2.0,2.0,0.2,2.0,9,0.3406679513591534
40476,80,0.64,0.2,0.02,0.02,0.2,7,0.3299030354514145
38118,80,0.32,0.02,0.0,0.02,0.02,9,0.21598398366842733
60478,110,0.32,0.2,2.0,2.0,2.0,13,0.3281287992614643
35560,70,1.28,2.0,0.02,0.2,0.0,3,0.3614976914384547
10355,40,0.32,2.0,0.0,0.02,2.0,7,0.3161527956506956
12970,40,1.28,0.0,2.0,2.0,0.0,15,0.19073656305806058
12790,40,1.28,0.0,0.2,0.0,2.0,5,0.3243182243716494
21440,50,1.28,2.0,2.0,0.02,0.2,15,0.35112890867568536
52029,100,0.32,0.0,0.0,0.2,0.0,13,0.15744924090616882
56773,100,1.28,0.2,0.2,2.0,0.2,9,0.3413522378675548
41288,80,1.28,0.0,0.0,0.2,0.2,7,0.3547600407744207
6764,30,1.28,2.0,0.0,0.02,0.2,7,0.3305969432619073
2419,30,0.32,0.02,0.02,0.2,0.02,11,0.22583755098067254
69895,120,1.28,0.0,0.0,0.0,0.02,3,0.19011813735125413
43421,90,0.16,0.0,2.0,0.2,2.0,3,0.33950992686886255
16139,50,0.32,0.0,0.0,0.0,0.02,11,0.16527513838900892
14489,50,0.16,0.0,0.02,0.02,0.02,15,0.16685872443259975
56118,100,1.28,0.02,0.02,0.0,0.0,15,0.12386699606489344
53567,100,0.32,2.0,0.2,0.02,0.0,9,0.25327493163580406
17641,50,0.32,2.0,0.02,0.2,0.0,5,0.3270481770293611
57253,100,1.28,2.0,2.0,0.0,2.0,3,0.3338090922609594
8626,40,0.16,2.0,0.02,0.0,0.0,7,0.2340518144931347
38969,80,0.32,0.2,2.0,2.0,2.0,3,0.32761803111436977
29082,70,0.16,0.0,2.0,0.2,0.2,11,0.3326796016103968
48930,90,1.28,0.02,0.0,2.0,0.2,3,0.3502945557016696
13244,40,1.28,0.02,0.2,0.02,0.0,3,0.21534792454396043
52163,100,0.32,0.0,0.02,0.2,2.0,15,0.3273213272361921
23096,60,0.16,2.0,0.2,0.0,2.0,9,0.262437003608394
62909,110,1.28,0.0,0.02,0.2,2.0,3,0.3360531203828452
66155,120,0.16,2.0,0.2,0.2,0.2,13,0.2972023620773907
32560,70,0.64,0.0,0.2,0.2,2.0,9,0.33318086068599884
57896,110,0.16,0.02,0.0,2.0,0.2,15,0.2754254624332661
37738,80,0.32,0.0,0.0,2.0,2.0,5,0.32315783431092904
54162,100,0.64,0.0,2.0,0.2,0.02,9,0.301295073850676
11781,40,0.64,0.2,0.02,0.0,2.0,3,0.30283113771681736
43560,90,0.16,0.02,0.0,2.0,0.2,15,0.35340437104623146
19003,50,0.64,0.2,0.02,0.2,0.2,13,0.3404203954604294
43694,90,0.16,0.02,0.2,0.0,0.2,3,0.18274761427745606
59353,110,0.32,0.0,0.02,2.0,2.0,3,0.327027428409985
62644,110,0.64,2.0,2.0,0.02,0.02,5,0.38500101255179153
8791,40,0.16,2.0,0.2,0.02,2.0,15,0.32983535679864956
68649,120,0.64,0.02,0.0,2.0,2.0,3,0.34379956040344356
19969,50,1.28,0.0,0.2,0.02,0.0,13,0.24851428846834822
12463,40,0.64,2.0,2.0,0.02,0.0,9,0.3091459227915296
19920,50,1.28,0.0,0.02,2.0,0.02,13,0.3700401100849388
47511,90,0.64,0.2,0.0,0.0,2.0,7,0.3060595148555744
18080,50,0.64,0.0,0.02,0.02,0.2,15,0.33851922142126073
33034,70,0.64,0.02,0.2,2.0,2.0,5,0.3377751451840745
1827,30,0.32,0.0,0.0,0.02,0.02,3,0.1685327427422741
6742,30,1.28,2.0,0.0,0.0,2.0,5,0.3451147310067434
55556,100,1.28,0.0,0.0,0.0,0.0,11,0.16984889247414744
58917,110,0.16,2.0,0.2,0.0,0.0,13,0.22539113905159538
28825,70,0.16,0.0,0.02,0.02,0.02,15,0.19540984586456348
17630,50,0.32,2.0,0.02,0.02,0.2,11,0.33410514564388427
59544,110,0.32,0.0,2.0,0.2,0.2,7,0.31440218111683477
45052,90,0.32,0.0,0.2,0.02,0.0,3,0.24005175199764617
52805,100,0.32,0.02,2.0,0.02,2.0,11,0.2950585595243437
6590,30,1.28,0.2,0.2,2.0,0.02,9,0.4050325736071552
35740,70,1.28,2.0,2.0,0.0,0.02,13,0.3657180655751351
3911,30,0.64,0.0,0.2,2.0,0.2,13,0.31281813204550796
29092,70,0.16,0.0,2.0,2.0,0.0,3,0.15230129544829868
65109,120,0.16,0.02,0.02,0.02,0.02,7,0.19084702101840026
29223,70,0.16,0.02,0.0,2.0,0.2,13,0.3159179570044958
41181,80,0.64,2.0,2.0,0.2,2.0,3,0.33880472472517853
25794,60,0.64,0.02,0.2,0.02,0.0,15,0.156599367534238
29608,70,0.16,0.2,0.0,0.02,0.02,13,0.18717252415101054
11242,40,0.64,0.02,0.0,0.02,0.2,3,0.2935466788766059
64726,120,0.16,0.0,0.02,2.0,0.2,11,0.317455336939297
4928,30,0.64,2.0,0.0,0.0,0.0,3,0.22679607125140966
34871,70,1.28,0.02,2.0,0.02,0.02,11,0.3543410538461319
22128,60,0.16,0.02,0.02,0.2,0.02,5,0.23556361815437168
32557,70,0.64,0.0,0.2,0.2,2.0,3,0.3289756439485563
48936,90,1.28,0.02,0.0,2.0,0.2,15,0.33645268423056346
47836,90,0.64,0.2,2.0,0.0,0.02,13,0.2594052925472328
36321,80,0.16,0.02,0.0,0.02,0.0,13,0.15374490837299504
68396,120,0.64,0.0,0.2,0.2,0.2,15,0.3185498772184364
60885,110,0.32,2.0,2.0,0.2,0.02,15,0.2690485717435582
36490,80,0.16,0.02,0.02,2.0,0.0,15,0.1679424206229027
35832,70,1.28,2.0,2.0,2.0,0.2,15,0.3560192117183267
58059,110,0.16,0.02,0.2,0.02,0.2,5,0.3358586676679756
2640,30,0.32,0.02,2.0,0.2,0.02,5,0.21300462492340122
33899,70,0.64,2.0,0.2,0.2,0.2,13,0.31539412121306065
26054,60,0.64,0.2,0.0,0.2,0.2,3,0.28228118386822637
61599,110,0.64,0.02,0.02,2.0,2.0,15,0.34853595767834966
65373,120,0.16,0.02,2.0,0.2,2.0,3,0.3145783422186309
52319,100,0.32,0.0,2.0,0.0,0.2,5,0.3278071967348891
15071,50,0.16,0.02,0.2,0.2,0.02,3,0.24674188691877127
46984,90,0.64,0.0,2.0,0.2,0.0,3,0.17482099378119667
28276,60,1.28,2.0,0.0,0.02,2.0,9,0.3464618797182783
64867,120,0.16,0.0,2.0,0.0,0.2,13,0.2113381690137807
8019,40,0.16,0.02,2.0,0.2,0.02,11,0.23342821328045754
42398,80,1.28,0.2,0.2,0.2,0.0,15,0.26581759257330495
3013,30,0.32,0.2,0.2,2.0,0.2,9,0.28776920048174354
31509,70,0.32,0.2,0.02,0.02,0.02,7,0.2314414453528182
13124,40,1.28,0.02,0.02,0.0,0.2,15,0.2810314272851755
67784,120,0.32,2.0,0.02,0.0,2.0,9,0.30012766672534513
29515,70,0.16,0.02,2.0,0.2,0.0,9,0.28569657272331567
63553,110,1.28,0.02,2.0,0.02,2.0,3,0.33640900958303
67875,120,0.32,2.0,0.2,0.0,0.0,9,0.1961346271938312
34770,70,1.28,0.02,0.2,0.02,2.0,5,0.34364176458018536
41618,80,1.28,0.0,2.0,0.2,0.02,9,0.36264767885798577
16348,50,0.32,0.0,0.02,2.0,2.0,9,0.29140319001020576
38876,80,0.32,0.2,2.0,0.0,0.02,13,0.17773541372147628
45970,90,0.32,0.2,0.2,0.02,2.0,5,0.26992601644726544
32189,70,0.32,2.0,2.0,0.02,0.2,9,0.3839957043807889
29352,70,0.16,0.02,0.2,0.0,0.02,5,0.12985724314994262
54699,100,0.64,0.2,0.0,0.02,0.2,5,0.267915991055886
33554,70,0.64,0.2,2.0,0.2,0.02,9,0.29493204357099656
44772,90,0.16,2.0,2.0,2.0,0.0,3,0.2923472755041633
2862,30,0.32,0.2,0.02,0.2,0.0,15,0.15684664499885748
59175,110,0.32,0.0,0.0,0.02,0.02,11,0.20500936955595606
12731,40,1.28,0.0,0.02,0.2,0.2,13,0.35347964935490456
15311,50,0.16,0.2,0.0,0.2,2.0,7,0.3444757432152444
31692,70,0.32,0.2,0.2,2.0,2.0,9,0.3297746458224565
30946,70,0.32,0.02,0.0,0.02,0.0,15,0.17252297299085367
29792,70,0.16,0.2,0.2,0.0,0.0,3,0.13608608756137452
20275,50,1.28,0.02,0.02,0.0,0.0,9,0.1771828937654497
6453,30,1.28,0.2,0.02,0.2,0.02,15,0.3044113295145115
41576,80,1.28,0.0,2.0,0.0,2.0,9,0.3426501923536889
67437,120,0.32,0.2,0.2,0.0,0.02,15,0.17727115442815883
58571,110,0.16,0.2,0.2,2.0,2.0,7,0.29849494849111136
41714,80,1.28,0.02,0.0,0.02,2.0,5,0.3368003664577357
46740,90,0.64,0.0,0.02,0.02,0.02,5,0.2657061002686913
15360,50,0.16,0.2,0.02,0.0,0.2,7,0.1910428924875812
12023,40,0.64,0.2,2.0,0.02,0.02,11,0.2269240787452253
39509,80,0.64,0.0,0.0,2.0,0.0,5,0.14145644632643956
52638,100,0.32,0.02,0.02,2.0,2.0,13,0.3327563340922791
66651,120,0.32,0.0,2.0,0.0,0.02,11,0.1975922105605616
243,30,0.16,0.0,0.2,0.0,0.2,13,0.19216516032937794
16537,50,0.32,0.0,2.0,0.2,0.2,9,0.3012154310075844
47053,90,0.64,0.02,0.0,0.0,0.02,15,0.16656902909906657
