,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
3511,30,0.32,2.0,2.0,0.02,0.02,11,0.2167759640441842
60140,110,0.32,0.2,0.0,2.0,2.0,9,0.31097413222715037
63987,110,1.28,0.2,2.0,0.02,0.02,3,0.30307688746357625
58565,110,0.16,0.2,0.2,2.0,0.2,9,0.2962565971139161
4131,30,0.64,0.02,0.0,2.0,0.2,5,0.3399007253610479
19065,50,0.64,0.2,0.2,0.0,2.0,11,0.2917536054056002
64896,120,0.16,0.0,2.0,0.02,0.2,15,0.31222960323579135
22965,60,0.16,2.0,0.02,0.0,0.0,13,0.16437124996440577
28758,70,0.16,0.0,0.0,2.0,0.0,7,0.20789104569695135
6347,30,1.28,0.2,0.0,0.2,0.2,13,0.3501909729041512
30319,70,0.16,2.0,0.2,0.2,2.0,7,0.3150379536193706
26964,60,1.28,0.0,0.0,2.0,0.0,3,0.17139023062169054
2895,30,0.32,0.2,0.02,2.0,0.02,11,0.27895635335891394
46057,90,0.32,0.2,2.0,0.0,2.0,11,0.3223366493907173
21382,50,1.28,2.0,0.2,2.0,0.2,11,0.30771479681430547
52355,100,0.32,0.0,2.0,0.02,2.0,7,0.306300571099302
66748,120,0.32,0.0,2.0,2.0,2.0,9,0.313890875159058
21420,50,1.28,2.0,2.0,0.02,0.0,3,0.3064128419855382
2384,30,0.32,0.02,0.02,0.02,0.0,11,0.16254118351682378
32535,70,0.64,0.0,0.2,0.02,2.0,15,0.33544865287582115
24726,60,0.32,2.0,0.0,2.0,0.0,7,0.3709264922378452
42546,80,1.28,0.2,2.0,2.0,0.2,3,0.35751521014217114
34385,70,1.28,0.0,2.0,0.0,0.0,5,0.142762655273517
68218,120,0.64,0.0,0.02,0.0,0.02,9,0.11981687144453669
62676,110,0.64,2.0,2.0,0.2,0.02,13,0.32482212103258046
4220,30,0.64,0.02,0.02,0.2,0.2,15,0.32351407923998304
32569,70,0.64,0.0,0.2,2.0,0.0,13,0.1640983193122792
18753,50,0.64,0.02,2.0,0.02,2.0,3,0.34057511370465465
25311,60,0.64,0.0,0.02,2.0,2.0,15,0.3451434870039784
14411,50,0.16,0.0,0.0,0.2,0.2,13,0.3084267463610539
4319,30,0.64,0.02,0.2,0.2,0.02,3,0.21669906582747062
5600,30,1.28,0.0,0.2,0.0,0.0,3,0.09845073323385062
42977,80,1.28,2.0,2.0,0.2,2.0,11,0.3338758932855406
43404,90,0.16,0.0,2.0,0.2,0.0,11,0.11920601138272494
33826,70,0.64,2.0,0.2,0.0,0.0,7,0.16877344580044756
15865,50,0.16,2.0,0.02,0.2,0.2,9,0.3344212229299659
2802,30,0.32,0.2,0.02,0.0,0.0,7,0.13745187628526057
66476,120,0.32,0.0,0.02,0.2,0.0,11,0.1355594008089363
1263,30,0.16,0.2,2.0,0.02,0.0,9,0.28335009162992225
26346,60,0.64,0.2,2.0,0.0,2.0,13,0.32731992234342705
64643,120,0.16,0.0,0.02,0.0,0.2,13,0.13132710589438784
64362,110,1.28,2.0,0.2,0.2,0.2,11,0.3645724221319495
2850,30,0.32,0.2,0.02,0.02,2.0,5,0.32493691328608676
61597,110,0.64,0.02,0.02,2.0,2.0,11,0.3233737771446354
26555,60,0.64,2.0,0.02,0.0,0.02,11,0.18581480588998486
37520,80,0.16,2.0,2.0,0.0,0.0,3,0.2578624800588803
71560,120,1.28,2.0,0.2,2.0,0.2,15,0.3114654098570379
14690,50,0.16,0.0,2.0,0.0,0.2,11,0.18451269714006635
42255,80,1.28,0.2,0.02,0.02,0.0,9,0.20255580732505046
40868,80,0.64,2.0,0.0,2.0,0.2,7,0.3200589830368295
61418,110,0.64,0.02,0.0,0.02,0.2,3,0.32171249105180605
64002,110,1.28,0.2,2.0,0.02,2.0,5,0.34261076625835896
71139,120,1.28,0.2,2.0,0.0,0.2,13,0.35661014656624823
24830,60,0.32,2.0,0.02,0.2,2.0,5,0.30412649820482085
47596,90,0.64,0.2,0.0,2.0,2.0,9,0.31749048111820016
4338,30,0.64,0.02,0.2,0.2,2.0,13,0.3403499526540713
27930,60,1.28,0.2,0.02,0.02,0.2,3,0.36891589777817213
66134,120,0.16,2.0,0.2,0.02,2.0,13,0.32870020959138013
36772,80,0.16,0.2,0.0,0.02,0.02,5,0.18769816540163903
65501,120,0.16,0.2,0.0,2.0,0.02,7,0.2064780125130763
9581,40,0.32,0.02,0.02,0.2,0.0,13,0.11061332369391177
34243,70,1.28,0.0,0.02,0.2,2.0,15,0.34284671672651373
68441,120,0.64,0.0,2.0,0.0,0.02,7,0.16330470139298234
56548,100,1.28,0.2,0.0,2.0,0.2,7,0.3173727186409364
66873,120,0.32,0.02,0.02,0.0,0.02,7,0.14206125542475648
52562,100,0.32,0.02,0.02,0.02,0.0,15,0.2064651888144455
31099,70,0.32,0.02,0.02,0.2,0.2,13,0.32180331593878114
10593,40,0.32,2.0,0.2,0.2,0.02,7,0.319542406918575
12083,40,0.64,0.2,2.0,2.0,0.2,5,0.3398349676622181
8753,40,0.16,2.0,0.2,0.0,0.2,9,0.17790842003211346
30712,70,0.32,0.0,0.2,0.0,2.0,9,0.28452659196093966
29247,70,0.16,0.02,0.02,0.0,0.2,5,0.13371952605631804
30484,70,0.32,0.0,0.0,0.0,0.2,15,0.1635964839377668
20615,50,1.28,0.2,0.0,0.0,0.02,3,0.17660365432935582
65530,120,0.16,0.2,0.02,0.0,0.02,9,0.11452660979319645
57762,110,0.16,0.0,2.0,0.2,2.0,13,0.32018819412234206
58841,110,0.16,2.0,0.02,0.02,0.02,15,0.20332971233812225
63990,110,1.28,0.2,2.0,0.02,0.02,9,0.3347645384772195
41134,80,0.64,2.0,2.0,0.02,0.0,7,0.2430339706842432
30228,70,0.16,2.0,0.02,2.0,0.2,7,0.29543513237356217
70728,120,1.28,0.02,2.0,0.2,0.0,3,0.1739605274581296
63037,110,1.28,0.0,0.2,2.0,0.02,7,0.3424031038262192
36593,80,0.16,0.02,0.2,0.2,2.0,11,0.32041016915867615
69776,120,0.64,2.0,2.0,0.0,0.0,3,0.25031262283408995
37976,80,0.32,0.0,2.0,0.0,0.02,5,0.1916128855148556
63080,110,1.28,0.0,2.0,0.0,2.0,9,0.33725788767386866
68458,120,0.64,0.0,2.0,0.0,2.0,13,0.3262048181688573
37384,80,0.16,2.0,0.02,2.0,0.0,11,0.3632060970377873
54763,100,0.64,0.2,0.0,2.0,2.0,7,0.3227343384283022
41874,80,1.28,0.02,0.02,2.0,0.2,3,0.3371277929050909
51950,100,0.16,2.0,2.0,2.0,0.02,9,0.34920479298368023
67803,120,0.32,2.0,0.02,0.02,0.2,5,0.31509985565507503
42427,80,1.28,0.2,0.2,2.0,0.02,3,0.345814932311184
14515,50,0.16,0.0,0.02,0.2,0.02,11,0.17938143070059226
41636,80,1.28,0.0,2.0,2.0,0.0,3,0.18222854937875582
2273,30,0.32,0.02,0.0,0.02,0.0,13,0.11759588303467765
27167,60,1.28,0.0,0.2,0.2,0.02,3,0.3080593305694567
7103,30,1.28,2.0,2.0,0.02,0.2,13,0.33166148272058504
40825,80,0.64,2.0,0.0,0.2,0.0,5,0.2756378849096541
25665,60,0.64,0.02,0.02,0.0,0.2,9,0.14037673130731515
42109,80,1.28,0.02,2.0,2.0,2.0,11,0.33199273153015046
1710,30,0.16,2.0,2.0,0.02,0.0,7,0.19989819377053436
32045,70,0.32,2.0,0.2,0.0,0.02,15,0.15956018432307914
2046,30,0.32,0.0,0.2,0.02,0.0,7,0.17809489882504184
69136,120,0.64,0.2,0.02,0.02,0.0,11,0.17762715095062734
28295,60,1.28,2.0,0.0,0.2,0.2,5,0.3606066701994694
62159,110,0.64,0.2,0.2,2.0,2.0,15,0.32003046029610654
56918,100,1.28,2.0,0.0,0.0,2.0,5,0.36080214245847014
15470,50,0.16,0.2,0.2,0.0,0.2,3,0.1783921030843697
66938,120,0.32,0.02,0.02,0.2,0.2,11,0.35872100645300803
63032,110,1.28,0.0,0.2,2.0,0.0,11,0.12678842817167088
5212,30,0.64,2.0,0.2,0.2,0.0,11,0.2587708226953898
61676,110,0.64,0.02,0.2,0.2,0.2,15,0.28897148318745236
7476,40,0.16,0.0,0.2,2.0,0.0,3,0.14746774465094334
7540,40,0.16,0.0,2.0,0.02,0.02,5,0.1528033978970728
4581,30,0.64,0.2,0.0,2.0,0.2,9,0.34508825384358016
29777,70,0.16,0.2,0.02,2.0,0.02,15,0.23307032238005249
66713,120,0.32,0.0,2.0,0.2,0.2,9,0.3253310510870215
15115,50,0.16,0.02,0.2,2.0,2.0,7,0.31933216221105737
25421,60,0.64,0.0,0.2,2.0,2.0,11,0.32441117996224944
56179,100,1.28,0.02,0.02,0.2,0.02,11,0.29117154864416195
2332,30,0.32,0.02,0.0,2.0,0.02,5,0.2178070131147978
13795,40,1.28,0.2,2.0,0.0,0.2,13,0.31049339567503403
43542,90,0.16,0.02,0.0,2.0,0.0,7,0.11458117140183513
7900,40,0.16,0.02,0.2,0.2,0.0,11,0.2345657871278254
70673,120,1.28,0.02,2.0,0.0,0.0,5,0.17355424974948808
67361,120,0.32,0.2,0.02,0.02,2.0,3,0.3055995253208225
11369,40,0.64,0.02,0.02,0.2,0.0,5,0.21755677794237188
26842,60,0.64,2.0,2.0,0.2,0.2,11,0.32612138565019644
13975,40,1.28,2.0,0.0,2.0,0.0,9,0.30083744502946475
43943,90,0.16,0.2,0.0,0.02,0.02,11,0.2271947255999621
69211,120,0.64,0.2,0.02,2.0,2.0,7,0.31832244278121974
57013,100,1.28,2.0,0.02,0.0,0.0,13,0.23843459357927171
28332,60,1.28,2.0,0.0,2.0,2.0,9,0.31836985542482815
34648,70,1.28,0.02,0.02,0.02,0.02,13,0.310712049774417
66176,120,0.16,2.0,0.2,2.0,0.02,13,0.2673819513014544
25449,60,0.64,0.0,2.0,0.0,2.0,11,0.3342239480609816
69682,120,0.64,2.0,0.2,0.0,0.2,11,0.2569037315239165
66223,120,0.16,2.0,2.0,0.02,0.0,9,0.1737364231736239
47212,90,0.64,0.02,0.02,0.2,0.0,11,0.14125850773275728
18478,50,0.64,0.02,0.0,2.0,2.0,13,0.3253013557233124
15217,50,0.16,0.02,2.0,2.0,0.02,15,0.19203920158709456
54268,100,0.64,0.02,0.0,0.2,0.0,11,0.17576174671316233
54167,100,0.64,0.0,2.0,0.2,0.2,5,0.32961525632554445
22150,60,0.16,0.02,0.02,2.0,0.0,7,0.13007019799172673
34436,70,1.28,0.0,2.0,0.02,2.0,9,0.3328864712242652
40579,80,0.64,0.2,0.2,0.02,0.02,3,0.2137398868984789
3525,30,0.32,2.0,2.0,0.02,2.0,11,0.32992878344645815
637,30,0.16,0.02,0.02,0.2,2.0,3,0.31933251357622544
62521,110,0.64,2.0,0.2,0.0,2.0,11,0.3140986872137521
3347,30,0.32,2.0,0.02,2.0,0.2,5,0.3030753373997698
69753,120,0.64,2.0,0.2,2.0,0.0,13,0.3163023610228133
60094,110,0.32,0.2,0.0,0.2,0.0,15,0.10181901702492224
49625,90,1.28,0.2,2.0,0.0,0.02,7,0.2673643388593119
3670,30,0.64,0.0,0.0,2.0,0.0,7,0.18458609576992216
55364,100,0.64,2.0,0.2,0.02,0.02,5,0.31514429327169186
35935,80,0.16,0.0,0.0,2.0,0.02,11,0.2545034735657329
45898,90,0.32,0.2,0.02,2.0,0.0,15,0.11930989470190567
20703,50,1.28,0.2,0.0,2.0,0.02,11,0.3524089196915293
60207,110,0.32,0.2,0.02,0.2,0.02,3,0.2766556202469598
37839,80,0.32,0.0,0.02,2.0,0.02,11,0.2733405306363257
13031,40,1.28,0.02,0.0,0.02,0.02,11,0.23438586548273893
54317,100,0.64,0.02,0.0,2.0,2.0,11,0.3395059399195404
35199,70,1.28,0.2,0.2,0.02,0.0,9,0.1996863870128052
39514,80,0.64,0.0,0.0,2.0,0.0,15,0.12206438275493077
35788,70,1.28,2.0,2.0,0.2,0.0,11,0.361350114066417
6576,30,1.28,0.2,0.2,0.2,2.0,9,0.3265783721286949
46100,90,0.32,0.2,2.0,0.2,0.02,13,0.2337678141702515
60941,110,0.64,0.0,0.0,0.0,0.02,15,0.12410861832725925
12686,40,1.28,0.0,0.02,0.02,0.0,7,0.19990332486621842
35121,70,1.28,0.2,0.02,0.2,0.02,7,0.31508063905074796
9093,40,0.32,0.0,0.02,0.0,2.0,3,0.2654846555813636
43277,90,0.16,0.0,0.2,0.02,0.2,9,0.2995749351504172
61159,110,0.64,0.0,0.2,0.0,0.02,3,0.15029005766659453
19827,50,1.28,0.0,0.02,0.0,0.0,9,0.17234944476142716
49360,90,1.28,0.2,0.0,0.2,2.0,9,0.34258893926945494
52048,100,0.32,0.0,0.0,0.2,2.0,9,0.319117194075282
1539,30,0.16,2.0,0.02,0.2,2.0,15,0.3211781928509709
64500,110,1.28,2.0,2.0,2.0,0.2,7,0.3250787981051133
1474,30,0.16,2.0,0.02,0.0,0.2,11,0.22382904184632563
32168,70,0.32,2.0,2.0,0.0,2.0,9,0.31119729936958423
54391,100,0.64,0.02,0.02,0.2,0.2,5,0.29114761509550746
10010,40,0.32,0.2,0.02,0.02,0.2,3,0.28257259401231105
16430,50,0.32,0.0,0.2,0.2,2.0,5,0.28701938134616867
49477,90,1.28,0.2,0.02,2.0,0.0,5,0.2153447255564957
53469,100,0.32,2.0,0.02,0.02,0.2,9,0.3382725155808825
26065,60,0.64,0.2,0.0,0.2,2.0,11,0.3369948484322881
64314,110,1.28,2.0,0.2,0.0,2.0,13,0.36045989376758786
41123,80,0.64,2.0,2.0,0.0,0.2,13,0.29680204895165585
4503,30,0.64,0.2,0.0,0.0,2.0,7,0.27951451423498697
40510,80,0.64,0.2,0.02,0.2,2.0,5,0.336133626407628
7686,40,0.16,0.02,0.0,0.2,0.2,3,0.26659855503475133
626,30,0.16,0.02,0.02,0.2,0.02,9,0.22867288987993079
26463,60,0.64,2.0,0.0,0.02,0.0,9,0.21368734673432765
33087,70,0.64,0.02,2.0,0.02,0.2,13,0.2971483904751525
6636,30,1.28,0.2,2.0,0.02,0.0,3,0.17063341081714484
38506,80,0.32,0.02,2.0,2.0,0.0,15,0.10628900717880475
53024,100,0.32,0.2,0.02,0.02,0.2,15,0.33727718169250637
40538,80,0.64,0.2,0.02,2.0,2.0,5,0.3318969510354733
47311,90,0.64,0.02,0.2,0.02,0.2,13,0.23213475952667825
69134,120,0.64,0.2,0.02,0.02,0.0,7,0.14960200120242861
13837,40,1.28,0.2,2.0,0.2,0.0,13,0.20073563811770764
22234,60,0.16,0.02,0.2,0.2,0.0,7,0.13354534782655522
3247,30,0.32,2.0,0.0,2.0,2.0,15,0.30240279779671875
17087,50,0.32,0.2,0.0,0.2,0.02,3,0.1628927892822151
47,30,0.16,0.0,0.0,0.02,0.2,13,0.2839320952503772
16363,50,0.32,0.0,0.2,0.0,0.02,11,0.1792437225369386
69436,120,0.64,0.2,2.0,2.0,2.0,9,0.32346777518140907
45271,90,0.32,0.02,0.0,0.0,2.0,7,0.27537831478137326
71254,120,1.28,2.0,0.0,0.0,2.0,5,0.3295160717585114
21190,50,1.28,2.0,0.02,0.0,2.0,5,0.33608268152203247
51012,100,0.16,0.02,2.0,0.02,2.0,9,0.31593508921908475
2342,30,0.32,0.02,0.0,2.0,0.2,11,0.2853742656506491
50785,100,0.16,0.02,0.02,0.02,2.0,3,0.323700130388851
26799,60,0.64,2.0,2.0,0.02,0.0,9,0.30402966708809553
53956,100,0.64,0.0,0.02,2.0,0.0,3,0.1306489210131899
53651,100,0.32,2.0,2.0,0.0,0.0,9,0.1835374540824494
16753,50,0.32,0.02,0.02,0.2,0.02,7,0.22985459898424754
43210,90,0.16,0.0,0.02,2.0,0.0,15,0.11235685758140407
2156,30,0.32,0.0,2.0,0.02,0.0,3,0.1193099774982655
30581,70,0.32,0.0,0.02,0.0,0.0,13,0.15362448680453572
23450,60,0.32,0.0,0.02,0.02,0.2,3,0.28148952611051303
9728,40,0.32,0.02,0.2,2.0,0.02,13,0.26218489074022433
68580,120,0.64,0.02,0.0,0.02,0.02,5,0.27271900739618693
17473,50,0.32,2.0,0.0,0.0,0.0,5,0.11907314444197195
26398,60,0.64,0.2,2.0,0.2,2.0,5,0.33772037971265373
55769,100,1.28,0.0,0.02,2.0,2.0,3,0.31874589379145285
31265,70,0.32,0.02,2.0,0.0,0.2,9,0.24921048786899674
