,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
56486,100,1.28,0.2,0.0,0.02,0.02,9,0.2997674708086744
24254,60,0.32,0.2,0.0,0.2,0.0,15,0.14965634659815089
67516,120,0.32,0.2,0.2,2.0,0.02,5,0.29185108415005184
12685,40,1.28,0.0,0.02,0.02,0.0,5,0.20224712405166317
59670,110,0.32,0.02,0.0,2.0,0.0,7,0.11607231161979534
17309,50,0.32,0.2,0.2,0.2,0.0,13,0.1503255481805893
64643,120,0.16,0.0,0.02,0.0,0.2,13,0.1226567069335674
66622,120,0.32,0.0,0.2,2.0,0.02,9,0.2888172998920762
28624,60,1.28,2.0,2.0,0.2,0.02,5,0.3263232157615397
24878,60,0.32,2.0,0.2,0.0,0.2,3,0.2403464939383996
26195,60,0.64,0.2,0.02,2.0,0.2,5,0.3236176245764241
2082,30,0.32,0.0,0.2,0.2,0.02,9,0.1761786189115377
36056,80,0.16,0.0,0.02,2.0,0.2,15,0.2613851744836223
32757,70,0.64,0.02,0.0,0.02,2.0,11,0.3164775490498866
38234,80,0.32,0.02,0.02,0.02,0.2,3,0.2541844097569833
60527,110,0.32,2.0,0.0,0.02,0.2,13,0.29231474605781294
58783,110,0.16,2.0,0.0,2.0,0.02,11,0.2898019919183795
35771,70,1.28,2.0,2.0,0.02,0.2,5,0.3334650611087514
59616,110,0.32,0.02,0.0,0.02,0.0,11,0.20325850492022365
62130,110,0.64,0.2,0.2,0.2,2.0,13,0.27451286259818664
62869,110,1.28,0.0,0.02,0.02,0.02,7,0.3159794675942957
12936,40,1.28,0.0,2.0,0.2,0.0,3,0.21636433434821487
53444,100,0.32,2.0,0.02,0.0,0.2,15,0.17172579487294456
44937,90,0.32,0.0,0.02,0.0,2.0,11,0.2399055886202237
39634,80,0.64,0.0,0.02,2.0,0.2,3,0.28425050180241845
71551,120,1.28,2.0,0.2,2.0,0.02,11,0.2884988462564413
65,30,0.16,0.0,0.0,0.2,0.02,7,0.1653503688277311
39236,80,0.32,2.0,0.2,0.02,0.02,5,0.2369329363028611
20441,50,1.28,0.02,0.2,0.2,0.0,5,0.13265777672030724
2354,30,0.32,0.02,0.02,0.0,0.0,7,0.12394959289400513
2172,30,0.32,0.0,2.0,0.02,0.2,7,0.27416561229282355
39083,80,0.32,2.0,0.0,2.0,2.0,7,0.2690233589459011
3206,30,0.32,2.0,0.0,0.2,0.2,3,0.2885961154195619
66336,120,0.32,0.0,0.0,0.02,0.0,11,0.19050647167116963
31042,70,0.32,0.02,0.02,0.0,0.2,11,0.1820004254030232
48432,90,1.28,0.0,0.0,0.02,0.2,15,0.363726003927915
55752,100,1.28,0.0,0.02,2.0,0.0,11,0.19911091624049773
51064,100,0.16,0.02,2.0,2.0,0.2,15,0.2591399638382099
66030,120,0.16,2.0,0.02,0.2,0.0,15,0.24611468176347456
48780,90,1.28,0.0,2.0,0.2,0.0,11,0.1596577305314682
24711,60,0.32,2.0,0.0,0.2,0.2,5,0.2727887603951875
71500,120,1.28,2.0,0.2,0.02,0.2,7,0.33750169422276793
1869,30,0.32,0.0,0.0,0.2,2.0,3,0.3047651830296971
37177,80,0.16,0.2,2.0,2.0,2.0,3,0.2712348097660509
22670,60,0.16,0.2,0.2,0.02,0.2,11,0.24401593102522912
1734,30,0.16,2.0,2.0,0.02,2.0,13,0.2983863425274219
7332,40,0.16,0.0,0.02,0.02,2.0,9,0.2568042532991226
64121,110,1.28,2.0,0.0,0.2,0.0,5,0.29828891718321093
45250,90,0.32,0.02,0.0,0.0,0.0,7,0.1550484975107961
70308,120,1.28,0.0,2.0,2.0,0.0,3,0.12521083460775986
45427,90,0.32,0.02,0.02,0.2,0.02,11,0.1748993332491568
36341,80,0.16,0.02,0.0,0.02,2.0,11,0.28739374326605077
52614,100,0.32,0.02,0.02,2.0,0.0,7,0.1220727701467184
1234,30,0.16,0.2,2.0,0.0,0.0,7,0.13629430521009128
70902,120,1.28,0.2,0.02,0.0,0.0,15,0.20186960101390916
38841,80,0.32,0.2,0.2,2.0,0.0,13,0.14047994031526526
2943,30,0.32,0.2,0.2,0.02,0.0,9,0.11277055863268146
9545,40,0.32,0.02,0.02,0.0,2.0,11,0.34263287792185626
27066,60,1.28,0.0,0.02,0.2,0.2,11,0.33380185474542334
55210,100,0.64,2.0,0.0,2.0,2.0,5,0.27572754137438443
54163,100,0.64,0.0,2.0,0.2,0.02,11,0.30668155489143456
56191,100,1.28,0.02,0.02,0.2,2.0,7,0.2809615810850482
54952,100,0.64,0.2,0.2,0.2,0.2,7,0.2815232850125207
44885,90,0.32,0.0,0.0,2.0,0.0,5,0.15267425154656988
46425,90,0.32,2.0,0.2,0.2,0.0,5,0.2556552912776399
6097,30,1.28,0.02,0.2,0.02,2.0,3,0.3293232193958008
56289,100,1.28,0.02,0.2,0.2,0.02,7,0.3048104109227026
30475,70,0.32,0.0,0.0,0.0,0.02,11,0.11660206176445059
67566,120,0.32,0.2,2.0,0.02,0.0,7,0.1292644701670348
5892,30,1.28,0.02,0.0,0.2,0.02,13,0.3260871935977247
53710,100,0.32,2.0,2.0,0.2,0.0,15,0.2514296019923641
68322,120,0.64,0.0,0.2,0.0,0.0,7,0.16539849797733036
17975,50,0.64,0.0,0.0,0.02,2.0,15,0.3190487130856647
22820,60,0.16,0.2,2.0,2.0,0.0,3,0.15271481813513801
51542,100,0.16,2.0,0.0,0.0,2.0,5,0.259551389075441
61834,110,0.64,0.2,0.0,0.0,0.02,9,0.14281605503333006
37,30,0.16,0.0,0.0,0.02,0.02,7,0.15218109312485745
18454,50,0.64,0.02,0.0,2.0,0.0,7,0.12131922517241936
53703,100,0.32,2.0,2.0,0.02,2.0,15,0.28125351459669184
39144,80,0.32,2.0,0.02,0.2,0.0,3,0.21275949313969125
33506,70,0.64,0.2,2.0,0.0,0.2,11,0.3178564703846908
6197,30,1.28,0.02,2.0,0.02,0.02,7,0.26895922611410866
32021,70,0.32,2.0,0.02,2.0,0.2,9,0.26510728153373736
56340,100,1.28,0.02,2.0,0.0,0.0,11,0.11283176308375928
59026,110,0.16,2.0,2.0,0.0,0.0,7,0.11827520425342591
64522,120,0.16,0.0,0.0,0.0,0.02,9,0.12540557001506128
14008,40,1.28,2.0,0.02,0.0,0.02,5,0.22517425171676744
23545,60,0.32,0.0,0.2,0.0,2.0,11,0.2941293986250184
58032,110,0.16,0.02,0.2,0.0,0.2,7,0.11712259767413247
11413,40,0.64,0.02,0.02,2.0,0.2,9,0.30114836436786063
48890,90,1.28,0.02,0.0,0.2,0.0,7,0.13426675197382762
4986,30,0.64,2.0,0.0,0.2,0.0,7,0.2300656074967523
49753,90,1.28,2.0,0.0,0.0,2.0,11,0.3125144654189689
10072,40,0.32,0.2,0.02,2.0,0.2,15,0.28617063648213975
61333,110,0.64,0.0,2.0,0.2,0.02,15,0.22200610840291898
64505,110,1.28,2.0,2.0,2.0,2.0,3,0.2774640250611383
48781,90,1.28,0.0,2.0,0.2,0.0,13,0.23928886313159742
9411,40,0.32,0.02,0.0,0.0,0.0,9,0.13265848821237408
11221,40,0.64,0.02,0.0,0.0,2.0,3,0.2865092684268884
19110,50,0.64,0.2,0.2,0.2,0.2,3,0.27998727956043284
59796,110,0.32,0.02,0.02,2.0,0.2,7,0.2569297734737235
54335,100,0.64,0.02,0.02,0.0,0.2,5,0.19565151909835934
18397,50,0.64,0.02,0.0,0.02,0.0,5,0.19204756834771858
39623,80,0.64,0.0,0.02,2.0,0.0,9,0.1076811594568797
59247,110,0.32,0.0,0.0,2.0,2.0,15,0.26732886795716226
52969,100,0.32,0.2,0.0,2.0,2.0,3,0.26575288654598517
64599,120,0.16,0.0,0.0,2.0,0.0,9,0.1139316956321583
14966,50,0.16,0.02,0.02,0.2,0.2,3,0.2759901633978368
33466,70,0.64,0.2,0.2,2.0,0.0,15,0.15881433315096097
30923,70,0.32,0.02,0.0,0.0,0.02,11,0.1466929092075459
16638,50,0.32,0.02,0.0,0.2,0.0,15,0.12627591398372473
35813,70,1.28,2.0,2.0,2.0,0.0,5,0.3009069218985738
67012,120,0.32,0.02,0.2,0.02,0.02,5,0.17117371897191955
39522,80,0.64,0.0,0.0,2.0,0.2,3,0.2980736307296314
55877,100,1.28,0.0,0.2,2.0,0.2,9,0.2838450377844956
35255,70,1.28,0.2,0.2,2.0,0.0,9,0.28662501705573556
60159,110,0.32,0.2,0.02,0.0,0.2,5,0.19943537959313812
11289,40,0.64,0.02,0.0,2.0,0.0,13,0.11958140243089674
52725,100,0.32,0.02,0.2,2.0,0.0,5,0.1410298203796669
70408,120,1.28,0.02,0.0,0.2,0.2,7,0.31028401539972356
51932,100,0.16,2.0,2.0,0.2,0.2,15,0.26657491905044417
6298,30,1.28,0.2,0.0,0.0,2.0,13,0.28498995955209855
59470,110,0.32,0.0,0.2,2.0,2.0,13,0.27054946929323676
5174,30,0.64,2.0,0.2,0.0,2.0,5,0.31567428276012566
54831,100,0.64,0.2,0.02,0.2,0.02,3,0.2676516755098976
22266,60,0.16,0.02,0.2,2.0,0.0,15,0.1267915471455956
29221,70,0.16,0.02,0.0,2.0,0.2,9,0.29070788058551955
27804,60,1.28,0.2,0.0,0.02,0.0,3,0.14170054028936974
44547,90,0.16,2.0,0.02,0.2,2.0,15,0.2584788438005941
51557,100,0.16,2.0,0.0,0.02,0.02,7,0.2102235476858747
50217,100,0.16,0.0,0.0,0.02,0.02,15,0.1344835322131495
61890,110,0.64,0.2,0.0,0.2,0.02,9,0.17705510030915386
42117,80,1.28,0.2,0.0,0.0,0.0,13,0.14422983015285937
48131,90,0.64,2.0,0.02,0.2,2.0,15,0.28415464435595816
69498,120,0.64,2.0,0.0,0.2,0.0,7,0.28333903689128115
35751,70,1.28,2.0,2.0,0.0,2.0,7,0.2801585481868778
35,30,0.16,0.0,0.0,0.02,0.02,3,0.18138299138248154
48165,90,0.64,2.0,0.2,0.0,0.0,13,0.17044691377795138
29505,70,0.16,0.02,2.0,0.02,2.0,3,0.3062893166087671
56981,100,1.28,2.0,0.0,2.0,0.0,5,0.2831869682257428
63473,110,1.28,0.02,0.2,0.2,2.0,11,0.2846774673396672
39415,80,0.32,2.0,2.0,2.0,0.2,13,0.26235277685905056
3590,30,0.64,0.0,0.0,0.0,0.0,15,0.17991297777586374
64813,120,0.16,0.0,0.2,0.2,2.0,3,0.2806004762828859
11216,40,0.64,0.02,0.0,0.0,0.2,7,0.16653446809167352
5103,30,0.64,2.0,0.02,0.2,0.02,3,0.24454490690156408
59348,110,0.32,0.0,0.02,2.0,0.2,7,0.25415807174711974
36334,80,0.16,0.02,0.0,0.02,0.2,11,0.22355273391422376
68987,120,0.64,0.02,2.0,2.0,2.0,7,0.27897131035306627
31804,70,0.32,0.2,2.0,2.0,2.0,9,0.26872777197821424
15440,50,0.16,0.2,0.02,2.0,0.02,13,0.1802764565288705
44922,90,0.32,0.0,0.02,0.0,0.02,9,0.13205533010891102
64540,120,0.16,0.0,0.0,0.02,0.0,3,0.10835625290649249
55872,100,1.28,0.0,0.2,2.0,0.02,13,0.33856317552921916
27402,60,1.28,0.02,0.0,0.2,0.2,11,0.3341687652290306
71458,120,1.28,2.0,0.2,0.0,0.0,7,0.19363985156142538
34222,70,1.28,0.0,0.02,0.2,0.0,15,0.16304632102302702
21981,60,0.16,0.02,0.0,0.02,0.0,5,0.1387832092025614
34938,70,1.28,0.02,2.0,2.0,2.0,5,0.27685895384877324
23363,60,0.32,0.0,0.0,0.2,0.02,11,0.21211097753563624
63262,110,1.28,0.02,0.0,2.0,0.02,9,0.3033184255669371
48849,90,1.28,0.02,0.0,0.0,0.2,9,0.21269527061538487
56525,100,1.28,0.2,0.0,0.2,2.0,3,0.28418106735526155
71626,120,1.28,2.0,2.0,0.2,0.0,7,0.3492496693459571
59837,110,0.32,0.02,0.2,0.02,0.0,5,0.18433541094281372
53794,100,0.64,0.0,0.0,0.02,0.0,15,0.17950294638682399
59014,110,0.16,2.0,0.2,2.0,0.2,11,0.2818017007960179
35540,70,1.28,2.0,0.02,0.02,0.02,5,0.3273217887996683
1335,30,0.16,0.2,2.0,2.0,0.2,13,0.24249628576497656
18859,50,0.64,0.2,0.0,0.02,0.2,5,0.2413086843419323
46676,90,0.64,0.0,0.0,2.0,0.0,3,0.10875208760556429
50314,100,0.16,0.0,0.02,0.0,2.0,13,0.17111952172407435
36290,80,0.16,0.02,0.0,0.0,0.0,7,0.14909291003091096
46066,90,0.32,0.2,2.0,0.02,0.0,15,0.13315341014265497
24049,60,0.32,0.02,0.2,0.2,2.0,11,0.31947836110704564
50174,90,1.28,2.0,2.0,2.0,2.0,13,0.278826564596022
28023,60,1.28,0.2,0.2,0.0,2.0,7,0.32014550805202235
8646,40,0.16,2.0,0.02,0.0,2.0,5,0.17071653628240918
22419,60,0.16,0.2,0.0,0.0,0.2,13,0.1785639274638449
44373,90,0.16,2.0,0.0,0.0,2.0,3,0.19571788184551703
68233,120,0.64,0.0,0.02,0.0,2.0,11,0.30276571365311866
24782,60,0.32,2.0,0.02,0.02,0.0,7,0.208658355965012
70577,120,1.28,0.02,0.2,0.0,0.2,9,0.28027202129890977
13901,40,1.28,2.0,0.0,0.0,0.02,15,0.26942050379204513
7820,40,0.16,0.02,0.02,2.0,0.02,5,0.12730526319541355
43278,90,0.16,0.0,0.2,0.02,0.2,11,0.23917158827908686
29969,70,0.16,0.2,2.0,0.2,0.02,7,0.17618986450108923
16920,50,0.32,0.02,2.0,0.0,0.02,5,0.17772624024882025
41012,80,0.64,2.0,0.2,0.0,0.2,15,0.2287479681103811
13681,40,1.28,0.2,0.2,0.0,0.2,9,0.2393604710563986
57343,100,1.28,2.0,2.0,2.0,2.0,15,0.27679173006045865
50155,90,1.28,2.0,2.0,2.0,0.02,3,0.2913287443667594
35023,70,1.28,0.2,0.0,0.2,2.0,7,0.28207200264670346
7649,40,0.16,0.02,0.0,0.02,0.0,13,0.2129507348367085
23479,60,0.32,0.0,0.02,0.2,0.2,5,0.266413861255743
1366,30,0.16,2.0,0.0,0.0,2.0,5,0.20080223875642877
47594,90,0.64,0.2,0.0,2.0,2.0,5,0.27566379543566966
67324,120,0.32,0.2,0.02,0.0,0.02,13,0.1409451070031892
64143,110,1.28,2.0,0.0,0.2,2.0,7,0.28078892312607606
53109,100,0.32,0.2,0.2,0.0,2.0,3,0.32593465156009055
42531,80,1.28,0.2,2.0,0.2,2.0,15,0.28157029136080214
69455,120,0.64,2.0,0.0,0.0,0.2,5,0.2381200108375052
12407,40,0.64,2.0,0.2,2.0,0.0,9,0.3069090330791321
7702,40,0.16,0.02,0.0,2.0,0.0,7,0.11372950130641658
22693,60,0.16,0.2,0.2,0.2,0.02,15,0.20021671565883847
68732,120,0.64,0.02,0.02,0.2,0.2,15,0.2914243380476885
71115,120,1.28,0.2,0.2,2.0,2.0,7,0.2782211873248526
22498,60,0.16,0.2,0.0,2.0,0.2,3,0.23333849156954126
14015,40,1.28,2.0,0.02,0.0,0.2,5,0.28324154403304835
27485,60,1.28,0.02,0.02,0.02,0.2,9,0.3521163923705118
11077,40,0.64,0.0,0.2,2.0,0.2,9,0.2933713328715145
33703,70,0.64,2.0,0.0,2.0,0.2,13,0.26363480215742574
49057,90,1.28,0.02,0.2,0.0,0.0,5,0.1716277981765691
2109,30,0.32,0.0,0.2,2.0,0.02,7,0.2149200434008175
1245,30,0.16,0.2,2.0,0.0,0.02,15,0.15574354921429526
36816,80,0.16,0.2,0.0,0.2,2.0,9,0.29472737853932274
20492,50,1.28,0.02,0.2,2.0,2.0,9,0.27687837324318365
41462,80,1.28,0.0,0.2,0.0,2.0,5,0.32551813065285273
20362,50,1.28,0.02,0.02,2.0,0.0,15,0.1690552435462471
64387,110,1.28,2.0,0.2,2.0,0.2,5,0.2771232955121153
18260,50,0.64,0.0,2.0,0.0,0.0,11,0.18604145721208212
45759,90,0.32,0.2,0.0,0.2,0.02,3,0.2276502756785546
3011,30,0.32,0.2,0.2,2.0,0.2,5,0.31567568797692097
2025,30,0.32,0.0,0.2,0.0,0.02,7,0.14518894516453462
68994,120,0.64,0.2,0.0,0.0,0.0,7,0.1343014646287635
55255,100,0.64,2.0,0.02,0.02,0.02,11,0.26163989519981856
69542,120,0.64,2.0,0.0,2.0,0.2,11,0.24558662717186042
19574,50,0.64,2.0,0.2,2.0,0.0,7,0.25739867834885577
66268,120,0.16,2.0,2.0,0.2,0.2,15,0.256112202156935
27473,60,1.28,0.02,0.02,0.02,0.0,13,0.1819590257197419
18710,50,0.64,0.02,2.0,0.0,0.0,15,0.24387361844759795
28165,60,1.28,0.2,2.0,0.02,2.0,11,0.2775048754726633
14023,40,1.28,2.0,0.02,0.0,2.0,7,0.3557916391740222
63805,110,1.28,0.2,0.02,0.2,2.0,3,0.28075566871300267
10482,40,0.32,2.0,0.02,0.2,0.02,9,0.29719201271042583
23252,60,0.16,2.0,2.0,0.2,0.02,13,0.2628597698656499
52885,100,0.32,0.2,0.0,0.0,2.0,3,0.2246441564916339
29838,70,0.16,0.2,0.2,0.02,0.2,11,0.2098722014673613
23346,60,0.32,0.0,0.0,0.02,2.0,5,0.2633308337828336
56328,100,1.28,0.02,0.2,2.0,0.2,15,0.28055750115732925
69677,120,0.64,2.0,0.2,0.0,0.02,15,0.18419212035681135
64180,110,1.28,2.0,0.02,0.0,0.0,11,0.20338113069106786
16544,50,0.32,0.0,2.0,0.2,2.0,9,0.25493246154481586
914,30,0.16,0.2,0.0,0.0,0.2,11,0.20189176149278198
30421,70,0.16,2.0,2.0,0.2,0.02,15,0.32538783921916425
61023,110,0.64,0.0,0.0,2.0,0.02,11,0.3090120881145548
40016,80,0.64,0.02,0.02,0.02,0.0,11,0.18533776185095224
36314,80,0.16,0.02,0.0,0.0,2.0,13,0.1721704204240766
11899,40,0.64,0.2,0.2,0.0,2.0,15,0.31864876641519885
13967,40,1.28,2.0,0.0,0.2,2.0,7,0.28523919875054987
48578,90,1.28,0.0,0.02,0.2,2.0,13,0.27564924322552037
13392,40,1.28,0.02,2.0,0.2,0.02,5,0.3109593859663875
46553,90,0.32,2.0,2.0,0.2,0.2,9,0.25038632542090683
27427,60,1.28,0.02,0.0,2.0,0.2,5,0.30460556240063147
68088,120,0.32,2.0,2.0,2.0,0.2,15,0.24127321126150236
46151,90,0.32,2.0,0.0,0.0,0.02,3,0.1474723542320373
55004,100,0.64,0.2,2.0,0.0,0.02,13,0.1909470052894446
31881,70,0.32,2.0,0.0,0.2,0.2,9,0.2808099172150531
12262,40,0.64,2.0,0.02,0.02,2.0,13,0.28899055891912984
36066,80,0.16,0.0,0.2,0.0,0.0,7,0.15901695069683083
20464,50,1.28,0.02,0.2,0.2,2.0,9,0.28664250691187204
57828,110,0.16,0.02,0.0,0.02,0.02,5,0.1648392972475611
12959,40,1.28,0.0,2.0,0.2,2.0,7,0.2744474022311112
54987,100,0.64,0.2,0.2,2.0,2.0,7,0.2899035422168542
45401,90,0.32,0.02,0.02,0.02,0.02,15,0.16952673639823373
32740,70,0.64,0.02,0.0,0.02,0.02,5,0.13745437438103314
371,30,0.16,0.0,2.0,0.02,0.02,3,0.21510557604055958
62099,110,0.64,0.2,0.2,0.02,2.0,7,0.3171402563020041
49784,90,1.28,2.0,0.0,0.2,0.0,3,0.3242121377962277
61916,110,0.64,0.2,0.0,2.0,0.02,5,0.2957696705029188
28227,60,1.28,2.0,0.0,0.0,0.0,9,0.28281904218468046
35497,70,1.28,2.0,0.0,2.0,2.0,3,0.27522679310337056
41259,80,1.28,0.0,0.0,0.02,0.2,5,0.346245528799979
48190,90,0.64,2.0,0.2,0.02,0.0,7,0.20785730566877025
35043,70,1.28,0.2,0.0,2.0,0.2,5,0.30613199329443963
43232,90,0.16,0.0,0.2,0.0,0.0,3,0.14142916600644145
12904,40,1.28,0.0,2.0,0.0,2.0,9,0.303502921919208
20683,50,1.28,0.2,0.0,0.2,0.2,13,0.3010357456866869
30111,70,0.16,2.0,0.0,2.0,0.02,11,0.24766777538947868
20878,50,1.28,0.2,0.2,0.02,0.2,11,0.35188946152414924
7523,40,0.16,0.0,2.0,0.0,0.2,13,0.2195099663938483
20201,50,1.28,0.02,0.0,0.02,0.02,15,0.29857397888262566
63460,110,1.28,0.02,0.2,0.2,0.02,13,0.3216457793941122
52184,100,0.32,0.0,0.02,2.0,0.2,15,0.24371813486300747
9538,40,0.32,0.02,0.02,0.0,0.2,11,0.16626305317424114
69153,120,0.64,0.2,0.02,0.02,2.0,3,0.29236084765626047
47829,90,0.64,0.2,2.0,0.0,0.0,13,0.16106397575071188
24107,60,0.32,0.02,2.0,0.0,2.0,15,0.23215102105556387
20709,50,1.28,0.2,0.0,2.0,0.2,9,0.32544947939985325
23387,60,0.32,0.0,0.0,2.0,0.02,3,0.27830688172073953
4010,30,0.64,0.0,2.0,2.0,0.0,15,0.2069541385454426
56174,100,1.28,0.02,0.02,0.2,0.0,15,0.15580647427318992
66856,120,0.32,0.02,0.0,2.0,0.2,15,0.22398379392986456
5946,30,1.28,0.02,0.02,0.0,0.02,9,0.18048116274994935
29094,70,0.16,0.0,2.0,2.0,0.0,7,0.12130666549977989
19453,50,0.64,2.0,0.02,0.2,2.0,3,0.2919484037747231
16771,50,0.32,0.02,0.02,0.2,2.0,15,0.26151565733248416
29125,70,0.16,0.02,0.0,0.0,0.0,13,0.12566082482974056
41097,80,0.64,2.0,0.2,2.0,2.0,3,0.27936390615109996
67736,120,0.32,2.0,0.0,2.0,0.0,11,0.30806250626041
