,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
9461,40,0.32,0.02,0.0,0.02,2.0,11,0.33884182225350196
2037,30,0.32,0.0,0.2,0.0,2.0,3,0.24328379860441388
41896,80,1.28,0.02,0.2,0.0,0.02,5,0.14243329748092706
45441,90,0.32,0.02,0.02,0.2,2.0,11,0.34636354569472405
4784,30,0.64,0.2,0.2,0.2,2.0,9,0.3347787902122849
68537,120,0.64,0.0,2.0,2.0,2.0,3,0.32001989110142154
4995,30,0.64,2.0,0.0,0.2,0.02,11,0.38902282385975057
51369,100,0.16,0.2,0.2,0.2,0.2,9,0.380862748593128
64668,120,0.16,0.0,0.02,0.02,0.2,7,0.3191096032735645
50470,100,0.16,0.0,0.2,0.2,0.2,3,0.36493091694188357
33695,70,0.64,2.0,0.0,2.0,0.02,11,0.28900351942741204
12516,40,0.64,2.0,2.0,2.0,0.0,3,0.2873092636647985
33046,70,0.64,0.02,2.0,0.0,0.0,15,0.23209454284381087
20926,50,1.28,0.2,0.2,2.0,0.02,9,0.35154638912452263
8277,40,0.16,0.2,0.02,2.0,0.2,9,0.3328004372516536
29576,70,0.16,0.2,0.0,0.0,0.02,5,0.13056703987783835
2757,30,0.32,0.2,0.0,0.2,0.02,15,0.18247998806906368
70750,120,1.28,0.02,2.0,0.2,2.0,5,0.34480654067129474
13311,40,1.28,0.02,0.2,2.0,0.02,11,0.3180520895379709
28405,60,1.28,2.0,0.02,0.2,0.02,15,0.35333078803526613
4666,30,0.64,0.2,0.02,0.2,0.2,11,0.3683253463300329
3859,30,0.64,0.0,0.2,0.02,2.0,7,0.34334769642858887
18716,50,0.64,0.02,2.0,0.0,0.02,13,0.20786959013020795
58281,110,0.16,0.2,0.0,0.02,0.02,15,0.1798643317355856
15518,50,0.16,0.2,0.2,0.2,0.0,15,0.20171640063594148
8034,40,0.16,0.02,2.0,0.2,2.0,13,0.34911077744479174
24479,60,0.32,0.2,0.2,0.2,0.02,3,0.26419624107121875
27169,60,1.28,0.0,0.2,0.2,0.02,7,0.3252654635445794
10499,40,0.32,2.0,0.02,0.2,2.0,15,0.322416381656086
22896,60,0.16,2.0,0.0,0.02,0.2,15,0.28854302511020985
61358,110,0.64,0.0,2.0,2.0,0.02,9,0.25439817401717635
45857,90,0.32,0.2,0.02,0.02,2.0,3,0.29272306033224726
35681,70,1.28,2.0,0.2,0.2,0.02,7,0.3401225672535701
47438,90,0.64,0.02,2.0,0.2,0.0,15,0.20480884370737423
62310,110,0.64,2.0,0.0,0.02,0.02,9,0.26965175997908186
29395,70,0.16,0.02,0.2,0.02,2.0,7,0.37439290105136314
45496,90,0.32,0.02,0.2,0.0,2.0,9,0.30509651715871267
66365,120,0.32,0.0,0.0,0.2,0.0,13,0.16540967144842267
13206,40,1.28,0.02,0.02,2.0,0.2,11,0.3495050131408142
56146,100,1.28,0.02,0.02,0.02,0.0,15,0.28779766758750386
49489,90,1.28,0.2,0.02,2.0,0.02,15,0.3103547584832873
38647,80,0.32,0.2,0.02,0.0,0.02,3,0.14941513858867317
335,30,0.16,0.0,0.2,2.0,2.0,15,0.3251856199833061
66987,120,0.32,0.02,0.2,0.0,0.02,11,0.14753086408560478
38275,80,0.32,0.02,0.02,0.2,2.0,15,0.3230039560779597
32941,70,0.64,0.02,0.2,0.0,0.02,15,0.13293698848035176
58663,110,0.16,0.2,2.0,2.0,0.0,9,0.14132557374145518
57404,110,0.16,0.0,0.0,0.2,0.0,11,0.13843589298953132
21101,50,1.28,2.0,0.0,0.02,0.2,9,0.3684990903089087
63586,110,1.28,0.02,2.0,0.2,2.0,13,0.3440671061662901
38754,80,0.32,0.2,0.2,0.0,0.0,7,0.17759172172739607
43987,90,0.16,0.2,0.0,0.2,2.0,15,0.3318546458828431
27079,60,1.28,0.0,0.02,2.0,0.0,9,0.33974223340317017
34528,70,1.28,0.02,0.0,0.02,0.0,11,0.17011694516758574
48654,90,1.28,0.0,0.2,0.02,0.2,11,0.35298084161619453
67386,120,0.32,0.2,0.02,0.2,0.2,11,0.3267385134147937
40843,80,0.64,2.0,0.0,0.2,0.2,13,0.337915620322098
36492,80,0.16,0.02,0.02,2.0,0.02,5,0.2142954623030459
50231,100,0.16,0.0,0.0,0.02,2.0,15,0.35908533095904743
21303,50,1.28,2.0,0.2,0.0,2.0,7,0.3099740453051766
24850,60,0.32,2.0,0.02,2.0,0.2,3,0.2770761722892203
5231,30,0.64,2.0,0.2,0.2,2.0,7,0.3186664043501224
3363,30,0.32,2.0,0.2,0.0,0.0,9,0.22510648660667784
5373,30,0.64,2.0,2.0,2.0,2.0,11,0.3264822979000443
48346,90,0.64,2.0,2.0,0.2,0.2,11,0.286988483569677
23063,60,0.16,2.0,0.02,2.0,0.2,13,0.3225078118529564
58630,110,0.16,0.2,2.0,0.02,2.0,13,0.34701599764319846
3897,30,0.64,0.0,0.2,2.0,0.0,13,0.19230784066505144
40887,80,0.64,2.0,0.02,0.0,0.02,3,0.1890320742648167
53620,100,0.32,2.0,0.2,2.0,0.0,3,0.33731786941273884
7600,40,0.16,0.0,2.0,2.0,0.02,13,0.18246397397480216
18828,50,0.64,0.2,0.0,0.0,0.02,13,0.21770854737379144
14944,50,0.16,0.02,0.02,0.02,0.2,15,0.23980774680105232
31118,70,0.32,0.02,0.02,2.0,0.02,9,0.26581268149021253
64098,110,1.28,2.0,0.0,0.02,0.0,15,0.34035412758801187
1440,30,0.16,2.0,0.0,2.0,0.02,13,0.42787910712567473
54846,100,0.64,0.2,0.02,0.2,2.0,5,0.3265766547310914
50582,100,0.16,0.0,2.0,0.2,0.2,3,0.3321325027076922
46533,90,0.32,2.0,2.0,0.02,2.0,11,0.30754093207271516
20944,50,1.28,0.2,2.0,0.0,0.0,3,0.18301941762106308
41797,80,1.28,0.02,0.02,0.0,2.0,3,0.3282224577725516
43269,90,0.16,0.0,0.2,0.02,0.02,7,0.2017063538151859
16153,50,0.32,0.0,0.0,0.0,2.0,11,0.2444668896014381
24499,60,0.32,0.2,0.2,0.2,2.0,15,0.3195808770861511
5831,30,1.28,0.02,0.0,0.0,0.02,3,0.2080721295039839
17763,50,0.32,2.0,0.2,0.2,0.02,11,0.32672398802979824
30301,70,0.16,2.0,0.2,0.2,0.0,13,0.3052302354813975
1807,30,0.32,0.0,0.0,0.0,0.2,5,0.15139208460283649
60797,110,0.32,2.0,0.2,2.0,0.02,7,0.3120135951886983
57845,110,0.16,0.02,0.0,0.02,2.0,11,0.3739215065858698
6778,30,1.28,2.0,0.0,0.2,0.0,7,0.3275587273956976
25994,60,0.64,0.2,0.0,0.0,0.02,9,0.13562815151010288
59356,110,0.32,0.0,0.02,2.0,2.0,9,0.3093645363389924
49211,90,1.28,0.02,2.0,0.02,0.2,5,0.36199780306711626
69607,120,0.64,2.0,0.02,0.02,2.0,15,0.34111663945039317
57714,110,0.16,0.0,2.0,0.02,0.0,15,0.24362946417710163
22101,60,0.16,0.02,0.02,0.02,0.02,7,0.2134653249414007
20902,50,1.28,0.2,0.2,0.2,0.2,3,0.3594630484968514
22761,60,0.16,0.2,2.0,0.0,2.0,11,0.33179256137219426
1917,30,0.32,0.0,0.02,0.0,0.02,15,0.16995823774092403
64308,110,1.28,2.0,0.2,0.0,0.2,15,0.28220211496010084
34337,70,1.28,0.0,0.2,0.2,0.02,7,0.318534820289618
20487,50,1.28,0.02,0.2,2.0,0.2,13,0.32685804218565895
30557,70,0.32,0.0,0.0,2.0,0.02,7,0.3064208553351833
36136,80,0.16,0.0,0.2,0.2,0.2,7,0.3785738778593918
13674,40,1.28,0.2,0.2,0.0,0.02,9,0.15843117600008183
7854,40,0.16,0.02,0.2,0.0,0.2,3,0.22361991553591756
26504,60,0.64,2.0,0.0,0.2,0.2,7,0.32634503425818406
50583,100,0.16,0.0,2.0,0.2,0.2,5,0.2909130796404448
13312,40,1.28,0.02,0.2,2.0,0.02,13,0.34295550511991063
386,30,0.16,0.0,2.0,0.02,2.0,5,0.43636461062091625
39763,80,0.64,0.0,2.0,0.0,0.0,9,0.19058807605705788
14390,50,0.16,0.0,0.0,0.02,2.0,13,0.3106905360861858
61146,110,0.64,0.0,0.02,2.0,2.0,5,0.32482542937750947
67928,120,0.32,2.0,0.2,0.2,0.0,3,0.24747569022036675
15866,50,0.16,2.0,0.02,0.2,0.2,11,0.36297542556542656
1730,30,0.16,2.0,2.0,0.02,2.0,5,0.39464708667228715
5959,30,1.28,0.02,0.02,0.0,2.0,7,0.39375148833565493
40275,80,0.64,0.02,2.0,0.2,0.02,11,0.2911302686190004
5378,30,1.28,0.0,0.0,0.0,0.0,7,0.2019661216952225
16046,50,0.16,2.0,2.0,0.02,0.0,7,0.3511602263984394
67480,120,0.32,0.2,0.2,0.2,0.0,3,0.16424568790710203
60404,110,0.32,0.2,2.0,0.02,0.02,5,0.17909402171299424
3940,30,0.64,0.0,2.0,0.0,0.2,15,0.28454188159643123
61400,110,0.64,0.02,0.0,0.0,2.0,9,0.2804966703702653
23412,60,0.32,0.0,0.02,0.0,0.0,11,0.1991678082044716
9236,40,0.32,0.0,0.2,0.02,2.0,9,0.36775233003178764
32346,70,0.64,0.0,0.0,2.0,0.0,15,0.1274127577877175
20792,50,1.28,0.2,0.02,0.2,0.2,7,0.3633818554647151
42008,80,1.28,0.02,2.0,0.0,0.02,5,0.2597148335136386
50035,90,1.28,2.0,0.2,0.2,2.0,15,0.3410012470924464
70019,120,1.28,0.0,0.02,0.0,0.2,13,0.2431141740613567
31804,70,0.32,0.2,2.0,2.0,2.0,9,0.31976883302722253
17423,50,0.32,0.2,2.0,0.2,0.02,3,0.31372370755850043
11295,40,0.64,0.02,0.0,2.0,0.02,11,0.34152297063100584
21478,50,1.28,2.0,2.0,2.0,0.0,7,0.3004465344026655
31237,70,0.32,0.02,0.2,2.0,0.2,9,0.28852541232602924
58842,110,0.16,2.0,0.02,0.02,0.2,3,0.3333797951025038
34907,70,1.28,0.02,2.0,0.2,0.2,13,0.352376526212975
2838,30,0.32,0.2,0.02,0.02,0.02,9,0.1792491132861617
8079,40,0.16,0.2,0.0,0.0,0.2,5,0.18139068375052347
51626,100,0.16,2.0,0.0,2.0,2.0,5,0.317979270680402
17203,50,0.32,0.2,0.02,0.2,0.02,11,0.23872942743649295
2090,30,0.32,0.0,0.2,0.2,0.2,11,0.3855058665706135
9496,40,0.32,0.02,0.0,2.0,0.0,11,0.1538798967081101
16209,50,0.32,0.0,0.0,0.2,2.0,11,0.3111678953117596
64670,120,0.16,0.0,0.02,0.02,0.2,11,0.3133104830206488
53845,100,0.64,0.0,0.0,2.0,0.0,5,0.1464981362190529
70924,120,1.28,0.2,0.02,0.02,0.0,3,0.2381777222576748
31649,70,0.32,0.2,0.2,0.2,0.02,7,0.24886689223316433
9339,40,0.32,0.0,2.0,0.02,0.2,5,0.3480407909501161
32246,70,0.32,2.0,2.0,2.0,0.2,11,0.3129876309922605
62844,110,1.28,0.0,0.02,0.0,0.02,13,0.14590331838129503
36058,80,0.16,0.0,0.02,2.0,2.0,5,0.31192076471575536
12122,40,0.64,2.0,0.0,0.0,2.0,13,0.2388723638831837
1613,30,0.16,2.0,0.2,0.02,0.2,9,0.2478777981612353
48909,90,1.28,0.02,0.0,0.2,2.0,3,0.33979229635441893
64840,120,0.16,0.0,0.2,2.0,0.2,15,0.3163830229157858
59994,110,0.32,0.02,2.0,0.2,0.2,11,0.32644185293910105
62174,110,0.64,0.2,2.0,0.0,0.2,3,0.31871197838246107
53314,100,0.32,2.0,0.0,0.0,0.0,7,0.1575321762349302
27095,60,1.28,0.0,0.02,2.0,0.2,13,0.33351324280537364
18762,50,0.64,0.02,2.0,0.2,0.0,7,0.17720673423527553
12387,40,0.64,2.0,0.2,0.2,0.02,11,0.27753150095635676
51375,100,0.16,0.2,0.2,0.2,2.0,7,0.31249494834427866
51518,100,0.16,0.2,2.0,2.0,2.0,13,0.30268562949875594
7538,40,0.16,0.0,2.0,0.02,0.0,15,0.13508390116944302
27974,60,1.28,0.2,0.02,2.0,0.0,7,0.2246987410367843
22904,60,0.16,2.0,0.0,0.2,0.0,3,0.23528858495462276
23180,60,0.16,2.0,0.2,2.0,2.0,9,0.3180213289060345
19853,50,1.28,0.0,0.02,0.02,0.0,5,0.13531226651585215
26420,60,0.64,0.2,2.0,2.0,0.2,7,0.28241849993238594
70791,120,1.28,0.2,0.0,0.0,0.02,3,0.2005086069625865
279,30,0.16,0.0,0.2,0.02,2.0,15,0.33551531682019653
56162,100,1.28,0.02,0.02,0.02,2.0,5,0.34469509679835286
6035,30,1.28,0.02,0.02,2.0,0.2,5,0.3290417769992362
47370,90,0.64,0.02,0.2,2.0,2.0,5,0.30839228428040405
38662,80,0.32,0.2,0.02,0.0,2.0,5,0.2769879462653244
39433,80,0.64,0.0,0.0,0.0,0.02,7,0.13938320495980874
69964,120,1.28,0.0,0.0,0.2,0.2,15,0.34946323266907736
3150,30,0.32,2.0,0.0,0.0,0.2,3,0.20642481984209016
68701,120,0.64,0.02,0.02,0.02,0.2,9,0.28160716535777297
38032,80,0.32,0.0,2.0,0.2,0.02,5,0.2925037887231656
45865,90,0.32,0.2,0.02,0.2,0.0,5,0.12389919371190186
71086,120,1.28,0.2,0.2,0.2,2.0,5,0.35093687327018297
36107,80,0.16,0.0,0.2,0.02,0.2,5,0.259743929965538
29827,70,0.16,0.2,0.2,0.02,0.02,3,0.23758385464027482
37635,80,0.32,0.0,0.0,0.0,0.0,9,0.2176404624052419
52841,100,0.32,0.02,2.0,2.0,0.0,13,0.17623978708859073
14558,50,0.16,0.0,0.02,2.0,2.0,13,0.32331476955545296
68340,120,0.64,0.0,0.2,0.0,0.2,15,0.258675166674944
3294,30,0.32,2.0,0.02,0.02,0.2,11,0.309875287819186
24581,60,0.32,0.2,2.0,0.02,2.0,11,0.34283747501225137
36374,80,0.16,0.02,0.0,2.0,0.0,7,0.17292624956506591
38852,80,0.32,0.2,0.2,2.0,0.2,7,0.32378065470554224
26746,60,0.64,2.0,0.2,2.0,0.0,15,0.27511013843023635
50657,100,0.16,0.02,0.0,0.02,0.0,13,0.2062784657192565
22223,60,0.16,0.02,0.2,0.02,0.2,13,0.2429879493512136
38136,80,0.32,0.02,0.0,0.2,0.0,3,0.16687163260803287
6202,30,1.28,0.02,2.0,0.02,0.2,3,0.3271277592767004
16083,50,0.16,2.0,2.0,0.2,0.02,11,0.2540643849737974
50482,100,0.16,0.0,0.2,0.2,2.0,13,0.33247831290690116
7683,40,0.16,0.02,0.0,0.2,0.02,11,0.1682767654667494
13061,40,1.28,0.02,0.0,0.2,0.02,15,0.36248771131061697
57278,100,1.28,2.0,2.0,0.02,0.2,11,0.32595096585591565
36918,80,0.16,0.2,0.02,0.2,0.2,3,0.37582448886005987
26599,60,0.64,2.0,0.02,0.02,2.0,15,0.3247479985505455
59096,110,0.16,2.0,2.0,0.2,0.2,7,0.38794093926789697
5273,30,0.64,2.0,2.0,0.0,0.02,7,0.22275714440353783
51666,100,0.16,2.0,0.02,0.02,0.0,15,0.26989113321639835
17722,50,0.32,2.0,0.2,0.0,2.0,13,0.43442449830931285
32435,70,0.64,0.0,0.02,0.2,0.02,11,0.2744914510132297
52889,100,0.32,0.2,0.0,0.0,2.0,11,0.23595024562958034
1578,30,0.16,2.0,0.2,0.0,0.02,9,0.17504465500435282
7252,40,0.16,0.0,0.0,2.0,0.0,3,0.2132048797369584
1490,30,0.16,2.0,0.02,0.02,0.0,15,0.2227861229962758
9101,40,0.32,0.0,0.02,0.02,0.0,5,0.24912418232465763
42847,80,1.28,2.0,0.2,0.2,0.02,3,0.31184360830880253
27253,60,1.28,0.0,2.0,0.02,0.02,7,0.3235536513194218
21898,60,0.16,0.0,2.0,0.2,0.0,7,0.15485172349976806
27300,60,1.28,0.0,2.0,2.0,0.0,3,0.1658562829551917
25842,60,0.64,0.02,0.2,0.2,2.0,13,0.34255166795898273
6743,30,1.28,2.0,0.0,0.0,2.0,7,0.3765241868735548
70634,120,1.28,0.02,0.2,0.2,0.2,11,0.3672249210780099
29947,70,0.16,0.2,2.0,0.02,0.2,5,0.3108466091886846
23411,60,0.32,0.0,0.02,0.0,0.0,9,0.20449196584304263
47548,90,0.64,0.2,0.0,0.2,0.0,11,0.1672022546086004
18474,50,0.64,0.02,0.0,2.0,2.0,5,0.32410789516452654
3823,30,0.64,0.0,0.2,0.0,0.2,5,0.1923964244855475
52216,100,0.32,0.0,0.2,0.0,2.0,9,0.2619672776197799
52590,100,0.32,0.02,0.02,0.2,0.0,15,0.1689607219435948
20892,50,1.28,0.2,0.2,0.2,0.0,11,0.21281304345075697
18075,50,0.64,0.0,0.02,0.02,0.2,5,0.2902377675824118
38604,80,0.32,0.2,0.0,0.2,0.2,15,0.38684487473719664
49229,90,1.28,0.02,2.0,0.2,0.0,13,0.20561254090828932
26177,60,0.64,0.2,0.02,0.2,2.0,11,0.33134557763691525
63226,110,1.28,0.02,0.0,0.2,0.0,7,0.13455132992584817
45856,90,0.32,0.2,0.02,0.02,0.2,15,0.34625710543113697
69842,120,0.64,2.0,2.0,0.2,0.02,9,0.32620673451686216
58930,110,0.16,2.0,0.2,0.0,0.2,11,0.2300555529664507
65121,120,0.16,0.02,0.02,0.02,2.0,3,0.37806186683122983
34050,70,1.28,0.0,0.0,0.0,0.0,7,0.18377104241243838
23904,60,0.32,0.02,0.02,0.02,0.2,15,0.31730608166230256
39213,80,0.32,2.0,0.2,0.0,0.02,15,0.17548778730333509
52134,100,0.32,0.0,0.02,0.02,2.0,13,0.3307607343545934
30918,70,0.32,0.02,0.0,0.0,0.0,15,0.1908103570611021
17888,50,0.32,2.0,2.0,0.2,2.0,9,0.3161183682572139
55094,100,0.64,0.2,2.0,2.0,0.2,11,0.32868473670529125
58596,110,0.16,0.2,2.0,0.0,0.2,15,0.24055174797162376
44351,90,0.16,0.2,2.0,2.0,2.0,15,0.32911003203174366
48538,90,1.28,0.0,0.02,0.02,0.2,3,0.35806337448247305
31950,70,0.32,2.0,0.02,0.02,0.0,7,0.2443032977929522
18348,50,0.64,0.0,2.0,2.0,0.02,5,0.28864192773540903
70185,120,1.28,0.0,0.2,0.2,0.2,9,0.35801598429333553
8686,40,0.16,2.0,0.02,0.2,0.0,15,0.20732729199710187
46569,90,0.32,2.0,2.0,2.0,0.0,13,0.36379658240041557
208,30,0.16,0.0,0.02,2.0,0.02,13,0.17519480910962004
32680,70,0.64,0.0,2.0,2.0,0.0,11,0.17503842746828274
50032,90,1.28,2.0,0.2,0.2,2.0,9,0.3357637849827947
70319,120,1.28,0.0,2.0,2.0,0.02,11,0.32452782383669365
25912,60,0.64,0.02,2.0,0.02,0.02,13,0.23112086440389149
64595,120,0.16,0.0,0.0,0.2,2.0,15,0.3063894297130942
16903,50,0.32,0.02,0.2,2.0,0.2,13,0.36748629445083997
44365,90,0.16,2.0,0.0,0.0,0.02,15,0.15134408329497734
29100,70,0.16,0.0,2.0,2.0,0.02,5,0.2644555956678104
21873,60,0.16,0.0,2.0,0.02,0.0,13,0.19383206362865227
23537,60,0.32,0.0,0.2,0.0,0.2,9,0.1633493286196726
7947,40,0.16,0.02,0.2,2.0,2.0,7,0.3319517069679502
55608,100,1.28,0.0,0.0,0.2,0.0,3,0.13554695841040282
3549,30,0.32,2.0,2.0,0.2,2.0,3,0.3187061870499398
27056,60,1.28,0.0,0.02,0.2,0.02,5,0.2792515693868415
29360,70,0.16,0.02,0.2,0.0,0.2,7,0.17350733177966704
6128,30,1.28,0.02,0.2,0.2,2.0,9,0.35772445967475913
5974,30,1.28,0.02,0.02,0.02,0.02,9,0.22188235160965994
579,30,0.16,0.02,0.02,0.0,0.2,13,0.15550759692537475
65814,120,0.16,0.2,2.0,0.2,0.2,3,0.2511752039954725
26292,60,0.64,0.2,0.2,2.0,0.0,3,0.15449046288599852
9188,40,0.32,0.0,0.2,0.0,0.0,11,0.12587099791334694
41931,80,1.28,0.02,0.2,0.02,0.2,5,0.3601150349769679
38677,80,0.32,0.2,0.02,0.02,0.02,7,0.22669820624785675
43625,90,0.16,0.02,0.02,0.2,0.0,5,0.14896555056060307
6601,30,1.28,0.2,0.2,2.0,2.0,3,0.3163460611891781
63111,110,1.28,0.0,2.0,0.02,2.0,15,0.3409630683211407
30480,70,0.32,0.0,0.0,0.0,0.2,7,0.1613001388145538
70347,120,1.28,0.02,0.0,0.0,0.02,11,0.20357980780541843
37565,80,0.16,2.0,2.0,0.02,0.2,9,0.414009542734852
35207,70,1.28,0.2,0.2,0.02,0.02,11,0.3177046160629896
42823,80,1.28,2.0,0.2,0.02,0.02,11,0.3181326536466867
9274,40,0.32,0.0,0.2,2.0,0.0,15,0.16126961741870197
43504,90,0.16,0.02,0.0,0.02,0.2,15,0.27161174027042445
53643,100,0.32,2.0,0.2,2.0,2.0,7,0.30634464932420313
54542,100,0.64,0.02,0.2,2.0,2.0,13,0.3156138139651755
46435,90,0.32,2.0,0.2,0.2,0.02,11,0.29274699755036715
10811,40,0.64,0.0,0.0,0.2,0.0,9,0.1965242546245605
44084,90,0.16,0.2,0.02,0.2,0.02,13,0.211319558648565
67799,120,0.32,2.0,0.02,0.02,0.02,11,0.3102616146217592
54582,100,0.64,0.02,2.0,0.02,0.02,9,0.23635915236234342
36432,80,0.16,0.02,0.02,0.02,0.0,11,0.18881291599945102
66886,120,0.32,0.02,0.02,0.0,2.0,5,0.26613283987368647
13781,40,1.28,0.2,2.0,0.0,0.0,13,0.22920919940889056
59453,110,0.32,0.0,0.2,2.0,0.02,7,0.4049772106085552
55014,100,0.64,0.2,2.0,0.0,2.0,5,0.30431830569030016
37344,80,0.16,2.0,0.02,0.02,0.2,15,0.35037302858630703
44743,90,0.16,2.0,2.0,0.02,2.0,15,0.3595225722923845
37494,80,0.16,2.0,0.2,2.0,0.0,7,0.32452025517869115
11063,40,0.64,0.0,0.2,2.0,0.0,9,0.21835230070847914
28079,60,1.28,0.2,0.2,0.2,2.0,7,0.3477350203211958
33837,70,0.64,2.0,0.2,0.0,0.02,15,0.1928368241156534
67589,120,0.32,0.2,2.0,0.02,2.0,11,0.32383322898951467
5168,30,0.64,2.0,0.2,0.0,0.2,7,0.24766621711247855
18289,50,0.64,0.0,2.0,0.02,0.0,13,0.20686119342714698
46157,90,0.32,2.0,0.0,0.0,0.02,15,0.17739644479046535
8506,40,0.16,0.2,2.0,2.0,2.0,5,0.3334243496526948
42197,80,1.28,0.2,0.0,2.0,0.0,5,0.22714987808543158
61803,110,0.64,0.02,2.0,2.0,0.02,3,0.3257971824915034
43164,90,0.16,0.0,0.02,0.02,0.2,7,0.31613385970727037
63795,110,1.28,0.2,0.02,0.2,0.02,11,0.326243848144261
