,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
69647,120,0.64,2.0,0.02,2.0,0.02,11,0.32266258994263824
40358,80,0.64,0.2,0.0,0.02,0.02,9,0.22310666352388417
30278,70,0.16,2.0,0.2,0.02,0.02,9,0.2275432496047088
70163,120,1.28,0.0,0.2,0.02,2.0,7,0.3627325746004445
26116,60,0.64,0.2,0.02,0.0,0.2,15,0.19414789076934394
40061,80,0.64,0.02,0.02,0.2,2.0,3,0.3359027147504026
20917,50,1.28,0.2,0.2,2.0,0.0,5,0.24337450462734217
42223,80,1.28,0.2,0.0,2.0,2.0,15,0.34542464402518624
14192,40,1.28,2.0,0.2,0.2,2.0,9,0.35144791235472433
12573,40,1.28,0.0,0.0,0.02,0.0,5,0.2726088111997636
2054,30,0.32,0.0,0.2,0.02,0.02,9,0.1694789897293144
43600,90,0.16,0.02,0.02,0.02,0.0,11,0.13738564971977246
5347,30,0.64,2.0,2.0,0.2,2.0,15,0.33367499289116637
9316,40,0.32,0.0,2.0,0.0,0.2,15,0.28171254497824927
49061,90,1.28,0.02,0.2,0.0,0.0,13,0.14844058205039393
37079,80,0.16,0.2,2.0,0.0,0.02,3,0.13900622215186909
66120,120,0.16,2.0,0.2,0.02,0.02,13,0.23681934850544034
37363,80,0.16,2.0,0.02,0.2,0.02,11,0.339131940080231
44465,90,0.16,2.0,0.02,0.0,0.0,5,0.15971964552832726
64124,110,1.28,2.0,0.0,0.2,0.0,11,0.354317510813869
50733,100,0.16,0.02,0.0,2.0,2.0,11,0.34470519557762913
65267,120,0.16,0.02,0.2,0.2,2.0,15,0.33665611482169555
20707,50,1.28,0.2,0.0,2.0,0.2,5,0.3605895220549305
47199,90,0.64,0.02,0.02,0.02,0.2,13,0.3327657032945269
14372,50,0.16,0.0,0.0,0.02,0.02,5,0.14895348110779083
48073,90,0.64,2.0,0.02,0.0,2.0,11,0.35988646551749953
49469,90,1.28,0.2,0.02,0.2,2.0,3,0.3546590725184188
12102,40,0.64,2.0,0.0,0.0,0.0,15,0.17518518891481238
57945,110,0.16,0.02,0.02,0.02,0.02,15,0.18962173979838398
13398,40,1.28,0.02,2.0,0.2,0.2,3,0.3722457174472386
32198,70,0.32,2.0,2.0,0.02,2.0,13,0.2874710517095955
7376,40,0.16,0.0,0.02,2.0,0.02,13,0.18877074956026996
59014,110,0.16,2.0,0.2,2.0,0.2,11,0.31029174872658083
69884,120,0.64,2.0,2.0,2.0,2.0,9,0.3364819595107111
31066,70,0.32,0.02,0.02,0.02,0.2,3,0.37697313771122476
8303,40,0.16,0.2,0.2,0.0,0.2,5,0.2081425352619926
45745,90,0.32,0.2,0.0,0.02,2.0,3,0.349959698998306
44269,90,0.16,0.2,2.0,0.02,0.0,5,0.1421532011617276
57803,110,0.16,0.02,0.0,0.0,0.02,11,0.11042531662733114
31809,70,0.32,2.0,0.0,0.0,0.0,5,0.17701467389193465
36431,80,0.16,0.02,0.02,0.02,0.0,9,0.2577193830632016
835,30,0.16,0.02,2.0,0.02,2.0,7,0.3732619483748197
8042,40,0.16,0.02,2.0,2.0,0.0,15,0.17305632106421448
34985,70,1.28,0.2,0.0,0.02,0.02,15,0.3219878959361124
71162,120,1.28,0.2,2.0,0.02,0.2,3,0.36332645713907885
63770,110,1.28,0.2,0.02,0.02,0.2,3,0.3834069687783724
6584,30,1.28,0.2,0.2,2.0,0.0,11,0.23629351702710094
20817,50,1.28,0.2,0.02,2.0,0.02,15,0.35916267393435863
45096,90,0.32,0.0,0.2,0.2,0.2,7,0.3117116996657464
24957,60,0.32,2.0,0.2,2.0,0.02,7,0.35525169181094796
45094,90,0.32,0.0,0.2,0.2,0.2,3,0.30285548077699037
18458,50,0.64,0.02,0.0,2.0,0.0,15,0.145960448934275
50478,100,0.16,0.0,0.2,0.2,2.0,5,0.33383937410229025
983,30,0.16,0.2,0.0,2.0,0.0,9,0.22050579992282354
25844,60,0.64,0.02,0.2,2.0,0.0,3,0.1499211129987533
44869,90,0.32,0.0,0.0,0.2,0.02,15,0.2661132961294542
26094,60,0.64,0.2,0.0,2.0,2.0,13,0.34778782714898177
47244,90,0.64,0.02,0.02,2.0,0.02,5,0.3683603103439577
8993,40,0.32,0.0,0.0,0.02,0.0,13,0.15607024847871775
63490,110,1.28,0.02,0.2,2.0,0.2,3,0.348364014465721
30160,70,0.16,2.0,0.02,0.02,0.0,11,0.20252111019578015
8858,40,0.16,2.0,2.0,0.0,0.02,9,0.1825563125069665
65349,120,0.16,0.02,2.0,0.02,2.0,11,0.34366361168177434
18209,50,0.64,0.0,0.2,0.2,0.02,7,0.23116957118544185
51432,100,0.16,0.2,2.0,0.0,2.0,9,0.3719862391710074
44502,90,0.16,2.0,0.02,0.02,0.02,9,0.2144962583410148
12088,40,0.64,0.2,2.0,2.0,0.2,15,0.361182985080156
7495,40,0.16,0.0,0.2,2.0,0.2,13,0.34256503433796104
66684,120,0.32,0.0,2.0,0.02,0.2,7,0.3130869926220632
18180,50,0.64,0.0,0.2,0.02,0.02,5,0.2167475388311849
64997,120,0.16,0.02,0.0,0.02,0.02,7,0.18852248434025
15322,50,0.16,0.2,0.0,2.0,0.0,15,0.16049307956662925
23261,60,0.16,2.0,2.0,0.2,2.0,3,0.34439723701077
30019,70,0.16,2.0,0.0,0.0,0.0,9,0.14245368518333656
25170,60,0.64,0.0,0.0,0.2,2.0,13,0.33992880537315495
31795,70,0.32,0.2,2.0,2.0,0.2,5,0.31978985496312107
57220,100,1.28,2.0,0.2,2.0,0.2,7,0.33559443650146437
3871,30,0.64,0.0,0.2,0.2,0.02,3,0.2438068830044749
58759,110,0.16,2.0,0.0,0.2,0.2,5,0.3166520007854133
62085,110,0.64,0.2,0.2,0.02,0.02,7,0.2769167777304404
43184,90,0.16,0.0,0.02,0.2,0.02,5,0.21824185436575458
46911,90,0.64,0.0,0.2,2.0,0.02,11,0.34166300705340735
35231,70,1.28,0.2,0.2,0.2,0.02,3,0.38293550089943557
18960,50,0.64,0.2,0.02,0.02,0.0,11,0.15614653335170248
61256,110,0.64,0.0,0.2,2.0,0.2,15,0.35553492317897256
48531,90,1.28,0.0,0.02,0.02,0.02,3,0.3192435586494024
50765,100,0.16,0.02,0.02,0.02,0.0,5,0.17727465905258052
38997,80,0.32,2.0,0.0,0.0,2.0,3,0.3441129251649543
38320,80,0.32,0.02,0.2,0.0,0.2,7,0.1557162055361014
49679,90,1.28,0.2,2.0,0.2,0.02,3,0.3601067195978989
15970,50,0.16,2.0,0.2,0.2,0.02,9,0.2487169918690595
62817,110,1.28,0.0,0.0,2.0,0.02,15,0.36766697135835563
17001,50,0.32,0.02,2.0,2.0,0.0,13,0.1288271573789005
45219,90,0.32,0.0,2.0,0.2,2.0,15,0.31971982009981637
25315,60,0.64,0.0,0.2,0.0,0.0,9,0.21476350013242607
1044,30,0.16,0.2,0.02,0.02,0.02,5,0.15374307680890592
68533,120,0.64,0.0,2.0,2.0,0.2,9,0.3422489022714325
56867,100,1.28,0.2,2.0,0.2,2.0,15,0.3549659506506869
33710,70,0.64,2.0,0.0,2.0,2.0,13,0.33065813904041924
53629,100,0.32,2.0,0.2,2.0,0.02,7,0.36662124588990436
29578,70,0.16,0.2,0.0,0.0,0.02,9,0.11225491763834695
60697,110,0.32,2.0,0.02,2.0,2.0,3,0.33721020060362383
35709,70,1.28,2.0,0.2,2.0,0.02,7,0.3467001408385425
65368,120,0.16,0.02,2.0,0.2,0.2,7,0.29137034122189387
46999,90,0.64,0.0,2.0,0.2,0.2,5,0.34465744350033595
19651,50,0.64,2.0,2.0,0.02,2.0,7,0.32979557156835587
25403,60,0.64,0.0,0.2,2.0,0.02,3,0.3511972247636106
40018,80,0.64,0.02,0.02,0.02,0.0,15,0.2012164907243504
50001,90,1.28,2.0,0.2,0.02,2.0,3,0.35437764328933635
5851,30,1.28,0.02,0.0,0.0,2.0,15,0.33759215424876327
66425,120,0.32,0.0,0.02,0.0,0.02,7,0.12307331887591509
52369,100,0.32,0.0,2.0,0.2,0.02,7,0.31516437979114315
34595,70,1.28,0.02,0.0,2.0,0.2,5,0.34481137515452853
8745,40,0.16,2.0,0.2,0.0,0.02,7,0.2347012229165814
39407,80,0.32,2.0,2.0,2.0,0.02,11,0.3334484566270016
19854,50,1.28,0.0,0.02,0.02,0.0,7,0.28324591772617314
5837,30,1.28,0.02,0.0,0.0,0.02,15,0.16975852533794686
33252,70,0.64,0.2,0.0,2.0,0.2,7,0.31072786978600064
2995,30,0.32,0.2,0.2,0.2,2.0,15,0.3505500692379375
67600,120,0.32,0.2,2.0,0.2,0.02,5,0.32153024468528607
40429,80,0.64,0.2,0.0,2.0,2.0,11,0.3335901708537978
23071,60,0.16,2.0,0.02,2.0,2.0,15,0.3406749497139018
469,30,0.16,0.02,0.0,0.0,2.0,3,0.25896833796858176
38878,80,0.32,0.2,2.0,0.0,0.2,3,0.29648320057090566
38736,80,0.32,0.2,0.02,2.0,0.02,13,0.25040240685043713
16322,50,0.32,0.0,0.02,0.2,2.0,13,0.34386765022645405
61494,110,0.64,0.02,0.02,0.0,0.0,15,0.16185204897037125
54030,100,0.64,0.0,0.2,0.02,0.2,11,0.2711311320845962
41108,80,0.64,2.0,2.0,0.0,0.0,11,0.28841760416770296
6760,30,1.28,2.0,0.0,0.02,0.02,13,0.28843187572396545
70376,120,1.28,0.02,0.0,0.02,0.02,13,0.3085038356393732
38266,80,0.32,0.02,0.02,0.2,0.2,11,0.3826118021113443
31740,70,0.32,0.2,2.0,0.02,0.2,7,0.3759004135247932
22754,60,0.16,0.2,2.0,0.0,0.2,11,0.20770062810553772
30928,70,0.32,0.02,0.0,0.0,0.2,7,0.14094781009663254
55591,100,1.28,0.0,0.0,0.02,0.02,11,0.294712504556764
42109,80,1.28,0.02,2.0,2.0,2.0,11,0.3533924695518416
7569,40,0.16,0.0,2.0,0.2,0.02,7,0.21167528434128158
1531,30,0.16,2.0,0.02,0.2,0.2,13,0.3036645166196944
62015,110,0.64,0.2,0.02,0.2,2.0,7,0.34260159712418164
11522,40,0.64,0.02,0.2,2.0,0.2,3,0.34770086436377656
38088,80,0.32,0.02,0.0,0.0,0.02,5,0.13662870787816567
64067,110,1.28,2.0,0.0,0.0,0.0,9,0.16619112120247126
18883,50,0.64,0.2,0.0,0.2,0.02,11,0.3070954493638281
24421,60,0.32,0.2,0.2,0.0,0.0,13,0.1592801631382636
49744,90,1.28,2.0,0.0,0.0,0.2,7,0.31066268471358305
63127,110,1.28,0.0,2.0,0.2,0.2,5,0.3708925959361594
42550,80,1.28,0.2,2.0,2.0,0.2,11,0.3467809278340869
46978,90,0.64,0.0,2.0,0.02,2.0,5,0.32580386559342767
24053,60,0.32,0.02,0.2,2.0,0.0,5,0.15507568033091873
9597,40,0.32,0.02,0.02,0.2,2.0,3,0.32626485462377774
1287,30,0.16,0.2,2.0,0.02,2.0,15,0.38511172423714457
47664,90,0.64,0.2,0.02,0.2,0.02,5,0.33257742100351434
1167,30,0.16,0.2,0.2,0.02,0.2,13,0.20938636959508122
28805,70,0.16,0.0,0.02,0.0,2.0,3,0.24214518408135058
9403,40,0.32,0.0,2.0,2.0,2.0,7,0.3382466924532697
46746,90,0.64,0.0,0.02,0.02,0.2,3,0.33864689864982084
20851,50,1.28,0.2,0.2,0.0,0.2,13,0.2629411246788767
4979,30,0.64,2.0,0.0,0.02,2.0,7,0.34472908607675506
44741,90,0.16,2.0,2.0,0.02,2.0,11,0.34573268521830663
13120,40,1.28,0.02,0.02,0.0,0.2,7,0.2655760383537336
18416,50,0.64,0.02,0.0,0.02,0.2,15,0.3129106254575759
61234,110,0.64,0.0,0.2,0.2,2.0,13,0.34518599430469277
31381,70,0.32,0.2,0.0,0.0,2.0,3,0.27208946830911873
34308,70,1.28,0.0,0.2,0.02,0.02,5,0.33935673367260916
19796,50,1.28,0.0,0.0,2.0,0.0,3,0.2353512007125932
28966,70,0.16,0.0,0.2,0.2,0.2,3,0.3500366522621473
1316,30,0.16,0.2,2.0,2.0,0.0,3,0.22878099288723433
65494,120,0.16,0.2,0.0,2.0,0.0,7,0.16477701285751853
25057,60,0.32,2.0,2.0,0.2,2.0,11,0.33284890604096634
69827,120,0.64,2.0,2.0,0.02,2.0,7,0.33743474981119453
22379,60,0.16,0.02,2.0,2.0,0.02,3,0.26473903574275137
7371,40,0.16,0.0,0.02,2.0,0.02,3,0.21529270658747335
60366,110,0.32,0.2,0.2,2.0,2.0,13,0.3293713196807758
22756,60,0.16,0.2,2.0,0.0,0.2,15,0.22004896850358563
15979,50,0.16,2.0,0.2,0.2,0.2,13,0.3626000877526543
6583,30,1.28,0.2,0.2,2.0,0.0,9,0.23524091824730928
57106,100,1.28,2.0,0.02,2.0,0.2,3,0.33828177977085466
64406,110,1.28,2.0,2.0,0.0,0.0,15,0.3238603453739843
69752,120,0.64,2.0,0.2,2.0,0.0,11,0.2961136556208731
24561,60,0.32,0.2,2.0,0.02,0.0,13,0.14360828364465456
66848,120,0.32,0.02,0.0,2.0,0.02,13,0.3387765496600075
16785,50,0.32,0.02,0.02,2.0,0.02,15,0.3001822525978066
60615,110,0.32,2.0,0.02,0.0,2.0,7,0.24189553487805418
17746,50,0.32,2.0,0.2,0.02,2.0,5,0.36087702257256377
18546,50,0.64,0.02,0.02,0.2,0.02,9,0.3131416356949908
9033,40,0.32,0.0,0.0,0.2,0.2,9,0.2993287516693871
63427,110,1.28,0.02,0.2,0.02,0.02,3,0.34041281262254663
60751,110,0.32,2.0,0.2,0.02,0.2,13,0.3254068749846952
57975,110,0.16,0.02,0.02,0.2,0.2,5,0.381099080458327
48118,90,0.64,2.0,0.02,0.2,0.2,3,0.3317183698721464
14947,50,0.16,0.02,0.02,0.02,2.0,7,0.3847894601873529
12441,40,0.64,2.0,2.0,0.0,0.02,7,0.21229898161617405
12470,40,0.64,2.0,2.0,0.02,0.02,9,0.2287067195032202
45860,90,0.32,0.2,0.02,0.02,2.0,9,0.35288164332442995
39264,80,0.32,2.0,0.2,0.2,0.02,5,0.2621349858784437
40725,80,0.64,0.2,2.0,0.2,0.02,15,0.30700791677098094
4890,30,0.64,0.2,2.0,0.2,0.2,11,0.34158351893858974
70712,120,1.28,0.02,2.0,0.02,0.02,13,0.3243074319997555
59562,110,0.32,0.0,2.0,2.0,0.0,15,0.15180220237561776
20390,50,1.28,0.02,0.2,0.0,0.0,15,0.14757764884529234
37011,80,0.16,0.2,0.2,0.02,2.0,7,0.3603858268713528
19705,50,0.64,2.0,2.0,2.0,2.0,3,0.33718780897661677
57232,100,1.28,2.0,2.0,0.0,0.0,3,0.2896265195562097
58324,110,0.16,0.2,0.0,2.0,0.0,3,0.15906652104927524
61289,110,0.64,0.0,2.0,0.0,2.0,11,0.3458739708231556
3639,30,0.64,0.0,0.0,0.02,2.0,15,0.3202617503171681
4106,30,0.64,0.02,0.0,0.2,0.2,11,0.30482960198233955
30509,70,0.32,0.0,0.0,0.02,0.2,9,0.37517629200716174
19583,50,0.64,2.0,0.2,2.0,0.02,11,0.32754730916956265
8362,40,0.16,0.2,0.2,0.2,0.2,11,0.34710937457668256
20650,50,1.28,0.2,0.0,0.02,0.2,3,0.35825000408405966
6030,30,1.28,0.02,0.02,2.0,0.02,9,0.35748108602790624
25111,60,0.64,0.0,0.0,0.0,2.0,7,0.34676042135980334
45326,90,0.32,0.02,0.0,0.2,2.0,5,0.34310021768409266
15868,50,0.16,2.0,0.02,0.2,0.2,15,0.3699180937163322
52323,100,0.32,0.0,2.0,0.0,0.2,13,0.3078714162266929
36919,80,0.16,0.2,0.02,0.2,0.2,5,0.3766992814000386
38150,80,0.32,0.02,0.0,0.2,0.2,3,0.2850709233197726
34657,70,1.28,0.02,0.02,0.02,2.0,3,0.360050265534184
37302,80,0.16,2.0,0.02,0.0,0.0,15,0.15865322369056184
29277,70,0.16,0.02,0.02,0.02,0.2,9,0.24984338786462307
20567,50,1.28,0.02,2.0,0.2,0.2,5,0.3698003872236894
32362,70,0.64,0.0,0.0,2.0,2.0,5,0.3394172281102393
55075,100,0.64,0.2,2.0,0.2,2.0,15,0.341583610944955
25705,60,0.64,0.02,0.02,0.2,0.0,5,0.16648086281807561
11858,40,0.64,0.2,0.02,2.0,0.2,3,0.3489833802612991
28991,70,0.16,0.0,0.2,2.0,0.02,11,0.2523648692467831
20108,50,1.28,0.0,2.0,0.2,0.0,11,0.22183439094739282
54499,100,0.64,0.02,0.2,0.2,0.02,11,0.29095322481687924
38316,80,0.32,0.02,0.2,0.0,0.02,13,0.14614923045151246
58391,110,0.16,0.2,0.02,0.02,0.02,11,0.20077085302984465
30854,70,0.32,0.0,2.0,0.02,2.0,13,0.321811143218656
17462,50,0.32,0.2,2.0,2.0,0.2,11,0.33061781286150094
5888,30,1.28,0.02,0.0,0.2,0.02,5,0.3651616457832887
45071,90,0.32,0.0,0.2,0.02,0.2,13,0.36749616703396903
16126,50,0.16,2.0,2.0,2.0,2.0,13,0.33667415357710107
43101,90,0.16,0.0,0.0,2.0,0.02,7,0.30870297608520003
38408,80,0.32,0.02,0.2,2.0,0.2,15,0.3710145567184932
47911,90,0.64,0.2,2.0,2.0,0.0,9,0.16827799085531084
862,30,0.16,0.02,2.0,0.2,2.0,5,0.37116312834768095
40312,80,0.64,0.02,2.0,2.0,0.2,15,0.3301789540055415
314,30,0.16,0.0,0.2,2.0,0.0,15,0.14919843754345233
68211,120,0.64,0.0,0.02,0.0,0.0,9,0.13235814554514277
49706,90,1.28,0.2,2.0,2.0,0.0,15,0.208754590516541
19204,50,0.64,0.2,2.0,0.02,2.0,9,0.34840744814079255
61870,110,0.64,0.2,0.0,0.02,0.2,11,0.33353259052609535
37257,80,0.16,2.0,0.0,0.2,0.2,9,0.325280049768552
41671,80,1.28,0.02,0.0,0.0,0.02,3,0.19701429879106336
27278,60,1.28,0.0,2.0,0.2,0.0,15,0.2672520762264761
3559,30,0.32,2.0,2.0,2.0,0.0,9,0.3550490083950022
35498,70,1.28,2.0,0.0,2.0,2.0,5,0.3391123644413235
68347,120,0.64,0.0,0.2,0.0,2.0,15,0.32206825957766433
4357,30,0.64,0.02,0.2,2.0,0.2,9,0.3364004797662975
7767,40,0.16,0.02,0.02,0.02,0.02,11,0.13291509743242325
70730,120,1.28,0.02,2.0,0.2,0.0,7,0.18774287217420543
48132,90,0.64,2.0,0.02,2.0,0.0,3,0.34163637015586173
44567,90,0.16,2.0,0.02,2.0,0.2,13,0.29284287345827686
22867,60,0.16,2.0,0.0,0.0,0.2,13,0.15295727905267195
10895,40,0.64,0.0,0.02,0.02,0.0,9,0.20760663054385178
26209,60,0.64,0.2,0.2,0.0,0.0,5,0.13983750054959632
54701,100,0.64,0.2,0.0,0.02,0.2,9,0.3274435712974509
52813,100,0.32,0.02,2.0,0.2,0.0,13,0.19702651443432434
35492,70,1.28,2.0,0.0,2.0,0.2,7,0.32150008121966417
29800,70,0.16,0.2,0.2,0.0,0.02,5,0.12209004530663212
6074,30,1.28,0.02,0.2,0.0,2.0,13,0.3340886272066719
6655,30,1.28,0.2,2.0,0.02,0.2,13,0.31130700903924297
56214,100,1.28,0.02,0.02,2.0,0.2,11,0.34912490217026065
27216,60,1.28,0.0,2.0,0.0,0.0,3,0.21614145559422648
5027,30,0.64,2.0,0.0,2.0,0.2,5,0.3303991246361919
5802,30,1.28,0.0,2.0,2.0,0.0,15,0.3235759580191018
35076,70,1.28,0.2,0.02,0.0,0.2,15,0.21997599109609967
46108,90,0.32,0.2,2.0,0.2,0.2,15,0.3683787857220837
1183,30,0.16,0.2,0.2,0.2,0.02,3,0.20101818743250896
22749,60,0.16,0.2,2.0,0.0,0.02,15,0.16097454387844565
51070,100,0.16,0.02,2.0,2.0,2.0,13,0.3445351602950434
45764,90,0.32,0.2,0.0,0.2,0.02,13,0.3159415062902328
45739,90,0.32,0.2,0.0,0.02,0.2,5,0.3526335089872215
50912,100,0.16,0.02,0.2,0.2,0.02,5,0.20271118996556342
25222,60,0.64,0.0,0.02,0.0,2.0,5,0.2686362858178525
60168,110,0.32,0.2,0.02,0.0,2.0,9,0.23995056053838093
4179,30,0.64,0.02,0.02,0.02,0.02,3,0.1753344026626471
68077,120,0.32,2.0,2.0,2.0,0.02,7,0.3516871691262377
19785,50,1.28,0.0,0.0,0.2,0.2,9,0.36768648101271906
8402,40,0.16,0.2,2.0,0.0,0.0,7,0.1697193646393131
59919,110,0.32,0.02,0.2,2.0,2.0,15,0.3322100075860093
