,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
53906,100,0.64,0.0,0.02,0.02,0.0,15,0.22326211846249022
53059,100,0.32,0.2,0.02,0.2,2.0,15,0.23373010646943446
13942,40,1.28,2.0,0.0,0.02,2.0,13,0.28671665330438667
6193,30,1.28,0.02,2.0,0.02,0.0,13,0.26363604992654643
57932,110,0.16,0.02,0.02,0.02,0.0,3,0.137923098114372
67187,120,0.32,0.02,2.0,2.0,0.2,5,0.2336104081643797
36457,80,0.16,0.02,0.02,0.2,0.0,5,0.1918232546692852
5216,30,0.64,2.0,0.2,0.2,0.02,5,0.2625891134106392
11690,40,0.64,0.2,0.0,0.02,0.2,3,0.29513077800754495
7656,40,0.16,0.02,0.0,0.02,0.02,13,0.19014646780920166
23549,60,0.32,0.0,0.2,0.02,0.0,5,0.18719610978287193
4432,30,0.64,0.02,2.0,0.2,0.02,5,0.2568084542587878
56076,100,1.28,0.02,0.0,0.2,0.2,15,0.26962190505620665
53808,100,0.64,0.0,0.0,0.02,0.2,15,0.2702292897665053
22584,60,0.16,0.2,0.02,0.2,0.2,7,0.26234563301259933
71113,120,1.28,0.2,0.2,2.0,2.0,3,0.2659490755931535
66894,120,0.32,0.02,0.02,0.02,0.0,7,0.2036264103280182
50765,100,0.16,0.02,0.02,0.02,0.0,5,0.15949271943254745
63236,110,1.28,0.02,0.0,0.2,0.02,13,0.3656800381170532
25411,60,0.64,0.0,0.2,2.0,0.2,5,0.2546993795930991
17383,50,0.32,0.2,2.0,0.0,2.0,7,0.2730510422903072
70345,120,1.28,0.02,0.0,0.0,0.02,7,0.19165774428270155
29383,70,0.16,0.02,0.2,0.02,0.02,11,0.20644989292480292
41414,80,1.28,0.0,0.02,2.0,0.0,7,0.20366567488204915
60872,110,0.32,2.0,2.0,0.2,0.0,3,0.292849941901649
49586,90,1.28,0.2,0.2,0.2,2.0,13,0.26793746751805037
70265,120,1.28,0.0,2.0,0.02,0.02,15,0.27213624394786934
55756,100,1.28,0.0,0.02,2.0,0.02,5,0.2886189150878111
4471,30,0.64,0.02,2.0,2.0,0.2,13,0.2608043028837066
16743,50,0.32,0.02,0.02,0.02,2.0,15,0.30598305136420934
12849,40,1.28,0.0,0.2,0.2,2.0,11,0.2655799498842187
60129,110,0.32,0.2,0.0,2.0,0.02,15,0.27743861748062487
25277,60,0.64,0.0,0.02,0.2,2.0,3,0.2702458866245528
33005,70,0.64,0.02,0.2,0.2,2.0,3,0.27690396385420496
41916,80,1.28,0.02,0.2,0.02,0.0,3,0.21449549817170793
46895,90,0.64,0.0,0.2,0.2,2.0,7,0.26890943723303495
58785,110,0.16,2.0,0.0,2.0,0.02,15,0.32063545201663896
35088,70,1.28,0.2,0.02,0.02,0.0,11,0.20898414659335254
27349,60,1.28,0.02,0.0,0.0,2.0,3,0.302642674769328
65273,120,0.16,0.02,0.2,2.0,0.0,13,0.1629762651004038
25970,60,0.64,0.02,2.0,2.0,0.2,3,0.28388528139100677
53951,100,0.64,0.0,0.02,0.2,2.0,7,0.28326645037923365
48475,90,1.28,0.0,0.0,2.0,0.02,3,0.2875093343977426
10156,40,0.32,0.2,0.2,0.2,0.2,15,0.29355188498865137
61592,110,0.64,0.02,0.02,2.0,0.2,15,0.25997125837868285
29933,70,0.16,0.2,2.0,0.02,0.0,5,0.1887562149289421
13931,40,1.28,2.0,0.0,0.02,0.2,5,0.3070584586453563
49492,90,1.28,0.2,0.02,2.0,0.2,7,0.2601673707661912
66485,120,0.32,0.0,0.02,0.2,0.02,15,0.28824420270325896
40950,80,0.64,2.0,0.02,0.2,0.2,3,0.25591516552975113
62494,110,0.64,2.0,0.02,2.0,2.0,13,0.264836011714583
7337,40,0.16,0.0,0.02,0.2,0.0,5,0.245815229026603
20112,50,1.28,0.0,2.0,0.2,0.02,5,0.35063771033712776
31913,70,0.32,2.0,0.0,2.0,2.0,3,0.2477436192958516
24665,60,0.32,2.0,0.0,0.0,2.0,11,0.23213610779644173
36867,80,0.16,0.2,0.02,0.0,0.2,13,0.14608158997278298
46382,90,0.32,2.0,0.2,0.0,0.2,3,0.21834853360735437
52994,100,0.32,0.2,0.02,0.0,0.2,11,0.18674326378022063
33695,70,0.64,2.0,0.0,2.0,0.02,11,0.32878706229326
59057,110,0.16,2.0,2.0,0.02,0.0,13,0.2170821624127731
58393,110,0.16,0.2,0.02,0.02,0.02,15,0.21261342431410868
20375,50,1.28,0.02,0.02,2.0,0.2,13,0.27954957643604006
25616,60,0.64,0.02,0.0,0.2,2.0,9,0.2566190007485566
63269,110,1.28,0.02,0.0,2.0,0.2,9,0.26358702926193434
34857,70,1.28,0.02,2.0,0.0,2.0,11,0.25618880930990895
34946,70,1.28,0.2,0.0,0.0,0.0,7,0.16721545475435165
30908,70,0.32,0.0,2.0,2.0,2.0,9,0.24805295926263699
63288,110,1.28,0.02,0.02,0.0,0.02,5,0.19103054379087472
55264,100,0.64,2.0,0.02,0.02,0.2,15,0.25116898083787254
4404,30,0.64,0.02,2.0,0.02,0.02,5,0.2522322818423114
45582,90,0.32,0.02,0.2,2.0,2.0,13,0.26211101999663877
64306,110,1.28,2.0,0.2,0.0,0.2,11,0.30411470124222845
28449,60,1.28,2.0,0.2,0.0,0.0,5,0.2395593923383323
28277,60,1.28,2.0,0.0,0.02,2.0,11,0.2719672247462506
70611,120,1.28,0.02,0.2,0.02,2.0,7,0.27880411486535833
8964,40,0.32,0.0,0.0,0.0,0.0,11,0.1456161586870793
62972,110,1.28,0.0,0.2,0.02,0.0,3,0.1932710507670511
69166,120,0.64,0.2,0.02,0.2,0.0,15,0.17264145309291307
8881,40,0.16,2.0,2.0,0.02,0.0,13,0.2709619786196027
12888,40,1.28,0.0,2.0,0.0,0.02,5,0.2930951865773183
20182,50,1.28,0.02,0.0,0.0,2.0,5,0.29730315828944237
39954,80,0.64,0.02,0.0,0.2,2.0,13,0.271333438019192
48641,90,1.28,0.0,0.2,0.02,0.0,13,0.1844552792135354
26605,60,0.64,2.0,0.02,0.2,0.0,13,0.2806874827232872
46048,90,0.32,0.2,2.0,0.0,0.2,7,0.2652724825770574
22286,60,0.16,0.02,0.2,2.0,2.0,13,0.2567559959344699
753,30,0.16,0.02,0.2,0.2,2.0,11,0.24504322844764984
41471,80,1.28,0.0,0.2,0.02,0.0,9,0.19819617519273353
53021,100,0.32,0.2,0.02,0.02,0.2,9,0.31353230574893504
43512,90,0.16,0.02,0.0,0.2,0.0,3,0.14778075191481324
34567,70,1.28,0.02,0.0,0.2,0.2,5,0.2940431981240935
12329,40,0.64,2.0,0.2,0.0,0.02,7,0.1975945724808173
16553,50,0.32,0.0,2.0,2.0,0.0,13,0.1589304792945293
68374,120,0.64,0.0,0.2,0.02,2.0,13,0.2730647426034441
67994,120,0.32,2.0,2.0,0.0,0.02,9,0.2560574560843203
51343,100,0.16,0.2,0.2,0.02,0.2,13,0.22151126990262043
5229,30,0.64,2.0,0.2,0.2,2.0,3,0.2720291625124569
56690,100,1.28,0.2,0.2,0.0,0.2,11,0.27361574176441805
14379,50,0.16,0.0,0.0,0.02,0.2,5,0.22843354930072568
39184,80,0.32,2.0,0.02,2.0,0.02,13,0.317578735654558
51191,100,0.16,0.2,0.02,0.0,0.02,3,0.15962836662897859
63675,110,1.28,0.2,0.0,0.2,0.0,9,0.18277075731725775
56930,100,1.28,2.0,0.0,0.02,0.0,15,0.3117585835401095
32925,70,0.64,0.02,0.02,2.0,2.0,11,0.2632205556669284
2898,30,0.32,0.2,0.02,2.0,0.2,3,0.23677464943170334
22272,60,0.16,0.02,0.2,2.0,0.02,13,0.2293533784411851
46892,90,0.64,0.0,0.2,0.2,0.2,15,0.2474019729232726
23207,60,0.16,2.0,2.0,0.0,2.0,7,0.26582780191722133
45706,90,0.32,0.2,0.0,0.0,0.02,9,0.16983771441191053
53611,100,0.32,2.0,0.2,0.2,0.2,13,0.3011782388083449
31802,70,0.32,0.2,2.0,2.0,2.0,5,0.2532839143160987
37625,80,0.16,2.0,2.0,2.0,2.0,3,0.2563256873826246
17982,50,0.64,0.0,0.0,0.2,0.0,15,0.22477945054286527
60359,110,0.32,0.2,0.2,2.0,0.2,13,0.24148035974601673
19715,50,1.28,0.0,0.0,0.0,0.0,9,0.2153386257530141
37048,80,0.16,0.2,0.2,2.0,0.0,11,0.15491419207608545
41671,80,1.28,0.02,0.0,0.0,0.02,3,0.180265729848378
44464,90,0.16,2.0,0.02,0.0,0.0,3,0.17200447275915232
6959,30,1.28,2.0,0.2,0.0,0.2,5,0.33759915302109555
39717,80,0.64,0.0,0.2,0.2,0.02,15,0.25295325731428264
16167,50,0.32,0.0,0.0,0.02,0.02,11,0.21510949431841425
45724,90,0.32,0.2,0.0,0.02,0.0,3,0.15633214073751578
58780,110,0.16,2.0,0.0,2.0,0.02,5,0.3221394660010471
40158,80,0.64,0.02,0.2,0.2,0.0,15,0.182850177955495
41107,80,0.64,2.0,2.0,0.0,0.0,9,0.2680505682763704
19940,50,1.28,0.0,0.2,0.0,0.0,11,0.18128619808214042
7073,30,1.28,2.0,2.0,0.0,0.2,9,0.33937561489985313
6301,30,1.28,0.2,0.0,0.02,0.0,5,0.18286399499946263
39323,80,0.32,2.0,2.0,0.0,0.02,11,0.21982969903562857
28098,60,1.28,0.2,0.2,2.0,0.2,3,0.27606701708637577
30426,70,0.16,2.0,2.0,0.2,0.2,11,0.27812313040496295
37201,80,0.16,2.0,0.0,0.0,0.2,9,0.20476064016366177
37475,80,0.16,2.0,0.2,0.2,0.02,11,0.36224646585631165
7783,40,0.16,0.02,0.02,0.02,2.0,15,0.24987991464726217
54806,100,0.64,0.2,0.02,0.02,0.02,9,0.23356833727420187
56741,100,1.28,0.2,0.2,0.2,0.02,15,0.27335499156116244
36109,80,0.16,0.0,0.2,0.02,0.2,9,0.22975475813243443
57275,100,1.28,2.0,2.0,0.02,0.2,5,0.28851976528989604
7806,40,0.16,0.02,0.02,0.2,2.0,5,0.2520106604922189
34607,70,1.28,0.02,0.0,2.0,2.0,15,0.2624127367223571
65693,120,0.16,0.2,0.2,0.2,0.0,13,0.1481036269275307
49532,90,1.28,0.2,0.2,0.02,0.0,3,0.244697566466768
7055,30,1.28,2.0,0.2,2.0,2.0,15,0.2621903877663968
40475,80,0.64,0.2,0.02,0.02,0.2,5,0.26085700771157794
53776,100,0.64,0.0,0.0,0.0,0.2,7,0.20334282050446845
50856,100,0.16,0.02,0.2,0.0,0.02,5,0.17737320302491671
42075,80,1.28,0.02,2.0,0.2,0.2,13,0.28676703971529094
64498,110,1.28,2.0,2.0,2.0,0.2,3,0.25825722503764154
9078,40,0.32,0.0,0.02,0.0,0.0,15,0.14155716773451205
28212,60,1.28,0.2,2.0,2.0,0.2,7,0.28439343973536074
8779,40,0.16,2.0,0.2,0.02,0.2,5,0.25379428264039794
27282,60,1.28,0.0,2.0,0.2,0.02,9,0.3309985735649104
23443,60,0.32,0.0,0.02,0.02,0.02,3,0.23161627874826057
16754,50,0.32,0.02,0.02,0.2,0.02,9,0.23639765618870598
30546,70,0.32,0.0,0.0,0.2,2.0,13,0.26239300606741933
5430,30,1.28,0.0,0.0,0.02,2.0,13,0.2707780667797691
38410,80,0.32,0.02,0.2,2.0,2.0,5,0.2536725588295813
43970,90,0.16,0.2,0.0,0.2,0.02,9,0.23209505372474898
45543,90,0.32,0.02,0.2,0.2,0.2,5,0.23914590336738278
47020,90,0.64,0.0,2.0,2.0,0.02,5,0.2732046455924004
10782,40,0.64,0.0,0.0,0.02,0.0,7,0.19824089290534985
52084,100,0.32,0.0,0.02,0.0,0.0,11,0.18544137353312326
61309,110,0.64,0.0,2.0,0.02,0.2,9,0.2753122961997131
44227,90,0.16,0.2,0.2,2.0,0.2,5,0.2566001528612649
67565,120,0.32,0.2,2.0,0.02,0.0,5,0.15687445014569626
57704,110,0.16,0.0,2.0,0.0,2.0,9,0.24350384722140128
35479,70,1.28,2.0,0.0,2.0,0.0,9,0.2833827779127916
45200,90,0.32,0.0,2.0,0.2,0.02,5,0.19748463805931785
68153,120,0.64,0.0,0.0,0.2,0.0,5,0.20670991429720045
38604,80,0.32,0.2,0.0,0.2,0.2,15,0.27169218217273716
7102,30,1.28,2.0,2.0,0.02,0.2,11,0.2958687098813088
33945,70,0.64,2.0,2.0,0.0,0.02,7,0.3019389769254506
54918,100,0.64,0.2,0.2,0.02,0.02,9,0.22781415802038127
17570,50,0.32,2.0,0.0,2.0,0.2,3,0.2563321703608665
30239,70,0.16,2.0,0.02,2.0,2.0,15,0.2518319294527334
36030,80,0.16,0.0,0.02,0.2,2.0,5,0.25028938783777055
43723,90,0.16,0.02,0.2,0.02,0.2,5,0.2621069483196914
23942,60,0.32,0.02,0.02,2.0,0.0,7,0.15760644647353447
16735,50,0.32,0.02,0.02,0.02,0.2,13,0.2565679882856091
10649,40,0.32,2.0,2.0,0.0,0.02,7,0.20882067590565728
27114,60,1.28,0.0,0.2,0.0,0.02,9,0.222958621646419
28481,60,1.28,2.0,0.2,0.02,0.0,13,0.32470445051858227
1683,30,0.16,2.0,2.0,0.0,0.0,9,0.21687587528279778
28946,70,0.16,0.0,0.2,0.02,2.0,5,0.265860796417781
65983,120,0.16,2.0,0.02,0.0,0.2,5,0.15666408773848714
45781,90,0.32,0.2,0.0,2.0,0.0,5,0.17756473086258173
14996,50,0.16,0.02,0.02,2.0,0.2,7,0.24732037438432983
28980,70,0.16,0.0,0.2,2.0,0.0,3,0.15506110784394816
60601,110,0.32,2.0,0.02,0.0,0.02,7,0.2127943853410229
3937,30,0.64,0.0,2.0,0.0,0.2,9,0.2804813595554897
41641,80,1.28,0.0,2.0,2.0,0.0,13,0.17929187446587388
64766,120,0.16,0.0,0.2,0.02,0.0,7,0.201793510501852
941,30,0.16,0.2,0.0,0.02,0.2,9,0.24807780413581368
10348,40,0.32,2.0,0.0,0.02,0.2,7,0.29853889752201895
47524,90,0.64,0.2,0.0,0.02,0.02,5,0.26264793094916933
24647,60,0.32,2.0,0.0,0.0,0.02,3,0.1900737216394907
13345,40,1.28,0.02,2.0,0.0,0.2,9,0.270720408686368
62118,110,0.64,0.2,0.2,0.2,0.2,3,0.2962910885608442
63116,110,1.28,0.0,2.0,0.2,0.0,11,0.1768405359183449
33069,70,0.64,0.02,2.0,0.02,0.0,5,0.1707930338600334
44241,90,0.16,0.2,2.0,0.0,0.0,5,0.16697453070018586
54776,100,0.64,0.2,0.02,0.0,0.02,5,0.173804384145155
65777,120,0.16,0.2,2.0,0.02,0.0,13,0.15892807805891834
41662,80,1.28,0.0,2.0,2.0,2.0,13,0.2647699303724393
14677,50,0.16,0.0,2.0,0.0,0.0,13,0.15751864755253664
31289,70,0.32,0.02,2.0,0.02,0.02,15,0.23023772662830602
21300,50,1.28,2.0,0.2,0.0,0.2,15,0.31313313515794716
32463,70,0.64,0.0,0.02,2.0,0.02,11,0.2400840355012659
71631,120,1.28,2.0,2.0,0.2,0.02,3,0.2782013583059013
54413,100,0.64,0.02,0.02,2.0,0.02,7,0.24553222315935824
53032,100,0.32,0.2,0.02,0.2,0.0,3,0.11887071781239168
7215,40,0.16,0.0,0.0,0.02,0.2,13,0.20502557079880152
44017,90,0.16,0.2,0.02,0.0,0.0,5,0.14194582412078346
8864,40,0.16,2.0,2.0,0.0,0.2,7,0.21023198923844733
34354,70,1.28,0.0,0.2,0.2,2.0,13,0.2606072329900664
71102,120,1.28,0.2,0.2,2.0,0.02,9,0.2932426622218227
41903,80,1.28,0.02,0.2,0.0,0.2,5,0.285293184174866
33720,70,0.64,2.0,0.02,0.0,0.02,5,0.19502848507795453
65672,120,0.16,0.2,0.2,0.02,0.02,13,0.2207476671481684
62943,110,1.28,0.0,0.02,2.0,2.0,15,0.2645757137825856
65536,120,0.16,0.2,0.02,0.0,0.2,7,0.1449475495829971
6242,30,1.28,0.02,2.0,0.2,2.0,13,0.26792479989332746
61470,110,0.64,0.02,0.0,2.0,0.02,9,0.26588505429810005
29854,70,0.16,0.2,0.2,0.2,0.0,15,0.19005356532072382
11013,40,0.64,0.0,0.2,0.02,0.02,7,0.20834902088164398
69735,120,0.64,2.0,0.2,0.2,0.2,5,0.27277133025365335
46429,90,0.32,2.0,0.2,0.2,0.0,13,0.26223129833897496
19961,50,1.28,0.0,0.2,0.0,2.0,11,0.29087529405974794
24262,60,0.32,0.2,0.0,0.2,0.2,3,0.23835568506214289
11752,40,0.64,0.2,0.0,2.0,0.2,15,0.277885755704325
9746,40,0.32,0.02,2.0,0.0,0.0,7,0.15680619284024544
60071,110,0.32,0.2,0.0,0.02,0.02,11,0.2754996651036103
45790,90,0.32,0.2,0.0,2.0,0.02,9,0.3028408507052486
20391,50,1.28,0.02,0.2,0.0,0.02,3,0.19260533052680923
299,30,0.16,0.0,0.2,0.2,0.2,13,0.29752067707210345
25778,60,0.64,0.02,0.2,0.0,0.2,11,0.2165153233871356
61493,110,0.64,0.02,0.02,0.0,0.0,13,0.1852375664770331
18533,50,0.64,0.02,0.02,0.02,2.0,11,0.24384493226579093
68735,120,0.64,0.02,0.02,0.2,2.0,7,0.26657885554052074
62498,110,0.64,2.0,0.2,0.0,0.0,7,0.2343860696588814
36862,80,0.16,0.2,0.02,0.0,0.2,3,0.15834464109604104
38006,80,0.32,0.0,2.0,0.02,0.02,9,0.21815915788771048
19807,50,1.28,0.0,0.0,2.0,0.02,11,0.3384263210237811
34458,70,1.28,0.0,2.0,0.2,0.2,11,0.307367936494397
29758,70,0.16,0.2,0.02,0.2,2.0,5,0.24655232095466148
17088,50,0.32,0.2,0.0,0.2,0.02,5,0.2396611556117815
54889,100,0.64,0.2,0.2,0.0,0.02,7,0.1957549356785516
66876,120,0.32,0.02,0.02,0.0,0.02,13,0.18603257250239288
48445,90,1.28,0.0,0.0,0.2,0.0,13,0.17498149064500473
5766,30,1.28,0.0,2.0,0.02,2.0,13,0.26674393948460673
52347,100,0.32,0.0,2.0,0.02,0.2,5,0.32173952876915257
54213,100,0.64,0.02,0.0,0.0,0.0,13,0.16990538821325646
56858,100,1.28,0.2,2.0,0.2,0.2,11,0.2821930689325499
10235,40,0.32,0.2,2.0,0.02,0.2,5,0.24133395534944058
65257,120,0.16,0.02,0.2,0.2,0.2,9,0.27182976378695417
6629,30,1.28,0.2,2.0,0.0,2.0,3,0.2876127206605599
52291,100,0.32,0.0,0.2,2.0,0.2,5,0.23379290624974103
28096,60,1.28,0.2,0.2,2.0,0.02,13,0.286304590440349
54994,100,0.64,0.2,2.0,0.0,0.0,7,0.16156300797075251
65626,120,0.16,0.2,0.02,2.0,2.0,5,0.24953700376179516
26484,60,0.64,2.0,0.0,0.02,2.0,9,0.2715575444184254
30581,70,0.32,0.0,0.02,0.0,0.0,13,0.15783098239631196
10915,40,0.64,0.0,0.02,0.02,2.0,7,0.2606863846737958
16505,50,0.32,0.0,2.0,0.02,0.02,15,0.19584234874373085
42133,80,1.28,0.2,0.0,0.0,2.0,3,0.2888133307353992
10730,40,0.32,2.0,2.0,2.0,0.0,15,0.30152173737858046
9864,40,0.32,0.2,0.0,0.0,0.02,5,0.18163853072600597
7547,40,0.16,0.0,2.0,0.02,0.2,5,0.20031983034309242
12731,40,1.28,0.0,0.02,0.2,0.2,13,0.2632988948321524
14229,40,1.28,2.0,2.0,0.0,0.0,13,0.31547946068537747
24223,60,0.32,0.2,0.0,0.02,0.0,9,0.16761507971004783
56645,100,1.28,0.2,0.02,2.0,0.0,5,0.23266562385476414
32187,70,0.32,2.0,2.0,0.02,0.2,5,0.23986965951185515
67789,120,0.32,2.0,0.02,0.02,0.0,5,0.21867653160243433
60888,110,0.32,2.0,2.0,0.2,0.2,7,0.3108276018907752
41380,80,1.28,0.0,0.02,0.02,2.0,9,0.27401110506397885
38466,80,0.32,0.02,2.0,0.02,2.0,5,0.24541504235982278
54002,100,0.64,0.0,0.2,0.0,0.2,11,0.24474446696482224
3441,30,0.32,2.0,0.2,0.2,2.0,11,0.23996496654659152
53495,100,0.32,2.0,0.02,0.2,0.2,5,0.28592122868278697
21416,50,1.28,2.0,2.0,0.0,2.0,9,0.2704311785949453
32066,70,0.32,2.0,0.2,0.02,0.0,15,0.18852582959286393
38384,80,0.32,0.02,0.2,0.2,2.0,9,0.23855132225982306
33684,70,0.64,2.0,0.0,2.0,0.0,3,0.33950210146226834
34397,70,1.28,0.0,2.0,0.0,0.02,15,0.23019705573074675
22115,60,0.16,0.02,0.02,0.02,2.0,7,0.23967948896776858
11677,40,0.64,0.2,0.0,0.02,0.0,5,0.18049810277370487
15682,50,0.16,2.0,0.0,0.0,0.0,7,0.20480114582467474
67974,120,0.32,2.0,0.2,2.0,0.2,11,0.23784667959224404
39962,80,0.64,0.02,0.0,2.0,0.0,15,0.13558192383341264
22314,60,0.16,0.02,2.0,0.0,2.0,13,0.2115364221088022
60307,110,0.32,0.2,0.2,0.02,2.0,7,0.251321566216284
23634,60,0.32,0.0,2.0,0.0,0.0,7,0.15890475547235877
30208,70,0.16,2.0,0.02,0.2,2.0,9,0.24637144346992917
6085,30,1.28,0.02,0.2,0.02,0.02,7,0.29651534835042864
10817,40,0.64,0.0,0.0,0.2,0.02,7,0.2834448532408358
4084,30,0.64,0.02,0.0,0.02,2.0,9,0.2863693614425734
55269,100,0.64,2.0,0.02,0.02,2.0,11,0.28180768273315726
14465,50,0.16,0.0,0.02,0.0,0.2,9,0.15606342758425343
58234,110,0.16,0.02,2.0,2.0,2.0,5,0.25307080185910025
36255,80,0.16,0.0,2.0,0.2,2.0,7,0.2512463214033444
38683,80,0.32,0.2,0.02,0.02,0.2,5,0.2635560649414456
66715,120,0.32,0.0,2.0,0.2,0.2,13,0.23451491114892425
1665,30,0.16,2.0,0.2,2.0,0.02,15,0.32470143175556515
63712,110,1.28,0.2,0.0,2.0,0.02,13,0.285570470278738
32250,70,0.32,2.0,2.0,2.0,2.0,5,0.24726357678897426
27131,60,1.28,0.0,0.2,0.0,2.0,15,0.30123594485873745
45490,90,0.32,0.02,0.2,0.0,0.2,11,0.2052602992255545
29715,70,0.16,0.2,0.02,0.02,0.02,3,0.20249627670086806
4491,30,0.64,0.2,0.0,0.0,0.02,11,0.14965960216243096
30366,70,0.16,2.0,2.0,0.0,0.2,3,0.25425150681430997
55270,100,0.64,2.0,0.02,0.02,2.0,13,0.2612696814388097
10476,40,0.32,2.0,0.02,0.2,0.0,11,0.3352688799523458
5421,30,1.28,0.0,0.0,0.02,0.2,9,0.3061414884109192
34184,70,1.28,0.0,0.02,0.0,2.0,9,0.2952637097539481
49563,90,1.28,0.2,0.2,0.2,0.0,9,0.24205564421849224
30976,70,0.32,0.02,0.0,0.2,0.02,5,0.23048933015674583
40277,80,0.64,0.02,2.0,0.2,0.02,15,0.23197603151866647
35920,80,0.16,0.0,0.0,0.2,2.0,9,0.23508735275134746
61768,110,0.64,0.02,2.0,0.2,0.0,3,0.20857335539830812
29163,70,0.16,0.02,0.0,0.02,0.2,5,0.21650391472816688
34583,70,1.28,0.02,0.0,2.0,0.0,9,0.20444170040967236
62762,110,1.28,0.0,0.0,0.02,0.2,3,0.3139410818738437
41089,80,0.64,2.0,0.2,2.0,0.02,15,0.26122615127206616
17129,50,0.32,0.2,0.0,2.0,2.0,3,0.24205671491514538
53402,100,0.32,2.0,0.0,2.0,0.0,15,0.33353070147464875
36390,80,0.16,0.02,0.0,2.0,0.2,11,0.25905888904945396
50886,100,0.16,0.02,0.2,0.02,0.02,9,0.2200192233535544
49905,90,1.28,2.0,0.02,0.2,0.02,7,0.28390078321125867
2813,30,0.32,0.2,0.02,0.0,0.02,15,0.1580067814168848
38655,80,0.32,0.2,0.02,0.0,0.2,5,0.19514042269363516
59031,110,0.16,2.0,2.0,0.0,0.02,3,0.2418649814855409
21574,60,0.16,0.0,0.0,0.2,0.2,3,0.27354305112643373
43184,90,0.16,0.0,0.02,0.2,0.02,5,0.22241636644694754
43139,90,0.16,0.0,0.02,0.0,0.2,13,0.17133947956045498
62442,110,0.64,2.0,0.02,0.2,0.0,7,0.2730541722738874
38260,80,0.32,0.02,0.02,0.2,0.02,13,0.2278680826204267
56141,100,1.28,0.02,0.02,0.02,0.0,5,0.169223843353794
32381,70,0.64,0.0,0.02,0.0,0.02,15,0.17540867084566006
29973,70,0.16,0.2,2.0,0.2,0.02,15,0.23722930850371146
57123,100,1.28,2.0,0.2,0.0,0.0,9,0.17129148321058324
45616,90,0.32,0.02,2.0,0.02,0.0,11,0.18773431542232022
69080,120,0.64,0.2,0.0,2.0,0.0,11,0.21583379927030844
15969,50,0.16,2.0,0.2,0.2,0.02,7,0.25571614449828933
690,30,0.16,0.02,0.2,0.0,0.2,11,0.2141698002414613
24021,60,0.32,0.02,0.2,0.02,2.0,11,0.2851135437701973
67288,120,0.32,0.2,0.0,2.0,0.0,11,0.18241377877776072
23675,60,0.32,0.0,2.0,0.02,0.2,5,0.2592558715599591
