,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
36289,80,0.16,0.02,0.0,0.0,0.0,5,0.16240305034924318
673,30,0.16,0.02,0.2,0.0,0.0,5,0.15754617816636388
44117,90,0.16,0.2,0.02,2.0,0.2,9,0.3150985726436399
59396,110,0.32,0.0,0.2,0.02,0.02,5,0.21269319564464617
16945,50,0.32,0.02,2.0,0.02,0.0,13,0.1737293829265268
39064,80,0.32,2.0,0.0,2.0,0.0,11,0.32147069453303495
19008,50,0.64,0.2,0.02,0.2,2.0,9,0.3093836237640377
44530,90,0.16,2.0,0.02,0.2,0.02,9,0.3683710630035232
50291,100,0.16,0.0,0.02,0.0,0.0,9,0.11312939387721174
11033,40,0.64,0.0,0.2,0.2,0.0,5,0.1700193883181656
41051,80,0.64,2.0,0.2,0.2,0.0,9,0.3668791719208863
44058,90,0.16,0.2,0.02,0.02,0.2,3,0.2635779265530308
809,30,0.16,0.02,2.0,0.0,2.0,11,0.2857185098823645
13077,40,1.28,0.02,0.0,2.0,0.0,5,0.15878175701944494
16191,50,0.32,0.0,0.0,0.2,0.02,3,0.23560143274020778
34871,70,1.28,0.02,2.0,0.02,0.02,11,0.40238734671498294
16651,50,0.32,0.02,0.0,0.2,0.2,13,0.319177171741497
19405,50,0.64,2.0,0.02,0.02,0.0,5,0.3077322231008604
49853,90,1.28,2.0,0.02,0.0,0.02,15,0.23551527421149962
47281,90,0.64,0.02,0.2,0.0,0.2,9,0.22166361515339197
57015,100,1.28,2.0,0.02,0.0,0.02,3,0.2149139344650076
31982,70,0.32,2.0,0.02,0.2,0.0,15,0.2964923108741917
49352,90,1.28,0.2,0.0,0.2,0.2,7,0.32372954189992803
11613,40,0.64,0.02,2.0,0.2,2.0,3,0.30995524308960365
18894,50,0.64,0.2,0.0,0.2,2.0,5,0.3119382233957934
43249,90,0.16,0.0,0.2,0.0,0.2,9,0.16545752262913518
23744,60,0.32,0.02,0.0,0.0,0.0,3,0.14002220391002018
32448,70,0.64,0.0,0.02,0.2,2.0,9,0.3148511203517028
5279,30,0.64,2.0,2.0,0.0,0.2,5,0.32474508840156646
7411,40,0.16,0.0,0.2,0.0,0.2,13,0.14212068605122757
27481,60,1.28,0.02,0.02,0.02,0.02,15,0.33597013581811896
58097,110,0.16,0.02,0.2,0.2,2.0,11,0.32173109126068344
14584,50,0.16,0.0,0.2,0.0,2.0,9,0.24449984045315684
46469,90,0.32,2.0,0.2,2.0,0.2,9,0.35323344542446944
30538,70,0.32,0.0,0.0,0.2,0.2,11,0.31453154829299074
68335,120,0.64,0.0,0.2,0.0,0.2,5,0.25819901852650207
36520,80,0.16,0.02,0.2,0.0,0.02,5,0.15356658831613437
11655,40,0.64,0.2,0.0,0.0,0.02,3,0.14246307994459334
55933,100,1.28,0.0,2.0,0.02,0.2,9,0.3218876225504984
33506,70,0.64,0.2,2.0,0.0,0.2,11,0.28939439947268514
20062,50,1.28,0.0,2.0,0.0,0.2,3,0.3311591693889872
67168,120,0.32,0.02,2.0,0.2,2.0,9,0.2952008890993301
55109,100,0.64,2.0,0.0,0.0,0.0,13,0.20005087786821374
65323,120,0.16,0.02,2.0,0.0,2.0,15,0.2796970035373269
69894,120,1.28,0.0,0.0,0.0,0.0,15,0.1107872756847354
66479,120,0.32,0.0,0.02,0.2,0.02,3,0.28440080544915164
59056,110,0.16,2.0,2.0,0.02,0.0,11,0.2707420356572411
58035,110,0.16,0.02,0.2,0.0,0.2,13,0.13969000848954896
27667,60,1.28,0.02,2.0,0.0,0.0,9,0.17623284925733373
60476,110,0.32,0.2,2.0,2.0,2.0,9,0.2999696533500387
51637,100,0.16,2.0,0.02,0.0,0.0,13,0.13155181270638683
17739,50,0.32,2.0,0.2,0.02,0.2,5,0.30380299055840615
41118,80,0.64,2.0,2.0,0.0,0.2,3,0.2948042908620582
39378,80,0.32,2.0,2.0,0.2,0.02,9,0.38304181283356636
47277,90,0.64,0.02,0.2,0.0,0.02,15,0.14673217436398422
14743,50,0.16,0.0,2.0,0.2,0.2,5,0.34004288321098264
70014,120,1.28,0.0,0.02,0.0,0.2,3,0.2827515129663292
16446,50,0.32,0.0,0.2,2.0,0.02,9,0.2628338101151689
58090,110,0.16,0.02,0.2,0.2,0.2,11,0.3343001387399207
24129,60,0.32,0.02,2.0,0.02,2.0,3,0.3196036132824847
69599,120,0.64,2.0,0.02,0.02,0.2,13,0.3681109071142828
45916,90,0.32,0.2,0.02,2.0,2.0,9,0.3032339244303486
49542,90,1.28,0.2,0.2,0.02,0.02,9,0.31787900566132243
33260,70,0.64,0.2,0.0,2.0,2.0,9,0.3091016844428921
58338,110,0.16,0.2,0.0,2.0,0.2,3,0.31091641605680315
3023,30,0.32,0.2,0.2,2.0,2.0,15,0.3036180862869028
40618,80,0.64,0.2,0.2,0.2,0.2,11,0.31997041717575114
26150,60,0.64,0.2,0.02,0.02,2.0,13,0.3126986872377534
67346,120,0.32,0.2,0.02,0.02,0.0,15,0.11955655369762842
4474,30,0.64,0.02,2.0,2.0,2.0,5,0.309183142789682
12829,40,1.28,0.0,0.2,0.2,0.0,13,0.1683479599468655
52421,100,0.32,0.02,0.0,0.0,0.0,13,0.2002428172169701
26630,60,0.64,2.0,0.02,2.0,0.0,7,0.3410160959286855
66665,120,0.32,0.0,2.0,0.0,2.0,11,0.2886449209729299
65920,120,0.16,2.0,0.0,0.2,0.02,5,0.3216214979420921
56165,100,1.28,0.02,0.02,0.02,2.0,11,0.31277592453114234
17194,50,0.32,0.2,0.02,0.2,0.0,7,0.15489547937134412
67213,120,0.32,0.2,0.0,0.0,0.02,15,0.1655670544328945
29078,70,0.16,0.0,2.0,0.2,0.2,3,0.3081496568991671
1148,30,0.16,0.2,0.2,0.02,0.0,3,0.27296225243637734
32087,70,0.32,2.0,0.2,0.02,2.0,15,0.297996442344299
4659,30,0.64,0.2,0.02,0.2,0.02,11,0.2415730788080121
15618,50,0.16,0.2,2.0,0.02,2.0,5,0.3295079178816646
31381,70,0.32,0.2,0.0,0.0,2.0,3,0.24267348338623818
11305,40,0.64,0.02,0.0,2.0,2.0,3,0.3275524207148909
20554,50,1.28,0.02,2.0,0.2,0.0,7,0.25784335727388097
14998,50,0.16,0.02,0.02,2.0,0.2,11,0.30845872070619124
40190,80,0.64,0.02,0.2,2.0,0.02,9,0.330370489904775
41635,80,1.28,0.0,2.0,0.2,2.0,15,0.31082978760328184
40274,80,0.64,0.02,2.0,0.2,0.02,9,0.24079924250298523
43301,90,0.16,0.0,0.2,0.2,0.02,15,0.17743916838080845
57843,110,0.16,0.02,0.0,0.02,2.0,7,0.30659893050580683
26437,60,0.64,2.0,0.0,0.0,0.0,13,0.16834362387295063
70360,120,1.28,0.02,0.0,0.0,2.0,9,0.3219819815645645
24595,60,0.32,0.2,2.0,0.2,0.02,11,0.20817264177572753
7929,40,0.16,0.02,0.2,2.0,0.0,13,0.17276164806961802
2942,30,0.32,0.2,0.2,0.02,0.0,7,0.1194114631747216
52905,100,0.32,0.2,0.0,0.02,0.02,15,0.19381608342526144
8021,40,0.16,0.02,2.0,0.2,0.02,15,0.15322972520396716
42368,80,1.28,0.2,0.2,0.02,0.0,11,0.2089616860263958
45093,90,0.32,0.0,0.2,0.2,0.02,15,0.2590787625938001
11669,40,0.64,0.2,0.0,0.0,2.0,3,0.31626655272518406
31488,70,0.32,0.2,0.02,0.0,0.2,7,0.17556513796768897
38139,80,0.32,0.02,0.0,0.2,0.0,9,0.16230728904648228
17186,50,0.32,0.2,0.02,0.02,2.0,5,0.29048272800297487
34803,70,1.28,0.02,0.2,0.2,2.0,15,0.32222841188524853
12284,40,0.64,2.0,0.02,0.2,0.2,15,0.34294852650672514
58107,110,0.16,0.02,0.2,2.0,0.02,3,0.31332949929801684
1476,30,0.16,2.0,0.02,0.0,0.2,15,0.24392851028032855
9019,40,0.32,0.0,0.0,0.2,0.0,9,0.12828751456491874
15530,50,0.16,0.2,0.2,0.2,0.2,11,0.3238422604556557
3028,30,0.32,0.2,2.0,0.0,0.0,11,0.1421559506280098
14320,40,1.28,2.0,2.0,2.0,0.02,13,0.32546885767757944
2577,30,0.32,0.02,2.0,0.0,0.0,5,0.16438606665097896
13445,40,1.28,0.2,0.0,0.0,0.0,13,0.15366591232129734
58318,110,0.16,0.2,0.0,0.2,2.0,5,0.30579994658632526
47843,90,0.64,0.2,2.0,0.0,0.2,13,0.3265046946091926
44182,90,0.16,0.2,0.2,0.02,2.0,13,0.32704265852571063
2042,30,0.32,0.0,0.2,0.0,2.0,13,0.2890183279372974
27922,60,1.28,0.2,0.02,0.02,0.0,15,0.23113317731456873
27185,60,1.28,0.0,0.2,0.2,2.0,11,0.31534611405429486
67219,120,0.32,0.2,0.0,0.0,0.2,13,0.1668278320442538
10460,40,0.32,2.0,0.02,0.02,0.2,7,0.2629338986230806
56626,100,1.28,0.2,0.02,0.2,0.02,9,0.28256787618960555
22323,60,0.16,0.02,2.0,0.02,0.02,3,0.15994839611961925
34908,70,1.28,0.02,2.0,0.2,0.2,15,0.310452697175488
42393,80,1.28,0.2,0.2,0.2,0.0,5,0.1892092021791507
33753,70,0.64,2.0,0.02,0.02,0.02,15,0.2864782192802828
66774,120,0.32,0.02,0.0,0.0,2.0,5,0.25727065456566545
50145,90,1.28,2.0,2.0,0.2,2.0,11,0.30858789977725665
19311,50,0.64,2.0,0.0,0.02,0.2,13,0.3267473439068922
23140,60,0.16,2.0,0.2,0.2,0.02,13,0.28449287551071384
32274,70,0.64,0.0,0.0,0.0,0.2,11,0.17241639976022993
33602,70,0.64,2.0,0.0,0.0,0.0,7,0.14516377816912882
14196,40,1.28,2.0,0.2,2.0,0.0,3,0.3446326125983634
61710,110,0.64,0.02,0.2,2.0,2.0,13,0.3052847731007494
23099,60,0.16,2.0,0.2,0.0,2.0,15,0.27412400097613876
1406,30,0.16,2.0,0.0,0.2,0.0,15,0.20009541403816591
36100,80,0.16,0.0,0.2,0.02,0.02,5,0.17651844987781662
23139,60,0.16,2.0,0.2,0.2,0.02,11,0.2934297474683148
56983,100,1.28,2.0,0.0,2.0,0.0,9,0.30222883096034875
19308,50,0.64,2.0,0.0,0.02,0.2,7,0.31344484873150585
67094,120,0.32,0.02,2.0,0.0,0.0,15,0.18760077829318408
18502,50,0.64,0.02,0.02,0.0,2.0,5,0.2821734362121472
46287,90,0.32,2.0,0.02,0.02,0.0,9,0.21319732293456775
52056,100,0.32,0.0,0.0,2.0,0.0,11,0.14357938236593187
27363,60,1.28,0.02,0.0,0.02,0.02,3,0.28040610029246243
47464,90,0.64,0.02,2.0,2.0,0.0,11,0.13072975346012908
39916,80,0.64,0.02,0.0,0.02,0.2,7,0.3518944393526516
15900,50,0.16,2.0,0.02,2.0,2.0,9,0.30782135194175286
5705,30,1.28,0.0,0.2,2.0,2.0,3,0.3035881643353833
17622,50,0.32,2.0,0.02,0.02,0.02,9,0.2610837595376504
48579,90,1.28,0.0,0.02,0.2,2.0,15,0.31015106295849393
413,30,0.16,0.0,2.0,0.2,2.0,3,0.33595447485347474
53330,100,0.32,2.0,0.0,0.0,0.2,11,0.16974469330014091
41130,80,0.64,2.0,2.0,0.0,2.0,13,0.30083962704558853
40016,80,0.64,0.02,0.02,0.02,0.0,11,0.15255405102173902
52321,100,0.32,0.0,2.0,0.0,0.2,9,0.2896361633995296
57884,110,0.16,0.02,0.0,2.0,0.02,5,0.2770383650270936
47629,90,0.64,0.2,0.02,0.02,0.0,5,0.16592070188261954
67819,120,0.32,2.0,0.02,0.2,0.0,9,0.34012603126424396
41924,80,1.28,0.02,0.2,0.02,0.02,5,0.3320795512187799
22901,60,0.16,2.0,0.0,0.02,2.0,11,0.35503682359549504
40465,80,0.64,0.2,0.02,0.02,0.0,13,0.1725382604302298
70179,120,1.28,0.0,0.2,0.2,0.02,11,0.3294445594724354
17941,50,0.64,0.0,0.0,0.0,2.0,3,0.2775869321474543
63839,110,1.28,0.2,0.02,2.0,2.0,15,0.3052498247716736
66489,120,0.32,0.0,0.02,0.2,0.2,9,0.3470288605556025
57505,110,0.16,0.0,0.02,0.02,2.0,3,0.29990832973909676
16266,50,0.32,0.0,0.02,0.0,2.0,13,0.2725918866434791
48437,90,1.28,0.0,0.0,0.02,2.0,11,0.31642312281345897
55538,100,0.64,2.0,2.0,2.0,0.2,3,0.3108746780856547
12147,40,0.64,2.0,0.0,0.02,2.0,7,0.3060839593100289
70652,120,1.28,0.02,0.2,2.0,0.02,5,0.31162400104591637
44692,90,0.16,2.0,2.0,0.0,0.0,11,0.18145355075027553
47989,90,0.64,2.0,0.0,0.02,2.0,11,0.3176559705946204
52626,100,0.32,0.02,0.02,2.0,0.2,3,0.2898597839140736
52058,100,0.32,0.0,0.0,2.0,0.0,15,0.1472745634938877
9001,40,0.32,0.0,0.0,0.02,0.02,15,0.16224857785419494
51562,100,0.16,2.0,0.0,0.02,0.2,3,0.2772760264258122
23382,60,0.32,0.0,0.0,2.0,0.0,7,0.09944765064369042
25375,60,0.64,0.0,0.2,0.2,0.02,3,0.24830140226027317
31968,70,0.32,2.0,0.02,0.02,0.2,15,0.2885316861432925
34665,70,1.28,0.02,0.02,0.2,0.0,5,0.13536358004173954
14785,50,0.16,0.02,0.0,0.0,0.0,5,0.19003505713823501
4393,30,0.64,0.02,2.0,0.0,2.0,11,0.3269625035788383
58157,110,0.16,0.02,2.0,0.02,0.0,5,0.12936220705388846
35893,80,0.16,0.0,0.0,0.02,2.0,11,0.3070324621864221
26653,60,0.64,2.0,0.02,2.0,2.0,11,0.31265743213926367
31351,70,0.32,0.02,2.0,2.0,0.2,13,0.2868123894432135
58858,110,0.16,2.0,0.02,0.2,0.0,7,0.28894282276026895
58071,110,0.16,0.02,0.2,0.02,2.0,15,0.3328253401162986
1241,30,0.16,0.2,2.0,0.0,0.02,7,0.18502486716248762
62460,110,0.64,2.0,0.02,0.2,0.2,15,0.2986854871555005
26134,60,0.64,0.2,0.02,0.02,0.02,9,0.21607714643418408
56780,100,1.28,0.2,0.2,2.0,2.0,9,0.3056573127050023
15030,50,0.16,0.02,0.2,0.0,2.0,5,0.2389648779599961
67297,120,0.32,0.2,0.0,2.0,0.02,15,0.32594303524067997
39209,80,0.32,2.0,0.2,0.0,0.02,7,0.16129641114293097
38592,80,0.32,0.2,0.0,0.2,0.02,5,0.21853197985250994
8214,40,0.16,0.2,0.02,0.02,0.02,9,0.16000930963201254
38409,80,0.32,0.02,0.2,2.0,2.0,3,0.30925773125051176
38532,80,0.32,0.2,0.0,0.0,0.0,11,0.12352395150551727
48048,90,0.64,2.0,0.02,0.0,0.0,3,0.1550923260762012
58871,110,0.16,2.0,0.02,0.2,0.2,5,0.32996922690984787
15476,50,0.16,0.2,0.2,0.0,0.2,15,0.18969385213962348
40845,80,0.64,2.0,0.0,0.2,2.0,3,0.3139277565752735
1330,30,0.16,0.2,2.0,2.0,0.2,3,0.3087301419057149
42188,80,1.28,0.2,0.0,0.2,0.2,15,0.3133040333822616
19071,50,0.64,0.2,0.2,0.02,0.0,9,0.16709662580075846
7301,40,0.16,0.0,0.02,0.0,2.0,3,0.20380897216394994
9155,40,0.32,0.0,0.02,0.2,2.0,15,0.2916136921765598
55560,100,1.28,0.0,0.0,0.0,0.02,5,0.16926430728337297
21103,50,1.28,2.0,0.0,0.02,0.2,13,0.3545087046929601
19975,50,1.28,0.0,0.2,0.02,0.02,11,0.26772884062821717
18797,50,0.64,0.02,2.0,2.0,0.02,7,0.33927298225997377
51396,100,0.16,0.2,0.2,2.0,0.2,7,0.33959062694191466
34257,70,1.28,0.0,0.02,2.0,0.02,15,0.2940207755300796
23869,60,0.32,0.02,0.02,0.0,0.02,15,0.13884210137015934
36894,80,0.16,0.2,0.02,0.02,0.2,11,0.2381528925651808
52267,100,0.32,0.0,0.2,0.2,0.2,13,0.29616447324891526
48249,90,0.64,2.0,0.2,2.0,0.0,13,0.33006664140858283
65971,120,0.16,2.0,0.02,0.0,0.0,9,0.14160849183613627
38539,80,0.32,0.2,0.0,0.0,0.02,11,0.13299334557939782
45999,90,0.32,0.2,0.2,0.2,2.0,7,0.3163930502525083
65101,120,0.16,0.02,0.02,0.02,0.0,5,0.1558803254482494
14929,50,0.16,0.02,0.02,0.02,0.0,13,0.19041319469337625
6455,30,1.28,0.2,0.02,0.2,0.2,5,0.3198303863267713
67164,120,0.32,0.02,2.0,0.2,0.2,15,0.3204689108904258
63367,110,1.28,0.02,0.02,2.0,0.0,9,0.1431661546586158
34682,70,1.28,0.02,0.02,0.2,0.2,11,0.3226227175946057
16177,50,0.32,0.0,0.0,0.02,2.0,3,0.26425207632543024
8469,40,0.16,0.2,2.0,0.2,0.02,15,0.15240874451409803
126,30,0.16,0.0,0.02,0.0,0.2,3,0.1566226072617954
3014,30,0.32,0.2,0.2,2.0,0.2,11,0.302361467903096
53877,100,0.64,0.0,0.02,0.0,0.0,13,0.1671673729305839
62672,110,0.64,2.0,2.0,0.2,0.02,5,0.34488437619505835
18910,50,0.64,0.2,0.0,2.0,0.02,9,0.3197309706550051
21417,50,1.28,2.0,2.0,0.0,2.0,11,0.3104333317176646
36770,80,0.16,0.2,0.0,0.02,0.0,15,0.1869305652903675
52697,100,0.32,0.02,0.2,0.2,0.0,5,0.15325562083569408
30461,70,0.16,2.0,2.0,2.0,2.0,11,0.31103659270961853
67913,120,0.32,2.0,0.2,0.02,0.02,15,0.32977490288313144
34755,70,1.28,0.02,0.2,0.02,0.02,3,0.2798569755529514
51195,100,0.16,0.2,0.02,0.0,0.02,11,0.12536360638652122
46985,90,0.64,0.0,2.0,0.2,0.0,5,0.16203887866358835
12775,40,1.28,0.0,0.2,0.0,0.02,3,0.26289665625627084
71405,120,1.28,2.0,0.02,0.2,0.0,13,0.3319652744589676
71092,120,1.28,0.2,0.2,2.0,0.0,3,0.23374315894450248
30869,70,0.32,0.0,2.0,0.2,0.02,15,0.24477093874338185
25657,60,0.64,0.02,0.02,0.0,0.02,7,0.1374471543507208
45499,90,0.32,0.02,0.2,0.0,2.0,15,0.2672847113362262
64042,110,1.28,0.2,2.0,2.0,0.0,15,0.25548218244325743
1316,30,0.16,0.2,2.0,2.0,0.0,3,0.18999224500349193
44538,90,0.16,2.0,0.02,0.2,0.2,11,0.3262189638517505
52360,100,0.32,0.0,2.0,0.2,0.0,3,0.17229720101588802
54102,100,0.64,0.0,2.0,0.0,0.0,15,0.15240244764800903
66776,120,0.32,0.02,0.0,0.0,2.0,9,0.23333726462224455
53756,100,0.32,2.0,2.0,2.0,2.0,9,0.29892762858671007
16221,50,0.32,0.0,0.0,2.0,0.02,7,0.30096533711723616
56552,100,1.28,0.2,0.0,2.0,0.2,15,0.3199396718564351
49359,90,1.28,0.2,0.0,0.2,2.0,7,0.31596178287763554
38405,80,0.32,0.02,0.2,2.0,0.2,9,0.29125776225738875
33486,70,0.64,0.2,0.2,2.0,2.0,13,0.3043609598288407
264,30,0.16,0.0,0.2,0.02,0.02,13,0.19209632488948472
28038,60,1.28,0.2,0.2,0.02,0.02,9,0.27936836868344017
35852,80,0.16,0.0,0.0,0.0,0.02,13,0.11535439755234331
71227,120,1.28,0.2,2.0,2.0,2.0,7,0.30581176200375476
32181,70,0.32,2.0,2.0,0.02,0.02,7,0.29933520411228415
60506,110,0.32,2.0,0.0,0.0,2.0,13,0.29574657390628006
60445,110,0.32,0.2,2.0,0.2,2.0,3,0.31226017510150444
8634,40,0.16,2.0,0.02,0.0,0.02,9,0.1749955148058257
22044,60,0.16,0.02,0.0,2.0,0.02,5,0.2138016871501167
44366,90,0.16,2.0,0.0,0.0,0.2,3,0.1617499046851878
57860,110,0.16,0.02,0.0,0.2,0.02,13,0.2017394722386836
39632,80,0.64,0.0,0.02,2.0,0.02,13,0.34271602514600974
3958,30,0.64,0.0,2.0,0.02,0.02,9,0.19748695842741812
20061,50,1.28,0.0,2.0,0.0,0.02,15,0.3092982483036115
5288,30,0.64,2.0,2.0,0.0,2.0,9,0.3135388310058512
68722,120,0.64,0.02,0.02,0.2,0.02,9,0.32860698035515623
32230,70,0.32,2.0,2.0,2.0,0.0,7,0.36794415972902694
20603,50,1.28,0.02,2.0,2.0,2.0,7,0.3099832322572369
64559,120,0.16,0.0,0.0,0.02,0.2,13,0.27685641462485033
48650,90,1.28,0.0,0.2,0.02,0.2,3,0.34044108849822713
35885,80,0.16,0.0,0.0,0.02,0.2,9,0.24183687600864665
65608,120,0.16,0.2,0.02,2.0,0.0,11,0.13473098476254666
20085,50,1.28,0.0,2.0,0.02,0.02,7,0.31421206135155366
64000,110,1.28,0.2,2.0,0.02,0.2,15,0.31559471351610857
21926,60,0.16,0.0,2.0,2.0,0.0,7,0.13888996550887012
8805,40,0.16,2.0,0.2,0.2,0.02,15,0.22091671433751053
16628,50,0.32,0.02,0.0,0.02,2.0,9,0.3053813830577794
40013,80,0.64,0.02,0.02,0.02,0.0,5,0.17957361816427253
44023,90,0.16,0.2,0.02,0.0,0.02,3,0.12372488999092138
12483,40,0.64,2.0,2.0,0.02,2.0,7,0.29876423285141696
14158,40,1.28,2.0,0.2,0.02,0.2,11,0.3264066645316627
15267,50,0.16,0.2,0.0,0.02,0.02,3,0.1658981608617675
9557,40,0.32,0.02,0.02,0.02,0.02,7,0.18762739173081802
32153,70,0.32,2.0,2.0,0.0,0.02,7,0.22889896620764955
15881,50,0.16,2.0,0.02,2.0,0.0,13,0.25516552222093036
6797,30,1.28,2.0,0.0,0.2,2.0,3,0.31010232545152305
65407,120,0.16,0.02,2.0,2.0,2.0,15,0.3124108056522498
22869,60,0.16,2.0,0.0,0.0,2.0,3,0.23492967458982147
26439,60,0.64,2.0,0.0,0.0,0.02,3,0.18696230050701038
8464,40,0.16,0.2,2.0,0.2,0.02,5,0.18000124526720684
39760,80,0.64,0.0,2.0,0.0,0.0,3,0.17155500270182059
24837,60,0.32,2.0,0.02,2.0,0.0,5,0.38341883421995154
40185,80,0.64,0.02,0.2,2.0,0.0,13,0.12986990977051044
27864,60,1.28,0.2,0.0,2.0,0.0,11,0.2169269833957039
5820,30,1.28,0.0,2.0,2.0,2.0,9,0.31020053038593814
16703,50,0.32,0.02,0.02,0.0,0.2,5,0.17462603913782332
67001,120,0.32,0.02,0.2,0.0,2.0,11,0.24680003418656424
27659,60,1.28,0.02,0.2,2.0,2.0,7,0.303064708437092
2334,30,0.32,0.02,0.0,2.0,0.02,9,0.23668334666916696
58751,110,0.16,2.0,0.0,0.2,0.02,3,0.34876383007710676
