,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
68921,120,0.64,0.02,2.0,0.02,0.02,15,0.2132036982251007
42134,80,1.28,0.2,0.0,0.0,2.0,5,0.3985987162811563
13026,40,1.28,0.02,0.0,0.02,0.0,15,0.23722219994770583
41717,80,1.28,0.02,0.0,0.02,2.0,11,0.3886174526545438
9860,40,0.32,0.2,0.0,0.0,0.0,11,0.1824253056439552
68711,120,0.64,0.02,0.02,0.02,2.0,15,0.3602296866239517
64049,110,1.28,0.2,2.0,2.0,0.02,15,0.3861497629510993
56173,100,1.28,0.02,0.02,0.2,0.0,13,0.13956284727293583
4714,30,0.64,0.2,0.2,0.0,0.02,9,0.17842202699085533
19595,50,0.64,2.0,0.2,2.0,2.0,7,0.3611099829025091
7847,40,0.16,0.02,0.2,0.0,0.02,3,0.16713868892688694
13,30,0.16,0.0,0.0,0.0,0.02,15,0.1608239357882063
41849,80,1.28,0.02,0.02,0.2,0.2,9,0.39604239692910387
28620,60,1.28,2.0,2.0,0.2,0.0,11,0.37910618809846547
33309,70,0.64,0.2,0.02,0.02,0.2,9,0.35741155828373417
24190,60,0.32,0.02,2.0,2.0,2.0,13,0.35785454183718013
57677,110,0.16,0.0,0.2,2.0,2.0,11,0.35763802017376556
20754,50,1.28,0.2,0.02,0.02,0.0,15,0.15080930875492213
68080,120,0.32,2.0,2.0,2.0,0.02,13,0.3537268232920035
2117,30,0.32,0.0,0.2,2.0,0.2,9,0.3112404132517429
7653,40,0.16,0.02,0.0,0.02,0.02,7,0.17398697005009706
33188,70,0.64,0.2,0.0,0.02,0.02,5,0.17124295628623876
55692,100,1.28,0.0,0.02,0.02,0.0,3,0.14760936041360267
5776,30,1.28,0.0,2.0,0.2,0.02,5,0.3165349494237805
56522,100,1.28,0.2,0.0,0.2,0.2,11,0.3700104843463442
58847,110,0.16,2.0,0.02,0.02,0.2,13,0.3996727236873267
27600,60,1.28,0.02,0.2,0.02,0.2,15,0.377132221984315
65838,120,0.16,0.2,2.0,2.0,0.02,9,0.3442775838792456
6713,30,1.28,0.2,2.0,2.0,2.0,3,0.3810820371692474
12390,40,0.64,2.0,0.2,0.2,0.2,3,0.3574535694043123
30871,70,0.32,0.0,2.0,0.2,0.2,5,0.4193158498219356
64516,120,0.16,0.0,0.0,0.0,0.0,11,0.12178542206830771
13471,40,1.28,0.2,0.0,0.02,0.0,9,0.15863866945113786
11974,40,0.64,0.2,0.2,2.0,0.2,11,0.37697956203391736
66780,120,0.32,0.02,0.0,0.02,0.0,3,0.16050669948633794
92,30,0.16,0.0,0.0,2.0,0.02,5,0.21588984831448987
59317,110,0.32,0.0,0.02,0.2,0.02,15,0.25695508809037315
28703,70,0.16,0.0,0.0,0.02,0.0,9,0.1559358154526419
12613,40,1.28,0.0,0.0,0.2,0.02,15,0.3023922388365889
63018,110,1.28,0.0,0.2,0.2,0.2,11,0.3867085509600681
48705,90,1.28,0.0,0.2,2.0,0.02,15,0.3914497346925366
47575,90,0.64,0.2,0.0,2.0,0.0,9,0.14792160867330734
42304,80,1.28,0.2,0.02,0.2,2.0,9,0.3772947739563518
16758,50,0.32,0.02,0.02,0.2,0.2,3,0.30032910427323956
57345,110,0.16,0.0,0.0,0.0,0.0,5,0.11146442941200652
21035,50,1.28,0.2,2.0,2.0,0.02,3,0.39781413716286407
46406,90,0.32,2.0,0.2,0.02,0.02,9,0.2633320907809784
24102,60,0.32,0.02,2.0,0.0,2.0,5,0.4047164499508642
51868,100,0.16,2.0,2.0,0.0,0.02,13,0.16636185611439594
2303,30,0.32,0.02,0.0,0.2,0.02,3,0.20060242334693945
42365,80,1.28,0.2,0.2,0.02,0.0,5,0.21148414636547094
69467,120,0.64,2.0,0.0,0.0,2.0,15,0.39096426644067583
17377,50,0.32,0.2,2.0,0.0,0.2,9,0.28031482978753575
54046,100,0.64,0.0,0.2,0.2,0.0,15,0.1633090213363338
45499,90,0.32,0.02,0.2,0.0,2.0,15,0.28979692481730784
60201,110,0.32,0.2,0.02,0.2,0.0,5,0.08714894300916828
32243,70,0.32,2.0,2.0,2.0,0.2,5,0.34909302125342134
59168,110,0.32,0.0,0.0,0.02,0.0,11,0.1988187594116208
28579,60,1.28,2.0,2.0,0.0,0.2,13,0.3415056740916853
1715,30,0.16,2.0,2.0,0.02,0.02,3,0.29346912907455475
67939,120,0.32,2.0,0.2,0.2,0.02,11,0.3812084437783389
29528,70,0.16,0.02,2.0,0.2,0.2,7,0.3904313913232003
44113,90,0.16,0.2,0.02,2.0,0.02,15,0.2670472949700098
44571,90,0.16,2.0,0.02,2.0,2.0,7,0.35344063162676964
35486,70,1.28,2.0,0.0,2.0,0.02,9,0.3690236860217755
32180,70,0.32,2.0,2.0,0.02,0.02,5,0.31538706728072674
2851,30,0.32,0.2,0.02,0.02,2.0,7,0.4309779290098229
56632,100,1.28,0.2,0.02,0.2,0.2,7,0.36036465057801614
31606,70,0.32,0.2,0.2,0.0,2.0,5,0.3212967250246427
52,30,0.16,0.0,0.0,0.02,2.0,9,0.38518654254716533
9342,40,0.32,0.0,2.0,0.02,0.2,11,0.3898139335353837
13372,40,1.28,0.02,2.0,0.02,0.2,7,0.35957437232507816
51272,100,0.16,0.2,0.02,2.0,0.0,11,0.15599004489020543
46663,90,0.64,0.0,0.0,0.2,0.2,5,0.3503791758466553
11830,40,0.64,0.2,0.02,0.2,0.2,3,0.321048067181925
5515,30,1.28,0.0,0.02,0.0,2.0,15,0.4174104623452104
36615,80,0.16,0.02,0.2,2.0,0.2,13,0.39083905379239736
3729,30,0.64,0.0,0.02,0.02,0.0,13,0.19060595424497964
15167,50,0.16,0.02,2.0,0.02,0.2,13,0.21750003485536576
43995,90,0.16,0.2,0.0,2.0,0.02,3,0.2790123888545599
67477,120,0.32,0.2,0.2,0.02,2.0,11,0.3375123401519638
24433,60,0.32,0.2,0.2,0.0,0.2,9,0.15397540422514988
32331,70,0.64,0.0,0.0,0.2,0.2,13,0.3752839360904772
20943,50,1.28,0.2,0.2,2.0,2.0,15,0.35377465116029194
29969,70,0.16,0.2,2.0,0.2,0.02,7,0.20861078820782777
8744,40,0.16,2.0,0.2,0.0,0.02,5,0.15875432682501728
70279,120,1.28,0.0,2.0,0.02,2.0,15,0.38284455783911514
13138,40,1.28,0.02,0.02,0.02,0.0,15,0.26094643709352755
14267,40,1.28,2.0,2.0,0.02,0.2,5,0.37191224608098405
66397,120,0.32,0.0,0.0,2.0,0.02,7,0.380663327012943
67028,120,0.32,0.02,0.2,0.02,2.0,9,0.3362459715829096
9452,40,0.32,0.02,0.0,0.02,0.2,7,0.372678050157865
47909,90,0.64,0.2,2.0,2.0,0.0,5,0.16703019408289796
29118,70,0.16,0.0,2.0,2.0,2.0,13,0.35253603289967445
43530,90,0.16,0.02,0.0,0.2,0.2,11,0.3895652549072782
52894,100,0.32,0.2,0.0,0.02,0.0,7,0.11429320904797474
31550,70,0.32,0.2,0.02,0.2,2.0,5,0.36033118957087923
62728,110,1.28,0.0,0.0,0.0,0.02,5,0.14065572839227158
24895,60,0.32,2.0,0.2,0.02,0.0,9,0.19687612144487177
40577,80,0.64,0.2,0.2,0.02,0.0,13,0.16576856951938557
59657,110,0.32,0.02,0.0,0.2,0.2,9,0.3086444833137988
14766,50,0.16,0.0,2.0,2.0,0.02,9,0.26038191342174555
8731,40,0.16,2.0,0.02,2.0,2.0,7,0.35562746456059735
66953,120,0.32,0.02,0.02,2.0,0.0,13,0.15759771095002958
18109,50,0.64,0.0,0.02,0.2,2.0,3,0.3672217460772693
22624,60,0.16,0.2,0.2,0.0,0.0,3,0.1473150448086072
24842,60,0.32,2.0,0.02,2.0,0.0,15,0.3550838909143354
26435,60,0.64,2.0,0.0,0.0,0.0,9,0.1609288928030388
56925,100,1.28,2.0,0.0,0.02,0.0,5,0.35618964057507235
62976,110,1.28,0.0,0.2,0.02,0.0,11,0.1965190003632419
12238,40,0.64,2.0,0.02,0.02,0.0,7,0.24272341650288642
7672,40,0.16,0.02,0.0,0.2,0.0,3,0.19507297347213196
58250,110,0.16,0.2,0.0,0.0,0.02,9,0.11735567498072054
46223,90,0.32,2.0,0.0,0.2,2.0,7,0.3664683060863395
50908,100,0.16,0.02,0.2,0.2,0.0,11,0.15599501654781456
20711,50,1.28,0.2,0.0,2.0,0.2,13,0.3706716917676208
67365,120,0.32,0.2,0.02,0.02,2.0,11,0.3848783272633886
3220,30,0.32,2.0,0.0,2.0,0.0,3,0.37439177464670814
38400,80,0.32,0.02,0.2,2.0,0.02,13,0.31023926604029495
47125,90,0.64,0.02,0.0,2.0,0.0,5,0.12773718590049898
68069,120,0.32,2.0,2.0,2.0,0.0,5,0.332790882272216
22546,60,0.16,0.2,0.02,0.02,0.0,15,0.22579216623008502
63776,110,1.28,0.2,0.02,0.02,0.2,15,0.38731443218075057
36537,80,0.16,0.02,0.2,0.0,2.0,11,0.22282350409011792
67136,120,0.32,0.02,2.0,0.02,0.2,15,0.3625405440056798
3656,30,0.64,0.0,0.0,0.2,0.2,7,0.3765619172870348
68540,120,0.64,0.0,2.0,2.0,2.0,9,0.3646551063147553
70054,120,1.28,0.0,0.02,0.02,2.0,13,0.3813162654543228
34267,70,1.28,0.0,0.02,2.0,2.0,7,0.3686272677366334
30526,70,0.32,0.0,0.0,0.2,0.0,15,0.17231034404729864
1445,30,0.16,2.0,0.0,2.0,0.2,9,0.3092751919166765
21283,50,1.28,2.0,0.2,0.0,0.0,9,0.25826101210679614
68222,120,0.64,0.0,0.02,0.0,0.2,3,0.23352201808007014
29978,70,0.16,0.2,2.0,0.2,0.2,11,0.3984794105687193
63938,110,1.28,0.2,0.2,2.0,0.2,3,0.3540310546343723
30132,70,0.16,2.0,0.02,0.0,0.0,11,0.12560456811732312
4276,30,0.64,0.02,0.2,0.0,0.2,15,0.2095542763904557
38895,80,0.32,0.2,2.0,0.02,0.0,9,0.15242684621904767
17555,50,0.32,2.0,0.0,0.2,2.0,15,0.3599005198129783
68630,120,0.64,0.02,0.0,2.0,0.0,7,0.1519097449029105
65881,120,0.16,2.0,0.0,0.0,2.0,11,0.2801660013353989
26660,60,0.64,2.0,0.2,0.0,0.0,11,0.17906683798614031
24783,60,0.32,2.0,0.02,0.02,0.0,9,0.2523635726486275
36139,80,0.16,0.0,0.2,0.2,0.2,13,0.4135565157397545
7321,40,0.16,0.0,0.02,0.02,0.02,15,0.16609091718983962
44794,90,0.16,2.0,2.0,2.0,2.0,5,0.3459955851537314
58955,110,0.16,2.0,0.2,0.02,0.2,5,0.26185964496566977
47646,90,0.64,0.2,0.02,0.02,0.2,11,0.31200686413659623
19530,50,0.64,2.0,0.2,0.02,0.2,3,0.37629627325592596
50083,90,1.28,2.0,2.0,0.0,0.2,13,0.361852875709189
29293,70,0.16,0.02,0.02,0.2,0.0,13,0.1735087996387411
21319,50,1.28,2.0,0.2,0.02,0.02,11,0.4202681627041997
7246,40,0.16,0.0,0.0,0.2,2.0,5,0.3603191378693606
48605,90,1.28,0.0,0.02,2.0,2.0,11,0.3646975472620303
16154,50,0.32,0.0,0.0,0.0,2.0,13,0.30582253133245224
14568,50,0.16,0.0,0.2,0.0,0.02,5,0.16936101120569708
29526,70,0.16,0.02,2.0,0.2,0.2,3,0.2836022120391189
19616,50,0.64,2.0,2.0,0.0,0.2,7,0.39327923706474244
52370,100,0.32,0.0,2.0,0.2,0.02,9,0.2609586872615398
32179,70,0.32,2.0,2.0,0.02,0.02,3,0.2440867684390575
22333,60,0.16,0.02,2.0,0.02,0.2,9,0.24200566487867428
22089,60,0.16,0.02,0.02,0.0,2.0,11,0.2277474566417587
51577,100,0.16,2.0,0.0,0.2,0.0,5,0.2316817157847478
16863,50,0.32,0.02,0.2,0.2,0.02,3,0.22939249716913804
54165,100,0.64,0.0,2.0,0.2,0.02,15,0.24165470703001046
51365,100,0.16,0.2,0.2,0.2,0.02,15,0.185668389011555
51398,100,0.16,0.2,0.2,2.0,0.2,11,0.3609186905907181
21203,50,1.28,2.0,0.02,0.02,0.02,3,0.3359074230429907
23354,60,0.32,0.0,0.0,0.2,0.0,7,0.15210378547548203
59974,110,0.32,0.02,2.0,0.02,2.0,13,0.36235099456958153
39258,80,0.32,2.0,0.2,0.2,0.0,7,0.28928385711816207
11197,40,0.64,0.0,2.0,2.0,2.0,11,0.3654362815602268
46732,90,0.64,0.0,0.02,0.02,0.0,3,0.15230368319503013
50919,100,0.16,0.02,0.2,0.2,0.2,5,0.39079960949518583
48771,90,1.28,0.0,2.0,0.02,2.0,7,0.3777812627660336
60274,110,0.32,0.2,0.2,0.0,0.2,11,0.18857142454266598
4569,30,0.64,0.2,0.0,2.0,0.0,13,0.1484783578841457
63372,110,1.28,0.02,0.02,2.0,0.02,5,0.40812529330797215
59818,110,0.32,0.02,0.2,0.0,0.02,9,0.15317355869543592
10031,40,0.32,0.2,0.02,0.2,0.02,3,0.27379591293117245
59741,110,0.32,0.02,0.02,0.02,0.2,9,0.3683436423109402
10577,40,0.32,2.0,0.2,0.02,2.0,3,0.3873790207937453
41473,80,1.28,0.0,0.2,0.02,0.0,13,0.23066135847715002
64974,120,0.16,0.02,0.0,0.0,0.2,3,0.14880268138016564
51945,100,0.16,2.0,2.0,2.0,0.0,13,0.38214507360763617
35304,70,1.28,0.2,2.0,0.0,2.0,9,0.37129962973944575
15274,50,0.16,0.2,0.0,0.02,0.2,3,0.26228327348054914
7534,40,0.16,0.0,2.0,0.02,0.0,7,0.33805966705431223
7412,40,0.16,0.0,0.2,0.0,0.2,15,0.17865202640864103
38075,80,0.32,0.0,2.0,2.0,2.0,7,0.34318744417805086
6656,30,1.28,0.2,2.0,0.02,0.2,15,0.3983075655892265
31576,70,0.32,0.2,0.02,2.0,0.2,15,0.4014530580119854
27308,60,1.28,0.0,2.0,2.0,0.02,5,0.35475417532016823
47484,90,0.64,0.02,2.0,2.0,2.0,9,0.3656677025139832
68347,120,0.64,0.0,0.2,0.0,2.0,15,0.3185222018141086
45629,90,0.32,0.02,2.0,0.02,0.2,9,0.41549267010790797
32884,70,0.64,0.02,0.02,0.2,0.02,13,0.31498729109424234
48793,90,1.28,0.0,2.0,0.2,0.2,9,0.38616534040772066
4983,30,0.64,2.0,0.0,0.02,2.0,15,0.3360536922869213
20126,50,1.28,0.0,2.0,0.2,2.0,5,0.37591540133564383
44182,90,0.16,0.2,0.2,0.02,2.0,13,0.3779437465322669
69663,120,0.64,2.0,0.02,2.0,2.0,15,0.3556357033572097
10797,40,0.64,0.0,0.0,0.02,0.2,9,0.3220588192282029
30719,70,0.32,0.0,0.2,0.02,0.0,9,0.1880421420749373
71110,120,1.28,0.2,0.2,2.0,0.2,11,0.36514776733574716
48014,90,0.64,2.0,0.0,0.2,2.0,5,0.3672394956416021
1354,30,0.16,2.0,0.0,0.0,0.02,9,0.15311630770785042
8412,40,0.16,0.2,2.0,0.0,0.02,13,0.13760716042089297
49490,90,1.28,0.2,0.02,2.0,0.2,3,0.355242648938199
34169,70,1.28,0.0,0.02,0.0,0.02,7,0.16257292018429548
9605,40,0.32,0.02,0.02,2.0,0.0,5,0.14186717954528275
9353,40,0.32,0.0,2.0,0.2,0.0,5,0.1302887744442932
18595,50,0.64,0.02,0.2,0.0,0.0,9,0.16684897148483963
8827,40,0.16,2.0,0.2,2.0,0.02,3,0.3916043414943345
6444,30,1.28,0.2,0.02,0.2,0.0,11,0.20442815561882904
15322,50,0.16,0.2,0.0,2.0,0.0,15,0.15449401042280209
17933,50,0.64,0.0,0.0,0.0,0.02,15,0.15073483807358062
7689,40,0.16,0.02,0.0,0.2,0.2,9,0.38326825968966144
29639,70,0.16,0.2,0.0,0.2,0.2,5,0.3749791795269788
61854,110,0.64,0.2,0.0,0.02,0.0,7,0.17578526021628213
19643,50,0.64,2.0,2.0,0.02,0.2,5,0.3597605512902738
71493,120,1.28,2.0,0.2,0.02,0.02,7,0.3721974380070009
70486,120,1.28,0.02,0.02,0.02,0.02,9,0.34681772292666607
38586,80,0.32,0.2,0.0,0.2,0.0,7,0.12945390848097466
47380,90,0.64,0.02,2.0,0.0,0.0,11,0.16909102770025808
56816,100,1.28,0.2,2.0,0.02,0.0,11,0.21277060143435186
11192,40,0.64,0.0,2.0,2.0,0.2,15,0.36737433287628396
18605,50,0.64,0.02,0.2,0.0,0.02,15,0.15319676971898333
38102,80,0.32,0.02,0.0,0.0,2.0,5,0.34100654906453726
40247,80,0.64,0.02,2.0,0.02,0.02,11,0.2617077786374911
62493,110,0.64,2.0,0.02,2.0,2.0,11,0.3680608221300371
26444,60,0.64,2.0,0.0,0.0,0.02,13,0.19684025289373833
17668,50,0.32,2.0,0.02,2.0,0.0,3,0.37244208483338115
