,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
42570,80,1.28,2.0,0.0,0.0,0.02,9,0.2213310509810032
38357,80,0.32,0.02,0.2,0.02,2.0,11,0.28402905536539713
2543,30,0.32,0.02,0.2,0.2,2.0,7,0.28780246349494376
11416,40,0.64,0.02,0.02,2.0,0.2,15,0.35718715532083634
59588,110,0.32,0.02,0.0,0.0,0.0,11,0.14760869830459367
11609,40,0.64,0.02,2.0,0.2,0.2,9,0.3260390565989459
49092,90,1.28,0.02,0.2,0.02,0.02,5,0.3700799481857164
70605,120,1.28,0.02,0.2,0.02,0.2,9,0.4153705458738475
43699,90,0.16,0.02,0.2,0.0,0.2,13,0.1196589937565878
42103,80,1.28,0.02,2.0,2.0,0.2,13,0.35412722998133106
53066,100,0.32,0.2,0.02,2.0,0.0,15,0.1427795247235224
8962,40,0.32,0.0,0.0,0.0,0.0,7,0.12551726926147172
50350,100,0.16,0.0,0.02,0.2,0.0,15,0.13110384115357912
40417,80,0.64,0.2,0.0,2.0,0.02,15,0.3422102954778654
65383,120,0.16,0.02,2.0,2.0,0.0,9,0.1360380033754015
12358,40,0.64,2.0,0.2,0.02,0.02,9,0.31781403006607434
8739,40,0.16,2.0,0.2,0.0,0.0,9,0.1610623380106577
19370,50,0.64,2.0,0.0,2.0,2.0,5,0.36621027333959766
55250,100,0.64,2.0,0.02,0.02,0.0,15,0.32564442006731353
5466,30,1.28,0.0,0.0,2.0,0.0,15,0.3803219516811511
9013,40,0.32,0.0,0.0,0.02,2.0,11,0.28435350275519833
36420,80,0.16,0.02,0.02,0.0,0.2,15,0.12940647283933637
2247,30,0.32,0.02,0.0,0.0,0.02,3,0.12071599271498988
18867,50,0.64,0.2,0.0,0.02,2.0,7,0.36646540642263425
29192,70,0.16,0.02,0.0,0.2,0.2,7,0.3846136544253459
20829,50,1.28,0.2,0.02,2.0,2.0,11,0.3368602733538719
15101,50,0.16,0.02,0.2,2.0,0.02,7,0.22504486348886166
15674,50,0.16,0.2,2.0,2.0,2.0,5,0.3167846281854142
47874,90,0.64,0.2,2.0,0.02,2.0,5,0.36155568489397505
4342,30,0.64,0.02,0.2,2.0,0.0,7,0.1579543627506218
45316,90,0.32,0.02,0.0,0.2,0.02,13,0.2829682447908355
60542,110,0.32,2.0,0.0,0.2,0.0,15,0.2443729905912488
16521,50,0.32,0.0,2.0,0.2,0.0,5,0.1297646786919615
21285,50,1.28,2.0,0.2,0.0,0.0,13,0.24647329420879568
1819,30,0.32,0.0,0.0,0.0,2.0,15,0.24062348726009236
55074,100,0.64,0.2,2.0,0.2,2.0,13,0.34917944542141977
53420,100,0.32,2.0,0.0,2.0,2.0,9,0.36589935383243555
54811,100,0.64,0.2,0.02,0.02,0.2,5,0.36411990938785926
30587,70,0.32,0.0,0.02,0.0,0.02,11,0.1200901828852419
68941,120,0.64,0.02,2.0,0.2,0.0,13,0.16643495822146576
53850,100,0.64,0.0,0.0,2.0,0.0,15,0.11034577751401042
26178,60,0.64,0.2,0.02,0.2,2.0,13,0.38424205572656767
28999,70,0.16,0.0,0.2,2.0,0.2,13,0.4005578105637672
66089,120,0.16,2.0,0.2,0.0,0.02,7,0.12591559044829856
48134,90,0.64,2.0,0.02,2.0,0.0,7,0.30909545234396846
68465,120,0.64,0.0,2.0,0.02,0.0,13,0.16335940453512468
7539,40,0.16,0.0,2.0,0.02,0.02,3,0.1771011576726058
18419,50,0.64,0.02,0.0,0.02,2.0,7,0.35995766122057654
64039,110,1.28,0.2,2.0,2.0,0.0,9,0.302582976572971
68999,120,0.64,0.2,0.0,0.0,0.02,3,0.1401844347070264
55750,100,1.28,0.0,0.02,2.0,0.0,7,0.13424036691476549
40825,80,0.64,2.0,0.0,0.2,0.0,5,0.299710432394764
15692,50,0.16,2.0,0.0,0.0,0.02,13,0.09642732943433943
26444,60,0.64,2.0,0.0,0.0,0.02,13,0.1631537669365894
40776,80,0.64,2.0,0.0,0.0,0.02,5,0.15656949777251933
53282,100,0.32,0.2,2.0,0.2,2.0,13,0.3765564504073335
15102,50,0.16,0.02,0.2,2.0,0.02,9,0.21137011119106952
15155,50,0.16,0.02,2.0,0.02,0.02,3,0.17553992191514303
51023,100,0.16,0.02,2.0,0.2,0.02,3,0.1942894524455954
11067,40,0.64,0.0,0.2,2.0,0.02,3,0.2265403864174112
28320,60,1.28,2.0,0.0,2.0,0.02,13,0.37457475605060236
62382,110,0.64,2.0,0.0,2.0,2.0,13,0.3598894784356513
3254,30,0.32,2.0,0.02,0.0,0.0,15,0.14947920466256498
13636,40,1.28,0.2,0.02,2.0,0.0,3,0.20932364067904335
29624,70,0.16,0.2,0.0,0.2,0.0,3,0.12562969657795747
61857,110,0.64,0.2,0.0,0.02,0.0,13,0.13786611469125498
9984,40,0.32,0.2,0.02,0.0,0.2,7,0.1419730217274242
34549,70,1.28,0.02,0.0,0.02,2.0,11,0.35724038434352867
39749,80,0.64,0.0,0.2,2.0,0.2,9,0.35966339632885475
38862,80,0.32,0.2,0.2,2.0,2.0,13,0.35552813193243227
61969,110,0.64,0.2,0.02,0.02,0.0,13,0.16110060743117793
32538,70,0.64,0.0,0.2,0.2,0.0,7,0.1813791143797452
57365,110,0.16,0.0,0.0,0.0,2.0,3,0.17929174227804168
3878,30,0.64,0.0,0.2,0.2,0.2,3,0.3591186879378859
10021,40,0.32,0.2,0.02,0.02,2.0,11,0.3604662699845585
54555,100,0.64,0.02,2.0,0.0,0.02,11,0.19033678483881608
17182,50,0.32,0.2,0.02,0.02,0.2,11,0.3149910940010394
40660,80,0.64,0.2,2.0,0.0,0.0,11,0.16427861108664332
69699,120,0.64,2.0,0.2,0.02,0.02,3,0.37973870785979047
63447,110,1.28,0.02,0.2,0.02,2.0,15,0.36286227544415645
5251,30,0.64,2.0,0.2,2.0,0.2,5,0.3409676748298657
28681,70,0.16,0.0,0.0,0.0,0.02,7,0.10597119936028496
31438,70,0.32,0.2,0.0,0.2,2.0,5,0.31988836943698035
45151,90,0.32,0.0,2.0,0.0,0.2,5,0.29274119005154153
26412,60,0.64,0.2,2.0,2.0,0.02,5,0.27710849413792915
42619,80,1.28,2.0,0.0,0.2,0.0,9,0.42309516981943035
42076,80,1.28,0.02,2.0,0.2,0.2,15,0.3999767203236431
82,30,0.16,0.0,0.0,0.2,2.0,13,0.34964940037687897
10904,40,0.64,0.0,0.02,0.02,0.02,13,0.17291043498925274
2007,30,0.32,0.0,0.02,2.0,0.2,13,0.2912886402837022
18284,50,0.64,0.0,2.0,0.02,0.0,3,0.15584154263920402
59032,110,0.16,2.0,2.0,0.0,0.02,5,0.20399264159770872
15188,50,0.16,0.02,2.0,0.2,0.02,13,0.16604074468113342
5467,30,1.28,0.0,0.0,2.0,0.02,3,0.41070140649362297
3929,30,0.64,0.0,2.0,0.0,0.02,7,0.14300710959590596
63958,110,1.28,0.2,2.0,0.0,0.0,15,0.1478324502973205
56169,100,1.28,0.02,0.02,0.2,0.0,5,0.13442682676067505
9886,40,0.32,0.2,0.0,0.02,0.0,7,0.14527465052836852
46317,90,0.32,2.0,0.02,0.2,0.0,13,0.367693588608955
69684,120,0.64,2.0,0.2,0.0,0.2,15,0.30237617228784136
53804,100,0.64,0.0,0.0,0.02,0.2,7,0.38740801789116014
38913,80,0.32,0.2,2.0,0.02,2.0,3,0.28136658616347265
26065,60,0.64,0.2,0.0,0.2,2.0,11,0.3673540918678219
34668,70,1.28,0.02,0.02,0.2,0.0,11,0.13021089394720053
58122,110,0.16,0.02,0.2,2.0,2.0,5,0.3632791503042187
10879,40,0.64,0.0,0.02,0.0,0.2,5,0.16954676285755743
45214,90,0.32,0.0,2.0,0.2,2.0,5,0.3386516141729679
59799,110,0.32,0.02,0.02,2.0,0.2,13,0.33173402138754693
63762,110,1.28,0.2,0.02,0.02,0.0,15,0.14397227876406257
58401,110,0.16,0.2,0.02,0.02,2.0,3,0.35292184836047663
19133,50,0.64,0.2,0.2,2.0,0.02,7,0.34321934308932495
12649,40,1.28,0.0,0.0,2.0,2.0,3,0.343163686411345
26115,60,0.64,0.2,0.02,0.0,0.2,13,0.1743274400648598
17373,50,0.32,0.2,2.0,0.0,0.02,15,0.14990120072838894
57918,110,0.16,0.02,0.02,0.0,0.2,3,0.12300517971850485
43752,90,0.16,0.02,0.2,0.2,0.2,7,0.33644233296486864
42792,80,1.28,2.0,0.2,0.0,0.02,5,0.22351220437022248
11830,40,0.64,0.2,0.02,0.2,0.2,3,0.3426595206329942
2626,30,0.32,0.02,2.0,0.02,2.0,5,0.3152039319459072
40623,80,0.64,0.2,0.2,0.2,2.0,7,0.3891363107729685
21182,50,1.28,2.0,0.02,0.0,0.2,3,0.32414652075121475
18938,50,0.64,0.2,0.02,0.0,0.02,9,0.13125143470754816
26303,60,0.64,0.2,0.2,2.0,0.02,11,0.348365420694445
12282,40,0.64,2.0,0.02,0.2,0.2,11,0.3255740596715094
1141,30,0.16,0.2,0.2,0.0,2.0,3,0.4620916646607924
49744,90,1.28,2.0,0.0,0.0,0.2,7,0.3592383998320715
2164,30,0.32,0.0,2.0,0.02,0.02,5,0.16276982297340556
70215,120,1.28,0.0,0.2,2.0,0.2,13,0.365124440840163
29556,70,0.16,0.02,2.0,2.0,0.2,7,0.22519242546833507
41651,80,1.28,0.0,2.0,2.0,0.2,5,0.3664572141700612
60570,110,0.32,2.0,0.0,2.0,0.0,15,0.38703373691538107
26913,60,1.28,0.0,0.0,0.02,0.0,13,0.25643046933481956
70824,120,1.28,0.2,0.0,0.02,0.02,13,0.36471057256290107
37333,80,0.16,2.0,0.02,0.02,0.02,7,0.21275667464878945
70701,120,1.28,0.02,2.0,0.02,0.0,5,0.13034579734732432
13001,40,1.28,0.02,0.0,0.0,0.02,7,0.11719207596692033
11146,40,0.64,0.0,2.0,0.2,0.0,7,0.15928148246617707
58911,110,0.16,2.0,0.02,2.0,2.0,15,0.32826622761459456
16405,50,0.32,0.0,0.2,0.02,2.0,11,0.33056488054449656
52335,100,0.32,0.0,2.0,0.02,0.0,9,0.1769906731585853
66080,120,0.16,2.0,0.2,0.0,0.0,3,0.11189455275414535
46315,90,0.32,2.0,0.02,0.2,0.0,9,0.3040030800226746
45521,90,0.32,0.02,0.2,0.02,2.0,3,0.34680373842969925
30703,70,0.32,0.0,0.2,0.0,0.2,5,0.14045124321804528
52752,100,0.32,0.02,2.0,0.0,0.0,3,0.17661119515182208
2690,30,0.32,0.2,0.0,0.0,0.0,7,0.14631597636669166
15185,50,0.16,0.02,2.0,0.2,0.02,7,0.17479164537911643
67934,120,0.32,2.0,0.2,0.2,0.0,15,0.3536225779993636
64197,110,1.28,2.0,0.02,0.0,2.0,3,0.42125328952740626
14467,50,0.16,0.0,0.02,0.0,0.2,13,0.17597387829313937
38163,80,0.32,0.02,0.0,0.2,2.0,15,0.36575971746601693
38451,80,0.32,0.02,2.0,0.02,0.02,3,0.16624983376481847
36652,80,0.16,0.02,2.0,0.02,0.0,3,0.13479480221119397
27139,60,1.28,0.0,0.2,0.02,0.02,3,0.297619412634949
51399,100,0.16,0.2,0.2,2.0,0.2,13,0.26857181119306744
46175,90,0.32,2.0,0.0,0.02,0.0,9,0.16931852667908662
16047,50,0.16,2.0,2.0,0.02,0.0,9,0.18224743894757192
56110,100,1.28,0.02,0.0,2.0,2.0,13,0.3409615670472333
10858,40,0.64,0.0,0.0,2.0,2.0,5,0.3744882665590391
59027,110,0.16,2.0,2.0,0.0,0.0,9,0.16620973518093327
53441,100,0.32,2.0,0.02,0.0,0.2,9,0.15862387427827274
34052,70,1.28,0.0,0.0,0.0,0.0,11,0.17769225507408526
26248,60,0.64,0.2,0.2,0.02,0.02,13,0.2260540807989365
4634,30,0.64,0.2,0.02,0.02,0.2,3,0.24562808120599208
9409,40,0.32,0.02,0.0,0.0,0.0,5,0.11289112585434234
10284,40,0.32,0.2,2.0,2.0,0.02,5,0.24303569771769626
30138,70,0.16,2.0,0.02,0.0,0.02,9,0.13856363378833433
20959,50,1.28,0.2,2.0,0.0,0.2,5,0.4278927146461731
15597,50,0.16,0.2,2.0,0.02,0.0,5,0.12783730148730893
55207,100,0.64,2.0,0.0,2.0,0.2,13,0.3435246493505428
58119,110,0.16,0.02,0.2,2.0,0.2,13,0.3340695336115964
29229,70,0.16,0.02,0.0,2.0,2.0,11,0.34283640372594987
66791,120,0.32,0.02,0.0,0.02,0.02,11,0.18630069318215853
10504,40,0.32,2.0,0.02,2.0,0.0,11,0.3368074699547352
37846,80,0.32,0.0,0.02,2.0,0.2,11,0.3522785720792028
34620,70,1.28,0.02,0.02,0.0,0.02,13,0.15056445136624552
47030,90,0.64,0.0,2.0,2.0,0.2,11,0.3406443717090794
20357,50,1.28,0.02,0.02,2.0,0.0,5,0.22446550193863984
29222,70,0.16,0.02,0.0,2.0,0.2,11,0.33788712127264964
17050,50,0.32,0.2,0.0,0.0,2.0,13,0.2304407440856724
1135,30,0.16,0.2,0.2,0.0,0.2,5,0.17394429005630463
44077,90,0.16,0.2,0.02,0.2,0.0,13,0.1673143893151297
7082,30,1.28,2.0,2.0,0.0,2.0,13,0.38116909335380433
31133,70,0.32,0.02,0.02,2.0,2.0,11,0.31494248773085826
26187,60,0.64,0.2,0.02,2.0,0.02,3,0.27359647861200326
4892,30,0.64,0.2,2.0,0.2,0.2,15,0.3406248578272182
61986,110,0.64,0.2,0.02,0.02,2.0,5,0.38804289260064273
13765,40,1.28,0.2,0.2,2.0,0.2,9,0.3880330321754453
34221,70,1.28,0.0,0.02,0.2,0.0,13,0.10940741369945764
64754,120,0.16,0.0,0.2,0.0,0.2,11,0.1265307104396733
15064,50,0.16,0.02,0.2,0.2,0.0,3,0.13347782255930649
22919,60,0.16,2.0,0.0,0.2,0.2,5,0.3515896017085689
46797,90,0.64,0.0,0.02,2.0,0.02,7,0.2888168662656811
47425,90,0.64,0.02,2.0,0.02,2.0,3,0.36586688893388913
23700,60,0.32,0.0,2.0,0.2,0.02,13,0.2535966346591012
39421,80,0.32,2.0,2.0,2.0,2.0,11,0.35571338251073253
41961,80,1.28,0.02,0.2,0.2,0.2,9,0.38653734514234594
47265,90,0.64,0.02,0.2,0.0,0.0,5,0.14714414220153477
66386,120,0.32,0.0,0.0,0.2,2.0,13,0.33302505053534626
39650,80,0.64,0.0,0.2,0.0,0.0,7,0.18160638830489736
58237,110,0.16,0.02,2.0,2.0,2.0,11,0.34974236684230253
10136,40,0.32,0.2,0.2,0.2,0.0,3,0.20281529693013403
14282,40,1.28,2.0,2.0,0.2,0.0,7,0.4162736113163875
34542,70,1.28,0.02,0.0,0.02,0.2,11,0.40182901411092287
27532,60,1.28,0.02,0.02,2.0,0.02,5,0.42264270350135197
68397,120,0.64,0.0,0.2,0.2,2.0,3,0.3678259753479169
20102,50,1.28,0.0,2.0,0.02,2.0,13,0.3748409086972027
49169,90,1.28,0.02,2.0,0.0,0.0,5,0.18433567863651507
32944,70,0.64,0.02,0.2,0.0,0.2,7,0.22326436819297715
43146,90,0.16,0.0,0.02,0.0,2.0,13,0.18659299256491585
65003,120,0.16,0.02,0.0,0.02,0.2,5,0.31359765103454246
15866,50,0.16,2.0,0.02,0.2,0.2,11,0.35066167202759213
56015,100,1.28,0.02,0.0,0.0,0.2,5,0.28752013492065015
51101,100,0.16,0.2,0.0,0.02,0.0,5,0.11571742875427238
56352,100,1.28,0.02,2.0,0.0,0.2,7,0.416899985688209
23488,60,0.32,0.0,0.02,0.2,2.0,9,0.373789658103408
12230,40,0.64,2.0,0.02,0.0,2.0,5,0.3740232235707506
55362,100,0.64,2.0,0.2,0.02,0.0,15,0.26271090802887387
17137,50,0.32,0.2,0.02,0.0,0.0,5,0.1347742602429996
27847,60,1.28,0.2,0.0,0.2,0.2,5,0.40389068453762333
69735,120,0.64,2.0,0.2,0.2,0.2,5,0.3321323471397285
11080,40,0.64,0.0,0.2,2.0,0.2,15,0.35996968205250734
19651,50,0.64,2.0,2.0,0.02,2.0,7,0.3804841623268201
3324,30,0.32,2.0,0.02,0.2,0.2,15,0.3725029661137387
11793,40,0.64,0.2,0.02,0.02,0.0,13,0.1611888658254252
20885,50,1.28,0.2,0.2,0.02,2.0,11,0.37645722623761
7630,40,0.16,0.02,0.0,0.0,0.2,3,0.16251387156460004
34215,70,1.28,0.0,0.02,0.02,2.0,15,0.38303552247395434
29262,70,0.16,0.02,0.02,0.02,0.0,7,0.16663001066740002
56354,100,1.28,0.02,2.0,0.0,0.2,11,0.4070506045829898
34586,70,1.28,0.02,0.0,2.0,0.0,15,0.1697725604278359
8352,40,0.16,0.2,0.2,0.2,0.02,5,0.17288406955062408
49566,90,1.28,0.2,0.2,0.2,0.0,15,0.19430309055523262
62665,110,0.64,2.0,2.0,0.2,0.0,5,0.399293395120198
9731,40,0.32,0.02,0.2,2.0,0.2,5,0.3646816142474775
48151,90,0.64,2.0,0.02,2.0,0.2,13,0.3436880049436317
16932,50,0.32,0.02,2.0,0.0,0.2,15,0.2110858013598942
2857,30,0.32,0.2,0.02,0.2,0.0,5,0.20534171460805567
25511,60,0.64,0.0,2.0,2.0,0.0,9,0.1448275154172194
13508,40,1.28,0.2,0.0,0.2,0.02,13,0.3385224214454621
64818,120,0.16,0.0,0.2,0.2,2.0,13,0.35330107192924026
23004,60,0.16,2.0,0.02,0.02,0.2,7,0.3014370428417266
43795,90,0.16,0.02,2.0,0.0,0.0,9,0.12649994391639158
47282,90,0.64,0.02,0.2,0.0,0.2,11,0.2567386306030366
15805,50,0.16,2.0,0.02,0.0,0.02,15,0.10547389957467786
64599,120,0.16,0.0,0.0,2.0,0.0,9,0.14104984874056412
36688,80,0.16,0.02,2.0,0.2,0.02,5,0.1983644059737556
30221,70,0.16,2.0,0.02,2.0,0.02,7,0.4425176319452886
6225,30,1.28,0.02,2.0,0.2,0.02,7,0.39970701510836315
42038,80,1.28,0.02,2.0,0.02,0.02,9,0.4086533152062213
49541,90,1.28,0.2,0.2,0.02,0.02,7,0.31182063123390674
33244,70,0.64,0.2,0.0,2.0,0.02,5,0.4082090528510016
13004,40,1.28,0.02,0.0,0.0,0.02,13,0.14945180838599437
69531,120,0.64,2.0,0.0,2.0,0.02,3,0.3609340999773904
11238,40,0.64,0.02,0.0,0.02,0.02,9,0.18664707174395473
48591,90,1.28,0.0,0.02,2.0,0.02,11,0.3711753313954305
52918,100,0.32,0.2,0.0,0.02,2.0,13,0.29116144432633295
3177,30,0.32,2.0,0.0,0.02,0.02,15,0.2321749302268593
62758,110,1.28,0.0,0.0,0.02,0.02,9,0.3547434155622704
63423,110,1.28,0.02,0.2,0.02,0.0,9,0.19238351516267468
40372,80,0.64,0.2,0.0,0.02,2.0,9,0.3455499415993082
25338,60,0.64,0.0,0.2,0.0,2.0,13,0.33730509586224455
50605,100,0.16,0.0,2.0,2.0,0.02,7,0.3628644227239635
60482,110,0.32,2.0,0.0,0.0,0.0,7,0.13584341834396144
57441,110,0.16,0.0,0.0,2.0,0.02,15,0.30544300923992995
51590,100,0.16,2.0,0.0,0.2,0.2,3,0.32003467672046515
63851,110,1.28,0.2,0.2,0.0,0.02,11,0.18524351527731503
7695,40,0.16,0.02,0.0,0.2,2.0,7,0.33404050482584524
35616,70,1.28,2.0,0.2,0.0,0.0,3,0.2853446370481796
11966,40,0.64,0.2,0.2,2.0,0.02,9,0.34119230186575783
1668,30,0.16,2.0,0.2,2.0,0.2,7,0.2978029296074162
22889,60,0.16,2.0,0.0,0.02,0.02,15,0.20443231836004316
60695,110,0.32,2.0,0.02,2.0,0.2,13,0.3612782182854949
9761,40,0.32,0.02,2.0,0.0,0.2,9,0.24899262001584443
41064,80,0.64,2.0,0.2,0.2,0.2,7,0.3303479376206051
29336,70,0.16,0.02,0.02,2.0,0.2,15,0.30837375060865047
50844,100,0.16,0.02,0.02,2.0,2.0,9,0.3461494950870097
51743,100,0.16,2.0,0.02,2.0,2.0,15,0.33258043879022803
33403,70,0.64,0.2,0.2,0.0,2.0,15,0.29600368405349076
62610,110,0.64,2.0,2.0,0.0,0.0,7,0.3322358258793316
50451,100,0.16,0.0,0.2,0.02,2.0,7,0.3474383147797182
31652,70,0.32,0.2,0.2,0.2,0.02,13,0.20507657349207362
58259,110,0.16,0.2,0.0,0.0,0.2,13,0.12076201638900004
5856,30,1.28,0.02,0.0,0.02,0.0,11,0.12148401010432937
24917,60,0.32,2.0,0.2,0.02,2.0,11,0.3608922923023802
7709,40,0.16,0.02,0.0,2.0,0.02,7,0.24036959724159415
35739,70,1.28,2.0,2.0,0.0,0.02,11,0.39276103050355893
28176,60,1.28,0.2,2.0,0.2,0.02,5,0.3783283501001925
11529,40,0.64,0.02,0.2,2.0,2.0,3,0.3767300532346423
15881,50,0.16,2.0,0.02,2.0,0.0,13,0.23280073733094508
56990,100,1.28,2.0,0.0,2.0,0.02,9,0.34824460989905326
12423,40,0.64,2.0,0.2,2.0,0.2,13,0.34887674771597293
7187,40,0.16,0.0,0.0,0.0,0.2,13,0.19818264113377945
49501,90,1.28,0.2,0.02,2.0,2.0,11,0.3413652083263728
60213,110,0.32,0.2,0.02,0.2,0.02,15,0.2918638083806462
10530,40,0.32,2.0,0.2,0.0,0.0,7,0.13106131161689022
6762,30,1.28,2.0,0.0,0.02,0.2,3,0.39490379177728396
67211,120,0.32,0.2,0.0,0.0,0.02,11,0.1022006295315204
33622,70,0.64,2.0,0.0,0.0,2.0,5,0.30411090030830734
64891,120,0.16,0.0,2.0,0.02,0.2,5,0.3728418577477395
58794,110,0.16,2.0,0.0,2.0,2.0,5,0.33021331063703424
741,30,0.16,0.02,0.2,0.2,0.02,15,0.18293952589693663
27127,60,1.28,0.0,0.2,0.0,2.0,7,0.4262131648224379
63185,110,1.28,0.02,0.0,0.0,0.2,9,0.2668433583366742
23208,60,0.16,2.0,2.0,0.0,2.0,9,0.40424554535728896
41785,80,1.28,0.02,0.02,0.0,0.02,7,0.19058188238122412
802,30,0.16,0.02,2.0,0.0,0.2,11,0.17070528666031395
42932,80,1.28,2.0,2.0,0.02,0.02,5,0.398072944700065
62494,110,0.64,2.0,0.02,2.0,2.0,13,0.33989932844770243
61548,110,0.64,0.02,0.02,0.2,0.0,11,0.15513426524817803
70126,120,1.28,0.0,0.2,0.0,0.2,3,0.2998371839241965
40743,80,0.64,0.2,2.0,2.0,0.0,9,0.19111230841456392
40531,80,0.64,0.2,0.02,2.0,0.2,5,0.3449857233949983
58700,110,0.16,2.0,0.0,0.0,0.02,13,0.12004156577738112
32389,70,0.64,0.0,0.02,0.0,2.0,3,0.3648923565914095
892,30,0.16,0.02,2.0,2.0,2.0,9,0.33444455057454797
41219,80,1.28,0.0,0.0,0.0,0.0,9,0.142148364438983
16226,50,0.32,0.0,0.0,2.0,0.2,3,0.3455883178912901
35389,70,1.28,0.2,2.0,2.0,2.0,11,0.34173330976917266
2701,30,0.32,0.2,0.0,0.0,0.02,15,0.12907998337538296
68379,120,0.64,0.0,0.2,0.2,0.0,9,0.14388742340128058
40386,80,0.64,0.2,0.0,0.2,0.02,9,0.28583189946781645
58550,110,0.16,0.2,0.2,2.0,0.0,7,0.15316756553041186
29695,70,0.16,0.2,0.02,0.0,0.2,5,0.11551514567695503
7302,40,0.16,0.0,0.02,0.0,2.0,5,0.2032937955079951
52824,100,0.32,0.02,2.0,0.2,0.2,7,0.3319231118312317
36914,80,0.16,0.2,0.02,0.2,0.02,9,0.1839168872197123
49456,90,1.28,0.2,0.02,0.2,0.02,5,0.34165023960967583
15603,50,0.16,0.2,2.0,0.02,0.02,3,0.1769570645457551
39805,80,0.64,0.0,2.0,0.02,0.2,9,0.2965074103353344
60671,110,0.32,2.0,0.02,0.2,2.0,7,0.2920068691578934
5906,30,1.28,0.02,0.0,0.2,2.0,13,0.3683756172168688
43498,90,0.16,0.02,0.0,0.02,0.2,3,0.3268223782247982
2454,30,0.32,0.02,0.02,2.0,0.2,11,0.35326297916244087
24203,60,0.32,0.2,0.0,0.0,0.02,11,0.12816311190319785
