,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
64883,120,0.16,0.0,2.0,0.02,0.02,3,
63743,110,1.28,0.2,0.02,0.0,0.2,5,
35978,80,0.16,0.0,0.02,0.0,2.0,13,
15089,50,0.16,0.02,0.2,0.2,2.0,11,
40523,80,0.64,0.2,0.02,2.0,0.02,3,
59074,110,0.16,2.0,2.0,0.02,2.0,5,
42121,80,1.28,0.2,0.0,0.0,0.02,7,
66647,120,0.32,0.0,2.0,0.0,0.02,3,
33953,70,0.64,2.0,2.0,0.0,0.2,9,
48803,90,1.28,0.0,2.0,0.2,2.0,15,
57448,110,0.16,0.0,0.0,2.0,0.2,15,
16899,50,0.32,0.02,0.2,2.0,0.2,5,
16325,50,0.32,0.0,0.02,2.0,0.0,5,
68693,120,0.64,0.02,0.02,0.02,0.02,7,
28607,60,1.28,2.0,2.0,0.02,0.2,13,
14043,40,1.28,2.0,0.02,0.02,0.2,5,
22643,60,0.16,0.2,0.2,0.0,0.2,13,
54907,100,0.64,0.2,0.2,0.0,2.0,15,
68972,120,0.64,0.02,2.0,2.0,0.02,5,
40587,80,0.64,0.2,0.2,0.02,0.2,5,
71363,120,1.28,2.0,0.02,0.0,0.2,13,
7096,30,1.28,2.0,2.0,0.02,0.02,13,
6424,30,1.28,0.2,0.02,0.02,0.02,13,
32276,70,0.64,0.0,0.0,0.0,0.2,15,
4905,30,0.64,0.2,2.0,2.0,0.0,13,
41794,80,1.28,0.02,0.02,0.0,0.2,11,
12864,40,1.28,0.0,0.2,2.0,0.02,13,
30947,70,0.32,0.02,0.0,0.02,0.02,3,
65126,120,0.16,0.02,0.02,0.02,2.0,13,
28559,60,1.28,2.0,0.2,2.0,2.0,15,
25084,60,0.32,2.0,2.0,2.0,2.0,9,
4233,30,0.64,0.02,0.02,2.0,0.0,13,
438,30,0.16,0.0,2.0,2.0,0.2,11,
49309,90,1.28,0.2,0.0,0.02,0.0,5,
9905,40,0.32,0.2,0.0,0.02,2.0,3,
52361,100,0.32,0.0,2.0,0.2,0.0,5,
30050,70,0.16,2.0,0.0,0.02,0.0,15,
70645,120,1.28,0.02,0.2,2.0,0.0,5,
17955,50,0.64,0.0,0.0,0.02,0.02,3,
17591,50,0.32,2.0,0.02,0.0,0.02,3,
5705,30,1.28,0.0,0.2,2.0,2.0,3,
35245,70,1.28,0.2,0.2,0.2,2.0,3,
40269,80,0.64,0.02,2.0,0.2,0.0,13,
43046,90,0.16,0.0,0.0,0.02,0.02,9,
30582,70,0.32,0.0,0.02,0.0,0.0,15,
17293,50,0.32,0.2,0.2,0.02,0.2,9,
54264,100,0.64,0.02,0.0,0.2,0.0,3,
59967,110,0.32,0.02,2.0,0.02,0.2,13,
36202,80,0.16,0.0,2.0,0.0,2.0,13,
23852,60,0.32,0.02,0.0,2.0,2.0,9,
1984,30,0.32,0.0,0.02,0.2,2.0,9,
21920,60,0.16,0.0,2.0,0.2,2.0,9,
24338,60,0.32,0.2,0.02,0.02,0.0,15,
1210,30,0.16,0.2,0.2,2.0,0.0,15,
52266,100,0.32,0.0,0.2,0.2,0.2,11,
16874,50,0.32,0.02,0.2,0.2,0.2,11,
30348,70,0.16,2.0,0.2,2.0,2.0,9,
12786,40,1.28,0.0,0.2,0.0,0.2,11,
14119,40,1.28,2.0,0.2,0.0,0.02,3,
47283,90,0.64,0.02,0.2,0.0,0.2,13,
4070,30,0.64,0.02,0.0,0.02,0.02,9,
70390,120,1.28,0.02,0.0,0.02,2.0,13,
12459,40,0.64,2.0,2.0,0.0,2.0,15,
42966,80,1.28,2.0,2.0,0.2,0.2,3,
35355,70,1.28,0.2,2.0,0.2,0.2,13,
22703,60,0.16,0.2,0.2,0.2,2.0,7,
3076,30,0.32,0.2,2.0,0.02,2.0,9,
34705,70,1.28,0.02,0.02,2.0,0.02,15,
47144,90,0.64,0.02,0.0,2.0,0.2,15,
59579,110,0.32,0.0,2.0,2.0,2.0,7,
38787,80,0.32,0.2,0.2,0.02,0.02,3,
58285,110,0.16,0.2,0.0,0.02,0.2,9,
14494,50,0.16,0.0,0.02,0.02,0.2,11,
29431,70,0.16,0.02,0.2,2.0,0.0,9,
62381,110,0.64,2.0,0.0,2.0,2.0,11,
37310,80,0.16,2.0,0.02,0.0,0.2,3,
54270,100,0.64,0.02,0.0,0.2,0.0,15,
2737,30,0.32,0.2,0.0,0.02,2.0,3,
33921,70,0.64,2.0,0.2,2.0,0.02,15,
44133,90,0.16,0.2,0.2,0.0,0.0,13,
68818,120,0.64,0.02,0.2,0.02,2.0,5,
16720,50,0.32,0.02,0.02,0.02,0.0,11,
22984,60,0.16,2.0,0.02,0.0,2.0,9,
55568,100,1.28,0.0,0.0,0.0,0.2,7,
30574,70,0.32,0.0,0.0,2.0,2.0,13,
53144,100,0.32,0.2,0.2,0.2,0.0,3,
25823,60,0.64,0.02,0.2,0.2,0.02,3,
44301,90,0.16,0.2,2.0,0.2,0.0,13,
57231,100,1.28,2.0,0.2,2.0,2.0,15,
3539,30,0.32,2.0,2.0,0.2,0.02,11,
31308,70,0.32,0.02,2.0,0.2,0.0,11,
8457,40,0.16,0.2,2.0,0.2,0.0,5,
23830,60,0.32,0.02,0.0,2.0,0.0,7,
19235,50,0.64,0.2,2.0,0.2,2.0,15,
34902,70,1.28,0.02,2.0,0.2,0.2,3,
6796,30,1.28,2.0,0.0,0.2,0.2,15,
17479,50,0.32,2.0,0.0,0.0,0.02,3,
2033,30,0.32,0.0,0.2,0.0,0.2,9,
3852,30,0.64,0.0,0.2,0.02,0.2,7,
42289,80,1.28,0.2,0.02,0.2,0.02,7,
30577,70,0.32,0.0,0.02,0.0,0.0,5,
67461,120,0.32,0.2,0.2,0.02,0.02,7,
16788,50,0.32,0.02,0.02,2.0,0.2,7,
20259,50,1.28,0.02,0.0,2.0,0.2,5,
61947,110,0.64,0.2,0.02,0.0,0.02,11,
30789,70,0.32,0.0,0.2,2.0,0.2,9,
14559,50,0.16,0.0,0.02,2.0,2.0,15,
36219,80,0.16,0.0,2.0,0.02,0.2,5,
10706,40,0.32,2.0,2.0,0.2,0.02,9,
28225,60,1.28,2.0,0.0,0.0,0.0,5,
23674,60,0.32,0.0,2.0,0.02,0.2,3,
60507,110,0.32,2.0,0.0,0.0,2.0,15,
12096,40,0.64,2.0,0.0,0.0,0.0,3,
13062,40,1.28,0.02,0.0,0.2,0.2,3,
56005,100,1.28,0.02,0.0,0.0,0.0,13,
18284,50,0.64,0.0,2.0,0.02,0.0,3,
35983,80,0.16,0.0,0.02,0.02,0.0,9,
17109,50,0.32,0.2,0.0,2.0,0.0,5,
47455,90,0.64,0.02,2.0,0.2,2.0,7,
43250,90,0.16,0.0,0.2,0.0,0.2,11,
38767,80,0.32,0.2,0.2,0.0,0.2,5,
71513,120,1.28,2.0,0.2,0.2,0.0,5,
2756,30,0.32,0.2,0.0,0.2,0.02,13,
34431,70,1.28,0.0,2.0,0.02,0.2,13,
63717,110,1.28,0.2,0.0,2.0,0.2,9,
48763,90,1.28,0.0,2.0,0.02,0.2,5,
52325,100,0.32,0.0,2.0,0.0,2.0,3,
26361,60,0.64,0.2,2.0,0.02,0.02,15,
60010,110,0.32,0.02,2.0,2.0,0.0,15,
1465,30,0.16,2.0,0.02,0.0,0.02,7,
40866,80,0.64,2.0,0.0,2.0,0.2,3,
11461,40,0.64,0.02,0.2,0.02,0.02,7,
16068,50,0.16,2.0,2.0,0.02,2.0,9,
48286,90,0.64,2.0,2.0,0.0,0.2,3,
42229,80,1.28,0.2,0.02,0.0,0.0,13,
13449,40,1.28,0.2,0.0,0.0,0.02,7,
20282,50,1.28,0.02,0.02,0.0,0.02,9,
38056,80,0.32,0.0,2.0,2.0,0.0,11,
35694,70,1.28,2.0,0.2,0.2,2.0,5,
15629,50,0.16,0.2,2.0,0.2,0.0,13,
49677,90,1.28,0.2,2.0,0.2,0.0,13,
66842,120,0.32,0.02,0.0,2.0,0.0,15,
58286,110,0.16,0.2,0.0,0.02,0.2,11,
12745,40,1.28,0.0,0.02,2.0,0.0,13,
19055,50,0.64,0.2,0.2,0.0,0.2,5,
54968,100,0.64,0.2,0.2,2.0,0.0,11,
52538,100,0.32,0.02,0.02,0.0,0.02,9,
47266,90,0.64,0.02,0.2,0.0,0.0,7,
61494,110,0.64,0.02,0.02,0.0,0.0,15,
37989,80,0.32,0.0,2.0,0.0,2.0,3,
26915,60,1.28,0.0,0.0,0.02,0.02,3,
25539,60,0.64,0.02,0.0,0.0,0.0,9,
3207,30,0.32,2.0,0.0,0.2,0.2,5,
33829,70,0.64,2.0,0.2,0.0,0.0,13,
38537,80,0.32,0.2,0.0,0.0,0.02,7,
28113,60,1.28,0.2,2.0,0.0,0.0,5,
1276,30,0.16,0.2,2.0,0.02,0.2,7,
923,30,0.16,0.2,0.0,0.0,2.0,15,
56667,100,1.28,0.2,0.02,2.0,2.0,7,
58865,110,0.16,2.0,0.02,0.2,0.02,7,
55812,100,1.28,0.0,0.2,0.02,0.02,5,
10837,40,0.64,0.0,0.0,2.0,0.0,5,
16049,50,0.16,2.0,2.0,0.02,0.0,13,
10699,40,0.32,2.0,2.0,0.2,0.0,9,
36307,80,0.16,0.02,0.0,0.0,0.2,13,
32887,70,0.64,0.02,0.02,0.2,0.2,5,
28815,70,0.16,0.0,0.02,0.02,0.0,9,
38214,80,0.32,0.02,0.02,0.0,2.0,5,
49204,90,1.28,0.02,2.0,0.02,0.02,5,
43946,90,0.16,0.2,0.0,0.02,0.2,3,
47838,90,0.64,0.2,2.0,0.0,0.2,3,
68990,120,0.64,0.02,2.0,2.0,2.0,13,
58175,110,0.16,0.02,2.0,0.02,0.2,13,
50888,100,0.16,0.02,0.2,0.02,0.02,13,
53517,100,0.32,2.0,0.02,2.0,0.02,7,
40419,80,0.64,0.2,0.0,2.0,0.2,5,
14664,50,0.16,0.0,0.2,2.0,0.2,15,
37471,80,0.16,2.0,0.2,0.2,0.02,3,
32693,70,0.64,0.0,2.0,2.0,0.2,9,
62733,110,1.28,0.0,0.0,0.0,0.02,15,
39430,80,0.64,0.0,0.0,0.0,0.0,15,
11854,40,0.64,0.2,0.02,2.0,0.02,9,
63418,110,1.28,0.02,0.2,0.0,2.0,13,
57398,110,0.16,0.0,0.0,0.02,2.0,13,
13276,40,1.28,0.02,0.2,0.2,0.0,11,
67333,120,0.32,0.2,0.02,0.0,2.0,3,
62345,110,0.64,2.0,0.0,0.2,0.2,9,
25783,60,0.64,0.02,0.2,0.0,2.0,7,
50151,90,1.28,2.0,2.0,2.0,0.0,9,
30824,70,0.32,0.0,2.0,0.0,2.0,9,
49445,90,1.28,0.2,0.02,0.02,2.0,11,
69531,120,0.64,2.0,0.0,2.0,0.02,3,
1337,30,0.16,0.2,2.0,2.0,2.0,3,
22069,60,0.16,0.02,0.02,0.0,0.0,13,
59276,110,0.32,0.0,0.02,0.02,0.0,3,
19410,50,0.64,2.0,0.02,0.02,0.0,15,
50279,100,0.16,0.0,0.0,2.0,0.2,13,
66258,120,0.16,2.0,2.0,0.2,0.02,9,
8299,40,0.16,0.2,0.2,0.0,0.02,11,
69030,120,0.64,0.2,0.0,0.02,0.02,9,
18945,50,0.64,0.2,0.02,0.0,0.2,9,
65774,120,0.16,0.2,2.0,0.02,0.0,7,
27700,60,1.28,0.02,2.0,0.02,0.02,5,
46502,90,0.32,2.0,2.0,0.0,2.0,5,
19124,50,0.64,0.2,0.2,2.0,0.0,3,
46391,90,0.32,2.0,0.2,0.0,2.0,7,
50476,100,0.16,0.0,0.2,0.2,0.2,15,
3057,30,0.32,0.2,2.0,0.02,0.0,13,
48906,90,1.28,0.02,0.0,0.2,0.2,11,
37556,80,0.16,2.0,2.0,0.02,0.02,5,
68416,120,0.64,0.0,0.2,2.0,0.02,13,
22467,60,0.16,0.2,0.0,0.2,0.02,11,
10742,40,0.32,2.0,2.0,2.0,0.2,11,
16548,50,0.32,0.0,2.0,2.0,0.0,3,
50009,90,1.28,2.0,0.2,0.2,0.0,5,
60638,110,0.32,2.0,0.02,0.02,0.2,11,
45695,90,0.32,0.02,2.0,2.0,2.0,15,
63487,110,1.28,0.02,0.2,2.0,0.02,11,
53251,100,0.32,0.2,2.0,0.02,2.0,7,
52844,100,0.32,0.02,2.0,2.0,0.02,5,
23995,60,0.32,0.02,0.2,0.0,2.0,15,
50828,100,0.16,0.02,0.02,2.0,0.02,5,
30889,70,0.32,0.0,2.0,2.0,0.0,13,
36481,80,0.16,0.02,0.02,0.2,2.0,11,
555,30,0.16,0.02,0.0,2.0,2.0,7,
40945,80,0.64,2.0,0.02,0.2,0.02,7,
50278,100,0.16,0.0,0.0,2.0,0.2,11,
10148,40,0.32,0.2,0.2,0.2,0.02,13,
13636,40,1.28,0.2,0.02,2.0,0.0,3,
32881,70,0.64,0.02,0.02,0.2,0.02,7,
18287,50,0.64,0.0,2.0,0.02,0.0,9,
70334,120,1.28,0.0,2.0,2.0,2.0,13,
13233,40,1.28,0.02,0.2,0.0,0.2,9,
11747,40,0.64,0.2,0.0,2.0,0.2,5,
69091,120,0.64,0.2,0.0,2.0,0.2,5,
65800,120,0.16,0.2,2.0,0.2,0.0,3,
29264,70,0.16,0.02,0.02,0.02,0.0,11,
40519,80,0.64,0.2,0.02,2.0,0.0,9,
26737,60,0.64,2.0,0.2,0.2,2.0,11,
26813,60,0.64,2.0,2.0,0.02,0.2,9,
20744,50,1.28,0.2,0.02,0.0,2.0,9,
53262,100,0.32,0.2,2.0,0.2,0.0,15,
10155,40,0.32,0.2,0.2,0.2,0.2,13,
66461,120,0.32,0.0,0.02,0.02,0.2,9,
25857,60,0.64,0.02,0.2,2.0,0.02,15,
29662,70,0.16,0.2,0.0,2.0,0.02,9,
11498,40,0.64,0.02,0.2,0.2,0.2,11,
7878,40,0.16,0.02,0.2,0.02,0.02,9,
11471,40,0.64,0.02,0.2,0.02,0.2,13,
5539,30,1.28,0.0,0.02,0.02,2.0,7,
59798,110,0.32,0.02,0.02,2.0,0.2,11,
27353,60,1.28,0.02,0.0,0.0,2.0,11,
17992,50,0.64,0.0,0.0,0.2,0.2,7,
57352,110,0.16,0.0,0.0,0.0,0.02,5,
4082,30,0.64,0.02,0.0,0.02,2.0,5,
43801,90,0.16,0.02,2.0,0.0,0.02,7,
55273,100,0.64,2.0,0.02,0.2,0.0,5,
37595,80,0.16,2.0,2.0,0.2,0.2,13,
52554,100,0.32,0.02,0.02,0.0,2.0,13,
27205,60,1.28,0.0,0.2,2.0,0.2,9,
10321,40,0.32,2.0,0.0,0.0,0.2,9,
10023,40,0.32,0.2,0.02,0.02,2.0,15,
16514,50,0.32,0.0,2.0,0.02,2.0,5,
54109,100,0.64,0.0,2.0,0.0,0.02,15,
39215,80,0.32,2.0,0.2,0.0,0.2,5,
14282,40,1.28,2.0,2.0,0.2,0.0,7,
46476,90,0.32,2.0,0.2,2.0,2.0,9,
7408,40,0.16,0.0,0.2,0.0,0.2,7,
20651,50,1.28,0.2,0.0,0.02,0.2,5,
29857,70,0.16,0.2,0.2,0.2,0.02,7,
9529,40,0.32,0.02,0.02,0.0,0.02,7,
25925,60,0.64,0.02,2.0,0.02,2.0,11,
41087,80,0.64,2.0,0.2,2.0,0.02,11,
8392,40,0.16,0.2,0.2,2.0,0.2,15,
1094,30,0.16,0.2,0.02,2.0,0.0,7,
34016,70,0.64,2.0,2.0,0.2,2.0,9,
47359,90,0.64,0.02,0.2,2.0,0.02,11,
11291,40,0.64,0.02,0.0,2.0,0.02,3,
40984,80,0.64,2.0,0.02,2.0,0.2,15,
24342,60,0.32,0.2,0.02,0.02,0.02,9,
20535,50,1.28,0.02,2.0,0.02,0.02,11,
4906,30,0.64,0.2,2.0,2.0,0.0,15,
13184,40,1.28,0.02,0.02,0.2,2.0,9,
53369,100,0.32,2.0,0.0,0.2,0.0,5,
49261,90,1.28,0.02,2.0,2.0,0.02,7,
70798,120,1.28,0.2,0.0,0.0,0.2,3,
47784,90,0.64,0.2,0.2,0.2,0.2,7,
3879,30,0.64,0.0,0.2,0.2,0.2,5,
39588,80,0.64,0.0,0.02,0.02,2.0,9,
25129,60,0.64,0.0,0.0,0.02,0.02,15,
663,30,0.16,0.02,0.02,2.0,0.2,13,
18958,50,0.64,0.2,0.02,0.02,0.0,7,
55463,100,0.64,2.0,2.0,0.0,2.0,7,
41075,80,0.64,2.0,0.2,0.2,2.0,15,
11072,40,0.64,0.0,0.2,2.0,0.02,13,
57106,100,1.28,2.0,0.02,2.0,0.2,3,
26431,60,0.64,0.2,2.0,2.0,2.0,15,
33056,70,0.64,0.02,2.0,0.0,0.2,7,
64077,110,1.28,2.0,0.0,0.0,0.02,15,
50086,90,1.28,2.0,2.0,0.0,2.0,5,
62876,110,1.28,0.0,0.02,0.02,0.2,7,
16205,50,0.32,0.0,0.0,0.2,2.0,3,
44572,90,0.16,2.0,0.02,2.0,2.0,9,
6783,30,1.28,2.0,0.0,0.2,0.02,3,
12838,40,1.28,0.0,0.2,0.2,0.2,3,
59297,110,0.32,0.0,0.02,0.02,2.0,3,
12052,40,0.64,0.2,2.0,0.2,0.02,13,
69540,120,0.64,2.0,0.0,2.0,0.2,7,
7865,40,0.16,0.02,0.2,0.0,2.0,11,
9100,40,0.32,0.0,0.02,0.02,0.0,3,
64123,110,1.28,2.0,0.0,0.2,0.0,9,
35056,70,1.28,0.2,0.02,0.0,0.0,3,
2588,30,0.32,0.02,2.0,0.0,0.02,13,
61838,110,0.64,0.2,0.0,0.0,0.2,3,
57913,110,0.16,0.02,0.02,0.0,0.02,7,
38668,80,0.32,0.2,0.02,0.02,0.0,3,
41930,80,1.28,0.02,0.2,0.02,0.2,3,
46527,90,0.32,2.0,2.0,0.02,0.2,13,
61037,110,0.64,0.0,0.0,2.0,2.0,11,
63930,110,1.28,0.2,0.2,2.0,0.0,15,
40693,80,0.64,0.2,2.0,0.02,0.02,7,
20680,50,1.28,0.2,0.0,0.2,0.2,7,
55425,100,0.64,2.0,0.2,2.0,0.02,15,
32671,70,0.64,0.0,2.0,0.2,2.0,7,
3950,30,0.64,0.0,2.0,0.02,0.0,7,
31109,70,0.32,0.02,0.02,2.0,0.0,5,
38303,80,0.32,0.02,0.02,2.0,2.0,15,
43916,90,0.16,0.2,0.0,0.0,0.02,13,
45581,90,0.32,0.02,0.2,2.0,2.0,11,
18450,50,0.64,0.02,0.0,0.2,2.0,13,
11866,40,0.64,0.2,0.02,2.0,2.0,5,
49507,90,1.28,0.2,0.2,0.0,0.0,9,
68563,120,0.64,0.02,0.0,0.0,0.2,13,
48332,90,0.64,2.0,2.0,0.2,0.0,11,
37003,80,0.16,0.2,0.2,0.02,0.2,5,
70814,120,1.28,0.2,0.0,0.02,0.0,7,
50889,100,0.16,0.02,0.2,0.02,0.02,15,
10445,40,0.32,2.0,0.02,0.02,0.0,5,
23623,60,0.32,0.0,0.2,2.0,0.2,13,
35926,80,0.16,0.0,0.0,2.0,0.0,7,
990,30,0.16,0.2,0.0,2.0,0.02,9,
31458,70,0.32,0.2,0.0,2.0,0.2,3,
17431,50,0.32,0.2,2.0,0.2,0.2,5,
65206,120,0.16,0.02,0.2,0.0,2.0,5,
37407,80,0.16,2.0,0.02,2.0,2.0,15,
44430,90,0.16,2.0,0.0,0.2,2.0,5,
43867,90,0.16,0.02,2.0,0.2,0.2,13,
68450,120,0.64,0.0,2.0,0.0,0.2,11,
22015,60,0.16,0.02,0.0,0.2,0.02,3,
53830,100,0.64,0.0,0.0,0.2,0.2,3,
43293,90,0.16,0.0,0.2,0.2,0.0,13,
16565,50,0.32,0.0,2.0,2.0,0.2,9,
63491,110,1.28,0.02,0.2,2.0,0.2,5,
48811,90,1.28,0.0,2.0,2.0,0.02,3,
2666,30,0.32,0.02,2.0,2.0,0.0,15,
67375,120,0.32,0.2,0.02,0.2,0.02,3,
15741,50,0.16,2.0,0.0,0.2,0.0,13,
67488,120,0.32,0.2,0.2,0.2,0.02,5,
49824,90,1.28,2.0,0.0,2.0,0.02,13,
32097,70,0.32,2.0,0.2,0.2,0.02,7,
9485,40,0.32,0.02,0.0,0.2,2.0,3,
59787,110,0.32,0.02,0.02,2.0,0.02,3,
11604,40,0.64,0.02,2.0,0.2,0.02,13,
9609,40,0.32,0.02,0.02,2.0,0.0,13,
59299,110,0.32,0.0,0.02,0.02,2.0,7,
48494,90,1.28,0.0,0.0,2.0,2.0,13,
15449,50,0.16,0.2,0.02,2.0,2.0,3,
250,30,0.16,0.0,0.2,0.0,2.0,13,
39983,80,0.64,0.02,0.0,2.0,2.0,15,
65863,120,0.16,2.0,0.0,0.0,0.02,3,
56544,100,1.28,0.2,0.0,2.0,0.02,13,
4781,30,0.64,0.2,0.2,0.2,2.0,3,
5308,30,0.64,2.0,2.0,0.02,0.2,7,
57245,100,1.28,2.0,2.0,0.0,0.02,15,
32789,70,0.64,0.02,0.0,2.0,0.0,5,
12443,40,0.64,2.0,2.0,0.0,0.02,11,
25452,60,0.64,0.0,2.0,0.02,0.0,3,
15788,50,0.16,2.0,0.0,2.0,2.0,9,
47381,90,0.64,0.02,2.0,0.0,0.0,13,
66035,120,0.16,2.0,0.02,0.2,0.02,11,
53355,100,0.32,2.0,0.0,0.02,0.2,5,
49089,90,1.28,0.02,0.2,0.02,0.0,13,
68426,120,0.64,0.0,0.2,2.0,2.0,5,
37850,80,0.32,0.0,0.02,2.0,2.0,5,
32148,70,0.32,2.0,2.0,0.0,0.0,11,
51936,100,0.16,2.0,2.0,0.2,2.0,9,
7499,40,0.16,0.0,0.2,2.0,2.0,7,
53136,100,0.32,0.2,0.2,0.02,0.2,15,
13192,40,1.28,0.02,0.02,2.0,0.0,11,
25613,60,0.64,0.02,0.0,0.2,2.0,3,
36128,80,0.16,0.0,0.2,0.2,0.02,5,
61778,110,0.64,0.02,2.0,0.2,0.02,9,
37366,80,0.16,2.0,0.02,0.2,0.2,3,
44024,90,0.16,0.2,0.02,0.0,0.02,5,
63953,110,1.28,0.2,2.0,0.0,0.0,5,
11776,40,0.64,0.2,0.02,0.0,0.2,7,
2233,30,0.32,0.0,2.0,2.0,2.0,3,
29644,70,0.16,0.2,0.0,0.2,0.2,15,
59717,110,0.32,0.02,0.02,0.0,2.0,3,
39317,80,0.32,2.0,2.0,0.0,0.0,13,
7893,40,0.16,0.02,0.2,0.02,2.0,11,
23640,60,0.32,0.0,2.0,0.0,0.02,5,
23904,60,0.32,0.02,0.02,0.02,0.2,15,
36606,80,0.16,0.02,0.2,2.0,0.02,9,
14515,50,0.16,0.0,0.02,0.2,0.02,11,
48583,90,1.28,0.0,0.02,2.0,0.0,9,
49319,90,1.28,0.2,0.0,0.02,0.02,11,
25793,60,0.64,0.02,0.2,0.02,0.0,13,
31897,70,0.32,2.0,0.0,2.0,0.0,13,
27697,60,1.28,0.02,2.0,0.02,0.0,13,
67373,120,0.32,0.2,0.02,0.2,0.0,13,
46523,90,0.32,2.0,2.0,0.02,0.2,5,
6628,30,1.28,0.2,2.0,0.0,0.2,15,
67904,120,0.32,2.0,0.2,0.02,0.0,11,
40388,80,0.64,0.2,0.0,0.2,0.02,13,
18691,50,0.64,0.02,0.2,2.0,0.2,5,
33130,70,0.64,0.02,2.0,2.0,0.0,15,
2845,30,0.32,0.2,0.02,0.02,0.2,9,
47015,90,0.64,0.0,2.0,2.0,0.0,9,
47165,90,0.64,0.02,0.02,0.0,0.02,15,
57829,110,0.16,0.02,0.0,0.02,0.02,7,
36969,80,0.16,0.2,0.2,0.0,0.02,7,
66831,120,0.32,0.02,0.0,0.2,2.0,7,
25294,60,0.64,0.0,0.02,2.0,0.02,9,
15501,50,0.16,0.2,0.2,0.02,0.2,9,
5961,30,1.28,0.02,0.02,0.0,2.0,11,
38851,80,0.32,0.2,0.2,2.0,0.2,5,
33417,70,0.64,0.2,0.2,0.02,0.02,15,
25753,60,0.64,0.02,0.02,2.0,2.0,3,
66981,120,0.32,0.02,0.2,0.0,0.0,13,
36766,80,0.16,0.2,0.0,0.02,0.0,7,
22162,60,0.16,0.02,0.02,2.0,0.2,3,
5473,30,1.28,0.0,0.0,2.0,0.02,15,
63038,110,1.28,0.0,0.2,2.0,0.02,9,
59087,110,0.16,2.0,2.0,0.2,0.02,3,
4617,30,0.64,0.2,0.02,0.0,2.0,11,
17214,50,0.32,0.2,0.02,0.2,2.0,5,
4303,30,0.64,0.02,0.2,0.02,0.2,13,
45462,90,0.32,0.02,0.02,2.0,0.2,11,
32997,70,0.64,0.02,0.2,0.2,0.02,15,
4852,30,0.64,0.2,2.0,0.02,0.02,5,
64619,120,0.16,0.0,0.0,2.0,2.0,7,
40604,80,0.64,0.2,0.2,0.2,0.0,11,
39750,80,0.64,0.0,0.2,2.0,0.2,11,
12861,40,1.28,0.0,0.2,2.0,0.02,7,
58486,110,0.16,0.2,0.2,0.0,2.0,5,
41995,80,1.28,0.02,0.2,2.0,2.0,7,
69744,120,0.64,2.0,0.2,0.2,2.0,9,
35359,70,1.28,0.2,2.0,0.2,2.0,7,
60114,110,0.32,0.2,0.0,0.2,2.0,13,
61460,110,0.64,0.02,0.0,2.0,0.0,3,
65079,120,0.16,0.02,0.02,0.0,0.02,3,
4209,30,0.64,0.02,0.02,0.2,0.02,7,
8024,40,0.16,0.02,2.0,0.2,0.2,7,
15101,50,0.16,0.02,0.2,2.0,0.02,7,
19215,50,0.64,0.2,2.0,0.2,0.02,3,
42813,80,1.28,2.0,0.2,0.02,0.0,5,
61607,110,0.64,0.02,0.2,0.0,0.02,3,
39807,80,0.64,0.0,2.0,0.02,0.2,13,
13946,40,1.28,2.0,0.0,0.2,0.0,7,
15102,50,0.16,0.02,0.2,2.0,0.02,9,
31826,70,0.32,2.0,0.0,0.0,0.2,11,
35479,70,1.28,2.0,0.0,2.0,0.0,9,
16153,50,0.32,0.0,0.0,0.0,2.0,11,
45312,90,0.32,0.02,0.0,0.2,0.02,5,
11440,40,0.64,0.02,0.2,0.0,0.2,7,
16890,50,0.32,0.02,0.2,2.0,0.0,15,
20547,50,1.28,0.02,2.0,0.02,2.0,7,
69340,120,0.64,0.2,2.0,0.0,0.02,13,
20266,50,1.28,0.02,0.0,2.0,2.0,5,
46814,90,0.64,0.0,0.02,2.0,2.0,13,
42707,80,1.28,2.0,0.02,0.02,0.02,3,
9513,40,0.32,0.02,0.0,2.0,2.0,3,
54541,100,0.64,0.02,0.2,2.0,2.0,11,
47609,90,0.64,0.2,0.02,0.0,0.02,7,
18223,50,0.64,0.0,0.2,0.2,2.0,7,
24896,60,0.32,2.0,0.2,0.02,0.0,11,
4622,30,0.64,0.2,0.02,0.02,0.0,7,
67284,120,0.32,0.2,0.0,2.0,0.0,3,
47265,90,0.64,0.02,0.2,0.0,0.0,5,
60579,110,0.32,2.0,0.0,2.0,0.2,5,
19374,50,0.64,2.0,0.0,2.0,2.0,13,
3218,30,0.32,2.0,0.0,0.2,2.0,13,
36650,80,0.16,0.02,2.0,0.0,2.0,13,
34909,70,1.28,0.02,2.0,0.2,2.0,3,
69045,120,0.64,0.2,0.0,0.02,2.0,11,
7500,40,0.16,0.0,0.2,2.0,2.0,9,
45231,90,0.32,0.0,2.0,2.0,0.02,11,
10688,40,0.32,2.0,2.0,0.02,0.2,15,
1638,30,0.16,2.0,0.2,0.2,0.2,3,
53730,100,0.32,2.0,2.0,0.2,2.0,13,
21645,60,0.16,0.0,0.02,0.02,0.0,5,
69730,120,0.64,2.0,0.2,0.2,0.02,9,
900,30,0.16,0.2,0.0,0.0,0.0,11,
36797,80,0.16,0.2,0.0,0.2,0.0,13,
64513,120,0.16,0.0,0.0,0.0,0.0,5,
56222,100,1.28,0.02,0.02,2.0,2.0,13,
40799,80,0.64,2.0,0.0,0.02,0.0,9,
