,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
56212,100,1.28,0.02,0.02,2.0,0.2,7,0.3707490409365801
10382,40,0.32,2.0,0.0,0.2,2.0,5,0.31455690822134935
19424,50,0.64,2.0,0.02,0.02,0.2,15,0.24577607744882587
32293,70,0.64,0.0,0.0,0.02,0.02,7,0.1907028065801946
22705,60,0.16,0.2,0.2,0.2,2.0,11,0.34586992457377497
25919,60,0.64,0.02,2.0,0.02,0.2,13,0.32229209232610256
32885,70,0.64,0.02,0.02,0.2,0.02,15,0.279263703198272
3043,30,0.32,0.2,2.0,0.0,0.2,13,0.28837186357509753
4743,30,0.64,0.2,0.2,0.02,0.02,11,0.17027117369371558
61901,110,0.64,0.2,0.0,0.2,2.0,3,0.3508409848377723
33813,70,0.64,2.0,0.02,2.0,0.2,9,0.3556205112035607
3574,30,0.32,2.0,2.0,2.0,0.2,11,0.3223565308489059
17470,50,0.32,0.2,2.0,2.0,2.0,13,0.324778532908302
19507,50,0.64,2.0,0.2,0.0,0.2,13,0.23907424685259768
54194,100,0.64,0.0,2.0,2.0,0.2,3,0.3347031472707706
32118,70,0.32,2.0,0.2,2.0,0.0,7,0.38675310033552424
31244,70,0.32,0.02,0.2,2.0,2.0,9,0.3221918412033777
32497,70,0.64,0.0,0.2,0.0,0.2,9,0.22061451912015817
63365,110,1.28,0.02,0.02,2.0,0.0,5,0.17098930491810302
36990,80,0.16,0.2,0.2,0.02,0.0,7,0.12804966815254207
21181,50,1.28,2.0,0.02,0.0,0.02,15,0.2562442374668371
69867,120,0.64,2.0,2.0,2.0,0.02,3,0.3491891405089013
48582,90,1.28,0.0,0.02,2.0,0.0,7,0.18668840155085462
15788,50,0.16,2.0,0.0,2.0,2.0,9,0.3354519801834517
47397,90,0.64,0.02,2.0,0.0,2.0,3,0.31604293070772654
44747,90,0.16,2.0,2.0,0.2,0.0,9,0.27639570585852735
44776,90,0.16,2.0,2.0,2.0,0.0,11,0.34219452574133846
27919,60,1.28,0.2,0.02,0.02,0.0,9,0.18889539953850676
24088,60,0.32,0.02,2.0,0.0,0.02,5,0.1832042489496004
48313,90,0.64,2.0,2.0,0.02,0.02,15,0.3176576333869224
26380,60,0.64,0.2,2.0,0.2,0.0,11,0.20283920827168245
71111,120,1.28,0.2,0.2,2.0,0.2,13,0.3552153573942982
25440,60,0.64,0.0,2.0,0.0,0.2,7,0.29706799149561297
44105,90,0.16,0.2,0.02,2.0,0.0,13,0.12976625423931445
22542,60,0.16,0.2,0.02,0.02,0.0,7,0.25792203215298415
46599,90,0.64,0.0,0.0,0.0,0.02,3,0.1485715771454938
26464,60,0.64,2.0,0.0,0.02,0.0,11,0.28875530773790287
11795,40,0.64,0.2,0.02,0.02,0.02,3,0.15901755193865924
35812,70,1.28,2.0,2.0,2.0,0.0,3,0.3383525117036394
27980,60,1.28,0.2,0.02,2.0,0.02,5,0.3593093601525214
4880,30,0.64,0.2,2.0,0.2,0.02,5,0.24199140912420908
6212,30,1.28,0.02,2.0,0.02,2.0,9,0.36119278275567096
17124,50,0.32,0.2,0.0,2.0,0.2,7,0.316440386964365
29402,70,0.16,0.02,0.2,0.2,0.0,7,0.13506354357428235
46568,90,0.32,2.0,2.0,2.0,0.0,11,0.366953624673789
7017,30,1.28,2.0,0.2,0.2,0.2,9,0.3726695224988525
53961,100,0.64,0.0,0.02,2.0,0.0,13,0.1024068513637503
63262,110,1.28,0.02,0.0,2.0,0.02,9,0.380919381644234
41392,80,1.28,0.0,0.02,0.2,0.02,5,0.33622638662342474
11361,40,0.64,0.02,0.02,0.02,2.0,3,0.34475289019299743
26451,60,0.64,2.0,0.0,0.0,0.2,13,0.21317532267484487
15554,50,0.16,0.2,0.2,2.0,0.2,3,0.31104390249545183
37030,80,0.16,0.2,0.2,0.2,0.2,3,0.31739221152321234
52098,100,0.32,0.0,0.02,0.0,0.2,11,0.14544024359812324
29026,70,0.16,0.0,2.0,0.0,0.2,11,0.16835455171520242
24359,60,0.32,0.2,0.02,0.02,2.0,15,0.29322776573649323
41117,80,0.64,2.0,2.0,0.0,0.02,15,0.2665305209257082
41719,80,1.28,0.02,0.0,0.02,2.0,15,0.37253409514811475
11337,40,0.64,0.02,0.02,0.0,2.0,11,0.3228668873828942
92,30,0.16,0.0,0.0,2.0,0.02,5,0.19338894119295372
66044,120,0.16,2.0,0.02,0.2,0.2,15,0.3192542720974545
63529,110,1.28,0.02,2.0,0.0,2.0,11,0.3594913480915684
51237,100,0.16,0.2,0.02,0.02,2.0,11,0.36848320071932683
33384,70,0.64,0.2,0.2,0.0,0.02,5,0.1493444088020965
4873,30,0.64,0.2,2.0,0.2,0.0,5,0.1468798292378148
45261,90,0.32,0.02,0.0,0.0,0.02,15,0.12026927845012449
63432,110,1.28,0.02,0.2,0.02,0.02,13,0.33092343709946676
60171,110,0.32,0.2,0.02,0.0,2.0,15,0.23904834402282257
22792,60,0.16,0.2,2.0,0.2,0.0,3,0.14498486504799513
66551,120,0.32,0.0,0.2,0.0,2.0,7,0.31565824471581316
36640,80,0.16,0.02,2.0,0.0,0.2,7,0.19905700109607022
70414,120,1.28,0.02,0.0,0.2,2.0,5,0.35239788843059905
69958,120,1.28,0.0,0.0,0.2,0.2,3,0.3698729173079314
1447,30,0.16,2.0,0.0,2.0,0.2,13,0.3176492352168129
37421,80,0.16,2.0,0.2,0.0,0.02,15,0.14646678130406232
38163,80,0.32,0.02,0.0,0.2,2.0,15,0.3053427565554297
28353,60,1.28,2.0,0.02,0.0,0.2,9,0.3088009743558031
45615,90,0.32,0.02,2.0,0.02,0.0,9,0.16250284907568804
71567,120,1.28,2.0,0.2,2.0,2.0,15,0.34682949194155566
31479,70,0.32,0.2,0.02,0.0,0.02,3,0.16292940479975343
69595,120,0.64,2.0,0.02,0.02,0.2,5,0.3357515960865993
20618,50,1.28,0.2,0.0,0.0,0.02,9,0.15235844145833424
26283,60,0.64,0.2,0.2,0.2,0.2,13,0.30824067169108776
65702,120,0.16,0.2,0.2,0.2,0.2,3,0.3507484854354532
64301,110,1.28,2.0,0.2,0.0,0.02,15,0.26211712444462454
1610,30,0.16,2.0,0.2,0.02,0.2,3,0.26212859067151545
3138,30,0.32,2.0,0.0,0.0,0.0,7,0.17405340371844255
33994,70,0.64,2.0,2.0,0.2,0.0,7,0.29392418492463346
53933,100,0.64,0.0,0.02,0.2,0.0,13,0.16675050186604426
54477,100,0.64,0.02,0.2,0.02,0.2,9,0.26503916449319564
53241,100,0.32,0.2,2.0,0.02,0.02,15,0.206893631724178
12794,40,1.28,0.0,0.2,0.0,2.0,13,0.3528182374601258
53164,100,0.32,0.2,0.2,0.2,0.2,15,0.3307110528760938
4538,30,0.64,0.2,0.0,0.2,0.0,7,0.16594822719026658
45823,90,0.32,0.2,0.02,0.0,0.2,5,0.1913847635742496
33972,70,0.64,2.0,2.0,0.02,0.02,5,0.3040786780865524
12053,40,0.64,0.2,2.0,0.2,0.02,15,0.2788136735875146
10424,40,0.32,2.0,0.02,0.0,0.02,5,0.13326709134106854
27471,60,1.28,0.02,0.02,0.02,0.0,9,0.21785013176924187
17484,50,0.32,2.0,0.0,0.0,0.02,13,0.2583528803268005
46529,90,0.32,2.0,2.0,0.02,2.0,3,0.30007295249679716
45618,90,0.32,0.02,2.0,0.02,0.0,15,0.1639850382550257
49542,90,1.28,0.2,0.2,0.02,0.02,9,0.289263267081868
12124,40,0.64,2.0,0.0,0.02,0.0,3,0.2523209530676467
396,30,0.16,0.0,2.0,0.2,0.0,11,0.18483680590556623
28162,60,1.28,0.2,2.0,0.02,2.0,5,0.3506049425328651
580,30,0.16,0.02,0.02,0.0,0.2,15,0.18633176504031992
17716,50,0.32,2.0,0.2,0.0,0.2,15,0.21711568023763053
54243,100,0.64,0.02,0.0,0.02,0.02,3,0.2502610470080038
8633,40,0.16,2.0,0.02,0.0,0.02,7,0.1622265769804025
33280,70,0.64,0.2,0.02,0.0,0.2,7,0.1773108661209344
53985,100,0.64,0.0,0.2,0.0,0.0,5,0.17105488092346746
37231,80,0.16,2.0,0.0,0.02,0.2,13,0.30831130826028885
14236,40,1.28,2.0,2.0,0.0,0.02,13,0.3490764762679605
2482,30,0.32,0.02,0.2,0.0,0.2,11,0.33740122037843573
14287,40,1.28,2.0,2.0,0.2,0.02,3,0.37349867402440523
56777,100,1.28,0.2,0.2,2.0,2.0,3,0.3468655168148034
48874,90,1.28,0.02,0.0,0.02,0.2,3,0.3701990778628411
28989,70,0.16,0.0,0.2,2.0,0.02,7,0.25981158384975644
67920,120,0.32,2.0,0.2,0.02,0.2,15,0.3318894329081494
66506,120,0.32,0.0,0.02,2.0,0.0,15,0.12120648765704425
39400,80,0.32,2.0,2.0,2.0,0.0,11,0.3949281421435899
47413,90,0.64,0.02,2.0,0.02,0.02,7,0.23435853431201165
12533,40,0.64,2.0,2.0,2.0,0.2,9,0.350320720079859
47167,90,0.64,0.02,0.02,0.0,0.2,5,0.18594477188214642
28299,60,1.28,2.0,0.0,0.2,0.2,13,0.36924222736997236
51983,100,0.32,0.0,0.0,0.0,0.2,5,0.16022774495713318
35465,70,1.28,2.0,0.0,0.2,0.2,9,0.3621363779013375
693,30,0.16,0.02,0.2,0.0,2.0,3,0.23653413117848174
37609,80,0.16,2.0,2.0,2.0,0.0,13,0.35793265632969296
53581,100,0.32,2.0,0.2,0.02,0.2,9,0.2938836698971247
33109,70,0.64,0.02,2.0,0.2,0.02,15,0.23094504607441058
18593,50,0.64,0.02,0.2,0.0,0.0,5,0.12687582132267924
5265,30,0.64,2.0,2.0,0.0,0.0,5,0.20510870236414597
29329,70,0.16,0.02,0.02,2.0,0.02,15,0.2520165467612877
27423,60,1.28,0.02,0.0,2.0,0.02,11,0.3837781389332775
7864,40,0.16,0.02,0.2,0.0,2.0,9,0.2578534607954314
55846,100,1.28,0.0,0.2,0.2,0.2,3,0.36713695404316904
15011,50,0.16,0.02,0.2,0.0,0.0,9,0.1549702060993966
31419,70,0.32,0.2,0.0,0.2,0.0,9,0.15062017789378784
7637,40,0.16,0.02,0.0,0.0,2.0,3,0.23619162211810643
69378,120,0.64,0.2,2.0,0.02,2.0,5,0.3472953392181674
64053,110,1.28,0.2,2.0,2.0,0.2,9,0.3636826055482174
51048,100,0.16,0.02,2.0,2.0,0.0,11,0.13639283810628958
29778,70,0.16,0.2,0.02,2.0,0.2,3,0.32507943544257406
44891,90,0.32,0.0,0.0,2.0,0.02,3,0.28886257168198926
31949,70,0.32,2.0,0.02,0.02,0.0,5,0.21188718458752012
2582,30,0.32,0.02,2.0,0.0,0.0,15,0.22442289093009346
63329,110,1.28,0.02,0.02,0.02,2.0,3,0.3695442940298762
58111,110,0.16,0.02,0.2,2.0,0.02,11,0.2468050782524833
6456,30,1.28,0.2,0.02,0.2,0.2,7,0.3349839181831912
6468,30,1.28,0.2,0.02,2.0,0.0,3,0.22803262503923472
16978,50,0.32,0.02,2.0,0.2,0.02,9,0.23236408434418487
67192,120,0.32,0.02,2.0,2.0,0.2,15,0.31652427494575547
47034,90,0.64,0.0,2.0,2.0,2.0,5,0.34869150037964597
26038,60,0.64,0.2,0.0,0.02,2.0,13,0.34584919658667596
40202,80,0.64,0.02,0.2,2.0,2.0,5,0.3468374118650272
53433,100,0.32,2.0,0.02,0.0,0.02,7,0.13823920258114952
5026,30,0.64,2.0,0.0,2.0,0.2,3,0.33038718072627543
17827,50,0.32,2.0,2.0,0.0,0.2,13,0.2921312813225734
53469,100,0.32,2.0,0.02,0.02,0.2,9,0.2580546833942962
25384,60,0.64,0.0,0.2,0.2,0.2,7,0.31643797062951246
19683,50,0.64,2.0,2.0,0.2,2.0,15,0.3619415452262845
10017,40,0.32,0.2,0.02,0.02,2.0,3,0.3351328488659368
13805,40,1.28,0.2,2.0,0.02,0.0,5,0.16563625219888778
28808,70,0.16,0.0,0.02,0.0,2.0,9,0.2320578955519951
68249,120,0.64,0.0,0.02,0.02,0.02,15,0.2424050079891607
35863,80,0.16,0.0,0.0,0.0,2.0,7,0.2283717719495746
20586,50,1.28,0.02,2.0,2.0,0.0,15,0.22756642535065888
1446,30,0.16,2.0,0.0,2.0,0.2,11,0.3090268799960837
33952,70,0.64,2.0,2.0,0.0,0.2,7,0.3098616798016555
3335,30,0.32,2.0,0.02,2.0,0.0,9,0.42522150824798693
38697,80,0.32,0.2,0.02,0.2,0.0,5,0.13527690257225397
50071,90,1.28,2.0,2.0,0.0,0.02,3,0.3116788287063697
42806,80,1.28,2.0,0.2,0.0,2.0,5,0.39283380493002634
29293,70,0.16,0.02,0.02,0.2,0.0,13,0.14707976387542354
35718,70,1.28,2.0,0.2,2.0,0.2,11,0.3456412301930418
10796,40,0.64,0.0,0.0,0.02,0.2,7,0.30382321996837647
67975,120,0.32,2.0,0.2,2.0,0.2,13,0.32508400414444144
3946,30,0.64,0.0,2.0,0.0,2.0,13,0.3480553852598605
53516,100,0.32,2.0,0.02,2.0,0.02,5,0.3816768561555665
14663,50,0.16,0.0,0.2,2.0,0.2,13,0.28812062525832466
13797,40,1.28,0.2,2.0,0.0,2.0,3,0.3704347944271317
48692,90,1.28,0.0,0.2,2.0,0.0,3,0.1863587339452501
29154,70,0.16,0.02,0.0,0.02,0.0,15,0.16309160291195635
27866,60,1.28,0.2,0.0,2.0,0.0,15,0.2994315149850845
45877,90,0.32,0.2,0.02,0.2,0.02,15,0.24189130399709197
18466,50,0.64,0.02,0.0,2.0,0.2,3,0.333685665682302
26160,60,0.64,0.2,0.02,0.2,0.02,5,0.2711106071782144
56985,100,1.28,2.0,0.0,2.0,0.0,13,0.34804942464839284
69180,120,0.64,0.2,0.02,0.2,0.2,15,0.30159243937226254
11257,40,0.64,0.02,0.0,0.2,0.0,5,0.2636284158769535
16207,50,0.32,0.0,0.0,0.2,2.0,7,0.31190557084407944
9176,40,0.32,0.0,0.02,2.0,0.2,15,0.28187125489927656
52045,100,0.32,0.0,0.0,0.2,2.0,3,0.32042060953244944
41597,80,1.28,0.0,2.0,0.02,0.2,9,0.39051009056989205
7074,30,1.28,2.0,2.0,0.0,0.2,11,0.3730259142321763
35531,70,1.28,2.0,0.02,0.0,2.0,15,0.39420659141425224
2808,30,0.32,0.2,0.02,0.0,0.02,5,0.12921183562468413
37880,80,0.32,0.0,0.2,0.0,2.0,9,0.3073860700407432
18647,50,0.64,0.02,0.2,0.02,2.0,15,0.35086309449822195
30498,70,0.32,0.0,0.0,0.02,0.0,15,0.1443659024913929
58717,110,0.16,2.0,0.0,0.02,0.0,5,0.17578789788145627
24668,60,0.32,2.0,0.0,0.02,0.0,3,0.21165734849800652
27168,60,1.28,0.0,0.2,0.2,0.02,5,0.23315830697266685
53290,100,0.32,0.2,2.0,2.0,0.0,15,0.1625821221753329
28095,60,1.28,0.2,0.2,2.0,0.02,11,0.32380051327315024
28286,60,1.28,2.0,0.0,0.2,0.0,15,0.38028976707591966
71677,120,1.28,2.0,2.0,2.0,2.0,11,0.35231851685756355
4607,30,0.64,0.2,0.02,0.0,0.2,5,0.17190939604330252
8025,40,0.16,0.02,2.0,0.2,0.2,9,0.2983616598549569
2047,30,0.32,0.0,0.2,0.02,0.0,9,0.173543761341384
29495,70,0.16,0.02,2.0,0.02,0.02,11,0.17933118547993984
52018,100,0.32,0.0,0.0,0.02,2.0,5,0.30881612318990354
33837,70,0.64,2.0,0.2,0.0,0.02,15,0.23690979936149603
8659,40,0.16,2.0,0.02,0.02,0.02,3,0.19502501949788895
49978,90,1.28,2.0,0.2,0.0,2.0,13,0.3825567890303573
48253,90,0.64,2.0,0.2,2.0,0.02,7,0.2780613405945317
39433,80,0.64,0.0,0.0,0.0,0.02,7,0.14925225313365004
45446,90,0.32,0.02,0.02,2.0,0.0,7,0.13833774958118142
5713,30,1.28,0.0,2.0,0.0,0.0,5,0.20195212983184685
63343,110,1.28,0.02,0.02,0.2,0.02,3,0.29682439233278096
57170,100,1.28,2.0,0.2,0.02,2.0,5,0.36516896591127135
12845,40,1.28,0.0,0.2,0.2,2.0,3,0.3664350372634865
17414,50,0.32,0.2,2.0,0.02,2.0,13,0.3052315832892287
65185,120,0.16,0.02,0.2,0.0,0.0,5,0.12768034268206488
18377,50,0.64,0.02,0.0,0.0,0.02,7,0.11714837144321988
31200,70,0.32,0.02,0.2,0.2,0.02,5,0.23383834976649617
9436,40,0.32,0.02,0.0,0.02,0.0,3,0.15181690193778385
10485,40,0.32,2.0,0.02,0.2,0.02,15,0.28291416992353174
50426,100,0.16,0.0,0.2,0.0,2.0,13,0.2213218657046777
58861,110,0.16,2.0,0.02,0.2,0.0,13,0.2781518605583787
1351,30,0.16,2.0,0.0,0.0,0.02,3,0.237026423880605
64598,120,0.16,0.0,0.0,2.0,0.0,7,0.10335875517299628
14228,40,1.28,2.0,2.0,0.0,0.0,11,0.33166686233539394
46486,90,0.32,2.0,2.0,0.0,0.0,15,0.19985541132109153
40446,80,0.64,0.2,0.02,0.0,0.2,3,0.21147483218084595
59219,110,0.32,0.0,0.0,0.2,2.0,15,0.32098603371659756
24978,60,0.32,2.0,2.0,0.0,0.0,7,0.16784839144424737
47931,90,0.64,0.2,2.0,2.0,2.0,7,0.35865853330324066
32081,70,0.32,2.0,0.2,0.02,2.0,3,0.28606014507737093
34012,70,0.64,2.0,2.0,0.2,0.2,15,0.32753181446412943
121,30,0.16,0.0,0.02,0.0,0.02,7,0.1583462612106476
42712,80,1.28,2.0,0.02,0.02,0.02,13,0.3583542623353057
63291,110,1.28,0.02,0.02,0.0,0.02,11,0.19473956510835325
53042,100,0.32,0.2,0.02,0.2,0.02,9,0.2511952563440568
15412,50,0.16,0.2,0.02,0.2,0.02,13,0.2153296228733871
16601,50,0.32,0.02,0.0,0.0,2.0,11,0.28416610339723714
42874,80,1.28,2.0,0.2,2.0,0.0,15,0.3406675155559729
29649,70,0.16,0.2,0.0,0.2,2.0,11,0.3248652034908361
44135,90,0.16,0.2,0.2,0.0,0.02,3,0.15072284634374594
27016,60,1.28,0.0,0.02,0.0,2.0,9,0.3834407701483379
59548,110,0.32,0.0,2.0,0.2,0.2,15,0.3093598563204124
71216,120,1.28,0.2,2.0,2.0,0.02,13,0.3571360877379818
16160,50,0.32,0.0,0.0,0.02,0.0,11,0.1778049989556223
10362,40,0.32,2.0,0.0,0.2,0.0,7,0.2996974614838075
44372,90,0.16,2.0,0.0,0.0,0.2,15,0.1694467973872236
30379,70,0.16,2.0,2.0,0.0,2.0,15,0.3101294529597709
14833,50,0.16,0.02,0.0,0.02,2.0,3,0.34453791719135557
67274,120,0.32,0.2,0.0,0.2,0.2,11,0.27029074731235064
46274,90,0.32,2.0,0.02,0.0,0.2,11,0.18532103825862675
8489,40,0.16,0.2,2.0,2.0,0.0,13,0.17866273934686433
26166,60,0.64,0.2,0.02,0.2,0.2,3,0.2957661279074695
46681,90,0.64,0.0,0.0,2.0,0.0,13,0.0991479650114073
42547,80,1.28,0.2,2.0,2.0,0.2,5,0.3647642093949675
58389,110,0.16,0.2,0.02,0.02,0.02,7,0.1946100705491666
12965,40,1.28,0.0,2.0,2.0,0.0,5,0.2618000027204602
11900,40,0.64,0.2,0.2,0.02,0.0,3,0.17146332463176733
43585,90,0.16,0.02,0.02,0.0,0.2,9,0.1571915271350088
1110,30,0.16,0.2,0.02,2.0,0.2,11,0.3952337957291009
67231,120,0.32,0.2,0.0,0.02,0.0,9,0.12731866769357378
25597,60,0.64,0.02,0.0,0.2,0.0,13,0.19148585980357163
22709,60,0.16,0.2,0.2,2.0,0.0,5,0.18686705984746865
37588,80,0.16,2.0,2.0,0.2,0.02,13,0.2687684482079737
38099,80,0.32,0.02,0.0,0.0,0.2,13,0.14087757921285385
10620,40,0.32,2.0,0.2,2.0,0.02,5,0.3955908320273624
59625,110,0.32,0.02,0.0,0.02,0.02,15,0.19130178366291048
41048,80,0.64,2.0,0.2,0.2,0.0,3,0.29138604794087486
38844,80,0.32,0.2,0.2,2.0,0.02,5,0.30547616347633716
36716,80,0.16,0.02,2.0,2.0,0.02,5,0.25581756703209246
50092,90,1.28,2.0,2.0,0.02,0.0,3,0.33470606189199137
64011,110,1.28,0.2,2.0,0.2,0.0,9,0.18486758297240344
61921,110,0.64,0.2,0.0,2.0,0.02,15,0.30316013858572527
13512,40,1.28,0.2,0.0,0.2,0.2,7,0.39026104855332927
17598,50,0.32,2.0,0.02,0.0,0.2,3,0.20973119279762262
49328,90,1.28,0.2,0.0,0.02,0.2,15,0.3650805465836958
3079,30,0.32,0.2,2.0,0.02,2.0,15,0.29986237314421355
56788,100,1.28,0.2,2.0,0.0,0.0,11,0.17109947431462907
38024,80,0.32,0.0,2.0,0.2,0.0,3,0.2486680734090588
46363,90,0.32,2.0,0.02,2.0,2.0,7,0.3346773192283799
57222,100,1.28,2.0,0.2,2.0,0.2,11,0.3448266355304458
71540,120,1.28,2.0,0.2,2.0,0.0,3,0.34744808138862704
20439,50,1.28,0.02,0.2,0.02,2.0,15,0.3779703730834395
21546,60,0.16,0.0,0.0,0.02,0.2,3,0.24575754404041175
53178,100,0.32,0.2,0.2,2.0,0.0,15,0.1691468631376781
41443,80,1.28,0.0,0.2,0.0,0.0,9,0.1275378377307539
16583,50,0.32,0.02,0.0,0.0,0.02,3,0.15422741811113994
66179,120,0.16,2.0,0.2,2.0,0.2,5,0.3154170258866585
38138,80,0.32,0.02,0.0,0.2,0.0,7,0.13500116628635042
12162,40,0.64,2.0,0.0,0.2,0.02,9,0.3789016026943733
46817,90,0.64,0.0,0.2,0.0,0.0,5,0.12703042835173745
14748,50,0.16,0.0,2.0,0.2,0.2,15,0.34095058342409573
44530,90,0.16,2.0,0.02,0.2,0.02,9,0.28314846175167635
8949,40,0.16,2.0,2.0,2.0,0.2,9,0.35629138210765626
16989,50,0.32,0.02,2.0,0.2,2.0,3,0.3203179918392925
49706,90,1.28,0.2,2.0,2.0,0.0,15,0.2731351645767997
47199,90,0.64,0.02,0.02,0.02,0.2,13,0.31117715353096304
53943,100,0.64,0.0,0.02,0.2,0.2,5,0.34649565743389066
21530,60,0.16,0.0,0.0,0.0,2.0,13,0.25579729473662205
66989,120,0.32,0.02,0.2,0.0,0.02,15,0.12915812861912165
57913,110,0.16,0.02,0.02,0.0,0.02,7,0.1264833156887348
21133,50,1.28,2.0,0.0,0.2,2.0,3,0.3529642315647444
13676,40,1.28,0.2,0.2,0.0,0.02,13,0.16330779347962254
26397,60,0.64,0.2,2.0,0.2,2.0,3,0.3456583779723485
10055,40,0.32,0.2,0.02,2.0,0.0,9,0.15955960111040524
48355,90,0.64,2.0,2.0,0.2,2.0,15,0.35024363729689795
44138,90,0.16,0.2,0.2,0.0,0.02,9,0.11965492553532314
44350,90,0.16,0.2,2.0,2.0,2.0,13,0.33373250717337977
4388,30,0.64,0.02,2.0,0.0,0.2,15,0.310115618769522
15143,50,0.16,0.02,2.0,0.0,2.0,7,0.30524037873599513
57740,110,0.16,0.0,2.0,0.2,0.0,11,0.15503618890590148
12032,40,0.64,0.2,2.0,0.02,0.2,15,0.31817559218809566
55070,100,0.64,0.2,2.0,0.2,2.0,5,0.3433721959119699
47295,90,0.64,0.02,0.2,0.02,0.0,9,0.15859862400161934
16397,50,0.32,0.0,0.2,0.02,0.2,9,0.28709782373124054
19658,50,0.64,2.0,2.0,0.2,0.0,7,0.30707412246554694
10545,40,0.32,2.0,0.2,0.0,0.2,9,0.3021814829689332
18701,50,0.64,0.02,0.2,2.0,2.0,11,0.34195405282058433
66702,120,0.32,0.0,2.0,0.2,0.0,15,0.203133173281601
51772,100,0.16,2.0,0.2,0.02,0.0,3,0.227967173553845
1566,30,0.16,2.0,0.02,2.0,2.0,13,0.35417370156089784
56630,100,1.28,0.2,0.02,0.2,0.2,3,0.35969796525529957
18402,50,0.64,0.02,0.0,0.02,0.0,15,0.16704601936587404
71481,120,1.28,2.0,0.2,0.0,2.0,11,0.39094262233017807
46661,90,0.64,0.0,0.0,0.2,0.02,15,0.280604386188889
28920,70,0.16,0.0,0.2,0.0,2.0,9,0.3377708583038145
51833,100,0.16,2.0,0.2,2.0,0.0,13,0.373119144425174
865,30,0.16,0.02,2.0,0.2,2.0,11,0.30142054981970445
37095,80,0.16,0.2,2.0,0.0,2.0,7,0.31734047538639304
34949,70,1.28,0.2,0.0,0.0,0.0,13,0.16554569667142152
50938,100,0.16,0.02,0.2,2.0,0.0,15,0.12359602817633486
71356,120,1.28,2.0,0.02,0.0,0.02,13,0.26777443513787935
34290,70,1.28,0.0,0.2,0.0,0.2,11,0.29566516006257854
64575,120,0.16,0.0,0.0,0.2,0.02,3,0.18101113242967176
22011,60,0.16,0.02,0.0,0.2,0.0,9,0.13285373047416685
8347,40,0.16,0.2,0.2,0.2,0.0,9,0.19780105878552118
65602,120,0.16,0.2,0.02,0.2,2.0,13,0.3522689817134143
53781,100,0.64,0.0,0.0,0.0,2.0,3,0.31937343133754237
37153,80,0.16,0.2,2.0,0.2,2.0,11,0.30130740026039926
51203,100,0.16,0.2,0.02,0.0,0.2,13,0.15352137846284575
53058,100,0.32,0.2,0.02,0.2,2.0,13,0.3169725214146707
631,30,0.16,0.02,0.02,0.2,0.2,5,0.28044153918980186
23223,60,0.16,2.0,2.0,0.02,0.02,11,0.2348573071521047
