,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
46411,90,0.32,2.0,0.2,0.02,0.2,5,0.3512259795180507
6038,30,1.28,0.02,0.02,2.0,0.2,11,0.35569227773643836
40629,80,0.64,0.2,0.2,2.0,0.0,5,0.147015105060594
50814,100,0.16,0.02,0.02,0.2,2.0,5,0.3228538565792205
53052,100,0.32,0.2,0.02,0.2,0.2,15,0.34930251315907024
69954,120,1.28,0.0,0.0,0.2,0.02,9,0.3665771171342253
21337,50,1.28,2.0,0.2,0.2,0.0,5,0.39666939806170337
34848,70,1.28,0.02,2.0,0.0,0.2,7,0.4064758125257939
71050,120,1.28,0.2,0.2,0.02,0.2,3,0.42173809930180356
62058,110,0.64,0.2,0.2,0.0,0.02,9,0.1405221359370345
45220,90,0.32,0.0,2.0,2.0,0.0,3,0.10432551720229491
64570,120,0.16,0.0,0.0,0.2,0.0,7,0.10358053434646972
13931,40,1.28,2.0,0.0,0.02,0.2,5,0.3720491043003903
66233,120,0.16,2.0,2.0,0.02,0.02,15,0.2553089674020814
31674,70,0.32,0.2,0.2,2.0,0.0,15,0.13154856753466232
17461,50,0.32,0.2,2.0,2.0,0.2,9,0.3405611822025328
7787,40,0.16,0.02,0.02,0.2,0.0,9,0.1820566011606644
54828,100,0.64,0.2,0.02,0.2,0.0,11,0.14668070867680413
13453,40,1.28,0.2,0.0,0.0,0.02,15,0.13224801673343345
55497,100,0.64,2.0,2.0,0.2,0.0,5,0.3412893657403908
64449,110,1.28,2.0,2.0,0.02,2.0,3,0.35149642947865817
24742,60,0.32,2.0,0.0,2.0,0.2,11,0.2980233622312779
65024,120,0.16,0.02,0.0,0.2,0.02,5,0.16595773536517794
27320,60,1.28,0.0,2.0,2.0,0.2,15,0.3535463988075657
27885,60,1.28,0.2,0.0,2.0,2.0,11,0.3468320000674616
35102,70,1.28,0.2,0.02,0.02,0.2,11,0.4053632704568187
34999,70,1.28,0.2,0.0,0.02,2.0,15,0.38107721390650334
30982,70,0.32,0.02,0.0,0.2,0.2,3,0.3768578396816412
65958,120,0.16,2.0,0.0,2.0,0.2,11,0.3515108223508654
58039,110,0.16,0.02,0.2,0.0,2.0,7,0.17770965662147814
65499,120,0.16,0.2,0.0,2.0,0.02,3,0.2616410620016794
6203,30,1.28,0.02,2.0,0.02,0.2,5,0.3881603179070857
564,30,0.16,0.02,0.02,0.0,0.0,11,0.483868776499581
15135,50,0.16,0.02,2.0,0.0,0.2,5,0.2245312955552608
33378,70,0.64,0.2,0.2,0.0,0.0,7,0.09308437996666324
40921,80,0.64,2.0,0.02,0.02,0.02,15,0.367375223971795
61560,110,0.64,0.02,0.02,0.2,0.2,7,0.32635347498876055
70072,120,1.28,0.0,0.02,0.2,0.2,7,0.39587493495680626
10903,40,0.64,0.0,0.02,0.02,0.02,11,0.16280020210811794
7459,40,0.16,0.0,0.2,0.2,0.02,11,0.1738853854244635
34686,70,1.28,0.02,0.02,0.2,2.0,5,0.3539528705412251
7666,40,0.16,0.02,0.0,0.02,2.0,5,0.3929224155487885
52607,100,0.32,0.02,0.02,0.2,2.0,7,0.3166457046871143
45123,90,0.32,0.0,0.2,2.0,0.2,5,0.29109239956857563
28574,60,1.28,2.0,2.0,0.0,0.2,3,0.4038940829135477
60890,110,0.32,2.0,2.0,0.2,0.2,11,0.35185359301670266
52102,100,0.32,0.0,0.02,0.0,2.0,5,0.2665260721674108
48379,90,0.64,2.0,2.0,2.0,2.0,7,0.35284825285914895
22442,60,0.16,0.2,0.0,0.02,0.2,3,0.22399238385308978
28010,60,1.28,0.2,0.2,0.0,0.02,9,0.24739077937726722
35511,70,1.28,2.0,0.02,0.0,0.02,3,0.19937792939837612
59754,110,0.32,0.02,0.02,0.2,0.0,7,0.14489967171430526
58460,110,0.16,0.2,0.02,2.0,2.0,9,0.343303372471483
3570,30,0.32,2.0,2.0,2.0,0.2,3,0.33453593951980065
19885,50,1.28,0.0,0.02,0.2,0.0,13,0.14213955732954311
12087,40,0.64,0.2,2.0,2.0,0.2,13,0.35896522034877415
41127,80,0.64,2.0,2.0,0.0,2.0,7,0.3605210557226341
6926,30,1.28,2.0,0.02,2.0,0.02,9,0.362789867972877
67889,120,0.32,2.0,0.2,0.0,0.2,9,0.19162035216230103
14071,40,1.28,2.0,0.02,0.2,0.2,5,0.4072908887609307
20199,50,1.28,0.02,0.0,0.02,0.02,11,0.30787902085284236
36325,80,0.16,0.02,0.0,0.02,0.02,7,0.14456353042924852
42529,80,1.28,0.2,2.0,0.2,2.0,11,0.36275326427577104
23429,60,0.32,0.0,0.02,0.0,2.0,3,0.2298266827729897
52464,100,0.32,0.02,0.0,0.02,0.2,15,0.27932710792053883
10789,40,0.64,0.0,0.0,0.02,0.02,7,0.18506235111203553
35391,70,1.28,0.2,2.0,2.0,2.0,15,0.3535499545290289
42519,80,1.28,0.2,2.0,0.2,0.2,5,0.36274659308932417
3130,30,0.32,0.2,2.0,2.0,2.0,5,0.31873217360001965
67796,120,0.32,2.0,0.02,0.02,0.02,5,0.26983195778660657
65142,120,0.16,0.02,0.02,0.2,0.2,3,0.30731498720620193
29479,70,0.16,0.02,2.0,0.0,2.0,7,0.328555079226792
46286,90,0.32,2.0,0.02,0.02,0.0,7,0.19682682481197772
71243,120,1.28,2.0,0.0,0.0,0.02,11,0.2686624853227369
4278,30,0.64,0.02,0.2,0.0,2.0,5,0.32093826888875066
57993,110,0.16,0.02,0.02,2.0,0.0,13,0.12346231062599927
37714,80,0.32,0.0,0.0,0.2,2.0,13,0.31201052014296365
55843,100,1.28,0.0,0.2,0.2,0.02,11,0.39923077291287973
2447,30,0.32,0.02,0.02,2.0,0.02,11,0.20528213640626214
49115,90,1.28,0.02,0.2,0.2,0.0,9,0.17647736018022625
673,30,0.16,0.02,0.2,0.0,0.0,5,0.2712637444332027
36953,80,0.16,0.2,0.02,2.0,2.0,3,0.34635917757403545
47893,90,0.64,0.2,2.0,0.2,0.02,15,0.29912733693657323
47997,90,0.64,2.0,0.0,0.2,0.0,13,0.30224186828978916
56922,100,1.28,2.0,0.0,0.0,2.0,13,0.3916670760438534
62657,110,0.64,2.0,2.0,0.02,2.0,3,0.3187967860609865
4350,30,0.64,0.02,0.2,2.0,0.02,9,0.24427918151207895
41467,80,1.28,0.0,0.2,0.0,2.0,15,0.36491078797814724
11192,40,0.64,0.0,2.0,2.0,0.2,15,0.3909135272756355
24928,60,0.32,2.0,0.2,0.2,0.02,5,0.3907049488472846
2768,30,0.32,0.2,0.0,0.2,2.0,9,0.34938030836677025
14914,50,0.16,0.02,0.02,0.0,0.2,11,0.1390579974201061
31892,70,0.32,2.0,0.0,2.0,0.0,3,0.4548499560385399
21013,50,1.28,0.2,2.0,0.2,0.02,15,0.2848406537214669
32796,70,0.64,0.02,0.0,2.0,0.02,5,0.3488499809524945
67234,120,0.32,0.2,0.0,0.02,0.0,15,0.12453914482486461
59144,110,0.32,0.0,0.0,0.0,0.02,5,0.13501716369556427
58822,110,0.16,2.0,0.02,0.0,2.0,5,0.20888997870599788
36084,80,0.16,0.0,0.2,0.0,0.2,15,0.1748506837883798
66277,120,0.16,2.0,2.0,2.0,0.0,5,0.4243291624708994
71348,120,1.28,2.0,0.02,0.0,0.0,11,0.16805944038759918
45451,90,0.32,0.02,0.02,2.0,0.02,3,0.24974119477934772
22935,60,0.16,2.0,0.0,2.0,0.0,9,0.332816600419051
20341,50,1.28,0.02,0.02,0.2,0.02,15,0.32366933444135015
21986,60,0.16,0.02,0.0,0.02,0.0,15,0.1030881465520062
15983,50,0.16,2.0,0.2,0.2,2.0,7,0.3186051493908534
40441,80,0.64,0.2,0.02,0.0,0.02,7,0.1447929400560553
17034,50,0.32,0.2,0.0,0.0,0.02,9,0.11893672061393881
60285,110,0.32,0.2,0.2,0.02,0.0,5,0.10723104812925352
39798,80,0.64,0.0,2.0,0.02,0.02,9,0.20676178337344558
10887,40,0.64,0.0,0.02,0.0,2.0,7,0.3372527027287684
56454,100,1.28,0.2,0.0,0.0,0.0,15,0.11371742143221394
56187,100,1.28,0.02,0.02,0.2,0.2,13,0.39957356075401435
1182,30,0.16,0.2,0.2,0.2,0.0,15,0.4606000729009993
63032,110,1.28,0.0,0.2,2.0,0.0,11,0.13895329481303695
71444,120,1.28,2.0,0.02,2.0,0.2,7,0.3519589021566598
66552,120,0.32,0.0,0.2,0.0,2.0,9,0.31991159217768533
56318,100,1.28,0.02,0.2,2.0,0.02,9,0.37567465488221685
53578,100,0.32,2.0,0.2,0.02,0.2,3,0.3882202513228326
61318,110,0.64,0.0,2.0,0.02,2.0,13,0.3312366533012027
5355,30,0.64,2.0,2.0,2.0,0.02,3,0.33106255741428603
65751,120,0.16,0.2,2.0,0.0,0.02,3,0.14701440428171783
37286,80,0.16,2.0,0.0,2.0,0.2,11,0.35419796931611447
63893,110,1.28,0.2,0.2,0.02,2.0,11,0.35499731649196364
19819,50,1.28,0.0,0.0,2.0,2.0,7,0.35146873695020747
13136,40,1.28,0.02,0.02,0.02,0.0,11,0.22237496651150387
14770,50,0.16,0.0,2.0,2.0,0.2,3,0.30021970707020096
17475,50,0.32,2.0,0.0,0.0,0.0,9,0.19381827199493293
50529,100,0.16,0.0,2.0,0.0,0.2,9,0.16549378127692593
4927,30,0.64,0.2,2.0,2.0,2.0,15,0.36918470540107035
6486,30,1.28,0.2,0.02,2.0,0.2,11,0.3842955110904326
22040,60,0.16,0.02,0.0,2.0,0.0,11,0.09669150538646896
32379,70,0.64,0.0,0.02,0.0,0.02,11,0.14034569254244816
48165,90,0.64,2.0,0.2,0.0,0.0,13,0.16492693230707137
62645,110,0.64,2.0,2.0,0.02,0.02,7,0.2882504190072408
62359,110,0.64,2.0,0.0,2.0,0.0,9,0.40944278068326373
53667,100,0.32,2.0,2.0,0.0,0.2,13,0.321574497076538
14710,50,0.16,0.0,2.0,0.02,0.02,9,0.14334226047828813
64054,110,1.28,0.2,2.0,2.0,0.2,11,0.3695637776290884
37751,80,0.32,0.0,0.02,0.0,0.02,3,0.12930402929632745
64307,110,1.28,2.0,0.2,0.0,0.2,13,0.3578928304807799
4242,30,0.64,0.02,0.02,2.0,0.2,3,0.3417885138351838
15975,50,0.16,2.0,0.2,0.2,0.2,5,0.3829928564658038
40742,80,0.64,0.2,2.0,2.0,0.0,7,0.11169230469244545
30691,70,0.32,0.0,0.2,0.0,0.0,9,0.16779186805595428
31775,70,0.32,0.2,2.0,0.2,2.0,7,0.33912355924529497
19186,50,0.64,0.2,2.0,0.02,0.0,15,0.1244413799698036
65331,120,0.16,0.02,2.0,0.02,0.02,3,0.13582868266386092
21085,50,1.28,2.0,0.0,0.02,0.0,5,0.37836686565583244
62581,110,0.64,2.0,0.2,2.0,0.0,5,0.4046840460662491
42630,80,1.28,2.0,0.0,0.2,0.2,3,0.3851578645383985
58758,110,0.16,2.0,0.0,0.2,0.2,3,0.3796057469435062
49896,90,1.28,2.0,0.02,0.2,0.0,3,0.3624990320667963
41581,80,1.28,0.0,2.0,0.02,0.0,5,0.20100242505740312
59847,110,0.32,0.02,0.2,0.02,0.02,11,0.20464775799510893
54023,100,0.64,0.0,0.2,0.02,0.02,11,0.18971185284955544
64267,110,1.28,2.0,0.02,2.0,0.02,3,0.3856004332411906
13383,40,1.28,0.02,2.0,0.02,2.0,15,0.36537562601626833
43185,90,0.16,0.0,0.02,0.2,0.02,7,0.19138625014403166
11877,40,0.64,0.2,0.2,0.0,0.0,13,0.09202492186742023
61847,110,0.64,0.2,0.0,0.0,2.0,7,0.35954957076793476
53329,100,0.32,2.0,0.0,0.0,0.2,9,0.18007666063916722
36413,80,0.16,0.02,0.02,0.0,0.02,15,0.15101444912005055
6292,30,1.28,0.2,0.0,0.0,0.2,15,0.21973952261283938
51323,100,0.16,0.2,0.2,0.0,2.0,15,0.21694730451428273
69090,120,0.64,0.2,0.0,2.0,0.2,3,0.3245453290815639
37252,80,0.16,2.0,0.0,0.2,0.02,13,0.3774203844592868
41025,80,0.64,2.0,0.2,0.02,0.0,13,0.2154008991581211
57315,100,1.28,2.0,2.0,0.2,2.0,15,0.3509150400435855
2620,30,0.32,0.02,2.0,0.02,0.2,7,0.2800522468280172
59140,110,0.32,0.0,0.0,0.0,0.0,11,0.1656564144262692
61964,110,0.64,0.2,0.02,0.02,0.0,3,0.19041395285974838
6200,30,1.28,0.02,2.0,0.02,0.02,13,0.31693850363942544
20424,50,1.28,0.02,0.2,0.02,0.02,13,0.29670332334929495
6902,30,1.28,2.0,0.02,0.2,0.2,3,0.38453706298852447
57120,100,1.28,2.0,0.2,0.0,0.0,3,0.203571472813333
25517,60,0.64,0.0,2.0,2.0,0.02,7,0.3682511249948428
16062,50,0.16,2.0,2.0,0.02,0.2,11,0.24692468594118566
48277,90,0.64,2.0,2.0,0.0,0.0,13,0.29633535050757226
69469,120,0.64,2.0,0.0,0.02,0.0,5,0.31069042822245957
60508,110,0.32,2.0,0.0,0.02,0.0,3,0.22195199868040805
3916,30,0.64,0.0,0.2,2.0,2.0,9,0.33867524140467103
62535,110,0.64,2.0,0.2,0.02,0.02,11,0.3307342951697258
21456,50,1.28,2.0,2.0,0.2,0.02,5,0.38538669202570786
66565,120,0.32,0.0,0.2,0.02,0.02,7,0.19291393644636334
51184,100,0.16,0.2,0.02,0.0,0.0,3,0.08348562977332105
11714,40,0.64,0.2,0.0,0.2,0.02,9,0.25398353943618546
31117,70,0.32,0.02,0.02,2.0,0.02,7,0.2871000755440828
67591,120,0.32,0.2,2.0,0.02,2.0,15,0.27503038545782055
16066,50,0.16,2.0,2.0,0.02,2.0,5,0.3901216679093926
15444,50,0.16,0.2,0.02,2.0,0.2,7,0.3232369398304115
47277,90,0.64,0.02,0.2,0.0,0.02,15,0.16016791172201925
61008,110,0.64,0.0,0.0,0.2,2.0,9,0.3542299353942091
34438,70,1.28,0.0,2.0,0.02,2.0,13,0.35240222913371705
32133,70,0.32,2.0,0.2,2.0,0.2,9,0.3437767487666123
4055,30,0.64,0.02,0.0,0.0,2.0,7,0.26941229076298023
51160,100,0.16,0.2,0.0,2.0,0.0,11,0.12792489397493306
17019,50,0.32,0.02,2.0,2.0,2.0,7,0.3334623945511449
56403,100,1.28,0.02,2.0,0.2,0.02,11,0.3698769768057226
51378,100,0.16,0.2,0.2,0.2,2.0,13,0.3612478419372192
58212,110,0.16,0.02,2.0,2.0,0.0,3,0.10505016364720207
46970,90,0.64,0.0,2.0,0.02,0.2,3,0.26212086879361
20847,50,1.28,0.2,0.2,0.0,0.2,5,0.2442807538602078
41003,80,0.64,2.0,0.2,0.0,0.02,11,0.17175185786604044
41082,80,0.64,2.0,0.2,2.0,0.0,15,0.3624557599485313
11641,40,0.64,0.02,2.0,2.0,2.0,3,0.3384124172065298
66764,120,0.32,0.02,0.0,0.0,0.02,13,0.12146437798664464
52127,100,0.32,0.0,0.02,0.02,0.2,13,0.3078794548232894
65170,120,0.16,0.02,0.02,2.0,0.2,3,0.29871853331219816
8236,40,0.16,0.2,0.02,0.2,0.0,11,0.22409727187125056
58681,110,0.16,0.2,2.0,2.0,2.0,3,0.3461203047263205
11408,40,0.64,0.02,0.02,2.0,0.02,13,0.2753755166488615
28799,70,0.16,0.0,0.02,0.0,0.2,5,0.11383239358099212
41906,80,1.28,0.02,0.2,0.0,0.2,11,0.2951709698547432
2287,30,0.32,0.02,0.0,0.02,0.2,13,0.238965940439076
34963,70,1.28,0.2,0.0,0.0,0.2,13,0.2675149352103572
66680,120,0.32,0.0,2.0,0.02,0.02,13,0.19331554280364194
37769,80,0.32,0.0,0.02,0.0,2.0,11,0.25249973148879795
3938,30,0.64,0.0,2.0,0.0,0.2,11,0.2297645292944009
57516,110,0.16,0.0,0.02,0.2,0.0,11,0.10708380588299526
64422,110,1.28,2.0,2.0,0.0,2.0,5,0.34880996765898337
16154,50,0.32,0.0,0.0,0.0,2.0,13,0.24459113127315762
16949,50,0.32,0.02,2.0,0.02,0.02,7,0.17301046118364244
60322,110,0.32,0.2,0.2,0.2,0.02,9,0.21878615768053242
45740,90,0.32,0.2,0.0,0.02,0.2,7,0.33869026025744803
579,30,0.16,0.02,0.02,0.0,0.2,13,0.1777229358012374
16918,50,0.32,0.02,2.0,0.0,0.0,15,0.10415873662583774
68210,120,0.64,0.0,0.02,0.0,0.0,7,0.14259253607298544
41017,80,0.64,2.0,0.2,0.0,2.0,11,0.3597241411601409
18090,50,0.64,0.0,0.02,0.2,0.0,7,0.19611303620230258
41368,80,1.28,0.0,0.02,0.02,0.02,13,0.35449084103572104
13365,40,1.28,0.02,2.0,0.02,0.02,7,0.3443324428801071
32696,70,0.64,0.0,2.0,2.0,0.2,15,0.3531390343896933
15366,50,0.16,0.2,0.02,0.0,2.0,5,0.15896491543895158
38962,80,0.32,0.2,2.0,2.0,0.2,3,0.3664926285079515
5482,30,1.28,0.0,0.0,2.0,2.0,5,0.36938440300607556
19032,50,0.64,0.2,0.02,2.0,0.2,15,0.3399450239891904
26171,60,0.64,0.2,0.02,0.2,0.2,13,0.3670814978374025
45864,90,0.32,0.2,0.02,0.2,0.0,3,0.08622700076998994
12396,40,0.64,2.0,0.2,0.2,0.2,15,0.37633553200382786
30597,70,0.32,0.0,0.02,0.0,2.0,3,0.31246724010322086
37229,80,0.16,2.0,0.0,0.02,0.2,9,0.2850614862986173
16830,50,0.32,0.02,0.2,0.02,0.0,7,0.1507916964763978
8048,40,0.16,0.02,2.0,2.0,0.02,13,0.15818276802886116
70622,120,1.28,0.02,0.2,0.2,0.0,15,0.19190460443428958
53516,100,0.32,2.0,0.02,2.0,0.02,5,0.3838543084637599
