,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
178,10.0,0.16,0.2,2.0,0.0,0.2,602.6471414296311
179,10.0,0.16,0.2,2.0,0.0,2.0,585.9186861629553
180,10.0,0.16,0.2,2.0,0.02,0.0,597.0350361274504
181,10.0,0.16,0.2,2.0,0.02,0.02,589.7636700792154
182,10.0,0.16,0.2,2.0,0.02,0.2,582.8791492145413
183,10.0,0.16,0.2,2.0,0.02,2.0,587.9500237850268
184,10.0,0.16,0.2,2.0,0.2,0.0,583.1544160063316
185,10.0,0.16,0.2,2.0,0.2,0.02,593.8251079313009
186,10.0,0.16,0.2,2.0,0.2,0.2,582.8378388207848
187,10.0,0.16,0.2,2.0,0.2,2.0,591.3022131333737
188,10.0,0.16,0.2,2.0,2.0,0.0,590.4773831273052
189,10.0,0.16,0.2,2.0,2.0,0.02,591.4227280126412
190,10.0,0.16,0.2,2.0,2.0,0.2,588.5119318341923
191,10.0,0.16,0.2,2.0,2.0,2.0,579.35008833368
192,10.0,0.16,2.0,0.0,0.0,0.0,597.6586425277183
193,10.0,0.16,2.0,0.0,0.0,0.02,597.1308605167776
194,10.0,0.16,2.0,0.0,0.0,0.2,585.0733401618569
195,10.0,0.16,2.0,0.0,0.0,2.0,589.9136250738642
196,10.0,0.16,2.0,0.0,0.02,0.0,593.7218828854362
197,10.0,0.16,2.0,0.0,0.02,0.02,592.1602808247554
198,10.0,0.16,2.0,0.0,0.02,0.2,610.3819452550597
199,10.0,0.16,2.0,0.0,0.02,2.0,593.4718597647181
200,10.0,0.16,2.0,0.0,0.2,0.0,591.7153301593718
201,10.0,0.16,2.0,0.0,0.2,0.02,602.3916600469835
202,10.0,0.16,2.0,0.0,0.2,0.2,591.3756745539497
203,10.0,0.16,2.0,0.0,0.2,2.0,586.8010791048569
204,10.0,0.16,2.0,0.0,2.0,0.0,607.3985210437287
205,10.0,0.16,2.0,0.0,2.0,0.02,601.4209738085677
206,10.0,0.16,2.0,0.0,2.0,0.2,591.1449751326862
207,10.0,0.16,2.0,0.0,2.0,2.0,598.8203766568796
208,10.0,0.16,2.0,0.02,0.0,0.0,591.199878270202
209,10.0,0.16,2.0,0.02,0.0,0.02,594.9797951634354
210,10.0,0.16,2.0,0.02,0.0,0.2,587.5502169628074
211,10.0,0.16,2.0,0.02,0.0,2.0,594.2220501723992
212,10.0,0.16,2.0,0.02,0.02,0.0,591.9782803203954
213,10.0,0.16,2.0,0.02,0.02,0.02,584.195439436859
214,10.0,0.16,2.0,0.02,0.02,0.2,593.9442047363864
215,10.0,0.16,2.0,0.02,0.02,2.0,580.5432735802337
216,10.0,0.16,2.0,0.02,0.2,0.0,593.7399776686286
217,10.0,0.16,2.0,0.02,0.2,0.02,588.6389845565858
218,10.0,0.16,2.0,0.02,0.2,0.2,583.1752236189243
219,10.0,0.16,2.0,0.02,0.2,2.0,592.8814348119732
220,10.0,0.16,2.0,0.02,2.0,0.0,590.265735448529
221,10.0,0.16,2.0,0.02,2.0,0.02,599.8329310647755
222,10.0,0.16,2.0,0.02,2.0,0.2,595.3875342550846
223,10.0,0.16,2.0,0.02,2.0,2.0,585.8413657441612
224,10.0,0.16,2.0,0.2,0.0,0.0,590.0195962919498
225,10.0,0.16,2.0,0.2,0.0,0.02,597.0546035918742
226,10.0,0.16,2.0,0.2,0.0,0.2,596.7359076863289
227,10.0,0.16,2.0,0.2,0.0,2.0,589.8240558032447
228,10.0,0.16,2.0,0.2,0.02,0.0,599.3776593434673
229,10.0,0.16,2.0,0.2,0.02,0.02,601.3147126064683
230,10.0,0.16,2.0,0.2,0.02,0.2,588.0489710033659
231,10.0,0.16,2.0,0.2,0.02,2.0,590.7849630745964
232,10.0,0.16,2.0,0.2,0.2,0.0,589.2395637332266
233,10.0,0.16,2.0,0.2,0.2,0.02,593.483987545719
234,10.0,0.16,2.0,0.2,0.2,0.2,595.0280285282033
235,10.0,0.16,2.0,0.2,0.2,2.0,590.1910908951073
236,10.0,0.16,2.0,0.2,2.0,0.0,591.6896190915703
237,10.0,0.16,2.0,0.2,2.0,0.02,598.2246575913708
238,10.0,0.16,2.0,0.2,2.0,0.2,591.3512885360285
239,10.0,0.16,2.0,0.2,2.0,2.0,585.5091608538878
240,10.0,0.16,2.0,2.0,0.0,0.0,604.3489462599478
241,10.0,0.16,2.0,2.0,0.0,0.02,592.0271618222155
242,10.0,0.16,2.0,2.0,0.0,0.2,588.8015512882479
243,10.0,0.16,2.0,2.0,0.0,2.0,589.3644821063115
244,10.0,0.16,2.0,2.0,0.02,0.0,595.1494483267221
245,10.0,0.16,2.0,2.0,0.02,0.02,589.2483370592213
246,10.0,0.16,2.0,2.0,0.02,0.2,586.9467635252522
247,10.0,0.16,2.0,2.0,0.02,2.0,583.0296328998111
248,10.0,0.16,2.0,2.0,0.2,0.0,584.0603935979076
249,10.0,0.16,2.0,2.0,0.2,0.02,586.6718957595293
250,10.0,0.16,2.0,2.0,0.2,0.2,587.6172697552928
251,10.0,0.16,2.0,2.0,0.2,2.0,587.7385501666282
252,10.0,0.16,2.0,2.0,2.0,0.0,586.5532668827527
253,10.0,0.16,2.0,2.0,2.0,0.02,591.1109454423637
254,10.0,0.16,2.0,2.0,2.0,0.2,599.0030512089603
255,10.0,0.16,2.0,2.0,2.0,2.0,597.1397815932322
256,10.0,0.32,0.0,0.0,0.0,0.0,600.4228103700411
257,10.0,0.32,0.0,0.0,0.0,0.02,596.4962252138496
258,10.0,0.32,0.0,0.0,0.0,0.2,583.0171906567438
259,10.0,0.32,0.0,0.0,0.0,2.0,593.8806409055318
260,10.0,0.32,0.0,0.0,0.02,0.0,598.3255855089856
261,10.0,0.32,0.0,0.0,0.02,0.02,589.989436088127
262,10.0,0.32,0.0,0.0,0.02,0.2,600.5422788555032
263,10.0,0.32,0.0,0.0,0.02,2.0,585.5691376736049
264,10.0,0.32,0.0,0.0,0.2,0.0,598.2786265130765
265,10.0,0.32,0.0,0.0,0.2,0.02,606.0074422281657
266,10.0,0.32,0.0,0.0,0.2,0.2,593.1388763180349
267,10.0,0.32,0.0,0.0,0.2,2.0,582.6120682814752
268,10.0,0.32,0.0,0.0,2.0,0.0,593.0621448978865
269,10.0,0.32,0.0,0.0,2.0,0.02,599.7053258032396
270,10.0,0.32,0.0,0.0,2.0,0.2,588.6919762445998
271,10.0,0.32,0.0,0.0,2.0,2.0,589.0911376891403
272,10.0,0.32,0.0,0.02,0.0,0.0,593.3168072275728
273,10.0,0.32,0.0,0.02,0.0,0.02,589.1317866155306
274,10.0,0.32,0.0,0.02,0.0,0.2,604.0773691357964
275,10.0,0.32,0.0,0.02,0.0,2.0,590.181837379362
276,10.0,0.32,0.0,0.02,0.02,0.0,589.0250193287741
277,10.0,0.32,0.0,0.02,0.02,0.02,589.251178639588
278,10.0,0.32,0.0,0.02,0.02,0.2,594.4206483959044
279,10.0,0.32,0.0,0.02,0.02,2.0,588.6141444588442
280,10.0,0.32,0.0,0.02,0.2,0.0,599.6071674707704
281,10.0,0.32,0.0,0.02,0.2,0.02,602.7682168782828
282,10.0,0.32,0.0,0.02,0.2,0.2,600.7025643188073
283,10.0,0.32,0.0,0.02,0.2,2.0,592.2558545875787
284,10.0,0.32,0.0,0.02,2.0,0.0,584.2990093577868
285,10.0,0.32,0.0,0.02,2.0,0.02,592.3192633414836
286,10.0,0.32,0.0,0.02,2.0,0.2,595.7953508748118
287,10.0,0.32,0.0,0.02,2.0,2.0,592.4740390078092
288,10.0,0.32,0.0,0.2,0.0,0.0,580.490966017697
289,10.0,0.32,0.0,0.2,0.0,0.02,600.5517883803877
290,10.0,0.32,0.0,0.2,0.0,0.2,587.6510957248445
291,10.0,0.32,0.0,0.2,0.0,2.0,597.4232073752436
292,10.0,0.32,0.0,0.2,0.02,0.0,598.5556366324668
293,10.0,0.32,0.0,0.2,0.02,0.02,601.4125927764802
294,10.0,0.32,0.0,0.2,0.02,0.2,598.1968013074475
295,10.0,0.32,0.0,0.2,0.02,2.0,575.1569032065405
296,10.0,0.32,0.0,0.2,0.2,0.0,595.2522400395404
297,10.0,0.32,0.0,0.2,0.2,0.02,599.3669073959372
298,10.0,0.32,0.0,0.2,0.2,0.2,605.6377777908484
299,10.0,0.32,0.0,0.2,0.2,2.0,586.4475530512944
300,10.0,0.32,0.0,0.2,2.0,0.0,590.5723277885318
301,10.0,0.32,0.0,0.2,2.0,0.02,585.569604271224
302,10.0,0.32,0.0,0.2,2.0,0.2,584.4206186989666
303,10.0,0.32,0.0,0.2,2.0,2.0,597.7552264745754
304,10.0,0.32,0.0,2.0,0.0,0.0,586.8169030169697
305,10.0,0.32,0.0,2.0,0.0,0.02,585.7738629771474
306,10.0,0.32,0.0,2.0,0.0,0.2,592.0787510293462
307,10.0,0.32,0.0,2.0,0.0,2.0,585.1980795387967
308,10.0,0.32,0.0,2.0,0.02,0.0,617.6396797365808
309,10.0,0.32,0.0,2.0,0.02,0.02,598.3489052997364
310,10.0,0.32,0.0,2.0,0.02,0.2,596.6372824756222
311,10.0,0.32,0.0,2.0,0.02,2.0,583.6065980942379
312,10.0,0.32,0.0,2.0,0.2,0.0,605.1747174048727
313,10.0,0.32,0.0,2.0,0.2,0.02,594.7710239742787
314,10.0,0.32,0.0,2.0,0.2,0.2,591.3947361464848
315,10.0,0.32,0.0,2.0,0.2,2.0,590.8918514389958
316,10.0,0.32,0.0,2.0,2.0,0.0,605.4108987545111
317,10.0,0.32,0.0,2.0,2.0,0.02,599.5646052051197
318,10.0,0.32,0.0,2.0,2.0,0.2,589.636130674889
319,10.0,0.32,0.0,2.0,2.0,2.0,584.0445475529236
320,10.0,0.32,0.02,0.0,0.0,0.0,628.2031899788777
321,10.0,0.32,0.02,0.0,0.0,0.02,589.2325373434677
322,10.0,0.32,0.02,0.0,0.0,0.2,580.9157504573913
323,10.0,0.32,0.02,0.0,0.0,2.0,589.4506985134798
324,10.0,0.32,0.02,0.0,0.02,0.0,592.7390720683737
325,10.0,0.32,0.02,0.0,0.02,0.02,603.4445429868299
326,10.0,0.32,0.02,0.0,0.02,0.2,606.3326625196771
327,10.0,0.32,0.02,0.0,0.02,2.0,585.4251822309662
328,10.0,0.32,0.02,0.0,0.2,0.0,606.7637837883901
329,10.0,0.32,0.02,0.0,0.2,0.02,586.6442637012768
330,10.0,0.32,0.02,0.0,0.2,0.2,607.4804247304899
331,10.0,0.32,0.02,0.0,0.2,2.0,607.9481150228232
332,10.0,0.32,0.02,0.0,2.0,0.0,593.291200494357
333,10.0,0.32,0.02,0.0,2.0,0.02,586.9326200972782
334,10.0,0.32,0.02,0.0,2.0,0.2,593.1745714704083
335,10.0,0.32,0.02,0.0,2.0,2.0,589.3637767448832
336,10.0,0.32,0.02,0.02,0.0,0.0,589.543501330421
337,10.0,0.32,0.02,0.02,0.0,0.02,599.4114728200359
338,10.0,0.32,0.02,0.02,0.0,0.2,602.1024610651817
339,10.0,0.32,0.02,0.02,0.0,2.0,589.7451694540143
340,10.0,0.32,0.02,0.02,0.02,0.0,584.2038332368478
341,10.0,0.32,0.02,0.02,0.02,0.02,588.0815772884331
342,10.0,0.32,0.02,0.02,0.02,0.2,584.0874931702373
343,10.0,0.32,0.02,0.02,0.02,2.0,590.241522817503
344,10.0,0.32,0.02,0.02,0.2,0.0,591.1161877678893
345,10.0,0.32,0.02,0.02,0.2,0.02,609.7174804486043
346,10.0,0.32,0.02,0.02,0.2,0.2,588.7817193996001
347,10.0,0.32,0.02,0.02,0.2,2.0,573.5895023275033
348,10.0,0.32,0.02,0.02,2.0,0.0,594.1789729742621
349,10.0,0.32,0.02,0.02,2.0,0.02,587.3542743749631
350,10.0,0.32,0.02,0.02,2.0,0.2,598.8927331541718
351,10.0,0.32,0.02,0.02,2.0,2.0,584.1949775655053
352,10.0,0.32,0.02,0.2,0.0,0.0,594.8763816194651
353,10.0,0.32,0.02,0.2,0.0,0.02,593.6303357499497
354,10.0,0.32,0.02,0.2,0.0,0.2,604.1751930432215
355,10.0,0.32,0.02,0.2,0.0,2.0,587.8008223270796
356,10.0,0.32,0.02,0.2,0.02,0.0,596.3980253300683
357,10.0,0.32,0.02,0.2,0.02,0.02,589.7044117717758
358,10.0,0.32,0.02,0.2,0.02,0.2,589.0488768197282
359,10.0,0.32,0.02,0.2,0.02,2.0,583.6943469692442
360,10.0,0.32,0.02,0.2,0.2,0.0,590.5115739540852
361,10.0,0.32,0.02,0.2,0.2,0.02,605.4121153963313
362,10.0,0.32,0.02,0.2,0.2,0.2,587.6363181525787
363,10.0,0.32,0.02,0.2,0.2,2.0,579.930506872075
364,10.0,0.32,0.02,0.2,2.0,0.0,588.8984469738738
365,10.0,0.32,0.02,0.2,2.0,0.02,585.8582690880287
366,10.0,0.32,0.02,0.2,2.0,0.2,600.4578390962674
367,10.0,0.32,0.02,0.2,2.0,2.0,591.1826630599818
368,10.0,0.32,0.02,2.0,0.0,0.0,583.462899069874
369,10.0,0.32,0.02,2.0,0.0,0.02,598.4656491945574
370,10.0,0.32,0.02,2.0,0.0,0.2,594.71359906633
371,10.0,0.32,0.02,2.0,0.0,2.0,588.4577574095626
372,10.0,0.32,0.02,2.0,0.02,0.0,583.4136900671878
373,10.0,0.32,0.02,2.0,0.02,0.02,591.6394282982473
374,10.0,0.32,0.02,2.0,0.02,0.2,583.4438524055643
375,10.0,0.32,0.02,2.0,0.02,2.0,604.1578827572582
376,10.0,0.32,0.02,2.0,0.2,0.0,584.5899727422933
377,10.0,0.32,0.02,2.0,0.2,0.02,587.4569647171608
378,10.0,0.32,0.02,2.0,0.2,0.2,585.6895375205204
379,10.0,0.32,0.02,2.0,0.2,2.0,600.4692911311578
380,10.0,0.32,0.02,2.0,2.0,0.0,583.1476471925416
381,10.0,0.32,0.02,2.0,2.0,0.02,613.9822573322177
382,10.0,0.32,0.02,2.0,2.0,0.2,593.9136671808614
383,10.0,0.32,0.02,2.0,2.0,2.0,582.7534574561261
384,10.0,0.32,0.2,0.0,0.0,0.0,595.5297170763213
385,10.0,0.32,0.2,0.0,0.0,0.02,602.2331196285343
386,10.0,0.32,0.2,0.0,0.0,0.2,587.1078947696025
387,10.0,0.32,0.2,0.0,0.0,2.0,590.2808082592057
388,10.0,0.32,0.2,0.0,0.02,0.0,589.7441657968893
389,10.0,0.32,0.2,0.0,0.02,0.02,595.207700356965
390,10.0,0.32,0.2,0.0,0.02,0.2,599.2458700901312
391,10.0,0.32,0.2,0.0,0.02,2.0,588.2670074774397
392,10.0,0.32,0.2,0.0,0.2,0.0,590.4622702818957
393,10.0,0.32,0.2,0.0,0.2,0.02,596.2796545932321
394,10.0,0.32,0.2,0.0,0.2,0.2,589.9561238406479
395,10.0,0.32,0.2,0.0,0.2,2.0,590.8111560081089
396,10.0,0.32,0.2,0.0,2.0,0.0,594.420313790793
397,10.0,0.32,0.2,0.0,2.0,0.02,587.8479984623376
398,10.0,0.32,0.2,0.0,2.0,0.2,592.9294295247201
399,10.0,0.32,0.2,0.0,2.0,2.0,588.0489492235555
400,10.0,0.32,0.2,0.02,0.0,0.0,595.3153790623395
401,10.0,0.32,0.2,0.02,0.0,0.02,594.5009654102871
402,10.0,0.32,0.2,0.02,0.0,0.2,608.5928933961183
403,10.0,0.32,0.2,0.02,0.0,2.0,596.9313161669047
404,10.0,0.32,0.2,0.02,0.02,0.0,587.2214323916952
405,10.0,0.32,0.2,0.02,0.02,0.02,586.0376787925512
406,10.0,0.32,0.2,0.02,0.02,0.2,591.9476436825432
407,10.0,0.32,0.2,0.02,0.02,2.0,593.9519905281793
408,10.0,0.32,0.2,0.02,0.2,0.0,603.5335464718636
409,10.0,0.32,0.2,0.02,0.2,0.02,591.2604028887588
