,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
119,10.0,0.16,0.02,2.0,0.02,2.0,452.0687776471437
120,10.0,0.16,0.02,2.0,0.2,0.0,423.2035887845276
121,10.0,0.16,0.02,2.0,0.2,0.02,439.4798465715523
122,10.0,0.16,0.02,2.0,0.2,0.2,446.85795756934334
123,10.0,0.16,0.02,2.0,0.2,2.0,448.3568827907454
124,10.0,0.16,0.02,2.0,2.0,0.0,431.61367413349024
125,10.0,0.16,0.02,2.0,2.0,0.02,435.70104667872664
126,10.0,0.16,0.02,2.0,2.0,0.2,434.35831379036017
127,10.0,0.16,0.02,2.0,2.0,2.0,440.8303670163292
128,10.0,0.16,0.2,0.0,0.0,0.0,438.0306513664064
129,10.0,0.16,0.2,0.0,0.0,0.02,447.08394848805807
130,10.0,0.16,0.2,0.0,0.0,0.2,462.82516961618387
131,10.0,0.16,0.2,0.0,0.0,2.0,429.03452634693986
132,10.0,0.16,0.2,0.0,0.02,0.0,438.3797251337034
133,10.0,0.16,0.2,0.0,0.02,0.02,441.00024455467576
134,10.0,0.16,0.2,0.0,0.02,0.2,449.6643744411306
135,10.0,0.16,0.2,0.0,0.02,2.0,442.05374734019694
136,10.0,0.16,0.2,0.0,0.2,0.0,440.8199558304724
137,10.0,0.16,0.2,0.0,0.2,0.02,446.09879927765763
138,10.0,0.16,0.2,0.0,0.2,0.2,447.292559167514
139,10.0,0.16,0.2,0.0,0.2,2.0,447.9087731864585
140,10.0,0.16,0.2,0.0,2.0,0.0,456.9808574430403
141,10.0,0.16,0.2,0.0,2.0,0.02,436.71521228430095
142,10.0,0.16,0.2,0.0,2.0,0.2,465.64265808946647
143,10.0,0.16,0.2,0.0,2.0,2.0,450.0589415601351
144,10.0,0.16,0.2,0.02,0.0,0.0,447.73986655311927
145,10.0,0.16,0.2,0.02,0.0,0.02,435.0867958287163
146,10.0,0.16,0.2,0.02,0.0,0.2,451.3092531605092
147,10.0,0.16,0.2,0.02,0.0,2.0,464.39520677704064
148,10.0,0.16,0.2,0.02,0.02,0.0,444.1633068599333
149,10.0,0.16,0.2,0.02,0.02,0.02,443.13311779890336
150,10.0,0.16,0.2,0.02,0.02,0.2,438.228339000112
151,10.0,0.16,0.2,0.02,0.02,2.0,443.1255514600254
152,10.0,0.16,0.2,0.02,0.2,0.0,441.08924987651716
153,10.0,0.16,0.2,0.02,0.2,0.02,436.515843571166
154,10.0,0.16,0.2,0.02,0.2,0.2,442.2809196928399
155,10.0,0.16,0.2,0.02,0.2,2.0,447.0681414947602
156,10.0,0.16,0.2,0.02,2.0,0.0,437.6864710950686
157,10.0,0.16,0.2,0.02,2.0,0.02,444.13881048585745
158,10.0,0.16,0.2,0.02,2.0,0.2,441.53455801414634
159,10.0,0.16,0.2,0.02,2.0,2.0,450.4603078194003
160,10.0,0.16,0.2,0.2,0.0,0.0,429.13015151035376
161,10.0,0.16,0.2,0.2,0.0,0.02,425.00419503399803
162,10.0,0.16,0.2,0.2,0.0,0.2,423.0600327468005
163,10.0,0.16,0.2,0.2,0.0,2.0,438.6175138837627
164,10.0,0.16,0.2,0.2,0.02,0.0,445.6293130357872
165,10.0,0.16,0.2,0.2,0.02,0.02,457.2258226855538
166,10.0,0.16,0.2,0.2,0.02,0.2,437.7873237832183
167,10.0,0.16,0.2,0.2,0.02,2.0,441.1177451539744
168,10.0,0.16,0.2,0.2,0.2,0.0,455.3880757803285
169,10.0,0.16,0.2,0.2,0.2,0.02,442.8797315403493
170,10.0,0.16,0.2,0.2,0.2,0.2,435.6973959776404
171,10.0,0.16,0.2,0.2,0.2,2.0,444.72445271758636
172,10.0,0.16,0.2,0.2,2.0,0.0,435.1468404329552
173,10.0,0.16,0.2,0.2,2.0,0.02,432.12732675703654
174,10.0,0.16,0.2,0.2,2.0,0.2,460.4456751131743
175,10.0,0.16,0.2,0.2,2.0,2.0,435.0136734270715
176,10.0,0.16,0.2,2.0,0.0,0.0,433.6388414942888
177,10.0,0.16,0.2,2.0,0.0,0.02,452.2826135802221
178,10.0,0.16,0.2,2.0,0.0,0.2,439.054010070049
179,10.0,0.16,0.2,2.0,0.0,2.0,437.18610909808325
180,10.0,0.16,0.2,2.0,0.02,0.0,441.1057433588977
181,10.0,0.16,0.2,2.0,0.02,0.02,440.90518360460464
182,10.0,0.16,0.2,2.0,0.02,0.2,439.422444217282
183,10.0,0.16,0.2,2.0,0.02,2.0,451.9738064523652
184,10.0,0.16,0.2,2.0,0.2,0.0,443.81026884475165
185,10.0,0.16,0.2,2.0,0.2,0.02,446.89933884290224
186,10.0,0.16,0.2,2.0,0.2,0.2,441.5133285902458
187,10.0,0.16,0.2,2.0,0.2,2.0,446.45401425058265
188,10.0,0.16,0.2,2.0,2.0,0.0,437.55074491913734
189,10.0,0.16,0.2,2.0,2.0,0.02,436.7074045810981
190,10.0,0.16,0.2,2.0,2.0,0.2,427.8147636982848
191,10.0,0.16,0.2,2.0,2.0,2.0,447.79003497232435
192,10.0,0.16,2.0,0.0,0.0,0.0,443.63167674561606
193,10.0,0.16,2.0,0.0,0.0,0.02,448.64267695790977
194,10.0,0.16,2.0,0.0,0.0,0.2,436.9359482863347
195,10.0,0.16,2.0,0.0,0.0,2.0,454.3147506943259
196,10.0,0.16,2.0,0.0,0.02,0.0,440.42868301386164
197,10.0,0.16,2.0,0.0,0.02,0.02,437.7691485844617
198,10.0,0.16,2.0,0.0,0.02,0.2,431.8821655652208
199,10.0,0.16,2.0,0.0,0.02,2.0,428.71824965962617
200,10.0,0.16,2.0,0.0,0.2,0.0,437.8195077165177
201,10.0,0.16,2.0,0.0,0.2,0.02,444.8243835852523
202,10.0,0.16,2.0,0.0,0.2,0.2,432.24374682500815
203,10.0,0.16,2.0,0.0,0.2,2.0,437.4690372625602
204,10.0,0.16,2.0,0.0,2.0,0.0,428.7169497523368
205,10.0,0.16,2.0,0.0,2.0,0.02,444.7863508424086
206,10.0,0.16,2.0,0.0,2.0,0.2,441.2535517698272
207,10.0,0.16,2.0,0.0,2.0,2.0,434.33255500681776
208,10.0,0.16,2.0,0.02,0.0,0.0,452.83317900121176
209,10.0,0.16,2.0,0.02,0.0,0.02,440.71316519822443
210,10.0,0.16,2.0,0.02,0.0,0.2,457.82713812572194
211,10.0,0.16,2.0,0.02,0.0,2.0,439.4035956099086
212,10.0,0.16,2.0,0.02,0.02,0.0,449.92832442310464
213,10.0,0.16,2.0,0.02,0.02,0.02,452.4143728564168
214,10.0,0.16,2.0,0.02,0.02,0.2,435.8595225396208
215,10.0,0.16,2.0,0.02,0.02,2.0,445.6425307319506
216,10.0,0.16,2.0,0.02,0.2,0.0,434.27206490669977
217,10.0,0.16,2.0,0.02,0.2,0.02,435.05540062164044
218,10.0,0.16,2.0,0.02,0.2,0.2,426.5966893057953
219,10.0,0.16,2.0,0.02,0.2,2.0,448.4752763607971
220,10.0,0.16,2.0,0.02,2.0,0.0,436.92914085034
221,10.0,0.16,2.0,0.02,2.0,0.02,425.10891351630096
222,10.0,0.16,2.0,0.02,2.0,0.2,458.1433593577085
223,10.0,0.16,2.0,0.02,2.0,2.0,437.32895904235113
224,10.0,0.16,2.0,0.2,0.0,0.0,436.7529314434202
225,10.0,0.16,2.0,0.2,0.0,0.02,453.9133679693956
226,10.0,0.16,2.0,0.2,0.0,0.2,442.92269325664864
227,10.0,0.16,2.0,0.2,0.0,2.0,435.4619832880771
228,10.0,0.16,2.0,0.2,0.02,0.0,439.1569642550775
229,10.0,0.16,2.0,0.2,0.02,0.02,447.0658059425209
230,10.0,0.16,2.0,0.2,0.02,0.2,452.61845280796285
231,10.0,0.16,2.0,0.2,0.02,2.0,448.9752208236761
232,10.0,0.16,2.0,0.2,0.2,0.0,466.51349176935486
233,10.0,0.16,2.0,0.2,0.2,0.02,462.0499695527352
234,10.0,0.16,2.0,0.2,0.2,0.2,446.0409516771546
235,10.0,0.16,2.0,0.2,0.2,2.0,432.125845852638
236,10.0,0.16,2.0,0.2,2.0,0.0,435.91455626080625
237,10.0,0.16,2.0,0.2,2.0,0.02,446.2756258070487
238,10.0,0.16,2.0,0.2,2.0,0.2,448.074871276786
239,10.0,0.16,2.0,0.2,2.0,2.0,442.8248573613032
240,10.0,0.16,2.0,2.0,0.0,0.0,445.7348829635046
241,10.0,0.16,2.0,2.0,0.0,0.02,438.9977380245297
242,10.0,0.16,2.0,2.0,0.0,0.2,477.0780706551252
243,10.0,0.16,2.0,2.0,0.0,2.0,439.05305992684373
244,10.0,0.16,2.0,2.0,0.02,0.0,450.576134276182
245,10.0,0.16,2.0,2.0,0.02,0.02,448.44961866709474
246,10.0,0.16,2.0,2.0,0.02,0.2,437.4092516554409
247,10.0,0.16,2.0,2.0,0.02,2.0,439.4855249327954
248,10.0,0.16,2.0,2.0,0.2,0.0,448.9930505041253
249,10.0,0.16,2.0,2.0,0.2,0.02,440.0366758144921
250,10.0,0.16,2.0,2.0,0.2,0.2,446.68328799988785
251,10.0,0.16,2.0,2.0,0.2,2.0,435.3987098336256
252,10.0,0.16,2.0,2.0,2.0,0.0,443.5641685149063
253,10.0,0.16,2.0,2.0,2.0,0.02,433.8702749783359
254,10.0,0.16,2.0,2.0,2.0,0.2,441.3526262983815
255,10.0,0.16,2.0,2.0,2.0,2.0,456.7682811526988
256,10.0,0.32,0.0,0.0,0.0,0.0,438.5094930477279
257,10.0,0.32,0.0,0.0,0.0,0.02,441.6778205377736
258,10.0,0.32,0.0,0.0,0.0,0.2,454.5227500352972
259,10.0,0.32,0.0,0.0,0.0,2.0,456.01476517250967
260,10.0,0.32,0.0,0.0,0.02,0.0,442.54250358150773
261,10.0,0.32,0.0,0.0,0.02,0.02,441.77501143804085
262,10.0,0.32,0.0,0.0,0.02,0.2,445.42546670261976
263,10.0,0.32,0.0,0.0,0.02,2.0,449.3960688166704
264,10.0,0.32,0.0,0.0,0.2,0.0,461.48317682852417
265,10.0,0.32,0.0,0.0,0.2,0.02,451.71546009358286
266,10.0,0.32,0.0,0.0,0.2,0.2,465.2021265745229
267,10.0,0.32,0.0,0.0,0.2,2.0,458.77641461074546
268,10.0,0.32,0.0,0.0,2.0,0.0,473.575550635749
269,10.0,0.32,0.0,0.0,2.0,0.02,458.5372685055533
270,10.0,0.32,0.0,0.0,2.0,0.2,460.25584134608096
271,10.0,0.32,0.0,0.0,2.0,2.0,430.9693329699701
272,10.0,0.32,0.0,0.02,0.0,0.0,472.51821221403327
273,10.0,0.32,0.0,0.02,0.0,0.02,428.95129579646414
274,10.0,0.32,0.0,0.02,0.0,0.2,438.7185213747325
275,10.0,0.32,0.0,0.02,0.0,2.0,455.20195627880133
276,10.0,0.32,0.0,0.02,0.02,0.0,486.3180398047655
277,10.0,0.32,0.0,0.02,0.02,0.02,447.3509370759961
278,10.0,0.32,0.0,0.02,0.02,0.2,490.68091807604736
279,10.0,0.32,0.0,0.02,0.02,2.0,437.96369766881486
280,10.0,0.32,0.0,0.02,0.2,0.0,451.00162717929635
281,10.0,0.32,0.0,0.02,0.2,0.02,455.6722404856407
282,10.0,0.32,0.0,0.02,0.2,0.2,445.5296318342331
283,10.0,0.32,0.0,0.02,0.2,2.0,447.1777857643689
284,10.0,0.32,0.0,0.02,2.0,0.0,439.9399051159117
285,10.0,0.32,0.0,0.02,2.0,0.02,454.9325089219696
286,10.0,0.32,0.0,0.02,2.0,0.2,449.7981353347685
287,10.0,0.32,0.0,0.02,2.0,2.0,455.8596481750066
288,10.0,0.32,0.0,0.2,0.0,0.0,456.2292224035701
289,10.0,0.32,0.0,0.2,0.0,0.02,466.2471308961412
290,10.0,0.32,0.0,0.2,0.0,0.2,443.1034084299445
291,10.0,0.32,0.0,0.2,0.0,2.0,467.01874795416535
292,10.0,0.32,0.0,0.2,0.02,0.0,456.8650855457066
293,10.0,0.32,0.0,0.2,0.02,0.02,442.2052910628963
294,10.0,0.32,0.0,0.2,0.02,0.2,432.4473733670617
295,10.0,0.32,0.0,0.2,0.02,2.0,450.6370976545857
296,10.0,0.32,0.0,0.2,0.2,0.0,461.726694646722
297,10.0,0.32,0.0,0.2,0.2,0.02,460.73162468312415
298,10.0,0.32,0.0,0.2,0.2,0.2,451.0216084108284
299,10.0,0.32,0.0,0.2,0.2,2.0,449.4409299213845
300,10.0,0.32,0.0,0.2,2.0,0.0,467.4008749748244
301,10.0,0.32,0.0,0.2,2.0,0.02,501.1251873121592
302,10.0,0.32,0.0,0.2,2.0,0.2,463.7782001237077
303,10.0,0.32,0.0,0.2,2.0,2.0,459.235997076309
304,10.0,0.32,0.0,2.0,0.0,0.0,455.86143665253707
305,10.0,0.32,0.0,2.0,0.0,0.02,463.00934820165986
306,10.0,0.32,0.0,2.0,0.0,0.2,447.3058922443132
307,10.0,0.32,0.0,2.0,0.0,2.0,447.1178936255403
308,10.0,0.32,0.0,2.0,0.02,0.0,468.43686228218286
309,10.0,0.32,0.0,2.0,0.02,0.02,457.48370251394635
310,10.0,0.32,0.0,2.0,0.02,0.2,512.6802183813912
311,10.0,0.32,0.0,2.0,0.02,2.0,460.98971893698683
312,10.0,0.32,0.0,2.0,0.2,0.0,455.8484734245996
313,10.0,0.32,0.0,2.0,0.2,0.02,501.5137567529943
314,10.0,0.32,0.0,2.0,0.2,0.2,440.3791361842104
315,10.0,0.32,0.0,2.0,0.2,2.0,450.05688822520307
316,10.0,0.32,0.0,2.0,2.0,0.0,455.0971465276578
317,10.0,0.32,0.0,2.0,2.0,0.02,442.98139883064886
318,10.0,0.32,0.0,2.0,2.0,0.2,451.272861850386
319,10.0,0.32,0.0,2.0,2.0,2.0,440.7045592240786
320,10.0,0.32,0.02,0.0,0.0,0.0,458.77828194235497
321,10.0,0.32,0.02,0.0,0.0,0.02,465.885793352288
322,10.0,0.32,0.02,0.0,0.0,0.2,448.441600027226
323,10.0,0.32,0.02,0.0,0.0,2.0,460.108718319574
324,10.0,0.32,0.02,0.0,0.02,0.0,444.96181403023974
325,10.0,0.32,0.02,0.0,0.02,0.02,434.5048506865706
326,10.0,0.32,0.02,0.0,0.02,0.2,432.9131475601834
327,10.0,0.32,0.02,0.0,0.02,2.0,457.0434892445649
328,10.0,0.32,0.02,0.0,0.2,0.0,433.5100751400119
329,10.0,0.32,0.02,0.0,0.2,0.02,442.4022446140284
330,10.0,0.32,0.02,0.0,0.2,0.2,444.8208431235552
331,10.0,0.32,0.02,0.0,0.2,2.0,445.36480515339724
332,10.0,0.32,0.02,0.0,2.0,0.0,441.95019529057544
333,10.0,0.32,0.02,0.0,2.0,0.02,453.10948529645333
334,10.0,0.32,0.02,0.0,2.0,0.2,441.34629956050827
335,10.0,0.32,0.02,0.0,2.0,2.0,457.12055302303736
336,10.0,0.32,0.02,0.02,0.0,0.0,447.10948768400635
337,10.0,0.32,0.02,0.02,0.0,0.02,464.3298509710428
338,10.0,0.32,0.02,0.02,0.0,0.2,436.6772054454888
339,10.0,0.32,0.02,0.02,0.0,2.0,474.63451462247565
340,10.0,0.32,0.02,0.02,0.02,0.0,475.1942350366418
341,10.0,0.32,0.02,0.02,0.02,0.02,440.659050666688
342,10.0,0.32,0.02,0.02,0.02,0.2,460.0616699482157
343,10.0,0.32,0.02,0.02,0.02,2.0,457.4050443414032
344,10.0,0.32,0.02,0.02,0.2,0.0,443.55463561446345
345,10.0,0.32,0.02,0.02,0.2,0.02,459.8972677917852
346,10.0,0.32,0.02,0.02,0.2,0.2,449.48454540679353
347,10.0,0.32,0.02,0.02,0.2,2.0,448.2618042646772
348,10.0,0.32,0.02,0.02,2.0,0.0,507.55487314303633
349,10.0,0.32,0.02,0.02,2.0,0.02,443.9635212151326
350,10.0,0.32,0.02,0.02,2.0,0.2,453.63256050088404
351,10.0,0.32,0.02,0.02,2.0,2.0,432.4503773689315
352,10.0,0.32,0.02,0.2,0.0,0.0,456.9316901750966
353,10.0,0.32,0.02,0.2,0.0,0.02,457.31372022703397
354,10.0,0.32,0.02,0.2,0.0,0.2,439.5421640666083
355,10.0,0.32,0.02,0.2,0.0,2.0,444.67440773543854
356,10.0,0.32,0.02,0.2,0.02,0.0,452.20332224753014
357,10.0,0.32,0.02,0.2,0.02,0.02,445.7450070117344
358,10.0,0.32,0.02,0.2,0.02,0.2,461.5710696967888
359,10.0,0.32,0.02,0.2,0.02,2.0,457.2058487396038
360,10.0,0.32,0.02,0.2,0.2,0.0,433.03838900582514
361,10.0,0.32,0.02,0.2,0.2,0.02,474.6058946508247
362,10.0,0.32,0.02,0.2,0.2,0.2,454.3457781117701
363,10.0,0.32,0.02,0.2,0.2,2.0,444.60218133309684
364,10.0,0.32,0.02,0.2,2.0,0.0,442.4810174138401
365,10.0,0.32,0.02,0.2,2.0,0.02,433.224771136876
366,10.0,0.32,0.02,0.2,2.0,0.2,450.68079205988624
367,10.0,0.32,0.02,0.2,2.0,2.0,457.50453988291696
368,10.0,0.32,0.02,2.0,0.0,0.0,442.35845303814597
369,10.0,0.32,0.02,2.0,0.0,0.02,465.5608482525745
370,10.0,0.32,0.02,2.0,0.0,0.2,436.0200453550918
371,10.0,0.32,0.02,2.0,0.0,2.0,447.1022228925534
372,10.0,0.32,0.02,2.0,0.02,0.0,457.17418136934486
373,10.0,0.32,0.02,2.0,0.02,0.02,439.77271694150164
374,10.0,0.32,0.02,2.0,0.02,0.2,442.09951622882403
375,10.0,0.32,0.02,2.0,0.02,2.0,441.3136911568386
376,10.0,0.32,0.02,2.0,0.2,0.0,440.0735153840618
377,10.0,0.32,0.02,2.0,0.2,0.02,443.01481922300206
378,10.0,0.32,0.02,2.0,0.2,0.2,442.3527847824794
379,10.0,0.32,0.02,2.0,0.2,2.0,437.10841350370436
380,10.0,0.32,0.02,2.0,2.0,0.0,469.8423727685379
381,10.0,0.32,0.02,2.0,2.0,0.02,449.11427556120873
382,10.0,0.32,0.02,2.0,2.0,0.2,439.10823169006125
383,10.0,0.32,0.02,2.0,2.0,2.0,444.670226254841
384,10.0,0.32,0.2,0.0,0.0,0.0,449.0571101393392
385,10.0,0.32,0.2,0.0,0.0,0.02,478.49446897959433
386,10.0,0.32,0.2,0.0,0.0,0.2,473.0739437134234
387,10.0,0.32,0.2,0.0,0.0,2.0,436.2241302591539
388,10.0,0.32,0.2,0.0,0.02,0.0,449.40921174254163
389,10.0,0.32,0.2,0.0,0.02,0.02,454.91704774219596
390,10.0,0.32,0.2,0.0,0.02,0.2,438.0833093921762
391,10.0,0.32,0.2,0.0,0.02,2.0,458.4086020197544
392,10.0,0.32,0.2,0.0,0.2,0.0,466.1812688803425
393,10.0,0.32,0.2,0.0,0.2,0.02,460.06443712330565
394,10.0,0.32,0.2,0.0,0.2,0.2,456.86537227867234
395,10.0,0.32,0.2,0.0,0.2,2.0,461.1161691373681
396,10.0,0.32,0.2,0.0,2.0,0.0,440.623018513803
397,10.0,0.32,0.2,0.0,2.0,0.02,460.4079996971826
398,10.0,0.32,0.2,0.0,2.0,0.2,447.19171725251226
399,10.0,0.32,0.2,0.0,2.0,2.0,453.6690063463684
400,10.0,0.32,0.2,0.02,0.0,0.0,459.8852267033803
401,10.0,0.32,0.2,0.02,0.0,0.02,449.13836261726715
402,10.0,0.32,0.2,0.02,0.0,0.2,445.2550277796672
403,10.0,0.32,0.2,0.02,0.0,2.0,453.21807965921937
404,10.0,0.32,0.2,0.02,0.02,0.0,463.78364791461456
405,10.0,0.32,0.2,0.02,0.02,0.02,440.4022942506874
406,10.0,0.32,0.2,0.02,0.02,0.2,459.38642907451316
407,10.0,0.32,0.2,0.02,0.02,2.0,444.30231436333366
408,10.0,0.32,0.2,0.02,0.2,0.0,463.5175461761162
409,10.0,0.32,0.2,0.02,0.2,0.02,464.1577883196904
