,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
0,10.0,0.16,0.0,0.0,0.0,0.0,311.56795919847906
1,10.0,0.16,0.0,0.0,0.0,0.02,311.1721523263572
2,10.0,0.16,0.0,0.0,0.0,0.2,306.6878984142347
3,10.0,0.16,0.0,0.0,0.0,2.0,310.583572147134
4,10.0,0.16,0.0,0.0,0.02,0.0,316.96239791743136
5,10.0,0.16,0.0,0.0,0.02,0.02,313.83407054976504
6,10.0,0.16,0.0,0.0,0.02,0.2,305.83310608836837
7,10.0,0.16,0.0,0.0,0.02,2.0,317.6710021092616
8,10.0,0.16,0.0,0.0,0.2,0.0,300.4858197203645
9,10.0,0.16,0.0,0.0,0.2,0.02,305.19982034513833
10,10.0,0.16,0.0,0.0,0.2,0.2,296.50153602892937
11,10.0,0.16,0.0,0.0,0.2,2.0,300.37922229262307
12,10.0,0.16,0.0,0.0,2.0,0.0,329.9787596277298
13,10.0,0.16,0.0,0.0,2.0,0.02,314.95922570785086
14,10.0,0.16,0.0,0.0,2.0,0.2,307.77629096946237
15,10.0,0.16,0.0,0.0,2.0,2.0,292.8278245403938
16,10.0,0.16,0.0,0.02,0.0,0.0,295.8119659866652
17,10.0,0.16,0.0,0.02,0.0,0.02,309.4271329395242
18,10.0,0.16,0.0,0.02,0.0,0.2,297.9712284076439
19,10.0,0.16,0.0,0.02,0.0,2.0,302.04766843243334
20,10.0,0.16,0.0,0.02,0.02,0.0,307.87261249926553
21,10.0,0.16,0.0,0.02,0.02,0.02,302.10913233191405
22,10.0,0.16,0.0,0.02,0.02,0.2,322.5775328402109
23,10.0,0.16,0.0,0.02,0.02,2.0,306.94172640528694
24,10.0,0.16,0.0,0.02,0.2,0.0,324.74963117753555
25,10.0,0.16,0.0,0.02,0.2,0.02,307.53336526693784
26,10.0,0.16,0.0,0.02,0.2,0.2,319.7146316208663
27,10.0,0.16,0.0,0.02,0.2,2.0,310.82470450562903
28,10.0,0.16,0.0,0.02,2.0,0.0,321.48622978131715
29,10.0,0.16,0.0,0.02,2.0,0.02,313.7243893741262
30,10.0,0.16,0.0,0.02,2.0,0.2,306.33646382385723
31,10.0,0.16,0.0,0.02,2.0,2.0,321.1945904478124
32,10.0,0.16,0.0,0.2,0.0,0.0,302.06534710306715
33,10.0,0.16,0.0,0.2,0.0,0.02,302.40902295048375
34,10.0,0.16,0.0,0.2,0.0,0.2,314.2103620933148
35,10.0,0.16,0.0,0.2,0.0,2.0,312.6302399340986
36,10.0,0.16,0.0,0.2,0.02,0.0,310.60366696901787
37,10.0,0.16,0.0,0.2,0.02,0.02,305.51142577305353
38,10.0,0.16,0.0,0.2,0.02,0.2,311.71933507324087
39,10.0,0.16,0.0,0.2,0.02,2.0,312.4360025353713
40,10.0,0.16,0.0,0.2,0.2,0.0,304.59241485403726
41,10.0,0.16,0.0,0.2,0.2,0.02,312.9385209066478
42,10.0,0.16,0.0,0.2,0.2,0.2,327.4486878899128
43,10.0,0.16,0.0,0.2,0.2,2.0,298.14522582467333
44,10.0,0.16,0.0,0.2,2.0,0.0,311.3030790755818
45,10.0,0.16,0.0,0.2,2.0,0.02,302.52717178378623
46,10.0,0.16,0.0,0.2,2.0,0.2,302.3429594761838
47,10.0,0.16,0.0,0.2,2.0,2.0,326.940935924358
48,10.0,0.16,0.0,2.0,0.0,0.0,303.83543193833975
49,10.0,0.16,0.0,2.0,0.0,0.02,310.23415910732086
50,10.0,0.16,0.0,2.0,0.0,0.2,306.1055357672068
51,10.0,0.16,0.0,2.0,0.0,2.0,310.765139693712
52,10.0,0.16,0.0,2.0,0.02,0.0,320.1781794591115
53,10.0,0.16,0.0,2.0,0.02,0.02,313.4380548046386
54,10.0,0.16,0.0,2.0,0.02,0.2,312.50571288085115
55,10.0,0.16,0.0,2.0,0.02,2.0,310.2669730968349
56,10.0,0.16,0.0,2.0,0.2,0.0,323.7371644765953
57,10.0,0.16,0.0,2.0,0.2,0.02,308.0266577215166
58,10.0,0.16,0.0,2.0,0.2,0.2,310.6208831874358
59,10.0,0.16,0.0,2.0,0.2,2.0,314.60433960957005
60,10.0,0.16,0.0,2.0,2.0,0.0,303.2067498373416
61,10.0,0.16,0.0,2.0,2.0,0.02,299.42510742886964
62,10.0,0.16,0.0,2.0,2.0,0.2,299.22137816899505
63,10.0,0.16,0.0,2.0,2.0,2.0,309.14825274209073
64,10.0,0.16,0.02,0.0,0.0,0.0,315.20050265070245
65,10.0,0.16,0.02,0.0,0.0,0.02,312.94221906835963
66,10.0,0.16,0.02,0.0,0.0,0.2,310.5709168841753
67,10.0,0.16,0.02,0.0,0.0,2.0,319.17557876772037
68,10.0,0.16,0.02,0.0,0.02,0.0,302.7167519156113
69,10.0,0.16,0.02,0.0,0.02,0.02,305.5524368436318
70,10.0,0.16,0.02,0.0,0.02,0.2,309.2590215461098
71,10.0,0.16,0.02,0.0,0.02,2.0,297.9445241437957
72,10.0,0.16,0.02,0.0,0.2,0.0,304.1717840408087
73,10.0,0.16,0.02,0.0,0.2,0.02,307.35738304874604
74,10.0,0.16,0.02,0.0,0.2,0.2,318.42091789933517
75,10.0,0.16,0.02,0.0,0.2,2.0,305.0164122881237
76,10.0,0.16,0.02,0.0,2.0,0.0,319.43037348490776
77,10.0,0.16,0.02,0.0,2.0,0.02,319.5752774670594
78,10.0,0.16,0.02,0.0,2.0,0.2,308.2333948384365
79,10.0,0.16,0.02,0.0,2.0,2.0,312.3792577498256
80,10.0,0.16,0.02,0.02,0.0,0.0,310.77032581721693
81,10.0,0.16,0.02,0.02,0.0,0.02,299.95114115859235
82,10.0,0.16,0.02,0.02,0.0,0.2,299.77492903491236
83,10.0,0.16,0.02,0.02,0.0,2.0,305.6009991154345
84,10.0,0.16,0.02,0.02,0.02,0.0,311.0762743910726
85,10.0,0.16,0.02,0.02,0.02,0.02,304.253231056998
86,10.0,0.16,0.02,0.02,0.02,0.2,302.35340887003423
87,10.0,0.16,0.02,0.02,0.02,2.0,316.6818452220967
88,10.0,0.16,0.02,0.02,0.2,0.0,323.9063003953032
89,10.0,0.16,0.02,0.02,0.2,0.02,323.5713891291224
90,10.0,0.16,0.02,0.02,0.2,0.2,302.7928098947312
91,10.0,0.16,0.02,0.02,0.2,2.0,299.6152800660963
92,10.0,0.16,0.02,0.02,2.0,0.0,301.23959204136463
93,10.0,0.16,0.02,0.02,2.0,0.02,307.273429122459
94,10.0,0.16,0.02,0.02,2.0,0.2,308.97366940143183
95,10.0,0.16,0.02,0.02,2.0,2.0,312.55564101839815
96,10.0,0.16,0.02,0.2,0.0,0.0,295.6773254830278
97,10.0,0.16,0.02,0.2,0.0,0.02,304.5232331722087
98,10.0,0.16,0.02,0.2,0.0,0.2,320.0396584920743
99,10.0,0.16,0.02,0.2,0.0,2.0,303.95432870400487
100,10.0,0.16,0.02,0.2,0.02,0.0,311.6236425868044
101,10.0,0.16,0.02,0.2,0.02,0.02,308.6380361327596
102,10.0,0.16,0.02,0.2,0.02,0.2,316.69038369917837
103,10.0,0.16,0.02,0.2,0.02,2.0,303.30462925780364
104,10.0,0.16,0.02,0.2,0.2,0.0,334.10807572732085
105,10.0,0.16,0.02,0.2,0.2,0.02,304.4747264416872
106,10.0,0.16,0.02,0.2,0.2,0.2,306.87495933295435
107,10.0,0.16,0.02,0.2,0.2,2.0,303.0269671019707
108,10.0,0.16,0.02,0.2,2.0,0.0,302.2714739617589
109,10.0,0.16,0.02,0.2,2.0,0.02,305.25267528350645
110,10.0,0.16,0.02,0.2,2.0,0.2,313.4282808631913
111,10.0,0.16,0.02,0.2,2.0,2.0,310.411967650369
112,10.0,0.16,0.02,2.0,0.0,0.0,304.8496930764634
113,10.0,0.16,0.02,2.0,0.0,0.02,316.0191723889252
114,10.0,0.16,0.02,2.0,0.0,0.2,312.67788835934
115,10.0,0.16,0.02,2.0,0.0,2.0,302.1746008283587
116,10.0,0.16,0.02,2.0,0.02,0.0,312.1950430430804
117,10.0,0.16,0.02,2.0,0.02,0.02,318.96974998124244
118,10.0,0.16,0.02,2.0,0.02,0.2,296.0489338741793
119,10.0,0.16,0.02,2.0,0.02,2.0,290.71441101631
120,10.0,0.16,0.02,2.0,0.2,0.0,309.19421683709527
121,10.0,0.16,0.02,2.0,0.2,0.02,301.6029833342961
122,10.0,0.16,0.02,2.0,0.2,0.2,306.5810464942042
123,10.0,0.16,0.02,2.0,0.2,2.0,303.34577185673487
124,10.0,0.16,0.02,2.0,2.0,0.0,311.54382897628994
125,10.0,0.16,0.02,2.0,2.0,0.02,304.81659756631706
126,10.0,0.16,0.02,2.0,2.0,0.2,306.614666247127
127,10.0,0.16,0.02,2.0,2.0,2.0,298.86545339891916
128,10.0,0.16,0.2,0.0,0.0,0.0,318.1211749416512
129,10.0,0.16,0.2,0.0,0.0,0.02,299.8234483000789
130,10.0,0.16,0.2,0.0,0.0,0.2,321.0799966073668
131,10.0,0.16,0.2,0.0,0.0,2.0,306.0839844070248
132,10.0,0.16,0.2,0.0,0.02,0.0,344.357492894918
133,10.0,0.16,0.2,0.0,0.02,0.02,310.09917316792774
134,10.0,0.16,0.2,0.0,0.02,0.2,310.4105543495945
135,10.0,0.16,0.2,0.0,0.02,2.0,309.7291243155995
136,10.0,0.16,0.2,0.0,0.2,0.0,308.16586703797884
137,10.0,0.16,0.2,0.0,0.2,0.02,314.62662135417975
138,10.0,0.16,0.2,0.0,0.2,0.2,310.6769274995
139,10.0,0.16,0.2,0.0,0.2,2.0,315.2662854044665
140,10.0,0.16,0.2,0.0,2.0,0.0,303.74581315411626
141,10.0,0.16,0.2,0.0,2.0,0.02,295.57833644706415
142,10.0,0.16,0.2,0.0,2.0,0.2,304.05696129692865
143,10.0,0.16,0.2,0.0,2.0,2.0,301.9105430377279
144,10.0,0.16,0.2,0.02,0.0,0.0,297.38002330219837
145,10.0,0.16,0.2,0.02,0.0,0.02,299.274045080241
146,10.0,0.16,0.2,0.02,0.0,0.2,300.1890688550042
147,10.0,0.16,0.2,0.02,0.0,2.0,317.163731833216
148,10.0,0.16,0.2,0.02,0.02,0.0,303.01785236566184
149,10.0,0.16,0.2,0.02,0.02,0.02,302.83680396589403
150,10.0,0.16,0.2,0.02,0.02,0.2,313.2166581478577
151,10.0,0.16,0.2,0.02,0.02,2.0,310.2054804346232
152,10.0,0.16,0.2,0.02,0.2,0.0,318.54760544115413
153,10.0,0.16,0.2,0.02,0.2,0.02,321.35848556539963
154,10.0,0.16,0.2,0.02,0.2,0.2,319.97887839655783
155,10.0,0.16,0.2,0.02,0.2,2.0,306.51637594600504
156,10.0,0.16,0.2,0.02,2.0,0.0,300.8591514042857
157,10.0,0.16,0.2,0.02,2.0,0.02,304.25389723572636
158,10.0,0.16,0.2,0.02,2.0,0.2,315.76633030269903
159,10.0,0.16,0.2,0.02,2.0,2.0,309.20494966440015
160,10.0,0.16,0.2,0.2,0.0,0.0,297.2822672746819
161,10.0,0.16,0.2,0.2,0.0,0.02,313.6064384540268
162,10.0,0.16,0.2,0.2,0.0,0.2,316.4613127527221
163,10.0,0.16,0.2,0.2,0.0,2.0,299.88136997555284
164,10.0,0.16,0.2,0.2,0.02,0.0,298.3445465270644
165,10.0,0.16,0.2,0.2,0.02,0.02,309.4427816499657
166,10.0,0.16,0.2,0.2,0.02,0.2,306.4519486448388
167,10.0,0.16,0.2,0.2,0.02,2.0,309.69156721606964
168,10.0,0.16,0.2,0.2,0.2,0.0,302.4840466494973
169,10.0,0.16,0.2,0.2,0.2,0.02,305.11936448583486
170,10.0,0.16,0.2,0.2,0.2,0.2,313.38746699044634
171,10.0,0.16,0.2,0.2,0.2,2.0,311.3568844368807
172,10.0,0.16,0.2,0.2,2.0,0.0,325.1912118236201
173,10.0,0.16,0.2,0.2,2.0,0.02,311.7633882452514
174,10.0,0.16,0.2,0.2,2.0,0.2,313.0643135177852
175,10.0,0.16,0.2,0.2,2.0,2.0,311.1398637475714
176,10.0,0.16,0.2,2.0,0.0,0.0,307.5824670202244
177,10.0,0.16,0.2,2.0,0.0,0.02,308.16837763365936
178,10.0,0.16,0.2,2.0,0.0,0.2,312.68149245589063
179,10.0,0.16,0.2,2.0,0.0,2.0,302.4138522750362
180,10.0,0.16,0.2,2.0,0.02,0.0,299.3876933033606
181,10.0,0.16,0.2,2.0,0.02,0.02,305.4577637700358
182,10.0,0.16,0.2,2.0,0.02,0.2,318.74320555351954
183,10.0,0.16,0.2,2.0,0.02,2.0,305.08470299122973
184,10.0,0.16,0.2,2.0,0.2,0.0,315.9550993327383
185,10.0,0.16,0.2,2.0,0.2,0.02,298.7281998258287
186,10.0,0.16,0.2,2.0,0.2,0.2,320.2636612018502
187,10.0,0.16,0.2,2.0,0.2,2.0,304.9145731172206
188,10.0,0.16,0.2,2.0,2.0,0.0,316.54646019743893
189,10.0,0.16,0.2,2.0,2.0,0.02,308.5233312139367
190,10.0,0.16,0.2,2.0,2.0,0.2,309.9278937098041
191,10.0,0.16,0.2,2.0,2.0,2.0,314.586338280668
192,10.0,0.16,2.0,0.0,0.0,0.0,315.5104254602513
