,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
130,10.0,0.16,0.2,0.0,0.0,0.2,261.5566408780288,0.3391774216148477
131,10.0,0.16,0.2,0.0,0.0,2.0,221.22144622306743,0.33169732577038885
132,10.0,0.16,0.2,0.0,0.02,0.0,223.29978158863014,0.31240559548391234
133,10.0,0.16,0.2,0.0,0.02,0.02,241.97253248418102,0.33529056402624685
134,10.0,0.16,0.2,0.0,0.02,0.2,238.35551461556568,0.33830768351066515
135,10.0,0.16,0.2,0.0,0.02,2.0,239.9858223022342,0.3101819643457165
136,10.0,0.16,0.2,0.0,0.2,0.0,224.6474834982924,0.3189516963079012
137,10.0,0.16,0.2,0.0,0.2,0.02,234.91667774317955,0.31035413607378154
138,10.0,0.16,0.2,0.0,0.2,0.2,225.12677989431012,0.28991329407760763
139,10.0,0.16,0.2,0.0,0.2,2.0,268.74670584500643,0.318323068298994
140,10.0,0.16,0.2,0.0,2.0,0.0,235.92177255333615,0.3245603608216059
141,10.0,0.16,0.2,0.0,2.0,0.02,244.94661426121655,0.3168794208297937
142,10.0,0.16,0.2,0.0,2.0,0.2,227.92845721580872,0.32135984411625484
143,10.0,0.16,0.2,0.0,2.0,2.0,230.84898286410754,0.3389299226486919
144,10.0,0.16,0.2,0.02,0.0,0.0,221.2738263471656,0.3251353610732257
145,10.0,0.16,0.2,0.02,0.0,0.02,226.0594914285184,0.28947830937355395
146,10.0,0.16,0.2,0.02,0.0,0.2,229.16878700965663,0.3324871319381653
147,10.0,0.16,0.2,0.02,0.0,2.0,227.00044528857697,0.3260441882713382
148,10.0,0.16,0.2,0.02,0.02,0.0,225.0682603670094,0.3171897540752152
149,10.0,0.16,0.2,0.02,0.02,0.02,234.72733237792642,0.3462065008966971
150,10.0,0.16,0.2,0.02,0.02,0.2,221.85132088434585,0.3281051270636756
151,10.0,0.16,0.2,0.02,0.02,2.0,243.01734469410786,0.29663766232391586
152,10.0,0.16,0.2,0.02,0.2,0.0,243.0237645593287,0.335264401986279
153,10.0,0.16,0.2,0.02,0.2,0.02,220.91926206655904,0.33437419082729736
154,10.0,0.16,0.2,0.02,0.2,0.2,230.43785411549263,0.3553192351678228
155,10.0,0.16,0.2,0.02,0.2,2.0,243.70194367875717,0.37025066425711206
156,10.0,0.16,0.2,0.02,2.0,0.0,238.86276178139298,0.3297506165720907
157,10.0,0.16,0.2,0.02,2.0,0.02,227.44976538271408,0.31375191655550183
158,10.0,0.16,0.2,0.02,2.0,0.2,240.40718644575747,0.3025172916711596
159,10.0,0.16,0.2,0.02,2.0,2.0,233.496366257237,0.3263968208387538
160,10.0,0.16,0.2,0.2,0.0,0.0,230.2672764425684,0.3266649082899401
161,10.0,0.16,0.2,0.2,0.0,0.02,246.9944509875228,0.3162412153450098
162,10.0,0.16,0.2,0.2,0.0,0.2,229.09035070768158,0.3422901699550898
163,10.0,0.16,0.2,0.2,0.0,2.0,220.07036664943226,0.335434976035697
164,10.0,0.16,0.2,0.2,0.02,0.0,243.7940474321776,0.36339231182837495
165,10.0,0.16,0.2,0.2,0.02,0.02,230.97897158385555,0.32402687345704995
166,10.0,0.16,0.2,0.2,0.02,0.2,229.62955546100102,0.32472402174514786
167,10.0,0.16,0.2,0.2,0.02,2.0,258.32374883918357,0.3445376868340641
168,10.0,0.16,0.2,0.2,0.2,0.0,230.07305321233918,0.31093726315374737
169,10.0,0.16,0.2,0.2,0.2,0.02,237.1345679895599,0.3426381762459429
170,10.0,0.16,0.2,0.2,0.2,0.2,222.77313787773187,0.2986811562549384
171,10.0,0.16,0.2,0.2,0.2,2.0,229.87727862189342,0.3488886553752878
172,10.0,0.16,0.2,0.2,2.0,0.0,229.93479017288288,0.3460458661299561
173,10.0,0.16,0.2,0.2,2.0,0.02,231.5844184064832,0.31842664720157
174,10.0,0.16,0.2,0.2,2.0,0.2,272.1765415354904,0.2867838072753267
175,10.0,0.16,0.2,0.2,2.0,2.0,247.05852220060711,0.3386787703803668
176,10.0,0.16,0.2,2.0,0.0,0.0,241.36078756124581,0.32063690552906576
177,10.0,0.16,0.2,2.0,0.0,0.02,238.30245367067056,0.3618961415077739
178,10.0,0.16,0.2,2.0,0.0,0.2,236.3262611118954,0.3436892274582351
179,10.0,0.16,0.2,2.0,0.0,2.0,222.9072006679813,0.3152291340764916
180,10.0,0.16,0.2,2.0,0.02,0.0,235.1657925979636,0.33077321092150325
181,10.0,0.16,0.2,2.0,0.02,0.02,221.37061081487968,0.32128652365503696
182,10.0,0.16,0.2,2.0,0.02,0.2,231.9990112999945,0.2722365640295898
183,10.0,0.16,0.2,2.0,0.02,2.0,235.0521400354409,0.3203214235260313
184,10.0,0.16,0.2,2.0,0.2,0.0,241.11246118946158,0.3434944393612225
185,10.0,0.16,0.2,2.0,0.2,0.02,233.93556370658868,0.3168059631878376
186,10.0,0.16,0.2,2.0,0.2,0.2,229.17222339648478,0.32637835193513176
187,10.0,0.16,0.2,2.0,0.2,2.0,227.79032199745623,0.3103462614392641
188,10.0,0.16,0.2,2.0,2.0,0.0,227.7851579617197,0.3203053258757607
189,10.0,0.16,0.2,2.0,2.0,0.02,228.98442733554845,0.3226893087379896
190,10.0,0.16,0.2,2.0,2.0,0.2,226.2381381869436,0.33586186806806106
191,10.0,0.16,0.2,2.0,2.0,2.0,230.10054820549897,0.3450857543419862
192,10.0,0.16,2.0,0.0,0.0,0.0,227.74733796379073,
193,10.0,0.16,2.0,0.0,0.0,0.02,232.3384959812666,0.3130325840685369
194,10.0,0.16,2.0,0.0,0.0,0.2,230.391768596024,0.3190692505909458
195,10.0,0.16,2.0,0.0,0.0,2.0,225.3281649042751,0.3436922350594644
196,10.0,0.16,2.0,0.0,0.02,0.0,230.26845838808103,0.3337385413169974
197,10.0,0.16,2.0,0.0,0.02,0.02,228.7656614374532,0.3204728736007957
198,10.0,0.16,2.0,0.0,0.02,0.2,233.7230044710268,0.26002739460572744
199,10.0,0.16,2.0,0.0,0.02,2.0,220.1175956402344,0.3544679386505558
200,10.0,0.16,2.0,0.0,0.2,0.0,228.95985272321442,0.30912424918764303
201,10.0,0.16,2.0,0.0,0.2,0.02,225.39876203245728,0.33674104960403467
202,10.0,0.16,2.0,0.0,0.2,0.2,242.0360930638346,0.31264496068760705
203,10.0,0.16,2.0,0.0,0.2,2.0,238.39851960779842,0.32506106295332476
204,10.0,0.16,2.0,0.0,2.0,0.0,239.7167718242691,0.3053849380108875
205,10.0,0.16,2.0,0.0,2.0,0.02,232.23051532725498,0.3229928166081397
206,10.0,0.16,2.0,0.0,2.0,0.2,266.444383800255,0.36348813155750165
207,10.0,0.16,2.0,0.0,2.0,2.0,234.2173467078044,0.3355690808096844
208,10.0,0.16,2.0,0.02,0.0,0.0,223.9814253134886,0.32880955359474584
209,10.0,0.16,2.0,0.02,0.0,0.02,236.6170980425103,0.3423033376709559
210,10.0,0.16,2.0,0.02,0.0,0.2,241.7104533365489,0.3143817230722664
211,10.0,0.16,2.0,0.02,0.0,2.0,241.2793586568227,0.3109272139683679
212,10.0,0.16,2.0,0.02,0.02,0.0,230.2145123428936,0.3285115299615665
213,10.0,0.16,2.0,0.02,0.02,0.02,234.23837833424136,0.3384536434204957
214,10.0,0.16,2.0,0.02,0.02,0.2,263.72554693525564,0.3259909282829335
215,10.0,0.16,2.0,0.02,0.02,2.0,221.00670013027724,0.327281867146914
216,10.0,0.16,2.0,0.02,0.2,0.0,296.0185893080905,0.3638737764190829
217,10.0,0.16,2.0,0.02,0.2,0.02,237.37050877856774,0.28959173790693377
218,10.0,0.16,2.0,0.02,0.2,0.2,228.1851016820795,0.3169265302002271
219,10.0,0.16,2.0,0.02,0.2,2.0,226.0398134090451,0.3372401633002335
220,10.0,0.16,2.0,0.02,2.0,0.0,231.8726426614557,0.3089583384339409
221,10.0,0.16,2.0,0.02,2.0,0.02,229.15019184317075,0.3186461017041797
222,10.0,0.16,2.0,0.02,2.0,0.2,233.55100896223163,0.33285131675542046
223,10.0,0.16,2.0,0.02,2.0,2.0,231.0066382136513,0.3104800666976394
224,10.0,0.16,2.0,0.2,0.0,0.0,232.38702397584282,0.34462858219325765
225,10.0,0.16,2.0,0.2,0.0,0.02,248.61824427855598,0.31605893715314715
226,10.0,0.16,2.0,0.2,0.0,0.2,230.0512510887441,0.3136626861428525
227,10.0,0.16,2.0,0.2,0.0,2.0,221.2112874841742,0.35585171235280416
228,10.0,0.16,2.0,0.2,0.02,0.0,240.4899554958729,0.34407274212649636
229,10.0,0.16,2.0,0.2,0.02,0.02,230.524428183304,0.3497981986597671
230,10.0,0.16,2.0,0.2,0.02,0.2,238.51969122830533,0.31217616693774275
231,10.0,0.16,2.0,0.2,0.02,2.0,223.488902392106,0.3255327213835309
232,10.0,0.16,2.0,0.2,0.2,0.0,228.0839535880977,0.321449431423508
233,10.0,0.16,2.0,0.2,0.2,0.02,239.31295136957212,0.3344207400181866
234,10.0,0.16,2.0,0.2,0.2,0.2,247.122706150238,0.32604887152948403
235,10.0,0.16,2.0,0.2,0.2,2.0,224.07952386263318,0.3354649671231314
236,10.0,0.16,2.0,0.2,2.0,0.0,226.35821801129947,0.3277541801964007
237,10.0,0.16,2.0,0.2,2.0,0.02,235.0358766199683,0.3088981759643878
238,10.0,0.16,2.0,0.2,2.0,0.2,226.24248080930226,0.3022569840429243
239,10.0,0.16,2.0,0.2,2.0,2.0,227.57465343125816,0.32691028563424346
240,10.0,0.16,2.0,2.0,0.0,0.0,223.46408440639286,0.30254047897107583
241,10.0,0.16,2.0,2.0,0.0,0.02,221.26340430047944,0.3262235039501089
242,10.0,0.16,2.0,2.0,0.0,0.2,216.5529430476421,0.33478254683892744
243,10.0,0.16,2.0,2.0,0.0,2.0,224.57546238799256,0.3338515715771351
244,10.0,0.16,2.0,2.0,0.02,0.0,222.14370974595158,0.3426044131474553
245,10.0,0.16,2.0,2.0,0.02,0.02,223.6393787943176,0.33908325457349725
246,10.0,0.16,2.0,2.0,0.02,0.2,232.73814232521718,0.3376449610127553
247,10.0,0.16,2.0,2.0,0.02,2.0,227.31657722045105,0.3003307325028701
248,10.0,0.16,2.0,2.0,0.2,0.0,218.20897202111232,0.3080978642939062
249,10.0,0.16,2.0,2.0,0.2,0.02,239.29105465740025,0.3190754815584299
250,10.0,0.16,2.0,2.0,0.2,0.2,230.96929132228905,0.33190746408380356
251,10.0,0.16,2.0,2.0,0.2,2.0,225.545395727009,0.33850035444885646
252,10.0,0.16,2.0,2.0,2.0,0.0,223.1193548803901,0.33009057810264114
253,10.0,0.16,2.0,2.0,2.0,0.02,226.95167896680653,0.3263299917445912
254,10.0,0.16,2.0,2.0,2.0,0.2,220.712365233706,0.3506405421529293
255,10.0,0.16,2.0,2.0,2.0,2.0,236.05907199752738,0.3204072340109198
256,10.0,0.32,0.0,0.0,0.0,0.0,252.31730214012848,0.3044150967236378
257,10.0,0.32,0.0,0.0,0.0,0.02,265.9147446109817,0.28983667240914385
258,10.0,0.32,0.0,0.0,0.0,0.2,233.32556501494747,0.2840053191690373
259,10.0,0.32,0.0,0.0,0.0,2.0,244.036067338436,0.2966835451259359
260,10.0,0.32,0.0,0.0,0.02,0.0,245.81007915300708,0.3155570202134169
261,10.0,0.32,0.0,0.0,0.02,0.02,238.83344689391757,0.3193614468979713
262,10.0,0.32,0.0,0.0,0.02,0.2,246.767179685361,0.3397272577329659
263,10.0,0.32,0.0,0.0,0.02,2.0,226.4546597790568,0.2829286839121125
264,10.0,0.32,0.0,0.0,0.2,0.0,238.83066639429325,0.2408693455481361
265,10.0,0.32,0.0,0.0,0.2,0.02,236.38139478928548,0.2867752649667383
266,10.0,0.32,0.0,0.0,0.2,0.2,258.0327236708337,
267,10.0,0.32,0.0,0.0,0.2,2.0,246.0315578900013,0.3102286028911781
268,10.0,0.32,0.0,0.0,2.0,0.0,232.95720088939098,0.28071862113158036
269,10.0,0.32,0.0,0.0,2.0,0.02,244.77886346235275,0.31193631123467136
270,10.0,0.32,0.0,0.0,2.0,0.2,251.74662160710514,0.3091435980513538
271,10.0,0.32,0.0,0.0,2.0,2.0,248.72463978872082,0.3238961676315472
272,10.0,0.32,0.0,0.02,0.0,0.0,250.00218781566718,0.32198555880411067
273,10.0,0.32,0.0,0.02,0.0,0.02,243.687898812377,0.3021024237548105
274,10.0,0.32,0.0,0.02,0.0,0.2,239.3027885942356,0.3122407568194669
275,10.0,0.32,0.0,0.02,0.0,2.0,230.12447672204203,0.2949793564304389
276,10.0,0.32,0.0,0.02,0.02,0.0,237.1709850024997,0.3053148726641379
277,10.0,0.32,0.0,0.02,0.02,0.02,251.00618501805386,0.33910607003373416
278,10.0,0.32,0.0,0.02,0.02,0.2,250.02285096867496,0.28910274217081205
279,10.0,0.32,0.0,0.02,0.02,2.0,238.81651498928986,0.30682802761746925
280,10.0,0.32,0.0,0.02,0.2,0.0,283.2560320011814,0.2942622542912961
281,10.0,0.32,0.0,0.02,0.2,0.02,241.00665535738068,0.2910150960284012
282,10.0,0.32,0.0,0.02,0.2,0.2,245.2560919066988,0.2853471801034463
283,10.0,0.32,0.0,0.02,0.2,2.0,232.97655151052976,0.32308443874438464
284,10.0,0.32,0.0,0.02,2.0,0.0,273.0430399681706,0.3095567995629506
285,10.0,0.32,0.0,0.02,2.0,0.02,266.6365980505751,0.3051115767982859
286,10.0,0.32,0.0,0.02,2.0,0.2,243.72042171241318,0.31451314930640223
287,10.0,0.32,0.0,0.02,2.0,2.0,235.28317415015945,0.3324258311345083
288,10.0,0.32,0.0,0.2,0.0,0.0,251.72669048629794,0.25785763272442985
289,10.0,0.32,0.0,0.2,0.0,0.02,253.39092360651955,0.2799373860971358
290,10.0,0.32,0.0,0.2,0.0,0.2,262.11596054638284,0.2829757780088833
291,10.0,0.32,0.0,0.2,0.0,2.0,246.6393754096696,0.28342472184925216
292,10.0,0.32,0.0,0.2,0.02,0.0,240.59416759694267,0.3363949085500851
293,10.0,0.32,0.0,0.2,0.02,0.02,257.38824097566555,0.3034411186295023
294,10.0,0.32,0.0,0.2,0.02,0.2,239.52547726864648,0.29631036933330923
295,10.0,0.32,0.0,0.2,0.02,2.0,244.0598600430991,0.3121997150932052
296,10.0,0.32,0.0,0.2,0.2,0.0,245.1893521599681,0.31725998657709253
297,10.0,0.32,0.0,0.2,0.2,0.02,233.04739785284588,0.29365474336422265
298,10.0,0.32,0.0,0.2,0.2,0.2,249.8202310237352,0.2997217548253805
299,10.0,0.32,0.0,0.2,0.2,2.0,235.40790972016688,0.28967307150622323
300,10.0,0.32,0.0,0.2,2.0,0.0,235.0243523951459,0.2948886267478334
301,10.0,0.32,0.0,0.2,2.0,0.02,247.43118116403488,0.3261155138055783
302,10.0,0.32,0.0,0.2,2.0,0.2,240.0405402140108,0.27990347044223274
303,10.0,0.32,0.0,0.2,2.0,2.0,258.5912281441149,0.3055435828668375
304,10.0,0.32,0.0,2.0,0.0,0.0,261.62810394716945,0.31068807308780916
305,10.0,0.32,0.0,2.0,0.0,0.02,232.0634673391317,0.2907555043348067
306,10.0,0.32,0.0,2.0,0.0,0.2,241.79316836057856,0.27540789805794896
307,10.0,0.32,0.0,2.0,0.0,2.0,253.81055608514816,0.30883983364952294
308,10.0,0.32,0.0,2.0,0.02,0.0,260.0585535112168,0.30790673829546894
309,10.0,0.32,0.0,2.0,0.02,0.02,248.0250154966808,0.3005999060568529
310,10.0,0.32,0.0,2.0,0.02,0.2,236.6283039256383,0.3251761694407349
311,10.0,0.32,0.0,2.0,0.02,2.0,237.74036103997287,0.3158441580587419
312,10.0,0.32,0.0,2.0,0.2,0.0,233.01168861644456,0.31620300195670337
313,10.0,0.32,0.0,2.0,0.2,0.02,250.9978892125529,0.3398620383203923
314,10.0,0.32,0.0,2.0,0.2,0.2,240.28090096531201,0.2970447288891974
315,10.0,0.32,0.0,2.0,0.2,2.0,251.56334694649257,
316,10.0,0.32,0.0,2.0,2.0,0.0,256.05779590423964,0.2899183397983097
317,10.0,0.32,0.0,2.0,2.0,0.02,237.52646442964425,0.2828000004395278
318,10.0,0.32,0.0,2.0,2.0,0.2,247.51492136873443,0.31549062523299787
319,10.0,0.32,0.0,2.0,2.0,2.0,237.3930204763932,0.3044000920573364
320,10.0,0.32,0.02,0.0,0.0,0.0,244.1592977882542,0.2761104634086254
321,10.0,0.32,0.02,0.0,0.0,0.02,236.33102057941392,0.25102562513613536
322,10.0,0.32,0.02,0.0,0.0,0.2,249.39077024153514,0.31308428273461136
323,10.0,0.32,0.02,0.0,0.0,2.0,230.7095298509865,0.3039265276082342
