,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
168,10.0,0.16,0.2,0.2,0.2,0.0,459.3204744209406
169,10.0,0.16,0.2,0.2,0.2,0.02,459.4923795564882
170,10.0,0.16,0.2,0.2,0.2,0.2,462.6576726285239
171,10.0,0.16,0.2,0.2,0.2,2.0,454.5816515029744
172,10.0,0.16,0.2,0.2,2.0,0.0,455.6425227946461
173,10.0,0.16,0.2,0.2,2.0,0.02,450.6065116283612
174,10.0,0.16,0.2,0.2,2.0,0.2,464.2214425610544
175,10.0,0.16,0.2,0.2,2.0,2.0,473.8949470804712
176,10.0,0.16,0.2,2.0,0.0,0.0,456.32461943733256
177,10.0,0.16,0.2,2.0,0.0,0.02,463.37615050785683
178,10.0,0.16,0.2,2.0,0.0,0.2,465.4433023025779
179,10.0,0.16,0.2,2.0,0.0,2.0,453.4659432338442
180,10.0,0.16,0.2,2.0,0.02,0.0,459.8223544144877
181,10.0,0.16,0.2,2.0,0.02,0.02,454.8012182258378
182,10.0,0.16,0.2,2.0,0.02,0.2,467.8901995927684
183,10.0,0.16,0.2,2.0,0.02,2.0,461.7846514781912
184,10.0,0.16,0.2,2.0,0.2,0.0,451.34944049373536
185,10.0,0.16,0.2,2.0,0.2,0.02,461.5107295294238
186,10.0,0.16,0.2,2.0,0.2,0.2,454.8807836842272
187,10.0,0.16,0.2,2.0,0.2,2.0,455.5302545566551
188,10.0,0.16,0.2,2.0,2.0,0.0,459.6294793663637
189,10.0,0.16,0.2,2.0,2.0,0.02,457.8949699404977
190,10.0,0.16,0.2,2.0,2.0,0.2,453.7889566537913
191,10.0,0.16,0.2,2.0,2.0,2.0,456.73834991880204
192,10.0,0.16,2.0,0.0,0.0,0.0,470.25378098535344
193,10.0,0.16,2.0,0.0,0.0,0.02,466.97273021598204
194,10.0,0.16,2.0,0.0,0.0,0.2,460.6913032696018
195,10.0,0.16,2.0,0.0,0.0,2.0,457.6904751122997
196,10.0,0.16,2.0,0.0,0.02,0.0,465.6786179369368
197,10.0,0.16,2.0,0.0,0.02,0.02,461.8124830813953
198,10.0,0.16,2.0,0.0,0.02,0.2,458.7979404489554
199,10.0,0.16,2.0,0.0,0.02,2.0,454.71726997763534
200,10.0,0.16,2.0,0.0,0.2,0.0,451.7608831191595
201,10.0,0.16,2.0,0.0,0.2,0.02,462.6572149664102
202,10.0,0.16,2.0,0.0,0.2,0.2,459.3151837921565
203,10.0,0.16,2.0,0.0,0.2,2.0,465.8954028125538
204,10.0,0.16,2.0,0.0,2.0,0.0,455.23231071055466
205,10.0,0.16,2.0,0.0,2.0,0.02,454.38940608108567
206,10.0,0.16,2.0,0.0,2.0,0.2,460.55950035475615
207,10.0,0.16,2.0,0.0,2.0,2.0,457.5400763846116
208,10.0,0.16,2.0,0.02,0.0,0.0,454.87812130648217
209,10.0,0.16,2.0,0.02,0.0,0.02,463.0221451797813
210,10.0,0.16,2.0,0.02,0.0,0.2,467.06954614877947
211,10.0,0.16,2.0,0.02,0.0,2.0,470.06023047952505
212,10.0,0.16,2.0,0.02,0.02,0.0,460.3916740131513
213,10.0,0.16,2.0,0.02,0.02,0.02,452.57568839871215
214,10.0,0.16,2.0,0.02,0.02,0.2,463.77075269763145
215,10.0,0.16,2.0,0.02,0.02,2.0,462.2373528667347
216,10.0,0.16,2.0,0.02,0.2,0.0,455.3858127580982
217,10.0,0.16,2.0,0.02,0.2,0.02,457.2792227471064
218,10.0,0.16,2.0,0.02,0.2,0.2,457.5295179175866
219,10.0,0.16,2.0,0.02,0.2,2.0,467.7628881585832
220,10.0,0.16,2.0,0.02,2.0,0.0,461.54733750232145
221,10.0,0.16,2.0,0.02,2.0,0.02,454.4784326229484
222,10.0,0.16,2.0,0.02,2.0,0.2,462.5981743427941
223,10.0,0.16,2.0,0.02,2.0,2.0,456.7369631991948
224,10.0,0.16,2.0,0.2,0.0,0.0,454.6994755671298
225,10.0,0.16,2.0,0.2,0.0,0.02,456.134251093091
226,10.0,0.16,2.0,0.2,0.0,0.2,460.9011254253203
227,10.0,0.16,2.0,0.2,0.0,2.0,462.0851783142375
228,10.0,0.16,2.0,0.2,0.02,0.0,465.6293175731684
229,10.0,0.16,2.0,0.2,0.02,0.02,456.85977688473724
230,10.0,0.16,2.0,0.2,0.02,0.2,465.79330621992966
231,10.0,0.16,2.0,0.2,0.02,2.0,462.8515250852787
232,10.0,0.16,2.0,0.2,0.2,0.0,462.80347681370864
233,10.0,0.16,2.0,0.2,0.2,0.02,448.88050538081404
234,10.0,0.16,2.0,0.2,0.2,0.2,463.7478227970309
235,10.0,0.16,2.0,0.2,0.2,2.0,465.79765668201446
236,10.0,0.16,2.0,0.2,2.0,0.0,463.7422321574317
237,10.0,0.16,2.0,0.2,2.0,0.02,461.5168333763074
238,10.0,0.16,2.0,0.2,2.0,0.2,462.7467268603123
239,10.0,0.16,2.0,0.2,2.0,2.0,446.99532482550484
240,10.0,0.16,2.0,2.0,0.0,0.0,455.6428857425949
241,10.0,0.16,2.0,2.0,0.0,0.02,460.22283790366447
242,10.0,0.16,2.0,2.0,0.0,0.2,469.24113567319915
243,10.0,0.16,2.0,2.0,0.0,2.0,459.9776561521904
244,10.0,0.16,2.0,2.0,0.02,0.0,454.5514121524398
245,10.0,0.16,2.0,2.0,0.02,0.02,463.16281814623727
246,10.0,0.16,2.0,2.0,0.02,0.2,456.0895012890296
247,10.0,0.16,2.0,2.0,0.02,2.0,448.6418814200441
248,10.0,0.16,2.0,2.0,0.2,0.0,465.8913147868474
249,10.0,0.16,2.0,2.0,0.2,0.02,462.9167066342298
250,10.0,0.16,2.0,2.0,0.2,0.2,464.89444699349417
251,10.0,0.16,2.0,2.0,0.2,2.0,459.5899979123504
252,10.0,0.16,2.0,2.0,2.0,0.0,478.2995011182898
253,10.0,0.16,2.0,2.0,2.0,0.02,464.316857593363
254,10.0,0.16,2.0,2.0,2.0,0.2,462.2049575386048
255,10.0,0.16,2.0,2.0,2.0,2.0,468.9968046774256
256,10.0,0.32,0.0,0.0,0.0,0.0,460.2273778996685
257,10.0,0.32,0.0,0.0,0.0,0.02,470.5042184911952
258,10.0,0.32,0.0,0.0,0.0,0.2,466.85232827218897
259,10.0,0.32,0.0,0.0,0.0,2.0,467.1774804682364
260,10.0,0.32,0.0,0.0,0.02,0.0,482.40495321136575
261,10.0,0.32,0.0,0.0,0.02,0.02,487.75593772868217
262,10.0,0.32,0.0,0.0,0.02,0.2,471.0415867229724
263,10.0,0.32,0.0,0.0,0.02,2.0,453.6624045688749
264,10.0,0.32,0.0,0.0,0.2,0.0,473.3988257346859
265,10.0,0.32,0.0,0.0,0.2,0.02,472.715758254471
266,10.0,0.32,0.0,0.0,0.2,0.2,462.70673213463203
267,10.0,0.32,0.0,0.0,0.2,2.0,470.3429632156145
268,10.0,0.32,0.0,0.0,2.0,0.0,473.6385968210565
269,10.0,0.32,0.0,0.0,2.0,0.02,472.2968498949562
270,10.0,0.32,0.0,0.0,2.0,0.2,465.32534709615305
271,10.0,0.32,0.0,0.0,2.0,2.0,465.53632201540466
272,10.0,0.32,0.0,0.02,0.0,0.0,470.6894185982337
273,10.0,0.32,0.0,0.02,0.0,0.02,465.5317540321532
274,10.0,0.32,0.0,0.02,0.0,0.2,473.35577665156234
275,10.0,0.32,0.0,0.02,0.0,2.0,454.1688206360712
276,10.0,0.32,0.0,0.02,0.02,0.0,464.3322715075048
277,10.0,0.32,0.0,0.02,0.02,0.02,469.7765295948069
278,10.0,0.32,0.0,0.02,0.02,0.2,484.8701741133728
279,10.0,0.32,0.0,0.02,0.02,2.0,458.1300524460265
280,10.0,0.32,0.0,0.02,0.2,0.0,476.7720383681778
281,10.0,0.32,0.0,0.02,0.2,0.02,463.8399535145201
282,10.0,0.32,0.0,0.02,0.2,0.2,476.2607472764655
283,10.0,0.32,0.0,0.02,0.2,2.0,457.35503693016335
284,10.0,0.32,0.0,0.02,2.0,0.0,471.74137222069055
285,10.0,0.32,0.0,0.02,2.0,0.02,456.7721078575915
286,10.0,0.32,0.0,0.02,2.0,0.2,482.4187152710807
287,10.0,0.32,0.0,0.02,2.0,2.0,470.46013872864967
288,10.0,0.32,0.0,0.2,0.0,0.0,463.2718290951432
289,10.0,0.32,0.0,0.2,0.0,0.02,470.25363618931885
290,10.0,0.32,0.0,0.2,0.0,0.2,473.2047295882687
291,10.0,0.32,0.0,0.2,0.0,2.0,459.2844797640954
292,10.0,0.32,0.0,0.2,0.02,0.0,475.0000233721876
293,10.0,0.32,0.0,0.2,0.02,0.02,482.65725402978836
294,10.0,0.32,0.0,0.2,0.02,0.2,453.1246597693493
295,10.0,0.32,0.0,0.2,0.02,2.0,467.40233908389746
296,10.0,0.32,0.0,0.2,0.2,0.0,468.31513250678034
297,10.0,0.32,0.0,0.2,0.2,0.02,472.8781860082385
298,10.0,0.32,0.0,0.2,0.2,0.2,469.52091557894056
299,10.0,0.32,0.0,0.2,0.2,2.0,467.28800694710174
300,10.0,0.32,0.0,0.2,2.0,0.0,466.7794251109602
301,10.0,0.32,0.0,0.2,2.0,0.02,492.4396581170252
302,10.0,0.32,0.0,0.2,2.0,0.2,479.49585008893706
303,10.0,0.32,0.0,0.2,2.0,2.0,473.5110026557149
304,10.0,0.32,0.0,2.0,0.0,0.0,466.0501907069312
305,10.0,0.32,0.0,2.0,0.0,0.02,475.3492675738796
306,10.0,0.32,0.0,2.0,0.0,0.2,474.6011116646697
307,10.0,0.32,0.0,2.0,0.0,2.0,462.9980476556481
308,10.0,0.32,0.0,2.0,0.02,0.0,478.77231869068254
309,10.0,0.32,0.0,2.0,0.02,0.02,477.86788017275376
310,10.0,0.32,0.0,2.0,0.02,0.2,466.139616634867
311,10.0,0.32,0.0,2.0,0.02,2.0,467.6583854414878
312,10.0,0.32,0.0,2.0,0.2,0.0,493.7700581808049
313,10.0,0.32,0.0,2.0,0.2,0.02,475.09322005640206
314,10.0,0.32,0.0,2.0,0.2,0.2,468.00123847485236
315,10.0,0.32,0.0,2.0,0.2,2.0,471.5315590593797
316,10.0,0.32,0.0,2.0,2.0,0.0,467.27534404146775
317,10.0,0.32,0.0,2.0,2.0,0.02,474.4260539675824
318,10.0,0.32,0.0,2.0,2.0,0.2,471.3337919232079
319,10.0,0.32,0.0,2.0,2.0,2.0,471.76716882936273
320,10.0,0.32,0.02,0.0,0.0,0.0,480.14080903100125
321,10.0,0.32,0.02,0.0,0.0,0.02,477.4822828967466
322,10.0,0.32,0.02,0.0,0.0,0.2,472.940985214076
323,10.0,0.32,0.02,0.0,0.0,2.0,465.005347147844
324,10.0,0.32,0.02,0.0,0.02,0.0,475.8042022735991
325,10.0,0.32,0.02,0.0,0.02,0.02,462.96413597762603
326,10.0,0.32,0.02,0.0,0.02,0.2,480.5218479017769
327,10.0,0.32,0.02,0.0,0.02,2.0,470.0012490909655
328,10.0,0.32,0.02,0.0,0.2,0.0,476.77804780498946
329,10.0,0.32,0.02,0.0,0.2,0.02,484.3685363546196
330,10.0,0.32,0.02,0.0,0.2,0.2,487.95457857667884
331,10.0,0.32,0.02,0.0,0.2,2.0,472.68144265393926
332,10.0,0.32,0.02,0.0,2.0,0.0,467.7200923213745
333,10.0,0.32,0.02,0.0,2.0,0.02,472.18363008982766
334,10.0,0.32,0.02,0.0,2.0,0.2,461.6125884508757
335,10.0,0.32,0.02,0.0,2.0,2.0,464.1832939094281
336,10.0,0.32,0.02,0.02,0.0,0.0,501.7441301728941
337,10.0,0.32,0.02,0.02,0.0,0.02,461.4977039193444
338,10.0,0.32,0.02,0.02,0.0,0.2,468.80313827709716
339,10.0,0.32,0.02,0.02,0.0,2.0,475.665566874502
340,10.0,0.32,0.02,0.02,0.02,0.0,479.3684082401176
341,10.0,0.32,0.02,0.02,0.02,0.02,477.10955002783766
342,10.0,0.32,0.02,0.02,0.02,0.2,481.3614312423957
343,10.0,0.32,0.02,0.02,0.02,2.0,472.29499894319537
344,10.0,0.32,0.02,0.02,0.2,0.0,471.0683278251826
345,10.0,0.32,0.02,0.02,0.2,0.02,470.8570183571092
346,10.0,0.32,0.02,0.02,0.2,0.2,464.15043690353065
347,10.0,0.32,0.02,0.02,0.2,2.0,487.5261906481495
348,10.0,0.32,0.02,0.02,2.0,0.0,475.91207508746567
349,10.0,0.32,0.02,0.02,2.0,0.02,460.89244076731353
350,10.0,0.32,0.02,0.02,2.0,0.2,460.82278176667006
351,10.0,0.32,0.02,0.02,2.0,2.0,468.8510366519319
352,10.0,0.32,0.02,0.2,0.0,0.0,462.76606991932886
353,10.0,0.32,0.02,0.2,0.0,0.02,486.2380888679125
354,10.0,0.32,0.02,0.2,0.0,0.2,482.4888418189936
355,10.0,0.32,0.02,0.2,0.0,2.0,483.1335899851829
356,10.0,0.32,0.02,0.2,0.02,0.0,472.5845679427079
357,10.0,0.32,0.02,0.2,0.02,0.02,450.3428501530291
358,10.0,0.32,0.02,0.2,0.02,0.2,481.1155250240393
359,10.0,0.32,0.02,0.2,0.02,2.0,474.9563517429036
360,10.0,0.32,0.02,0.2,0.2,0.0,493.70488438395483
361,10.0,0.32,0.02,0.2,0.2,0.02,476.4248922805054
362,10.0,0.32,0.02,0.2,0.2,0.2,451.0736144977739
363,10.0,0.32,0.02,0.2,0.2,2.0,471.13808302526564
364,10.0,0.32,0.02,0.2,2.0,0.0,464.3379220584842
365,10.0,0.32,0.02,0.2,2.0,0.02,473.4011210667562
366,10.0,0.32,0.02,0.2,2.0,0.2,483.185614103198
367,10.0,0.32,0.02,0.2,2.0,2.0,482.7012111505233
368,10.0,0.32,0.02,2.0,0.0,0.0,458.34487750693467
369,10.0,0.32,0.02,2.0,0.0,0.02,475.50175248395203
370,10.0,0.32,0.02,2.0,0.0,0.2,480.73300353461747
371,10.0,0.32,0.02,2.0,0.0,2.0,457.52195568535933
372,10.0,0.32,0.02,2.0,0.02,0.0,485.2268331470473
373,10.0,0.32,0.02,2.0,0.02,0.02,474.0173727280268
374,10.0,0.32,0.02,2.0,0.02,0.2,465.68129719122163
375,10.0,0.32,0.02,2.0,0.02,2.0,464.80696378254163
376,10.0,0.32,0.02,2.0,0.2,0.0,468.00497861667884
377,10.0,0.32,0.02,2.0,0.2,0.02,470.9519852894873
378,10.0,0.32,0.02,2.0,0.2,0.2,458.3236252252236
379,10.0,0.32,0.02,2.0,0.2,2.0,466.7416222563839
380,10.0,0.32,0.02,2.0,2.0,0.0,482.878650778767
381,10.0,0.32,0.02,2.0,2.0,0.02,470.1973804050639
382,10.0,0.32,0.02,2.0,2.0,0.2,479.8070265629177
383,10.0,0.32,0.02,2.0,2.0,2.0,462.8598844751752
384,10.0,0.32,0.2,0.0,0.0,0.0,475.9269397481832
385,10.0,0.32,0.2,0.0,0.0,0.02,480.49325884851487
386,10.0,0.32,0.2,0.0,0.0,0.2,480.73898597011816
387,10.0,0.32,0.2,0.0,0.0,2.0,467.66697716534134
388,10.0,0.32,0.2,0.0,0.02,0.0,473.4379518732656
389,10.0,0.32,0.2,0.0,0.02,0.02,452.50277418468016
390,10.0,0.32,0.2,0.0,0.02,0.2,480.9370971430639
391,10.0,0.32,0.2,0.0,0.02,2.0,470.22523872772825
392,10.0,0.32,0.2,0.0,0.2,0.0,470.9803385716563
393,10.0,0.32,0.2,0.0,0.2,0.02,483.0661403042308
394,10.0,0.32,0.2,0.0,0.2,0.2,470.55855161662316
395,10.0,0.32,0.2,0.0,0.2,2.0,470.0440769821617
396,10.0,0.32,0.2,0.0,2.0,0.0,485.8640240937888
397,10.0,0.32,0.2,0.0,2.0,0.02,492.50612720771113
398,10.0,0.32,0.2,0.0,2.0,0.2,485.67774478285935
399,10.0,0.32,0.2,0.0,2.0,2.0,466.293657820828
400,10.0,0.32,0.2,0.02,0.0,0.0,494.16560877317056
401,10.0,0.32,0.2,0.02,0.0,0.02,468.5848755052025
402,10.0,0.32,0.2,0.02,0.0,0.2,469.79357952012606
403,10.0,0.32,0.2,0.02,0.0,2.0,470.11749053376496
404,10.0,0.32,0.2,0.02,0.02,0.0,479.9959653781005
405,10.0,0.32,0.2,0.02,0.02,0.02,473.07130774961024
406,10.0,0.32,0.2,0.02,0.02,0.2,472.8216115573217
407,10.0,0.32,0.2,0.02,0.02,2.0,467.3537722295422
408,10.0,0.32,0.2,0.02,0.2,0.0,473.8325386411336
409,10.0,0.32,0.2,0.02,0.2,0.02,482.94632587887673
