,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
31,10.0,0.16,0.0,0.02,2.0,2.0,254.1802992573925
32,10.0,0.16,0.0,0.2,0.0,0.0,262.4753740776036
33,10.0,0.16,0.0,0.2,0.0,0.02,258.4699554169436
34,10.0,0.16,0.0,0.2,0.0,0.2,261.4439249891198
35,10.0,0.16,0.0,0.2,0.0,2.0,257.91810943055225
36,10.0,0.16,0.0,0.2,0.02,0.0,257.33266774194533
37,10.0,0.16,0.0,0.2,0.02,0.02,262.9679067731814
38,10.0,0.16,0.0,0.2,0.02,0.2,251.9476041945864
39,10.0,0.16,0.0,0.2,0.02,2.0,260.6851831548072
40,10.0,0.16,0.0,0.2,0.2,0.0,264.02149995834327
41,10.0,0.16,0.0,0.2,0.2,0.02,251.8198361333091
42,10.0,0.16,0.0,0.2,0.2,0.2,253.3732224974989
43,10.0,0.16,0.0,0.2,0.2,2.0,263.1236887766196
44,10.0,0.16,0.0,0.2,2.0,0.0,253.02482124989217
45,10.0,0.16,0.0,0.2,2.0,0.02,256.3244279172622
46,10.0,0.16,0.0,0.2,2.0,0.2,255.60959431340416
47,10.0,0.16,0.0,0.2,2.0,2.0,257.0404773860392
48,10.0,0.16,0.0,2.0,0.0,0.0,255.85197459941028
49,10.0,0.16,0.0,2.0,0.0,0.02,256.6413971387556
50,10.0,0.16,0.0,2.0,0.0,0.2,249.1231858585865
51,10.0,0.16,0.0,2.0,0.0,2.0,262.15769072036585
52,10.0,0.16,0.0,2.0,0.02,0.0,257.3092790100458
53,10.0,0.16,0.0,2.0,0.02,0.02,251.17967508603317
54,10.0,0.16,0.0,2.0,0.02,0.2,254.52329499752472
55,10.0,0.16,0.0,2.0,0.02,2.0,266.62029976756577
56,10.0,0.16,0.0,2.0,0.2,0.0,256.11541894035383
57,10.0,0.16,0.0,2.0,0.2,0.02,262.15701721993827
58,10.0,0.16,0.0,2.0,0.2,0.2,246.12319936824815
59,10.0,0.16,0.0,2.0,0.2,2.0,255.20181440235734
60,10.0,0.16,0.0,2.0,2.0,0.0,255.0454948497916
61,10.0,0.16,0.0,2.0,2.0,0.02,259.8518172262044
62,10.0,0.16,0.0,2.0,2.0,0.2,250.00512525480357
63,10.0,0.16,0.0,2.0,2.0,2.0,252.57657680310464
64,10.0,0.16,0.02,0.0,0.0,0.0,258.0461162592849
65,10.0,0.16,0.02,0.0,0.0,0.02,258.6476234349192
66,10.0,0.16,0.02,0.0,0.0,0.2,254.36162767649944
67,10.0,0.16,0.02,0.0,0.0,2.0,253.98296697754841
68,10.0,0.16,0.02,0.0,0.02,0.0,270.2077156913135
69,10.0,0.16,0.02,0.0,0.02,0.02,255.70817466625755
70,10.0,0.16,0.02,0.0,0.02,0.2,252.15344833998142
71,10.0,0.16,0.02,0.0,0.02,2.0,252.59569322837638
72,10.0,0.16,0.02,0.0,0.2,0.0,249.63086927172745
73,10.0,0.16,0.02,0.0,0.2,0.02,254.25298099188942
74,10.0,0.16,0.02,0.0,0.2,0.2,248.62189507213856
75,10.0,0.16,0.02,0.0,0.2,2.0,261.2937288214081
76,10.0,0.16,0.02,0.0,2.0,0.0,264.2892336061631
77,10.0,0.16,0.02,0.0,2.0,0.02,250.54113472418945
78,10.0,0.16,0.02,0.0,2.0,0.2,256.0808196757592
79,10.0,0.16,0.02,0.0,2.0,2.0,261.0490472232969
80,10.0,0.16,0.02,0.02,0.0,0.0,251.82168260746968
81,10.0,0.16,0.02,0.02,0.0,0.02,254.12166117606648
82,10.0,0.16,0.02,0.02,0.0,0.2,259.3353967541421
83,10.0,0.16,0.02,0.02,0.0,2.0,244.7745013752716
84,10.0,0.16,0.02,0.02,0.02,0.0,264.46844151829015
85,10.0,0.16,0.02,0.02,0.02,0.02,246.2140941684909
86,10.0,0.16,0.02,0.02,0.02,0.2,267.3966173273785
87,10.0,0.16,0.02,0.02,0.02,2.0,255.87247701159177
88,10.0,0.16,0.02,0.02,0.2,0.0,248.34849826669893
89,10.0,0.16,0.02,0.02,0.2,0.02,254.81414496776625
90,10.0,0.16,0.02,0.02,0.2,0.2,250.27171789131444
91,10.0,0.16,0.02,0.02,0.2,2.0,249.79486320018367
92,10.0,0.16,0.02,0.02,2.0,0.0,247.62424300891647
93,10.0,0.16,0.02,0.02,2.0,0.02,259.03270420962275
94,10.0,0.16,0.02,0.02,2.0,0.2,255.82416239867047
95,10.0,0.16,0.02,0.02,2.0,2.0,254.03969502175488
96,10.0,0.16,0.02,0.2,0.0,0.0,255.59790889405426
97,10.0,0.16,0.02,0.2,0.0,0.02,250.386391681462
98,10.0,0.16,0.02,0.2,0.0,0.2,256.38158425098055
99,10.0,0.16,0.02,0.2,0.0,2.0,249.3744869603711
100,10.0,0.16,0.02,0.2,0.02,0.0,255.93143598238498
101,10.0,0.16,0.02,0.2,0.02,0.02,253.65961691643744
102,10.0,0.16,0.02,0.2,0.02,0.2,253.85577447183638
103,10.0,0.16,0.02,0.2,0.02,2.0,261.2977997645828
104,10.0,0.16,0.02,0.2,0.2,0.0,253.51203369610127
105,10.0,0.16,0.02,0.2,0.2,0.02,265.8023475639601
106,10.0,0.16,0.02,0.2,0.2,0.2,249.12091199047958
107,10.0,0.16,0.02,0.2,0.2,2.0,254.11501385043056
108,10.0,0.16,0.02,0.2,2.0,0.0,254.00405337967803
109,10.0,0.16,0.02,0.2,2.0,0.02,261.86891303072366
110,10.0,0.16,0.02,0.2,2.0,0.2,251.55002167701008
111,10.0,0.16,0.02,0.2,2.0,2.0,257.31244709242264
112,10.0,0.16,0.02,2.0,0.0,0.0,256.4323443187634
113,10.0,0.16,0.02,2.0,0.0,0.02,252.85651014649312
114,10.0,0.16,0.02,2.0,0.0,0.2,258.37127369096186
115,10.0,0.16,0.02,2.0,0.0,2.0,249.84881820159288
116,10.0,0.16,0.02,2.0,0.02,0.0,265.7206078111008
117,10.0,0.16,0.02,2.0,0.02,0.02,251.1915567653201
118,10.0,0.16,0.02,2.0,0.02,0.2,254.95750299313386
119,10.0,0.16,0.02,2.0,0.02,2.0,248.66122750522786
120,10.0,0.16,0.02,2.0,0.2,0.0,258.63698343417803
121,10.0,0.16,0.02,2.0,0.2,0.02,253.8145328795659
122,10.0,0.16,0.02,2.0,0.2,0.2,253.16841469295917
123,10.0,0.16,0.02,2.0,0.2,2.0,262.79103554099123
124,10.0,0.16,0.02,2.0,2.0,0.0,249.6654058120171
125,10.0,0.16,0.02,2.0,2.0,0.02,262.40662734704927
126,10.0,0.16,0.02,2.0,2.0,0.2,261.0780752263932
127,10.0,0.16,0.02,2.0,2.0,2.0,250.63207502063068
128,10.0,0.16,0.2,0.0,0.0,0.0,243.36306672064603
129,10.0,0.16,0.2,0.0,0.0,0.02,246.58804004685445
130,10.0,0.16,0.2,0.0,0.0,0.2,252.93380219743656
131,10.0,0.16,0.2,0.0,0.0,2.0,261.03032102399885
132,10.0,0.16,0.2,0.0,0.02,0.0,255.20440986905808
133,10.0,0.16,0.2,0.0,0.02,0.02,256.2802615512914
134,10.0,0.16,0.2,0.0,0.02,0.2,260.8082717676908
135,10.0,0.16,0.2,0.0,0.02,2.0,265.6451534037871
136,10.0,0.16,0.2,0.0,0.2,0.0,262.8109541657716
137,10.0,0.16,0.2,0.0,0.2,0.02,248.46438598144653
138,10.0,0.16,0.2,0.0,0.2,0.2,259.3785276208848
139,10.0,0.16,0.2,0.0,0.2,2.0,251.9674301094244
140,10.0,0.16,0.2,0.0,2.0,0.0,253.63170882997463
141,10.0,0.16,0.2,0.0,2.0,0.02,256.3633530454911
142,10.0,0.16,0.2,0.0,2.0,0.2,263.91612339503774
143,10.0,0.16,0.2,0.0,2.0,2.0,254.88161701705812
144,10.0,0.16,0.2,0.02,0.0,0.0,258.78007187053197
145,10.0,0.16,0.2,0.02,0.0,0.02,257.3267143635761
146,10.0,0.16,0.2,0.02,0.0,0.2,272.30036694448586
147,10.0,0.16,0.2,0.02,0.0,2.0,256.18224649314305
148,10.0,0.16,0.2,0.02,0.02,0.0,249.78143515379853
149,10.0,0.16,0.2,0.02,0.02,0.02,261.15394903956286
150,10.0,0.16,0.2,0.02,0.02,0.2,258.2871631758725
151,10.0,0.16,0.2,0.02,0.02,2.0,260.3698903782308
152,10.0,0.16,0.2,0.02,0.2,0.0,261.4582495924795
153,10.0,0.16,0.2,0.02,0.2,0.02,257.45452601825434
154,10.0,0.16,0.2,0.02,0.2,0.2,241.11435439636398
155,10.0,0.16,0.2,0.02,0.2,2.0,249.1637677652828
156,10.0,0.16,0.2,0.02,2.0,0.0,265.9060938615717
157,10.0,0.16,0.2,0.02,2.0,0.02,255.33147089249215
158,10.0,0.16,0.2,0.02,2.0,0.2,269.53948613200413
159,10.0,0.16,0.2,0.02,2.0,2.0,260.4225109555312
160,10.0,0.16,0.2,0.2,0.0,0.0,262.7500217070663
161,10.0,0.16,0.2,0.2,0.0,0.02,258.37308528241647
162,10.0,0.16,0.2,0.2,0.0,0.2,254.38676209413262
163,10.0,0.16,0.2,0.2,0.0,2.0,253.4855799009089
164,10.0,0.16,0.2,0.2,0.02,0.0,253.5672933674688
165,10.0,0.16,0.2,0.2,0.02,0.02,253.44737136849344
166,10.0,0.16,0.2,0.2,0.02,0.2,253.57607568765255
167,10.0,0.16,0.2,0.2,0.02,2.0,258.98081027745604
168,10.0,0.16,0.2,0.2,0.2,0.0,256.8645154080407
169,10.0,0.16,0.2,0.2,0.2,0.02,254.1752557116243
170,10.0,0.16,0.2,0.2,0.2,0.2,263.84911570200046
171,10.0,0.16,0.2,0.2,0.2,2.0,247.96704372962654
172,10.0,0.16,0.2,0.2,2.0,0.0,256.2324677422141
173,10.0,0.16,0.2,0.2,2.0,0.02,252.1190039194968
174,10.0,0.16,0.2,0.2,2.0,0.2,257.8907886925457
175,10.0,0.16,0.2,0.2,2.0,2.0,268.21441073798803
176,10.0,0.16,0.2,2.0,0.0,0.0,256.9174709201795
177,10.0,0.16,0.2,2.0,0.0,0.02,254.69147326148948
178,10.0,0.16,0.2,2.0,0.0,0.2,252.7064908107193
179,10.0,0.16,0.2,2.0,0.0,2.0,264.71246287045625
180,10.0,0.16,0.2,2.0,0.02,0.0,254.49380887705425
181,10.0,0.16,0.2,2.0,0.02,0.02,263.15885532040613
182,10.0,0.16,0.2,2.0,0.02,0.2,254.69551298925487
183,10.0,0.16,0.2,2.0,0.02,2.0,253.32949313716
184,10.0,0.16,0.2,2.0,0.2,0.0,254.3376548839608
185,10.0,0.16,0.2,2.0,0.2,0.02,254.58741114587002
186,10.0,0.16,0.2,2.0,0.2,0.2,250.9578201253974
187,10.0,0.16,0.2,2.0,0.2,2.0,252.4401882159563
188,10.0,0.16,0.2,2.0,2.0,0.0,247.79250904024863
189,10.0,0.16,0.2,2.0,2.0,0.02,262.93288407728056
190,10.0,0.16,0.2,2.0,2.0,0.2,254.3840999452959
191,10.0,0.16,0.2,2.0,2.0,2.0,251.9213762632869
192,10.0,0.16,2.0,0.0,0.0,0.0,255.6743109057079
193,10.0,0.16,2.0,0.0,0.0,0.02,246.24324399755798
194,10.0,0.16,2.0,0.0,0.0,0.2,262.00390210815294
195,10.0,0.16,2.0,0.0,0.0,2.0,251.6821318764967
196,10.0,0.16,2.0,0.0,0.02,0.0,248.72714420483882
197,10.0,0.16,2.0,0.0,0.02,0.02,259.359075219649
198,10.0,0.16,2.0,0.0,0.02,0.2,265.37938095359453
199,10.0,0.16,2.0,0.0,0.02,2.0,255.17088504699547
200,10.0,0.16,2.0,0.0,0.2,0.0,263.3903453021144
201,10.0,0.16,2.0,0.0,0.2,0.02,257.62988134921267
202,10.0,0.16,2.0,0.0,0.2,0.2,251.44185527544516
203,10.0,0.16,2.0,0.0,0.2,2.0,267.27564043419
204,10.0,0.16,2.0,0.0,2.0,0.0,262.20500783998955
205,10.0,0.16,2.0,0.0,2.0,0.02,261.13886631769367
206,10.0,0.16,2.0,0.0,2.0,0.2,258.0366249697039
207,10.0,0.16,2.0,0.0,2.0,2.0,249.0815008152647
208,10.0,0.16,2.0,0.02,0.0,0.0,247.36813425455296
209,10.0,0.16,2.0,0.02,0.0,0.02,248.2691034754375
210,10.0,0.16,2.0,0.02,0.0,0.2,259.65706281395927
211,10.0,0.16,2.0,0.02,0.0,2.0,250.437298444796
212,10.0,0.16,2.0,0.02,0.02,0.0,258.2880075844807
213,10.0,0.16,2.0,0.02,0.02,0.02,256.817287182928
214,10.0,0.16,2.0,0.02,0.02,0.2,256.74534762517015
215,10.0,0.16,2.0,0.02,0.02,2.0,249.39307230026847
216,10.0,0.16,2.0,0.02,0.2,0.0,259.0939878218509
217,10.0,0.16,2.0,0.02,0.2,0.02,256.38318071781856
218,10.0,0.16,2.0,0.02,0.2,0.2,258.9321618693001
219,10.0,0.16,2.0,0.02,0.2,2.0,255.80296351236885
220,10.0,0.16,2.0,0.02,2.0,0.0,254.85225235089524
221,10.0,0.16,2.0,0.02,2.0,0.02,259.7808145608306
222,10.0,0.16,2.0,0.02,2.0,0.2,254.89808047073456
223,10.0,0.16,2.0,0.02,2.0,2.0,254.52568277756282
224,10.0,0.16,2.0,0.2,0.0,0.0,259.55147243051863
225,10.0,0.16,2.0,0.2,0.0,0.02,252.56494806954944
226,10.0,0.16,2.0,0.2,0.0,0.2,252.5807067275457
227,10.0,0.16,2.0,0.2,0.0,2.0,262.82097793920667
228,10.0,0.16,2.0,0.2,0.02,0.0,254.2224160963847
229,10.0,0.16,2.0,0.2,0.02,0.02,261.90343918734317
230,10.0,0.16,2.0,0.2,0.02,0.2,253.48752404180885
231,10.0,0.16,2.0,0.2,0.02,2.0,257.1696192530566
232,10.0,0.16,2.0,0.2,0.2,0.0,253.19336235702968
233,10.0,0.16,2.0,0.2,0.2,0.02,262.00790248463255
234,10.0,0.16,2.0,0.2,0.2,0.2,261.9276736055474
235,10.0,0.16,2.0,0.2,0.2,2.0,260.95757655269273
236,10.0,0.16,2.0,0.2,2.0,0.0,266.00521895966824
237,10.0,0.16,2.0,0.2,2.0,0.02,251.71378051767326
238,10.0,0.16,2.0,0.2,2.0,0.2,265.5361142469733
239,10.0,0.16,2.0,0.2,2.0,2.0,246.6421647207892
240,10.0,0.16,2.0,2.0,0.0,0.0,257.992494811212
241,10.0,0.16,2.0,2.0,0.0,0.02,257.354135078798
242,10.0,0.16,2.0,2.0,0.0,0.2,251.1407612040616
243,10.0,0.16,2.0,2.0,0.0,2.0,257.46126137939075
244,10.0,0.16,2.0,2.0,0.02,0.0,255.04220804819875
245,10.0,0.16,2.0,2.0,0.02,0.02,266.0303412261964
246,10.0,0.16,2.0,2.0,0.02,0.2,256.09639356195055
247,10.0,0.16,2.0,2.0,0.02,2.0,261.07721976870965
248,10.0,0.16,2.0,2.0,0.2,0.0,251.16052670536445
249,10.0,0.16,2.0,2.0,0.2,0.02,250.91394533012988
250,10.0,0.16,2.0,2.0,0.2,0.2,261.4386626297049
251,10.0,0.16,2.0,2.0,0.2,2.0,270.39834326663316
252,10.0,0.16,2.0,2.0,2.0,0.0,264.18800954692875
253,10.0,0.16,2.0,2.0,2.0,0.02,252.79201888138041
254,10.0,0.16,2.0,2.0,2.0,0.2,253.3894608705815
255,10.0,0.16,2.0,2.0,2.0,2.0,257.18822389001383
256,10.0,0.32,0.0,0.0,0.0,0.0,261.81485633535914
257,10.0,0.32,0.0,0.0,0.0,0.02,257.97393522924284
258,10.0,0.32,0.0,0.0,0.0,0.2,254.96371897826165
259,10.0,0.32,0.0,0.0,0.0,2.0,275.06911217544143
260,10.0,0.32,0.0,0.0,0.02,0.0,250.81171440622958
261,10.0,0.32,0.0,0.0,0.02,0.02,247.94726654266697
262,10.0,0.32,0.0,0.0,0.02,0.2,256.60773298522827
263,10.0,0.32,0.0,0.0,0.02,2.0,260.781364937686
264,10.0,0.32,0.0,0.0,0.2,0.0,255.52496991097732
265,10.0,0.32,0.0,0.0,0.2,0.02,261.99794174187093
266,10.0,0.32,0.0,0.0,0.2,0.2,266.50349607483724
267,10.0,0.32,0.0,0.0,0.2,2.0,252.9153767779978
268,10.0,0.32,0.0,0.0,2.0,0.0,263.1487468980777
269,10.0,0.32,0.0,0.0,2.0,0.02,271.30001734397393
270,10.0,0.32,0.0,0.0,2.0,0.2,265.42974274557133
271,10.0,0.32,0.0,0.0,2.0,2.0,259.71982154685656
272,10.0,0.32,0.0,0.02,0.0,0.0,257.5584626157226
273,10.0,0.32,0.0,0.02,0.0,0.02,271.87630996952703
274,10.0,0.32,0.0,0.02,0.0,0.2,259.28159562520204
275,10.0,0.32,0.0,0.02,0.0,2.0,255.47780182401738
276,10.0,0.32,0.0,0.02,0.02,0.0,252.96942529335902
277,10.0,0.32,0.0,0.02,0.02,0.02,269.38434983387714
278,10.0,0.32,0.0,0.02,0.02,0.2,268.95206182978603
279,10.0,0.32,0.0,0.02,0.02,2.0,263.9440820675614
280,10.0,0.32,0.0,0.02,0.2,0.0,265.4586744076106
281,10.0,0.32,0.0,0.02,0.2,0.02,258.24707191594945
282,10.0,0.32,0.0,0.02,0.2,0.2,256.9409130370738
283,10.0,0.32,0.0,0.02,0.2,2.0,274.4540000215637
284,10.0,0.32,0.0,0.02,2.0,0.0,258.6073481938011
285,10.0,0.32,0.0,0.02,2.0,0.02,270.2574438732288
286,10.0,0.32,0.0,0.02,2.0,0.2,261.05546090684606
287,10.0,0.32,0.0,0.02,2.0,2.0,253.62691729093186
288,10.0,0.32,0.0,0.2,0.0,0.0,261.6286934636541
289,10.0,0.32,0.0,0.2,0.0,0.02,264.29850957844917
290,10.0,0.32,0.0,0.2,0.0,0.2,256.8733489321779
291,10.0,0.32,0.0,0.2,0.0,2.0,254.05596258813458
292,10.0,0.32,0.0,0.2,0.02,0.0,253.6987252459129
293,10.0,0.32,0.0,0.2,0.02,0.02,252.56496685309185
294,10.0,0.32,0.0,0.2,0.02,0.2,275.7134340547548
295,10.0,0.32,0.0,0.2,0.02,2.0,257.7914732786234
296,10.0,0.32,0.0,0.2,0.2,0.0,246.83735853709132
297,10.0,0.32,0.0,0.2,0.2,0.02,254.646801089492
298,10.0,0.32,0.0,0.2,0.2,0.2,258.36012211987975
299,10.0,0.32,0.0,0.2,0.2,2.0,261.0243004635743
300,10.0,0.32,0.0,0.2,2.0,0.0,253.6889392532377
301,10.0,0.32,0.0,0.2,2.0,0.02,264.3929488524738
302,10.0,0.32,0.0,0.2,2.0,0.2,268.82293982414865
303,10.0,0.32,0.0,0.2,2.0,2.0,272.52829149107316
304,10.0,0.32,0.0,2.0,0.0,0.0,261.06455421027897
305,10.0,0.32,0.0,2.0,0.0,0.02,254.2815918319515
306,10.0,0.32,0.0,2.0,0.0,0.2,270.38709633017345
307,10.0,0.32,0.0,2.0,0.0,2.0,254.21457545503586
308,10.0,0.32,0.0,2.0,0.02,0.0,256.1602535983492
309,10.0,0.32,0.0,2.0,0.02,0.02,251.7011472853074
310,10.0,0.32,0.0,2.0,0.02,0.2,259.67427069421205
311,10.0,0.32,0.0,2.0,0.02,2.0,259.6628780006122
312,10.0,0.32,0.0,2.0,0.2,0.0,257.75305178308184
313,10.0,0.32,0.0,2.0,0.2,0.02,256.1355378872366
314,10.0,0.32,0.0,2.0,0.2,0.2,251.8486086319
315,10.0,0.32,0.0,2.0,0.2,2.0,258.2847440018588
316,10.0,0.32,0.0,2.0,2.0,0.0,255.5055978457852
317,10.0,0.32,0.0,2.0,2.0,0.02,253.542075636168
318,10.0,0.32,0.0,2.0,2.0,0.2,245.0365855066519
319,10.0,0.32,0.0,2.0,2.0,2.0,251.65756808749325
320,10.0,0.32,0.02,0.0,0.0,0.0,260.13776897238154
321,10.0,0.32,0.02,0.0,0.0,0.02,259.6412918513484
322,10.0,0.32,0.02,0.0,0.0,0.2,258.85811584644415
323,10.0,0.32,0.02,0.0,0.0,2.0,282.8781740155348
324,10.0,0.32,0.02,0.0,0.02,0.0,278.3166446025321
325,10.0,0.32,0.02,0.0,0.02,0.02,254.32415165523201
326,10.0,0.32,0.02,0.0,0.02,0.2,260.69257893139667
327,10.0,0.32,0.02,0.0,0.02,2.0,251.06848162317416
328,10.0,0.32,0.02,0.0,0.2,0.0,265.16813719254185
329,10.0,0.32,0.02,0.0,0.2,0.02,255.90392988705884
330,10.0,0.32,0.02,0.0,0.2,0.2,271.7735471456286
331,10.0,0.32,0.02,0.0,0.2,2.0,257.86541299168283
332,10.0,0.32,0.02,0.0,2.0,0.0,266.2792486585612
333,10.0,0.32,0.02,0.0,2.0,0.02,254.064901396342
334,10.0,0.32,0.02,0.0,2.0,0.2,253.70774928796737
335,10.0,0.32,0.02,0.0,2.0,2.0,253.34460934058635
336,10.0,0.32,0.02,0.02,0.0,0.0,244.8324799162109
337,10.0,0.32,0.02,0.02,0.0,0.02,281.59562035137213
338,10.0,0.32,0.02,0.02,0.0,0.2,262.45511943470456
339,10.0,0.32,0.02,0.02,0.0,2.0,256.8056164883122
340,10.0,0.32,0.02,0.02,0.02,0.0,260.69841019257166
341,10.0,0.32,0.02,0.02,0.02,0.02,251.08545403478658
342,10.0,0.32,0.02,0.02,0.02,0.2,255.97298834572675
343,10.0,0.32,0.02,0.02,0.02,2.0,253.26439201322142
344,10.0,0.32,0.02,0.02,0.2,0.0,261.61029731165746
345,10.0,0.32,0.02,0.02,0.2,0.02,265.39969556132
346,10.0,0.32,0.02,0.02,0.2,0.2,266.6115761313418
347,10.0,0.32,0.02,0.02,0.2,2.0,264.6391904005635
348,10.0,0.32,0.02,0.02,2.0,0.0,257.23673534379947
349,10.0,0.32,0.02,0.02,2.0,0.02,257.99353136414385
350,10.0,0.32,0.02,0.02,2.0,0.2,248.4121511686997
351,10.0,0.32,0.02,0.02,2.0,2.0,253.1715511215601
352,10.0,0.32,0.02,0.2,0.0,0.0,258.16593572046173
353,10.0,0.32,0.02,0.2,0.0,0.02,280.00807851695373
354,10.0,0.32,0.02,0.2,0.0,0.2,254.5690960300381
355,10.0,0.32,0.02,0.2,0.0,2.0,261.4480545973902
356,10.0,0.32,0.02,0.2,0.02,0.0,259.4513292951679
357,10.0,0.32,0.02,0.2,0.02,0.02,253.21952270238887
358,10.0,0.32,0.02,0.2,0.02,0.2,260.57552559744494
359,10.0,0.32,0.02,0.2,0.02,2.0,262.3087251128816
360,10.0,0.32,0.02,0.2,0.2,0.0,265.39724232182203
361,10.0,0.32,0.02,0.2,0.2,0.02,261.80712556786045
362,10.0,0.32,0.02,0.2,0.2,0.2,258.26461923710184
363,10.0,0.32,0.02,0.2,0.2,2.0,257.2583542119296
364,10.0,0.32,0.02,0.2,2.0,0.0,264.11974877799884
365,10.0,0.32,0.02,0.2,2.0,0.02,258.3478483695554
366,10.0,0.32,0.02,0.2,2.0,0.2,253.20263318572387
367,10.0,0.32,0.02,0.2,2.0,2.0,265.347808127083
368,10.0,0.32,0.02,2.0,0.0,0.0,267.957543948314
369,10.0,0.32,0.02,2.0,0.0,0.02,247.2762947627376
370,10.0,0.32,0.02,2.0,0.0,0.2,271.48243527979696
371,10.0,0.32,0.02,2.0,0.0,2.0,251.5397199801905
372,10.0,0.32,0.02,2.0,0.02,0.0,270.0060567291528
373,10.0,0.32,0.02,2.0,0.02,0.02,277.5296314645094
374,10.0,0.32,0.02,2.0,0.02,0.2,264.3321449124391
375,10.0,0.32,0.02,2.0,0.02,2.0,253.28105672792168
376,10.0,0.32,0.02,2.0,0.2,0.0,267.55984266433734
377,10.0,0.32,0.02,2.0,0.2,0.02,264.238823472286
378,10.0,0.32,0.02,2.0,0.2,0.2,256.4117049525128
379,10.0,0.32,0.02,2.0,0.2,2.0,255.42988930675568
380,10.0,0.32,0.02,2.0,2.0,0.0,263.710378014416
381,10.0,0.32,0.02,2.0,2.0,0.02,253.73975150707463
382,10.0,0.32,0.02,2.0,2.0,0.2,247.4361261757776
383,10.0,0.32,0.02,2.0,2.0,2.0,254.08974777348945
384,10.0,0.32,0.2,0.0,0.0,0.0,260.8010418281098
385,10.0,0.32,0.2,0.0,0.0,0.02,252.14584896218662
386,10.0,0.32,0.2,0.0,0.0,0.2,254.062035342438
387,10.0,0.32,0.2,0.0,0.0,2.0,252.04553088045287
388,10.0,0.32,0.2,0.0,0.02,0.0,271.3493575677905
389,10.0,0.32,0.2,0.0,0.02,0.02,262.39827633965444
390,10.0,0.32,0.2,0.0,0.02,0.2,253.8434352664172
391,10.0,0.32,0.2,0.0,0.02,2.0,265.75299058971655
392,10.0,0.32,0.2,0.0,0.2,0.0,249.04712440077884
393,10.0,0.32,0.2,0.0,0.2,0.02,253.94021837721203
394,10.0,0.32,0.2,0.0,0.2,0.2,263.71067816585116
395,10.0,0.32,0.2,0.0,0.2,2.0,258.31720222280154
396,10.0,0.32,0.2,0.0,2.0,0.0,274.36615487543463
397,10.0,0.32,0.2,0.0,2.0,0.02,261.7574582439967
398,10.0,0.32,0.2,0.0,2.0,0.2,254.0898741015171
399,10.0,0.32,0.2,0.0,2.0,2.0,254.0422074931519
400,10.0,0.32,0.2,0.02,0.0,0.0,262.08144544640703
401,10.0,0.32,0.2,0.02,0.0,0.02,259.9538465422779
402,10.0,0.32,0.2,0.02,0.0,0.2,264.7423009257037
403,10.0,0.32,0.2,0.02,0.0,2.0,273.6095017548916
404,10.0,0.32,0.2,0.02,0.02,0.0,263.47636291688457
405,10.0,0.32,0.2,0.02,0.02,0.02,265.5265941490149
406,10.0,0.32,0.2,0.02,0.02,0.2,256.9708164095763
407,10.0,0.32,0.2,0.02,0.02,2.0,263.17951291267485
408,10.0,0.32,0.2,0.02,0.2,0.0,260.9695419244796
409,10.0,0.32,0.2,0.02,0.2,0.02,257.676227797734
