,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
43,10.0,0.16,0.0,0.2,0.2,2.0,461.579058400856,0.3570057104275367
44,10.0,0.16,0.0,0.2,2.0,0.0,476.2406257793834,0.3856461102742823
45,10.0,0.16,0.0,0.2,2.0,0.02,466.1553188797551,0.3629315962531812
46,10.0,0.16,0.0,0.2,2.0,0.2,460.1261907501954,0.38536562118814194
47,10.0,0.16,0.0,0.2,2.0,2.0,459.1451327485457,0.3853954370523755
48,10.0,0.16,0.0,2.0,0.0,0.0,474.43359869439973,0.36002135127776114
49,10.0,0.16,0.0,2.0,0.0,0.02,471.901163073619,0.37040501633835987
50,10.0,0.16,0.0,2.0,0.0,0.2,451.5395857635553,0.3729600300648018
51,10.0,0.16,0.0,2.0,0.0,2.0,449.0921592672403,0.3758527308809661
52,10.0,0.16,0.0,2.0,0.02,0.0,468.4388154163182,0.37148189144765836
53,10.0,0.16,0.0,2.0,0.02,0.02,462.3843103822053,0.37631105676237403
54,10.0,0.16,0.0,2.0,0.02,0.2,462.7298613580976,0.35503508684524765
55,10.0,0.16,0.0,2.0,0.02,2.0,465.4220774346311,0.37254307068663267
56,10.0,0.16,0.0,2.0,0.2,0.0,460.67545909801436,0.3580926275413344
57,10.0,0.16,0.0,2.0,0.2,0.02,479.9040402523618,0.3575200885774409
58,10.0,0.16,0.0,2.0,0.2,0.2,460.69182616374144,0.35730156052498824
59,10.0,0.16,0.0,2.0,0.2,2.0,455.78626332017336,0.3719617609071144
60,10.0,0.16,0.0,2.0,2.0,0.0,468.7518837391039,0.3792378369725862
61,10.0,0.16,0.0,2.0,2.0,0.02,465.35984738744315,0.36306253292139556
62,10.0,0.16,0.0,2.0,2.0,0.2,463.4913069325393,0.3406370270094488
63,10.0,0.16,0.0,2.0,2.0,2.0,465.7083528344939,0.3083379849065078
64,10.0,0.16,0.02,0.0,0.0,0.0,458.484072282568,0.3629945093006491
65,10.0,0.16,0.02,0.0,0.0,0.02,467.6296174557051,0.38470099762529686
66,10.0,0.16,0.02,0.0,0.0,0.2,454.3399429650245,0.3872885111725489
67,10.0,0.16,0.02,0.0,0.0,2.0,452.99522841935163,0.3740157422034409
68,10.0,0.16,0.02,0.0,0.02,0.0,459.6643361599421,0.3863314712691781
69,10.0,0.16,0.02,0.0,0.02,0.02,456.9777692115719,0.3728752854541735
70,10.0,0.16,0.02,0.0,0.02,0.2,459.68259570388034,0.34585740334824994
71,10.0,0.16,0.02,0.0,0.02,2.0,456.235786393486,0.35489762250908946
72,10.0,0.16,0.02,0.0,0.2,0.0,459.9929714277037,0.3707504885428712
73,10.0,0.16,0.02,0.0,0.2,0.02,449.3130012696006,0.3997922195763303
74,10.0,0.16,0.02,0.0,0.2,0.2,459.30540071006385,0.3692559985509768
75,10.0,0.16,0.02,0.0,0.2,2.0,461.0297763693274,0.3660926920260489
76,10.0,0.16,0.02,0.0,2.0,0.0,469.6178213330557,0.3362796925190755
77,10.0,0.16,0.02,0.0,2.0,0.02,452.5824992653151,0.3501308935550272
78,10.0,0.16,0.02,0.0,2.0,0.2,467.584905139355,0.3580255933989599
79,10.0,0.16,0.02,0.0,2.0,2.0,456.0214190813865,0.36588857999272556
80,10.0,0.16,0.02,0.02,0.0,0.0,463.65253727706863,0.3584768751817189
81,10.0,0.16,0.02,0.02,0.0,0.02,461.8142086194903,0.3754892920118265
82,10.0,0.16,0.02,0.02,0.0,0.2,469.23683114711577,0.3760516100822425
83,10.0,0.16,0.02,0.02,0.0,2.0,455.63774145327596,0.3628061499499471
84,10.0,0.16,0.02,0.02,0.02,0.0,471.8249780323282,0.3438285947878196
85,10.0,0.16,0.02,0.02,0.02,0.02,467.5397680172785,0.36737412621733945
86,10.0,0.16,0.02,0.02,0.02,0.2,454.6166559833232,0.3797923912337016
87,10.0,0.16,0.02,0.02,0.02,2.0,448.13056938784416,0.33968715696704954
88,10.0,0.16,0.02,0.02,0.2,0.0,456.7425475859826,0.3726811939670768
89,10.0,0.16,0.02,0.02,0.2,0.02,460.4210598522606,0.3737412968355669
90,10.0,0.16,0.02,0.02,0.2,0.2,466.61311722745387,0.3844532240225497
91,10.0,0.16,0.02,0.02,0.2,2.0,457.5929073000468,0.36646276596197896
92,10.0,0.16,0.02,0.02,2.0,0.0,461.849022185203,0.3765527727916872
93,10.0,0.16,0.02,0.02,2.0,0.02,453.0566659640605,0.3910681641707331
94,10.0,0.16,0.02,0.02,2.0,0.2,455.5611940370636,0.39620752730685344
95,10.0,0.16,0.02,0.02,2.0,2.0,455.7073037819095,0.3882700851144821
96,10.0,0.16,0.02,0.2,0.0,0.0,450.51780391399535,0.3618974419892641
97,10.0,0.16,0.02,0.2,0.0,0.02,460.57805358463514,0.36586918966406745
98,10.0,0.16,0.02,0.2,0.0,0.2,462.4054608075869,0.3803009900233265
99,10.0,0.16,0.02,0.2,0.0,2.0,473.3675917331392,0.37540483551515186
100,10.0,0.16,0.02,0.2,0.02,0.0,462.21624232027125,0.3626833277204857
101,10.0,0.16,0.02,0.2,0.02,0.02,457.0163230857563,0.34632939009974906
102,10.0,0.16,0.02,0.2,0.02,0.2,457.17918382492826,0.3841036173997722
103,10.0,0.16,0.02,0.2,0.02,2.0,463.54574712279486,0.37777481321434947
104,10.0,0.16,0.02,0.2,0.2,0.0,452.4123822485556,0.3399050690278977
105,10.0,0.16,0.02,0.2,0.2,0.02,456.07878351107314,0.3756699204766719
106,10.0,0.16,0.02,0.2,0.2,0.2,457.8193956405874,0.3331494843933544
107,10.0,0.16,0.02,0.2,0.2,2.0,459.35397954550115,0.3750528475862206
108,10.0,0.16,0.02,0.2,2.0,0.0,455.42816523424864,0.36781303511689184
109,10.0,0.16,0.02,0.2,2.0,0.02,461.38636949934164,0.3520172348952995
110,10.0,0.16,0.02,0.2,2.0,0.2,463.91569858300585,0.3775712248297287
111,10.0,0.16,0.02,0.2,2.0,2.0,455.91670898991316,0.3948068022136988
112,10.0,0.16,0.02,2.0,0.0,0.0,461.3315860590772,0.3677479536408301
113,10.0,0.16,0.02,2.0,0.0,0.02,458.37783253659927,0.3583385532283401
114,10.0,0.16,0.02,2.0,0.0,0.2,476.82303816127035,0.3926536785322636
115,10.0,0.16,0.02,2.0,0.0,2.0,461.6604311776046,0.3861356290081221
116,10.0,0.16,0.02,2.0,0.02,0.0,462.2584405543177,0.35589546727737664
117,10.0,0.16,0.02,2.0,0.02,0.02,464.20344658566466,0.3573381102435106
118,10.0,0.16,0.02,2.0,0.02,0.2,453.6511929170951,0.3952867769584222
119,10.0,0.16,0.02,2.0,0.02,2.0,464.23744057647735,0.40037021723265015
120,10.0,0.16,0.02,2.0,0.2,0.0,460.4278065435773,0.3629425911425389
121,10.0,0.16,0.02,2.0,0.2,0.02,464.3281408289538,0.377327151445876
122,10.0,0.16,0.02,2.0,0.2,0.2,449.2960491549694,0.36510701765858505
123,10.0,0.16,0.02,2.0,0.2,2.0,455.767560871005,0.39767128403601687
124,10.0,0.16,0.02,2.0,2.0,0.0,471.87688872945677,0.3749204042935699
125,10.0,0.16,0.02,2.0,2.0,0.02,459.8164726934036,0.3589279480747757
126,10.0,0.16,0.02,2.0,2.0,0.2,468.4607023415583,0.36869907922322875
127,10.0,0.16,0.02,2.0,2.0,2.0,460.0064695650217,0.3917927945594109
128,10.0,0.16,0.2,0.0,0.0,0.0,472.1281419597985,0.3507155351282354
129,10.0,0.16,0.2,0.0,0.0,0.02,454.47605231594565,0.3892010092782759
130,10.0,0.16,0.2,0.0,0.0,0.2,455.5992720223482,0.3697850558188813
131,10.0,0.16,0.2,0.0,0.0,2.0,457.2663498410237,0.3990764214926115
132,10.0,0.16,0.2,0.0,0.02,0.0,460.7482450469242,0.3468961971082229
133,10.0,0.16,0.2,0.0,0.02,0.02,467.2677455174045,0.39060325075791935
134,10.0,0.16,0.2,0.0,0.02,0.2,462.897675479611,0.3581458180649417
135,10.0,0.16,0.2,0.0,0.02,2.0,465.5227912641062,0.38696110246175636
136,10.0,0.16,0.2,0.0,0.2,0.0,453.2185824458737,0.3674855308142086
137,10.0,0.16,0.2,0.0,0.2,0.02,457.1658584535241,0.39320196095007376
138,10.0,0.16,0.2,0.0,0.2,0.2,459.8498017476711,0.37992345625788493
139,10.0,0.16,0.2,0.0,0.2,2.0,467.4042047330948,0.3866076538416059
140,10.0,0.16,0.2,0.0,2.0,0.0,457.4856568433661,0.3730026077896681
141,10.0,0.16,0.2,0.0,2.0,0.02,467.203543864179,0.3651552922234136
142,10.0,0.16,0.2,0.0,2.0,0.2,460.4996173799334,0.3725595928770732
143,10.0,0.16,0.2,0.0,2.0,2.0,457.52752531163367,0.35550149854040997
144,10.0,0.16,0.2,0.02,0.0,0.0,469.6996782144114,0.3872863408909348
145,10.0,0.16,0.2,0.02,0.0,0.02,461.0941883114454,0.3887320247408526
146,10.0,0.16,0.2,0.02,0.0,0.2,463.5769524419943,0.3809547996310263
147,10.0,0.16,0.2,0.02,0.0,2.0,449.2185939685698,0.3894076376805302
148,10.0,0.16,0.2,0.02,0.02,0.0,467.83420412278525,0.364595468650996
149,10.0,0.16,0.2,0.02,0.02,0.02,456.134624567853,0.37979378222725474
150,10.0,0.16,0.2,0.02,0.02,0.2,465.0534808306443,0.3802746234283631
151,10.0,0.16,0.2,0.02,0.02,2.0,466.2296861952252,0.3783800464705187
152,10.0,0.16,0.2,0.02,0.2,0.0,457.74869205356913,0.3852735253460492
153,10.0,0.16,0.2,0.02,0.2,0.02,458.2489552116233,0.3803863944364209
154,10.0,0.16,0.2,0.02,0.2,0.2,462.7614001152157,0.3549928091040831
155,10.0,0.16,0.2,0.02,0.2,2.0,471.07291758210226,0.3370936932824801
156,10.0,0.16,0.2,0.02,2.0,0.0,462.41883961778007,0.3972736583579724
157,10.0,0.16,0.2,0.02,2.0,0.02,455.4083208897007,0.3617702563945359
158,10.0,0.16,0.2,0.02,2.0,0.2,461.6231711659007,0.3522315176687932
159,10.0,0.16,0.2,0.02,2.0,2.0,465.85425910122046,0.3874351184193584
160,10.0,0.16,0.2,0.2,0.0,0.0,461.6274958144992,0.39151384103754167
161,10.0,0.16,0.2,0.2,0.0,0.02,458.577511461404,0.34528117473320336
162,10.0,0.16,0.2,0.2,0.0,0.2,460.5238844877144,0.37268784333234906
163,10.0,0.16,0.2,0.2,0.0,2.0,462.0003836829876,0.3771124772460793
164,10.0,0.16,0.2,0.2,0.02,0.0,456.54591873138463,0.3770654012259274
165,10.0,0.16,0.2,0.2,0.02,0.02,460.1341045323692,0.3737464060243435
166,10.0,0.16,0.2,0.2,0.02,0.2,456.2174963305604,0.3378756453224593
167,10.0,0.16,0.2,0.2,0.02,2.0,454.03906543639147,0.37856051860711576
168,10.0,0.16,0.2,0.2,0.2,0.0,459.3204744209406,0.3842336197653956
169,10.0,0.16,0.2,0.2,0.2,0.02,459.4923795564882,
170,10.0,0.16,0.2,0.2,0.2,0.2,462.65767262852387,0.3553859228561635
171,10.0,0.16,0.2,0.2,0.2,2.0,454.5816515029744,0.35148085081061264
172,10.0,0.16,0.2,0.2,2.0,0.0,455.64252279464614,0.39237871256142215
173,10.0,0.16,0.2,0.2,2.0,0.02,450.6065116283612,0.36723204144662014
174,10.0,0.16,0.2,0.2,2.0,0.2,464.2214425610544,0.3719582228402679
175,10.0,0.16,0.2,0.2,2.0,2.0,473.8949470804712,0.3963482231102443
176,10.0,0.16,0.2,2.0,0.0,0.0,456.32461943733256,0.3671386032298051
177,10.0,0.16,0.2,2.0,0.0,0.02,463.37615050785683,0.3905976286724164
178,10.0,0.16,0.2,2.0,0.0,0.2,465.4433023025779,0.3784678305209156
179,10.0,0.16,0.2,2.0,0.0,2.0,453.4659432338442,0.39423002727870293
180,10.0,0.16,0.2,2.0,0.02,0.0,459.8223544144877,0.4031163035939985
181,10.0,0.16,0.2,2.0,0.02,0.02,454.8012182258378,0.3535342157293749
182,10.0,0.16,0.2,2.0,0.02,0.2,467.8901995927684,0.3770366887992112
183,10.0,0.16,0.2,2.0,0.02,2.0,461.7846514781912,0.3712431819481313
184,10.0,0.16,0.2,2.0,0.2,0.0,451.34944049373536,0.35321025521406274
185,10.0,0.16,0.2,2.0,0.2,0.02,461.5107295294238,0.3742527081293754
186,10.0,0.16,0.2,2.0,0.2,0.2,454.8807836842272,0.36798121168072256
187,10.0,0.16,0.2,2.0,0.2,2.0,455.5302545566551,0.38480846535797103
188,10.0,0.16,0.2,2.0,2.0,0.0,459.6294793663637,0.35725796177968233
189,10.0,0.16,0.2,2.0,2.0,0.02,457.8949699404977,0.3725843584508548
190,10.0,0.16,0.2,2.0,2.0,0.2,453.7889566537913,0.3629613486410878
191,10.0,0.16,0.2,2.0,2.0,2.0,456.73834991880204,0.3614018943725764
192,10.0,0.16,2.0,0.0,0.0,0.0,470.25378098535344,0.3828376217238047
193,10.0,0.16,2.0,0.0,0.0,0.02,466.97273021598204,0.36678345054183503
194,10.0,0.16,2.0,0.0,0.0,0.2,460.6913032696018,0.3658249248114356
195,10.0,0.16,2.0,0.0,0.0,2.0,457.6904751122997,0.386326181147406
196,10.0,0.16,2.0,0.0,0.02,0.0,465.6786179369368,0.3592468490150663
197,10.0,0.16,2.0,0.0,0.02,0.02,461.8124830813953,0.3937444858950864
198,10.0,0.16,2.0,0.0,0.02,0.2,458.7979404489554,0.380700964686242
199,10.0,0.16,2.0,0.0,0.02,2.0,454.71726997763534,0.3691551420858989
200,10.0,0.16,2.0,0.0,0.2,0.0,451.7608831191595,0.350385229717201
201,10.0,0.16,2.0,0.0,0.2,0.02,462.6572149664102,0.3570213815484681
202,10.0,0.16,2.0,0.0,0.2,0.2,459.3151837921565,0.35522514127082777
203,10.0,0.16,2.0,0.0,0.2,2.0,465.8954028125538,0.3945317045615787
204,10.0,0.16,2.0,0.0,2.0,0.0,455.23231071055466,0.36603490868209887
205,10.0,0.16,2.0,0.0,2.0,0.02,454.38940608108567,0.3665651880429989
206,10.0,0.16,2.0,0.0,2.0,0.2,460.55950035475615,0.3708735950879792
207,10.0,0.16,2.0,0.0,2.0,2.0,457.5400763846116,0.3633166326223743
208,10.0,0.16,2.0,0.02,0.0,0.0,454.87812130648217,0.37178436254887315
209,10.0,0.16,2.0,0.02,0.0,0.02,463.0221451797813,0.3929223063032685
210,10.0,0.16,2.0,0.02,0.0,0.2,467.06954614877947,0.3642327592657758
211,10.0,0.16,2.0,0.02,0.0,2.0,470.06023047952505,0.3137605619431858
212,10.0,0.16,2.0,0.02,0.02,0.0,460.3916740131513,0.3924950333315188
213,10.0,0.16,2.0,0.02,0.02,0.02,452.57568839871215,0.3711004530524298
214,10.0,0.16,2.0,0.02,0.02,0.2,463.77075269763145,0.368908476125675
215,10.0,0.16,2.0,0.02,0.02,2.0,462.2373528667347,0.3474099437713433
216,10.0,0.16,2.0,0.02,0.2,0.0,455.3858127580982,0.3952857081550705
217,10.0,0.16,2.0,0.02,0.2,0.02,457.2792227471064,0.3519761208408785
218,10.0,0.16,2.0,0.02,0.2,0.2,457.5295179175866,0.3505862133662313
219,10.0,0.16,2.0,0.02,0.2,2.0,467.7628881585832,0.3939277246613773
220,10.0,0.16,2.0,0.02,2.0,0.0,461.54733750232145,0.35670814845591897
221,10.0,0.16,2.0,0.02,2.0,0.02,454.4784326229484,
222,10.0,0.16,2.0,0.02,2.0,0.2,462.5981743427941,0.3542455160521422
223,10.0,0.16,2.0,0.02,2.0,2.0,456.7369631991948,0.3478702594166165
224,10.0,0.16,2.0,0.2,0.0,0.0,454.6994755671298,0.3693461538398873
225,10.0,0.16,2.0,0.2,0.0,0.02,456.134251093091,0.3861306905365851
226,10.0,0.16,2.0,0.2,0.0,0.2,460.9011254253203,0.3770488559849012
227,10.0,0.16,2.0,0.2,0.0,2.0,462.0851783142375,0.36264538456514056
228,10.0,0.16,2.0,0.2,0.02,0.0,465.6293175731684,0.3996988625496644
229,10.0,0.16,2.0,0.2,0.02,0.02,456.85977688473724,0.40036752221461924
230,10.0,0.16,2.0,0.2,0.02,0.2,465.79330621992966,0.368940971486555
231,10.0,0.16,2.0,0.2,0.02,2.0,462.8515250852787,0.3724592795200388
232,10.0,0.16,2.0,0.2,0.2,0.0,462.80347681370864,0.3992092650576311
233,10.0,0.16,2.0,0.2,0.2,0.02,448.88050538081404,0.35156764086193965
234,10.0,0.16,2.0,0.2,0.2,0.2,463.7478227970309,0.3769601668176916
235,10.0,0.16,2.0,0.2,0.2,2.0,465.79765668201446,0.32151505482020204
236,10.0,0.16,2.0,0.2,2.0,0.0,463.7422321574317,0.36704959569699336
237,10.0,0.16,2.0,0.2,2.0,0.02,461.5168333763074,0.36568424920318277
238,10.0,0.16,2.0,0.2,2.0,0.2,462.7467268603123,0.3672934117648765
239,10.0,0.16,2.0,0.2,2.0,2.0,446.99532482550484,0.37056874154970765
240,10.0,0.16,2.0,2.0,0.0,0.0,455.6428857425949,0.3797931160349852
241,10.0,0.16,2.0,2.0,0.0,0.02,460.22283790366447,0.3610747681483063
242,10.0,0.16,2.0,2.0,0.0,0.2,469.24113567319915,0.39001159535007135
243,10.0,0.16,2.0,2.0,0.0,2.0,459.9776561521904,0.3696511273566808
244,10.0,0.16,2.0,2.0,0.02,0.0,454.5514121524398,0.3606121165015187
245,10.0,0.16,2.0,2.0,0.02,0.02,463.16281814623727,0.3564881407704181
246,10.0,0.16,2.0,2.0,0.02,0.2,456.0895012890296,0.39104240514562466
247,10.0,0.16,2.0,2.0,0.02,2.0,448.6418814200441,0.4053735452464947
248,10.0,0.16,2.0,2.0,0.2,0.0,465.8913147868474,0.35497683149570725
249,10.0,0.16,2.0,2.0,0.2,0.02,462.9167066342298,0.3712569691014599
250,10.0,0.16,2.0,2.0,0.2,0.2,464.89444699349417,0.37733867871908455
251,10.0,0.16,2.0,2.0,0.2,2.0,459.5899979123504,0.3309833063566039
252,10.0,0.16,2.0,2.0,2.0,0.0,478.2995011182898,0.35859165554133426
253,10.0,0.16,2.0,2.0,2.0,0.02,464.316857593363,0.35776527385791923
254,10.0,0.16,2.0,2.0,2.0,0.2,462.2049575386048,0.3714500280427375
255,10.0,0.16,2.0,2.0,2.0,2.0,468.9968046774256,0.3755026182393132
256,10.0,0.32,0.0,0.0,0.0,0.0,460.2273778996685,0.3856966519402029
257,10.0,0.32,0.0,0.0,0.0,0.02,470.5042184911952,0.34740937115931875
258,10.0,0.32,0.0,0.0,0.0,0.2,466.85232827218897,0.3772663696711895
259,10.0,0.32,0.0,0.0,0.0,2.0,467.1774804682364,0.3706639617079368
260,10.0,0.32,0.0,0.0,0.02,0.0,482.40495321136575,0.3808037578222656
261,10.0,0.32,0.0,0.0,0.02,0.02,487.75593772868217,0.34049138311505645
262,10.0,0.32,0.0,0.0,0.02,0.2,471.0415867229724,0.35145173327923096
263,10.0,0.32,0.0,0.0,0.02,2.0,453.6624045688749,0.38380114545363614
264,10.0,0.32,0.0,0.0,0.2,0.0,473.3988257346859,0.3591364359544508
265,10.0,0.32,0.0,0.0,0.2,0.02,472.715758254471,0.3241922800624317
266,10.0,0.32,0.0,0.0,0.2,0.2,462.70673213463203,0.36974123528468106
267,10.0,0.32,0.0,0.0,0.2,2.0,470.3429632156145,0.38051255591492655
268,10.0,0.32,0.0,0.0,2.0,0.0,473.6385968210565,0.3426210705301149
269,10.0,0.32,0.0,0.0,2.0,0.02,472.2968498949562,0.3671200617488021
270,10.0,0.32,0.0,0.0,2.0,0.2,465.32534709615305,0.3520546370468205
271,10.0,0.32,0.0,0.0,2.0,2.0,465.5363220154047,0.36156924663641926
272,10.0,0.32,0.0,0.02,0.0,0.0,470.6894185982337,0.38740111172845576
273,10.0,0.32,0.0,0.02,0.0,0.02,465.5317540321532,0.35115610754478
274,10.0,0.32,0.0,0.02,0.0,0.2,473.35577665156234,0.3666331525769223
275,10.0,0.32,0.0,0.02,0.0,2.0,454.1688206360712,0.34649915393830655
276,10.0,0.32,0.0,0.02,0.02,0.0,464.3322715075048,0.3727184533114344
277,10.0,0.32,0.0,0.02,0.02,0.02,469.7765295948069,0.36121412924132923
278,10.0,0.32,0.0,0.02,0.02,0.2,484.8701741133728,0.3844183912262083
279,10.0,0.32,0.0,0.02,0.02,2.0,458.1300524460265,0.3575745505529878
280,10.0,0.32,0.0,0.02,0.2,0.0,476.7720383681778,0.3744632315218916
281,10.0,0.32,0.0,0.02,0.2,0.02,463.8399535145201,0.369656001182703
282,10.0,0.32,0.0,0.02,0.2,0.2,476.2607472764655,0.3575141541054105
283,10.0,0.32,0.0,0.02,0.2,2.0,457.35503693016335,0.3412612698631448
284,10.0,0.32,0.0,0.02,2.0,0.0,471.74137222069055,0.3507402067143686
285,10.0,0.32,0.0,0.02,2.0,0.02,456.7721078575915,0.3499900165550373
286,10.0,0.32,0.0,0.02,2.0,0.2,482.4187152710807,0.3614619171449107
287,10.0,0.32,0.0,0.02,2.0,2.0,470.46013872864967,0.37743492728373773
288,10.0,0.32,0.0,0.2,0.0,0.0,463.2718290951432,0.3624113418929847
289,10.0,0.32,0.0,0.2,0.0,0.02,470.25363618931885,0.3696455793034093
290,10.0,0.32,0.0,0.2,0.0,0.2,473.20472958826866,0.3371523807880249
291,10.0,0.32,0.0,0.2,0.0,2.0,459.2844797640954,0.365346904596987
292,10.0,0.32,0.0,0.2,0.02,0.0,475.0000233721876,0.3694075212568245
293,10.0,0.32,0.0,0.2,0.02,0.02,482.65725402978836,0.341905916878685
294,10.0,0.32,0.0,0.2,0.02,0.2,453.1246597693493,0.3583529438447971
295,10.0,0.32,0.0,0.2,0.02,2.0,467.40233908389746,0.36752665733018697
296,10.0,0.32,0.0,0.2,0.2,0.0,468.31513250678034,0.3782364732747331
297,10.0,0.32,0.0,0.2,0.2,0.02,472.8781860082385,0.35029667058685265
298,10.0,0.32,0.0,0.2,0.2,0.2,469.52091557894056,0.38066173723434255
299,10.0,0.32,0.0,0.2,0.2,2.0,467.28800694710174,0.390840642918613
300,10.0,0.32,0.0,0.2,2.0,0.0,466.7794251109602,0.33325049440901255
301,10.0,0.32,0.0,0.2,2.0,0.02,492.4396581170252,0.35112219970557745
302,10.0,0.32,0.0,0.2,2.0,0.2,479.49585008893706,0.38637462070327155
303,10.0,0.32,0.0,0.2,2.0,2.0,473.5110026557149,0.3568056101890485
304,10.0,0.32,0.0,2.0,0.0,0.0,466.0501907069312,0.34429993021596283
305,10.0,0.32,0.0,2.0,0.0,0.02,475.3492675738796,0.3511961979593992
306,10.0,0.32,0.0,2.0,0.0,0.2,474.6011116646697,0.3690413073738695
307,10.0,0.32,0.0,2.0,0.0,2.0,462.9980476556481,0.36949500655820106
308,10.0,0.32,0.0,2.0,0.02,0.0,478.77231869068254,0.3664330697243354
309,10.0,0.32,0.0,2.0,0.02,0.02,477.86788017275376,0.35192272319414736
310,10.0,0.32,0.0,2.0,0.02,0.2,466.139616634867,0.3589759417762542
311,10.0,0.32,0.0,2.0,0.02,2.0,467.6583854414878,0.3779797319480623
312,10.0,0.32,0.0,2.0,0.2,0.0,493.7700581808049,0.36769401746718533
313,10.0,0.32,0.0,2.0,0.2,0.02,475.09322005640206,0.3512149696176461
314,10.0,0.32,0.0,2.0,0.2,0.2,468.00123847485236,0.3437837533676896
315,10.0,0.32,0.0,2.0,0.2,2.0,471.5315590593797,0.359998859091665
316,10.0,0.32,0.0,2.0,2.0,0.0,467.27534404146775,0.32975633453186604
317,10.0,0.32,0.0,2.0,2.0,0.02,474.4260539675824,0.3709625358910444
318,10.0,0.32,0.0,2.0,2.0,0.2,471.33379192320785,
319,10.0,0.32,0.0,2.0,2.0,2.0,471.76716882936273,0.36502190521899014
320,10.0,0.32,0.02,0.0,0.0,0.0,480.14080903100125,0.31900172100975277
321,10.0,0.32,0.02,0.0,0.0,0.02,477.4822828967466,0.37651093249694856
322,10.0,0.32,0.02,0.0,0.0,0.2,472.940985214076,0.32863728029421396
323,10.0,0.32,0.02,0.0,0.0,2.0,465.005347147844,0.3768703144128946
324,10.0,0.32,0.02,0.0,0.02,0.0,475.8042022735991,0.3809949294512644
