,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
53,10.0,0.16,0.0,2.0,0.02,0.02,368.92655084189494,0.38656106290410497
54,10.0,0.16,0.0,2.0,0.02,0.2,371.8392492196992,0.42439719631259815
55,10.0,0.16,0.0,2.0,0.02,2.0,373.67280195427116,0.3973393307409787
56,10.0,0.16,0.0,2.0,0.2,0.0,365.5824924936346,0.41859308610904944
57,10.0,0.16,0.0,2.0,0.2,0.02,374.3732012984983,0.39908169644592106
58,10.0,0.16,0.0,2.0,0.2,0.2,364.4364336320146,0.3890225197549333
59,10.0,0.16,0.0,2.0,0.2,2.0,366.670856103921,
60,10.0,0.16,0.0,2.0,2.0,0.0,367.9995682252487,0.40410023547723484
61,10.0,0.16,0.0,2.0,2.0,0.02,372.8589490586545,0.4048982289866413
62,10.0,0.16,0.0,2.0,2.0,0.2,369.3559243939859,0.38963001933855196
63,10.0,0.16,0.0,2.0,2.0,2.0,380.668277384596,0.3924906770100269
64,10.0,0.16,0.02,0.0,0.0,0.0,363.7131989804047,0.3987495768929234
65,10.0,0.16,0.02,0.0,0.0,0.02,375.3943815189194,0.40410782538816054
66,10.0,0.16,0.02,0.0,0.0,0.2,373.22985985200967,0.4161992329927926
67,10.0,0.16,0.02,0.0,0.0,2.0,374.28615418548037,0.3813689594453775
68,10.0,0.16,0.02,0.0,0.02,0.0,367.0151398266013,0.4260565449020011
69,10.0,0.16,0.02,0.0,0.02,0.02,358.8850574312336,0.4194774875275631
70,10.0,0.16,0.02,0.0,0.02,0.2,384.3662255538186,0.42943422310714163
71,10.0,0.16,0.02,0.0,0.02,2.0,366.7632988998392,0.4044938837324411
72,10.0,0.16,0.02,0.0,0.2,0.0,378.720167403185,0.3823115231251928
73,10.0,0.16,0.02,0.0,0.2,0.02,365.58168404500884,0.4184301813642615
74,10.0,0.16,0.02,0.0,0.2,0.2,368.3636760299141,0.4307643937485573
75,10.0,0.16,0.02,0.0,0.2,2.0,364.6872932653522,0.400587045528967
76,10.0,0.16,0.02,0.0,2.0,0.0,377.74585080755895,0.4398257745595389
77,10.0,0.16,0.02,0.0,2.0,0.02,366.8834309710767,0.3542328429252066
78,10.0,0.16,0.02,0.0,2.0,0.2,362.9507513946646,0.42410972152957593
79,10.0,0.16,0.02,0.0,2.0,2.0,381.12628602856,0.4117877121339319
80,10.0,0.16,0.02,0.02,0.0,0.0,370.9477904775937,0.4111848223178278
81,10.0,0.16,0.02,0.02,0.0,0.02,364.65503901718483,0.39721206363366507
82,10.0,0.16,0.02,0.02,0.0,0.2,368.8997449086125,0.34727741736953954
83,10.0,0.16,0.02,0.02,0.0,2.0,374.85463023160935,0.42030095760327046
84,10.0,0.16,0.02,0.02,0.02,0.0,367.46226470464745,0.3988013639841271
85,10.0,0.16,0.02,0.02,0.02,0.02,378.54974547759764,0.4228195833782972
86,10.0,0.16,0.02,0.02,0.02,0.2,369.1625950334943,0.3854947490123608
87,10.0,0.16,0.02,0.02,0.02,2.0,367.0882424073739,0.4037431009107771
88,10.0,0.16,0.02,0.02,0.2,0.0,364.574266373863,0.3936011256733544
89,10.0,0.16,0.02,0.02,0.2,0.02,373.7163747197948,0.4292942949399853
90,10.0,0.16,0.02,0.02,0.2,0.2,375.04105905246536,0.42775976604722354
91,10.0,0.16,0.02,0.02,0.2,2.0,369.9082296767203,0.4257284541930605
92,10.0,0.16,0.02,0.02,2.0,0.0,368.29920206343536,0.3749325773538794
93,10.0,0.16,0.02,0.02,2.0,0.02,363.5355430792849,0.40284715933686444
94,10.0,0.16,0.02,0.02,2.0,0.2,373.6050145764105,0.37710274149335143
95,10.0,0.16,0.02,0.02,2.0,2.0,368.5260728587567,0.3862394196778709
96,10.0,0.16,0.02,0.2,0.0,0.0,369.0852469860287,0.4254599507353455
97,10.0,0.16,0.02,0.2,0.0,0.02,368.9203574355,0.409447867281673
98,10.0,0.16,0.02,0.2,0.0,0.2,357.29701945400063,0.3721784685411421
99,10.0,0.16,0.02,0.2,0.0,2.0,373.21078460557885,0.3812058278698064
100,10.0,0.16,0.02,0.2,0.02,0.0,369.0221714209488,0.3765923581966872
101,10.0,0.16,0.02,0.2,0.02,0.02,375.7819706381333,0.40886289453576613
102,10.0,0.16,0.02,0.2,0.02,0.2,367.4090608701417,0.3842142197127825
103,10.0,0.16,0.02,0.2,0.02,2.0,370.01417989057614,0.40618844886269256
104,10.0,0.16,0.02,0.2,0.2,0.0,368.1382661121714,0.37279835039178866
105,10.0,0.16,0.02,0.2,0.2,0.02,380.56610029501036,0.3740988552242157
106,10.0,0.16,0.02,0.2,0.2,0.2,370.5858614215838,0.39492020160428976
107,10.0,0.16,0.02,0.2,0.2,2.0,373.9697980662935,0.4101983042655533
108,10.0,0.16,0.02,0.2,2.0,0.0,377.0393292910473,0.40820316380849125
109,10.0,0.16,0.02,0.2,2.0,0.02,365.1591619585119,0.4192399744754634
110,10.0,0.16,0.02,0.2,2.0,0.2,370.06855458729325,0.43345641578623634
111,10.0,0.16,0.02,0.2,2.0,2.0,362.84909616586265,0.4156019467011031
112,10.0,0.16,0.02,2.0,0.0,0.0,383.4387095204935,0.4191205723148431
113,10.0,0.16,0.02,2.0,0.0,0.02,365.9579309278711,0.4116683864530212
114,10.0,0.16,0.02,2.0,0.0,0.2,370.7015802100807,0.3560943990382249
115,10.0,0.16,0.02,2.0,0.0,2.0,366.49491318465897,0.4096045624224364
116,10.0,0.16,0.02,2.0,0.02,0.0,368.22533306142464,0.42663478218086154
117,10.0,0.16,0.02,2.0,0.02,0.02,365.5220271459431,0.3987372236731133
118,10.0,0.16,0.02,2.0,0.02,0.2,369.1512382824398,0.4053953538496655
119,10.0,0.16,0.02,2.0,0.02,2.0,367.2859559065312,0.4289515260261769
120,10.0,0.16,0.02,2.0,0.2,0.0,365.69082066493417,0.3761534962018318
121,10.0,0.16,0.02,2.0,0.2,0.02,376.348435475339,0.4039390601566346
122,10.0,0.16,0.02,2.0,0.2,0.2,374.70479640547575,0.3671198616681761
123,10.0,0.16,0.02,2.0,0.2,2.0,370.5225056402861,0.4352740768601534
124,10.0,0.16,0.02,2.0,2.0,0.0,362.46050481994416,0.3374518481060989
125,10.0,0.16,0.02,2.0,2.0,0.02,374.511655048982,0.4109335554641995
126,10.0,0.16,0.02,2.0,2.0,0.2,373.0276348968252,0.4128372862571349
127,10.0,0.16,0.02,2.0,2.0,2.0,373.7576860896203,0.4165155657825712
128,10.0,0.16,0.2,0.0,0.0,0.0,364.3708485202896,0.40934037534386253
129,10.0,0.16,0.2,0.0,0.0,0.02,363.6508170504025,0.4269250875186172
130,10.0,0.16,0.2,0.0,0.0,0.2,367.17076858214307,0.4108980390109814
131,10.0,0.16,0.2,0.0,0.0,2.0,369.0612022919145,0.4015584876604402
132,10.0,0.16,0.2,0.0,0.02,0.0,375.63392956717473,0.39277529637123865
133,10.0,0.16,0.2,0.0,0.02,0.02,370.72852793863785,0.3799890092787428
134,10.0,0.16,0.2,0.0,0.02,0.2,367.7720216371721,0.4021303111436365
135,10.0,0.16,0.2,0.0,0.02,2.0,369.05292785513086,0.4075961737797793
136,10.0,0.16,0.2,0.0,0.2,0.0,369.4757852153215,0.39683061647096357
137,10.0,0.16,0.2,0.0,0.2,0.02,365.4609198704582,0.37440721855462233
138,10.0,0.16,0.2,0.0,0.2,0.2,358.5342508371418,0.3778335384472482
139,10.0,0.16,0.2,0.0,0.2,2.0,364.26477680170836,0.42242974173280035
140,10.0,0.16,0.2,0.0,2.0,0.0,366.9067008726353,0.4041130738557272
141,10.0,0.16,0.2,0.0,2.0,0.02,369.306992174954,0.39654862008429775
142,10.0,0.16,0.2,0.0,2.0,0.2,372.58390716615685,0.4263723634297093
143,10.0,0.16,0.2,0.0,2.0,2.0,374.817302029555,0.41729487704248747
144,10.0,0.16,0.2,0.02,0.0,0.0,376.4157924647496,0.40384869650532207
145,10.0,0.16,0.2,0.02,0.0,0.02,377.60545045557967,0.4110211969122548
146,10.0,0.16,0.2,0.02,0.0,0.2,380.73142730939895,0.3643619520342816
147,10.0,0.16,0.2,0.02,0.0,2.0,366.007254617226,0.3983294851658483
148,10.0,0.16,0.2,0.02,0.02,0.0,357.25919514339364,0.40098588967073867
149,10.0,0.16,0.2,0.02,0.02,0.02,368.1947482025545,0.3854639584900553
150,10.0,0.16,0.2,0.02,0.02,0.2,374.5926719053928,0.4227043263645164
151,10.0,0.16,0.2,0.02,0.02,2.0,368.5631196667484,0.4117903537973791
152,10.0,0.16,0.2,0.02,0.2,0.0,363.77467433331395,0.4166882856267624
153,10.0,0.16,0.2,0.02,0.2,0.02,366.49249682264525,0.42627866310142737
154,10.0,0.16,0.2,0.02,0.2,0.2,370.6047427833092,0.4319494411697776
155,10.0,0.16,0.2,0.02,0.2,2.0,365.37185871743867,0.36866160354530986
156,10.0,0.16,0.2,0.02,2.0,0.0,371.2162623449392,0.4098992923042666
157,10.0,0.16,0.2,0.02,2.0,0.02,366.6879719158042,0.4392896953896195
158,10.0,0.16,0.2,0.02,2.0,0.2,377.30621203205294,0.4106025273302439
159,10.0,0.16,0.2,0.02,2.0,2.0,371.4070962754492,0.41781667230872604
160,10.0,0.16,0.2,0.2,0.0,0.0,368.05259216346667,0.38009317449254093
161,10.0,0.16,0.2,0.2,0.0,0.02,370.7512319628858,0.3600548726510817
162,10.0,0.16,0.2,0.2,0.0,0.2,367.7018135593309,0.38570358615294925
163,10.0,0.16,0.2,0.2,0.0,2.0,365.2120010603453,0.4234973291474094
164,10.0,0.16,0.2,0.2,0.02,0.0,377.91741561957537,0.4195779724866199
165,10.0,0.16,0.2,0.2,0.02,0.02,368.4391531238808,0.4167827791456122
166,10.0,0.16,0.2,0.2,0.02,0.2,366.9435202235137,0.4099644729244806
167,10.0,0.16,0.2,0.2,0.02,2.0,371.67709684100976,0.38169579169460904
168,10.0,0.16,0.2,0.2,0.2,0.0,378.89203062987855,0.40357377360723057
169,10.0,0.16,0.2,0.2,0.2,0.02,372.37133787488335,
170,10.0,0.16,0.2,0.2,0.2,0.2,371.0498412679403,0.4204201626811492
171,10.0,0.16,0.2,0.2,0.2,2.0,374.54720211241295,0.42893779956085815
172,10.0,0.16,0.2,0.2,2.0,0.0,373.8366140061055,0.42840952392044174
173,10.0,0.16,0.2,0.2,2.0,0.02,362.6082778820586,0.41902812440232384
174,10.0,0.16,0.2,0.2,2.0,0.2,372.4665691398211,0.3867980616544282
175,10.0,0.16,0.2,0.2,2.0,2.0,365.9951635375718,0.4138461486828285
176,10.0,0.16,0.2,2.0,0.0,0.0,364.62958175085885,0.39083114427562266
177,10.0,0.16,0.2,2.0,0.0,0.02,374.5070244743081,0.43273207965212107
178,10.0,0.16,0.2,2.0,0.0,0.2,367.4056137856109,0.44203744920683213
179,10.0,0.16,0.2,2.0,0.0,2.0,362.6340767480278,0.39950294429104416
180,10.0,0.16,0.2,2.0,0.02,0.0,365.1175103239576,0.4043524611911064
181,10.0,0.16,0.2,2.0,0.02,0.02,365.81700565717216,0.4241647266505985
182,10.0,0.16,0.2,2.0,0.02,0.2,370.56441102580595,0.4232238698674959
183,10.0,0.16,0.2,2.0,0.02,2.0,364.5683718648714,0.4200498130201591
184,10.0,0.16,0.2,2.0,0.2,0.0,367.04740739680847,
185,10.0,0.16,0.2,2.0,0.2,0.02,369.8554695189518,0.40460170920418376
186,10.0,0.16,0.2,2.0,0.2,0.2,367.039814221882,0.4144515144772831
187,10.0,0.16,0.2,2.0,0.2,2.0,364.0665458262142,0.4343818223482316
188,10.0,0.16,0.2,2.0,2.0,0.0,381.5985202839468,0.4147130983921069
189,10.0,0.16,0.2,2.0,2.0,0.02,365.40854030779343,0.38443832801205113
190,10.0,0.16,0.2,2.0,2.0,0.2,370.782336515651,0.3767389487301117
191,10.0,0.16,0.2,2.0,2.0,2.0,366.43795152552696,0.406692701951792
192,10.0,0.16,2.0,0.0,0.0,0.0,371.2450619661871,0.40724870996788376
193,10.0,0.16,2.0,0.0,0.0,0.02,372.94634822736987,0.4150008460517612
194,10.0,0.16,2.0,0.0,0.0,0.2,360.27207756221765,0.41552057764753564
195,10.0,0.16,2.0,0.0,0.0,2.0,372.01305680841386,0.42779412364059366
196,10.0,0.16,2.0,0.0,0.02,0.0,365.7440810389475,0.3959766496692623
197,10.0,0.16,2.0,0.0,0.02,0.02,365.17542407991135,0.37699908178224856
198,10.0,0.16,2.0,0.0,0.02,0.2,370.93988234212685,0.39970402427532703
199,10.0,0.16,2.0,0.0,0.02,2.0,373.59004746540825,0.4195604435469916
200,10.0,0.16,2.0,0.0,0.2,0.0,380.87346409565185,0.4362457995417979
201,10.0,0.16,2.0,0.0,0.2,0.02,364.29391684001473,0.41397341545592703
202,10.0,0.16,2.0,0.0,0.2,0.2,362.2449349201193,0.4004391669034526
203,10.0,0.16,2.0,0.0,0.2,2.0,370.5173751348516,0.42153122580655655
204,10.0,0.16,2.0,0.0,2.0,0.0,386.13575154000864,0.4344858087974029
205,10.0,0.16,2.0,0.0,2.0,0.02,363.14547239358274,0.3980287541003037
206,10.0,0.16,2.0,0.0,2.0,0.2,369.8924842457538,0.4024722314609454
207,10.0,0.16,2.0,0.0,2.0,2.0,365.5436052635852,0.4082866062644549
208,10.0,0.16,2.0,0.02,0.0,0.0,371.2402541436004,
209,10.0,0.16,2.0,0.02,0.0,0.02,378.22976442941336,0.4239670448185312
210,10.0,0.16,2.0,0.02,0.0,0.2,366.57360800567085,0.42029914517071915
211,10.0,0.16,2.0,0.02,0.0,2.0,366.9818651402135,0.40134696270864806
212,10.0,0.16,2.0,0.02,0.02,0.0,370.8729991161229,0.4310251836599025
213,10.0,0.16,2.0,0.02,0.02,0.02,365.8506342617083,0.40943192189293015
214,10.0,0.16,2.0,0.02,0.02,0.2,367.046325673496,0.4265458476044571
215,10.0,0.16,2.0,0.02,0.02,2.0,375.55356732702535,
216,10.0,0.16,2.0,0.02,0.2,0.0,372.46615650347616,0.3964818166811455
217,10.0,0.16,2.0,0.02,0.2,0.02,372.7763078659529,0.3871289335602321
218,10.0,0.16,2.0,0.02,0.2,0.2,365.68017302103465,0.4319869134563286
219,10.0,0.16,2.0,0.02,0.2,2.0,369.9381324760217,0.3980523845330383
220,10.0,0.16,2.0,0.02,2.0,0.0,380.08641081279836,0.40389689082032143
221,10.0,0.16,2.0,0.02,2.0,0.02,377.8318970998503,0.4053465024578288
222,10.0,0.16,2.0,0.02,2.0,0.2,379.11856787837996,0.42526579421941074
223,10.0,0.16,2.0,0.02,2.0,2.0,365.70017246882514,0.3568089057471169
224,10.0,0.16,2.0,0.2,0.0,0.0,367.7887216206957,0.3915323778131119
225,10.0,0.16,2.0,0.2,0.0,0.02,355.9592406582084,0.4221169012240218
226,10.0,0.16,2.0,0.2,0.0,0.2,368.6301900241764,0.40200421980364176
227,10.0,0.16,2.0,0.2,0.0,2.0,365.1296885588773,0.4159131222435154
228,10.0,0.16,2.0,0.2,0.02,0.0,380.33181906438483,0.4178088618759418
229,10.0,0.16,2.0,0.2,0.02,0.02,363.62960607110017,0.4046849632002437
230,10.0,0.16,2.0,0.2,0.02,0.2,365.977700852572,0.3803425078876701
231,10.0,0.16,2.0,0.2,0.02,2.0,366.4891473425377,0.406280598799986
232,10.0,0.16,2.0,0.2,0.2,0.0,365.4771509515956,0.40479898025162564
233,10.0,0.16,2.0,0.2,0.2,0.02,362.56702675843314,0.3905930421111536
234,10.0,0.16,2.0,0.2,0.2,0.2,364.4815195424623,0.4202172636858506
235,10.0,0.16,2.0,0.2,0.2,2.0,370.91031270156617,0.4051029383648238
236,10.0,0.16,2.0,0.2,2.0,0.0,367.7682005638712,0.41369292949246866
237,10.0,0.16,2.0,0.2,2.0,0.02,371.34519458101784,
238,10.0,0.16,2.0,0.2,2.0,0.2,359.7538025628228,0.4380607542065681
239,10.0,0.16,2.0,0.2,2.0,2.0,374.38696890343806,0.3732085707516602
240,10.0,0.16,2.0,2.0,0.0,0.0,369.4405537840313,0.3676742153733068
241,10.0,0.16,2.0,2.0,0.0,0.02,359.68525150351684,0.4206173696801047
242,10.0,0.16,2.0,2.0,0.0,0.2,371.2906888132572,0.39558162153346427
243,10.0,0.16,2.0,2.0,0.0,2.0,365.797386517032,0.4057727833912068
244,10.0,0.16,2.0,2.0,0.02,0.0,377.4269212995616,0.42462993252499803
245,10.0,0.16,2.0,2.0,0.02,0.02,371.04056031054563,0.4294229972564576
246,10.0,0.16,2.0,2.0,0.02,0.2,369.17282013102965,0.4074246844934805
247,10.0,0.16,2.0,2.0,0.02,2.0,366.2924174017331,0.40379458624874537
248,10.0,0.16,2.0,2.0,0.2,0.0,371.07900759402565,0.4237867733238514
249,10.0,0.16,2.0,2.0,0.2,0.02,369.14996947397174,0.39484538785296536
250,10.0,0.16,2.0,2.0,0.2,0.2,366.3605632264019,0.4230610886764113
251,10.0,0.16,2.0,2.0,0.2,2.0,367.6450712231874,0.3920543392458453
252,10.0,0.16,2.0,2.0,2.0,0.0,360.99854983706354,
253,10.0,0.16,2.0,2.0,2.0,0.02,364.0261979102141,0.4182746198816157
254,10.0,0.16,2.0,2.0,2.0,0.2,373.6030682644754,0.4089920871918768
255,10.0,0.16,2.0,2.0,2.0,2.0,364.3929516094014,0.39909611590496
256,10.0,0.32,0.0,0.0,0.0,0.0,388.6528802044812,
257,10.0,0.32,0.0,0.0,0.0,0.02,365.15684657301193,0.4093920538848897
258,10.0,0.32,0.0,0.0,0.0,0.2,373.94623746948463,0.40011455081786856
259,10.0,0.32,0.0,0.0,0.0,2.0,385.9264640191892,0.3611836742227248
260,10.0,0.32,0.0,0.0,0.02,0.0,378.95915026584726,0.362239133797672
261,10.0,0.32,0.0,0.0,0.02,0.02,380.34414178363005,0.420249861607718
262,10.0,0.32,0.0,0.0,0.02,0.2,389.0942351818158,0.36255166439597397
263,10.0,0.32,0.0,0.0,0.02,2.0,373.8731500194942,0.37437106856397856
264,10.0,0.32,0.0,0.0,0.2,0.0,376.308337989439,0.3713468121129914
265,10.0,0.32,0.0,0.0,0.2,0.02,384.32052982428826,0.3918689544538273
266,10.0,0.32,0.0,0.0,0.2,0.2,368.9644766205511,0.4097820012731363
267,10.0,0.32,0.0,0.0,0.2,2.0,388.9275689742626,0.3985445721526162
268,10.0,0.32,0.0,0.0,2.0,0.0,378.0941817670304,0.346994376473504
269,10.0,0.32,0.0,0.0,2.0,0.02,361.9795679646377,0.3819195071161722
270,10.0,0.32,0.0,0.0,2.0,0.2,373.5600667855873,0.388323462741291
271,10.0,0.32,0.0,0.0,2.0,2.0,377.39203947961573,0.3723200595171526
272,10.0,0.32,0.0,0.02,0.0,0.0,382.99940282038045,0.3555732622337528
273,10.0,0.32,0.0,0.02,0.0,0.02,377.43155814377593,0.4062712090961257
274,10.0,0.32,0.0,0.02,0.0,0.2,383.84120030989965,0.32007356065015585
275,10.0,0.32,0.0,0.02,0.0,2.0,369.97021891791877,0.37134891056319735
276,10.0,0.32,0.0,0.02,0.02,0.0,364.14112653385536,0.34029283243353525
277,10.0,0.32,0.0,0.02,0.02,0.02,406.7297339963173,0.37916180544333977
278,10.0,0.32,0.0,0.02,0.02,0.2,403.49277059937117,0.40571166941432146
279,10.0,0.32,0.0,0.02,0.02,2.0,372.9702461223222,0.3981509261343067
280,10.0,0.32,0.0,0.02,0.2,0.0,375.62566670307496,0.4088937956068986
281,10.0,0.32,0.0,0.02,0.2,0.02,378.557872720289,0.36148829284801987
282,10.0,0.32,0.0,0.02,0.2,0.2,379.82324530511863,
283,10.0,0.32,0.0,0.02,0.2,2.0,376.1810781140699,0.391935767150577
284,10.0,0.32,0.0,0.02,2.0,0.0,368.7071197214628,0.3728565104294681
285,10.0,0.32,0.0,0.02,2.0,0.02,378.51958445366273,0.4031936684964919
286,10.0,0.32,0.0,0.02,2.0,0.2,376.9018159354061,0.4188966502623925
287,10.0,0.32,0.0,0.02,2.0,2.0,382.00356224640404,0.3940380271760848
288,10.0,0.32,0.0,0.2,0.0,0.0,374.894372487582,0.39280977543051
289,10.0,0.32,0.0,0.2,0.0,0.02,384.0871591960752,0.4176811615512114
290,10.0,0.32,0.0,0.2,0.0,0.2,400.614371689535,0.39842686140339034
291,10.0,0.32,0.0,0.2,0.0,2.0,378.54195764845,0.3666096100892036
292,10.0,0.32,0.0,0.2,0.02,0.0,385.53863549681466,0.37840601045963546
293,10.0,0.32,0.0,0.2,0.02,0.02,380.540283972189,0.36845022565983315
294,10.0,0.32,0.0,0.2,0.02,0.2,371.05367849395446,0.3513295817615998
295,10.0,0.32,0.0,0.2,0.02,2.0,384.17764662499326,0.4081253373969863
296,10.0,0.32,0.0,0.2,0.2,0.0,374.06079744374046,0.38736571874032116
297,10.0,0.32,0.0,0.2,0.2,0.02,370.70420656712736,0.4096754986142125
298,10.0,0.32,0.0,0.2,0.2,0.2,386.3076794980319,0.4148635665109171
299,10.0,0.32,0.0,0.2,0.2,2.0,378.4333321609426,0.3960663996658891
300,10.0,0.32,0.0,0.2,2.0,0.0,365.9517377482888,0.4199988923232078
301,10.0,0.32,0.0,0.2,2.0,0.02,376.47269060626166,0.41973153900963633
302,10.0,0.32,0.0,0.2,2.0,0.2,374.46997257636144,0.39483499605653943
303,10.0,0.32,0.0,0.2,2.0,2.0,369.34840109624815,0.3914120893836956
304,10.0,0.32,0.0,2.0,0.0,0.0,365.5198207708267,0.4180597190123497
305,10.0,0.32,0.0,2.0,0.0,0.02,366.81266313771255,0.36892487301589294
306,10.0,0.32,0.0,2.0,0.0,0.2,395.94893283375563,0.37199202839357104
307,10.0,0.32,0.0,2.0,0.0,2.0,366.7862980549943,0.3666195518568318
308,10.0,0.32,0.0,2.0,0.02,0.0,377.0102880579267,0.3941588594996164
309,10.0,0.32,0.0,2.0,0.02,0.02,369.48577045180855,0.36144914785872306
310,10.0,0.32,0.0,2.0,0.02,0.2,386.607349597636,0.40175758363208236
311,10.0,0.32,0.0,2.0,0.02,2.0,384.33466497916106,0.3557162456986264
312,10.0,0.32,0.0,2.0,0.2,0.0,375.1679234320363,0.3942929432506306
313,10.0,0.32,0.0,2.0,0.2,0.02,379.8662119269668,0.3878134375417532
314,10.0,0.32,0.0,2.0,0.2,0.2,375.4772758981821,0.3620949091094072
315,10.0,0.32,0.0,2.0,0.2,2.0,384.03906269315286,0.4117760059170445
316,10.0,0.32,0.0,2.0,2.0,0.0,370.43213835426917,0.34141896251155146
317,10.0,0.32,0.0,2.0,2.0,0.02,369.48789771043664,0.4344430293864297
318,10.0,0.32,0.0,2.0,2.0,0.2,368.3432279340503,0.37787643125584564
319,10.0,0.32,0.0,2.0,2.0,2.0,372.9897672367247,0.37111357923777216
320,10.0,0.32,0.02,0.0,0.0,0.0,372.9790875272451,0.3916604631651971
321,10.0,0.32,0.02,0.0,0.0,0.02,371.4433517446778,0.4199946955619916
322,10.0,0.32,0.02,0.0,0.0,0.2,367.98095854977686,0.40796026949907627
323,10.0,0.32,0.02,0.0,0.0,2.0,379.277467800093,0.39695914022809536
324,10.0,0.32,0.02,0.0,0.02,0.0,386.3325685830263,0.38294750381646325
325,10.0,0.32,0.02,0.0,0.02,0.02,376.009072878628,0.40571263449207157
