,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
162,10.0,0.16,0.2,0.2,0.0,0.2,253.29627309036118
163,10.0,0.16,0.2,0.2,0.0,2.0,253.06856614180504
164,10.0,0.16,0.2,0.2,0.02,0.0,253.88799963592768
165,10.0,0.16,0.2,0.2,0.02,0.02,245.7495786462832
166,10.0,0.16,0.2,0.2,0.02,0.2,252.73244648246552
167,10.0,0.16,0.2,0.2,0.02,2.0,255.92660931379746
168,10.0,0.16,0.2,0.2,0.2,0.0,259.2313013878889
169,10.0,0.16,0.2,0.2,0.2,0.02,260.4043274526726
170,10.0,0.16,0.2,0.2,0.2,0.2,258.1868936947397
171,10.0,0.16,0.2,0.2,0.2,2.0,247.33824650691497
172,10.0,0.16,0.2,0.2,2.0,0.0,263.1002967169681
173,10.0,0.16,0.2,0.2,2.0,0.02,255.11229496335784
174,10.0,0.16,0.2,0.2,2.0,0.2,264.5655577302529
175,10.0,0.16,0.2,0.2,2.0,2.0,274.866573943714
176,10.0,0.16,0.2,2.0,0.0,0.0,263.6035625398493
177,10.0,0.16,0.2,2.0,0.0,0.02,255.73008853717656
178,10.0,0.16,0.2,2.0,0.0,0.2,258.9283642330843
179,10.0,0.16,0.2,2.0,0.0,2.0,252.63128892153458
180,10.0,0.16,0.2,2.0,0.02,0.0,250.93504684187718
181,10.0,0.16,0.2,2.0,0.02,0.02,258.32131587997367
182,10.0,0.16,0.2,2.0,0.02,0.2,258.2081415536761
183,10.0,0.16,0.2,2.0,0.02,2.0,264.5886906756644
184,10.0,0.16,0.2,2.0,0.2,0.0,260.06789957969795
185,10.0,0.16,0.2,2.0,0.2,0.02,281.9095855083848
186,10.0,0.16,0.2,2.0,0.2,0.2,251.2223108450833
187,10.0,0.16,0.2,2.0,0.2,2.0,262.15845167499924
188,10.0,0.16,0.2,2.0,2.0,0.0,255.38796782462902
189,10.0,0.16,0.2,2.0,2.0,0.02,258.9548521050293
190,10.0,0.16,0.2,2.0,2.0,0.2,250.99908151749042
191,10.0,0.16,0.2,2.0,2.0,2.0,246.94124702859696
192,10.0,0.16,2.0,0.0,0.0,0.0,256.76046560510935
193,10.0,0.16,2.0,0.0,0.0,0.02,260.80418356611875
194,10.0,0.16,2.0,0.0,0.0,0.2,254.42857901341083
195,10.0,0.16,2.0,0.0,0.0,2.0,260.1870654531312
196,10.0,0.16,2.0,0.0,0.02,0.0,260.13377408547825
197,10.0,0.16,2.0,0.0,0.02,0.02,252.29907132856084
198,10.0,0.16,2.0,0.0,0.02,0.2,252.2482488761816
199,10.0,0.16,2.0,0.0,0.02,2.0,250.91339508112912
200,10.0,0.16,2.0,0.0,0.2,0.0,252.46872330487582
201,10.0,0.16,2.0,0.0,0.2,0.02,260.07273822950816
202,10.0,0.16,2.0,0.0,0.2,0.2,261.99780175815005
203,10.0,0.16,2.0,0.0,0.2,2.0,258.4439114979274
204,10.0,0.16,2.0,0.0,2.0,0.0,268.2186536384942
205,10.0,0.16,2.0,0.0,2.0,0.02,258.50124088108686
206,10.0,0.16,2.0,0.0,2.0,0.2,263.37633509534754
207,10.0,0.16,2.0,0.0,2.0,2.0,252.7257327623389
208,10.0,0.16,2.0,0.02,0.0,0.0,268.3190608924037
209,10.0,0.16,2.0,0.02,0.0,0.02,257.8754654917867
210,10.0,0.16,2.0,0.02,0.0,0.2,254.1694335039193
211,10.0,0.16,2.0,0.02,0.0,2.0,251.8665463480273
212,10.0,0.16,2.0,0.02,0.02,0.0,252.3403416231163
213,10.0,0.16,2.0,0.02,0.02,0.02,254.57953612221985
214,10.0,0.16,2.0,0.02,0.02,0.2,260.2981291628186
215,10.0,0.16,2.0,0.02,0.02,2.0,251.6887826565293
216,10.0,0.16,2.0,0.02,0.2,0.0,263.15579492094065
217,10.0,0.16,2.0,0.02,0.2,0.02,256.4326220731375
218,10.0,0.16,2.0,0.02,0.2,0.2,259.65295144875785
219,10.0,0.16,2.0,0.02,0.2,2.0,259.7882110735032
220,10.0,0.16,2.0,0.02,2.0,0.0,256.5857635024584
221,10.0,0.16,2.0,0.02,2.0,0.02,268.9997258242784
222,10.0,0.16,2.0,0.02,2.0,0.2,251.73925537817559
223,10.0,0.16,2.0,0.02,2.0,2.0,245.32120557899773
224,10.0,0.16,2.0,0.2,0.0,0.0,253.21040800671656
225,10.0,0.16,2.0,0.2,0.0,0.02,257.0657451953883
226,10.0,0.16,2.0,0.2,0.0,0.2,262.3161673995544
227,10.0,0.16,2.0,0.2,0.0,2.0,246.02792613978767
228,10.0,0.16,2.0,0.2,0.02,0.0,258.3654234487864
229,10.0,0.16,2.0,0.2,0.02,0.02,248.5077772843988
230,10.0,0.16,2.0,0.2,0.02,0.2,255.6503663120161
231,10.0,0.16,2.0,0.2,0.02,2.0,246.78188404644072
232,10.0,0.16,2.0,0.2,0.2,0.0,251.57024472808502
233,10.0,0.16,2.0,0.2,0.2,0.02,261.3656494376769
234,10.0,0.16,2.0,0.2,0.2,0.2,252.06286781758143
235,10.0,0.16,2.0,0.2,0.2,2.0,253.2775483987021
236,10.0,0.16,2.0,0.2,2.0,0.0,255.2773683241895
237,10.0,0.16,2.0,0.2,2.0,0.02,254.23617180967256
238,10.0,0.16,2.0,0.2,2.0,0.2,257.6627793462543
239,10.0,0.16,2.0,0.2,2.0,2.0,257.33747746020214
240,10.0,0.16,2.0,2.0,0.0,0.0,250.65515761823883
241,10.0,0.16,2.0,2.0,0.0,0.02,263.5310878138304
242,10.0,0.16,2.0,2.0,0.0,0.2,258.82800034448536
243,10.0,0.16,2.0,2.0,0.0,2.0,248.6896994467814
244,10.0,0.16,2.0,2.0,0.02,0.0,255.57520395417274
245,10.0,0.16,2.0,2.0,0.02,0.02,253.2071672823643
246,10.0,0.16,2.0,2.0,0.02,0.2,251.9648882260236
247,10.0,0.16,2.0,2.0,0.02,2.0,245.71923623917942
248,10.0,0.16,2.0,2.0,0.2,0.0,256.4463673368391
249,10.0,0.16,2.0,2.0,0.2,0.02,258.623262939131
250,10.0,0.16,2.0,2.0,0.2,0.2,251.9663052202209
251,10.0,0.16,2.0,2.0,0.2,2.0,253.3107940051107
252,10.0,0.16,2.0,2.0,2.0,0.0,254.70470610470923
253,10.0,0.16,2.0,2.0,2.0,0.02,281.711230808808
254,10.0,0.16,2.0,2.0,2.0,0.2,258.85482804434054
255,10.0,0.16,2.0,2.0,2.0,2.0,256.16507247458736
256,10.0,0.32,0.0,0.0,0.0,0.0,260.5507228616879
257,10.0,0.32,0.0,0.0,0.0,0.02,276.3810696980915
258,10.0,0.32,0.0,0.0,0.0,0.2,265.0501877447665
259,10.0,0.32,0.0,0.0,0.0,2.0,268.3567928100802
260,10.0,0.32,0.0,0.0,0.02,0.0,260.06300082092804
261,10.0,0.32,0.0,0.0,0.02,0.02,268.5558965200055
262,10.0,0.32,0.0,0.0,0.02,0.2,269.11888914285544
263,10.0,0.32,0.0,0.0,0.02,2.0,269.09377844937177
264,10.0,0.32,0.0,0.0,0.2,0.0,263.9335123639343
265,10.0,0.32,0.0,0.0,0.2,0.02,257.75835888377026
266,10.0,0.32,0.0,0.0,0.2,0.2,264.2435611510991
267,10.0,0.32,0.0,0.0,0.2,2.0,251.80441588638584
268,10.0,0.32,0.0,0.0,2.0,0.0,270.17369440497225
269,10.0,0.32,0.0,0.0,2.0,0.02,260.43246157939734
270,10.0,0.32,0.0,0.0,2.0,0.2,266.0313354241473
271,10.0,0.32,0.0,0.0,2.0,2.0,251.3340842379989
272,10.0,0.32,0.0,0.02,0.0,0.0,263.305208386094
273,10.0,0.32,0.0,0.02,0.0,0.02,258.0720145286494
274,10.0,0.32,0.0,0.02,0.0,0.2,292.89262442936285
275,10.0,0.32,0.0,0.02,0.0,2.0,274.5792800105391
276,10.0,0.32,0.0,0.02,0.02,0.0,271.88313741887964
277,10.0,0.32,0.0,0.02,0.02,0.02,286.04088591935846
278,10.0,0.32,0.0,0.02,0.02,0.2,283.06320312407206
279,10.0,0.32,0.0,0.02,0.02,2.0,251.7086161814684
280,10.0,0.32,0.0,0.02,0.2,0.0,259.99084699263057
281,10.0,0.32,0.0,0.02,0.2,0.02,256.2349595540955
282,10.0,0.32,0.0,0.02,0.2,0.2,264.06000469048723
283,10.0,0.32,0.0,0.02,0.2,2.0,256.4133278698448
284,10.0,0.32,0.0,0.02,2.0,0.0,273.93153597766644
285,10.0,0.32,0.0,0.02,2.0,0.02,269.7636446584995
286,10.0,0.32,0.0,0.02,2.0,0.2,266.99449639816544
287,10.0,0.32,0.0,0.02,2.0,2.0,266.8059898727638
288,10.0,0.32,0.0,0.2,0.0,0.0,259.32723972511246
289,10.0,0.32,0.0,0.2,0.0,0.02,266.13273316439376
290,10.0,0.32,0.0,0.2,0.0,0.2,260.7196094918754
291,10.0,0.32,0.0,0.2,0.0,2.0,258.2009656086566
292,10.0,0.32,0.0,0.2,0.02,0.0,259.8612087443879
293,10.0,0.32,0.0,0.2,0.02,0.02,260.4560451808486
294,10.0,0.32,0.0,0.2,0.02,0.2,265.82593495380473
295,10.0,0.32,0.0,0.2,0.02,2.0,256.4196218766286
296,10.0,0.32,0.0,0.2,0.2,0.0,272.4873017070301
297,10.0,0.32,0.0,0.2,0.2,0.02,272.1553175297727
298,10.0,0.32,0.0,0.2,0.2,0.2,261.33730987792256
299,10.0,0.32,0.0,0.2,0.2,2.0,266.45005953219106
300,10.0,0.32,0.0,0.2,2.0,0.0,273.5481521672944
301,10.0,0.32,0.0,0.2,2.0,0.02,275.17763030808817
302,10.0,0.32,0.0,0.2,2.0,0.2,252.32046782627674
303,10.0,0.32,0.0,0.2,2.0,2.0,258.94114841092784
304,10.0,0.32,0.0,2.0,0.0,0.0,264.77152632272924
305,10.0,0.32,0.0,2.0,0.0,0.02,260.1761545083297
306,10.0,0.32,0.0,2.0,0.0,0.2,260.1684990724983
307,10.0,0.32,0.0,2.0,0.0,2.0,261.82333319932906
308,10.0,0.32,0.0,2.0,0.02,0.0,256.71938314804885
309,10.0,0.32,0.0,2.0,0.02,0.02,263.1534633401957
310,10.0,0.32,0.0,2.0,0.02,0.2,259.6249271659209
311,10.0,0.32,0.0,2.0,0.02,2.0,256.50666703567407
312,10.0,0.32,0.0,2.0,0.2,0.0,262.002034024644
313,10.0,0.32,0.0,2.0,0.2,0.02,259.9106204911351
314,10.0,0.32,0.0,2.0,0.2,0.2,259.50771398493356
315,10.0,0.32,0.0,2.0,0.2,2.0,265.31765411126383
316,10.0,0.32,0.0,2.0,2.0,0.0,259.99684202008115
317,10.0,0.32,0.0,2.0,2.0,0.02,291.4073070503535
318,10.0,0.32,0.0,2.0,2.0,0.2,265.58360526470705
319,10.0,0.32,0.0,2.0,2.0,2.0,259.05751182570214
320,10.0,0.32,0.02,0.0,0.0,0.0,261.67030431172367
321,10.0,0.32,0.02,0.0,0.0,0.02,280.7716080131733
322,10.0,0.32,0.02,0.0,0.0,0.2,268.1529900995436
323,10.0,0.32,0.02,0.0,0.0,2.0,268.4941529686403
324,10.0,0.32,0.02,0.0,0.02,0.0,262.27680078602964
325,10.0,0.32,0.02,0.0,0.02,0.02,261.13203669193433
326,10.0,0.32,0.02,0.0,0.02,0.2,261.66053107341907
327,10.0,0.32,0.02,0.0,0.02,2.0,258.7343405460167
328,10.0,0.32,0.02,0.0,0.2,0.0,277.42322533621376
329,10.0,0.32,0.02,0.0,0.2,0.02,260.1422696161464
330,10.0,0.32,0.02,0.0,0.2,0.2,268.27637410917737
331,10.0,0.32,0.02,0.0,0.2,2.0,256.77919607042406
332,10.0,0.32,0.02,0.0,2.0,0.0,265.67324700696724
333,10.0,0.32,0.02,0.0,2.0,0.02,273.2679383482597
334,10.0,0.32,0.02,0.0,2.0,0.2,260.40179991485513
335,10.0,0.32,0.02,0.0,2.0,2.0,258.9620015067873
336,10.0,0.32,0.02,0.02,0.0,0.0,272.0891572325765
337,10.0,0.32,0.02,0.02,0.0,0.02,262.3187240508418
338,10.0,0.32,0.02,0.02,0.0,0.2,255.84947667073644
339,10.0,0.32,0.02,0.02,0.0,2.0,279.61975630566866
340,10.0,0.32,0.02,0.02,0.02,0.0,265.60805149542915
341,10.0,0.32,0.02,0.02,0.02,0.02,266.095257205448
342,10.0,0.32,0.02,0.02,0.02,0.2,257.2499848637641
343,10.0,0.32,0.02,0.02,0.02,2.0,265.0298231857764
344,10.0,0.32,0.02,0.02,0.2,0.0,279.4575428827775
345,10.0,0.32,0.02,0.02,0.2,0.02,260.5951867344043
346,10.0,0.32,0.02,0.02,0.2,0.2,269.18735594101736
347,10.0,0.32,0.02,0.02,0.2,2.0,263.08925052251067
348,10.0,0.32,0.02,0.02,2.0,0.0,273.32440300508074
349,10.0,0.32,0.02,0.02,2.0,0.02,294.1141134574914
350,10.0,0.32,0.02,0.02,2.0,0.2,257.3433841608987
351,10.0,0.32,0.02,0.02,2.0,2.0,268.107513802087
352,10.0,0.32,0.02,0.2,0.0,0.0,264.82676054841306
353,10.0,0.32,0.02,0.2,0.0,0.02,259.66271202183844
354,10.0,0.32,0.02,0.2,0.0,0.2,260.4163839230304
355,10.0,0.32,0.02,0.2,0.0,2.0,259.74778309639044
356,10.0,0.32,0.02,0.2,0.02,0.0,262.02460507621146
357,10.0,0.32,0.02,0.2,0.02,0.02,276.90719953940965
358,10.0,0.32,0.02,0.2,0.02,0.2,257.86515819658786
359,10.0,0.32,0.02,0.2,0.02,2.0,251.84199188626687
360,10.0,0.32,0.02,0.2,0.2,0.0,257.58243650109125
361,10.0,0.32,0.02,0.2,0.2,0.02,268.7418536418351
362,10.0,0.32,0.02,0.2,0.2,0.2,264.53382324195405
363,10.0,0.32,0.02,0.2,0.2,2.0,258.50069670161383
364,10.0,0.32,0.02,0.2,2.0,0.0,263.28936261447075
365,10.0,0.32,0.02,0.2,2.0,0.02,287.46655461950286
366,10.0,0.32,0.02,0.2,2.0,0.2,280.7217943377189
367,10.0,0.32,0.02,0.2,2.0,2.0,277.84041621384705
368,10.0,0.32,0.02,2.0,0.0,0.0,269.1825321185009
369,10.0,0.32,0.02,2.0,0.0,0.02,261.69665330335727
370,10.0,0.32,0.02,2.0,0.0,0.2,290.6870037263198
371,10.0,0.32,0.02,2.0,0.0,2.0,264.7673673340496
372,10.0,0.32,0.02,2.0,0.02,0.0,261.47759545729326
373,10.0,0.32,0.02,2.0,0.02,0.02,321.24375820519896
374,10.0,0.32,0.02,2.0,0.02,0.2,256.3420010830793
375,10.0,0.32,0.02,2.0,0.02,2.0,255.4968287274408
376,10.0,0.32,0.02,2.0,0.2,0.0,256.60508188569753
377,10.0,0.32,0.02,2.0,0.2,0.02,264.4417073468417
378,10.0,0.32,0.02,2.0,0.2,0.2,269.4338523884004
379,10.0,0.32,0.02,2.0,0.2,2.0,257.2549100371853
380,10.0,0.32,0.02,2.0,2.0,0.0,253.04222422182187
381,10.0,0.32,0.02,2.0,2.0,0.02,261.31353027868744
382,10.0,0.32,0.02,2.0,2.0,0.2,264.8945442233862
383,10.0,0.32,0.02,2.0,2.0,2.0,261.289941633671
384,10.0,0.32,0.2,0.0,0.0,0.0,269.27220103520835
385,10.0,0.32,0.2,0.0,0.0,0.02,272.6045503014147
386,10.0,0.32,0.2,0.0,0.0,0.2,261.8638607283281
387,10.0,0.32,0.2,0.0,0.0,2.0,257.3002086923089
388,10.0,0.32,0.2,0.0,0.02,0.0,257.1335962901686
389,10.0,0.32,0.2,0.0,0.02,0.02,269.7808350475576
390,10.0,0.32,0.2,0.0,0.02,0.2,265.7532937482984
391,10.0,0.32,0.2,0.0,0.02,2.0,257.72580146034915
392,10.0,0.32,0.2,0.0,0.2,0.0,284.8130814266922
393,10.0,0.32,0.2,0.0,0.2,0.02,269.22684818280317
394,10.0,0.32,0.2,0.0,0.2,0.2,261.3628364764001
395,10.0,0.32,0.2,0.0,0.2,2.0,256.4941287189131
396,10.0,0.32,0.2,0.0,2.0,0.0,276.9160525369727
397,10.0,0.32,0.2,0.0,2.0,0.02,262.81767668831355
398,10.0,0.32,0.2,0.0,2.0,0.2,261.33042230451423
399,10.0,0.32,0.2,0.0,2.0,2.0,259.35832177065976
400,10.0,0.32,0.2,0.02,0.0,0.0,266.11645825384784
401,10.0,0.32,0.2,0.02,0.0,0.02,279.47807715612896
402,10.0,0.32,0.2,0.02,0.0,0.2,261.4153008004592
403,10.0,0.32,0.2,0.02,0.0,2.0,261.48359766239344
404,10.0,0.32,0.2,0.02,0.02,0.0,271.59911641796884
405,10.0,0.32,0.2,0.02,0.02,0.02,250.2650215565229
406,10.0,0.32,0.2,0.02,0.02,0.2,258.4719965396979
407,10.0,0.32,0.2,0.02,0.02,2.0,259.50383094730125
