,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
97,10.0,0.16,0.02,0.2,0.0,0.02,369.02196657291086
98,10.0,0.16,0.02,0.2,0.0,0.2,377.57828859450035
99,10.0,0.16,0.02,0.2,0.0,2.0,370.7980327399525
100,10.0,0.16,0.02,0.2,0.02,0.0,382.75297150549216
101,10.0,0.16,0.02,0.2,0.02,0.02,370.9678479473211
102,10.0,0.16,0.02,0.2,0.02,0.2,385.8458952573085
103,10.0,0.16,0.02,0.2,0.02,2.0,368.31649113664236
104,10.0,0.16,0.02,0.2,0.2,0.0,373.2409877419845
105,10.0,0.16,0.02,0.2,0.2,0.02,385.35429354611085
106,10.0,0.16,0.02,0.2,0.2,0.2,381.43808752170753
107,10.0,0.16,0.02,0.2,0.2,2.0,383.6509928193717
108,10.0,0.16,0.02,0.2,2.0,0.0,366.7841649943031
109,10.0,0.16,0.02,0.2,2.0,0.02,385.8319883990888
110,10.0,0.16,0.02,0.2,2.0,0.2,379.14876971648295
111,10.0,0.16,0.02,0.2,2.0,2.0,370.90293180873306
112,10.0,0.16,0.02,2.0,0.0,0.0,368.7929373338019
113,10.0,0.16,0.02,2.0,0.0,0.02,376.4416680650354
114,10.0,0.16,0.02,2.0,0.0,0.2,385.47210529956885
115,10.0,0.16,0.02,2.0,0.0,2.0,366.92187774614024
116,10.0,0.16,0.02,2.0,0.02,0.0,370.2322777806842
117,10.0,0.16,0.02,2.0,0.02,0.02,375.6565117485641
118,10.0,0.16,0.02,2.0,0.02,0.2,380.8577051590507
119,10.0,0.16,0.02,2.0,0.02,2.0,371.0295313790406
120,10.0,0.16,0.02,2.0,0.2,0.0,373.0183499613198
121,10.0,0.16,0.02,2.0,0.2,0.02,380.938567184506
122,10.0,0.16,0.02,2.0,0.2,0.2,370.5852280248122
123,10.0,0.16,0.02,2.0,0.2,2.0,363.6325004078002
124,10.0,0.16,0.02,2.0,2.0,0.0,387.9742577143582
125,10.0,0.16,0.02,2.0,2.0,0.02,371.48764806437896
126,10.0,0.16,0.02,2.0,2.0,0.2,375.00654658863675
127,10.0,0.16,0.02,2.0,2.0,2.0,378.67625437772483
128,10.0,0.16,0.2,0.0,0.0,0.0,374.4358542703219
129,10.0,0.16,0.2,0.0,0.0,0.02,370.55773493398686
130,10.0,0.16,0.2,0.0,0.0,0.2,371.75701162528486
131,10.0,0.16,0.2,0.0,0.0,2.0,367.7037097108895
132,10.0,0.16,0.2,0.0,0.02,0.0,383.6992752459538
133,10.0,0.16,0.2,0.0,0.02,0.02,374.69013020190687
134,10.0,0.16,0.2,0.0,0.02,0.2,376.15975850448615
135,10.0,0.16,0.2,0.0,0.02,2.0,373.1686433152952
136,10.0,0.16,0.2,0.0,0.2,0.0,367.5789270320826
137,10.0,0.16,0.2,0.0,0.2,0.02,386.0837599503277
138,10.0,0.16,0.2,0.0,0.2,0.2,393.6713433557177
139,10.0,0.16,0.2,0.0,0.2,2.0,370.94240378534965
140,10.0,0.16,0.2,0.0,2.0,0.0,372.8722784260942
141,10.0,0.16,0.2,0.0,2.0,0.02,366.9409187735282
142,10.0,0.16,0.2,0.0,2.0,0.2,370.83092694731397
143,10.0,0.16,0.2,0.0,2.0,2.0,383.44966131327857
144,10.0,0.16,0.2,0.02,0.0,0.0,368.52988115449034
145,10.0,0.16,0.2,0.02,0.0,0.02,370.44722839170646
146,10.0,0.16,0.2,0.02,0.0,0.2,373.7635658123532
147,10.0,0.16,0.2,0.02,0.0,2.0,368.159402291084
148,10.0,0.16,0.2,0.02,0.02,0.0,372.1256882637258
149,10.0,0.16,0.2,0.02,0.02,0.02,371.26190162997256
150,10.0,0.16,0.2,0.02,0.02,0.2,371.52137112277876
151,10.0,0.16,0.2,0.02,0.02,2.0,365.2824561116116
152,10.0,0.16,0.2,0.02,0.2,0.0,373.67132974337267
153,10.0,0.16,0.2,0.02,0.2,0.02,386.37864919325625
154,10.0,0.16,0.2,0.02,0.2,0.2,377.08912975910346
155,10.0,0.16,0.2,0.02,0.2,2.0,366.6268560172182
156,10.0,0.16,0.2,0.02,2.0,0.0,379.53470125875
157,10.0,0.16,0.2,0.02,2.0,0.02,383.32115905647794
158,10.0,0.16,0.2,0.02,2.0,0.2,377.829929786293
159,10.0,0.16,0.2,0.02,2.0,2.0,366.8156807406729
160,10.0,0.16,0.2,0.2,0.0,0.0,370.9598519539905
161,10.0,0.16,0.2,0.2,0.0,0.02,370.6633196968763
162,10.0,0.16,0.2,0.2,0.0,0.2,370.03339830583434
163,10.0,0.16,0.2,0.2,0.0,2.0,371.8244629267803
164,10.0,0.16,0.2,0.2,0.02,0.0,387.7651954474485
165,10.0,0.16,0.2,0.2,0.02,0.02,373.1366321861789
166,10.0,0.16,0.2,0.2,0.02,0.2,367.6723795081734
167,10.0,0.16,0.2,0.2,0.02,2.0,368.7483492444014
168,10.0,0.16,0.2,0.2,0.2,0.0,364.81887417858667
169,10.0,0.16,0.2,0.2,0.2,0.02,374.6846544236523
170,10.0,0.16,0.2,0.2,0.2,0.2,369.461522731302
171,10.0,0.16,0.2,0.2,0.2,2.0,371.3433732313282
172,10.0,0.16,0.2,0.2,2.0,0.0,371.45874880477584
173,10.0,0.16,0.2,0.2,2.0,0.02,377.5519240556699
174,10.0,0.16,0.2,0.2,2.0,0.2,373.79984954633767
175,10.0,0.16,0.2,0.2,2.0,2.0,377.59619851667145
176,10.0,0.16,0.2,2.0,0.0,0.0,395.06400804348533
177,10.0,0.16,0.2,2.0,0.0,0.02,376.66642418635564
178,10.0,0.16,0.2,2.0,0.0,0.2,373.16083070714103
179,10.0,0.16,0.2,2.0,0.0,2.0,371.709823862838
180,10.0,0.16,0.2,2.0,0.02,0.0,369.8638162989228
181,10.0,0.16,0.2,2.0,0.02,0.02,370.44687889208086
182,10.0,0.16,0.2,2.0,0.02,0.2,372.27879355987005
183,10.0,0.16,0.2,2.0,0.02,2.0,375.0370018987426
184,10.0,0.16,0.2,2.0,0.2,0.0,377.519755154872
185,10.0,0.16,0.2,2.0,0.2,0.02,369.1100419408072
186,10.0,0.16,0.2,2.0,0.2,0.2,372.552920920924
187,10.0,0.16,0.2,2.0,0.2,2.0,377.6555336308938
188,10.0,0.16,0.2,2.0,2.0,0.0,379.6634693880137
189,10.0,0.16,0.2,2.0,2.0,0.02,370.719498484148
190,10.0,0.16,0.2,2.0,2.0,0.2,377.5867251698816
191,10.0,0.16,0.2,2.0,2.0,2.0,373.08459892406853
192,10.0,0.16,2.0,0.0,0.0,0.0,382.152744557884
193,10.0,0.16,2.0,0.0,0.0,0.02,377.7759414311335
194,10.0,0.16,2.0,0.0,0.0,0.2,368.53516167313086
195,10.0,0.16,2.0,0.0,0.0,2.0,369.6320074303237
196,10.0,0.16,2.0,0.0,0.02,0.0,371.1880051392092
197,10.0,0.16,2.0,0.0,0.02,0.02,362.2247471554966
198,10.0,0.16,2.0,0.0,0.02,0.2,375.3129255955375
199,10.0,0.16,2.0,0.0,0.02,2.0,366.7102465824085
200,10.0,0.16,2.0,0.0,0.2,0.0,378.4219941569712
201,10.0,0.16,2.0,0.0,0.2,0.02,360.62189245636637
202,10.0,0.16,2.0,0.0,0.2,0.2,387.25315186129797
203,10.0,0.16,2.0,0.0,0.2,2.0,373.2585474409725
204,10.0,0.16,2.0,0.0,2.0,0.0,372.84522054671305
205,10.0,0.16,2.0,0.0,2.0,0.02,371.18146595247794
206,10.0,0.16,2.0,0.0,2.0,0.2,373.0697817116748
207,10.0,0.16,2.0,0.0,2.0,2.0,378.1762815468882
208,10.0,0.16,2.0,0.02,0.0,0.0,368.0535765186492
209,10.0,0.16,2.0,0.02,0.0,0.02,366.3739993168758
210,10.0,0.16,2.0,0.02,0.0,0.2,360.933425729726
211,10.0,0.16,2.0,0.02,0.0,2.0,369.37061683288056
212,10.0,0.16,2.0,0.02,0.02,0.0,380.61020816391573
213,10.0,0.16,2.0,0.02,0.02,0.02,376.2569254504973
214,10.0,0.16,2.0,0.02,0.02,0.2,370.24921770471565
215,10.0,0.16,2.0,0.02,0.02,2.0,376.99104457721967
216,10.0,0.16,2.0,0.02,0.2,0.0,364.8258568153229
217,10.0,0.16,2.0,0.02,0.2,0.02,375.00941799060655
218,10.0,0.16,2.0,0.02,0.2,0.2,376.4361910798404
219,10.0,0.16,2.0,0.02,0.2,2.0,371.0641257488246
220,10.0,0.16,2.0,0.02,2.0,0.0,381.62476187937204
221,10.0,0.16,2.0,0.02,2.0,0.02,372.3419130487064
222,10.0,0.16,2.0,0.02,2.0,0.2,373.6277385385157
223,10.0,0.16,2.0,0.02,2.0,2.0,368.3222585953422
224,10.0,0.16,2.0,0.2,0.0,0.0,375.4661733462828
225,10.0,0.16,2.0,0.2,0.0,0.02,374.27667361154363
226,10.0,0.16,2.0,0.2,0.0,0.2,388.99902066487806
227,10.0,0.16,2.0,0.2,0.0,2.0,370.6172120256054
228,10.0,0.16,2.0,0.2,0.02,0.0,377.212765796392
229,10.0,0.16,2.0,0.2,0.02,0.02,367.70915004805084
230,10.0,0.16,2.0,0.2,0.02,0.2,374.21011153550313
231,10.0,0.16,2.0,0.2,0.02,2.0,367.74378993218687
232,10.0,0.16,2.0,0.2,0.2,0.0,372.67517421369104
233,10.0,0.16,2.0,0.2,0.2,0.02,380.807528832189
234,10.0,0.16,2.0,0.2,0.2,0.2,365.4734745859363
235,10.0,0.16,2.0,0.2,0.2,2.0,371.92711035782725
236,10.0,0.16,2.0,0.2,2.0,0.0,377.9854423553192
237,10.0,0.16,2.0,0.2,2.0,0.02,370.8838595614264
238,10.0,0.16,2.0,0.2,2.0,0.2,375.1013763323243
239,10.0,0.16,2.0,0.2,2.0,2.0,375.77025830466454
240,10.0,0.16,2.0,2.0,0.0,0.0,363.4840383292586
241,10.0,0.16,2.0,2.0,0.0,0.02,367.6154220147098
242,10.0,0.16,2.0,2.0,0.0,0.2,380.6901367334103
243,10.0,0.16,2.0,2.0,0.0,2.0,370.47786184275185
244,10.0,0.16,2.0,2.0,0.02,0.0,362.7835663090721
245,10.0,0.16,2.0,2.0,0.02,0.02,373.24712133463606
246,10.0,0.16,2.0,2.0,0.02,0.2,383.10246539782577
247,10.0,0.16,2.0,2.0,0.02,2.0,372.3157047316298
248,10.0,0.16,2.0,2.0,0.2,0.0,385.0382609040457
249,10.0,0.16,2.0,2.0,0.2,0.02,375.5089992828214
250,10.0,0.16,2.0,2.0,0.2,0.2,379.35387238167465
251,10.0,0.16,2.0,2.0,0.2,2.0,373.4677114151442
252,10.0,0.16,2.0,2.0,2.0,0.0,362.8435093416085
253,10.0,0.16,2.0,2.0,2.0,0.02,369.8196632466023
254,10.0,0.16,2.0,2.0,2.0,0.2,368.11918044223336
255,10.0,0.16,2.0,2.0,2.0,2.0,372.53253952275736
256,10.0,0.32,0.0,0.0,0.0,0.0,396.5086684742985
257,10.0,0.32,0.0,0.0,0.0,0.02,374.5005843085215
258,10.0,0.32,0.0,0.0,0.0,0.2,385.14758339924947
259,10.0,0.32,0.0,0.0,0.0,2.0,388.50168910814386
260,10.0,0.32,0.0,0.0,0.02,0.0,409.2114501379269
261,10.0,0.32,0.0,0.0,0.02,0.02,384.4135505675438
262,10.0,0.32,0.0,0.0,0.02,0.2,375.9444253241258
263,10.0,0.32,0.0,0.0,0.02,2.0,370.30384390399513
264,10.0,0.32,0.0,0.0,0.2,0.0,381.4011448285955
265,10.0,0.32,0.0,0.0,0.2,0.02,386.7446928544697
266,10.0,0.32,0.0,0.0,0.2,0.2,387.1056336108911
267,10.0,0.32,0.0,0.0,0.2,2.0,377.1832032775355
268,10.0,0.32,0.0,0.0,2.0,0.0,374.21665512819254
269,10.0,0.32,0.0,0.0,2.0,0.02,400.220765751288
270,10.0,0.32,0.0,0.0,2.0,0.2,383.10521663884407
271,10.0,0.32,0.0,0.0,2.0,2.0,376.0460171248806
272,10.0,0.32,0.0,0.02,0.0,0.0,392.8353434112312
273,10.0,0.32,0.0,0.02,0.0,0.02,381.61095894848745
274,10.0,0.32,0.0,0.02,0.0,0.2,388.3913567104996
275,10.0,0.32,0.0,0.02,0.0,2.0,365.6189497827256
276,10.0,0.32,0.0,0.02,0.02,0.0,392.82349334029936
277,10.0,0.32,0.0,0.02,0.02,0.02,393.48398156523524
278,10.0,0.32,0.0,0.02,0.02,0.2,378.90089082762137
279,10.0,0.32,0.0,0.02,0.02,2.0,371.76060429529633
280,10.0,0.32,0.0,0.02,0.2,0.0,389.47686906248975
281,10.0,0.32,0.0,0.02,0.2,0.02,387.8848685002356
282,10.0,0.32,0.0,0.02,0.2,0.2,388.7410844567862
283,10.0,0.32,0.0,0.02,0.2,2.0,381.43696951537726
284,10.0,0.32,0.0,0.02,2.0,0.0,389.93540313601153
285,10.0,0.32,0.0,0.02,2.0,0.02,393.4990322975285
286,10.0,0.32,0.0,0.02,2.0,0.2,379.3144351077218
287,10.0,0.32,0.0,0.02,2.0,2.0,382.09165654576935
288,10.0,0.32,0.0,0.2,0.0,0.0,386.4630541971834
289,10.0,0.32,0.0,0.2,0.0,0.02,384.8911028264723
290,10.0,0.32,0.0,0.2,0.0,0.2,377.43488956131216
291,10.0,0.32,0.0,0.2,0.0,2.0,384.4333145277097
292,10.0,0.32,0.0,0.2,0.02,0.0,392.6785271951385
293,10.0,0.32,0.0,0.2,0.02,0.02,404.37469723180124
294,10.0,0.32,0.0,0.2,0.02,0.2,386.7282465766973
295,10.0,0.32,0.0,0.2,0.02,2.0,374.4079175734665
296,10.0,0.32,0.0,0.2,0.2,0.0,401.0635910170722
297,10.0,0.32,0.0,0.2,0.2,0.02,375.33244844837486
298,10.0,0.32,0.0,0.2,0.2,0.2,384.6528558666258
299,10.0,0.32,0.0,0.2,0.2,2.0,394.8486093497846
300,10.0,0.32,0.0,0.2,2.0,0.0,371.72353790782995
301,10.0,0.32,0.0,0.2,2.0,0.02,379.7722777018159
302,10.0,0.32,0.0,0.2,2.0,0.2,394.63888588732163
303,10.0,0.32,0.0,0.2,2.0,2.0,374.4560203203878
304,10.0,0.32,0.0,2.0,0.0,0.0,386.6792819227402
305,10.0,0.32,0.0,2.0,0.0,0.02,380.87337144346327
306,10.0,0.32,0.0,2.0,0.0,0.2,390.3981096189176
307,10.0,0.32,0.0,2.0,0.0,2.0,386.8307092472026
308,10.0,0.32,0.0,2.0,0.02,0.0,382.6194680836969
309,10.0,0.32,0.0,2.0,0.02,0.02,399.88420881634147
310,10.0,0.32,0.0,2.0,0.02,0.2,386.9005823268088
311,10.0,0.32,0.0,2.0,0.02,2.0,376.9936784197128
312,10.0,0.32,0.0,2.0,0.2,0.0,374.5778513006582
313,10.0,0.32,0.0,2.0,0.2,0.02,402.07664186382266
314,10.0,0.32,0.0,2.0,0.2,0.2,391.26256669098365
315,10.0,0.32,0.0,2.0,0.2,2.0,379.26452030956034
316,10.0,0.32,0.0,2.0,2.0,0.0,374.31885908068807
317,10.0,0.32,0.0,2.0,2.0,0.02,372.9823472185387
318,10.0,0.32,0.0,2.0,2.0,0.2,368.39252312084886
319,10.0,0.32,0.0,2.0,2.0,2.0,387.1894520549459
320,10.0,0.32,0.02,0.0,0.0,0.0,383.2021141883277
321,10.0,0.32,0.02,0.0,0.0,0.02,383.9138578948365
322,10.0,0.32,0.02,0.0,0.0,0.2,377.9790921616002
323,10.0,0.32,0.02,0.0,0.0,2.0,387.5491313816214
324,10.0,0.32,0.02,0.0,0.02,0.0,385.6691859190028
325,10.0,0.32,0.02,0.0,0.02,0.02,394.1797661213382
326,10.0,0.32,0.02,0.0,0.02,0.2,386.4565070141126
327,10.0,0.32,0.02,0.0,0.02,2.0,386.35416956862036
328,10.0,0.32,0.02,0.0,0.2,0.0,410.459653502516
329,10.0,0.32,0.02,0.0,0.2,0.02,408.3569539607937
330,10.0,0.32,0.02,0.0,0.2,0.2,386.9167756000981
331,10.0,0.32,0.02,0.0,0.2,2.0,384.64824413627093
332,10.0,0.32,0.02,0.0,2.0,0.0,390.8988182250917
333,10.0,0.32,0.02,0.0,2.0,0.02,387.94482108542815
334,10.0,0.32,0.02,0.0,2.0,0.2,386.0086160668482
335,10.0,0.32,0.02,0.0,2.0,2.0,381.1062656959272
336,10.0,0.32,0.02,0.02,0.0,0.0,403.82475713427374
337,10.0,0.32,0.02,0.02,0.0,0.02,387.2003191159615
338,10.0,0.32,0.02,0.02,0.0,0.2,387.8202626275647
339,10.0,0.32,0.02,0.02,0.0,2.0,382.0708501076474
340,10.0,0.32,0.02,0.02,0.02,0.0,404.26186204923926
341,10.0,0.32,0.02,0.02,0.02,0.02,387.65450847668615
342,10.0,0.32,0.02,0.02,0.02,0.2,385.42748642355247
343,10.0,0.32,0.02,0.02,0.02,2.0,381.900588194012
344,10.0,0.32,0.02,0.02,0.2,0.0,394.19763835678975
345,10.0,0.32,0.02,0.02,0.2,0.02,385.72848473458964
346,10.0,0.32,0.02,0.02,0.2,0.2,387.35707819477403
347,10.0,0.32,0.02,0.02,0.2,2.0,383.1950840766705
348,10.0,0.32,0.02,0.02,2.0,0.0,392.5569788825872
349,10.0,0.32,0.02,0.02,2.0,0.02,386.5726758763595
350,10.0,0.32,0.02,0.02,2.0,0.2,394.0406550889617
351,10.0,0.32,0.02,0.02,2.0,2.0,392.15379767173135
352,10.0,0.32,0.02,0.2,0.0,0.0,392.3790584056841
353,10.0,0.32,0.02,0.2,0.0,0.02,386.60450870182814
354,10.0,0.32,0.02,0.2,0.0,0.2,382.7192152921105
355,10.0,0.32,0.02,0.2,0.0,2.0,379.57624910060144
356,10.0,0.32,0.02,0.2,0.02,0.0,391.98919931985427
357,10.0,0.32,0.02,0.2,0.02,0.02,402.44116690126833
358,10.0,0.32,0.02,0.2,0.02,0.2,367.20044741103476
359,10.0,0.32,0.02,0.2,0.02,2.0,383.0139668505774
360,10.0,0.32,0.02,0.2,0.2,0.0,376.743256018952
361,10.0,0.32,0.02,0.2,0.2,0.02,381.2886087771923
362,10.0,0.32,0.02,0.2,0.2,0.2,382.8197411279969
363,10.0,0.32,0.02,0.2,0.2,2.0,370.701762016775
364,10.0,0.32,0.02,0.2,2.0,0.0,397.7833058603237
365,10.0,0.32,0.02,0.2,2.0,0.02,409.6383555348582
366,10.0,0.32,0.02,0.2,2.0,0.2,388.93708225344125
367,10.0,0.32,0.02,0.2,2.0,2.0,378.13074623002296
368,10.0,0.32,0.02,2.0,0.0,0.0,395.51756072825765
369,10.0,0.32,0.02,2.0,0.0,0.02,395.43375790283005
370,10.0,0.32,0.02,2.0,0.0,0.2,382.74290179076
371,10.0,0.32,0.02,2.0,0.0,2.0,378.63803200011495
372,10.0,0.32,0.02,2.0,0.02,0.0,395.3078442305896
373,10.0,0.32,0.02,2.0,0.02,0.02,385.1519138581498
374,10.0,0.32,0.02,2.0,0.02,0.2,382.00934295821327
375,10.0,0.32,0.02,2.0,0.02,2.0,381.14112001102944
376,10.0,0.32,0.02,2.0,0.2,0.0,398.27064496476174
377,10.0,0.32,0.02,2.0,0.2,0.02,377.98948280020653
378,10.0,0.32,0.02,2.0,0.2,0.2,392.7787153949846
379,10.0,0.32,0.02,2.0,0.2,2.0,380.2279697517219
380,10.0,0.32,0.02,2.0,2.0,0.0,382.3084271985907
381,10.0,0.32,0.02,2.0,2.0,0.02,391.9567319517459
382,10.0,0.32,0.02,2.0,2.0,0.2,375.6395477248334
383,10.0,0.32,0.02,2.0,2.0,2.0,389.4822678680652
384,10.0,0.32,0.2,0.0,0.0,0.0,388.3981147841541
385,10.0,0.32,0.2,0.0,0.0,0.02,389.72082799495837
386,10.0,0.32,0.2,0.0,0.0,0.2,376.8160337593337
387,10.0,0.32,0.2,0.0,0.0,2.0,376.57143029365164
388,10.0,0.32,0.2,0.0,0.02,0.0,386.4271554827745
389,10.0,0.32,0.2,0.0,0.02,0.02,377.93662261943655
390,10.0,0.32,0.2,0.0,0.02,0.2,386.6247409038224
391,10.0,0.32,0.2,0.0,0.02,2.0,377.28378484899366
392,10.0,0.32,0.2,0.0,0.2,0.0,398.75363489540183
393,10.0,0.32,0.2,0.0,0.2,0.02,388.1289203705008
394,10.0,0.32,0.2,0.0,0.2,0.2,385.9433687984235
395,10.0,0.32,0.2,0.0,0.2,2.0,387.2579034210302
396,10.0,0.32,0.2,0.0,2.0,0.0,392.9593875031545
397,10.0,0.32,0.2,0.0,2.0,0.02,383.0041566427015
398,10.0,0.32,0.2,0.0,2.0,0.2,394.1502406165926
399,10.0,0.32,0.2,0.0,2.0,2.0,374.8200482382985
400,10.0,0.32,0.2,0.02,0.0,0.0,382.76337201580793
401,10.0,0.32,0.2,0.02,0.0,0.02,396.37584361312116
402,10.0,0.32,0.2,0.02,0.0,0.2,383.8160034344596
403,10.0,0.32,0.2,0.02,0.0,2.0,384.54819274441076
404,10.0,0.32,0.2,0.02,0.02,0.0,390.823479458966
405,10.0,0.32,0.2,0.02,0.02,0.02,377.5491827378666
406,10.0,0.32,0.2,0.02,0.02,0.2,386.3404716266812
407,10.0,0.32,0.2,0.02,0.02,2.0,380.6807160006931
408,10.0,0.32,0.2,0.02,0.2,0.0,384.0513401823426
409,10.0,0.32,0.2,0.02,0.2,0.02,391.95764090135765
