,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
83,10.0,0.16,0.02,0.02,0.0,2.0,252.53620084877483,0.39456860886609324
84,10.0,0.16,0.02,0.02,0.02,0.0,258.5360660361816,0.34494986274488904
85,10.0,0.16,0.02,0.02,0.02,0.02,249.94354294691868,0.34377164234483887
86,10.0,0.16,0.02,0.02,0.02,0.2,252.9173156114805,0.3852174225398439
87,10.0,0.16,0.02,0.02,0.02,2.0,259.56498951195334,0.3813175905267499
88,10.0,0.16,0.02,0.02,0.2,0.0,264.5807175149896,0.35187627533344074
89,10.0,0.16,0.02,0.02,0.2,0.02,244.75474069537742,0.3536507669994058
90,10.0,0.16,0.02,0.02,0.2,0.2,248.74845559135727,0.3559813074436111
91,10.0,0.16,0.02,0.02,0.2,2.0,254.77605409185662,0.36155542893171067
92,10.0,0.16,0.02,0.02,2.0,0.0,258.00878301370784,0.3408501103117219
93,10.0,0.16,0.02,0.02,2.0,0.02,266.6179518020412,0.3546261445838835
94,10.0,0.16,0.02,0.02,2.0,0.2,271.37077838236723,0.3370630236617449
95,10.0,0.16,0.02,0.02,2.0,2.0,264.97865592509015,0.35377630999036386
96,10.0,0.16,0.02,0.2,0.0,0.0,255.76874128107002,0.34692103218086134
97,10.0,0.16,0.02,0.2,0.0,0.02,253.1604762790028,0.3200339905296498
98,10.0,0.16,0.02,0.2,0.0,0.2,251.6132008512166,0.35949591587136576
99,10.0,0.16,0.02,0.2,0.0,2.0,262.96707842496295,0.38826895013903456
100,10.0,0.16,0.02,0.2,0.02,0.0,257.18578111872347,0.3664664091007251
101,10.0,0.16,0.02,0.2,0.02,0.02,261.68957934926743,0.3722000418835201
102,10.0,0.16,0.02,0.2,0.02,0.2,251.9411291180216,0.3679194031958376
103,10.0,0.16,0.02,0.2,0.02,2.0,268.3785780886244,0.3351348714641533
104,10.0,0.16,0.02,0.2,0.2,0.0,262.2413135225925,0.3408501310624602
105,10.0,0.16,0.02,0.2,0.2,0.02,256.276223197737,0.3358957316396369
106,10.0,0.16,0.02,0.2,0.2,0.2,259.3796105967891,0.3253261254291163
107,10.0,0.16,0.02,0.2,0.2,2.0,250.37082034608207,0.37138043352124395
108,10.0,0.16,0.02,0.2,2.0,0.0,262.1923362401852,0.36610484833638784
109,10.0,0.16,0.02,0.2,2.0,0.02,256.6796283101672,0.3377875136475305
110,10.0,0.16,0.02,0.2,2.0,0.2,258.05447843201506,0.34811857825236675
111,10.0,0.16,0.02,0.2,2.0,2.0,253.20538463034265,0.36539634555257294
112,10.0,0.16,0.02,2.0,0.0,0.0,266.3829555375095,0.373867102187931
113,10.0,0.16,0.02,2.0,0.0,0.02,256.56972287184226,0.3752657906364596
114,10.0,0.16,0.02,2.0,0.0,0.2,252.27014325757992,0.3714687131397823
115,10.0,0.16,0.02,2.0,0.0,2.0,255.85477470421017,0.34296167103297137
116,10.0,0.16,0.02,2.0,0.02,0.0,255.93776515764839,0.3628848799847763
117,10.0,0.16,0.02,2.0,0.02,0.02,252.3704114811104,0.3522057346359404
118,10.0,0.16,0.02,2.0,0.02,0.2,264.5925284484163,0.3239575363722961
119,10.0,0.16,0.02,2.0,0.02,2.0,252.68084580082336,0.3384323723529189
120,10.0,0.16,0.02,2.0,0.2,0.0,243.87798924392655,0.35565593764008685
121,10.0,0.16,0.02,2.0,0.2,0.02,261.7960544198228,0.3712469981615524
122,10.0,0.16,0.02,2.0,0.2,0.2,251.42210471094086,0.3891605100873523
123,10.0,0.16,0.02,2.0,0.2,2.0,258.90073854013093,0.3868854023726975
124,10.0,0.16,0.02,2.0,2.0,0.0,256.02292975761475,0.35079427761643334
125,10.0,0.16,0.02,2.0,2.0,0.02,266.2184750800335,0.3564881507516717
126,10.0,0.16,0.02,2.0,2.0,0.2,259.5925949930751,0.34284142784607274
127,10.0,0.16,0.02,2.0,2.0,2.0,261.3332278369687,0.3653881071375554
128,10.0,0.16,0.2,0.0,0.0,0.0,261.0250244872739,0.3464515415597674
129,10.0,0.16,0.2,0.0,0.0,0.02,251.01471992409168,0.3603851170666546
130,10.0,0.16,0.2,0.0,0.0,0.2,248.46234753589653,0.35478728931549586
131,10.0,0.16,0.2,0.0,0.0,2.0,255.4850345662024,0.3653081196806206
132,10.0,0.16,0.2,0.0,0.02,0.0,260.1257081365289,0.33756631779005103
133,10.0,0.16,0.2,0.0,0.02,0.02,266.0284530606232,0.3426618606374437
134,10.0,0.16,0.2,0.0,0.02,0.2,264.80015075355305,0.3760002902469699
135,10.0,0.16,0.2,0.0,0.02,2.0,250.8647252447292,0.37035014601141536
136,10.0,0.16,0.2,0.0,0.2,0.0,262.7996982444219,0.3651532520098975
137,10.0,0.16,0.2,0.0,0.2,0.02,254.1198861835248,0.3628204625162173
138,10.0,0.16,0.2,0.0,0.2,0.2,251.84623667643865,0.3476836714863222
139,10.0,0.16,0.2,0.0,0.2,2.0,257.4830684696074,0.3646077252347842
140,10.0,0.16,0.2,0.0,2.0,0.0,251.96173896493943,0.34681434312849396
141,10.0,0.16,0.2,0.0,2.0,0.02,250.40579884066346,0.36816945199905987
142,10.0,0.16,0.2,0.0,2.0,0.2,260.27317479051015,0.3333780225875689
143,10.0,0.16,0.2,0.0,2.0,2.0,261.4367002530319,0.3728508638875768
144,10.0,0.16,0.2,0.02,0.0,0.0,249.14266369110734,0.35061401660876157
145,10.0,0.16,0.2,0.02,0.0,0.02,251.655230456474,0.3522476254634529
146,10.0,0.16,0.2,0.02,0.0,0.2,254.5137668501088,0.34855860003416406
147,10.0,0.16,0.2,0.02,0.0,2.0,259.30891747578744,0.41004454046109384
148,10.0,0.16,0.2,0.02,0.02,0.0,259.08875751554905,0.3825286763275463
149,10.0,0.16,0.2,0.02,0.02,0.02,252.30219218241413,0.3601516675284463
150,10.0,0.16,0.2,0.02,0.02,0.2,264.63272711100313,0.3675867204964892
151,10.0,0.16,0.2,0.02,0.02,2.0,251.05155061243755,0.3667763463753053
152,10.0,0.16,0.2,0.02,0.2,0.0,258.117239130496,0.38847649017966107
153,10.0,0.16,0.2,0.02,0.2,0.02,264.1746700962339,0.3254350029669974
154,10.0,0.16,0.2,0.02,0.2,0.2,249.79956655575802,0.37130677085788016
155,10.0,0.16,0.2,0.02,0.2,2.0,245.00673254625968,0.3743076925026013
156,10.0,0.16,0.2,0.02,2.0,0.0,267.458997676622,0.3745466882893522
157,10.0,0.16,0.2,0.02,2.0,0.02,258.46176247182444,0.36441891135257254
158,10.0,0.16,0.2,0.02,2.0,0.2,259.0309486887085,0.3631344060399457
159,10.0,0.16,0.2,0.02,2.0,2.0,258.0322815591788,0.37783388515092603
160,10.0,0.16,0.2,0.2,0.0,0.0,249.873788726192,0.35624608981682787
161,10.0,0.16,0.2,0.2,0.0,0.02,257.40872292082724,0.354186228961437
162,10.0,0.16,0.2,0.2,0.0,0.2,253.29627309036118,0.3579733914054325
163,10.0,0.16,0.2,0.2,0.0,2.0,253.06856614180504,0.3551952253395287
164,10.0,0.16,0.2,0.2,0.02,0.0,253.88799963592768,0.3990964534261715
165,10.0,0.16,0.2,0.2,0.02,0.02,245.7495786462832,0.34735883989938166
166,10.0,0.16,0.2,0.2,0.02,0.2,252.73244648246552,0.3416358122856
167,10.0,0.16,0.2,0.2,0.02,2.0,255.92660931379746,0.36652265632031983
168,10.0,0.16,0.2,0.2,0.2,0.0,259.2313013878889,0.3454058335475307
169,10.0,0.16,0.2,0.2,0.2,0.02,260.4043274526726,0.36350937844273123
170,10.0,0.16,0.2,0.2,0.2,0.2,258.1868936947397,0.3553459672920544
171,10.0,0.16,0.2,0.2,0.2,2.0,247.33824650691497,0.3557611984802163
172,10.0,0.16,0.2,0.2,2.0,0.0,263.1002967169681,0.3505620989164731
173,10.0,0.16,0.2,0.2,2.0,0.02,255.11229496335784,0.36074704218437675
174,10.0,0.16,0.2,0.2,2.0,0.2,264.5655577302529,0.3734293950597379
175,10.0,0.16,0.2,0.2,2.0,2.0,274.866573943714,0.3788181812683452
176,10.0,0.16,0.2,2.0,0.0,0.0,263.6035625398493,0.3853891011126314
177,10.0,0.16,0.2,2.0,0.0,0.02,255.73008853717656,0.3368088893541398
178,10.0,0.16,0.2,2.0,0.0,0.2,258.9283642330843,0.36331489588361787
179,10.0,0.16,0.2,2.0,0.0,2.0,252.63128892153458,0.3849784429729926
180,10.0,0.16,0.2,2.0,0.02,0.0,250.93504684187718,0.33543972424848817
181,10.0,0.16,0.2,2.0,0.02,0.02,258.32131587997367,0.39328327439210337
182,10.0,0.16,0.2,2.0,0.02,0.2,258.2081415536761,0.36387361884574626
183,10.0,0.16,0.2,2.0,0.02,2.0,264.5886906756644,0.38203198537511057
184,10.0,0.16,0.2,2.0,0.2,0.0,260.06789957969795,0.3639215677600047
185,10.0,0.16,0.2,2.0,0.2,0.02,281.9095855083848,0.36847985513059905
186,10.0,0.16,0.2,2.0,0.2,0.2,251.2223108450833,0.3199265191112292
187,10.0,0.16,0.2,2.0,0.2,2.0,262.15845167499924,0.3745549632413103
188,10.0,0.16,0.2,2.0,2.0,0.0,255.38796782462902,0.3664533525791427
189,10.0,0.16,0.2,2.0,2.0,0.02,258.9548521050293,0.35506796840337707
190,10.0,0.16,0.2,2.0,2.0,0.2,250.99908151749042,0.3637616687470473
191,10.0,0.16,0.2,2.0,2.0,2.0,246.94124702859696,0.3754612066095113
192,10.0,0.16,2.0,0.0,0.0,0.0,256.76046560510935,0.3473860440546241
193,10.0,0.16,2.0,0.0,0.0,0.02,260.80418356611875,0.3658194054237783
194,10.0,0.16,2.0,0.0,0.0,0.2,254.42857901341083,0.3662198643670042
195,10.0,0.16,2.0,0.0,0.0,2.0,260.1870654531312,0.3704696970474013
196,10.0,0.16,2.0,0.0,0.02,0.0,260.13377408547825,0.3723813021718264
197,10.0,0.16,2.0,0.0,0.02,0.02,252.29907132856084,0.3524469598172839
198,10.0,0.16,2.0,0.0,0.02,0.2,252.2482488761816,0.35803747671776603
199,10.0,0.16,2.0,0.0,0.02,2.0,250.91339508112912,0.3589915559598941
200,10.0,0.16,2.0,0.0,0.2,0.0,252.46872330487582,0.3837404213828772
201,10.0,0.16,2.0,0.0,0.2,0.02,260.07273822950816,0.3674522225772821
202,10.0,0.16,2.0,0.0,0.2,0.2,261.99780175815005,0.3569096053429691
203,10.0,0.16,2.0,0.0,0.2,2.0,258.4439114979274,0.3814425564543819
204,10.0,0.16,2.0,0.0,2.0,0.0,268.2186536384942,0.37097180816852005
205,10.0,0.16,2.0,0.0,2.0,0.02,258.50124088108686,0.3730347322373901
206,10.0,0.16,2.0,0.0,2.0,0.2,263.37633509534754,0.3827972348661006
207,10.0,0.16,2.0,0.0,2.0,2.0,252.7257327623389,0.3651250225423396
208,10.0,0.16,2.0,0.02,0.0,0.0,268.3190608924037,0.2855709668460272
209,10.0,0.16,2.0,0.02,0.0,0.02,257.8754654917867,0.3261571319527536
210,10.0,0.16,2.0,0.02,0.0,0.2,254.1694335039193,0.38090477175561954
211,10.0,0.16,2.0,0.02,0.0,2.0,251.8665463480273,0.34387566930972224
212,10.0,0.16,2.0,0.02,0.02,0.0,252.3403416231163,0.373477156788272
213,10.0,0.16,2.0,0.02,0.02,0.02,254.57953612221985,0.3488804190348474
214,10.0,0.16,2.0,0.02,0.02,0.2,260.2981291628186,0.31126000399853404
215,10.0,0.16,2.0,0.02,0.02,2.0,251.6887826565293,0.39047219524334126
216,10.0,0.16,2.0,0.02,0.2,0.0,263.15579492094065,0.35404063271383185
217,10.0,0.16,2.0,0.02,0.2,0.02,256.4326220731375,0.358426312859411
218,10.0,0.16,2.0,0.02,0.2,0.2,259.65295144875785,0.35517076522026014
219,10.0,0.16,2.0,0.02,0.2,2.0,259.7882110735032,0.37243945299268544
220,10.0,0.16,2.0,0.02,2.0,0.0,256.5857635024584,0.35222480386661925
221,10.0,0.16,2.0,0.02,2.0,0.02,268.9997258242784,0.3614337354406661
222,10.0,0.16,2.0,0.02,2.0,0.2,251.73925537817559,0.3520403732401465
223,10.0,0.16,2.0,0.02,2.0,2.0,245.32120557899773,0.3568616197708416
224,10.0,0.16,2.0,0.2,0.0,0.0,253.21040800671656,0.36143857389639383
225,10.0,0.16,2.0,0.2,0.0,0.02,257.0657451953883,0.3657357941013329
226,10.0,0.16,2.0,0.2,0.0,0.2,262.3161673995544,0.3169571816934383
227,10.0,0.16,2.0,0.2,0.0,2.0,246.02792613978767,0.3583652654094752
228,10.0,0.16,2.0,0.2,0.02,0.0,258.3654234487864,0.3448419140764907
229,10.0,0.16,2.0,0.2,0.02,0.02,248.5077772843988,0.37099143764128056
230,10.0,0.16,2.0,0.2,0.02,0.2,255.6503663120161,0.3562351004605715
231,10.0,0.16,2.0,0.2,0.02,2.0,246.78188404644072,0.390723967095692
232,10.0,0.16,2.0,0.2,0.2,0.0,251.57024472808502,0.3663917192791651
233,10.0,0.16,2.0,0.2,0.2,0.02,261.3656494376769,0.3826666122114203
234,10.0,0.16,2.0,0.2,0.2,0.2,252.06286781758143,0.3389502980952436
235,10.0,0.16,2.0,0.2,0.2,2.0,253.2775483987021,0.3681526379421678
236,10.0,0.16,2.0,0.2,2.0,0.0,255.2773683241895,0.34911637528152345
237,10.0,0.16,2.0,0.2,2.0,0.02,254.23617180967256,0.3721789861116239
238,10.0,0.16,2.0,0.2,2.0,0.2,257.6627793462543,0.3724317932996665
239,10.0,0.16,2.0,0.2,2.0,2.0,257.33747746020214,0.34011259681325323
240,10.0,0.16,2.0,2.0,0.0,0.0,250.65515761823883,0.3552092388906179
241,10.0,0.16,2.0,2.0,0.0,0.02,263.5310878138304,0.3692842752139761
242,10.0,0.16,2.0,2.0,0.0,0.2,258.82800034448536,0.3663860440722135
243,10.0,0.16,2.0,2.0,0.0,2.0,248.6896994467814,0.39644133666345904
244,10.0,0.16,2.0,2.0,0.02,0.0,255.57520395417274,0.37212767551670056
245,10.0,0.16,2.0,2.0,0.02,0.02,253.2071672823643,0.3624896650154404
246,10.0,0.16,2.0,2.0,0.02,0.2,251.9648882260236,0.3825457365262415
247,10.0,0.16,2.0,2.0,0.02,2.0,245.71923623917942,0.3885827084046285
248,10.0,0.16,2.0,2.0,0.2,0.0,256.4463673368391,0.3649721095419822
249,10.0,0.16,2.0,2.0,0.2,0.02,258.623262939131,0.3601923319472312
250,10.0,0.16,2.0,2.0,0.2,0.2,251.9663052202209,0.3621508971420319
251,10.0,0.16,2.0,2.0,0.2,2.0,253.3107940051107,0.3822919721088928
252,10.0,0.16,2.0,2.0,2.0,0.0,254.70470610470923,0.3673002011647179
253,10.0,0.16,2.0,2.0,2.0,0.02,281.711230808808,0.3372687893621666
254,10.0,0.16,2.0,2.0,2.0,0.2,258.85482804434054,0.3691403556053458
255,10.0,0.16,2.0,2.0,2.0,2.0,256.16507247458736,0.36953609188802017
256,10.0,0.32,0.0,0.0,0.0,0.0,260.5507228616879,0.4088112237315867
257,10.0,0.32,0.0,0.0,0.0,0.02,276.3810696980915,0.3304694106589073
258,10.0,0.32,0.0,0.0,0.0,0.2,265.0501877447665,0.35217253279133265
259,10.0,0.32,0.0,0.0,0.0,2.0,268.3567928100802,0.333262580626848
260,10.0,0.32,0.0,0.0,0.02,0.0,260.06300082092804,0.3441110064994332
261,10.0,0.32,0.0,0.0,0.02,0.02,268.5558965200055,0.3451481949047845
262,10.0,0.32,0.0,0.0,0.02,0.2,269.11888914285544,0.3763188477421137
263,10.0,0.32,0.0,0.0,0.02,2.0,269.09377844937177,0.3790411937947708
264,10.0,0.32,0.0,0.0,0.2,0.0,263.9335123639343,0.3484853570448241
265,10.0,0.32,0.0,0.0,0.2,0.02,257.75835888377026,0.33780111335658275
266,10.0,0.32,0.0,0.0,0.2,0.2,264.2435611510991,0.3469320245643754
267,10.0,0.32,0.0,0.0,0.2,2.0,251.80441588638584,0.3606926917437093
268,10.0,0.32,0.0,0.0,2.0,0.0,270.17369440497225,0.37546300705332203
269,10.0,0.32,0.0,0.0,2.0,0.02,260.43246157939734,0.35242156900211563
270,10.0,0.32,0.0,0.0,2.0,0.2,266.0313354241473,0.3491690078991869
271,10.0,0.32,0.0,0.0,2.0,2.0,251.33408423799892,0.3794378874503189
272,10.0,0.32,0.0,0.02,0.0,0.0,263.305208386094,0.3395048979836518
273,10.0,0.32,0.0,0.02,0.0,0.02,258.0720145286494,0.29957437478133275
274,10.0,0.32,0.0,0.02,0.0,0.2,292.89262442936285,0.32857268288073965
275,10.0,0.32,0.0,0.02,0.0,2.0,274.5792800105391,0.372042525119977
276,10.0,0.32,0.0,0.02,0.02,0.0,271.88313741887964,0.3782914825195223
277,10.0,0.32,0.0,0.02,0.02,0.02,286.04088591935846,0.3688881520312446
278,10.0,0.32,0.0,0.02,0.02,0.2,283.06320312407206,0.3663509131750218
279,10.0,0.32,0.0,0.02,0.02,2.0,251.7086161814684,0.3453843754469885
280,10.0,0.32,0.0,0.02,0.2,0.0,259.99084699263057,0.3821975734799418
281,10.0,0.32,0.0,0.02,0.2,0.02,256.2349595540955,0.3749698263589312
282,10.0,0.32,0.0,0.02,0.2,0.2,264.06000469048723,0.3520963226021628
283,10.0,0.32,0.0,0.02,0.2,2.0,256.4133278698448,0.36761852495440495
284,10.0,0.32,0.0,0.02,2.0,0.0,273.93153597766644,0.35229789820912316
285,10.0,0.32,0.0,0.02,2.0,0.02,269.7636446584995,0.36424210627537684
286,10.0,0.32,0.0,0.02,2.0,0.2,266.99449639816544,0.4029164493620632
287,10.0,0.32,0.0,0.02,2.0,2.0,266.8059898727638,0.3695911482869399
288,10.0,0.32,0.0,0.2,0.0,0.0,259.32723972511246,0.3598596415275691
289,10.0,0.32,0.0,0.2,0.0,0.02,266.13273316439376,0.36797207393640796
290,10.0,0.32,0.0,0.2,0.0,0.2,260.7196094918754,0.3476939144290832
291,10.0,0.32,0.0,0.2,0.0,2.0,258.2009656086566,0.3780546285837643
292,10.0,0.32,0.0,0.2,0.02,0.0,259.8612087443879,0.3647374440709076
293,10.0,0.32,0.0,0.2,0.02,0.02,260.4560451808486,0.3333662799065008
294,10.0,0.32,0.0,0.2,0.02,0.2,265.82593495380473,0.3539983292315189
295,10.0,0.32,0.0,0.2,0.02,2.0,256.4196218766286,0.3647984297290528
296,10.0,0.32,0.0,0.2,0.2,0.0,272.4873017070301,0.3589606213568698
297,10.0,0.32,0.0,0.2,0.2,0.02,272.1553175297727,0.3494612834732828
298,10.0,0.32,0.0,0.2,0.2,0.2,261.33730987792256,0.35213544863590185
299,10.0,0.32,0.0,0.2,0.2,2.0,266.45005953219106,0.380723067301902
300,10.0,0.32,0.0,0.2,2.0,0.0,273.5481521672944,0.3181960284506487
301,10.0,0.32,0.0,0.2,2.0,0.02,275.17763030808817,0.38356209154407395
302,10.0,0.32,0.0,0.2,2.0,0.2,252.32046782627674,0.3730464724621629
303,10.0,0.32,0.0,0.2,2.0,2.0,258.94114841092784,0.3770884397590152
304,10.0,0.32,0.0,2.0,0.0,0.0,264.77152632272924,0.3355664893873663
305,10.0,0.32,0.0,2.0,0.0,0.02,260.1761545083297,0.3747786484515104
306,10.0,0.32,0.0,2.0,0.0,0.2,260.1684990724983,0.3717844017122283
307,10.0,0.32,0.0,2.0,0.0,2.0,261.82333319932906,0.3462538626880793
308,10.0,0.32,0.0,2.0,0.02,0.0,256.71938314804885,0.3626216887928484
309,10.0,0.32,0.0,2.0,0.02,0.02,263.1534633401957,0.3695609229626124
310,10.0,0.32,0.0,2.0,0.02,0.2,259.6249271659209,0.3938790374600471
311,10.0,0.32,0.0,2.0,0.02,2.0,256.50666703567407,0.37815037651673744
312,10.0,0.32,0.0,2.0,0.2,0.0,262.002034024644,0.34482288338334194
313,10.0,0.32,0.0,2.0,0.2,0.02,259.9106204911351,0.3569166196879495
314,10.0,0.32,0.0,2.0,0.2,0.2,259.50771398493356,0.3802550952762728
315,10.0,0.32,0.0,2.0,0.2,2.0,265.31765411126383,0.36222237640277916
316,10.0,0.32,0.0,2.0,2.0,0.0,259.99684202008115,0.33727619939581327
317,10.0,0.32,0.0,2.0,2.0,0.02,291.4073070503535,0.33157740766072896
318,10.0,0.32,0.0,2.0,2.0,0.2,265.58360526470705,0.3469806150945738
319,10.0,0.32,0.0,2.0,2.0,2.0,259.05751182570214,0.36274444768816294
320,10.0,0.32,0.02,0.0,0.0,0.0,261.67030431172367,0.36502028550893867
321,10.0,0.32,0.02,0.0,0.0,0.02,280.7716080131733,0.3424605375065014
322,10.0,0.32,0.02,0.0,0.0,0.2,268.1529900995436,0.3695721666175232
323,10.0,0.32,0.02,0.0,0.0,2.0,268.4941529686403,0.3599025998709774
