,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
54,10.0,0.16,0.0,2.0,0.02,0.2,234.67993166800795
55,10.0,0.16,0.0,2.0,0.02,2.0,239.52765625387084
56,10.0,0.16,0.0,2.0,0.2,0.0,237.89778203935447
57,10.0,0.16,0.0,2.0,0.2,0.02,238.0177226369363
58,10.0,0.16,0.0,2.0,0.2,0.2,237.23957737454262
59,10.0,0.16,0.0,2.0,0.2,2.0,236.57111330152145
60,10.0,0.16,0.0,2.0,2.0,0.0,236.84313855636074
61,10.0,0.16,0.0,2.0,2.0,0.02,246.1568832361837
62,10.0,0.16,0.0,2.0,2.0,0.2,243.25130467273075
63,10.0,0.16,0.0,2.0,2.0,2.0,238.65057511256427
64,10.0,0.16,0.02,0.0,0.0,0.0,249.21842523015457
65,10.0,0.16,0.02,0.0,0.0,0.02,235.64279175133643
66,10.0,0.16,0.02,0.0,0.0,0.2,238.02688441660007
67,10.0,0.16,0.02,0.0,0.0,2.0,229.56243570775874
68,10.0,0.16,0.02,0.0,0.02,0.0,238.3794882176572
69,10.0,0.16,0.02,0.0,0.02,0.02,239.96711020218933
70,10.0,0.16,0.02,0.0,0.02,0.2,232.92224947953937
71,10.0,0.16,0.02,0.0,0.02,2.0,239.318002914734
72,10.0,0.16,0.02,0.0,0.2,0.0,236.9789376854221
73,10.0,0.16,0.02,0.0,0.2,0.02,242.34086801476943
74,10.0,0.16,0.02,0.0,0.2,0.2,241.2465456437877
75,10.0,0.16,0.02,0.0,0.2,2.0,242.64520984879715
76,10.0,0.16,0.02,0.0,2.0,0.0,242.8263199935133
77,10.0,0.16,0.02,0.0,2.0,0.02,232.56773955537608
78,10.0,0.16,0.02,0.0,2.0,0.2,239.3178928228952
79,10.0,0.16,0.02,0.0,2.0,2.0,234.21751281199815
80,10.0,0.16,0.02,0.02,0.0,0.0,238.16656932754847
81,10.0,0.16,0.02,0.02,0.0,0.02,240.4546366621697
82,10.0,0.16,0.02,0.02,0.0,0.2,230.2967729127973
83,10.0,0.16,0.02,0.02,0.0,2.0,235.574395855042
84,10.0,0.16,0.02,0.02,0.02,0.0,244.53366128862132
85,10.0,0.16,0.02,0.02,0.02,0.02,243.22539303482282
86,10.0,0.16,0.02,0.02,0.02,0.2,244.54828800061128
87,10.0,0.16,0.02,0.02,0.02,2.0,243.8124672141468
88,10.0,0.16,0.02,0.02,0.2,0.0,249.1176117431409
89,10.0,0.16,0.02,0.02,0.2,0.02,238.38666615562198
90,10.0,0.16,0.02,0.02,0.2,0.2,233.86931274622688
91,10.0,0.16,0.02,0.02,0.2,2.0,237.29017295358662
92,10.0,0.16,0.02,0.02,2.0,0.0,238.2296446044173
93,10.0,0.16,0.02,0.02,2.0,0.02,229.8341142899425
94,10.0,0.16,0.02,0.02,2.0,0.2,234.97494108325364
95,10.0,0.16,0.02,0.02,2.0,2.0,233.53705595654685
96,10.0,0.16,0.02,0.2,0.0,0.0,240.33982999947247
97,10.0,0.16,0.02,0.2,0.0,0.02,239.5081870036577
98,10.0,0.16,0.02,0.2,0.0,0.2,238.85404297385384
99,10.0,0.16,0.02,0.2,0.0,2.0,228.3132103766171
100,10.0,0.16,0.02,0.2,0.02,0.0,238.14682281314592
101,10.0,0.16,0.02,0.2,0.02,0.02,239.42615479159355
102,10.0,0.16,0.02,0.2,0.02,0.2,245.075489504624
103,10.0,0.16,0.02,0.2,0.02,2.0,237.93907083071582
104,10.0,0.16,0.02,0.2,0.2,0.0,241.43395800012863
105,10.0,0.16,0.02,0.2,0.2,0.02,248.2991415269589
106,10.0,0.16,0.02,0.2,0.2,0.2,236.60808153500187
107,10.0,0.16,0.02,0.2,0.2,2.0,237.83441916933361
108,10.0,0.16,0.02,0.2,2.0,0.0,227.9972418365329
109,10.0,0.16,0.02,0.2,2.0,0.02,233.6767726263332
110,10.0,0.16,0.02,0.2,2.0,0.2,243.15674656912785
111,10.0,0.16,0.02,0.2,2.0,2.0,229.29717883454947
112,10.0,0.16,0.02,2.0,0.0,0.0,234.80398191605587
113,10.0,0.16,0.02,2.0,0.0,0.02,236.2026620540243
114,10.0,0.16,0.02,2.0,0.0,0.2,240.59763314085225
115,10.0,0.16,0.02,2.0,0.0,2.0,239.19864479032174
116,10.0,0.16,0.02,2.0,0.02,0.0,245.215227584211
117,10.0,0.16,0.02,2.0,0.02,0.02,237.45561022961516
118,10.0,0.16,0.02,2.0,0.02,0.2,244.66211795906025
119,10.0,0.16,0.02,2.0,0.02,2.0,233.68289426101958
120,10.0,0.16,0.02,2.0,0.2,0.0,236.98443571789286
121,10.0,0.16,0.02,2.0,0.2,0.02,239.1519170911229
122,10.0,0.16,0.02,2.0,0.2,0.2,239.247373916892
123,10.0,0.16,0.02,2.0,0.2,2.0,234.05156814663945
124,10.0,0.16,0.02,2.0,2.0,0.0,241.49350683214612
125,10.0,0.16,0.02,2.0,2.0,0.02,243.5350641394413
126,10.0,0.16,0.02,2.0,2.0,0.2,241.8497366614412
127,10.0,0.16,0.02,2.0,2.0,2.0,236.1259240207629
128,10.0,0.16,0.2,0.0,0.0,0.0,241.38631295175333
129,10.0,0.16,0.2,0.0,0.0,0.02,257.73525185071685
130,10.0,0.16,0.2,0.0,0.0,0.2,239.8934860788
131,10.0,0.16,0.2,0.0,0.0,2.0,241.97326298844467
132,10.0,0.16,0.2,0.0,0.02,0.0,239.87254966757146
133,10.0,0.16,0.2,0.0,0.02,0.02,241.92318599924732
134,10.0,0.16,0.2,0.0,0.02,0.2,240.2112014493273
135,10.0,0.16,0.2,0.0,0.02,2.0,234.07541336052017
136,10.0,0.16,0.2,0.0,0.2,0.0,246.70329054136798
137,10.0,0.16,0.2,0.0,0.2,0.02,238.94652841896092
138,10.0,0.16,0.2,0.0,0.2,0.2,235.84885221133385
139,10.0,0.16,0.2,0.0,0.2,2.0,239.26381561187432
140,10.0,0.16,0.2,0.0,2.0,0.0,239.19861798826386
141,10.0,0.16,0.2,0.0,2.0,0.02,237.52371153967567
142,10.0,0.16,0.2,0.0,2.0,0.2,239.52569656779625
143,10.0,0.16,0.2,0.0,2.0,2.0,238.99841783910816
144,10.0,0.16,0.2,0.02,0.0,0.0,243.84519973734245
145,10.0,0.16,0.2,0.02,0.0,0.02,234.41424482781414
146,10.0,0.16,0.2,0.02,0.0,0.2,230.27696854272168
147,10.0,0.16,0.2,0.02,0.0,2.0,234.02598328683118
148,10.0,0.16,0.2,0.02,0.02,0.0,254.34678651707023
149,10.0,0.16,0.2,0.02,0.02,0.02,243.0021615694841
150,10.0,0.16,0.2,0.02,0.02,0.2,239.36214334528515
151,10.0,0.16,0.2,0.02,0.02,2.0,236.03750821532643
152,10.0,0.16,0.2,0.02,0.2,0.0,236.94185421537117
153,10.0,0.16,0.2,0.02,0.2,0.02,249.16233612046972
154,10.0,0.16,0.2,0.02,0.2,0.2,239.08267322458977
155,10.0,0.16,0.2,0.02,0.2,2.0,243.0191117957603
156,10.0,0.16,0.2,0.02,2.0,0.0,239.7273733257848
157,10.0,0.16,0.2,0.02,2.0,0.02,238.3333161476156
158,10.0,0.16,0.2,0.02,2.0,0.2,244.28680457404099
159,10.0,0.16,0.2,0.02,2.0,2.0,236.75557669232845
160,10.0,0.16,0.2,0.2,0.0,0.0,235.3641908139566
161,10.0,0.16,0.2,0.2,0.0,0.02,242.21744912869298
162,10.0,0.16,0.2,0.2,0.0,0.2,244.278111840982
163,10.0,0.16,0.2,0.2,0.0,2.0,230.8428421090381
164,10.0,0.16,0.2,0.2,0.02,0.0,238.3647940459991
165,10.0,0.16,0.2,0.2,0.02,0.02,239.9917101857879
166,10.0,0.16,0.2,0.2,0.02,0.2,240.69579714203468
167,10.0,0.16,0.2,0.2,0.02,2.0,237.10152862522816
168,10.0,0.16,0.2,0.2,0.2,0.0,242.2428512398048
169,10.0,0.16,0.2,0.2,0.2,0.02,247.70128753168137
170,10.0,0.16,0.2,0.2,0.2,0.2,246.0554753178867
171,10.0,0.16,0.2,0.2,0.2,2.0,236.27184035421826
172,10.0,0.16,0.2,0.2,2.0,0.0,245.50615379265088
173,10.0,0.16,0.2,0.2,2.0,0.02,234.74678650610628
174,10.0,0.16,0.2,0.2,2.0,0.2,248.10358301641483
175,10.0,0.16,0.2,0.2,2.0,2.0,238.5134706761288
176,10.0,0.16,0.2,2.0,0.0,0.0,237.14274941740845
177,10.0,0.16,0.2,2.0,0.0,0.02,239.30809043260257
178,10.0,0.16,0.2,2.0,0.0,0.2,242.7076977968135
179,10.0,0.16,0.2,2.0,0.0,2.0,238.45216452302918
180,10.0,0.16,0.2,2.0,0.02,0.0,241.4531748169247
181,10.0,0.16,0.2,2.0,0.02,0.02,241.18020231942054
182,10.0,0.16,0.2,2.0,0.02,0.2,241.86871953942568
183,10.0,0.16,0.2,2.0,0.02,2.0,245.9411082956324
184,10.0,0.16,0.2,2.0,0.2,0.0,237.8809339010497
185,10.0,0.16,0.2,2.0,0.2,0.02,234.87500044978884
186,10.0,0.16,0.2,2.0,0.2,0.2,232.5508360609261
187,10.0,0.16,0.2,2.0,0.2,2.0,239.80972329911307
188,10.0,0.16,0.2,2.0,2.0,0.0,245.67194976719318
189,10.0,0.16,0.2,2.0,2.0,0.02,242.53435972671127
190,10.0,0.16,0.2,2.0,2.0,0.2,235.32037015396546
191,10.0,0.16,0.2,2.0,2.0,2.0,230.24680624592685
192,10.0,0.16,2.0,0.0,0.0,0.0,242.27747752044056
193,10.0,0.16,2.0,0.0,0.0,0.02,246.6129268040741
194,10.0,0.16,2.0,0.0,0.0,0.2,241.86585522501537
195,10.0,0.16,2.0,0.0,0.0,2.0,240.54110614203083
196,10.0,0.16,2.0,0.0,0.02,0.0,244.00867924182072
197,10.0,0.16,2.0,0.0,0.02,0.02,248.65642259191472
198,10.0,0.16,2.0,0.0,0.02,0.2,238.98808937191106
199,10.0,0.16,2.0,0.0,0.02,2.0,237.54953999651832
200,10.0,0.16,2.0,0.0,0.2,0.0,239.7970208108897
201,10.0,0.16,2.0,0.0,0.2,0.02,229.96941497598218
202,10.0,0.16,2.0,0.0,0.2,0.2,243.0610526840428
203,10.0,0.16,2.0,0.0,0.2,2.0,240.99867421884312
204,10.0,0.16,2.0,0.0,2.0,0.0,242.52172594397786
205,10.0,0.16,2.0,0.0,2.0,0.02,250.78697623401675
206,10.0,0.16,2.0,0.0,2.0,0.2,236.1435896622792
207,10.0,0.16,2.0,0.0,2.0,2.0,237.77113255452045
208,10.0,0.16,2.0,0.02,0.0,0.0,232.96284371425583
209,10.0,0.16,2.0,0.02,0.0,0.02,244.4982515986989
210,10.0,0.16,2.0,0.02,0.0,0.2,242.708553329745
211,10.0,0.16,2.0,0.02,0.0,2.0,234.99009533901784
212,10.0,0.16,2.0,0.02,0.02,0.0,240.38621650378133
213,10.0,0.16,2.0,0.02,0.02,0.02,234.50224559372714
214,10.0,0.16,2.0,0.02,0.02,0.2,235.571285324611
215,10.0,0.16,2.0,0.02,0.02,2.0,244.79476442478818
216,10.0,0.16,2.0,0.02,0.2,0.0,245.6919897849097
217,10.0,0.16,2.0,0.02,0.2,0.02,236.6781061897429
218,10.0,0.16,2.0,0.02,0.2,0.2,242.9633037732665
219,10.0,0.16,2.0,0.02,0.2,2.0,235.85434484588887
220,10.0,0.16,2.0,0.02,2.0,0.0,239.3824574012557
221,10.0,0.16,2.0,0.02,2.0,0.02,238.8034689819445
222,10.0,0.16,2.0,0.02,2.0,0.2,240.32997638138664
223,10.0,0.16,2.0,0.02,2.0,2.0,239.89680312846025
224,10.0,0.16,2.0,0.2,0.0,0.0,243.25847873506
225,10.0,0.16,2.0,0.2,0.0,0.02,243.1396977282545
226,10.0,0.16,2.0,0.2,0.0,0.2,233.37550544967826
227,10.0,0.16,2.0,0.2,0.0,2.0,234.25377077213253
228,10.0,0.16,2.0,0.2,0.02,0.0,241.38475953625675
229,10.0,0.16,2.0,0.2,0.02,0.02,243.14271287251486
230,10.0,0.16,2.0,0.2,0.02,0.2,245.33688301640117
231,10.0,0.16,2.0,0.2,0.02,2.0,233.4954193496114
232,10.0,0.16,2.0,0.2,0.2,0.0,232.7948201515884
233,10.0,0.16,2.0,0.2,0.2,0.02,244.70337542158688
234,10.0,0.16,2.0,0.2,0.2,0.2,245.67585918305
235,10.0,0.16,2.0,0.2,0.2,2.0,238.33858587548508
236,10.0,0.16,2.0,0.2,2.0,0.0,245.4614576218085
237,10.0,0.16,2.0,0.2,2.0,0.02,245.535581543184
238,10.0,0.16,2.0,0.2,2.0,0.2,239.89979505706185
239,10.0,0.16,2.0,0.2,2.0,2.0,236.55156029962376
240,10.0,0.16,2.0,2.0,0.0,0.0,232.58368010368469
241,10.0,0.16,2.0,2.0,0.0,0.02,239.37877320449803
242,10.0,0.16,2.0,2.0,0.0,0.2,240.2447679457183
243,10.0,0.16,2.0,2.0,0.0,2.0,242.41101554279203
244,10.0,0.16,2.0,2.0,0.02,0.0,234.82807860015012
245,10.0,0.16,2.0,2.0,0.02,0.02,241.35285355820443
246,10.0,0.16,2.0,2.0,0.02,0.2,245.0771207183752
247,10.0,0.16,2.0,2.0,0.02,2.0,240.7635654630601
248,10.0,0.16,2.0,2.0,0.2,0.0,250.15142490374384
249,10.0,0.16,2.0,2.0,0.2,0.02,239.67887967638225
250,10.0,0.16,2.0,2.0,0.2,0.2,243.70888442210344
251,10.0,0.16,2.0,2.0,0.2,2.0,237.74703535897063
252,10.0,0.16,2.0,2.0,2.0,0.0,237.2727385635256
253,10.0,0.16,2.0,2.0,2.0,0.02,240.42232074605846
254,10.0,0.16,2.0,2.0,2.0,0.2,235.97779898166957
255,10.0,0.16,2.0,2.0,2.0,2.0,237.37715406507544
256,10.0,0.32,0.0,0.0,0.0,0.0,247.36704246919172
257,10.0,0.32,0.0,0.0,0.0,0.02,247.39850471205798
258,10.0,0.32,0.0,0.0,0.0,0.2,245.89038994558467
259,10.0,0.32,0.0,0.0,0.0,2.0,246.09697510871203
260,10.0,0.32,0.0,0.0,0.02,0.0,258.53183398254663
261,10.0,0.32,0.0,0.0,0.02,0.02,249.35585513912145
262,10.0,0.32,0.0,0.0,0.02,0.2,256.41951835574275
263,10.0,0.32,0.0,0.0,0.02,2.0,237.7626056055159
264,10.0,0.32,0.0,0.0,0.2,0.0,254.2494816137444
265,10.0,0.32,0.0,0.0,0.2,0.02,252.76717583592378
266,10.0,0.32,0.0,0.0,0.2,0.2,244.1783579182961
267,10.0,0.32,0.0,0.0,0.2,2.0,250.7780705567574
268,10.0,0.32,0.0,0.0,2.0,0.0,247.44622617762184
269,10.0,0.32,0.0,0.0,2.0,0.02,236.63192801288415
270,10.0,0.32,0.0,0.0,2.0,0.2,248.9301358336373
271,10.0,0.32,0.0,0.0,2.0,2.0,241.618452964888
272,10.0,0.32,0.0,0.02,0.0,0.0,248.497725865323
273,10.0,0.32,0.0,0.02,0.0,0.02,245.29826051509144
274,10.0,0.32,0.0,0.02,0.0,0.2,245.06820969782692
275,10.0,0.32,0.0,0.02,0.0,2.0,245.4274667068865
276,10.0,0.32,0.0,0.02,0.02,0.0,252.82350727381817
277,10.0,0.32,0.0,0.02,0.02,0.02,248.8656300587268
278,10.0,0.32,0.0,0.02,0.02,0.2,255.265982243896
279,10.0,0.32,0.0,0.02,0.02,2.0,243.82641466124352
280,10.0,0.32,0.0,0.02,0.2,0.0,242.39936225677258
281,10.0,0.32,0.0,0.02,0.2,0.02,250.948676727514
282,10.0,0.32,0.0,0.02,0.2,0.2,255.746686459024
283,10.0,0.32,0.0,0.02,0.2,2.0,236.23204125559383
284,10.0,0.32,0.0,0.02,2.0,0.0,258.85341337685963
285,10.0,0.32,0.0,0.02,2.0,0.02,243.97579917678445
286,10.0,0.32,0.0,0.02,2.0,0.2,261.05016831858694
287,10.0,0.32,0.0,0.02,2.0,2.0,237.1733258919379
288,10.0,0.32,0.0,0.2,0.0,0.0,250.98289322795867
289,10.0,0.32,0.0,0.2,0.0,0.02,252.7098141039245
290,10.0,0.32,0.0,0.2,0.0,0.2,264.03081779299254
291,10.0,0.32,0.0,0.2,0.0,2.0,235.6202989885805
292,10.0,0.32,0.0,0.2,0.02,0.0,250.386770084438
293,10.0,0.32,0.0,0.2,0.02,0.02,244.03615703969413
294,10.0,0.32,0.0,0.2,0.02,0.2,256.7087429675927
295,10.0,0.32,0.0,0.2,0.02,2.0,243.08922177093845
296,10.0,0.32,0.0,0.2,0.2,0.0,247.82408363484245
297,10.0,0.32,0.0,0.2,0.2,0.02,239.88042586717447
298,10.0,0.32,0.0,0.2,0.2,0.2,244.66926460717812
299,10.0,0.32,0.0,0.2,0.2,2.0,241.3262537289089
300,10.0,0.32,0.0,0.2,2.0,0.0,249.6068640060309
301,10.0,0.32,0.0,0.2,2.0,0.02,253.5900284843039
302,10.0,0.32,0.0,0.2,2.0,0.2,248.585712026009
303,10.0,0.32,0.0,0.2,2.0,2.0,241.44295697233986
304,10.0,0.32,0.0,2.0,0.0,0.0,264.9888651813057
305,10.0,0.32,0.0,2.0,0.0,0.02,248.6986013842197
306,10.0,0.32,0.0,2.0,0.0,0.2,256.5187909447979
307,10.0,0.32,0.0,2.0,0.0,2.0,246.76756053693512
308,10.0,0.32,0.0,2.0,0.02,0.0,243.29842469809643
309,10.0,0.32,0.0,2.0,0.02,0.02,269.28633751317886
310,10.0,0.32,0.0,2.0,0.02,0.2,247.11270149790147
311,10.0,0.32,0.0,2.0,0.02,2.0,239.34934409523171
312,10.0,0.32,0.0,2.0,0.2,0.0,253.10961621428442
313,10.0,0.32,0.0,2.0,0.2,0.02,250.64844542462916
314,10.0,0.32,0.0,2.0,0.2,0.2,264.0711965328791
315,10.0,0.32,0.0,2.0,0.2,2.0,247.20136278735455
316,10.0,0.32,0.0,2.0,2.0,0.0,261.00119890515913
317,10.0,0.32,0.0,2.0,2.0,0.02,246.13639491438843
318,10.0,0.32,0.0,2.0,2.0,0.2,240.50981563397218
319,10.0,0.32,0.0,2.0,2.0,2.0,238.00612342295415
320,10.0,0.32,0.02,0.0,0.0,0.0,240.7765466810089
321,10.0,0.32,0.02,0.0,0.0,0.02,250.60496224972422
322,10.0,0.32,0.02,0.0,0.0,0.2,247.8420263336533
323,10.0,0.32,0.02,0.0,0.0,2.0,258.2723014207411
324,10.0,0.32,0.02,0.0,0.02,0.0,262.79123991876867
325,10.0,0.32,0.02,0.0,0.02,0.02,258.1192991776081
326,10.0,0.32,0.02,0.0,0.02,0.2,251.07876287554646
327,10.0,0.32,0.02,0.0,0.02,2.0,245.20947242334825
328,10.0,0.32,0.02,0.0,0.2,0.0,243.2817928134711
329,10.0,0.32,0.02,0.0,0.2,0.02,262.61793309602774
330,10.0,0.32,0.02,0.0,0.2,0.2,249.88195729207214
331,10.0,0.32,0.02,0.0,0.2,2.0,242.6479022854044
332,10.0,0.32,0.02,0.0,2.0,0.0,245.3308469712032
333,10.0,0.32,0.02,0.0,2.0,0.02,254.09144723703068
334,10.0,0.32,0.02,0.0,2.0,0.2,248.6128874400706
335,10.0,0.32,0.02,0.0,2.0,2.0,243.61777985572635
336,10.0,0.32,0.02,0.02,0.0,0.0,265.8543520123514
337,10.0,0.32,0.02,0.02,0.0,0.02,252.35725737809017
338,10.0,0.32,0.02,0.02,0.0,0.2,233.39706989880955
339,10.0,0.32,0.02,0.02,0.0,2.0,251.4803497514665
340,10.0,0.32,0.02,0.02,0.02,0.0,254.22553253032646
341,10.0,0.32,0.02,0.02,0.02,0.02,258.45890823291074
342,10.0,0.32,0.02,0.02,0.02,0.2,249.665163213352
343,10.0,0.32,0.02,0.02,0.02,2.0,235.3236591082379
344,10.0,0.32,0.02,0.02,0.2,0.0,250.90456040219826
345,10.0,0.32,0.02,0.02,0.2,0.02,239.10212398380142
346,10.0,0.32,0.02,0.02,0.2,0.2,249.01256529552845
347,10.0,0.32,0.02,0.02,0.2,2.0,245.35552632789447
348,10.0,0.32,0.02,0.02,2.0,0.0,257.3841087285616
349,10.0,0.32,0.02,0.02,2.0,0.02,244.40291266299974
350,10.0,0.32,0.02,0.02,2.0,0.2,241.0689067780136
351,10.0,0.32,0.02,0.02,2.0,2.0,251.7685413142601
352,10.0,0.32,0.02,0.2,0.0,0.0,261.6363195068144
353,10.0,0.32,0.02,0.2,0.0,0.02,268.1076101695858
354,10.0,0.32,0.02,0.2,0.0,0.2,245.7934415706573
355,10.0,0.32,0.02,0.2,0.0,2.0,238.09637325367981
356,10.0,0.32,0.02,0.2,0.02,0.0,249.85948607877808
357,10.0,0.32,0.02,0.2,0.02,0.02,241.96172041468463
358,10.0,0.32,0.02,0.2,0.02,0.2,246.79580352008358
359,10.0,0.32,0.02,0.2,0.02,2.0,242.1218638785392
360,10.0,0.32,0.02,0.2,0.2,0.0,253.06477908215987
361,10.0,0.32,0.02,0.2,0.2,0.02,244.95992226668673
362,10.0,0.32,0.02,0.2,0.2,0.2,256.4518941640102
363,10.0,0.32,0.02,0.2,0.2,2.0,241.76158442929886
364,10.0,0.32,0.02,0.2,2.0,0.0,247.69038086830415
365,10.0,0.32,0.02,0.2,2.0,0.02,246.36694119005853
366,10.0,0.32,0.02,0.2,2.0,0.2,241.6380390687069
367,10.0,0.32,0.02,0.2,2.0,2.0,237.4275810225625
368,10.0,0.32,0.02,2.0,0.0,0.0,241.79305969331475
369,10.0,0.32,0.02,2.0,0.0,0.02,283.67538421840743
370,10.0,0.32,0.02,2.0,0.0,0.2,243.8252375459156
371,10.0,0.32,0.02,2.0,0.0,2.0,229.67658594555846
372,10.0,0.32,0.02,2.0,0.02,0.0,245.2764876359584
373,10.0,0.32,0.02,2.0,0.02,0.02,237.6319142405719
374,10.0,0.32,0.02,2.0,0.02,0.2,234.88654034993144
375,10.0,0.32,0.02,2.0,0.02,2.0,245.7135122692547
376,10.0,0.32,0.02,2.0,0.2,0.0,248.6517736452233
377,10.0,0.32,0.02,2.0,0.2,0.02,247.2419753082704
378,10.0,0.32,0.02,2.0,0.2,0.2,243.95931902925858
379,10.0,0.32,0.02,2.0,0.2,2.0,235.95470991610702
380,10.0,0.32,0.02,2.0,2.0,0.0,246.43498084626395
381,10.0,0.32,0.02,2.0,2.0,0.02,254.379616714176
382,10.0,0.32,0.02,2.0,2.0,0.2,249.85980488881856
383,10.0,0.32,0.02,2.0,2.0,2.0,238.60623905659352
384,10.0,0.32,0.2,0.0,0.0,0.0,243.04581199433795
385,10.0,0.32,0.2,0.0,0.0,0.02,254.2795222651659
386,10.0,0.32,0.2,0.0,0.0,0.2,250.1099277196833
387,10.0,0.32,0.2,0.0,0.0,2.0,240.09084626313893
388,10.0,0.32,0.2,0.0,0.02,0.0,243.63982819468688
389,10.0,0.32,0.2,0.0,0.02,0.02,247.33967127968262
390,10.0,0.32,0.2,0.0,0.02,0.2,256.63396640485325
391,10.0,0.32,0.2,0.0,0.02,2.0,239.34512233694855
392,10.0,0.32,0.2,0.0,0.2,0.0,272.7860445573196
393,10.0,0.32,0.2,0.0,0.2,0.02,257.0785514003137
394,10.0,0.32,0.2,0.0,0.2,0.2,252.82476492867104
395,10.0,0.32,0.2,0.0,0.2,2.0,247.96818924791145
396,10.0,0.32,0.2,0.0,2.0,0.0,261.4299406797475
397,10.0,0.32,0.2,0.0,2.0,0.02,254.8379149097052
398,10.0,0.32,0.2,0.0,2.0,0.2,251.96462055243612
399,10.0,0.32,0.2,0.0,2.0,2.0,238.31499870769073
400,10.0,0.32,0.2,0.02,0.0,0.0,256.9682208355115
401,10.0,0.32,0.2,0.02,0.0,0.02,255.8201308887011
402,10.0,0.32,0.2,0.02,0.0,0.2,264.8202183479813
403,10.0,0.32,0.2,0.02,0.0,2.0,250.8495805393445
404,10.0,0.32,0.2,0.02,0.02,0.0,244.43584201142247
405,10.0,0.32,0.2,0.02,0.02,0.02,241.77563771587867
406,10.0,0.32,0.2,0.02,0.02,0.2,240.93485794890938
407,10.0,0.32,0.2,0.02,0.02,2.0,245.77344231200112
408,10.0,0.32,0.2,0.02,0.2,0.0,248.91148601118385
409,10.0,0.32,0.2,0.02,0.2,0.02,257.5960555279288
