,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE
47,10.0,0.16,0.0,0.2,2.0,2.0,449.7018897889824
48,10.0,0.16,0.0,2.0,0.0,0.0,438.9407119840116
49,10.0,0.16,0.0,2.0,0.0,0.02,436.54849442943606
50,10.0,0.16,0.0,2.0,0.0,0.2,429.58779200353126
51,10.0,0.16,0.0,2.0,0.0,2.0,449.7686748969528
52,10.0,0.16,0.0,2.0,0.02,0.0,431.60463746635713
53,10.0,0.16,0.0,2.0,0.02,0.02,453.3297319296338
54,10.0,0.16,0.0,2.0,0.02,0.2,467.9565200041403
55,10.0,0.16,0.0,2.0,0.02,2.0,431.9646073069471
56,10.0,0.16,0.0,2.0,0.2,0.0,460.96716861152777
57,10.0,0.16,0.0,2.0,0.2,0.02,432.2615930589728
58,10.0,0.16,0.0,2.0,0.2,0.2,436.4603975912683
59,10.0,0.16,0.0,2.0,0.2,2.0,440.6194015605167
60,10.0,0.16,0.0,2.0,2.0,0.0,436.4432867854042
61,10.0,0.16,0.0,2.0,2.0,0.02,441.030032938904
62,10.0,0.16,0.0,2.0,2.0,0.2,438.3522231001341
63,10.0,0.16,0.0,2.0,2.0,2.0,435.83197309582044
64,10.0,0.16,0.02,0.0,0.0,0.0,443.5978286274436
65,10.0,0.16,0.02,0.0,0.0,0.02,429.61584847095605
66,10.0,0.16,0.02,0.0,0.0,0.2,435.62212588263054
67,10.0,0.16,0.02,0.0,0.0,2.0,435.25215170568606
68,10.0,0.16,0.02,0.0,0.02,0.0,435.62987137920027
69,10.0,0.16,0.02,0.0,0.02,0.02,430.41601078147215
70,10.0,0.16,0.02,0.0,0.02,0.2,443.06523274056207
71,10.0,0.16,0.02,0.0,0.02,2.0,429.1122795040792
72,10.0,0.16,0.02,0.0,0.2,0.0,446.6430952824347
73,10.0,0.16,0.02,0.0,0.2,0.02,465.42843447121146
74,10.0,0.16,0.02,0.0,0.2,0.2,435.19677475495337
75,10.0,0.16,0.02,0.0,0.2,2.0,447.6878511103697
76,10.0,0.16,0.02,0.0,2.0,0.0,437.7953301986378
77,10.0,0.16,0.02,0.0,2.0,0.02,434.29762310256757
78,10.0,0.16,0.02,0.0,2.0,0.2,458.5685854713826
79,10.0,0.16,0.02,0.0,2.0,2.0,427.47365731729036
80,10.0,0.16,0.02,0.02,0.0,0.0,444.4013712456627
81,10.0,0.16,0.02,0.02,0.0,0.02,438.1034188593428
82,10.0,0.16,0.02,0.02,0.0,0.2,427.4292485860929
83,10.0,0.16,0.02,0.02,0.0,2.0,449.5322626712471
84,10.0,0.16,0.02,0.02,0.02,0.0,428.89923459979934
85,10.0,0.16,0.02,0.02,0.02,0.02,462.6565233389005
86,10.0,0.16,0.02,0.02,0.02,0.2,455.70675376259857
87,10.0,0.16,0.02,0.02,0.02,2.0,434.5980442274297
88,10.0,0.16,0.02,0.02,0.2,0.0,434.1422783953648
89,10.0,0.16,0.02,0.02,0.2,0.02,500.6129277267453
90,10.0,0.16,0.02,0.02,0.2,0.2,439.7764926437011
91,10.0,0.16,0.02,0.02,0.2,2.0,430.16501939787963
92,10.0,0.16,0.02,0.02,2.0,0.0,437.27932092569273
93,10.0,0.16,0.02,0.02,2.0,0.02,434.9525800689944
94,10.0,0.16,0.02,0.02,2.0,0.2,434.1150739557068
95,10.0,0.16,0.02,0.02,2.0,2.0,436.0108878150795
96,10.0,0.16,0.02,0.2,0.0,0.0,430.3559070777191
97,10.0,0.16,0.02,0.2,0.0,0.02,432.23114622349135
98,10.0,0.16,0.02,0.2,0.0,0.2,439.062692385806
99,10.0,0.16,0.02,0.2,0.0,2.0,445.1960161288732
100,10.0,0.16,0.02,0.2,0.02,0.0,431.4716523464169
101,10.0,0.16,0.02,0.2,0.02,0.02,432.0761447519849
102,10.0,0.16,0.02,0.2,0.02,0.2,451.792678493104
103,10.0,0.16,0.02,0.2,0.02,2.0,428.9288312682093
104,10.0,0.16,0.02,0.2,0.2,0.0,442.0838962432009
105,10.0,0.16,0.02,0.2,0.2,0.02,447.0283978947512
106,10.0,0.16,0.02,0.2,0.2,0.2,433.15963321267236
107,10.0,0.16,0.02,0.2,0.2,2.0,425.415624248504
108,10.0,0.16,0.02,0.2,2.0,0.0,464.7223382126784
109,10.0,0.16,0.02,0.2,2.0,0.02,435.964583951628
110,10.0,0.16,0.02,0.2,2.0,0.2,438.4479185241892
111,10.0,0.16,0.02,0.2,2.0,2.0,428.5605839421444
112,10.0,0.16,0.02,2.0,0.0,0.0,432.1799771809147
113,10.0,0.16,0.02,2.0,0.0,0.02,437.5590181016529
114,10.0,0.16,0.02,2.0,0.0,0.2,436.14701585678716
115,10.0,0.16,0.02,2.0,0.0,2.0,430.10876069136106
116,10.0,0.16,0.02,2.0,0.02,0.0,502.82094587982505
117,10.0,0.16,0.02,2.0,0.02,0.02,441.80631546372354
118,10.0,0.16,0.02,2.0,0.02,0.2,438.31009845523255
119,10.0,0.16,0.02,2.0,0.02,2.0,453.8266053204212
120,10.0,0.16,0.02,2.0,0.2,0.0,434.0631939620768
121,10.0,0.16,0.02,2.0,0.2,0.02,501.9148995522358
122,10.0,0.16,0.02,2.0,0.2,0.2,434.67222913682406
123,10.0,0.16,0.02,2.0,0.2,2.0,428.2546996618122
124,10.0,0.16,0.02,2.0,2.0,0.0,434.08262812218106
125,10.0,0.16,0.02,2.0,2.0,0.02,439.57051219997186
126,10.0,0.16,0.02,2.0,2.0,0.2,425.11500442660173
127,10.0,0.16,0.02,2.0,2.0,2.0,430.64016163100473
128,10.0,0.16,0.2,0.0,0.0,0.0,428.05945726558053
129,10.0,0.16,0.2,0.0,0.0,0.02,444.72524161004685
130,10.0,0.16,0.2,0.0,0.0,0.2,439.6125427720736
131,10.0,0.16,0.2,0.0,0.0,2.0,449.1143524677668
132,10.0,0.16,0.2,0.0,0.02,0.0,435.89683797187485
133,10.0,0.16,0.2,0.0,0.02,0.02,439.32097535268235
134,10.0,0.16,0.2,0.0,0.02,0.2,429.3376042021872
135,10.0,0.16,0.2,0.0,0.02,2.0,429.20962448516923
136,10.0,0.16,0.2,0.0,0.2,0.0,435.3528394605349
137,10.0,0.16,0.2,0.0,0.2,0.02,433.493311405263
138,10.0,0.16,0.2,0.0,0.2,0.2,428.42688278814626
139,10.0,0.16,0.2,0.0,0.2,2.0,466.7128066572906
140,10.0,0.16,0.2,0.0,2.0,0.0,430.83686684700274
141,10.0,0.16,0.2,0.0,2.0,0.02,428.92443047273866
142,10.0,0.16,0.2,0.0,2.0,0.2,424.4934957478415
143,10.0,0.16,0.2,0.0,2.0,2.0,435.46323044789284
144,10.0,0.16,0.2,0.02,0.0,0.0,441.1734151925407
145,10.0,0.16,0.2,0.02,0.0,0.02,471.2949605450175
146,10.0,0.16,0.2,0.02,0.0,0.2,439.49630634593535
147,10.0,0.16,0.2,0.02,0.0,2.0,446.35771259973745
148,10.0,0.16,0.2,0.02,0.02,0.0,437.79549038013283
149,10.0,0.16,0.2,0.02,0.02,0.02,431.77972855491316
150,10.0,0.16,0.2,0.02,0.02,0.2,441.539331376172
151,10.0,0.16,0.2,0.02,0.02,2.0,432.209422250136
152,10.0,0.16,0.2,0.02,0.2,0.0,449.80443245708915
153,10.0,0.16,0.2,0.02,0.2,0.02,446.9445507107826
154,10.0,0.16,0.2,0.02,0.2,0.2,432.67438977343386
155,10.0,0.16,0.2,0.02,0.2,2.0,440.1936551284463
156,10.0,0.16,0.2,0.02,2.0,0.0,472.8582285244523
157,10.0,0.16,0.2,0.02,2.0,0.02,446.2167915863877
158,10.0,0.16,0.2,0.02,2.0,0.2,451.39106291804876
159,10.0,0.16,0.2,0.02,2.0,2.0,436.5299455895943
160,10.0,0.16,0.2,0.2,0.0,0.0,434.875978308725
161,10.0,0.16,0.2,0.2,0.0,0.02,454.73039316494317
162,10.0,0.16,0.2,0.2,0.0,0.2,434.0764772271871
163,10.0,0.16,0.2,0.2,0.0,2.0,437.1878115960483
164,10.0,0.16,0.2,0.2,0.02,0.0,440.82215208026014
165,10.0,0.16,0.2,0.2,0.02,0.02,426.37647321628714
166,10.0,0.16,0.2,0.2,0.02,0.2,440.091331692821
167,10.0,0.16,0.2,0.2,0.02,2.0,429.66617586766813
168,10.0,0.16,0.2,0.2,0.2,0.0,440.1874628400908
169,10.0,0.16,0.2,0.2,0.2,0.02,434.9956200874385
170,10.0,0.16,0.2,0.2,0.2,0.2,438.8971209726004
171,10.0,0.16,0.2,0.2,0.2,2.0,427.23401361995394
172,10.0,0.16,0.2,0.2,2.0,0.0,433.5633372433805
173,10.0,0.16,0.2,0.2,2.0,0.02,451.0129939033909
174,10.0,0.16,0.2,0.2,2.0,0.2,434.34695456645346
175,10.0,0.16,0.2,0.2,2.0,2.0,438.609256584346
176,10.0,0.16,0.2,2.0,0.0,0.0,426.08365826173286
177,10.0,0.16,0.2,2.0,0.0,0.02,463.71362355942597
178,10.0,0.16,0.2,2.0,0.0,0.2,426.99154531503126
179,10.0,0.16,0.2,2.0,0.0,2.0,444.9299348072824
180,10.0,0.16,0.2,2.0,0.02,0.0,432.34336782500026
181,10.0,0.16,0.2,2.0,0.02,0.02,443.4197606816099
182,10.0,0.16,0.2,2.0,0.02,0.2,442.6627034412708
183,10.0,0.16,0.2,2.0,0.02,2.0,449.63919066530883
184,10.0,0.16,0.2,2.0,0.2,0.0,433.35733589485017
185,10.0,0.16,0.2,2.0,0.2,0.02,426.1157989534394
186,10.0,0.16,0.2,2.0,0.2,0.2,441.6990859297512
187,10.0,0.16,0.2,2.0,0.2,2.0,430.9849535638159
188,10.0,0.16,0.2,2.0,2.0,0.0,427.75429001278434
189,10.0,0.16,0.2,2.0,2.0,0.02,446.7599947999086
190,10.0,0.16,0.2,2.0,2.0,0.2,428.0539803171377
191,10.0,0.16,0.2,2.0,2.0,2.0,438.23131896938486
192,10.0,0.16,2.0,0.0,0.0,0.0,424.6204904897429
193,10.0,0.16,2.0,0.0,0.0,0.02,440.51548159256066
194,10.0,0.16,2.0,0.0,0.0,0.2,425.301951649441
195,10.0,0.16,2.0,0.0,0.0,2.0,433.83655949147453
196,10.0,0.16,2.0,0.0,0.02,0.0,431.2493400638701
197,10.0,0.16,2.0,0.0,0.02,0.02,433.80998396170446
198,10.0,0.16,2.0,0.0,0.02,0.2,437.1680314991642
199,10.0,0.16,2.0,0.0,0.02,2.0,434.2538483125335
200,10.0,0.16,2.0,0.0,0.2,0.0,436.9978569226564
201,10.0,0.16,2.0,0.0,0.2,0.02,430.31652752756753
202,10.0,0.16,2.0,0.0,0.2,0.2,426.64249048709
203,10.0,0.16,2.0,0.0,0.2,2.0,440.8991902123073
204,10.0,0.16,2.0,0.0,2.0,0.0,440.6183077406182
205,10.0,0.16,2.0,0.0,2.0,0.02,445.14091678512466
206,10.0,0.16,2.0,0.0,2.0,0.2,444.6523249102894
207,10.0,0.16,2.0,0.0,2.0,2.0,436.1140004333223
208,10.0,0.16,2.0,0.02,0.0,0.0,426.3057917732869
209,10.0,0.16,2.0,0.02,0.0,0.02,447.39461436123725
210,10.0,0.16,2.0,0.02,0.0,0.2,447.38748821813033
211,10.0,0.16,2.0,0.02,0.0,2.0,419.1742936439306
212,10.0,0.16,2.0,0.02,0.02,0.0,426.39577222001503
213,10.0,0.16,2.0,0.02,0.02,0.02,430.0507632355191
214,10.0,0.16,2.0,0.02,0.02,0.2,428.91434189837634
215,10.0,0.16,2.0,0.02,0.02,2.0,432.75833625420825
216,10.0,0.16,2.0,0.02,0.2,0.0,432.2234977767197
217,10.0,0.16,2.0,0.02,0.2,0.02,438.5594940132403
218,10.0,0.16,2.0,0.02,0.2,0.2,427.2887020743377
219,10.0,0.16,2.0,0.02,0.2,2.0,442.06947388165963
220,10.0,0.16,2.0,0.02,2.0,0.0,444.77526477160734
221,10.0,0.16,2.0,0.02,2.0,0.02,427.7539776690077
222,10.0,0.16,2.0,0.02,2.0,0.2,460.69533705659904
223,10.0,0.16,2.0,0.02,2.0,2.0,436.37984900238393
224,10.0,0.16,2.0,0.2,0.0,0.0,439.17527512499845
225,10.0,0.16,2.0,0.2,0.0,0.02,435.62266098539453
226,10.0,0.16,2.0,0.2,0.0,0.2,456.2970006437415
227,10.0,0.16,2.0,0.2,0.0,2.0,434.0993608524022
228,10.0,0.16,2.0,0.2,0.02,0.0,432.88178567441287
229,10.0,0.16,2.0,0.2,0.02,0.02,446.0160080175568
230,10.0,0.16,2.0,0.2,0.02,0.2,445.24438228902665
231,10.0,0.16,2.0,0.2,0.02,2.0,434.46150056728567
232,10.0,0.16,2.0,0.2,0.2,0.0,431.57416491498725
233,10.0,0.16,2.0,0.2,0.2,0.02,437.33151252017717
234,10.0,0.16,2.0,0.2,0.2,0.2,431.9211199951252
235,10.0,0.16,2.0,0.2,0.2,2.0,426.0161696933428
236,10.0,0.16,2.0,0.2,2.0,0.0,430.618140969161
237,10.0,0.16,2.0,0.2,2.0,0.02,435.25275204505317
238,10.0,0.16,2.0,0.2,2.0,0.2,422.22331638468455
239,10.0,0.16,2.0,0.2,2.0,2.0,429.6972786392896
240,10.0,0.16,2.0,2.0,0.0,0.0,429.8026974640167
241,10.0,0.16,2.0,2.0,0.0,0.02,444.60631426376
242,10.0,0.16,2.0,2.0,0.0,0.2,436.63647256353005
243,10.0,0.16,2.0,2.0,0.0,2.0,437.6566572311918
244,10.0,0.16,2.0,2.0,0.02,0.0,430.59986117773974
245,10.0,0.16,2.0,2.0,0.02,0.02,435.0018435823706
246,10.0,0.16,2.0,2.0,0.02,0.2,447.5397810589869
247,10.0,0.16,2.0,2.0,0.02,2.0,424.8972282922285
248,10.0,0.16,2.0,2.0,0.2,0.0,462.21476718300295
249,10.0,0.16,2.0,2.0,0.2,0.02,452.0861419018431
250,10.0,0.16,2.0,2.0,0.2,0.2,430.45836186621625
251,10.0,0.16,2.0,2.0,0.2,2.0,429.6534622674967
252,10.0,0.16,2.0,2.0,2.0,0.0,433.16608464370734
253,10.0,0.16,2.0,2.0,2.0,0.02,432.09775445898947
254,10.0,0.16,2.0,2.0,2.0,0.2,437.0776019171798
255,10.0,0.16,2.0,2.0,2.0,2.0,434.072191219132
256,10.0,0.32,0.0,0.0,0.0,0.0,440.20789697800245
257,10.0,0.32,0.0,0.0,0.0,0.02,446.49858896788027
258,10.0,0.32,0.0,0.0,0.0,0.2,454.7421309410033
259,10.0,0.32,0.0,0.0,0.0,2.0,445.0367540050061
260,10.0,0.32,0.0,0.0,0.02,0.0,428.2461360180533
261,10.0,0.32,0.0,0.0,0.02,0.02,429.3151165584477
262,10.0,0.32,0.0,0.0,0.02,0.2,444.2996414769152
263,10.0,0.32,0.0,0.0,0.02,2.0,445.53225661304117
264,10.0,0.32,0.0,0.0,0.2,0.0,444.2039845078346
265,10.0,0.32,0.0,0.0,0.2,0.02,442.3794825391863
266,10.0,0.32,0.0,0.0,0.2,0.2,439.8011640005072
267,10.0,0.32,0.0,0.0,0.2,2.0,437.1720738858341
268,10.0,0.32,0.0,0.0,2.0,0.0,465.42229222401284
269,10.0,0.32,0.0,0.0,2.0,0.02,448.64463259687216
270,10.0,0.32,0.0,0.0,2.0,0.2,445.64535165947416
271,10.0,0.32,0.0,0.0,2.0,2.0,434.1413944235144
272,10.0,0.32,0.0,0.02,0.0,0.0,447.7363208390402
273,10.0,0.32,0.0,0.02,0.0,0.02,449.1642000612096
274,10.0,0.32,0.0,0.02,0.0,0.2,487.69621807966746
275,10.0,0.32,0.0,0.02,0.0,2.0,426.0950589458725
276,10.0,0.32,0.0,0.02,0.02,0.0,447.7564482278673
277,10.0,0.32,0.0,0.02,0.02,0.02,455.209080885364
278,10.0,0.32,0.0,0.02,0.02,0.2,468.0132882004
279,10.0,0.32,0.0,0.02,0.02,2.0,427.8915815319922
280,10.0,0.32,0.0,0.02,0.2,0.0,469.3781278420309
281,10.0,0.32,0.0,0.02,0.2,0.02,438.22379024952454
282,10.0,0.32,0.0,0.02,0.2,0.2,451.1147048044588
283,10.0,0.32,0.0,0.02,0.2,2.0,439.1815829582823
284,10.0,0.32,0.0,0.02,2.0,0.0,437.75684008911577
285,10.0,0.32,0.0,0.02,2.0,0.02,439.3781934607825
286,10.0,0.32,0.0,0.02,2.0,0.2,434.44288736456605
287,10.0,0.32,0.0,0.02,2.0,2.0,446.1472220542753
288,10.0,0.32,0.0,0.2,0.0,0.0,466.603131406602
289,10.0,0.32,0.0,0.2,0.0,0.02,458.811429035673
290,10.0,0.32,0.0,0.2,0.0,0.2,457.1580178845003
291,10.0,0.32,0.0,0.2,0.0,2.0,433.1244652243402
292,10.0,0.32,0.0,0.2,0.02,0.0,466.0575916610688
293,10.0,0.32,0.0,0.2,0.02,0.02,429.8009064298441
294,10.0,0.32,0.0,0.2,0.02,0.2,443.26690576496424
295,10.0,0.32,0.0,0.2,0.02,2.0,425.03424242387086
296,10.0,0.32,0.0,0.2,0.2,0.0,450.2284106882521
297,10.0,0.32,0.0,0.2,0.2,0.02,443.09651157799203
298,10.0,0.32,0.0,0.2,0.2,0.2,485.6208312210904
299,10.0,0.32,0.0,0.2,0.2,2.0,435.6342243272441
300,10.0,0.32,0.0,0.2,2.0,0.0,492.15141085785103
301,10.0,0.32,0.0,0.2,2.0,0.02,458.2815971433664
302,10.0,0.32,0.0,0.2,2.0,0.2,451.69320515673485
303,10.0,0.32,0.0,0.2,2.0,2.0,474.417509028054
304,10.0,0.32,0.0,2.0,0.0,0.0,455.51533886577033
305,10.0,0.32,0.0,2.0,0.0,0.02,433.7845974095758
306,10.0,0.32,0.0,2.0,0.0,0.2,488.61731601021864
307,10.0,0.32,0.0,2.0,0.0,2.0,452.2233608879341
308,10.0,0.32,0.0,2.0,0.02,0.0,444.24513189909607
309,10.0,0.32,0.0,2.0,0.02,0.02,439.9236288664348
310,10.0,0.32,0.0,2.0,0.02,0.2,442.8699598495462
311,10.0,0.32,0.0,2.0,0.02,2.0,434.22921725809783
312,10.0,0.32,0.0,2.0,0.2,0.0,478.41350756690423
313,10.0,0.32,0.0,2.0,0.2,0.02,444.92481137241685
314,10.0,0.32,0.0,2.0,0.2,0.2,438.99930822150185
315,10.0,0.32,0.0,2.0,0.2,2.0,439.6492907148279
316,10.0,0.32,0.0,2.0,2.0,0.0,467.20788436204765
317,10.0,0.32,0.0,2.0,2.0,0.02,431.7882232831788
318,10.0,0.32,0.0,2.0,2.0,0.2,426.2705044354612
319,10.0,0.32,0.0,2.0,2.0,2.0,465.6822402263544
320,10.0,0.32,0.02,0.0,0.0,0.0,447.4441962407344
321,10.0,0.32,0.02,0.0,0.0,0.02,449.42164124574606
322,10.0,0.32,0.02,0.0,0.0,0.2,456.5480184888508
323,10.0,0.32,0.02,0.0,0.0,2.0,452.0456572598024
324,10.0,0.32,0.02,0.0,0.02,0.0,456.2453831444384
325,10.0,0.32,0.02,0.0,0.02,0.02,448.1109635445706
326,10.0,0.32,0.02,0.0,0.02,0.2,449.2812966955297
327,10.0,0.32,0.02,0.0,0.02,2.0,445.1354322322998
328,10.0,0.32,0.02,0.0,0.2,0.0,512.099449022727
329,10.0,0.32,0.02,0.0,0.2,0.02,449.8133782437943
330,10.0,0.32,0.02,0.0,0.2,0.2,443.3058867216945
331,10.0,0.32,0.02,0.0,0.2,2.0,465.9496678945182
332,10.0,0.32,0.02,0.0,2.0,0.0,506.5760330021232
333,10.0,0.32,0.02,0.0,2.0,0.02,463.81848092528384
334,10.0,0.32,0.02,0.0,2.0,0.2,452.4629297964468
335,10.0,0.32,0.02,0.0,2.0,2.0,455.3647561926397
336,10.0,0.32,0.02,0.02,0.0,0.0,440.11161132732366
337,10.0,0.32,0.02,0.02,0.0,0.02,470.6255219723803
338,10.0,0.32,0.02,0.02,0.0,0.2,443.5466200134442
339,10.0,0.32,0.02,0.02,0.0,2.0,453.85942908828423
340,10.0,0.32,0.02,0.02,0.02,0.0,431.1508937073072
341,10.0,0.32,0.02,0.02,0.02,0.02,446.48749101193283
342,10.0,0.32,0.02,0.02,0.02,0.2,453.89085215891487
343,10.0,0.32,0.02,0.02,0.02,2.0,440.70959488009413
344,10.0,0.32,0.02,0.02,0.2,0.0,447.68805856052217
345,10.0,0.32,0.02,0.02,0.2,0.02,441.2788686082026
346,10.0,0.32,0.02,0.02,0.2,0.2,465.839558040818
347,10.0,0.32,0.02,0.02,0.2,2.0,436.07384751226687
348,10.0,0.32,0.02,0.02,2.0,0.0,510.9517049411936
349,10.0,0.32,0.02,0.02,2.0,0.02,455.0191945664762
350,10.0,0.32,0.02,0.02,2.0,0.2,450.11622147893183
351,10.0,0.32,0.02,0.02,2.0,2.0,458.3472857576508
352,10.0,0.32,0.02,0.2,0.0,0.0,449.97323864448686
353,10.0,0.32,0.02,0.2,0.0,0.02,469.5377160930845
354,10.0,0.32,0.02,0.2,0.0,0.2,436.48723052592277
355,10.0,0.32,0.02,0.2,0.0,2.0,465.3403455086086
356,10.0,0.32,0.02,0.2,0.02,0.0,439.7587258083461
357,10.0,0.32,0.02,0.2,0.02,0.02,441.9225347828936
358,10.0,0.32,0.02,0.2,0.02,0.2,529.6992280346022
359,10.0,0.32,0.02,0.2,0.02,2.0,462.8976349135752
360,10.0,0.32,0.02,0.2,0.2,0.0,444.78291739645516
361,10.0,0.32,0.02,0.2,0.2,0.02,474.33839196053685
362,10.0,0.32,0.02,0.2,0.2,0.2,434.74421325010576
363,10.0,0.32,0.02,0.2,0.2,2.0,479.12966200605865
364,10.0,0.32,0.02,0.2,2.0,0.0,437.66882693140303
365,10.0,0.32,0.02,0.2,2.0,0.02,438.0967588841522
366,10.0,0.32,0.02,0.2,2.0,0.2,447.14158218102784
367,10.0,0.32,0.02,0.2,2.0,2.0,428.59164630159205
368,10.0,0.32,0.02,2.0,0.0,0.0,445.37003365883385
369,10.0,0.32,0.02,2.0,0.0,0.02,437.5444002322708
370,10.0,0.32,0.02,2.0,0.0,0.2,460.02252259874984
371,10.0,0.32,0.02,2.0,0.0,2.0,439.7140792829914
372,10.0,0.32,0.02,2.0,0.02,0.0,469.9400175077551
373,10.0,0.32,0.02,2.0,0.02,0.02,429.6042327040592
374,10.0,0.32,0.02,2.0,0.02,0.2,433.70970845174486
375,10.0,0.32,0.02,2.0,0.02,2.0,447.7005139722915
376,10.0,0.32,0.02,2.0,0.2,0.0,456.20902211340757
377,10.0,0.32,0.02,2.0,0.2,0.02,484.3705916882083
378,10.0,0.32,0.02,2.0,0.2,0.2,448.6497307275196
379,10.0,0.32,0.02,2.0,0.2,2.0,436.5630997639095
380,10.0,0.32,0.02,2.0,2.0,0.0,443.53457850117456
381,10.0,0.32,0.02,2.0,2.0,0.02,445.4551199961135
382,10.0,0.32,0.02,2.0,2.0,0.2,467.5663624867678
383,10.0,0.32,0.02,2.0,2.0,2.0,455.2221929387764
384,10.0,0.32,0.2,0.0,0.0,0.0,437.1984571191635
385,10.0,0.32,0.2,0.0,0.0,0.02,430.2758614063868
386,10.0,0.32,0.2,0.0,0.0,0.2,448.0304327245201
387,10.0,0.32,0.2,0.0,0.0,2.0,449.39344642743447
388,10.0,0.32,0.2,0.0,0.02,0.0,438.128526495716
389,10.0,0.32,0.2,0.0,0.02,0.02,448.5068497672958
390,10.0,0.32,0.2,0.0,0.02,0.2,454.34406500919005
391,10.0,0.32,0.2,0.0,0.02,2.0,463.26339401610994
392,10.0,0.32,0.2,0.0,0.2,0.0,463.61767447343595
393,10.0,0.32,0.2,0.0,0.2,0.02,453.57507741462507
394,10.0,0.32,0.2,0.0,0.2,0.2,443.4972043548556
395,10.0,0.32,0.2,0.0,0.2,2.0,444.0868730139952
396,10.0,0.32,0.2,0.0,2.0,0.0,432.6044188702278
397,10.0,0.32,0.2,0.0,2.0,0.02,448.0307911194178
398,10.0,0.32,0.2,0.0,2.0,0.2,467.9754389325915
399,10.0,0.32,0.2,0.0,2.0,2.0,444.30364152790634
400,10.0,0.32,0.2,0.02,0.0,0.0,438.81234863527726
401,10.0,0.32,0.2,0.02,0.0,0.02,446.0641260920334
402,10.0,0.32,0.2,0.02,0.0,0.2,439.8190029118305
403,10.0,0.32,0.2,0.02,0.0,2.0,456.2671345221325
404,10.0,0.32,0.2,0.02,0.02,0.0,503.36453041384766
405,10.0,0.32,0.2,0.02,0.02,0.02,433.0989733767282
406,10.0,0.32,0.2,0.02,0.02,0.2,451.3953696605647
407,10.0,0.32,0.2,0.02,0.02,2.0,445.91515402083434
408,10.0,0.32,0.2,0.02,0.2,0.0,448.0299928664945
409,10.0,0.32,0.2,0.02,0.2,0.02,454.38145292794815
