,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
40,10.0,0.16,0.0,0.2,0.2,0.0,433.0570202319192,0.3198674582813219
41,10.0,0.16,0.0,0.2,0.2,0.02,441.8131753209501,0.3093927094414698
42,10.0,0.16,0.0,0.2,0.2,0.2,445.3810164132862,0.27565477472855493
43,10.0,0.16,0.0,0.2,0.2,2.0,435.0907941694377,0.3228791171987229
44,10.0,0.16,0.0,0.2,2.0,0.0,447.1291638473567,0.2934132988118289
45,10.0,0.16,0.0,0.2,2.0,0.02,452.8000758158293,0.3260648521333893
46,10.0,0.16,0.0,0.2,2.0,0.2,437.538179325494,0.31791321615877216
47,10.0,0.16,0.0,0.2,2.0,2.0,438.18258962214526,0.32235431261118597
48,10.0,0.16,0.0,2.0,0.0,0.0,438.95412981584775,0.3001420943082369
49,10.0,0.16,0.0,2.0,0.0,0.02,450.16160685081496,0.3007847760396815
50,10.0,0.16,0.0,2.0,0.0,0.2,449.39655300683035,0.31051722774614693
51,10.0,0.16,0.0,2.0,0.0,2.0,436.5442952874287,0.31662851419237104
52,10.0,0.16,0.0,2.0,0.02,0.0,434.1569445724567,0.31548782064760056
53,10.0,0.16,0.0,2.0,0.02,0.02,435.2527191853741,0.3070528057583113
54,10.0,0.16,0.0,2.0,0.02,0.2,443.72521885226786,0.3078239987075272
55,10.0,0.16,0.0,2.0,0.02,2.0,433.91949436452586,0.3244035081550174
56,10.0,0.16,0.0,2.0,0.2,0.0,437.4641848927198,0.3023124160220466
57,10.0,0.16,0.0,2.0,0.2,0.02,441.7885408769303,0.3188855945294723
58,10.0,0.16,0.0,2.0,0.2,0.2,447.46327353312415,0.31654087440538964
59,10.0,0.16,0.0,2.0,0.2,2.0,432.20143179184066,0.30927805335762026
60,10.0,0.16,0.0,2.0,2.0,0.0,441.29178669703276,0.2970836158706489
61,10.0,0.16,0.0,2.0,2.0,0.02,430.69081019045996,0.27377708915689924
62,10.0,0.16,0.0,2.0,2.0,0.2,449.86345494556366,0.3367332583867933
63,10.0,0.16,0.0,2.0,2.0,2.0,443.8248609293537,0.32446897729268154
64,10.0,0.16,0.02,0.0,0.0,0.0,442.13200684175337,0.29130189746725343
65,10.0,0.16,0.02,0.0,0.0,0.02,434.8784760377519,0.3099108446168491
66,10.0,0.16,0.02,0.0,0.0,0.2,441.22046790555504,0.304466066283235
67,10.0,0.16,0.02,0.0,0.0,2.0,434.12371008378784,0.3204764588773663
68,10.0,0.16,0.02,0.0,0.02,0.0,443.1757625662808,0.3281552287374325
69,10.0,0.16,0.02,0.0,0.02,0.02,445.5785608281925,0.3245964335157616
70,10.0,0.16,0.02,0.0,0.02,0.2,444.1843911633519,0.32095426228595153
71,10.0,0.16,0.02,0.0,0.02,2.0,437.5694640327421,0.31652677876621643
72,10.0,0.16,0.02,0.0,0.2,0.0,439.66729957848105,0.3213480953857412
73,10.0,0.16,0.02,0.0,0.2,0.02,441.30107651562605,0.2992586054661488
74,10.0,0.16,0.02,0.0,0.2,0.2,442.04313946803535,0.2948468261462632
75,10.0,0.16,0.02,0.0,0.2,2.0,445.823057557957,0.32565981924774445
76,10.0,0.16,0.02,0.0,2.0,0.0,442.4016128003231,0.3252058793956993
77,10.0,0.16,0.02,0.0,2.0,0.02,437.3539749199544,0.3115431843047506
78,10.0,0.16,0.02,0.0,2.0,0.2,442.2148618161258,0.3265450683020286
79,10.0,0.16,0.02,0.0,2.0,2.0,436.09385275739714,0.3166327051145145
80,10.0,0.16,0.02,0.02,0.0,0.0,438.4613332233938,0.3052061892944546
81,10.0,0.16,0.02,0.02,0.0,0.02,435.5256675810596,0.32875761854199514
82,10.0,0.16,0.02,0.02,0.0,0.2,449.141248271878,0.3309636881723401
83,10.0,0.16,0.02,0.02,0.0,2.0,434.88908667171506,0.3348228300650012
84,10.0,0.16,0.02,0.02,0.02,0.0,438.3149815371769,0.3356308038125041
85,10.0,0.16,0.02,0.02,0.02,0.02,450.38336237211007,0.333766753390797
86,10.0,0.16,0.02,0.02,0.02,0.2,446.6179492775519,0.3063428477888127
87,10.0,0.16,0.02,0.02,0.02,2.0,438.59461761481725,0.3456295111160443
88,10.0,0.16,0.02,0.02,0.2,0.0,442.92106799810267,0.3381556324791076
89,10.0,0.16,0.02,0.02,0.2,0.02,450.80605012356864,0.3098202555289058
90,10.0,0.16,0.02,0.02,0.2,0.2,433.97536190916253,0.30708226631028523
91,10.0,0.16,0.02,0.02,0.2,2.0,443.7988021164611,0.3316426471125602
92,10.0,0.16,0.02,0.02,2.0,0.0,437.29274153714033,0.3013265229484115
93,10.0,0.16,0.02,0.02,2.0,0.02,451.5114745195381,0.30158029883879145
94,10.0,0.16,0.02,0.02,2.0,0.2,437.82884686074266,0.3284705006805784
95,10.0,0.16,0.02,0.02,2.0,2.0,446.2276710952655,0.3288963232568365
96,10.0,0.16,0.02,0.2,0.0,0.0,447.77483401584396,0.3336961240766195
97,10.0,0.16,0.02,0.2,0.0,0.02,441.92110905830003,0.2985510689717268
98,10.0,0.16,0.02,0.2,0.0,0.2,438.4767366440705,0.3082494694330317
99,10.0,0.16,0.02,0.2,0.0,2.0,441.08043990934965,0.3488588446550425
100,10.0,0.16,0.02,0.2,0.02,0.0,443.0400911416095,0.2950532337419343
101,10.0,0.16,0.02,0.2,0.02,0.02,440.8437592802219,0.3026052257856861
102,10.0,0.16,0.02,0.2,0.02,0.2,444.3062054457955,0.3088712246035679
103,10.0,0.16,0.02,0.2,0.02,2.0,436.39824929928335,0.3350915985439597
104,10.0,0.16,0.02,0.2,0.2,0.0,436.58905122140084,0.2988090066290324
105,10.0,0.16,0.02,0.2,0.2,0.02,433.0944513350812,0.32258784013579656
106,10.0,0.16,0.02,0.2,0.2,0.2,447.2340889494372,0.32975004219488724
107,10.0,0.16,0.02,0.2,0.2,2.0,428.7213345473857,0.31457611326170803
108,10.0,0.16,0.02,0.2,2.0,0.0,441.5871105843746,0.3265061662418807
109,10.0,0.16,0.02,0.2,2.0,0.02,443.0937848515015,0.32308962523385465
110,10.0,0.16,0.02,0.2,2.0,0.2,440.15555254454034,0.3180949849939543
111,10.0,0.16,0.02,0.2,2.0,2.0,446.0225769470349,0.3215998219924459
112,10.0,0.16,0.02,2.0,0.0,0.0,454.1646417813536,0.30081648669218675
113,10.0,0.16,0.02,2.0,0.0,0.02,445.24742156307093,0.29074568109293203
114,10.0,0.16,0.02,2.0,0.0,0.2,427.795904658537,0.33327970887999697
115,10.0,0.16,0.02,2.0,0.0,2.0,436.03145231947417,0.3008842468690695
116,10.0,0.16,0.02,2.0,0.02,0.0,439.9923147373857,0.310187485052813
117,10.0,0.16,0.02,2.0,0.02,0.02,429.29859332592275,0.30214220164153854
118,10.0,0.16,0.02,2.0,0.02,0.2,447.6509337436075,0.3309431131775476
119,10.0,0.16,0.02,2.0,0.02,2.0,442.51722665245086,0.34062398611702005
120,10.0,0.16,0.02,2.0,0.2,0.0,441.53044735337664,0.2978193513886129
121,10.0,0.16,0.02,2.0,0.2,0.02,437.2163948266788,0.3075505304497473
122,10.0,0.16,0.02,2.0,0.2,0.2,442.56198145487883,0.3180319974088447
123,10.0,0.16,0.02,2.0,0.2,2.0,442.0810927249829,0.3473323001949773
124,10.0,0.16,0.02,2.0,2.0,0.0,441.4419409338064,0.31923948506142846
125,10.0,0.16,0.02,2.0,2.0,0.02,442.3392476884774,0.318743546248748
126,10.0,0.16,0.02,2.0,2.0,0.2,440.6742099849608,0.31642597275338874
127,10.0,0.16,0.02,2.0,2.0,2.0,439.83580704989237,0.3060797748215294
128,10.0,0.16,0.2,0.0,0.0,0.0,453.3509003804537,0.2958772786337344
129,10.0,0.16,0.2,0.0,0.0,0.02,439.73840438568016,0.3292614830694461
130,10.0,0.16,0.2,0.0,0.0,0.2,436.3566015600305,0.32567559485838904
131,10.0,0.16,0.2,0.0,0.0,2.0,440.90697494708144,0.2976289649252165
132,10.0,0.16,0.2,0.0,0.02,0.0,463.7123974919042,0.2937320988042738
133,10.0,0.16,0.2,0.0,0.02,0.02,444.8013740733263,0.2892817109879242
134,10.0,0.16,0.2,0.0,0.02,0.2,444.0770242663402,0.283223896995481
135,10.0,0.16,0.2,0.0,0.02,2.0,442.17657797999163,0.30456545183882744
136,10.0,0.16,0.2,0.0,0.2,0.0,439.9725764050788,0.3179081447424107
137,10.0,0.16,0.2,0.0,0.2,0.02,433.1401680929585,0.3102335701679093
138,10.0,0.16,0.2,0.0,0.2,0.2,447.2944535560112,0.3182191831071622
139,10.0,0.16,0.2,0.0,0.2,2.0,437.6271095468472,0.32043611920473364
140,10.0,0.16,0.2,0.0,2.0,0.0,441.69746770214584,0.3277261849300818
141,10.0,0.16,0.2,0.0,2.0,0.02,437.5734967079432,0.28352107609702903
142,10.0,0.16,0.2,0.0,2.0,0.2,456.3332313089009,0.32642216372279953
143,10.0,0.16,0.2,0.0,2.0,2.0,444.2884509354729,0.3481153157975217
144,10.0,0.16,0.2,0.02,0.0,0.0,442.7468011524382,0.31655336988824984
145,10.0,0.16,0.2,0.02,0.0,0.02,442.3461615426955,0.3002524459050333
146,10.0,0.16,0.2,0.02,0.0,0.2,441.0390529855353,0.31513200266884084
147,10.0,0.16,0.2,0.02,0.0,2.0,442.5203388172557,0.31004818955345514
148,10.0,0.16,0.2,0.02,0.02,0.0,442.33984072382464,0.2877930090234783
149,10.0,0.16,0.2,0.02,0.02,0.02,444.2862432485522,0.3013218933178697
150,10.0,0.16,0.2,0.02,0.02,0.2,436.9739666423405,0.30197263072823644
151,10.0,0.16,0.2,0.02,0.02,2.0,435.1483719172804,0.3082393604184732
152,10.0,0.16,0.2,0.02,0.2,0.0,442.77320861807885,0.3109371722016054
153,10.0,0.16,0.2,0.02,0.2,0.02,438.42445037302946,0.3073740977294113
154,10.0,0.16,0.2,0.02,0.2,0.2,443.433389005952,0.3107547062392981
155,10.0,0.16,0.2,0.02,0.2,2.0,449.89097524469526,0.3216160805284528
156,10.0,0.16,0.2,0.02,2.0,0.0,439.5949644089727,0.3200821249557674
157,10.0,0.16,0.2,0.02,2.0,0.02,448.74812519201174,0.3088782991575968
158,10.0,0.16,0.2,0.02,2.0,0.2,450.3581012323632,0.3315528130824029
159,10.0,0.16,0.2,0.02,2.0,2.0,445.927744775214,0.308455963471917
160,10.0,0.16,0.2,0.2,0.0,0.0,440.8070668133032,0.2764123383761781
161,10.0,0.16,0.2,0.2,0.0,0.02,455.09213568604315,0.3096731774987987
162,10.0,0.16,0.2,0.2,0.0,0.2,442.81146095685256,0.3153431590032132
163,10.0,0.16,0.2,0.2,0.0,2.0,431.60023289122915,0.351078261072018
164,10.0,0.16,0.2,0.2,0.02,0.0,441.2381547875718,0.28044195936363897
165,10.0,0.16,0.2,0.2,0.02,0.02,440.0421648450858,0.32430002782233086
166,10.0,0.16,0.2,0.2,0.02,0.2,437.30151276092096,0.32422426345889205
167,10.0,0.16,0.2,0.2,0.02,2.0,429.49506177827186,0.3168922575469934
168,10.0,0.16,0.2,0.2,0.2,0.0,461.2771185862017,0.30897545799536125
169,10.0,0.16,0.2,0.2,0.2,0.02,444.41463275449166,0.33196773905164884
170,10.0,0.16,0.2,0.2,0.2,0.2,448.24549424961685,0.3063467307718257
171,10.0,0.16,0.2,0.2,0.2,2.0,433.2861374847502,0.3272110063380482
172,10.0,0.16,0.2,0.2,2.0,0.0,439.0896467269767,0.3171369617394772
173,10.0,0.16,0.2,0.2,2.0,0.02,446.80329739479913,0.3088744645378013
174,10.0,0.16,0.2,0.2,2.0,0.2,434.5103637741059,0.28138860390651266
175,10.0,0.16,0.2,0.2,2.0,2.0,439.4041628321581,0.33419942855726953
176,10.0,0.16,0.2,2.0,0.0,0.0,441.5872095670527,0.3279737928126349
177,10.0,0.16,0.2,2.0,0.0,0.02,437.6418036506418,0.30523367141194596
178,10.0,0.16,0.2,2.0,0.0,0.2,441.5257637234096,0.318114323404967
179,10.0,0.16,0.2,2.0,0.0,2.0,447.7732622661725,0.3312106825937981
180,10.0,0.16,0.2,2.0,0.02,0.0,450.4848943857512,0.2926975032594033
181,10.0,0.16,0.2,2.0,0.02,0.02,450.0503816150903,0.3059868600291446
182,10.0,0.16,0.2,2.0,0.02,0.2,429.2876137225856,0.3068665066481092
183,10.0,0.16,0.2,2.0,0.02,2.0,436.02867946796823,0.3084572253370358
184,10.0,0.16,0.2,2.0,0.2,0.0,438.53660813393793,0.3120404363647611
185,10.0,0.16,0.2,2.0,0.2,0.02,444.1276586574178,0.3169509985379565
186,10.0,0.16,0.2,2.0,0.2,0.2,440.5712224412391,0.3343093296234382
187,10.0,0.16,0.2,2.0,0.2,2.0,434.5106974148904,0.3243048110895597
188,10.0,0.16,0.2,2.0,2.0,0.0,450.1404807887647,0.34006473906075063
189,10.0,0.16,0.2,2.0,2.0,0.02,434.4364942850418,0.33687559797007827
190,10.0,0.16,0.2,2.0,2.0,0.2,442.1614363131188,0.31301960218661384
191,10.0,0.16,0.2,2.0,2.0,2.0,434.0878684587049,0.31592453634232154
192,10.0,0.16,2.0,0.0,0.0,0.0,436.4620719186476,0.2905720395098902
193,10.0,0.16,2.0,0.0,0.0,0.02,427.9339314414441,0.2947561420884322
194,10.0,0.16,2.0,0.0,0.0,0.2,435.26450973278685,0.30759331014677394
195,10.0,0.16,2.0,0.0,0.0,2.0,436.6870975409981,0.3132446141899875
196,10.0,0.16,2.0,0.0,0.02,0.0,440.09599620551523,0.31385976969457025
197,10.0,0.16,2.0,0.0,0.02,0.02,440.87244241683,0.3174240406197162
198,10.0,0.16,2.0,0.0,0.02,0.2,446.85548931199514,0.3163517846527987
199,10.0,0.16,2.0,0.0,0.02,2.0,445.02365322750535,0.3242488699293442
200,10.0,0.16,2.0,0.0,0.2,0.0,444.7200211503437,0.3261369492793651
201,10.0,0.16,2.0,0.0,0.2,0.02,435.8793653279776,0.2945700567875899
202,10.0,0.16,2.0,0.0,0.2,0.2,441.2609630169492,0.305527417294858
203,10.0,0.16,2.0,0.0,0.2,2.0,439.49069598140494,0.337761567912221
204,10.0,0.16,2.0,0.0,2.0,0.0,446.8695926611169,0.3167275111193487
205,10.0,0.16,2.0,0.0,2.0,0.02,442.81914081263153,0.3144225530606882
206,10.0,0.16,2.0,0.0,2.0,0.2,446.18658811310445,0.2936102717181765
207,10.0,0.16,2.0,0.0,2.0,2.0,444.4836523478417,0.32785257439292836
208,10.0,0.16,2.0,0.02,0.0,0.0,442.5183472573633,0.3183957758950787
209,10.0,0.16,2.0,0.02,0.0,0.02,444.53149504300126,0.2945662123442403
210,10.0,0.16,2.0,0.02,0.0,0.2,440.2069136332895,0.32539386739578385
211,10.0,0.16,2.0,0.02,0.0,2.0,433.8438669395964,0.33976698743535444
212,10.0,0.16,2.0,0.02,0.02,0.0,431.88822404736396,0.2922869658129668
213,10.0,0.16,2.0,0.02,0.02,0.02,447.44681630843735,0.3234105966985421
214,10.0,0.16,2.0,0.02,0.02,0.2,434.2538206492803,0.2926404342337652
215,10.0,0.16,2.0,0.02,0.02,2.0,437.16768972112726,0.32782323431672
216,10.0,0.16,2.0,0.02,0.2,0.0,437.1000167931186,0.3199308453713693
217,10.0,0.16,2.0,0.02,0.2,0.02,433.1729987293559,0.3298368969754247
218,10.0,0.16,2.0,0.02,0.2,0.2,443.8336539796681,0.2988633690055009
219,10.0,0.16,2.0,0.02,0.2,2.0,437.53705521547437,0.2971025673636721
220,10.0,0.16,2.0,0.02,2.0,0.0,456.1691611606282,0.2972273752323329
221,10.0,0.16,2.0,0.02,2.0,0.02,442.3091917963597,0.30307280925779123
222,10.0,0.16,2.0,0.02,2.0,0.2,436.9902913744367,0.3253232304597715
223,10.0,0.16,2.0,0.02,2.0,2.0,432.33782183257836,0.31764627129636736
224,10.0,0.16,2.0,0.2,0.0,0.0,450.05765816513235,0.33231741999303577
225,10.0,0.16,2.0,0.2,0.0,0.02,443.45017608088125,0.3282535568585455
226,10.0,0.16,2.0,0.2,0.0,0.2,443.7527982783017,0.3312701402826846
227,10.0,0.16,2.0,0.2,0.0,2.0,438.4255892165282,0.3189065423931653
228,10.0,0.16,2.0,0.2,0.02,0.0,437.64835329284193,0.3173268723439873
229,10.0,0.16,2.0,0.2,0.02,0.02,438.1670151344403,0.3107524423434308
230,10.0,0.16,2.0,0.2,0.02,0.2,449.3255066994052,0.3047978312735816
231,10.0,0.16,2.0,0.2,0.02,2.0,442.9778796769516,0.31658270727739585
232,10.0,0.16,2.0,0.2,0.2,0.0,448.62542447985646,0.3353799744320816
233,10.0,0.16,2.0,0.2,0.2,0.02,436.5013254967751,0.3266386810534688
234,10.0,0.16,2.0,0.2,0.2,0.2,432.27256647556777,0.3312024828460477
235,10.0,0.16,2.0,0.2,0.2,2.0,452.1736790005799,0.3056144351219238
236,10.0,0.16,2.0,0.2,2.0,0.0,434.2701942484732,0.2957271357911779
237,10.0,0.16,2.0,0.2,2.0,0.02,444.36571854118614,0.3206156415073804
238,10.0,0.16,2.0,0.2,2.0,0.2,450.3646844302281,0.2987724461534313
239,10.0,0.16,2.0,0.2,2.0,2.0,435.8151784891636,0.325204085565475
240,10.0,0.16,2.0,2.0,0.0,0.0,448.6819190224426,0.30645641316322497
241,10.0,0.16,2.0,2.0,0.0,0.02,441.2465522664778,0.31813683271539633
242,10.0,0.16,2.0,2.0,0.0,0.2,463.13029509062494,0.3338946463800561
243,10.0,0.16,2.0,2.0,0.0,2.0,435.5910041359681,0.33564658866590713
244,10.0,0.16,2.0,2.0,0.02,0.0,436.34458578734916,0.27846040430166297
245,10.0,0.16,2.0,2.0,0.02,0.02,452.6088003839672,0.3066014398036526
246,10.0,0.16,2.0,2.0,0.02,0.2,444.794601350045,0.3177616841135739
247,10.0,0.16,2.0,2.0,0.02,2.0,433.8330618408682,0.3192759423604862
248,10.0,0.16,2.0,2.0,0.2,0.0,439.976559484114,0.3134416724812425
249,10.0,0.16,2.0,2.0,0.2,0.02,424.86438668656166,0.3347563615574488
250,10.0,0.16,2.0,2.0,0.2,0.2,464.08413892112327,0.3190950479775783
251,10.0,0.16,2.0,2.0,0.2,2.0,439.85068118432855,0.3136562011917515
252,10.0,0.16,2.0,2.0,2.0,0.0,448.6762963161412,0.32407524885149513
253,10.0,0.16,2.0,2.0,2.0,0.02,451.1929914348009,0.3147929883573026
254,10.0,0.16,2.0,2.0,2.0,0.2,443.7765568711623,0.2906545009768734
255,10.0,0.16,2.0,2.0,2.0,2.0,439.9228966471825,0.3148557900368552
256,10.0,0.32,0.0,0.0,0.0,0.0,453.0961820551863,0.3317951767370305
257,10.0,0.32,0.0,0.0,0.0,0.02,459.5030476544789,0.31429309624698715
258,10.0,0.32,0.0,0.0,0.0,0.2,444.0894741825022,0.2834918981468728
259,10.0,0.32,0.0,0.0,0.0,2.0,439.44876016095367,0.336602652922788
260,10.0,0.32,0.0,0.0,0.02,0.0,449.94260378509534,0.3412752609509344
261,10.0,0.32,0.0,0.0,0.02,0.02,467.6872633881743,0.2950766522684304
262,10.0,0.32,0.0,0.0,0.02,0.2,459.3604804377532,0.3037941368504757
263,10.0,0.32,0.0,0.0,0.02,2.0,441.97581100992096,0.2934540513711556
264,10.0,0.32,0.0,0.0,0.2,0.0,450.81035759277876,0.3063077983648997
265,10.0,0.32,0.0,0.0,0.2,0.02,456.4695216154718,0.28501662978588066
266,10.0,0.32,0.0,0.0,0.2,0.2,447.1560091926441,0.3070428399451268
267,10.0,0.32,0.0,0.0,0.2,2.0,449.2125279964486,0.28884774694899523
268,10.0,0.32,0.0,0.0,2.0,0.0,443.52464752277353,0.30564752794078226
269,10.0,0.32,0.0,0.0,2.0,0.02,414.5207223914808,0.32534633617555003
270,10.0,0.32,0.0,0.0,2.0,0.2,457.30134556654775,0.33441616568355736
271,10.0,0.32,0.0,0.0,2.0,2.0,443.79749395590693,0.3072484637666016
272,10.0,0.32,0.0,0.02,0.0,0.0,441.68386909198335,0.295567577249766
273,10.0,0.32,0.0,0.02,0.0,0.02,450.65501896059476,0.3156589165752567
274,10.0,0.32,0.0,0.02,0.0,0.2,450.53839834017265,0.2784580056010024
275,10.0,0.32,0.0,0.02,0.0,2.0,465.9049994986135,0.2970661773031398
276,10.0,0.32,0.0,0.02,0.02,0.0,452.5182637469599,0.3019803349063497
277,10.0,0.32,0.0,0.02,0.02,0.02,455.96145811903824,0.30424973889963214
278,10.0,0.32,0.0,0.02,0.02,0.2,448.8106357235182,0.3272953264191706
279,10.0,0.32,0.0,0.02,0.02,2.0,455.22658801331664,0.3191353174825257
280,10.0,0.32,0.0,0.02,0.2,0.0,452.94471766440313,0.2998667135832111
281,10.0,0.32,0.0,0.02,0.2,0.02,443.5502145033623,0.31844072987823674
282,10.0,0.32,0.0,0.02,0.2,0.2,432.6537124819696,0.2818806643942064
283,10.0,0.32,0.0,0.02,0.2,2.0,449.93978616404036,0.3217615275731854
284,10.0,0.32,0.0,0.02,2.0,0.0,444.0915396361145,0.32088061688312336
285,10.0,0.32,0.0,0.02,2.0,0.02,453.35249525520254,0.318164559741153
286,10.0,0.32,0.0,0.02,2.0,0.2,446.8806697578028,0.27335872914785647
287,10.0,0.32,0.0,0.02,2.0,2.0,442.83024393299513,0.32167147949960745
288,10.0,0.32,0.0,0.2,0.0,0.0,437.5589134694823,0.31972329665931326
289,10.0,0.32,0.0,0.2,0.0,0.02,442.41938252288423,0.32900082508032946
290,10.0,0.32,0.0,0.2,0.0,0.2,428.68110612634763,0.28211120009397367
291,10.0,0.32,0.0,0.2,0.0,2.0,454.69265061909834,0.3172968360960299
292,10.0,0.32,0.0,0.2,0.02,0.0,452.35263057485656,0.3289376352803294
293,10.0,0.32,0.0,0.2,0.02,0.02,436.06311597312276,0.29027666736156416
294,10.0,0.32,0.0,0.2,0.02,0.2,447.1910855333766,0.33421764063616943
295,10.0,0.32,0.0,0.2,0.02,2.0,451.8684693261292,0.3148883439871893
296,10.0,0.32,0.0,0.2,0.2,0.0,465.385668616799,0.3347530334591272
297,10.0,0.32,0.0,0.2,0.2,0.02,441.2093182028544,0.3326676386050358
298,10.0,0.32,0.0,0.2,0.2,0.2,459.0801455783557,0.3480147728171409
299,10.0,0.32,0.0,0.2,0.2,2.0,448.7808933788395,0.31021066869643354
300,10.0,0.32,0.0,0.2,2.0,0.0,462.7721037101072,0.3154215127599306
301,10.0,0.32,0.0,0.2,2.0,0.02,457.74245712849154,0.3300843060439959
302,10.0,0.32,0.0,0.2,2.0,0.2,445.49066344528575,0.31302479522469057
303,10.0,0.32,0.0,0.2,2.0,2.0,428.3328440826817,0.3019554004682636
304,10.0,0.32,0.0,2.0,0.0,0.0,458.4462463730432,0.3238797696168813
305,10.0,0.32,0.0,2.0,0.0,0.02,448.8772036505985,0.3226897214327601
306,10.0,0.32,0.0,2.0,0.0,0.2,441.7383337451674,0.34436177527941375
307,10.0,0.32,0.0,2.0,0.0,2.0,440.77593648895487,0.3289547765562727
308,10.0,0.32,0.0,2.0,0.02,0.0,438.8427021201742,0.31468068848122177
309,10.0,0.32,0.0,2.0,0.02,0.02,469.69368078609847,0.26773333189221654
310,10.0,0.32,0.0,2.0,0.02,0.2,450.287159788888,0.2745530939132101
311,10.0,0.32,0.0,2.0,0.02,2.0,444.6349647907138,0.3425453469803203
312,10.0,0.32,0.0,2.0,0.2,0.0,456.0109856463922,0.2845045109535824
313,10.0,0.32,0.0,2.0,0.2,0.02,465.9379144833448,0.27408902962952
314,10.0,0.32,0.0,2.0,0.2,0.2,454.87976635612966,0.3384724498959856
315,10.0,0.32,0.0,2.0,0.2,2.0,455.72550374131487,0.3451165534081216
316,10.0,0.32,0.0,2.0,2.0,0.0,456.18933131317635,0.3138426662845224
317,10.0,0.32,0.0,2.0,2.0,0.02,469.22918373473533,0.3174535355057113
318,10.0,0.32,0.0,2.0,2.0,0.2,468.2777328267331,0.3104430051212922
319,10.0,0.32,0.0,2.0,2.0,2.0,453.3161887309976,0.2979625386055984
320,10.0,0.32,0.02,0.0,0.0,0.0,444.61688650318666,0.27263057733158813
321,10.0,0.32,0.02,0.0,0.0,0.02,447.9097401689143,0.33599942630007823
322,10.0,0.32,0.02,0.0,0.0,0.2,440.3335803665905,0.3227484934561728
323,10.0,0.32,0.02,0.0,0.0,2.0,442.96126721722925,0.30075160186483163
