,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
70,10.0,0.16,0.02,0.0,0.02,0.2,443.4433670441902,0.33464344189038536
71,10.0,0.16,0.02,0.0,0.02,2.0,447.2997607639911,0.3783930658153022
72,10.0,0.16,0.02,0.0,0.2,0.0,449.9525780917276,0.34011305611593134
73,10.0,0.16,0.02,0.0,0.2,0.02,449.902939624056,0.3687103968793979
74,10.0,0.16,0.02,0.0,0.2,0.2,448.5533032382552,0.3665355236271966
75,10.0,0.16,0.02,0.0,0.2,2.0,458.84683278561477,0.3237606770808209
76,10.0,0.16,0.02,0.0,2.0,0.0,463.6297614206459,0.3293311315211913
77,10.0,0.16,0.02,0.0,2.0,0.02,450.0565977011632,0.3652358975252338
78,10.0,0.16,0.02,0.0,2.0,0.2,451.6805166954445,0.36961498922494884
79,10.0,0.16,0.02,0.0,2.0,2.0,445.55133503958143,0.36676569787508156
80,10.0,0.16,0.02,0.02,0.0,0.0,449.8709124632288,0.3659854882205098
81,10.0,0.16,0.02,0.02,0.0,0.02,457.53556235876727,0.38130589867314907
82,10.0,0.16,0.02,0.02,0.0,0.2,453.4079810422924,0.33488992851458066
83,10.0,0.16,0.02,0.02,0.0,2.0,446.57522225704287,0.36744195838362737
84,10.0,0.16,0.02,0.02,0.02,0.0,467.99267765547984,0.37579641259800933
85,10.0,0.16,0.02,0.02,0.02,0.02,457.7159325972696,0.3468984862680359
86,10.0,0.16,0.02,0.02,0.02,0.2,449.0554992041542,0.3511595998834825
87,10.0,0.16,0.02,0.02,0.02,2.0,445.91082690955545,0.3804380221382774
88,10.0,0.16,0.02,0.02,0.2,0.0,451.49276133128836,0.3467748345986006
89,10.0,0.16,0.02,0.02,0.2,0.02,459.17529119635765,0.3471760479716057
90,10.0,0.16,0.02,0.02,0.2,0.2,448.2452363328681,0.352754175582884
91,10.0,0.16,0.02,0.02,0.2,2.0,456.8433691059707,0.35929556254768125
92,10.0,0.16,0.02,0.02,2.0,0.0,449.23738909609597,0.3712019206386948
93,10.0,0.16,0.02,0.02,2.0,0.02,488.92113805612235,0.3215888443760128
94,10.0,0.16,0.02,0.02,2.0,0.2,472.84058387385215,0.3221967990401157
95,10.0,0.16,0.02,0.02,2.0,2.0,444.4095119148365,0.3745915233764097
96,10.0,0.16,0.02,0.2,0.0,0.0,449.31806613615237,0.35230826301107376
97,10.0,0.16,0.02,0.2,0.0,0.02,462.02354096965547,0.3512823393447661
98,10.0,0.16,0.02,0.2,0.0,0.2,464.6245514433701,0.3448133650684677
99,10.0,0.16,0.02,0.2,0.0,2.0,456.1980027869645,0.3681442401697091
100,10.0,0.16,0.02,0.2,0.02,0.0,446.84322206885,0.3258428087881097
101,10.0,0.16,0.02,0.2,0.02,0.02,450.15136307981595,0.35171681423547085
102,10.0,0.16,0.02,0.2,0.02,0.2,444.40968647536147,0.3496497792289307
103,10.0,0.16,0.02,0.2,0.02,2.0,448.8922932414028,
104,10.0,0.16,0.02,0.2,0.2,0.0,455.7384307687792,0.3572206896359453
105,10.0,0.16,0.02,0.2,0.2,0.02,451.57369473989166,
106,10.0,0.16,0.02,0.2,0.2,0.2,444.6015818869,0.3670206481517748
107,10.0,0.16,0.02,0.2,0.2,2.0,446.6940284828386,0.3645477974512458
108,10.0,0.16,0.02,0.2,2.0,0.0,446.6654701167862,0.357057024605819
109,10.0,0.16,0.02,0.2,2.0,0.02,447.6958177816913,0.3695101468958227
110,10.0,0.16,0.02,0.2,2.0,0.2,439.0791328507476,0.34576294461528306
111,10.0,0.16,0.02,0.2,2.0,2.0,467.8220789670324,0.33726568432498977
112,10.0,0.16,0.02,2.0,0.0,0.0,440.4530055318547,0.3534650773220288
113,10.0,0.16,0.02,2.0,0.0,0.02,452.9963456463336,0.35621479632602115
114,10.0,0.16,0.02,2.0,0.0,0.2,447.49336669336907,0.3328324661513907
115,10.0,0.16,0.02,2.0,0.0,2.0,447.895005405841,0.34786880438035844
116,10.0,0.16,0.02,2.0,0.02,0.0,442.167755290512,0.38049502069527263
117,10.0,0.16,0.02,2.0,0.02,0.02,442.7392449807047,
118,10.0,0.16,0.02,2.0,0.02,0.2,443.16284256385836,0.35126296871749696
119,10.0,0.16,0.02,2.0,0.02,2.0,444.0401543428507,0.34133560645644784
120,10.0,0.16,0.02,2.0,0.2,0.0,442.228621766961,0.37165268804565377
121,10.0,0.16,0.02,2.0,0.2,0.02,454.1388782545605,0.36434765521939416
122,10.0,0.16,0.02,2.0,0.2,0.2,456.33623817667655,0.3731665348402619
123,10.0,0.16,0.02,2.0,0.2,2.0,471.9368290636903,0.3581473682258779
124,10.0,0.16,0.02,2.0,2.0,0.0,447.2961816847637,0.33145408468177023
125,10.0,0.16,0.02,2.0,2.0,0.02,452.20525936577286,0.39097767654949905
126,10.0,0.16,0.02,2.0,2.0,0.2,451.4234214736182,0.3406072477883668
127,10.0,0.16,0.02,2.0,2.0,2.0,441.50072479057013,0.34057040342828604
128,10.0,0.16,0.2,0.0,0.0,0.0,454.52638196462163,0.3535060545416629
129,10.0,0.16,0.2,0.0,0.0,0.02,459.35554470645417,0.3656299163019898
130,10.0,0.16,0.2,0.0,0.0,0.2,448.58390468006826,0.3551418522685353
131,10.0,0.16,0.2,0.0,0.0,2.0,447.463759152241,0.370963705551548
132,10.0,0.16,0.2,0.0,0.02,0.0,450.2073456913733,0.34906174685694075
133,10.0,0.16,0.2,0.0,0.02,0.02,450.17847403101706,0.3238263658345524
134,10.0,0.16,0.2,0.0,0.02,0.2,445.5028843810997,0.351195391398261
135,10.0,0.16,0.2,0.0,0.02,2.0,438.3263253226878,0.35500768561482304
136,10.0,0.16,0.2,0.0,0.2,0.0,453.01584530323316,0.3520677453913843
137,10.0,0.16,0.2,0.0,0.2,0.02,446.1192754877685,0.3410158752709634
138,10.0,0.16,0.2,0.0,0.2,0.2,466.5895475118865,0.36325278026906416
139,10.0,0.16,0.2,0.0,0.2,2.0,450.7307117718608,0.3714727908333737
140,10.0,0.16,0.2,0.0,2.0,0.0,437.3903132259472,0.2997249705593798
141,10.0,0.16,0.2,0.0,2.0,0.02,458.022082713784,0.3389585435616433
142,10.0,0.16,0.2,0.0,2.0,0.2,447.9088265974089,0.3662138218343111
143,10.0,0.16,0.2,0.0,2.0,2.0,449.5495736951735,0.3641866676358141
144,10.0,0.16,0.2,0.02,0.0,0.0,453.945426411156,0.3143020223159284
145,10.0,0.16,0.2,0.02,0.0,0.02,443.6950276021531,0.3568084477159881
146,10.0,0.16,0.2,0.02,0.0,0.2,453.9825600700253,
147,10.0,0.16,0.2,0.02,0.0,2.0,457.50785682215104,0.3651754876833103
148,10.0,0.16,0.2,0.02,0.02,0.0,449.25303347908925,0.37612573933907006
149,10.0,0.16,0.2,0.02,0.02,0.02,449.317851407238,
150,10.0,0.16,0.2,0.02,0.02,0.2,458.4899981449543,0.3262440396631798
151,10.0,0.16,0.2,0.02,0.02,2.0,442.9285834978009,0.3509375304759914
152,10.0,0.16,0.2,0.02,0.2,0.0,437.4589789827226,0.3390400626390425
153,10.0,0.16,0.2,0.02,0.2,0.02,462.8899943188118,0.3661292200299356
154,10.0,0.16,0.2,0.02,0.2,0.2,444.85668763221986,0.35401849219670073
155,10.0,0.16,0.2,0.02,0.2,2.0,443.9714926246441,0.3631047517930852
156,10.0,0.16,0.2,0.02,2.0,0.0,447.5504559033785,0.3450168563465209
157,10.0,0.16,0.2,0.02,2.0,0.02,449.338742104326,0.3712953941404051
158,10.0,0.16,0.2,0.02,2.0,0.2,449.2334664493029,0.381917703563613
159,10.0,0.16,0.2,0.02,2.0,2.0,454.7661235447335,0.3614133795250863
160,10.0,0.16,0.2,0.2,0.0,0.0,449.2564353888903,0.37367265309804537
161,10.0,0.16,0.2,0.2,0.0,0.02,438.4395203918816,0.34213726115726606
162,10.0,0.16,0.2,0.2,0.0,0.2,461.69493891270713,0.3574982328298958
163,10.0,0.16,0.2,0.2,0.0,2.0,441.27984567572287,0.36286658182551934
164,10.0,0.16,0.2,0.2,0.02,0.0,438.8241104321532,0.3614350593420763
165,10.0,0.16,0.2,0.2,0.02,0.02,433.88391436843256,0.33586420261306044
166,10.0,0.16,0.2,0.2,0.02,0.2,441.8129595025121,0.36266502301824177
167,10.0,0.16,0.2,0.2,0.02,2.0,447.725658443722,0.3691068880276498
168,10.0,0.16,0.2,0.2,0.2,0.0,464.0651301254242,0.33941360476932336
169,10.0,0.16,0.2,0.2,0.2,0.02,438.15541967998496,0.34960287986717503
170,10.0,0.16,0.2,0.2,0.2,0.2,442.81792125197836,0.37897590952638005
171,10.0,0.16,0.2,0.2,0.2,2.0,451.4867144523335,0.3791150795253114
172,10.0,0.16,0.2,0.2,2.0,0.0,452.50805527070304,0.3654658544139605
173,10.0,0.16,0.2,0.2,2.0,0.02,451.2967582255383,0.3311038121630448
174,10.0,0.16,0.2,0.2,2.0,0.2,461.6368560896195,0.35253700553453626
175,10.0,0.16,0.2,0.2,2.0,2.0,454.4812575636866,0.35756365803506684
176,10.0,0.16,0.2,2.0,0.0,0.0,442.3252992816797,0.3457070505443537
177,10.0,0.16,0.2,2.0,0.0,0.02,446.5612142936456,0.3503566596225328
178,10.0,0.16,0.2,2.0,0.0,0.2,443.83719844935547,0.37641072152404864
179,10.0,0.16,0.2,2.0,0.0,2.0,444.5818380172935,
180,10.0,0.16,0.2,2.0,0.02,0.0,447.9769683612354,0.3355217616080728
181,10.0,0.16,0.2,2.0,0.02,0.02,473.563464789768,0.29134466126389763
182,10.0,0.16,0.2,2.0,0.02,0.2,445.2473846818274,0.3409096428849568
183,10.0,0.16,0.2,2.0,0.02,2.0,445.8817883377162,0.37599687875947907
184,10.0,0.16,0.2,2.0,0.2,0.0,443.3617905188802,0.3456744063494207
185,10.0,0.16,0.2,2.0,0.2,0.02,441.9381243703289,0.3755060204868928
186,10.0,0.16,0.2,2.0,0.2,0.2,449.29159538880486,0.36124525506775035
187,10.0,0.16,0.2,2.0,0.2,2.0,446.17163954621583,0.369853747924606
188,10.0,0.16,0.2,2.0,2.0,0.0,450.8448425309213,0.3571760904130249
189,10.0,0.16,0.2,2.0,2.0,0.02,449.31083810646027,0.3576300511210703
190,10.0,0.16,0.2,2.0,2.0,0.2,448.23488768114754,0.3506083108733734
191,10.0,0.16,0.2,2.0,2.0,2.0,448.8539474579286,0.35372229965743485
192,10.0,0.16,2.0,0.0,0.0,0.0,452.31490063548574,0.3636360320171616
193,10.0,0.16,2.0,0.0,0.0,0.02,452.33933670469804,0.362793223787438
194,10.0,0.16,2.0,0.0,0.0,0.2,445.89779967798967,0.3568941478413871
195,10.0,0.16,2.0,0.0,0.0,2.0,460.3531182797881,0.3689074363852056
196,10.0,0.16,2.0,0.0,0.02,0.0,446.0535460976088,0.37043851980378717
197,10.0,0.16,2.0,0.0,0.02,0.02,447.5496667384043,0.3576176344570414
198,10.0,0.16,2.0,0.0,0.02,0.2,450.7989109115349,0.36391246826673934
199,10.0,0.16,2.0,0.0,0.02,2.0,438.6557770352324,0.362429766470568
200,10.0,0.16,2.0,0.0,0.2,0.0,454.77330291553926,0.3606544192846543
201,10.0,0.16,2.0,0.0,0.2,0.02,455.2670278133244,0.3710681147002918
202,10.0,0.16,2.0,0.0,0.2,0.2,450.1138830101194,0.3608612733810725
203,10.0,0.16,2.0,0.0,0.2,2.0,437.0925195766118,0.32568220510772383
204,10.0,0.16,2.0,0.0,2.0,0.0,451.2902906340613,0.3594162974009581
205,10.0,0.16,2.0,0.0,2.0,0.02,441.2961809466195,0.3390854764479442
206,10.0,0.16,2.0,0.0,2.0,0.2,444.9980105301754,0.36083596412935626
207,10.0,0.16,2.0,0.0,2.0,2.0,443.44186837730035,0.32783612660840217
208,10.0,0.16,2.0,0.02,0.0,0.0,442.52197081155947,0.3540069932120765
209,10.0,0.16,2.0,0.02,0.0,0.02,456.8785696983416,0.34775727677084195
210,10.0,0.16,2.0,0.02,0.0,0.2,459.2246330594929,0.38321895593799327
211,10.0,0.16,2.0,0.02,0.0,2.0,443.54769833616547,0.35719535341202274
212,10.0,0.16,2.0,0.02,0.02,0.0,446.9642184909293,0.3443724333196509
213,10.0,0.16,2.0,0.02,0.02,0.02,451.2138173877181,
214,10.0,0.16,2.0,0.02,0.02,0.2,457.6314727711403,0.346602043475271
215,10.0,0.16,2.0,0.02,0.02,2.0,442.45053581651086,0.3658742346635576
216,10.0,0.16,2.0,0.02,0.2,0.0,446.2950587665928,0.3771102701287323
217,10.0,0.16,2.0,0.02,0.2,0.02,450.2778559697552,0.3748370287046522
218,10.0,0.16,2.0,0.02,0.2,0.2,448.27537633254127,0.37295786867888253
219,10.0,0.16,2.0,0.02,0.2,2.0,441.6930110383287,0.35608862898094923
220,10.0,0.16,2.0,0.02,2.0,0.0,454.8148053794597,0.3237814177608485
221,10.0,0.16,2.0,0.02,2.0,0.02,455.21974423838583,0.34759146133340646
222,10.0,0.16,2.0,0.02,2.0,0.2,447.10508825870437,0.3423104313165638
223,10.0,0.16,2.0,0.02,2.0,2.0,435.6440302700922,0.3737872072782051
224,10.0,0.16,2.0,0.2,0.0,0.0,453.6347159668105,0.3604795334956752
225,10.0,0.16,2.0,0.2,0.0,0.02,456.1414709492019,0.3529892018461251
226,10.0,0.16,2.0,0.2,0.0,0.2,450.1837906739592,0.3113084363299671
227,10.0,0.16,2.0,0.2,0.0,2.0,451.9430200078602,0.33774177424733004
228,10.0,0.16,2.0,0.2,0.02,0.0,445.4048907252728,0.3388869242772341
229,10.0,0.16,2.0,0.2,0.02,0.02,460.06843413598887,0.3604592557533686
230,10.0,0.16,2.0,0.2,0.02,0.2,464.35167951372597,0.3730918302217433
231,10.0,0.16,2.0,0.2,0.02,2.0,458.64083500627424,
232,10.0,0.16,2.0,0.2,0.2,0.0,455.9138712704609,0.3242702558865793
233,10.0,0.16,2.0,0.2,0.2,0.02,451.4157013514431,0.35192816179433184
234,10.0,0.16,2.0,0.2,0.2,0.2,464.9325468307433,0.34577243061778384
235,10.0,0.16,2.0,0.2,0.2,2.0,451.7249988371002,0.3719130541719536
236,10.0,0.16,2.0,0.2,2.0,0.0,453.4266727353813,0.3474829815221654
237,10.0,0.16,2.0,0.2,2.0,0.02,454.7250294088802,0.3655070735312824
238,10.0,0.16,2.0,0.2,2.0,0.2,451.41235780523294,0.36604203553432313
239,10.0,0.16,2.0,0.2,2.0,2.0,442.9807962679042,0.345589164055852
240,10.0,0.16,2.0,2.0,0.0,0.0,453.21677734219764,0.3745405496462748
241,10.0,0.16,2.0,2.0,0.0,0.02,447.8743976189582,0.3460812629707128
242,10.0,0.16,2.0,2.0,0.0,0.2,447.5587344170812,0.3294339761322089
243,10.0,0.16,2.0,2.0,0.0,2.0,446.0813913645731,0.37927053298685137
244,10.0,0.16,2.0,2.0,0.02,0.0,468.0891855522237,0.37665464470849025
245,10.0,0.16,2.0,2.0,0.02,0.02,453.5610803989486,0.3556162465657069
246,10.0,0.16,2.0,2.0,0.02,0.2,441.2126279001938,0.36526659120650884
247,10.0,0.16,2.0,2.0,0.02,2.0,444.47976288017145,0.3608546463502829
248,10.0,0.16,2.0,2.0,0.2,0.0,440.63724403391166,0.346304199176232
249,10.0,0.16,2.0,2.0,0.2,0.02,454.43636716902887,0.34667364778616583
250,10.0,0.16,2.0,2.0,0.2,0.2,461.1374853551233,0.3509161264608325
251,10.0,0.16,2.0,2.0,0.2,2.0,447.93863939878236,0.37815778251508736
252,10.0,0.16,2.0,2.0,2.0,0.0,443.7851965561689,0.3572904259053121
253,10.0,0.16,2.0,2.0,2.0,0.02,447.59954386323614,0.3501143265705412
254,10.0,0.16,2.0,2.0,2.0,0.2,444.1545384756408,0.3427767360788994
255,10.0,0.16,2.0,2.0,2.0,2.0,439.40594468633657,0.3617012004636039
256,10.0,0.32,0.0,0.0,0.0,0.0,485.5550130137643,0.3594145458729783
257,10.0,0.32,0.0,0.0,0.0,0.02,475.41941441396125,0.3616347727584431
258,10.0,0.32,0.0,0.0,0.0,0.2,467.1181076461786,0.3569800485369915
259,10.0,0.32,0.0,0.0,0.0,2.0,471.4242823701594,0.34760319303927406
260,10.0,0.32,0.0,0.0,0.02,0.0,467.0844624329662,0.33854981569774795
261,10.0,0.32,0.0,0.0,0.02,0.02,472.41953408613716,0.3523897144126483
262,10.0,0.32,0.0,0.0,0.02,0.2,468.64541965823685,0.3593257269298402
263,10.0,0.32,0.0,0.0,0.02,2.0,473.99371035608635,0.35948351359468445
264,10.0,0.32,0.0,0.0,0.2,0.0,451.65584990978317,0.3587610210267783
265,10.0,0.32,0.0,0.0,0.2,0.02,451.24067686691393,0.34260669106690844
266,10.0,0.32,0.0,0.0,0.2,0.2,486.43313048405787,0.35625031573375165
267,10.0,0.32,0.0,0.0,0.2,2.0,457.9250750831367,0.3234909017214478
268,10.0,0.32,0.0,0.0,2.0,0.0,462.8719536153806,0.3508532604047954
269,10.0,0.32,0.0,0.0,2.0,0.02,466.528892821142,0.3211981051257209
270,10.0,0.32,0.0,0.0,2.0,0.2,478.4261656293634,0.28042292393973245
271,10.0,0.32,0.0,0.0,2.0,2.0,478.68127443635245,0.3309845376617832
272,10.0,0.32,0.0,0.02,0.0,0.0,446.7409444016137,0.34717756536700106
273,10.0,0.32,0.0,0.02,0.0,0.02,482.03627379595065,0.3678419715431924
274,10.0,0.32,0.0,0.02,0.0,0.2,458.6774119858893,0.3101382760418049
275,10.0,0.32,0.0,0.02,0.0,2.0,467.586316375832,0.33567137642839656
276,10.0,0.32,0.0,0.02,0.02,0.0,472.30115238513656,0.3308287073404246
277,10.0,0.32,0.0,0.02,0.02,0.02,466.0039027429461,0.3349917583295018
278,10.0,0.32,0.0,0.02,0.02,0.2,460.3362820855416,0.3855996745037231
279,10.0,0.32,0.0,0.02,0.02,2.0,460.3311735337082,0.34281172145423067
280,10.0,0.32,0.0,0.02,0.2,0.0,471.5940993168869,0.3006008367755353
281,10.0,0.32,0.0,0.02,0.2,0.02,469.00915463436615,0.37363246211928036
282,10.0,0.32,0.0,0.02,0.2,0.2,449.5992823213928,0.337444782697413
283,10.0,0.32,0.0,0.02,0.2,2.0,454.0419645920678,
284,10.0,0.32,0.0,0.02,2.0,0.0,476.14010527586663,0.3507960575469757
285,10.0,0.32,0.0,0.02,2.0,0.02,448.15524844333686,0.3509211196234578
286,10.0,0.32,0.0,0.02,2.0,0.2,450.81741998227295,
287,10.0,0.32,0.0,0.02,2.0,2.0,457.2100315952795,0.33755530993363203
288,10.0,0.32,0.0,0.2,0.0,0.0,462.2221731115551,0.3600391985575249
289,10.0,0.32,0.0,0.2,0.0,0.02,467.12955036119683,0.3283856057734271
290,10.0,0.32,0.0,0.2,0.0,0.2,471.8954598843264,0.3182153639099842
291,10.0,0.32,0.0,0.2,0.0,2.0,464.78814670498383,0.3639590352027951
292,10.0,0.32,0.0,0.2,0.02,0.0,466.3604976589533,0.3459164603232882
293,10.0,0.32,0.0,0.2,0.02,0.02,479.5187128613973,0.3666162225309081
294,10.0,0.32,0.0,0.2,0.02,0.2,475.68432203109637,0.3603484972903375
295,10.0,0.32,0.0,0.2,0.02,2.0,456.8271331443502,0.36210676328423
296,10.0,0.32,0.0,0.2,0.2,0.0,472.4743280416222,0.33794642592742646
297,10.0,0.32,0.0,0.2,0.2,0.02,460.086877968003,0.32162547630038857
298,10.0,0.32,0.0,0.2,0.2,0.2,492.1548643848584,0.33251317101134714
299,10.0,0.32,0.0,0.2,0.2,2.0,443.76772272623396,0.33915629759807475
300,10.0,0.32,0.0,0.2,2.0,0.0,447.4811950228182,0.3713286030391327
301,10.0,0.32,0.0,0.2,2.0,0.02,459.8116621589627,0.30125844504975086
302,10.0,0.32,0.0,0.2,2.0,0.2,454.9274916362977,0.320648129142964
303,10.0,0.32,0.0,0.2,2.0,2.0,464.58733085209775,0.3364206588290049
304,10.0,0.32,0.0,2.0,0.0,0.0,476.60013483993583,0.34209380715874044
305,10.0,0.32,0.0,2.0,0.0,0.02,473.19000649796544,0.361808081381745
306,10.0,0.32,0.0,2.0,0.0,0.2,470.60324311783694,0.3575169858362952
307,10.0,0.32,0.0,2.0,0.0,2.0,458.1107245629026,0.33131527636337194
308,10.0,0.32,0.0,2.0,0.02,0.0,475.66360053761565,0.35566941652256323
309,10.0,0.32,0.0,2.0,0.02,0.02,473.41425468091006,0.3240168606064633
310,10.0,0.32,0.0,2.0,0.02,0.2,456.45194800775045,0.3490514827529653
311,10.0,0.32,0.0,2.0,0.02,2.0,469.95434794970413,0.2952024764187555
312,10.0,0.32,0.0,2.0,0.2,0.0,481.3585864905928,0.3494920179607414
313,10.0,0.32,0.0,2.0,0.2,0.02,483.7086631526676,0.34943139464982625
314,10.0,0.32,0.0,2.0,0.2,0.2,475.02524757935663,0.34740510410797937
315,10.0,0.32,0.0,2.0,0.2,2.0,453.0171447318133,0.35830895434690035
316,10.0,0.32,0.0,2.0,2.0,0.0,473.16622068297545,0.368787322846064
317,10.0,0.32,0.0,2.0,2.0,0.02,472.2308446407683,0.3625267383648439
318,10.0,0.32,0.0,2.0,2.0,0.2,466.3468105290643,0.35824955305754425
319,10.0,0.32,0.0,2.0,2.0,2.0,458.94787105117996,0.33566308746877344
320,10.0,0.32,0.02,0.0,0.0,0.0,478.99723549046166,0.3561905987967101
321,10.0,0.32,0.02,0.0,0.0,0.02,464.2944914743701,0.3625977468103239
322,10.0,0.32,0.02,0.0,0.0,0.2,483.3467405578104,0.3341746201515601
323,10.0,0.32,0.02,0.0,0.0,2.0,471.15921881271294,0.28968214238872747
324,10.0,0.32,0.02,0.0,0.02,0.0,506.3489506499176,0.3596101198339243
325,10.0,0.32,0.02,0.0,0.02,0.02,461.81438293808037,0.3259253034403735
