,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,MSE,AUPR
150,10.0,0.16,0.2,0.02,0.02,0.2,371.52137112277876,0.35925412643786064
151,10.0,0.16,0.2,0.02,0.02,2.0,365.2824561116116,0.3506766376695678
152,10.0,0.16,0.2,0.02,0.2,0.0,373.6713297433727,0.3589128573691523
153,10.0,0.16,0.2,0.02,0.2,0.02,386.37864919325625,0.3405031679226209
154,10.0,0.16,0.2,0.02,0.2,0.2,377.08912975910346,0.35602782708288755
155,10.0,0.16,0.2,0.02,0.2,2.0,366.6268560172182,0.368354569309997
156,10.0,0.16,0.2,0.02,2.0,0.0,379.53470125875,0.36737745005201144
157,10.0,0.16,0.2,0.02,2.0,0.02,383.32115905647794,0.3505384846939304
158,10.0,0.16,0.2,0.02,2.0,0.2,377.829929786293,0.3634330321286921
159,10.0,0.16,0.2,0.02,2.0,2.0,366.8156807406729,0.3622665503885668
160,10.0,0.16,0.2,0.2,0.0,0.0,370.9598519539905,0.3723761134084987
161,10.0,0.16,0.2,0.2,0.0,0.02,370.6633196968763,0.35860763782453103
162,10.0,0.16,0.2,0.2,0.0,0.2,370.03339830583434,0.37281491711646075
163,10.0,0.16,0.2,0.2,0.0,2.0,371.8244629267803,0.3720035122033736
164,10.0,0.16,0.2,0.2,0.02,0.0,387.7651954474485,0.3730912843161187
165,10.0,0.16,0.2,0.2,0.02,0.02,373.1366321861789,0.3382863920491713
166,10.0,0.16,0.2,0.2,0.02,0.2,367.6723795081734,0.375194948254906
167,10.0,0.16,0.2,0.2,0.02,2.0,368.7483492444014,0.3435013329330078
168,10.0,0.16,0.2,0.2,0.2,0.0,364.81887417858667,0.3546213330785412
169,10.0,0.16,0.2,0.2,0.2,0.02,374.6846544236523,0.3726873959467845
170,10.0,0.16,0.2,0.2,0.2,0.2,369.461522731302,0.3431035739826478
171,10.0,0.16,0.2,0.2,0.2,2.0,371.3433732313282,0.36857057081679184
172,10.0,0.16,0.2,0.2,2.0,0.0,371.45874880477584,0.3453846326925653
173,10.0,0.16,0.2,0.2,2.0,0.02,377.5519240556699,0.3689300467073758
174,10.0,0.16,0.2,0.2,2.0,0.2,373.79984954633767,0.3562397446172049
175,10.0,0.16,0.2,0.2,2.0,2.0,377.59619851667145,0.3600495777538396
176,10.0,0.16,0.2,2.0,0.0,0.0,395.0640080434853,0.34242652210989155
177,10.0,0.16,0.2,2.0,0.0,0.02,376.66642418635564,0.3389847199714121
178,10.0,0.16,0.2,2.0,0.0,0.2,373.160830707141,0.3522737686457625
179,10.0,0.16,0.2,2.0,0.0,2.0,371.709823862838,0.38173692468194226
180,10.0,0.16,0.2,2.0,0.02,0.0,369.8638162989228,0.36967490559949584
181,10.0,0.16,0.2,2.0,0.02,0.02,370.44687889208086,0.38008181931893364
182,10.0,0.16,0.2,2.0,0.02,0.2,372.27879355987005,0.36373905140695856
183,10.0,0.16,0.2,2.0,0.02,2.0,375.0370018987426,0.3733109278756749
184,10.0,0.16,0.2,2.0,0.2,0.0,377.519755154872,0.32968416441428483
185,10.0,0.16,0.2,2.0,0.2,0.02,369.1100419408072,0.3716400247985058
186,10.0,0.16,0.2,2.0,0.2,0.2,372.552920920924,0.3487340014314591
187,10.0,0.16,0.2,2.0,0.2,2.0,377.6555336308938,0.35892808439271784
188,10.0,0.16,0.2,2.0,2.0,0.0,379.6634693880137,0.3189094553758488
189,10.0,0.16,0.2,2.0,2.0,0.02,370.719498484148,0.34192278806194465
190,10.0,0.16,0.2,2.0,2.0,0.2,377.5867251698816,0.33978288227569936
191,10.0,0.16,0.2,2.0,2.0,2.0,373.08459892406853,0.3721966290537523
192,10.0,0.16,2.0,0.0,0.0,0.0,382.152744557884,0.3653713487404421
193,10.0,0.16,2.0,0.0,0.0,0.02,377.7759414311335,0.3347520063185169
194,10.0,0.16,2.0,0.0,0.0,0.2,368.53516167313086,0.33246167546780475
195,10.0,0.16,2.0,0.0,0.0,2.0,369.6320074303237,0.3629637723132312
196,10.0,0.16,2.0,0.0,0.02,0.0,371.1880051392092,0.3465463405740839
197,10.0,0.16,2.0,0.0,0.02,0.02,362.2247471554966,0.347708249100856
198,10.0,0.16,2.0,0.0,0.02,0.2,375.3129255955375,0.32580851686241447
199,10.0,0.16,2.0,0.0,0.02,2.0,366.7102465824085,0.37595623372601955
200,10.0,0.16,2.0,0.0,0.2,0.0,378.4219941569712,0.3679705248346881
201,10.0,0.16,2.0,0.0,0.2,0.02,360.62189245636637,0.3653505811132744
202,10.0,0.16,2.0,0.0,0.2,0.2,387.25315186129797,0.364648979996659
203,10.0,0.16,2.0,0.0,0.2,2.0,373.2585474409725,0.3179717499478064
204,10.0,0.16,2.0,0.0,2.0,0.0,372.84522054671305,0.3344063514217113
205,10.0,0.16,2.0,0.0,2.0,0.02,371.18146595247794,0.36376070305904584
206,10.0,0.16,2.0,0.0,2.0,0.2,373.0697817116748,0.35406129890957966
207,10.0,0.16,2.0,0.0,2.0,2.0,378.1762815468882,0.3475571901024205
208,10.0,0.16,2.0,0.02,0.0,0.0,368.0535765186492,0.37833010868052414
209,10.0,0.16,2.0,0.02,0.0,0.02,366.3739993168758,0.3385198546192751
210,10.0,0.16,2.0,0.02,0.0,0.2,360.933425729726,0.3805241613621115
211,10.0,0.16,2.0,0.02,0.0,2.0,369.37061683288056,0.3740132429806354
212,10.0,0.16,2.0,0.02,0.02,0.0,380.61020816391573,0.3458137433705045
213,10.0,0.16,2.0,0.02,0.02,0.02,376.2569254504973,0.30944381769284324
214,10.0,0.16,2.0,0.02,0.02,0.2,370.24921770471565,0.3551808025244322
215,10.0,0.16,2.0,0.02,0.02,2.0,376.99104457721967,0.3657534482354884
216,10.0,0.16,2.0,0.02,0.2,0.0,364.8258568153229,0.3682363521847388
217,10.0,0.16,2.0,0.02,0.2,0.02,375.00941799060655,0.35033467772012056
218,10.0,0.16,2.0,0.02,0.2,0.2,376.4361910798404,0.30913260910345197
219,10.0,0.16,2.0,0.02,0.2,2.0,371.0641257488246,0.377348171439247
220,10.0,0.16,2.0,0.02,2.0,0.0,381.62476187937204,0.3519947830951483
221,10.0,0.16,2.0,0.02,2.0,0.02,372.3419130487064,0.3592096448136697
222,10.0,0.16,2.0,0.02,2.0,0.2,373.6277385385157,0.36307160674526623
223,10.0,0.16,2.0,0.02,2.0,2.0,368.3222585953422,0.3374791464966546
224,10.0,0.16,2.0,0.2,0.0,0.0,375.4661733462828,0.35682758217719673
225,10.0,0.16,2.0,0.2,0.0,0.02,374.27667361154363,0.2906134651896623
226,10.0,0.16,2.0,0.2,0.0,0.2,388.99902066487806,0.3592019406459122
227,10.0,0.16,2.0,0.2,0.0,2.0,370.6172120256054,0.3320211605856535
228,10.0,0.16,2.0,0.2,0.02,0.0,377.212765796392,0.3528108307563981
229,10.0,0.16,2.0,0.2,0.02,0.02,367.70915004805084,0.3584910980792396
230,10.0,0.16,2.0,0.2,0.02,0.2,374.21011153550313,0.37695783160637264
231,10.0,0.16,2.0,0.2,0.02,2.0,367.74378993218687,0.3578244440741951
232,10.0,0.16,2.0,0.2,0.2,0.0,372.67517421369104,0.3640981120764374
233,10.0,0.16,2.0,0.2,0.2,0.02,380.807528832189,0.3592974008753372
234,10.0,0.16,2.0,0.2,0.2,0.2,365.4734745859363,0.3589643826593069
235,10.0,0.16,2.0,0.2,0.2,2.0,371.92711035782725,0.3616738594552347
236,10.0,0.16,2.0,0.2,2.0,0.0,377.9854423553192,0.35210950880688574
237,10.0,0.16,2.0,0.2,2.0,0.02,370.8838595614264,0.3647084232803887
238,10.0,0.16,2.0,0.2,2.0,0.2,375.1013763323243,0.3380454011795425
239,10.0,0.16,2.0,0.2,2.0,2.0,375.77025830466454,0.3608446105216136
240,10.0,0.16,2.0,2.0,0.0,0.0,363.4840383292586,0.350773564651531
241,10.0,0.16,2.0,2.0,0.0,0.02,367.6154220147098,0.3559391555505575
242,10.0,0.16,2.0,2.0,0.0,0.2,380.6901367334103,0.36248172553393604
243,10.0,0.16,2.0,2.0,0.0,2.0,370.4778618427519,0.3596913568483757
244,10.0,0.16,2.0,2.0,0.02,0.0,362.7835663090721,0.33929545489160295
245,10.0,0.16,2.0,2.0,0.02,0.02,373.24712133463606,0.3729591710063821
246,10.0,0.16,2.0,2.0,0.02,0.2,383.10246539782577,0.3811115097036278
247,10.0,0.16,2.0,2.0,0.02,2.0,372.3157047316298,0.36967408631588156
248,10.0,0.16,2.0,2.0,0.2,0.0,385.0382609040457,0.3621972297931359
249,10.0,0.16,2.0,2.0,0.2,0.02,375.5089992828214,0.3466553631616309
250,10.0,0.16,2.0,2.0,0.2,0.2,379.35387238167465,0.3662937421628313
251,10.0,0.16,2.0,2.0,0.2,2.0,373.4677114151442,0.30969766408628263
252,10.0,0.16,2.0,2.0,2.0,0.0,362.8435093416085,0.331581716669389
253,10.0,0.16,2.0,2.0,2.0,0.02,369.8196632466023,0.3667721479595764
254,10.0,0.16,2.0,2.0,2.0,0.2,368.11918044223336,0.35933250982149867
255,10.0,0.16,2.0,2.0,2.0,2.0,372.53253952275736,0.3442050930262101
256,10.0,0.32,0.0,0.0,0.0,0.0,396.5086684742985,0.32937627222437216
257,10.0,0.32,0.0,0.0,0.0,0.02,374.5005843085215,0.35765231141529663
258,10.0,0.32,0.0,0.0,0.0,0.2,385.14758339924947,0.3233265443961761
259,10.0,0.32,0.0,0.0,0.0,2.0,388.5016891081439,0.350869030537667
260,10.0,0.32,0.0,0.0,0.02,0.0,409.2114501379269,0.3086240549079474
261,10.0,0.32,0.0,0.0,0.02,0.02,384.4135505675438,0.36452019422535326
262,10.0,0.32,0.0,0.0,0.02,0.2,375.9444253241258,0.3403733500380658
263,10.0,0.32,0.0,0.0,0.02,2.0,370.30384390399513,0.3590167866007884
264,10.0,0.32,0.0,0.0,0.2,0.0,381.4011448285955,0.3055988923096889
265,10.0,0.32,0.0,0.0,0.2,0.02,386.7446928544697,0.3304283845321274
266,10.0,0.32,0.0,0.0,0.2,0.2,387.1056336108911,0.3026160876672709
267,10.0,0.32,0.0,0.0,0.2,2.0,377.1832032775355,0.34853979508941935
268,10.0,0.32,0.0,0.0,2.0,0.0,374.21665512819254,0.3411938346783231
269,10.0,0.32,0.0,0.0,2.0,0.02,400.220765751288,0.369662849925876
270,10.0,0.32,0.0,0.0,2.0,0.2,383.10521663884407,0.34182894963565763
271,10.0,0.32,0.0,0.0,2.0,2.0,376.0460171248806,0.3719730004218615
272,10.0,0.32,0.0,0.02,0.0,0.0,392.8353434112312,0.321877375214496
273,10.0,0.32,0.0,0.02,0.0,0.02,381.61095894848745,0.3212129447581522
274,10.0,0.32,0.0,0.02,0.0,0.2,388.3913567104996,0.3328183796428794
275,10.0,0.32,0.0,0.02,0.0,2.0,365.6189497827256,0.33477368657096324
276,10.0,0.32,0.0,0.02,0.02,0.0,392.82349334029936,0.34053344519298673
277,10.0,0.32,0.0,0.02,0.02,0.02,393.48398156523524,0.30702807935112314
278,10.0,0.32,0.0,0.02,0.02,0.2,378.90089082762137,0.3278516114131549
279,10.0,0.32,0.0,0.02,0.02,2.0,371.76060429529633,0.3673491366109231
280,10.0,0.32,0.0,0.02,0.2,0.0,389.47686906248975,0.32025037060819245
281,10.0,0.32,0.0,0.02,0.2,0.02,387.8848685002356,0.3474526169534202
282,10.0,0.32,0.0,0.02,0.2,0.2,388.7410844567862,0.3502305762882241
283,10.0,0.32,0.0,0.02,0.2,2.0,381.43696951537726,0.3481900840211825
284,10.0,0.32,0.0,0.02,2.0,0.0,389.93540313601153,0.35115219381743523
285,10.0,0.32,0.0,0.02,2.0,0.02,393.4990322975285,0.36283328435738116
286,10.0,0.32,0.0,0.02,2.0,0.2,379.3144351077218,0.318930174152242
287,10.0,0.32,0.0,0.02,2.0,2.0,382.09165654576935,0.3588101654659032
288,10.0,0.32,0.0,0.2,0.0,0.0,386.4630541971834,0.3375745626503457
289,10.0,0.32,0.0,0.2,0.0,0.02,384.8911028264723,0.3434138879795171
290,10.0,0.32,0.0,0.2,0.0,0.2,377.43488956131216,0.31330440153967576
291,10.0,0.32,0.0,0.2,0.0,2.0,384.4333145277097,0.3910849945765428
292,10.0,0.32,0.0,0.2,0.02,0.0,392.6785271951385,0.3399347503056713
293,10.0,0.32,0.0,0.2,0.02,0.02,404.37469723180124,0.32348270888440944
294,10.0,0.32,0.0,0.2,0.02,0.2,386.7282465766973,0.3437155034418615
295,10.0,0.32,0.0,0.2,0.02,2.0,374.4079175734665,0.3516579724673846
296,10.0,0.32,0.0,0.2,0.2,0.0,401.0635910170722,0.3219184499857305
297,10.0,0.32,0.0,0.2,0.2,0.02,375.33244844837486,0.3444703412705508
298,10.0,0.32,0.0,0.2,0.2,0.2,384.6528558666258,0.29349928254148544
299,10.0,0.32,0.0,0.2,0.2,2.0,394.8486093497846,0.3701036690236307
300,10.0,0.32,0.0,0.2,2.0,0.0,371.72353790782995,0.3471586603695189
301,10.0,0.32,0.0,0.2,2.0,0.02,379.7722777018159,0.3630502834109957
302,10.0,0.32,0.0,0.2,2.0,0.2,394.63888588732163,0.3252232877139914
303,10.0,0.32,0.0,0.2,2.0,2.0,374.4560203203878,0.3388064443846881
304,10.0,0.32,0.0,2.0,0.0,0.0,386.6792819227402,0.3519654442315813
305,10.0,0.32,0.0,2.0,0.0,0.02,380.87337144346327,0.31575493387683323
306,10.0,0.32,0.0,2.0,0.0,0.2,390.3981096189176,0.3478248332043024
307,10.0,0.32,0.0,2.0,0.0,2.0,386.8307092472026,0.3351434843218438
308,10.0,0.32,0.0,2.0,0.02,0.0,382.6194680836969,0.28969979734938756
309,10.0,0.32,0.0,2.0,0.02,0.02,399.88420881634147,0.36199843189824515
310,10.0,0.32,0.0,2.0,0.02,0.2,386.9005823268088,0.3677298173545488
311,10.0,0.32,0.0,2.0,0.02,2.0,376.9936784197128,0.3301359227767243
312,10.0,0.32,0.0,2.0,0.2,0.0,374.5778513006582,0.34061149764310045
313,10.0,0.32,0.0,2.0,0.2,0.02,402.07664186382266,0.32452704487093903
314,10.0,0.32,0.0,2.0,0.2,0.2,391.26256669098365,0.32870311935974683
315,10.0,0.32,0.0,2.0,0.2,2.0,379.26452030956034,0.2811612420431659
316,10.0,0.32,0.0,2.0,2.0,0.0,374.31885908068807,0.32875544123729405
317,10.0,0.32,0.0,2.0,2.0,0.02,372.9823472185387,0.3461545049188823
318,10.0,0.32,0.0,2.0,2.0,0.2,368.39252312084886,0.2980631258992014
319,10.0,0.32,0.0,2.0,2.0,2.0,387.1894520549459,0.3558676179708817
320,10.0,0.32,0.02,0.0,0.0,0.0,383.2021141883277,0.31415558168939367
321,10.0,0.32,0.02,0.0,0.0,0.02,383.9138578948365,0.33813736602088723
322,10.0,0.32,0.02,0.0,0.0,0.2,377.9790921616002,0.34673907382231145
323,10.0,0.32,0.02,0.0,0.0,2.0,387.5491313816214,0.3506162516636614
