,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
2088,30.0,0.16,0.0,0.2,0.2,0.0,0.41863777735871804
4821,50.0,0.64,2.0,0.02,0.02,0.02,0.4241480937370323
6269,70.0,0.16,0.02,2.0,2.0,0.02,0.42553010109106343
3799,40.0,0.64,2.0,0.02,0.02,2.0,0.379538262152573
879,10.0,1.28,0.02,0.2,2.0,2.0,0.3474267160353026
7128,70.0,1.28,2.0,0.02,0.2,0.0,0.40996876142769206
8107,80.0,1.28,0.2,0.2,0.2,2.0,0.3604474878341845
6987,70.0,1.28,0.02,0.0,0.2,2.0,0.3585489120171314
6702,70.0,0.64,0.0,0.2,2.0,0.2,0.39104678738366383
5734,60.0,0.64,0.02,0.2,0.02,0.2,0.41927169715494417
4173,50.0,0.16,0.02,0.0,2.0,0.02,0.42074697500781644
2949,30.0,1.28,0.2,0.0,0.02,0.02,0.42916203813022274
4834,50.0,0.64,2.0,0.2,0.0,0.2,0.4275797753852265
321,10.0,0.32,0.02,0.0,0.0,0.02,0.4277974765574765
5114,50.0,1.28,2.0,2.0,0.2,0.2,0.39327186559459054
7397,80.0,0.16,2.0,0.2,0.02,0.02,0.43845910694904205
3698,40.0,0.64,0.02,2.0,0.0,0.2,0.43610785227928334
1650,20.0,0.64,0.02,2.0,0.0,0.2,0.42454717075155135
7498,80.0,0.32,0.02,0.0,0.2,0.2,0.40995570164802575
4874,50.0,1.28,0.0,0.0,0.2,0.2,0.38976331124023855
7458,80.0,0.32,0.0,0.2,0.0,0.2,0.44169454051336343
3353,40.0,0.32,0.0,0.02,0.2,0.02,0.4301134448188444
3090,40.0,0.16,0.0,0.02,0.0,0.2,0.44680102740133837
3246,40.0,0.16,0.2,0.2,2.0,0.2,0.3857665076387205
5625,60.0,0.32,2.0,2.0,0.2,0.02,0.4099009850584838
3356,40.0,0.32,0.0,0.02,2.0,0.0,0.4304244262083926
3722,40.0,0.64,0.2,0.0,0.2,0.2,0.40984215307552246
3558,40.0,0.32,2.0,0.2,0.02,0.2,0.4264843911650168
5097,50.0,1.28,2.0,0.2,0.2,0.02,0.38745160021916614
3047,30.0,1.28,2.0,0.2,0.02,2.0,0.39231999144320845
8026,80.0,1.28,0.02,0.02,0.2,0.2,0.40238045870343436
3499,40.0,0.32,0.2,0.2,0.2,2.0,0.3489596054958192
5972,60.0,1.28,0.02,0.02,0.02,0.0,0.4079268440575915
4464,50.0,0.32,0.02,2.0,0.0,0.0,0.4317637985441381
2804,30.0,0.64,2.0,2.0,0.02,0.0,0.42661349641911583
8975,90.0,1.28,0.0,0.0,2.0,2.0,0.3208806985136293
5271,60.0,0.16,0.2,0.02,0.02,2.0,0.38341356627543177
5717,60.0,0.64,0.02,0.02,0.02,0.02,0.4249780737605992
8816,90.0,0.64,0.02,2.0,0.0,0.0,0.42474412513842036
992,10.0,1.28,2.0,0.2,0.0,0.0,0.41231695789477063
2373,30.0,0.32,0.02,0.0,0.02,0.02,0.43025187198034126
2422,30.0,0.32,0.02,2.0,0.02,0.2,0.4190676334662416
4415,50.0,0.32,0.0,2.0,2.0,2.0,0.317634060440264
5300,60.0,0.16,0.2,2.0,0.02,0.0,0.4341559750594089
1578,20.0,0.64,0.0,0.2,0.2,0.2,0.41401461608553175
7174,80.0,0.16,0.0,0.0,0.02,0.2,0.429572399176927
3547,40.0,0.32,2.0,0.02,0.2,2.0,0.33942949223199775
5971,60.0,1.28,0.02,0.02,0.0,2.0,0.436442578405746
5844,60.0,0.64,2.0,0.02,0.02,0.0,0.4341559305735577
4397,50.0,0.32,0.0,0.2,2.0,0.02,0.41827363559976
7686,80.0,0.64,0.0,0.0,0.02,0.2,0.43146015473981564
6044,60.0,1.28,0.2,0.02,2.0,0.0,0.42215120028526926
7481,80.0,0.32,0.0,2.0,0.2,0.02,0.43416042020051365
6091,60.0,1.28,2.0,0.0,0.2,2.0,0.35095956003579587
2797,30.0,0.64,2.0,0.2,2.0,0.02,0.3919368744582041
5596,60.0,0.32,2.0,0.02,2.0,0.0,0.3983473868919303
5219,60.0,0.16,0.02,0.2,0.0,2.0,0.4281866287705818
4404,50.0,0.32,0.0,2.0,0.02,0.0,0.42612372490493033
7357,80.0,0.16,0.2,2.0,2.0,0.02,0.40764560815602524
7312,80.0,0.16,0.2,0.02,0.0,0.0,0.42635945376318635
47,10.0,0.16,0.0,0.2,2.0,2.0,0.30514837666573547
673,10.0,0.64,0.2,0.2,0.0,0.02,0.412400028560684
9055,90.0,1.28,0.02,0.02,2.0,2.0,0.342131876046552
1097,20.0,0.16,0.02,0.0,0.2,0.02,0.4260154380461144
4187,50.0,0.16,0.02,0.02,0.2,2.0,0.3356924239317587
2944,30.0,1.28,0.2,0.0,0.0,0.0,0.4216177132396581
1461,20.0,0.32,0.2,2.0,0.02,0.02,0.4287414411179151
6658,70.0,0.64,0.0,0.0,0.0,0.2,0.4386317826182856
2265,30.0,0.16,2.0,0.02,0.2,0.02,0.40934160429034455
346,10.0,0.32,0.02,0.02,0.2,0.2,0.39964882503575966
8613,90.0,0.32,0.2,0.2,0.02,0.02,0.4279275162514863
1625,20.0,0.64,0.02,0.02,0.2,0.02,0.4321188597788654
4940,50.0,1.28,0.02,0.0,2.0,0.0,0.42446290661377745
7074,70.0,1.28,0.2,0.2,0.0,0.2,0.4402573492902052
4481,50.0,0.32,0.2,0.0,0.0,0.02,0.4384215666575616
4106,50.0,0.16,0.0,0.0,0.2,0.2,0.4047450389595656
419,10.0,0.32,0.2,0.2,0.0,2.0,0.42579346240554844
8560,90.0,0.32,0.02,2.0,0.0,0.0,0.43243535583052656
8043,80.0,1.28,0.02,0.2,0.2,2.0,0.3561370169357958
2945,30.0,1.28,0.2,0.0,0.0,0.02,0.4230988987127161
2720,30.0,0.64,0.2,0.2,0.0,0.0,0.4267045507138978
1018,10.0,1.28,2.0,2.0,0.2,0.2,0.3542674362327092
3817,40.0,0.64,2.0,0.2,0.2,0.02,0.40961321740589607
2405,30.0,0.32,0.02,0.2,0.02,0.02,0.4243128486320547
891,10.0,1.28,0.02,2.0,0.2,2.0,0.33877425716298776
7321,80.0,0.16,0.2,0.02,0.2,0.02,0.4298654304952686
1549,20.0,0.64,0.0,0.0,2.0,0.02,0.41899156405796895
5216,60.0,0.16,0.02,0.2,0.0,0.0,0.43769076123239364
1407,20.0,0.32,0.02,2.0,2.0,2.0,0.34182045968270114
4714,50.0,0.64,0.02,0.2,0.2,0.2,0.3979205475242563
2239,30.0,0.16,0.2,2.0,2.0,2.0,0.3102351615148601
6043,60.0,1.28,0.2,0.02,0.2,2.0,0.35560453953666016
1239,20.0,0.16,2.0,0.02,0.02,2.0,0.40932712391479253
2434,30.0,0.32,0.2,0.0,0.0,0.2,0.4315354440109588
7738,80.0,0.64,0.0,2.0,0.2,0.2,0.412673410647491
5680,60.0,0.64,0.0,2.0,0.0,0.0,0.4244574586410968
7681,80.0,0.64,0.0,0.0,0.0,0.02,0.4279904510850519
8522,90.0,0.32,0.02,0.0,0.2,0.2,0.3928807856221405
3187,40.0,0.16,0.02,2.0,0.0,2.0,0.4034635739821406
7737,80.0,0.64,0.0,2.0,0.2,0.02,0.43521693571832265
4643,50.0,0.64,0.0,0.2,0.0,2.0,0.4305728574738857
4396,50.0,0.32,0.0,0.2,2.0,0.0,0.42063316413102464
678,10.0,0.64,0.2,0.2,0.02,0.2,0.41615502558032125
7654,80.0,0.32,2.0,0.2,0.02,0.2,0.4227121556534137
8445,90.0,0.16,2.0,2.0,2.0,0.02,0.3774747759375416
8910,90.0,0.64,2.0,0.0,2.0,0.2,0.35928013329172803
20,10.0,0.16,0.0,0.02,0.02,0.0,0.40005862159688294
8669,90.0,0.32,2.0,0.02,2.0,0.02,0.3613803634743473
5850,60.0,0.64,2.0,0.02,0.2,0.2,0.3913667036117078
2824,30.0,1.28,0.0,0.0,0.2,0.0,0.3868937958663153
4747,50.0,0.64,0.2,0.0,0.2,2.0,0.35497821831599546
8732,90.0,0.64,0.0,0.02,2.0,0.0,0.41981189214626324
427,10.0,0.32,0.2,0.2,0.2,2.0,0.36579596665205694
137,10.0,0.16,0.2,0.0,0.2,0.02,0.39847488329968334
4379,50.0,0.32,0.0,0.02,0.2,2.0,0.349880896518014
6665,70.0,0.64,0.0,0.0,0.2,0.02,0.429330104263657
178,10.0,0.16,0.2,2.0,0.0,0.2,0.41052947360084335
9002,90.0,1.28,0.0,0.2,0.2,0.2,0.3945889265901844
2071,30.0,0.16,0.0,0.02,0.02,2.0,0.3925888549718709
5468,60.0,0.32,0.02,0.02,2.0,0.0,0.41936464264554957
5000,50.0,1.28,0.2,0.0,0.2,0.0,0.42745028805117957
7739,80.0,0.64,0.0,2.0,0.2,2.0,0.3464056307645573
1138,20.0,0.16,0.02,2.0,0.0,0.2,0.42799937178778075
5133,60.0,0.16,0.0,0.0,2.0,0.02,0.40720291986234197
6103,60.0,1.28,2.0,0.02,0.02,2.0,0.3780240858158942
6919,70.0,1.28,0.0,0.0,0.02,2.0,0.37053880068629824
6907,70.0,0.64,2.0,2.0,0.2,2.0,0.35773070580700683
8320,90.0,0.16,0.2,0.0,0.0,0.0,0.45020598753937696
8325,90.0,0.16,0.2,0.0,0.02,0.02,0.4335212992261478
5900,60.0,1.28,0.0,0.0,2.0,0.0,0.42299601846616636
5641,60.0,0.64,0.0,0.0,0.2,0.02,0.42559252210226034
7347,80.0,0.16,0.2,2.0,0.0,2.0,0.40369436996998304
2359,30.0,0.32,0.0,2.0,0.02,2.0,0.3793151391817561
8891,90.0,0.64,0.2,2.0,0.2,2.0,0.34857075519046865
6784,70.0,0.64,0.2,0.0,0.0,0.0,0.4269729106809668
8889,90.0,0.64,0.2,2.0,0.2,0.02,0.4261595017837079
6347,70.0,0.16,2.0,0.0,0.2,2.0,0.3316063686570104
4212,50.0,0.16,0.02,2.0,0.02,0.0,0.4275840181432308
8330,90.0,0.16,0.2,0.0,0.2,0.2,0.3954485060677299
1142,20.0,0.16,0.02,2.0,0.02,0.2,0.43023149335098637
1454,20.0,0.32,0.2,0.2,2.0,0.2,0.3750591540196187
1214,20.0,0.16,0.2,2.0,2.0,0.2,0.3720914305551041
8219,90.0,0.16,0.0,0.02,0.2,2.0,0.3461339291853969
8162,80.0,1.28,2.0,0.2,0.0,0.2,0.4507068990703021
855,10.0,1.28,0.02,0.02,0.02,2.0,0.3717005670549416
7567,80.0,0.32,0.2,0.0,2.0,2.0,0.3290797553267002
2816,30.0,1.28,0.0,0.0,0.0,0.0,0.4317945469740173
907,10.0,1.28,0.2,0.0,0.2,2.0,0.3627484452220299
3097,40.0,0.16,0.0,0.02,0.2,0.02,0.42425223883203367
1395,20.0,0.32,0.02,2.0,0.0,2.0,0.41390525144445156
7441,80.0,0.32,0.0,0.02,0.0,0.02,0.43268905187839357
359,10.0,0.32,0.02,0.2,0.02,2.0,0.4070675345730058
9127,90.0,1.28,0.2,0.2,0.02,2.0,0.37260315984676146
8298,90.0,0.16,0.02,0.2,0.2,0.2,0.4079474125967474
5595,60.0,0.32,2.0,0.02,0.2,2.0,0.355616310425828
2389,30.0,0.32,0.02,0.02,0.02,0.02,0.4211844218767199
7394,80.0,0.16,2.0,0.2,0.0,0.2,0.45488122011565696
6450,70.0,0.32,0.0,2.0,0.0,0.2,0.4405086417070764
946,10.0,1.28,0.2,2.0,0.0,0.2,0.39355423896643577
9053,90.0,1.28,0.02,0.02,2.0,0.02,0.42220518882530916
8583,90.0,0.32,0.2,0.0,0.02,2.0,0.3761053348197049
3905,40.0,1.28,0.02,0.0,0.0,0.02,0.4293287962755064
7048,70.0,1.28,0.2,0.0,0.2,0.0,0.43489697046174114
8543,90.0,0.32,0.02,0.02,2.0,2.0,0.32408491971815667
2615,30.0,0.64,0.0,2.0,0.02,2.0,0.3808419312888872
1267,20.0,0.16,2.0,2.0,0.0,2.0,0.4142281350441586
8662,90.0,0.32,2.0,0.02,0.02,0.2,0.4201769620235303
1768,20.0,0.64,2.0,0.2,0.2,0.0,0.413024862739441
1940,20.0,1.28,0.2,0.02,0.02,0.0,0.40706562291514575
7330,80.0,0.16,0.2,0.2,0.0,0.2,0.43601901012496436
468,10.0,0.32,2.0,0.02,0.02,0.0,0.41583014781560057
1718,20.0,0.64,0.2,2.0,0.02,0.2,0.42870006819368056
8428,90.0,0.16,2.0,0.2,2.0,0.0,0.3870662550026562
6927,70.0,1.28,0.0,0.0,2.0,2.0,0.3186081556054756
1644,20.0,0.64,0.02,0.2,2.0,0.0,0.4119618632452539
2741,30.0,0.64,0.2,2.0,0.02,0.02,0.42595879638722417
4186,50.0,0.16,0.02,0.02,0.2,0.2,0.40192612047357373
1054,20.0,0.16,0.0,0.02,2.0,0.2,0.35402047404618836
3094,40.0,0.16,0.0,0.02,0.02,0.2,0.433096004037136
308,10.0,0.32,0.0,2.0,0.02,0.0,0.4033008883043782
1067,20.0,0.16,0.0,0.2,0.2,2.0,0.3558943029501794
4876,50.0,1.28,0.0,0.0,2.0,0.0,0.41505755521419224
3985,40.0,1.28,0.2,0.02,0.0,0.02,0.4147736305672397
6555,70.0,0.32,0.2,0.02,0.2,2.0,0.3513030085159845
396,10.0,0.32,0.2,0.0,2.0,0.0,0.3716683160594053
1629,20.0,0.64,0.02,0.02,2.0,0.02,0.41848916601885555
6218,70.0,0.16,0.02,0.0,0.2,0.2,0.4053884638538012
3875,40.0,1.28,0.0,0.2,0.0,2.0,0.4115125002832832
1855,20.0,1.28,0.0,2.0,2.0,2.0,0.35231807549701977
40,10.0,0.16,0.0,0.2,0.2,0.0,0.38181946532188515
3968,40.0,1.28,0.2,0.0,0.0,0.0,0.416026556159934
6985,70.0,1.28,0.02,0.0,0.2,0.02,0.4232855560493095
4377,50.0,0.32,0.0,0.02,0.2,0.02,0.4293283345150902
4205,50.0,0.16,0.02,0.2,2.0,0.02,0.42649500563031323
986,10.0,1.28,2.0,0.02,0.2,0.2,0.3719273519320051
9200,90.0,1.28,2.0,2.0,0.0,0.0,0.4382800613650903
2357,30.0,0.32,0.0,2.0,0.02,0.02,0.4315073590202758
8394,90.0,0.16,2.0,0.0,0.2,0.2,0.3834672149481682
8027,80.0,1.28,0.02,0.02,0.2,2.0,0.3562556059682142
5138,60.0,0.16,0.0,0.02,0.0,0.2,0.44737286050702385
2146,30.0,0.16,0.02,0.2,0.0,0.2,0.44027971749560824
1312,20.0,0.32,0.0,0.2,0.0,0.0,0.4383091312817309
2798,30.0,0.64,2.0,0.2,2.0,0.2,0.3565968855445169
8409,90.0,0.16,2.0,0.02,0.2,0.02,0.402331891813965
7601,80.0,0.32,0.2,2.0,0.0,0.02,0.4433385477806932
6947,70.0,1.28,0.0,0.2,0.0,2.0,0.42330831304019645
7624,80.0,0.32,2.0,0.0,0.2,0.0,0.4126788507254337
5255,60.0,0.16,0.2,0.0,0.02,2.0,0.39304317657390936
1616,20.0,0.64,0.02,0.02,0.0,0.0,0.42107689206308113
2782,30.0,0.64,2.0,0.02,2.0,0.2,0.3592316513300071
8658,90.0,0.32,2.0,0.02,0.0,0.2,0.4548629734638385
2192,30.0,0.16,0.2,0.02,0.0,0.0,0.43922195536580394
110,10.0,0.16,0.02,0.2,2.0,0.2,0.36472456146724447
2817,30.0,1.28,0.0,0.0,0.0,0.02,0.4112754456107088
4446,50.0,0.32,0.02,0.02,2.0,0.2,0.38183922453742997
5384,60.0,0.32,0.0,0.0,0.2,0.0,0.4307073133200616
2612,30.0,0.64,0.0,2.0,0.02,0.0,0.399091771121645
8677,90.0,0.32,2.0,0.2,0.02,0.02,0.42450303738705014
1266,20.0,0.16,2.0,2.0,0.0,0.2,0.42587086635961274
1817,20.0,1.28,0.0,0.02,0.2,0.02,0.4347526531729266
7534,80.0,0.32,0.02,0.2,2.0,0.2,0.3898069799822658
5244,60.0,0.16,0.02,2.0,2.0,0.0,0.4196512510721867
1090,20.0,0.16,0.02,0.0,0.0,0.2,0.4361912835712103
3397,40.0,0.32,0.02,0.0,0.02,0.02,0.4509708826468742
2015,20.0,1.28,2.0,0.02,2.0,2.0,0.33965819855594526
7406,80.0,0.16,2.0,0.2,2.0,0.2,0.34902434640225943
7641,80.0,0.32,2.0,0.02,0.2,0.02,0.39585978278395756
704,10.0,0.64,2.0,0.0,0.0,0.0,0.45111050055775576
7278,80.0,0.16,0.02,0.2,2.0,0.2,0.3692498882972204
5930,60.0,1.28,0.0,0.2,0.2,0.2,0.40906181314983975
5537,60.0,0.32,0.2,0.2,0.0,0.02,0.4293969815703452
8360,90.0,0.16,0.2,0.2,0.2,0.0,0.42673548835040026
2076,30.0,0.16,0.0,0.02,2.0,0.0,0.40333991841400135
9073,90.0,1.28,0.02,2.0,0.0,0.02,0.42960133642040405
4999,50.0,1.28,0.2,0.0,0.02,2.0,0.3736972247543535
8516,90.0,0.32,0.02,0.0,0.02,0.0,0.42163573619201206
1753,20.0,0.64,2.0,0.02,0.2,0.02,0.41686801584855887
3915,40.0,1.28,0.02,0.0,0.2,2.0,0.35386257469703714
2986,30.0,1.28,0.2,0.2,0.2,0.2,0.3808606170326301
1475,20.0,0.32,2.0,0.0,0.0,2.0,0.42627734924118343
2278,30.0,0.16,2.0,0.2,0.02,0.2,0.4126004802792141
38,10.0,0.16,0.0,0.2,0.02,0.2,0.4218529056228284
3253,40.0,0.16,0.2,2.0,0.02,0.02,0.43519187347106925
5924,60.0,1.28,0.0,0.2,0.02,0.0,0.4143863458941582
8844,90.0,0.64,0.2,0.0,2.0,0.0,0.426690659831761
8201,90.0,0.16,0.0,0.0,0.2,0.02,0.42558416052671666
6639,70.0,0.32,2.0,0.2,2.0,2.0,0.3291013936873756
1332,20.0,0.32,0.0,2.0,0.02,0.0,0.4180364114031507
4520,50.0,0.32,0.2,0.2,0.2,0.0,0.4266215413477412
5766,60.0,0.64,0.2,0.0,0.02,0.2,0.4145393172891568
1769,20.0,0.64,2.0,0.2,0.2,0.02,0.41193319965157427
551,10.0,0.64,0.0,0.2,0.02,2.0,0.38872250451246665
1853,20.0,1.28,0.0,2.0,2.0,0.02,0.4191961332736045
1232,20.0,0.16,2.0,0.02,0.0,0.0,0.44382144479652125
3260,40.0,0.16,0.2,2.0,2.0,0.0,0.4211306632213942
7475,80.0,0.32,0.0,2.0,0.0,2.0,0.4166104971203399
7617,80.0,0.32,2.0,0.0,0.0,0.02,0.44394919091403756
6520,70.0,0.32,0.02,2.0,0.2,0.0,0.4171250610247845
2466,30.0,0.32,0.2,0.2,0.0,0.2,0.45056869080910844
4030,40.0,1.28,0.2,2.0,2.0,0.2,0.3956750682128108
916,10.0,1.28,0.2,0.02,0.02,0.0,0.4014963005256593
3284,40.0,0.16,2.0,0.02,0.02,0.0,0.4338827856449144
7164,70.0,1.28,2.0,2.0,2.0,0.0,0.4021484486091305
9102,90.0,1.28,0.2,0.0,2.0,0.2,0.37122863484361524
4311,50.0,0.16,2.0,0.02,0.02,2.0,0.39791813979098706
1012,10.0,1.28,2.0,2.0,0.02,0.0,0.40677177237855977
7966,80.0,1.28,0.0,0.02,2.0,0.2,0.3643246571869867
1640,20.0,0.64,0.02,0.2,0.2,0.0,0.4238278179787582
181,10.0,0.16,0.2,2.0,0.02,0.02,0.40638795621271456
4371,50.0,0.32,0.0,0.02,0.0,2.0,0.4507042774404917
5628,60.0,0.32,2.0,2.0,2.0,0.0,0.40748040901221233
529,10.0,0.64,0.0,0.02,0.0,0.02,0.4272966618613781
635,10.0,0.64,0.02,2.0,0.2,2.0,0.3699042116679866
7807,80.0,0.64,0.02,2.0,2.0,2.0,0.3522429073865303
7016,70.0,1.28,0.02,0.2,0.2,0.0,0.4072145650398184
4503,50.0,0.32,0.2,0.02,0.02,2.0,0.3848042656356769
2674,30.0,0.64,0.02,2.0,0.0,0.2,0.42561228811544627
1290,20.0,0.32,0.0,0.0,0.2,0.2,0.4047982344603362
3051,30.0,1.28,2.0,0.2,0.2,2.0,0.3517857980845378
7200,80.0,0.16,0.0,0.2,0.0,0.0,0.4198310652173536
1354,20.0,0.32,0.02,0.0,0.2,0.2,0.41503375660317804
5803,60.0,0.64,0.2,0.2,0.2,2.0,0.3590432567356106
591,10.0,0.64,0.02,0.0,2.0,2.0,0.367003875866861
3524,40.0,0.32,2.0,0.0,0.02,0.0,0.45075341098664906
7184,80.0,0.16,0.0,0.02,0.0,0.0,0.424741737311577
3177,40.0,0.16,0.02,0.2,0.2,0.02,0.44055269456050467
2053,30.0,0.16,0.0,0.0,0.02,0.02,0.43286388168046785
7293,80.0,0.16,0.02,2.0,2.0,0.02,0.41394751864409574
80,10.0,0.16,0.02,0.02,0.0,0.0,0.39371929290748126
5845,60.0,0.64,2.0,0.02,0.02,0.02,0.41892570888785136
4860,50.0,0.64,2.0,2.0,2.0,0.0,0.39697106383345376
3102,40.0,0.16,0.0,0.02,2.0,0.2,0.36737817914638693
6611,70.0,0.32,2.0,0.02,0.0,2.0,0.44532128362524664
8075,80.0,1.28,0.2,0.0,0.2,2.0,0.35392311842116625
8663,90.0,0.32,2.0,0.02,0.02,2.0,0.40610965530106624
956,10.0,1.28,0.2,2.0,2.0,0.0,0.4123228600985875
3469,40.0,0.32,0.2,0.0,2.0,0.02,0.43147230027604394
5721,60.0,0.64,0.02,0.02,0.2,0.02,0.4197590715857127
7834,80.0,0.64,0.2,0.02,0.2,0.2,0.412803107734926
2386,30.0,0.32,0.02,0.02,0.0,0.2,0.44239393376624575
475,10.0,0.32,2.0,0.02,0.2,2.0,0.35082482058495645
4151,50.0,0.16,0.0,2.0,0.02,2.0,0.3788457367403199
82,10.0,0.16,0.02,0.02,0.0,0.2,0.39410011940511164
6556,70.0,0.32,0.2,0.02,2.0,0.0,0.42029277866736015
1597,20.0,0.64,0.0,2.0,2.0,0.02,0.42928870456085744
8452,90.0,0.32,0.0,0.0,0.02,0.0,0.4210170889322484
3439,40.0,0.32,0.02,0.2,2.0,2.0,0.3188092289110696
4128,50.0,0.16,0.0,0.2,0.0,0.0,0.42861708966951584
2112,30.0,0.16,0.02,0.0,0.0,0.0,0.42164392870934303
2732,30.0,0.64,0.2,0.2,2.0,0.0,0.4230798925844521
1666,20.0,0.64,0.2,0.0,0.0,0.2,0.42272964244407063
2456,30.0,0.32,0.2,0.02,0.2,0.0,0.42462633671586125
3053,30.0,1.28,2.0,0.2,2.0,0.02,0.37982711003580044
6166,70.0,0.16,0.0,0.02,0.02,0.2,0.42324256185891457
7382,80.0,0.16,2.0,0.02,0.02,0.2,0.41518242732232574
2101,30.0,0.16,0.0,2.0,0.02,0.02,0.4271514636058453
4305,50.0,0.16,2.0,0.02,0.0,0.02,0.4458070168960234
3271,40.0,0.16,2.0,0.0,0.02,2.0,0.3923165101759263
7117,70.0,1.28,2.0,0.0,2.0,0.02,0.401216083598872
4655,50.0,0.64,0.0,0.2,2.0,2.0,0.34210213737991924
4830,50.0,0.64,2.0,0.02,2.0,0.2,0.3618809943251071
6472,70.0,0.32,0.02,0.0,0.2,0.0,0.42998886588328655
2675,30.0,0.64,0.02,2.0,0.0,2.0,0.40150647818561336
2120,30.0,0.16,0.02,0.0,0.2,0.0,0.4160449848974049
140,10.0,0.16,0.2,0.0,2.0,0.0,0.3777662816600074
1573,20.0,0.64,0.0,0.2,0.02,0.02,0.42785550701210207
2599,30.0,0.64,0.0,0.2,0.02,2.0,0.40020458877299386
7185,80.0,0.16,0.0,0.02,0.0,0.02,0.44284035611793054
3622,40.0,0.64,0.0,0.2,0.02,0.2,0.42883157914207576
786,10.0,1.28,0.0,0.02,0.0,0.2,0.4225142814431767
6235,70.0,0.16,0.02,0.02,0.2,2.0,0.34807756848067645
7247,80.0,0.16,0.02,0.0,2.0,2.0,0.3070130869736621
2392,30.0,0.32,0.02,0.02,0.2,0.0,0.42040314240944515
1033,20.0,0.16,0.0,0.0,0.2,0.02,0.41469553328243147
8698,90.0,0.32,2.0,2.0,0.2,0.2,0.3884071735320503
948,10.0,1.28,0.2,2.0,0.02,0.0,0.3985830399088852
6756,70.0,0.64,0.02,0.2,0.02,0.0,0.43231096075247044
6860,70.0,0.64,2.0,0.0,2.0,0.0,0.4033296683487309
1678,20.0,0.64,0.2,0.0,2.0,0.2,0.39317521157124785
1945,20.0,1.28,0.2,0.02,0.2,0.02,0.41777965041787096
7740,80.0,0.64,0.0,2.0,2.0,0.0,0.4094923003158635
6232,70.0,0.16,0.02,0.02,0.2,0.0,0.42562146949168034
2672,30.0,0.64,0.02,2.0,0.0,0.0,0.4193010829408081
5393,60.0,0.32,0.0,0.02,0.0,0.02,0.4346014618826109
8701,90.0,0.32,2.0,2.0,2.0,0.02,0.3915760312280747
6896,70.0,0.64,2.0,2.0,0.0,0.0,0.424668079939382
6951,70.0,1.28,0.0,0.2,0.02,2.0,0.37480440992254954
2971,30.0,1.28,0.2,0.02,0.2,2.0,0.36645388435315135
2941,30.0,1.28,0.02,2.0,2.0,0.02,0.421697144206451
5434,60.0,0.32,0.0,2.0,0.2,0.2,0.39450036059569826
4096,50.0,0.16,0.0,0.0,0.0,0.0,0.44122498296711166
8143,80.0,1.28,2.0,0.0,2.0,2.0,0.32086754067229023
4408,50.0,0.32,0.0,2.0,0.2,0.0,0.4158100936754131
1916,20.0,1.28,0.02,2.0,2.0,0.0,0.4168740671641008
8259,90.0,0.16,0.02,0.0,0.0,2.0,0.4287907214490872
8771,90.0,0.64,0.02,0.0,0.0,2.0,0.434956363597085
5841,60.0,0.64,2.0,0.02,0.0,0.02,0.4472502696833662
7857,80.0,0.64,0.2,2.0,0.0,0.02,0.4321578488530351
1965,20.0,1.28,0.2,0.2,2.0,0.02,0.41927606880768276
2116,30.0,0.16,0.02,0.0,0.02,0.0,0.43084195244347856
2759,30.0,0.64,2.0,0.0,0.02,2.0,0.3865162230100954
470,10.0,0.32,2.0,0.02,0.02,0.2,0.41047529177296105
715,10.0,0.64,2.0,0.0,0.2,2.0,0.38228846973917696
7081,70.0,1.28,0.2,0.2,0.2,0.02,0.43276213394481683
3840,40.0,1.28,0.0,0.0,0.0,0.0,0.42171179705451245
9000,90.0,1.28,0.0,0.2,0.2,0.0,0.4190394052480961
503,10.0,0.32,2.0,2.0,0.02,2.0,0.38683589390180173
7502,80.0,0.32,0.02,0.0,2.0,0.2,0.38164813406108367
4603,50.0,0.32,2.0,2.0,0.2,2.0,0.32945498897191067
519,10.0,0.64,0.0,0.0,0.02,2.0,0.41879787941948377
8346,90.0,0.16,0.2,0.02,0.2,0.2,0.3940043834116084
5312,60.0,0.16,2.0,0.0,0.0,0.0,0.44316183053413144
5620,60.0,0.32,2.0,2.0,0.02,0.0,0.4342347479042433
8155,80.0,1.28,2.0,0.02,0.2,2.0,0.36022427048834055
9170,90.0,1.28,2.0,0.02,0.0,0.2,0.4412046037492556
5047,50.0,1.28,0.2,2.0,0.02,2.0,0.36464639614912786
1938,20.0,1.28,0.2,0.02,0.0,0.2,0.4165045300888303
331,10.0,0.32,0.02,0.0,0.2,2.0,0.3661301921689146
5160,60.0,0.16,0.0,0.2,0.2,0.0,0.41986883010797377
4078,40.0,1.28,2.0,0.2,2.0,0.2,0.361130094907488
4016,40.0,1.28,0.2,2.0,0.0,0.0,0.4187860452363794
5507,60.0,0.32,0.2,0.0,0.0,2.0,0.44481726285391343
8328,90.0,0.16,0.2,0.0,0.2,0.0,0.42439368434566593
1322,20.0,0.32,0.0,0.2,0.2,0.2,0.3996058295656355
8431,90.0,0.16,2.0,0.2,2.0,2.0,0.3113747546498881
3168,40.0,0.16,0.02,0.2,0.0,0.0,0.4313034355084383
1121,20.0,0.16,0.02,0.2,0.0,0.02,0.426284596352337
2284,30.0,0.16,2.0,0.2,2.0,0.0,0.3846586714546966
4962,50.0,1.28,0.02,0.2,0.0,0.2,0.4278712244130865
