,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
7576,80.0,0.32,0.2,0.02,0.2,0.0,0.4925271070698
2547,30.0,0.32,2.0,2.0,0.0,2.0,0.43100266698998047
6005,60.0,1.28,0.02,2.0,0.02,0.02,0.514619044733523
6508,70.0,0.32,0.02,0.2,2.0,0.0,0.5111700247130541
6751,70.0,0.64,0.02,0.02,2.0,2.0,0.3655733826025138
7897,80.0,0.64,2.0,0.02,0.2,0.02,0.49019988256078445
91,10.0,0.16,0.02,0.02,0.2,2.0,0.3510969216378366
7586,80.0,0.32,0.2,0.2,0.0,0.2,0.4915101646403485
1028,20.0,0.16,0.0,0.0,0.02,0.0,0.5150822865436254
4011,40.0,1.28,0.2,0.2,0.2,2.0,0.41148227185138203
8621,90.0,0.32,0.2,0.2,2.0,0.02,0.5013251709902532
7227,80.0,0.16,0.0,2.0,0.2,2.0,0.3177785483505876
3883,40.0,1.28,0.0,0.2,0.2,2.0,0.402654330989388
5989,60.0,1.28,0.02,0.2,0.02,0.02,0.4999796399466065
3972,40.0,1.28,0.2,0.0,0.02,0.0,0.4824941184319828
6107,60.0,1.28,2.0,0.02,0.2,2.0,0.4009331928788863
361,10.0,0.32,0.02,0.2,0.2,0.02,0.47946798631159127
8535,90.0,0.32,0.02,0.02,0.02,2.0,0.44144275474443123
4600,50.0,0.32,2.0,2.0,0.2,0.0,0.507382789588652
1945,20.0,1.28,0.2,0.02,0.2,0.02,0.4987822073479812
1023,10.0,1.28,2.0,2.0,2.0,2.0,0.4045413871312765
7990,80.0,1.28,0.0,2.0,0.02,0.2,0.5017127495155728
2714,30.0,0.64,0.2,0.02,0.2,0.2,0.4898793468945453
7878,80.0,0.64,2.0,0.0,0.02,0.2,0.48202886164951386
5358,60.0,0.16,2.0,0.2,2.0,0.2,0.34231196549156884
6337,70.0,0.16,2.0,0.0,0.0,0.02,0.46751264408565907
2479,30.0,0.32,0.2,0.2,2.0,2.0,0.3721090060040628
8730,90.0,0.64,0.0,0.02,0.2,0.2,0.49685017216433947
1114,20.0,0.16,0.02,0.02,0.2,0.2,0.4767391287680168
2408,30.0,0.32,0.02,0.2,0.2,0.0,0.5176055932040997
4251,50.0,0.16,0.2,0.02,0.2,2.0,0.35699260629309115
2135,30.0,0.16,0.02,0.02,0.02,2.0,0.4804665860917859
1517,20.0,0.32,2.0,0.2,2.0,0.02,0.4240185287714095
901,10.0,1.28,0.2,0.0,0.02,0.02,0.4615247092203282
4321,50.0,0.16,2.0,0.2,0.0,0.02,0.5051909268349718
7628,80.0,0.32,2.0,0.0,2.0,0.0,0.4775285405461706
3330,40.0,0.32,0.0,0.0,0.0,0.2,0.4847484362687263
4877,50.0,1.28,0.0,0.0,2.0,0.02,0.5177040525378847
4099,50.0,0.16,0.0,0.0,0.0,2.0,0.501307876363326
4845,50.0,0.64,2.0,0.2,2.0,0.02,0.4604055118701463
7,10.0,0.16,0.0,0.0,0.02,2.0,0.45467274416379694
1180,20.0,0.16,0.2,0.02,2.0,0.0,0.48720104951789855
1704,20.0,0.64,0.2,0.2,0.2,0.0,0.5006950377638414
8091,80.0,1.28,0.2,0.02,0.2,2.0,0.39429041411322574
1075,20.0,0.16,0.0,2.0,0.0,2.0,0.4921938617532854
400,10.0,0.32,0.2,0.02,0.0,0.0,0.5003747841992573
4567,50.0,0.32,2.0,0.02,0.02,2.0,0.4240355288220455
9175,90.0,1.28,2.0,0.02,0.02,2.0,0.42212370134229593
6848,70.0,0.64,2.0,0.0,0.0,0.0,0.40439353571743275
6523,70.0,0.32,0.02,2.0,0.2,2.0,0.38753319663560537
5055,50.0,1.28,0.2,2.0,2.0,2.0,0.36464788119804975
1279,20.0,0.16,2.0,2.0,2.0,2.0,0.30338826908151617
3057,30.0,1.28,2.0,2.0,0.0,0.02,0.5061218195864403
4923,50.0,1.28,0.0,2.0,0.2,2.0,0.3856714289531188
3368,40.0,0.32,0.0,0.2,0.2,0.0,0.5107444868235803
777,10.0,1.28,0.0,0.0,0.2,0.02,0.5011947122777698
9090,90.0,1.28,0.2,0.0,0.0,0.2,0.40649499153070257
2816,30.0,1.28,0.0,0.0,0.0,0.0,0.43312746866120744
667,10.0,0.64,0.2,0.02,0.2,2.0,0.4170561015812068
7893,80.0,0.64,2.0,0.02,0.02,0.02,0.490018736291791
1892,20.0,1.28,0.02,0.2,0.02,0.0,0.5027189355659892
8418,90.0,0.16,2.0,0.2,0.0,0.2,0.512695762000222
3078,40.0,0.16,0.0,0.0,0.02,0.2,0.4998996241075573
8990,90.0,1.28,0.0,0.02,2.0,0.2,0.4082002110399521
6395,70.0,0.16,2.0,2.0,0.2,2.0,0.33038284451965977
7621,80.0,0.32,2.0,0.0,0.02,0.02,0.46502256211293613
3050,30.0,1.28,2.0,0.2,0.2,0.2,0.4234999252059614
5755,60.0,0.64,0.02,2.0,0.2,2.0,0.3976303278306335
5510,60.0,0.32,0.2,0.0,0.02,0.2,0.47168339205351756
3218,40.0,0.16,0.2,0.02,0.0,0.2,0.5148342434400711
4499,50.0,0.32,0.2,0.02,0.0,2.0,0.5170149629679696
308,10.0,0.32,0.0,2.0,0.02,0.0,0.5001435853124737
4351,50.0,0.16,2.0,2.0,2.0,2.0,0.2936196257183161
1047,20.0,0.16,0.0,0.02,0.02,2.0,0.4731244937315546
4105,50.0,0.16,0.0,0.0,0.2,0.02,0.5106179484173745
5773,60.0,0.64,0.2,0.0,2.0,0.02,0.5100000366164494
2775,30.0,0.64,2.0,0.02,0.02,2.0,0.3664215796789244
6791,70.0,0.64,0.2,0.0,0.02,2.0,0.429445052949025
680,10.0,0.64,0.2,0.2,0.2,0.0,0.4873705131023872
1928,20.0,1.28,0.2,0.0,0.2,0.0,0.5074318853630746
7803,80.0,0.64,0.02,2.0,0.2,2.0,0.3828464661519422
1509,20.0,0.32,2.0,0.2,0.02,0.02,0.4983920891993658
0,10.0,0.16,0.0,0.0,0.0,0.0,0.4814969968002935
2665,30.0,0.64,0.02,0.2,0.2,0.02,0.5054673559291741
7250,80.0,0.16,0.02,0.02,0.0,0.2,0.48826563847404053
7456,80.0,0.32,0.0,0.2,0.0,0.0,0.5022588151529205
7281,80.0,0.16,0.02,2.0,0.0,0.02,0.5162160458429752
6457,70.0,0.32,0.0,2.0,0.2,0.02,0.5003246742191652
193,10.0,0.16,2.0,0.0,0.0,0.02,0.4885885179353591
4449,50.0,0.32,0.02,0.2,0.0,0.02,0.5078448521732367
2925,30.0,1.28,0.02,0.2,2.0,0.02,0.508270977300206
6876,70.0,0.64,2.0,0.02,2.0,0.0,0.46948493387841317
6986,70.0,1.28,0.02,0.0,0.2,0.2,0.4766008753833564
2244,30.0,0.16,2.0,0.0,0.02,0.0,0.49306218782805145
5898,60.0,1.28,0.0,0.0,0.2,0.2,0.49758617645812847
284,10.0,0.32,0.0,0.02,2.0,0.0,0.49632333661448824
1559,20.0,0.64,0.0,0.02,0.02,2.0,0.45499576015302134
3345,40.0,0.32,0.0,0.02,0.0,0.02,0.4684822374445554
6158,70.0,0.16,0.0,0.0,2.0,0.2,0.408712119312685
1563,20.0,0.64,0.0,0.02,0.2,2.0,0.41112436119276247
4679,50.0,0.64,0.02,0.0,0.02,2.0,0.43539226386220375
1679,20.0,0.64,0.2,0.0,2.0,2.0,0.4035931090371379
905,10.0,1.28,0.2,0.0,0.2,0.02,0.4918767070445012
8287,90.0,0.16,0.02,0.02,2.0,2.0,0.3116088657629652
8109,80.0,1.28,0.2,0.2,2.0,0.02,0.5126083276528404
7624,80.0,0.32,2.0,0.0,0.2,0.0,0.5025073454599559
6835,70.0,0.64,0.2,2.0,0.0,2.0,0.4326135111313293
2081,30.0,0.16,0.0,0.2,0.0,0.02,0.5231275552734225
4359,50.0,0.32,0.0,0.0,0.02,2.0,0.42801849456376534
5348,60.0,0.16,2.0,0.2,0.02,0.0,0.48521609183558634
5042,50.0,1.28,0.2,2.0,0.0,0.2,0.5107986948690375
7962,80.0,1.28,0.0,0.02,0.2,0.2,0.4712784417597936
4094,40.0,1.28,2.0,2.0,2.0,0.2,0.4308130916514499
239,10.0,0.16,2.0,0.2,2.0,2.0,0.29421451804659976
3923,40.0,1.28,0.02,0.02,0.0,2.0,0.41307790118976745
4310,50.0,0.16,2.0,0.02,0.02,0.2,0.46691441283098345
6916,70.0,1.28,0.0,0.0,0.02,0.0,0.5021262108189369
3694,40.0,0.64,0.02,0.2,2.0,0.2,0.4794086596262231
1098,20.0,0.16,0.02,0.0,0.2,0.2,0.47647314037576444
8198,90.0,0.16,0.0,0.0,0.02,0.2,0.49230477165428976
6539,70.0,0.32,0.2,0.0,0.2,2.0,0.36855632683859985
4110,50.0,0.16,0.0,0.0,2.0,0.2,0.4037884834268039
5064,50.0,1.28,2.0,0.0,0.2,0.0,0.4987646299590873
4937,50.0,1.28,0.02,0.0,0.2,0.02,0.5043504192555606
8229,90.0,0.16,0.0,0.2,0.02,0.02,0.4982999708293841
1723,20.0,0.64,0.2,2.0,0.2,2.0,0.4047169941285893
6431,70.0,0.32,0.0,0.02,2.0,2.0,0.34896877018698824
1900,20.0,1.28,0.02,0.2,2.0,0.0,0.49989871722468754
2660,30.0,0.64,0.02,0.2,0.02,0.0,0.49859423989361923
2495,30.0,0.32,0.2,2.0,2.0,2.0,0.3830756761231152
6415,70.0,0.32,0.0,0.0,2.0,2.0,0.3304764088872013
6479,70.0,0.32,0.02,0.0,2.0,2.0,0.3311208341535287
4576,50.0,0.32,2.0,0.2,0.0,0.0,0.4880934983041037
7036,70.0,1.28,0.02,2.0,2.0,0.0,0.5023472789965169
5206,60.0,0.16,0.02,0.02,0.02,0.2,0.4811800826337082
7727,80.0,0.64,0.0,0.2,2.0,2.0,0.36456413441495045
6386,70.0,0.16,2.0,2.0,0.0,0.2,0.5098250365395415
4994,50.0,1.28,0.2,0.0,0.0,0.2,0.43725554983217857
7202,80.0,0.16,0.0,0.2,0.0,0.2,0.5116665677437641
7443,80.0,0.32,0.0,0.02,0.0,2.0,0.4975992235807761
2776,30.0,0.64,2.0,0.02,0.2,0.0,0.5110469628569223
8225,90.0,0.16,0.0,0.2,0.0,0.02,0.4892189188233392
8954,90.0,0.64,2.0,2.0,0.2,0.2,0.4501593852102846
2077,30.0,0.16,0.0,0.02,2.0,0.02,0.486977893183463
5440,60.0,0.32,0.02,0.0,0.0,0.0,0.4490000211893841
1139,20.0,0.16,0.02,2.0,0.0,2.0,0.49702969491985766
2393,30.0,0.32,0.02,0.02,0.2,0.02,0.526256985101464
2063,30.0,0.16,0.0,0.0,2.0,2.0,0.3124956791589914
5565,60.0,0.32,0.2,2.0,2.0,0.02,0.5138191838903469
2132,30.0,0.16,0.02,0.02,0.02,0.0,0.5114228969350902
7904,80.0,0.64,2.0,0.2,0.0,0.0,0.45643908050642706
3015,30.0,1.28,2.0,0.0,0.02,2.0,0.4229029471280052
2860,30.0,1.28,0.0,0.2,2.0,0.0,0.48019237991147873
7097,70.0,1.28,0.2,2.0,0.2,0.02,0.5071629569704637
3804,40.0,0.64,2.0,0.02,2.0,0.0,0.4639416849171345
2469,30.0,0.32,0.2,0.2,0.02,0.02,0.5198368265203546
3268,40.0,0.16,2.0,0.0,0.02,0.0,0.4670928442640638
5478,60.0,0.32,0.02,0.2,0.02,0.2,0.48489441061206123
2849,30.0,1.28,0.0,0.2,0.0,0.02,0.4646224524863101
8417,90.0,0.16,2.0,0.2,0.0,0.02,0.49153626804243866
6258,70.0,0.16,0.02,2.0,0.0,0.2,0.5126065678095769
5385,60.0,0.32,0.0,0.0,0.2,0.02,0.512134167386912
4798,50.0,0.64,0.2,2.0,2.0,0.2,0.4761112417544461
6532,70.0,0.32,0.2,0.0,0.02,0.0,0.5020749596027541
6575,70.0,0.32,0.2,0.2,2.0,2.0,0.3306036330122005
7203,80.0,0.16,0.0,0.2,0.0,2.0,0.507535198049016
1431,20.0,0.32,0.2,0.02,0.02,2.0,0.4270718338771881
2036,20.0,1.28,2.0,2.0,0.02,0.0,0.5075313022213435
8036,80.0,1.28,0.02,0.2,0.02,0.0,0.513329097069705
3491,40.0,0.32,0.2,0.2,0.0,2.0,0.5072954031653829
8096,80.0,1.28,0.2,0.2,0.0,0.0,0.44469534048117393
1950,20.0,1.28,0.2,0.02,2.0,0.2,0.4297837664117997
36,10.0,0.16,0.0,0.2,0.02,0.0,0.4611347949578831
6350,70.0,0.16,2.0,0.0,2.0,0.2,0.3848769102334189
2480,30.0,0.32,0.2,2.0,0.0,0.0,0.5150461207600153
4745,50.0,0.64,0.2,0.0,0.2,0.02,0.5113498059319813
4378,50.0,0.32,0.0,0.02,0.2,0.2,0.4735229216639907
7518,80.0,0.32,0.02,0.02,2.0,0.2,0.4239092802091077
8907,90.0,0.64,2.0,0.0,0.2,2.0,0.38611390713740573
2812,30.0,0.64,2.0,2.0,2.0,0.0,0.47528127205476556
6437,70.0,0.32,0.0,0.2,0.02,0.02,0.49880506079999415
3311,40.0,0.16,2.0,0.2,2.0,2.0,0.29582774145992424
2306,30.0,0.32,0.0,0.0,0.0,0.2,0.5129102021907649
5223,60.0,0.16,0.02,0.2,0.02,2.0,0.43371709414023124
7331,80.0,0.16,0.2,0.2,0.0,2.0,0.5000458940644782
8290,90.0,0.16,0.02,0.2,0.0,0.2,0.49723343823897015
1511,20.0,0.32,2.0,0.2,0.02,2.0,0.4289739233854501
2382,30.0,0.32,0.02,0.0,2.0,0.2,0.44752506234091954
7333,80.0,0.16,0.2,0.2,0.02,0.02,0.5084671204837852
6157,70.0,0.16,0.0,0.0,2.0,0.02,0.4857286182316888
4632,50.0,0.64,0.0,0.02,0.2,0.0,0.505064337597944
4541,50.0,0.32,0.2,2.0,2.0,0.02,0.5108857405067314
4617,50.0,0.64,0.0,0.0,0.2,0.02,0.5111267615353158
5228,60.0,0.16,0.02,0.2,2.0,0.0,0.5072856921751665
8381,90.0,0.16,0.2,2.0,2.0,0.02,0.4741354168777108
7400,80.0,0.16,2.0,0.2,0.2,0.0,0.485850804999238
2350,30.0,0.32,0.0,0.2,2.0,0.2,0.4349509112880983
730,10.0,0.64,2.0,0.02,0.2,0.2,0.45652243359182765
617,10.0,0.64,0.02,0.2,0.2,0.02,0.5006382515295696
7275,80.0,0.16,0.02,0.2,0.2,2.0,0.32599205586681707
2918,30.0,1.28,0.02,0.2,0.02,0.2,0.4747170074797453
2092,30.0,0.16,0.0,0.2,2.0,0.0,0.4932311362728273
2088,30.0,0.16,0.0,0.2,0.2,0.0,0.5190872524243068
3076,40.0,0.16,0.0,0.0,0.02,0.0,0.49476854374221335
1984,20.0,1.28,2.0,0.0,0.0,0.0,0.4528124156222232
3767,40.0,0.64,0.2,2.0,0.02,2.0,0.39148489630973954
8255,90.0,0.16,0.0,2.0,2.0,2.0,0.2916191824881491
3948,40.0,1.28,0.02,0.2,2.0,0.0,0.5037472853678202
3483,40.0,0.32,0.2,0.02,0.2,2.0,0.3798888205434169
1327,20.0,0.32,0.0,0.2,2.0,2.0,0.34077480918123754
1470,20.0,0.32,0.2,2.0,2.0,0.2,0.4429895259086224
825,10.0,1.28,0.0,2.0,0.2,0.02,0.483100804168095
4342,50.0,0.16,2.0,2.0,0.02,0.2,0.48639076526232017
4572,50.0,0.32,2.0,0.02,2.0,0.0,0.4494970254301574
2121,30.0,0.16,0.02,0.0,0.2,0.02,0.5095964834872709
8355,90.0,0.16,0.2,0.2,0.0,2.0,0.5156519907393681
5162,60.0,0.16,0.0,0.2,0.2,0.2,0.46371022455404853
2994,30.0,1.28,0.2,2.0,0.0,0.2,0.502499877589677
7395,80.0,0.16,2.0,0.2,0.0,2.0,0.503152558649214
2215,30.0,0.16,0.2,0.2,0.02,2.0,0.4648307307017121
6327,70.0,0.16,0.2,2.0,0.02,2.0,0.4362301584100233
5531,60.0,0.32,0.2,0.02,0.2,2.0,0.3726492247609191
6622,70.0,0.32,2.0,0.02,2.0,0.2,0.35652301911429984
6439,70.0,0.32,0.0,0.2,0.02,2.0,0.4178905284758873
9129,90.0,1.28,0.2,0.2,0.2,0.02,0.5134994200651489
4017,40.0,1.28,0.2,2.0,0.0,0.02,0.5053594524950591
8652,90.0,0.32,2.0,0.0,2.0,0.0,0.4605514531530167
4977,50.0,1.28,0.02,2.0,0.0,0.02,0.507260725263891
4027,40.0,1.28,0.2,2.0,0.2,2.0,0.37728754838637835
3098,40.0,0.16,0.0,0.02,0.2,0.2,0.4640310432249614
5978,60.0,1.28,0.02,0.02,0.2,0.2,0.4810847701135454
985,10.0,1.28,2.0,0.02,0.2,0.02,0.4378387972381987
2128,30.0,0.16,0.02,0.02,0.0,0.0,0.518097992274128
788,10.0,1.28,0.0,0.02,0.02,0.0,0.49661945322752765
5645,60.0,0.64,0.0,0.0,2.0,0.02,0.5141676773266917
3556,40.0,0.32,2.0,0.2,0.02,0.0,0.4969602220715559
6166,70.0,0.16,0.0,0.02,0.02,0.2,0.4870059507442251
2559,30.0,0.32,2.0,2.0,2.0,2.0,0.3599120698679191
5687,60.0,0.64,0.0,2.0,0.02,2.0,0.43982738891078
7471,80.0,0.32,0.0,0.2,2.0,2.0,0.32810810556078124
5077,50.0,1.28,2.0,0.02,0.02,0.02,0.49815019625435303
2923,30.0,1.28,0.02,0.2,0.2,2.0,0.4002021428244944
6896,70.0,0.64,2.0,2.0,0.0,0.0,0.5153983929444534
2116,30.0,0.16,0.02,0.0,0.02,0.0,0.4970510207000902
6165,70.0,0.16,0.0,0.02,0.02,0.02,0.5270236953000526
7593,80.0,0.32,0.2,0.2,0.2,0.02,0.5169072710958995
2140,30.0,0.16,0.02,0.02,2.0,0.0,0.5004147574267431
3386,40.0,0.32,0.0,2.0,0.2,0.2,0.4761652255932999
1116,20.0,0.16,0.02,0.02,2.0,0.0,0.48591666298159386
2291,30.0,0.16,2.0,2.0,0.0,2.0,0.48217908096633044
3910,40.0,1.28,0.02,0.0,0.02,0.2,0.4970329618417004
4918,50.0,1.28,0.0,2.0,0.02,0.2,0.492931027048941
3479,40.0,0.32,0.2,0.02,0.02,2.0,0.4408248613877875
8802,90.0,0.64,0.02,0.2,0.0,0.2,0.4651819979545432
871,10.0,1.28,0.02,0.2,0.02,2.0,0.43052375031518947
6834,70.0,0.64,0.2,2.0,0.0,0.2,0.510727577070761
57,10.0,0.16,0.0,2.0,0.2,0.02,0.45489674940706293
5743,60.0,0.64,0.02,0.2,2.0,2.0,0.3768365467505965
2878,30.0,1.28,0.0,2.0,2.0,0.2,0.4701287763104331
1778,20.0,0.64,2.0,2.0,0.0,0.2,0.4966671159807665
7747,80.0,0.64,0.02,0.0,0.0,2.0,0.46919415324661645
3742,40.0,0.64,0.2,0.02,2.0,0.2,0.44750865193923406
1334,20.0,0.32,0.0,2.0,0.02,0.2,0.5022702686209881
7846,80.0,0.64,0.2,0.2,0.02,0.2,0.4763132131518195
6054,60.0,1.28,0.2,0.2,0.02,0.2,0.47604649866953147
257,10.0,0.32,0.0,0.0,0.0,0.02,0.48874439016386995
7837,80.0,0.64,0.2,0.02,2.0,0.02,0.5025869705675491
2539,30.0,0.32,2.0,0.2,0.2,2.0,0.38663724403479993
4702,50.0,0.64,0.02,0.02,2.0,0.2,0.45562294838416956
3091,40.0,0.16,0.0,0.02,0.0,2.0,0.5189735017475251
2779,30.0,0.64,2.0,0.02,0.2,2.0,0.4108729254883329
9008,90.0,1.28,0.0,2.0,0.0,0.0,0.5203525528880351
8679,90.0,0.32,2.0,0.2,0.02,2.0,0.3873042794461001
1155,20.0,0.16,0.2,0.0,0.0,2.0,0.5122159499812398
1244,20.0,0.16,2.0,0.02,2.0,0.0,0.3961152901021053
8286,90.0,0.16,0.02,0.02,2.0,0.2,0.3807194434002363
439,10.0,0.32,0.2,2.0,0.02,2.0,0.4244939432611785
1060,20.0,0.16,0.0,0.2,0.02,0.0,0.5134693699415985
7871,80.0,0.64,0.2,2.0,2.0,2.0,0.3769867987113855
