,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
8488,90.0,0.32,0.0,0.2,0.2,0.0,0.4431480068922928
3518,40.0,0.32,0.2,2.0,2.0,0.2,0.3929591084358659
1041,20.0,0.16,0.0,0.02,0.0,0.02,0.4617716444469761
3889,40.0,1.28,0.0,2.0,0.0,0.02,0.4594604118743202
2526,30.0,0.32,2.0,0.02,2.0,0.2,0.3570172813218861
2157,30.0,0.16,0.02,0.2,2.0,0.02,0.43688906809998085
8252,90.0,0.16,0.0,2.0,2.0,0.0,0.4495644144508482
5490,60.0,0.32,0.02,2.0,0.0,0.2,0.46454661026080907
6046,60.0,1.28,0.2,0.02,2.0,0.2,0.3871557040875452
1377,20.0,0.32,0.02,0.2,0.0,0.02,0.4513146616236636
9007,90.0,1.28,0.0,0.2,2.0,2.0,0.3445834199992564
2035,20.0,1.28,2.0,2.0,0.0,2.0,0.38633369633312853
3919,40.0,1.28,0.02,0.0,2.0,2.0,0.33509532643737133
8256,90.0,0.16,0.02,0.0,0.0,0.0,0.43951511813416233
6918,70.0,1.28,0.0,0.0,0.02,0.2,0.45474951796292323
5634,60.0,0.64,0.0,0.0,0.0,0.2,0.4562508071748249
406,10.0,0.32,0.2,0.02,0.02,0.2,0.4451858188858807
399,10.0,0.32,0.2,0.0,2.0,2.0,0.31748884044601844
2067,30.0,0.16,0.0,0.02,0.0,2.0,0.45473556567543705
6273,70.0,0.16,0.2,0.0,0.0,0.02,0.4632798462322028
7088,70.0,1.28,0.2,2.0,0.0,0.0,0.46586070139242175
715,10.0,0.64,2.0,0.0,0.2,2.0,0.36688901377369265
566,10.0,0.64,0.0,2.0,0.02,0.2,0.44286312154875274
1092,20.0,0.16,0.02,0.0,0.02,0.0,0.45000024303019304
522,10.0,0.64,0.0,0.0,0.2,0.2,0.4051111967781076
8990,90.0,1.28,0.0,0.02,2.0,0.2,0.37554284092562973
3136,40.0,0.16,0.02,0.0,0.0,0.0,0.4486446459913139
2534,30.0,0.32,2.0,0.2,0.02,0.2,0.4394143412913603
7946,80.0,1.28,0.0,0.0,0.2,0.2,0.4099841956744612
7851,80.0,0.64,0.2,0.2,0.2,2.0,0.3777175464891997
2123,30.0,0.16,0.02,0.0,0.2,2.0,0.34617204885112135
3839,40.0,0.64,2.0,2.0,2.0,2.0,0.36473322253745033
1465,20.0,0.32,0.2,2.0,0.2,0.02,0.46506994897240533
5481,60.0,0.32,0.02,0.2,0.2,0.02,0.46284167941254695
4869,50.0,1.28,0.0,0.0,0.02,0.02,0.4469585586002864
478,10.0,0.32,2.0,0.02,2.0,0.2,0.3813154976225627
9174,90.0,1.28,2.0,0.02,0.02,0.2,0.4481263411557942
1534,20.0,0.32,2.0,2.0,2.0,0.2,0.35993160636541505
4337,50.0,0.16,2.0,2.0,0.0,0.02,0.4578969807638629
4351,50.0,0.16,2.0,2.0,2.0,2.0,0.290093764772423
9092,90.0,1.28,0.2,0.0,0.02,0.0,0.4545651823727724
6407,70.0,0.32,0.0,0.0,0.02,2.0,0.4010496083606406
1897,20.0,1.28,0.02,0.2,0.2,0.02,0.4528973505471492
2427,30.0,0.32,0.02,2.0,0.2,2.0,0.35532876794210483
8917,90.0,0.64,2.0,0.02,0.02,0.02,0.45190422205751957
3378,40.0,0.32,0.0,2.0,0.0,0.2,0.4623714101996078
6502,70.0,0.32,0.02,0.2,0.02,0.2,0.4419583262351446
1456,20.0,0.32,0.2,2.0,0.0,0.0,0.4532415331030072
7178,80.0,0.16,0.0,0.0,0.2,0.2,0.40843418663683145
3173,40.0,0.16,0.02,0.2,0.02,0.02,0.4625036394237438
1094,20.0,0.16,0.02,0.0,0.02,0.2,0.4428091363297664
4602,50.0,0.32,2.0,2.0,0.2,0.2,0.3981754817569445
7523,80.0,0.32,0.02,0.2,0.0,2.0,0.47191857630394385
354,10.0,0.32,0.02,0.2,0.0,0.2,0.4612126061406968
802,10.0,1.28,0.0,0.2,0.0,0.2,0.45378803236088583
6564,70.0,0.32,0.2,0.2,0.02,0.0,0.434777370795849
9151,90.0,1.28,0.2,2.0,2.0,2.0,0.3424560924316309
7800,80.0,0.64,0.02,2.0,0.2,0.0,0.4540378637204243
6727,70.0,0.64,0.02,0.0,0.02,2.0,0.39308833834297124
6989,70.0,1.28,0.02,0.0,2.0,0.02,0.45710385774291357
4971,50.0,1.28,0.02,0.2,0.2,2.0,0.3733329277740477
779,10.0,1.28,0.0,0.0,0.2,2.0,0.36579376335004293
5867,60.0,0.64,2.0,0.2,0.2,2.0,0.3605084705365238
5328,60.0,0.16,2.0,0.02,0.0,0.0,0.4609858587072236
5289,60.0,0.16,0.2,0.2,0.2,0.02,0.4582027498010031
7063,70.0,1.28,0.2,0.02,0.02,2.0,0.3918665794452595
5727,60.0,0.64,0.02,0.02,2.0,2.0,0.3628343391988501
4570,50.0,0.32,2.0,0.02,0.2,0.2,0.3902631620481474
5599,60.0,0.32,2.0,0.02,2.0,2.0,0.325701275916358
9146,90.0,1.28,0.2,2.0,0.2,0.2,0.42416114030919627
2641,30.0,0.64,0.02,0.02,0.0,0.02,0.4149596563717141
5766,60.0,0.64,0.2,0.0,0.02,0.2,0.44988598800655427
7011,70.0,1.28,0.02,0.2,0.0,2.0,0.4383847138322321
5188,60.0,0.16,0.02,0.0,0.02,0.0,0.45209967992211403
7795,80.0,0.64,0.02,2.0,0.0,2.0,0.3978224970153269
4610,50.0,0.64,0.0,0.0,0.0,0.2,0.4438181308959192
673,10.0,0.64,0.2,0.2,0.0,0.02,0.44429675258664664
8617,90.0,0.32,0.2,0.2,0.2,0.02,0.45556577697497386
4850,50.0,0.64,2.0,2.0,0.0,0.2,0.4549054800060951
7551,80.0,0.32,0.02,2.0,2.0,2.0,0.31382094863115173
4206,50.0,0.16,0.02,0.2,2.0,0.2,0.3787727914362815
4845,50.0,0.64,2.0,0.2,2.0,0.02,0.41263755985127326
1734,20.0,0.64,2.0,0.0,0.02,0.2,0.43299021917472036
9041,90.0,1.28,0.02,0.02,0.0,0.02,0.4253867704239172
902,10.0,1.28,0.2,0.0,0.02,0.2,0.41770658098996066
3030,30.0,1.28,2.0,0.02,0.02,0.2,0.42732890931143885
5853,60.0,0.64,2.0,0.02,2.0,0.02,0.40601848336618673
2524,30.0,0.32,2.0,0.02,2.0,0.0,0.41815438696017987
2577,30.0,0.64,0.0,0.02,0.0,0.02,0.4379346547062792
6065,60.0,1.28,0.2,2.0,0.0,0.02,0.45500031774954147
5293,60.0,0.16,0.2,0.2,2.0,0.02,0.4412996929484229
8591,90.0,0.32,0.2,0.0,2.0,2.0,0.315557523449783
6645,70.0,0.32,2.0,2.0,0.02,0.02,0.44946100254985594
7401,80.0,0.16,2.0,0.2,0.2,0.02,0.42158724310719187
1719,20.0,0.64,0.2,2.0,0.02,2.0,0.39352119681403236
5824,60.0,0.64,2.0,0.0,0.0,0.0,0.4412374918557725
5839,60.0,0.64,2.0,0.0,2.0,2.0,0.34560939779404437
6797,70.0,0.64,0.2,0.0,2.0,0.02,0.4484870558848332
164,10.0,0.16,0.2,0.2,0.02,0.0,0.42987964129200906
7776,80.0,0.64,0.02,0.2,0.0,0.0,0.421297649624883
2523,30.0,0.32,2.0,0.02,0.2,2.0,0.3547748316960165
1345,20.0,0.32,0.02,0.0,0.0,0.02,0.45362821107938633
2603,30.0,0.64,0.0,0.2,0.2,2.0,0.3783582497423449
1263,20.0,0.16,2.0,0.2,2.0,2.0,0.2905422577494134
8158,80.0,1.28,2.0,0.02,2.0,0.2,0.37584283196673735
3522,40.0,0.32,2.0,0.0,0.0,0.2,0.4615150731163405
7745,80.0,0.64,0.02,0.0,0.0,0.02,0.4526055028621211
408,10.0,0.32,0.2,0.02,0.2,0.0,0.4267193893160354
2955,30.0,1.28,0.2,0.0,0.2,2.0,0.3779043139695704
1882,20.0,1.28,0.02,0.02,0.2,0.2,0.4302135576832296
6757,70.0,0.64,0.02,0.2,0.02,0.02,0.45982546783553563
4540,50.0,0.32,0.2,2.0,2.0,0.0,0.4577069322034466
8598,90.0,0.32,0.2,0.02,0.02,0.2,0.4639365833214734
7958,80.0,1.28,0.0,0.02,0.02,0.2,0.44213243398629787
1185,20.0,0.16,0.2,0.2,0.0,0.02,0.45426908332017213
9125,90.0,1.28,0.2,0.2,0.02,0.02,0.4685269912610794
2407,30.0,0.32,0.02,0.2,0.02,2.0,0.4087352296010469
1746,20.0,0.64,2.0,0.02,0.0,0.2,0.45506876838124055
6371,70.0,0.16,2.0,0.2,0.0,2.0,0.44634715337803677
5828,60.0,0.64,2.0,0.0,0.02,0.0,0.46375154568293153
2298,30.0,0.16,2.0,2.0,0.2,0.2,0.3881486662145644
8477,90.0,0.32,0.0,0.02,2.0,0.02,0.4471021647437134
3246,40.0,0.16,0.2,0.2,2.0,0.2,0.36026807861045895
5439,60.0,0.32,0.0,2.0,2.0,2.0,0.33906447727108613
8734,90.0,0.64,0.0,0.02,2.0,0.2,0.42644111050449984
4289,50.0,0.16,2.0,0.0,0.0,0.02,0.47097337924867694
1646,20.0,0.64,0.02,0.2,2.0,0.2,0.4144628881927349
5694,60.0,0.64,0.0,2.0,2.0,0.2,0.42660239390181187
8866,90.0,0.64,0.2,0.2,0.0,0.2,0.4456882666065353
4741,50.0,0.64,0.2,0.0,0.02,0.02,0.45139146925200174
4371,50.0,0.32,0.0,0.02,0.0,2.0,0.46356859635871434
2056,30.0,0.16,0.0,0.0,0.2,0.0,0.439303032951837
3621,40.0,0.64,0.0,0.2,0.02,0.02,0.4506738415839704
894,10.0,1.28,0.02,2.0,2.0,0.2,0.4149030287439595
6845,70.0,0.64,0.2,2.0,2.0,0.02,0.4427475045389489
3821,40.0,0.64,2.0,0.2,2.0,0.02,0.41803659349297956
3793,40.0,0.64,2.0,0.02,0.0,0.02,0.43565569778949564
750,10.0,0.64,2.0,0.2,2.0,0.2,0.37905771103519426
7966,80.0,1.28,0.0,0.02,2.0,0.2,0.3968432785326252
5403,60.0,0.32,0.0,0.02,0.2,2.0,0.3585553924196507
2713,30.0,0.64,0.2,0.02,0.2,0.02,0.45992625488038935
4369,50.0,0.32,0.0,0.02,0.0,0.02,0.43756950261001604
3085,40.0,0.16,0.0,0.0,2.0,0.02,0.43569938050694823
7324,80.0,0.16,0.2,0.02,2.0,0.0,0.4447295272399002
3383,40.0,0.32,0.0,2.0,0.02,2.0,0.38268439761841017
6628,70.0,0.32,2.0,0.2,0.02,0.0,0.43906980528493983
2132,30.0,0.16,0.02,0.02,0.02,0.0,0.4448717687318168
2210,30.0,0.16,0.2,0.2,0.0,0.2,0.4791987638067604
2341,30.0,0.32,0.0,0.2,0.02,0.02,0.4564999246144864
7572,80.0,0.32,0.2,0.02,0.02,0.0,0.4452022173776018
4363,50.0,0.32,0.0,0.0,0.2,2.0,0.36519734978510976
7539,80.0,0.32,0.02,2.0,0.0,2.0,0.4298517130728416
4873,50.0,1.28,0.0,0.0,0.2,0.02,0.4488602542795148
3777,40.0,0.64,2.0,0.0,0.0,0.02,0.4362793739218731
8847,90.0,0.64,0.2,0.0,2.0,2.0,0.3572220205618926
8702,90.0,0.32,2.0,2.0,2.0,0.2,0.3701956557248238
7381,80.0,0.16,2.0,0.02,0.02,0.02,0.43515204314952727
1900,20.0,1.28,0.02,0.2,2.0,0.0,0.44224267044320653
1811,20.0,1.28,0.0,0.02,0.0,2.0,0.4123503396692019
4784,50.0,0.64,0.2,2.0,0.0,0.0,0.4527073201374708
5066,50.0,1.28,2.0,0.0,0.2,0.2,0.39637129646378105
8330,90.0,0.16,0.2,0.0,0.2,0.2,0.4156700106433483
8208,90.0,0.16,0.0,0.02,0.0,0.0,0.44678176306316997
1448,20.0,0.32,0.2,0.2,0.2,0.0,0.445578909828086
5404,60.0,0.32,0.0,0.02,2.0,0.0,0.45860430825064896
6736,70.0,0.64,0.02,0.02,0.0,0.0,0.4448229664467431
8417,90.0,0.16,2.0,0.2,0.0,0.02,0.44506078422897294
192,10.0,0.16,2.0,0.0,0.0,0.0,0.44317012718534965
8284,90.0,0.16,0.02,0.02,2.0,0.0,0.4547475435442467
7267,80.0,0.16,0.02,0.2,0.0,2.0,0.4556685305101575
6473,70.0,0.32,0.02,0.0,0.2,0.02,0.45539917199608465
2190,30.0,0.16,0.2,0.0,2.0,0.2,0.38088513694426424
8131,80.0,1.28,2.0,0.0,0.0,2.0,0.44692525461462107
5283,60.0,0.16,0.2,0.2,0.0,2.0,0.46859889808086924
4898,50.0,1.28,0.0,0.2,0.0,0.2,0.45740897680426096
4789,50.0,0.64,0.2,2.0,0.02,0.02,0.44891945331653166
8445,90.0,0.16,2.0,2.0,2.0,0.02,0.37256836290386375
3212,40.0,0.16,0.2,0.0,2.0,0.0,0.44059405472474916
624,10.0,0.64,0.02,2.0,0.0,0.0,0.42627495779983016
2569,30.0,0.64,0.0,0.0,0.2,0.02,0.45839368092061306
3233,40.0,0.16,0.2,0.2,0.0,0.02,0.4502657508998279
8513,90.0,0.32,0.02,0.0,0.0,0.02,0.4823253313769096
7195,80.0,0.16,0.0,0.02,0.2,2.0,0.35555301324762373
9184,90.0,1.28,2.0,0.2,0.0,0.0,0.4695578392466652
1,10.0,0.16,0.0,0.0,0.0,0.02,0.4392994356897593
2567,30.0,0.64,0.0,0.0,0.02,2.0,0.4083619140466209
182,10.0,0.16,0.2,2.0,0.02,0.2,0.43581846254837314
2447,30.0,0.32,0.2,0.0,2.0,2.0,0.34749313777773716
5118,50.0,1.28,2.0,2.0,2.0,0.2,0.38832696449314436
3421,40.0,0.32,0.02,0.02,2.0,0.02,0.44769208802314076
1074,20.0,0.16,0.0,2.0,0.0,0.2,0.47035845392723724
6072,60.0,1.28,0.2,2.0,0.2,0.0,0.4498678581719425
8833,90.0,0.64,0.2,0.0,0.0,0.02,0.450650091482828
4458,50.0,0.32,0.02,0.2,0.2,0.2,0.4300397145855249
186,10.0,0.16,0.2,2.0,0.2,0.2,0.4268602161618247
4257,50.0,0.16,0.2,0.2,0.0,0.02,0.46566542584709003
3049,30.0,1.28,2.0,0.2,0.2,0.02,0.42988236274184827
4080,40.0,1.28,2.0,2.0,0.0,0.0,0.4676891635282445
3137,40.0,0.16,0.02,0.0,0.0,0.02,0.46214896362355706
5462,60.0,0.32,0.02,0.02,0.02,0.2,0.4453408123002601
8933,90.0,0.64,2.0,0.2,0.02,0.02,0.4562695204684806
4491,50.0,0.32,0.2,0.0,0.2,2.0,0.34322756042685815
2146,30.0,0.16,0.02,0.2,0.0,0.2,0.47622960730608527
3341,40.0,0.32,0.0,0.0,2.0,0.02,0.45028991809908886
7465,80.0,0.32,0.0,0.2,0.2,0.02,0.46609836237168345
6898,70.0,0.64,2.0,2.0,0.0,0.2,0.46095555857068915
6296,70.0,0.16,0.2,0.02,0.2,0.0,0.45948673950772745
2428,30.0,0.32,0.02,2.0,2.0,0.0,0.45750992065925344
7549,80.0,0.32,0.02,2.0,2.0,0.02,0.45134265638193183
7789,80.0,0.64,0.02,0.2,2.0,0.02,0.45837596159986
2413,30.0,0.32,0.02,0.2,2.0,0.02,0.453335450110134
8099,80.0,1.28,0.2,0.2,0.0,2.0,0.43445598708756167
4991,50.0,1.28,0.02,2.0,2.0,2.0,0.35242000331107626
395,10.0,0.32,0.2,0.0,0.2,2.0,0.37112374485658545
5616,60.0,0.32,2.0,2.0,0.0,0.0,0.4678321594995508
7535,80.0,0.32,0.02,0.2,2.0,2.0,0.3512909816593308
4757,50.0,0.64,0.2,0.02,0.02,0.02,0.44390029726167474
2931,30.0,1.28,0.02,2.0,0.0,2.0,0.3716028274068475
8707,90.0,0.64,0.0,0.0,0.0,2.0,0.46803679937951675
2852,30.0,1.28,0.0,0.2,0.02,0.0,0.4422425011069937
1617,20.0,0.64,0.02,0.02,0.0,0.02,0.4404640067925994
5474,60.0,0.32,0.02,0.2,0.0,0.2,0.4696341391168273
3523,40.0,0.32,2.0,0.0,0.0,2.0,0.46649980609608227
8461,90.0,0.32,0.0,0.0,2.0,0.02,0.4563120356401611
1819,20.0,1.28,0.0,0.02,0.2,2.0,0.37281056495112835
7755,80.0,0.64,0.02,0.0,0.2,2.0,0.36552197558462435
2568,30.0,0.64,0.0,0.0,0.2,0.0,0.4524932571684137
3974,40.0,1.28,0.2,0.0,0.02,0.2,0.44939201491220465
1581,20.0,0.64,0.0,0.2,2.0,0.02,0.43795545853637846
8567,90.0,0.32,0.02,2.0,0.02,2.0,0.3805625602485635
3789,40.0,0.64,2.0,0.0,2.0,0.02,0.40280305454317317
1848,20.0,1.28,0.0,2.0,0.2,0.0,0.44817584267184624
4261,50.0,0.16,0.2,0.2,0.02,0.02,0.4560873076240721
3238,40.0,0.16,0.2,0.2,0.02,0.2,0.46168753791058664
6913,70.0,1.28,0.0,0.0,0.0,0.02,0.41530375482835985
3101,40.0,0.16,0.0,0.02,2.0,0.02,0.4285285559533405
7532,80.0,0.32,0.02,0.2,2.0,0.0,0.4537974421621912
6164,70.0,0.16,0.0,0.02,0.02,0.0,0.4439286101918321
3489,40.0,0.32,0.2,0.2,0.0,0.02,0.4480456050797485
7717,80.0,0.64,0.0,0.2,0.02,0.02,0.46238252204512076
627,10.0,0.64,0.02,2.0,0.0,2.0,0.43182799881874234
8199,90.0,0.16,0.0,0.0,0.02,2.0,0.3991711686775788
2907,30.0,1.28,0.02,0.02,0.2,2.0,0.3794192395726351
1064,20.0,0.16,0.0,0.2,0.2,0.0,0.4394813399996839
5367,60.0,0.16,2.0,2.0,0.02,2.0,0.37928863183151823
6426,70.0,0.32,0.0,0.02,0.2,0.2,0.43309355296923147
9135,90.0,1.28,0.2,0.2,2.0,2.0,0.3482418534537864
9158,90.0,1.28,2.0,0.0,0.02,0.2,0.42770317119576434
3170,40.0,0.16,0.02,0.2,0.0,0.2,0.4655640300471019
2216,30.0,0.16,0.2,0.2,0.2,0.0,0.4500830663103531
337,10.0,0.32,0.02,0.02,0.0,0.02,0.4399235958122547
2399,30.0,0.32,0.02,0.02,2.0,2.0,0.32759468876577996
42,10.0,0.16,0.0,0.2,0.2,0.2,0.42487852138911236
2361,30.0,0.32,0.0,2.0,0.2,0.02,0.4592928366197863
8100,80.0,1.28,0.2,0.2,0.02,0.0,0.45172020470078145
6042,60.0,1.28,0.2,0.02,0.2,0.2,0.42982433640316753
298,10.0,0.32,0.0,0.2,0.2,0.2,0.40677108839718734
948,10.0,1.28,0.2,2.0,0.02,0.0,0.43680488811223284
7385,80.0,0.16,2.0,0.02,0.2,0.02,0.4224094996124506
2051,30.0,0.16,0.0,0.0,0.0,2.0,0.4697448932940392
8232,90.0,0.16,0.0,0.2,0.2,0.0,0.4518705455904731
8923,90.0,0.64,2.0,0.02,0.2,2.0,0.3592953609598866
1788,20.0,0.64,2.0,2.0,2.0,0.0,0.41171173963019175
394,10.0,0.32,0.2,0.0,0.2,0.2,0.40016684064880126
5741,60.0,0.64,0.02,0.2,2.0,0.02,0.453131875983071
3028,30.0,1.28,2.0,0.02,0.02,0.0,0.45117212909180027
8114,80.0,1.28,0.2,2.0,0.0,0.2,0.4535794311280054
7472,80.0,0.32,0.0,2.0,0.0,0.0,0.443265662350771
8362,90.0,0.16,0.2,0.2,0.2,0.2,0.41427141143234597
1325,20.0,0.32,0.0,0.2,2.0,0.02,0.4366230057238914
4937,50.0,1.28,0.02,0.0,0.2,0.02,0.45931929209586414
9104,90.0,1.28,0.2,0.02,0.0,0.0,0.47044856884187625
6663,70.0,0.64,0.0,0.0,0.02,2.0,0.39891904968724534
2736,30.0,0.64,0.2,2.0,0.0,0.0,0.46550027825611434
1756,20.0,0.64,2.0,0.02,2.0,0.0,0.4161187203700276
5576,60.0,0.32,2.0,0.0,0.2,0.0,0.43372731866991765
7009,70.0,1.28,0.02,0.2,0.0,0.02,0.4554995055570743
910,10.0,1.28,0.2,0.0,2.0,0.2,0.3978666059677764
4844,50.0,0.64,2.0,0.2,2.0,0.0,0.4228322370912878
7238,80.0,0.16,0.02,0.0,0.02,0.2,0.4501885629364006
283,10.0,0.32,0.0,0.02,0.2,2.0,0.35032403138031576
8004,80.0,1.28,0.02,0.0,0.02,0.0,0.45069307932168745
1364,20.0,0.32,0.02,0.02,0.02,0.0,0.4479763749156779
3023,30.0,1.28,2.0,0.0,2.0,2.0,0.33335048342007784
517,10.0,0.64,0.0,0.0,0.02,0.02,0.4109409819159332
3669,40.0,0.64,0.02,0.02,0.02,0.02,0.44810014743863485
835,10.0,1.28,0.02,0.0,0.0,2.0,0.45358321343024516
7617,80.0,0.32,2.0,0.0,0.0,0.02,0.4651346783468008
6170,70.0,0.16,0.0,0.02,0.2,0.2,0.421546078293529
8927,90.0,0.64,2.0,0.02,2.0,2.0,0.32417354004438703
7542,80.0,0.32,0.02,2.0,0.02,0.2,0.4376800682312552
2424,30.0,0.32,0.02,2.0,0.2,0.0,0.44501480330700405
2018,20.0,1.28,2.0,0.2,0.0,0.2,0.4788304258389762
3392,40.0,0.32,0.02,0.0,0.0,0.0,0.45511606330118565
2714,30.0,0.64,0.2,0.02,0.2,0.2,0.4373665967798232
3856,40.0,1.28,0.0,0.02,0.0,0.0,0.44602230914034563
4230,50.0,0.16,0.2,0.0,0.02,0.2,0.4714120531689739
744,10.0,0.64,2.0,0.2,0.2,0.0,0.42596080708901446
9188,90.0,1.28,2.0,0.2,0.02,0.0,0.45357177529681075
8446,90.0,0.16,2.0,2.0,2.0,0.2,0.32736223374497203
8781,90.0,0.64,0.02,0.0,2.0,0.02,0.45743867019028134
