,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
1195,20.0,0.16,0.2,0.2,0.2,2.0,0.3820994395519289
360,10.0,0.32,0.02,0.2,0.2,0.0,0.4546457061955351
8521,90.0,0.32,0.02,0.0,0.2,0.02,0.5100288057146851
652,10.0,0.64,0.2,0.0,2.0,0.0,0.4720236912287016
7336,80.0,0.16,0.2,0.2,0.2,0.0,0.5284202817367635
2633,30.0,0.64,0.02,0.0,0.2,0.02,0.5218940339003136
2117,30.0,0.16,0.02,0.0,0.02,0.02,0.5280539144070752
4812,50.0,0.64,2.0,0.0,2.0,0.0,0.44924317469100294
5368,60.0,0.16,2.0,2.0,0.2,0.0,0.4860735798714882
2195,30.0,0.16,0.2,0.02,0.0,2.0,0.5249125914123869
1419,20.0,0.32,0.2,0.0,0.2,2.0,0.40269338107672975
4302,50.0,0.16,2.0,0.0,2.0,0.2,0.32992586834250925
2196,30.0,0.16,0.2,0.02,0.02,0.0,0.5283549284892847
3580,40.0,0.32,2.0,2.0,2.0,0.0,0.45664559300634777
1803,20.0,1.28,0.0,0.0,0.2,2.0,0.3832176070839618
5037,50.0,1.28,0.2,0.2,2.0,0.02,0.5019583373176569
2131,30.0,0.16,0.02,0.02,0.0,2.0,0.5106447315210113
7116,70.0,1.28,2.0,0.0,2.0,0.0,0.4531201182196125
8507,90.0,0.32,0.0,2.0,0.2,2.0,0.3793791041506393
5255,60.0,0.16,0.2,0.0,0.02,2.0,0.44495009488142945
3987,40.0,1.28,0.2,0.02,0.0,2.0,0.5130235918453101
7266,80.0,0.16,0.02,0.2,0.0,0.2,0.5333216488451157
1924,20.0,1.28,0.2,0.0,0.02,0.0,0.5347600779707145
5955,60.0,1.28,0.02,0.0,0.0,2.0,0.5075879406266192
6814,70.0,0.64,0.2,0.02,2.0,0.2,0.4377585680602965
6355,70.0,0.16,2.0,0.02,0.0,2.0,0.5247784408191408
7178,80.0,0.16,0.0,0.0,0.2,0.2,0.4401882615653274
2452,30.0,0.32,0.2,0.02,0.02,0.0,0.5243672965923274
3460,40.0,0.32,0.2,0.0,0.02,0.0,0.5185443591634514
1625,20.0,0.64,0.02,0.02,0.2,0.02,0.5250708034345812
8586,90.0,0.32,0.2,0.0,0.2,0.2,0.47616402967729016
6374,70.0,0.16,2.0,0.2,0.02,0.2,0.482388668747508
3107,40.0,0.16,0.0,0.2,0.0,2.0,0.5264403373587491
7664,80.0,0.32,2.0,2.0,0.0,0.0,0.5348159308978815
3179,40.0,0.16,0.02,0.2,0.2,2.0,0.34626692359737826
7086,70.0,1.28,0.2,0.2,2.0,0.2,0.4123633160664996
2216,30.0,0.16,0.2,0.2,0.2,0.0,0.48781317769010274
2440,30.0,0.32,0.2,0.0,0.2,0.0,0.5279886341526437
2650,30.0,0.64,0.02,0.02,0.2,0.2,0.4708060892881149
7312,80.0,0.16,0.2,0.02,0.0,0.0,0.5324442194967416
3619,40.0,0.64,0.0,0.2,0.0,2.0,0.48141586474827863
6210,70.0,0.16,0.02,0.0,0.0,0.2,0.54043858125506
8257,90.0,0.16,0.02,0.0,0.0,0.02,0.5389237279145349
3193,40.0,0.16,0.02,2.0,0.2,0.02,0.5149038129427599
1920,20.0,1.28,0.2,0.0,0.0,0.0,0.5164654291962825
6641,70.0,0.32,2.0,2.0,0.0,0.02,0.5326479465222266
8109,80.0,1.28,0.2,0.2,2.0,0.02,0.5066315869509879
4819,50.0,0.64,2.0,0.02,0.0,2.0,0.5045603170242242
7121,70.0,1.28,2.0,0.02,0.0,0.02,0.5074868797381065
2336,30.0,0.32,0.0,0.2,0.0,0.0,0.5417598373424749
8866,90.0,0.64,0.2,0.2,0.0,0.2,0.5283978536478556
691,10.0,0.64,0.2,2.0,0.0,2.0,0.4685442635824851
4843,50.0,0.64,2.0,0.2,0.2,2.0,0.3712167954003478
3999,40.0,1.28,0.2,0.02,2.0,2.0,0.35314618832430855
4147,50.0,0.16,0.0,2.0,0.0,2.0,0.4948759941902003
4988,50.0,1.28,0.02,2.0,2.0,0.0,0.5344130269092073
6688,70.0,0.64,0.0,0.2,0.0,0.0,0.5092127348448627
1113,20.0,0.16,0.02,0.02,0.2,0.02,0.4971765048143971
4124,50.0,0.16,0.0,0.02,2.0,0.0,0.5131257500260322
7721,80.0,0.64,0.0,0.2,0.2,0.02,0.5017724732921742
590,10.0,0.64,0.02,0.0,2.0,0.2,0.4472255387149395
4043,40.0,1.28,2.0,0.0,0.2,2.0,0.3929363521993354
6027,60.0,1.28,0.2,0.0,0.2,2.0,0.3798256022444764
1564,20.0,0.64,0.0,0.02,2.0,0.0,0.5156166205945415
1806,20.0,1.28,0.0,0.0,2.0,0.2,0.3674876915047903
7352,80.0,0.16,0.2,2.0,0.2,0.0,0.5297832905873276
8773,90.0,0.64,0.02,0.0,0.02,0.02,0.5178850575856202
586,10.0,0.64,0.02,0.0,0.2,0.2,0.4684881140280896
4389,50.0,0.32,0.0,0.2,0.02,0.02,0.5236719956590481
6054,60.0,1.28,0.2,0.2,0.02,0.2,0.5125473246046613
2383,30.0,0.32,0.02,0.0,2.0,2.0,0.3571894057570301
6241,70.0,0.16,0.02,0.2,0.0,0.02,0.5403780097808958
8604,90.0,0.32,0.2,0.02,2.0,0.0,0.5220110012332507
3359,40.0,0.32,0.0,0.02,2.0,2.0,0.35210001337158187
1565,20.0,0.64,0.0,0.02,2.0,0.02,0.47770547608992775
983,10.0,1.28,2.0,0.02,0.02,2.0,0.4383969599603996
2414,30.0,0.32,0.02,0.2,2.0,0.2,0.4264883295582746
624,10.0,0.64,0.02,2.0,0.0,0.0,0.48978459874874314
735,10.0,0.64,2.0,0.02,2.0,2.0,0.36924772566156916
5270,60.0,0.16,0.2,0.02,0.02,0.2,0.5113301294418733
6772,70.0,0.64,0.02,2.0,0.02,0.0,0.5211321823636755
962,10.0,1.28,2.0,0.0,0.0,0.2,0.4551249004170712
8546,90.0,0.32,0.02,0.2,0.0,0.2,0.54594279902851
1599,20.0,0.64,0.0,2.0,2.0,2.0,0.40545274438316764
7012,70.0,1.28,0.02,0.2,0.02,0.0,0.5192022023791403
945,10.0,1.28,0.2,2.0,0.0,0.02,0.47622349894828286
3235,40.0,0.16,0.2,0.2,0.0,2.0,0.5244693727963227
7903,80.0,0.64,2.0,0.02,2.0,2.0,0.35563505724140465
1603,20.0,0.64,0.02,0.0,0.0,2.0,0.5099094869783134
5405,60.0,0.32,0.0,0.02,2.0,0.02,0.5098651096855898
3833,40.0,0.64,2.0,2.0,0.2,0.02,0.490854161824278
5934,60.0,1.28,0.0,0.2,2.0,0.2,0.42360165851229575
4326,50.0,0.16,2.0,0.2,0.02,0.2,0.4967825174638663
9114,90.0,1.28,0.2,0.02,0.2,0.2,0.46360853540978286
4421,50.0,0.32,0.02,0.0,0.02,0.02,0.5256875412271579
2489,30.0,0.32,0.2,2.0,0.2,0.02,0.5322004150930634
7490,80.0,0.32,0.02,0.0,0.0,0.2,0.5261800754089396
7827,80.0,0.64,0.2,0.02,0.0,2.0,0.5396515886684845
3174,40.0,0.16,0.02,0.2,0.02,0.2,0.5112826009399551
3254,40.0,0.16,0.2,2.0,0.02,0.2,0.5094528347751368
5567,60.0,0.32,0.2,2.0,2.0,2.0,0.3393522557500723
515,10.0,0.64,0.0,0.0,0.0,2.0,0.5044909688224912
6897,70.0,0.64,2.0,2.0,0.0,0.02,0.5194861301831623
6508,70.0,0.32,0.02,0.2,2.0,0.0,0.5189246655947031
3586,40.0,0.64,0.0,0.0,0.0,0.2,0.5394197172299805
5778,60.0,0.64,0.2,0.02,0.0,0.2,0.5146544660253963
5305,60.0,0.16,0.2,2.0,0.2,0.02,0.503318990090573
6717,70.0,0.64,0.0,2.0,2.0,0.02,0.5129004916090516
698,10.0,0.64,0.2,2.0,0.2,0.2,0.46007452505397245
8438,90.0,0.16,2.0,2.0,0.02,0.2,0.46891042287157414
1258,20.0,0.16,2.0,0.2,0.2,0.2,0.4260383147187651
1129,20.0,0.16,0.02,0.2,0.2,0.02,0.4930057138372939
7617,80.0,0.32,2.0,0.0,0.0,0.02,0.5580814557614132
5332,60.0,0.16,2.0,0.02,0.02,0.0,0.5195872603573564
4530,50.0,0.32,0.2,2.0,0.0,0.2,0.519822373102659
5481,60.0,0.32,0.02,0.2,0.2,0.02,0.5054292808362406
7613,80.0,0.32,0.2,2.0,2.0,0.02,0.5087068554875992
2898,30.0,1.28,0.02,0.02,0.0,0.2,0.5034156668968028
6342,70.0,0.16,2.0,0.0,0.02,0.2,0.47783807972620695
9169,90.0,1.28,2.0,0.02,0.0,0.02,0.5109300200428997
1521,20.0,0.32,2.0,2.0,0.0,0.02,0.5207373584912749
181,10.0,0.16,0.2,2.0,0.02,0.02,0.48646777576616984
5766,60.0,0.64,0.2,0.0,0.02,0.2,0.5175091254444171
7138,70.0,1.28,2.0,0.2,0.0,0.2,0.5243485618107887
2154,30.0,0.16,0.02,0.2,0.2,0.2,0.4409937823304031
6348,70.0,0.16,2.0,0.0,2.0,0.0,0.43262260357253784
3105,40.0,0.16,0.0,0.2,0.0,0.02,0.5326168262145186
4249,50.0,0.16,0.2,0.02,0.2,0.02,0.5071244001400543
7569,80.0,0.32,0.2,0.02,0.0,0.02,0.5482374851395369
4040,40.0,1.28,2.0,0.0,0.2,0.0,0.4672870431138534
7102,70.0,1.28,0.2,2.0,2.0,0.2,0.41849909782051403
4735,50.0,0.64,0.02,2.0,2.0,2.0,0.367786984482273
472,10.0,0.32,2.0,0.02,0.2,0.0,0.46506299878987295
1034,20.0,0.16,0.0,0.0,0.2,0.2,0.45789091733953435
5643,60.0,0.64,0.0,0.0,0.2,2.0,0.38244601444637893
6607,70.0,0.32,2.0,0.0,2.0,2.0,0.33779705412631394
3815,40.0,0.64,2.0,0.2,0.02,2.0,0.4250853467642516
7115,70.0,1.28,2.0,0.0,0.2,2.0,0.3742806443210755
543,10.0,0.64,0.0,0.02,2.0,2.0,0.38458026274449075
5165,60.0,0.16,0.0,0.2,2.0,0.02,0.48605702887260854
3140,40.0,0.16,0.02,0.0,0.02,0.0,0.5285943234154149
8024,80.0,1.28,0.02,0.02,0.2,0.0,0.526469100234789
4635,50.0,0.64,0.0,0.02,0.2,2.0,0.3976353042898973
3301,40.0,0.16,2.0,0.2,0.02,0.02,0.5224857282902868
5729,60.0,0.64,0.02,0.2,0.0,0.02,0.5259026773391341
8227,90.0,0.16,0.0,0.2,0.0,2.0,0.49917765046023144
959,10.0,1.28,0.2,2.0,2.0,2.0,0.35861510866509544
5407,60.0,0.32,0.0,0.02,2.0,2.0,0.3473211408321847
8487,90.0,0.32,0.0,0.2,0.02,2.0,0.42389853996267046
8747,90.0,0.64,0.0,0.2,0.2,2.0,0.39616484703564925
1455,20.0,0.32,0.2,0.2,2.0,2.0,0.3631373516596493
1040,20.0,0.16,0.0,0.02,0.0,0.0,0.5159143181734736
4913,50.0,1.28,0.0,2.0,0.0,0.02,0.5164881837285702
2491,30.0,0.32,0.2,2.0,0.2,2.0,0.3595111102055901
3712,40.0,0.64,0.2,0.0,0.0,0.0,0.5209902812178332
5303,60.0,0.16,0.2,2.0,0.02,2.0,0.4377996465569634
9072,90.0,1.28,0.02,2.0,0.0,0.0,0.5206250972216925
4200,50.0,0.16,0.02,0.2,0.2,0.0,0.5171053509851156
4289,50.0,0.16,2.0,0.0,0.0,0.02,0.5481363628702454
4639,50.0,0.64,0.0,0.02,2.0,2.0,0.3783784823397733
3905,40.0,1.28,0.02,0.0,0.0,0.02,0.525779097412529
6470,70.0,0.32,0.02,0.0,0.02,0.2,0.4987423860986363
8148,80.0,1.28,2.0,0.02,0.02,0.0,0.523369120738367
634,10.0,0.64,0.02,2.0,0.2,0.2,0.47212965394193407
3043,30.0,1.28,2.0,0.2,0.0,2.0,0.46118966546468954
7825,80.0,0.64,0.2,0.02,0.0,0.02,0.5199431524606876
4480,50.0,0.32,0.2,0.0,0.0,0.0,0.5379175410345983
6401,70.0,0.32,0.0,0.0,0.0,0.02,0.5203379609961227
279,10.0,0.32,0.0,0.02,0.02,2.0,0.45366584231398366
4616,50.0,0.64,0.0,0.0,0.2,0.0,0.5264711750434222
724,10.0,0.64,2.0,0.02,0.02,0.0,0.5008583373696538
4811,50.0,0.64,2.0,0.0,0.2,2.0,0.3816990708485377
8154,80.0,1.28,2.0,0.02,0.2,0.2,0.42003461112121565
6891,70.0,0.64,2.0,0.2,0.2,2.0,0.37607246658085725
9004,90.0,1.28,0.0,0.2,2.0,0.0,0.5256186101661243
3851,40.0,1.28,0.0,0.0,0.2,2.0,0.38687253892984874
5069,50.0,1.28,2.0,0.0,2.0,0.02,0.44906536369838135
7529,80.0,0.32,0.02,0.2,0.2,0.02,0.5059409187735914
7408,80.0,0.16,2.0,2.0,0.0,0.0,0.525813950783321
2040,20.0,1.28,2.0,2.0,0.2,0.0,0.47478068608647694
3332,40.0,0.32,0.0,0.0,0.02,0.0,0.5257265236365574
3153,40.0,0.16,0.02,0.02,0.0,0.02,0.5329732042758695
3187,40.0,0.16,0.02,2.0,0.0,2.0,0.49808702926347564
6123,60.0,1.28,2.0,0.2,0.2,2.0,0.3845340163919905
2761,30.0,0.64,2.0,0.0,0.2,0.02,0.48406137424208384
7976,80.0,1.28,0.0,0.2,0.2,0.0,0.5249229479737575
1986,20.0,1.28,2.0,0.0,0.0,0.2,0.49285616411728916
2806,30.0,0.64,2.0,2.0,0.02,0.2,0.4929907804145341
4757,50.0,0.64,0.2,0.02,0.02,0.02,0.5219472015517209
1659,20.0,0.64,0.02,2.0,0.2,2.0,0.4049276411300539
7831,80.0,0.64,0.2,0.02,0.02,2.0,0.4396164901238574
3941,40.0,1.28,0.02,0.2,0.02,0.02,0.519965695043025
8791,90.0,0.64,0.02,0.02,0.02,2.0,0.44659178406637196
7280,80.0,0.16,0.02,2.0,0.0,0.0,0.5134858341656257
5561,60.0,0.32,0.2,2.0,0.2,0.02,0.5122651026237204
571,10.0,0.64,0.0,2.0,0.2,2.0,0.3632440618836494
8811,90.0,0.64,0.02,0.2,0.2,2.0,0.3945154968662166
4092,40.0,1.28,2.0,2.0,2.0,0.0,0.454944587375741
1267,20.0,0.16,2.0,2.0,0.0,2.0,0.488474020641457
1882,20.0,1.28,0.02,0.02,0.2,0.2,0.4614324323011705
8799,90.0,0.64,0.02,0.02,2.0,2.0,0.37008991797056573
2623,30.0,0.64,0.0,2.0,2.0,2.0,0.3784160748555827
2724,30.0,0.64,0.2,0.2,0.02,0.0,0.5088592476913235
1246,20.0,0.16,2.0,0.02,2.0,0.2,0.37824992258558676
8583,90.0,0.32,0.2,0.0,0.02,2.0,0.4184323951702287
6213,70.0,0.16,0.02,0.0,0.02,0.02,0.5228700546589864
6992,70.0,1.28,0.02,0.02,0.0,0.0,0.535055137728387
310,10.0,0.32,0.0,2.0,0.02,0.2,0.49531402344712544
3594,40.0,0.64,0.0,0.0,0.2,0.2,0.4989929910970554
1039,20.0,0.16,0.0,0.0,2.0,2.0,0.3113427721177282
6987,70.0,1.28,0.02,0.0,0.2,2.0,0.3761595974896247
2475,30.0,0.32,0.2,0.2,0.2,2.0,0.3755546144938171
7141,70.0,1.28,2.0,0.2,0.02,0.02,0.5473424378069234
7877,80.0,0.64,2.0,0.0,0.02,0.02,0.5152833359289019
870,10.0,1.28,0.02,0.2,0.02,0.2,0.48434000444224456
8286,90.0,0.16,0.02,0.02,2.0,0.2,0.3820389635966376
7072,70.0,1.28,0.2,0.2,0.0,0.0,0.5122616015532382
2554,30.0,0.32,2.0,2.0,0.2,0.2,0.4295803330940326
6395,70.0,0.16,2.0,2.0,0.2,2.0,0.3485765955440525
4367,50.0,0.32,0.0,0.0,2.0,2.0,0.3387671025035752
3137,40.0,0.16,0.02,0.0,0.0,0.02,0.5419128370046311
8925,90.0,0.64,2.0,0.02,2.0,0.02,0.4406971057697833
8472,90.0,0.32,0.0,0.02,0.2,0.0,0.4964553737996966
6521,70.0,0.32,0.02,2.0,0.2,0.02,0.5163969438285511
167,10.0,0.16,0.2,0.2,0.02,2.0,0.46194461377492907
2021,20.0,1.28,2.0,0.2,0.02,0.02,0.5076280145109198
2528,30.0,0.32,2.0,0.2,0.0,0.0,0.5378230949068571
1352,20.0,0.32,0.02,0.0,0.2,0.0,0.49582261867860156
946,10.0,1.28,0.2,2.0,0.0,0.2,0.4792214922049969
1982,20.0,1.28,0.2,2.0,2.0,0.2,0.413678900181933
2602,30.0,0.64,0.0,0.2,0.2,0.2,0.4833148396217589
759,10.0,0.64,2.0,2.0,0.02,2.0,0.3952627930226411
3057,30.0,1.28,2.0,2.0,0.0,0.02,0.5009887014713916
650,10.0,0.64,0.2,0.0,0.2,0.2,0.4677494799078278
6541,70.0,0.32,0.2,0.0,2.0,0.02,0.5012105900370543
420,10.0,0.32,0.2,0.2,0.02,0.0,0.5003583160497824
8422,90.0,0.16,2.0,0.2,0.02,0.2,0.4679436239723939
1420,20.0,0.32,0.2,0.0,2.0,0.0,0.48522703191949307
1611,20.0,0.64,0.02,0.0,0.2,2.0,0.40811740193413876
1558,20.0,0.64,0.0,0.02,0.02,0.2,0.5029627270695376
5389,60.0,0.32,0.0,0.0,2.0,0.02,0.5116781293783127
1830,20.0,1.28,0.0,0.2,0.02,0.2,0.5100886865864555
857,10.0,1.28,0.02,0.02,0.2,0.02,0.4794190609385653
8706,90.0,0.64,0.0,0.0,0.0,0.2,0.5198445968538128
3682,40.0,0.64,0.02,0.2,0.0,0.2,0.4673334136993944
8096,80.0,1.28,0.2,0.2,0.0,0.0,0.5274005571216935
4717,50.0,0.64,0.02,0.2,2.0,0.02,0.5052373001553314
6500,70.0,0.32,0.02,0.2,0.02,0.0,0.5054171089760374
3752,40.0,0.64,0.2,0.2,0.2,0.0,0.5081215713307509
7035,70.0,1.28,0.02,2.0,0.2,2.0,0.3775183016574527
3900,40.0,1.28,0.0,2.0,2.0,0.0,0.5194233604882182
1286,20.0,0.32,0.0,0.0,0.02,0.2,0.5001573044777083
336,10.0,0.32,0.02,0.02,0.0,0.0,0.5091368463746683
654,10.0,0.64,0.2,0.0,2.0,0.2,0.43526960747524684
4442,50.0,0.32,0.02,0.02,0.2,0.2,0.4691458406941146
7194,80.0,0.16,0.0,0.02,0.2,0.2,0.46651757394443577
7382,80.0,0.16,2.0,0.02,0.02,0.2,0.5038468732022702
1481,20.0,0.32,2.0,0.0,0.2,0.02,0.49161793892458616
2835,30.0,1.28,0.0,0.02,0.0,2.0,0.4455667023740783
8910,90.0,0.64,2.0,0.0,2.0,0.2,0.3632560487390888
7697,80.0,0.64,0.0,0.02,0.0,0.02,0.5314027566672012
4269,50.0,0.16,0.2,0.2,2.0,0.02,0.490612717145923
1476,20.0,0.32,2.0,0.0,0.02,0.0,0.5152771902868298
916,10.0,1.28,0.2,0.02,0.02,0.0,0.4783764192081323
2568,30.0,0.64,0.0,0.0,0.2,0.0,0.5285553014095721
56,10.0,0.16,0.0,2.0,0.2,0.0,0.45535935092286867
8244,90.0,0.16,0.0,2.0,0.02,0.0,0.5383025078153353
3636,40.0,0.64,0.0,2.0,0.02,0.0,0.5243477489223349
5470,60.0,0.32,0.02,0.02,2.0,0.2,0.420064630096328
4622,50.0,0.64,0.0,0.0,2.0,0.2,0.4387591742942288
7990,80.0,1.28,0.0,2.0,0.02,0.2,0.49625547172570644
5050,50.0,1.28,0.2,2.0,0.2,0.2,0.43733003117459124
5977,60.0,1.28,0.02,0.02,0.2,0.02,0.5129776694179861
1548,20.0,0.64,0.0,0.0,2.0,0.0,0.5082644874556904
1156,20.0,0.16,0.2,0.0,0.02,0.0,0.5071645553647883
8219,90.0,0.16,0.0,0.02,0.2,2.0,0.3345252541078636
889,10.0,1.28,0.02,2.0,0.2,0.02,0.49960180315123676
1369,20.0,0.32,0.02,0.02,0.2,0.02,0.5165565662534944
2112,30.0,0.16,0.02,0.0,0.0,0.0,0.5415952197569289
703,10.0,0.64,0.2,2.0,2.0,2.0,0.37225766276278466
7696,80.0,0.64,0.0,0.02,0.0,0.0,0.496430652762911
7398,80.0,0.16,2.0,0.2,0.02,0.2,0.4772855033039325
7268,80.0,0.16,0.02,0.2,0.02,0.0,0.5336963039880506
8725,90.0,0.64,0.0,0.02,0.02,0.02,0.5306759453802398
745,10.0,0.64,2.0,0.2,0.2,0.02,0.4524398597234821
529,10.0,0.64,0.0,0.02,0.0,0.02,0.5326703696134718
2199,30.0,0.16,0.2,0.02,0.02,2.0,0.46353359975764696
7363,80.0,0.16,2.0,0.0,0.0,2.0,0.5165384862083905
4664,50.0,0.64,0.0,2.0,0.2,0.0,0.5173872363307792
7215,80.0,0.16,0.0,0.2,2.0,2.0,0.3041921190170301
4142,50.0,0.16,0.0,0.2,2.0,0.2,0.3999635232945686
3812,40.0,0.64,2.0,0.2,0.02,0.0,0.5270691263457847
9012,90.0,1.28,0.0,2.0,0.02,0.0,0.529756989190319
6267,70.0,0.16,0.02,2.0,0.2,2.0,0.3524871439960688
4615,50.0,0.64,0.0,0.0,0.02,2.0,0.45234799438114226
5377,60.0,0.32,0.0,0.0,0.0,0.02,0.5438698056767565
4685,50.0,0.64,0.02,0.0,2.0,0.02,0.52165390896563
1021,10.0,1.28,2.0,2.0,2.0,0.02,0.3824216925243764
6250,70.0,0.16,0.02,0.2,0.2,0.2,0.4711531939633701
9209,90.0,1.28,2.0,2.0,0.2,0.02,0.4902531258551165
8134,80.0,1.28,2.0,0.0,0.02,0.2,0.5208008502167112
4633,50.0,0.64,0.0,0.02,0.2,0.02,0.5082398497817303
4983,50.0,1.28,0.02,2.0,0.02,2.0,0.38979006038055725
3811,40.0,0.64,2.0,0.2,0.0,2.0,0.49931381300614236
6487,70.0,0.32,0.02,0.02,0.02,2.0,0.428359901788523
1756,20.0,0.64,2.0,0.02,2.0,0.0,0.4538491956255614
8111,80.0,1.28,0.2,0.2,2.0,2.0,0.3528138171043526
1193,20.0,0.16,0.2,0.2,0.2,0.02,0.5037206033128216
1083,20.0,0.16,0.0,2.0,0.2,2.0,0.3656084063626503
1239,20.0,0.16,2.0,0.02,0.02,2.0,0.44356738273985336
2659,30.0,0.64,0.02,0.2,0.0,2.0,0.528853816339103
4470,50.0,0.32,0.02,2.0,0.02,0.2,0.5119597873333996
6911,70.0,0.64,2.0,2.0,2.0,2.0,0.363558834179404
435,10.0,0.32,0.2,2.0,0.0,2.0,0.4800520548474319
540,10.0,0.64,0.0,0.02,2.0,0.0,0.4685524790878268
8719,90.0,0.64,0.0,0.0,2.0,2.0,0.353018644108431
8973,90.0,1.28,0.0,0.0,2.0,0.02,0.49866339038798135
1121,20.0,0.16,0.02,0.2,0.0,0.02,0.525452700128553
4388,50.0,0.32,0.0,0.2,0.02,0.0,0.49380117531637496
231,10.0,0.16,2.0,0.2,0.02,2.0,0.4824995766006805
8634,90.0,0.32,0.2,2.0,0.2,0.2,0.4839362891060461
1532,20.0,0.32,2.0,2.0,2.0,0.0,0.4596190214464662
1057,20.0,0.16,0.0,0.2,0.0,0.02,0.5288341072147802
7809,80.0,0.64,0.2,0.0,0.0,0.02,0.5217803768059265
2571,30.0,0.64,0.0,0.0,0.2,2.0,0.3902831020950805
8380,90.0,0.16,0.2,2.0,2.0,0.0,0.523556311232723
3933,40.0,1.28,0.02,0.02,2.0,0.02,0.5032284375393031
8917,90.0,0.64,2.0,0.02,0.02,0.02,0.5118618915009172
1054,20.0,0.16,0.0,0.02,2.0,0.2,0.39308216562360326
3126,40.0,0.16,0.0,2.0,0.02,0.2,0.5035593852175111
1360,20.0,0.32,0.02,0.02,0.0,0.0,0.5223832950917833
4980,50.0,1.28,0.02,2.0,0.02,0.0,0.5153815901721843
1983,20.0,1.28,0.2,2.0,2.0,2.0,0.3777728147001511
1197,20.0,0.16,0.2,0.2,2.0,0.02,0.43366390709552294
8185,80.0,1.28,2.0,2.0,0.2,0.02,0.48799692868274064
2182,30.0,0.16,0.2,0.0,0.02,0.2,0.5222687733960585
2681,30.0,0.64,0.02,2.0,0.2,0.02,0.5177108496116478
6606,70.0,0.32,2.0,0.0,2.0,0.2,0.3514968957517018
2998,30.0,1.28,0.2,2.0,0.02,0.2,0.48723922836957667
790,10.0,1.28,0.0,0.02,0.02,0.2,0.5005998572864246
6610,70.0,0.32,2.0,0.02,0.0,0.2,0.526512507818653
4704,50.0,0.64,0.02,0.2,0.0,0.0,0.5181869864921449
5223,60.0,0.16,0.02,0.2,0.02,2.0,0.4138560997779853
3534,40.0,0.32,2.0,0.0,2.0,0.2,0.40194418245676516
1754,20.0,0.64,2.0,0.02,0.2,0.2,0.4492435070452488
6950,70.0,1.28,0.0,0.2,0.02,0.2,0.5180903380262295
1622,20.0,0.64,0.02,0.02,0.02,0.2,0.5106292028772568
2578,30.0,0.64,0.0,0.02,0.0,0.2,0.5408780726963167
3219,40.0,0.16,0.2,0.02,0.0,2.0,0.5308066279160664
8899,90.0,0.64,2.0,0.0,0.0,2.0,0.4905191965157537
1784,20.0,0.64,2.0,2.0,0.2,0.0,0.48711642261930943
3717,40.0,0.64,0.2,0.0,0.02,0.02,0.5445150728370678
6291,70.0,0.16,0.2,0.02,0.0,2.0,0.5362852142630495
124,10.0,0.16,0.02,2.0,2.0,0.0,0.42653519284535085
6894,70.0,0.64,2.0,0.2,2.0,0.2,0.4072441673163518
3794,40.0,0.64,2.0,0.02,0.0,0.2,0.5328813689140066
4699,50.0,0.64,0.02,0.02,0.2,2.0,0.4044445430547642
7443,80.0,0.32,0.0,0.02,0.0,2.0,0.5558767423123382
9049,90.0,1.28,0.02,0.02,0.2,0.02,0.5164001299127295
