,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
1523,20.0,0.32,2.0,2.0,0.0,2.0,0.48602081227070837
5922,60.0,1.28,0.0,0.2,0.0,0.2,0.4563543186001449
1302,20.0,0.32,0.0,0.02,0.02,0.2,0.4788861655478371
1753,20.0,0.64,2.0,0.02,0.2,0.02,0.4906892005043009
6082,60.0,1.28,2.0,0.0,0.0,0.2,0.40509627783315594
998,10.0,1.28,2.0,0.2,0.02,0.2,0.43276335685012074
7188,80.0,0.16,0.0,0.02,0.02,0.0,0.48412500332489466
6595,70.0,0.32,2.0,0.0,0.0,2.0,0.49597146334500436
1607,20.0,0.64,0.02,0.0,0.02,2.0,0.4494813204653199
1700,20.0,0.64,0.2,0.2,0.02,0.0,0.49669310550715284
7615,80.0,0.32,0.2,2.0,2.0,2.0,0.3816031204942971
1255,20.0,0.16,2.0,0.2,0.02,2.0,0.4726889591986622
2172,30.0,0.16,0.02,2.0,2.0,0.0,0.46939239481220785
489,10.0,0.32,2.0,0.2,0.2,0.02,0.46994260803826887
4787,50.0,0.64,0.2,2.0,0.0,2.0,0.4515165533701448
6578,70.0,0.32,0.2,2.0,0.0,0.2,0.49700648888152266
3148,40.0,0.16,0.02,0.0,2.0,0.0,0.4784441438087642
8155,80.0,1.28,2.0,0.02,0.2,2.0,0.4178585053905536
1752,20.0,0.64,2.0,0.02,0.2,0.0,0.48643201253058316
2736,30.0,0.64,0.2,2.0,0.0,0.0,0.47834698579566726
7038,70.0,1.28,0.02,2.0,2.0,0.2,0.45558578360411467
7583,80.0,0.32,0.2,0.02,2.0,2.0,0.3797009385916606
4333,50.0,0.16,2.0,0.2,2.0,0.02,0.44664731413756553
436,10.0,0.32,0.2,2.0,0.02,0.0,0.48095257841476335
5893,60.0,1.28,0.0,0.0,0.02,0.02,0.47605700526588174
3755,40.0,0.64,0.2,0.2,0.2,2.0,0.42579076743537747
6146,70.0,0.16,0.0,0.0,0.0,0.2,0.493624361397307
7955,80.0,1.28,0.0,0.02,0.0,2.0,0.4855316943358469
7470,80.0,0.32,0.0,0.2,2.0,0.2,0.4645536430509469
3473,40.0,0.32,0.2,0.02,0.0,0.02,0.4932052062449345
8025,80.0,1.28,0.02,0.02,0.2,0.02,0.49940378072676833
5335,60.0,0.16,2.0,0.02,0.02,2.0,0.4461154038584888
2957,30.0,1.28,0.2,0.0,2.0,0.02,0.4768640985955581
3303,40.0,0.16,2.0,0.2,0.02,2.0,0.4473619771656737
60,10.0,0.16,0.0,2.0,2.0,0.0,0.4329205105234169
9095,90.0,1.28,0.2,0.0,0.02,2.0,0.44487111992073997
2870,30.0,1.28,0.0,2.0,0.02,0.2,0.45697205013263953
7007,70.0,1.28,0.02,0.02,2.0,2.0,0.3686747311519073
7944,80.0,1.28,0.0,0.0,0.2,0.0,0.47364464465668904
8281,90.0,0.16,0.02,0.02,0.2,0.02,0.508584883136813
4912,50.0,1.28,0.0,2.0,0.0,0.0,0.4781733914695413
8450,90.0,0.32,0.0,0.0,0.0,0.2,0.481890311194391
8236,90.0,0.16,0.0,0.2,2.0,0.0,0.4793560834637096
4153,50.0,0.16,0.0,2.0,0.2,0.02,0.49521691857100963
8508,90.0,0.32,0.0,2.0,2.0,0.0,0.487966463057421
2425,30.0,0.32,0.02,2.0,0.2,0.02,0.49759145477244365
6648,70.0,0.32,2.0,2.0,0.2,0.0,0.48705310291745274
2175,30.0,0.16,0.02,2.0,2.0,2.0,0.3565586835562377
2197,30.0,0.16,0.2,0.02,0.02,0.02,0.4972883329225262
442,10.0,0.32,0.2,2.0,0.2,0.2,0.4569061009833093
7755,80.0,0.64,0.02,0.0,0.2,2.0,0.4295913727425137
7374,80.0,0.16,2.0,0.0,2.0,0.2,0.412519529638638
149,10.0,0.16,0.2,0.02,0.02,0.02,0.4774896352350565
7176,80.0,0.16,0.0,0.0,0.2,0.0,0.4930945791718548
8458,90.0,0.32,0.0,0.0,0.2,0.2,0.47515481798912823
5608,60.0,0.32,2.0,0.2,0.2,0.0,0.4887260868110475
7731,80.0,0.64,0.0,2.0,0.0,2.0,0.42867303173187943
1898,20.0,1.28,0.02,0.2,0.2,0.2,0.45004112769625165
9001,90.0,1.28,0.0,0.2,0.2,0.02,0.4889894636814198
8000,80.0,1.28,0.02,0.0,0.0,0.0,0.44741433441119444
3130,40.0,0.16,0.0,2.0,0.2,0.2,0.4593082761230986
3596,40.0,0.64,0.0,0.0,2.0,0.0,0.4691863209394457
5807,60.0,0.64,0.2,0.2,2.0,2.0,0.4075327462050786
4830,50.0,0.64,2.0,0.02,2.0,0.2,0.4349921243224739
3339,40.0,0.32,0.0,0.0,0.2,2.0,0.4046583802488704
4545,50.0,0.32,2.0,0.0,0.0,0.02,0.45946200686123795
8038,80.0,1.28,0.02,0.2,0.02,0.2,0.4992563975086546
4462,50.0,0.32,0.02,0.2,2.0,0.2,0.4728967500023276
2226,30.0,0.16,0.2,2.0,0.0,0.2,0.5107477385960604
6396,70.0,0.16,2.0,2.0,2.0,0.0,0.4375506976617879
2829,30.0,1.28,0.0,0.0,2.0,0.02,0.4956892908036515
8184,80.0,1.28,2.0,2.0,0.2,0.0,0.4877603993349979
4283,50.0,0.16,0.2,2.0,0.2,2.0,0.40596971361286344
1025,20.0,0.16,0.0,0.0,0.0,0.02,0.49078960106492664
705,10.0,0.64,2.0,0.0,0.0,0.02,0.47503041904774634
9073,90.0,1.28,0.02,2.0,0.0,0.02,0.4915395380480054
7518,80.0,0.32,0.02,0.02,2.0,0.2,0.4296871405978765
7622,80.0,0.32,2.0,0.0,0.02,0.2,0.4726030409893798
3010,30.0,1.28,2.0,0.0,0.0,0.2,0.44685469860193566
7779,80.0,0.64,0.02,0.2,0.0,2.0,0.4479688704317012
5430,60.0,0.32,0.0,2.0,0.02,0.2,0.5012437613041449
6461,70.0,0.32,0.0,2.0,2.0,0.02,0.4956352885223482
1266,20.0,0.16,2.0,2.0,0.0,0.2,0.5035816376772029
4510,50.0,0.32,0.2,0.02,2.0,0.2,0.46123575719122534
4045,40.0,1.28,2.0,0.0,2.0,0.02,0.44662915178353246
8524,90.0,0.32,0.02,0.0,2.0,0.0,0.4991038223974243
5560,60.0,0.32,0.2,2.0,0.2,0.0,0.48828985290956994
5306,60.0,0.16,0.2,2.0,0.2,0.2,0.47125390122155963
6013,60.0,1.28,0.02,2.0,2.0,0.02,0.49728657179630703
6853,70.0,0.64,2.0,0.0,0.02,0.02,0.4969979137581989
4680,50.0,0.64,0.02,0.0,0.2,0.0,0.4859345590700346
1980,20.0,1.28,0.2,2.0,2.0,0.0,0.5006882331734107
63,10.0,0.16,0.0,2.0,2.0,2.0,0.3745002604279399
2079,30.0,0.16,0.0,0.02,2.0,2.0,0.3634075918958862
9166,90.0,1.28,2.0,0.0,2.0,0.2,0.4032636703471426
8798,90.0,0.64,0.02,0.02,2.0,0.2,0.47979811488502344
8492,90.0,0.32,0.0,0.2,2.0,0.0,0.4876527489214218
2664,30.0,0.64,0.02,0.2,0.2,0.0,0.4871278068078138
3767,40.0,0.64,0.2,2.0,0.02,2.0,0.43175188315802304
1835,20.0,1.28,0.0,0.2,0.2,2.0,0.4227475216901573
3999,40.0,1.28,0.2,0.02,2.0,2.0,0.3933765068900954
7603,80.0,0.32,0.2,2.0,0.0,2.0,0.49361343257291823
1701,20.0,0.64,0.2,0.2,0.02,0.02,0.4777568715586944
1259,20.0,0.16,2.0,0.2,0.2,2.0,0.4034437117712535
2032,20.0,1.28,2.0,2.0,0.0,0.0,0.4747255897985565
2300,30.0,0.16,2.0,2.0,2.0,0.0,0.43696651463777575
2862,30.0,1.28,0.0,0.2,2.0,0.2,0.4614962392150349
4137,50.0,0.16,0.0,0.2,0.2,0.02,0.4923432319337701
3044,30.0,1.28,2.0,0.2,0.02,0.0,0.43890523600066045
1426,20.0,0.32,0.2,0.02,0.0,0.2,0.5018133653060832
7511,80.0,0.32,0.02,0.02,0.02,2.0,0.4420107741887192
1537,20.0,0.64,0.0,0.0,0.0,0.02,0.4574671434623167
6672,70.0,0.64,0.0,0.02,0.0,0.0,0.47021399725169927
6971,70.0,1.28,0.0,2.0,0.2,2.0,0.4098387815939249
8870,90.0,0.64,0.2,0.2,0.02,0.2,0.4975445970990792
8558,90.0,0.32,0.02,0.2,2.0,0.2,0.4496693556894927
5385,60.0,0.32,0.0,0.0,0.2,0.02,0.5016268562049429
3928,40.0,1.28,0.02,0.02,0.2,0.0,0.46380564757803305
1745,20.0,0.64,2.0,0.02,0.0,0.02,0.44822470457039865
1479,20.0,0.32,2.0,0.0,0.02,2.0,0.46233485889993664
8435,90.0,0.16,2.0,2.0,0.0,2.0,0.4749534970127199
3717,40.0,0.64,0.2,0.0,0.02,0.02,0.47361728439778594
3336,40.0,0.32,0.0,0.0,0.2,0.0,0.48231312317003255
1021,10.0,1.28,2.0,2.0,2.0,0.02,0.45170624299221335
5297,60.0,0.16,0.2,2.0,0.0,0.02,0.49601727674926754
5368,60.0,0.16,2.0,2.0,0.2,0.0,0.4974901699355072
2720,30.0,0.64,0.2,0.2,0.0,0.0,0.44946481890960366
3092,40.0,0.16,0.0,0.02,0.02,0.0,0.5012746639946126
4300,50.0,0.16,2.0,0.0,2.0,0.0,0.4427744564738579
5007,50.0,1.28,0.2,0.0,2.0,2.0,0.3897304854942924
5283,60.0,0.16,0.2,0.2,0.0,2.0,0.5061719310892948
2414,30.0,0.32,0.02,0.2,2.0,0.2,0.45310222297393304
882,10.0,1.28,0.02,2.0,0.0,0.2,0.46504886623470354
658,10.0,0.64,0.2,0.02,0.0,0.2,0.45656396882547645
6478,70.0,0.32,0.02,0.0,2.0,0.2,0.4433267296543716
5715,60.0,0.64,0.02,0.02,0.0,2.0,0.4429454115325615
4492,50.0,0.32,0.2,0.0,2.0,0.0,0.4946625243878665
7775,80.0,0.64,0.02,0.02,2.0,2.0,0.3935344284241906
4390,50.0,0.32,0.0,0.2,0.02,0.2,0.5006149615291982
4476,50.0,0.32,0.02,2.0,2.0,0.0,0.4794375344336926
5532,60.0,0.32,0.2,0.02,2.0,0.0,0.4792236738156435
5718,60.0,0.64,0.02,0.02,0.02,0.2,0.4840518918498393
7692,80.0,0.64,0.0,0.0,2.0,0.0,0.49440810210742175
4688,50.0,0.64,0.02,0.02,0.0,0.0,0.4376260358450468
314,10.0,0.32,0.0,2.0,0.2,0.2,0.482027852027049
4231,50.0,0.16,0.2,0.0,0.02,2.0,0.44433229095343435
4721,50.0,0.64,0.02,2.0,0.0,0.02,0.4940244626404221
5031,50.0,1.28,0.2,0.2,0.02,2.0,0.4391972551730262
2778,30.0,0.64,2.0,0.02,0.2,0.2,0.4692771102117464
8316,90.0,0.16,0.02,2.0,2.0,0.0,0.4906198211388722
7948,80.0,1.28,0.0,0.0,2.0,0.0,0.49795579305981164
7480,80.0,0.32,0.0,2.0,0.2,0.0,0.4949191630377621
6148,70.0,0.16,0.0,0.0,0.02,0.0,0.4803221386272731
1220,20.0,0.16,2.0,0.0,0.02,0.0,0.49660176514103216
1786,20.0,0.64,2.0,2.0,0.2,0.2,0.44429655099072196
94,10.0,0.16,0.02,0.02,2.0,0.2,0.4258293429837147
1730,20.0,0.64,2.0,0.0,0.0,0.2,0.47214106501236375
1548,20.0,0.64,0.0,0.0,2.0,0.0,0.45790120623086356
5842,60.0,0.64,2.0,0.02,0.0,0.2,0.427132139830012
1953,20.0,1.28,0.2,0.2,0.0,0.02,0.46326066875836175
1772,20.0,0.64,2.0,0.2,2.0,0.0,0.4748031180018641
4719,50.0,0.64,0.02,0.2,2.0,2.0,0.4250807826013429
4073,40.0,1.28,2.0,0.2,0.2,0.02,0.4709651561568987
7574,80.0,0.32,0.2,0.02,0.02,0.2,0.47207462928058985
5169,60.0,0.16,0.0,2.0,0.0,0.02,0.49544913619658976
2541,30.0,0.32,2.0,0.2,2.0,0.02,0.45274608476727096
3363,40.0,0.32,0.0,0.2,0.0,2.0,0.48872789322194304
5783,60.0,0.64,0.2,0.02,0.02,2.0,0.4310127778097634
7849,80.0,0.64,0.2,0.2,0.2,0.02,0.5045966895716454
8860,90.0,0.64,0.2,0.02,2.0,0.0,0.48604126028057854
5267,60.0,0.16,0.2,0.02,0.0,2.0,0.5005008006654121
8084,80.0,1.28,0.2,0.02,0.02,0.0,0.48548146769419204
4080,40.0,1.28,2.0,2.0,0.0,0.0,0.48964899522783767
8254,90.0,0.16,0.0,2.0,2.0,0.2,0.4430630331914502
4212,50.0,0.16,0.02,2.0,0.02,0.0,0.49048102890825707
5811,60.0,0.64,0.2,2.0,0.0,2.0,0.4500043998164706
7233,80.0,0.16,0.02,0.0,0.0,0.02,0.4904258076029249
5187,60.0,0.16,0.02,0.0,0.0,2.0,0.5094730430622324
7881,80.0,0.64,2.0,0.0,0.2,0.02,0.4974998716885896
7125,70.0,1.28,2.0,0.02,0.02,0.02,0.4745140191834885
3666,40.0,0.64,0.02,0.02,0.0,0.2,0.4523484580508867
5923,60.0,1.28,0.0,0.2,0.0,2.0,0.48203731702921104
7017,70.0,1.28,0.02,0.2,0.2,0.02,0.5010407923029373
3611,40.0,0.64,0.0,0.02,0.2,2.0,0.43368732722579745
3819,40.0,0.64,2.0,0.2,0.2,2.0,0.399764565302035
3147,40.0,0.16,0.02,0.0,0.2,2.0,0.3896246055434529
5507,60.0,0.32,0.2,0.0,0.0,2.0,0.50368566617808
4328,50.0,0.16,2.0,0.2,0.2,0.0,0.48341153985100277
6597,70.0,0.32,2.0,0.0,0.02,0.02,0.4777390757245194
5436,60.0,0.32,0.0,2.0,2.0,0.0,0.49222376514499805
4155,50.0,0.16,0.0,2.0,0.2,2.0,0.38998985996998864
857,10.0,1.28,0.02,0.02,0.2,0.02,0.44191820958349465
1903,20.0,1.28,0.02,0.2,2.0,2.0,0.4052473119158047
8733,90.0,0.64,0.0,0.02,2.0,0.02,0.49499395731383106
3470,40.0,0.32,0.2,0.0,2.0,0.2,0.44773749820604336
1298,20.0,0.32,0.0,0.02,0.0,0.2,0.46711348391750784
1330,20.0,0.32,0.0,2.0,0.0,0.2,0.492464721424015
8953,90.0,0.64,2.0,2.0,0.2,0.02,0.48912463020392044
6163,70.0,0.16,0.0,0.02,0.0,2.0,0.5132247589711911
2682,30.0,0.64,0.02,2.0,0.2,0.2,0.49051613998708876
3984,40.0,1.28,0.2,0.02,0.0,0.0,0.461558127561977
6359,70.0,0.16,2.0,0.02,0.02,2.0,0.43294079980126843
5011,50.0,1.28,0.2,0.02,0.0,2.0,0.48051622102191427
175,10.0,0.16,0.2,0.2,2.0,2.0,0.36058415127575427
8525,90.0,0.32,0.02,0.0,2.0,0.02,0.4996961565949045
557,10.0,0.64,0.0,0.2,2.0,0.02,0.4470647130011574
8128,80.0,1.28,2.0,0.0,0.0,0.0,0.4472673387923929
1685,20.0,0.64,0.2,0.02,0.02,0.02,0.4761827207035032
8432,90.0,0.16,2.0,2.0,0.0,0.0,0.5022385663025984
3382,40.0,0.32,0.0,2.0,0.02,0.2,0.4929599948362328
8069,80.0,1.28,0.2,0.0,0.02,0.02,0.4705880669409906
7411,80.0,0.16,2.0,2.0,0.0,2.0,0.4752028776785061
6166,70.0,0.16,0.0,0.02,0.02,0.2,0.49347133607899224
195,10.0,0.16,2.0,0.0,0.0,2.0,0.5001900680221482
7296,80.0,0.16,0.2,0.0,0.0,0.0,0.46481497876477745
8711,90.0,0.64,0.0,0.0,0.02,2.0,0.4208016572989977
2828,30.0,1.28,0.0,0.0,2.0,0.0,0.4741124128440584
4127,50.0,0.16,0.0,0.02,2.0,2.0,0.36060584072083424
2534,30.0,0.32,2.0,0.2,0.02,0.2,0.5033504458262674
9013,90.0,1.28,0.0,2.0,0.02,0.02,0.5029895871305622
8446,90.0,0.16,2.0,2.0,2.0,0.2,0.39400332514221975
7508,80.0,0.32,0.02,0.02,0.02,0.0,0.4825211878724437
6482,70.0,0.32,0.02,0.02,0.0,0.2,0.477643219092612
6979,70.0,1.28,0.02,0.0,0.0,2.0,0.4348911425896271
8329,90.0,0.16,0.2,0.0,0.2,0.02,0.500540243295124
652,10.0,0.64,0.2,0.0,2.0,0.0,0.4577148432024825
2363,30.0,0.32,0.0,2.0,0.2,2.0,0.42224274340076273
7997,80.0,1.28,0.0,2.0,2.0,0.02,0.5008689954829203
1634,20.0,0.64,0.02,0.2,0.0,0.2,0.4314664270878152
5237,60.0,0.16,0.02,2.0,0.02,0.02,0.5156287264254457
4191,50.0,0.16,0.02,0.02,2.0,2.0,0.38289629177037393
7224,80.0,0.16,0.0,2.0,0.2,0.0,0.48575721657004434
4349,50.0,0.16,2.0,2.0,2.0,0.02,0.42605087867752545
4733,50.0,0.64,0.02,2.0,2.0,0.02,0.4884659907290373
2801,30.0,0.64,2.0,2.0,0.0,0.02,0.4946280282630318
8380,90.0,0.16,0.2,2.0,2.0,0.0,0.4836318216501114
1186,20.0,0.16,0.2,0.2,0.0,0.2,0.5073651579328374
2665,30.0,0.64,0.02,0.2,0.2,0.02,0.49027005279070257
1157,20.0,0.16,0.2,0.0,0.02,0.02,0.503153169068736
4829,50.0,0.64,2.0,0.02,2.0,0.02,0.45245740981643423
2927,30.0,1.28,0.02,0.2,2.0,2.0,0.40899197899136025
9058,90.0,1.28,0.02,0.2,0.0,0.2,0.4665180917835528
8290,90.0,0.16,0.02,0.2,0.0,0.2,0.4941277785506588
2789,30.0,0.64,2.0,0.2,0.02,0.02,0.5040751180985908
1452,20.0,0.32,0.2,0.2,2.0,0.0,0.4682673301749748
8041,80.0,1.28,0.02,0.2,0.2,0.02,0.5014744343739324
148,10.0,0.16,0.2,0.02,0.02,0.0,0.47321137528553586
3472,40.0,0.32,0.2,0.02,0.0,0.0,0.47439109241294236
6335,70.0,0.16,0.2,2.0,2.0,2.0,0.35295562205926395
2974,30.0,1.28,0.2,0.02,2.0,0.2,0.4616527097313259
2696,30.0,0.64,0.2,0.0,0.2,0.0,0.4789413043808049
6039,60.0,1.28,0.2,0.02,0.02,2.0,0.44502607290769486
4439,50.0,0.32,0.02,0.02,0.02,2.0,0.4519380436489036
8389,90.0,0.16,2.0,0.0,0.02,0.02,0.47779882731004264
4257,50.0,0.16,0.2,0.2,0.0,0.02,0.4840285859022788
2249,30.0,0.16,2.0,0.0,0.2,0.02,0.46944689645455556
6265,70.0,0.16,0.02,2.0,0.2,0.02,0.4929353816600656
8875,90.0,0.64,0.2,0.2,0.2,2.0,0.4250629223234296
413,10.0,0.32,0.2,0.02,2.0,0.02,0.46221153216982475
558,10.0,0.64,0.0,0.2,2.0,0.2,0.4683299874715719
7119,70.0,1.28,2.0,0.0,2.0,2.0,0.3847813023528865
4742,50.0,0.64,0.2,0.0,0.02,0.2,0.48106597564149717
3940,40.0,1.28,0.02,0.2,0.02,0.0,0.48557922997819064
931,10.0,1.28,0.2,0.2,0.0,2.0,0.403523904121416
398,10.0,0.32,0.2,0.0,2.0,0.2,0.4505368141900711
2793,30.0,0.64,2.0,0.2,0.2,0.02,0.47663152728990854
3620,40.0,0.64,0.0,0.2,0.02,0.0,0.4837300444138915
8551,90.0,0.32,0.02,0.2,0.02,2.0,0.4664898510119728
1373,20.0,0.32,0.02,0.02,2.0,0.02,0.4773230242085403
5190,60.0,0.16,0.02,0.0,0.02,0.2,0.49253448979099285
340,10.0,0.32,0.02,0.02,0.02,0.0,0.4690892879718342
2179,30.0,0.16,0.2,0.0,0.0,2.0,0.508530667552504
7868,80.0,0.64,0.2,2.0,2.0,0.0,0.4874525897824829
7778,80.0,0.64,0.02,0.2,0.0,0.2,0.45060365753839104
3758,40.0,0.64,0.2,0.2,2.0,0.2,0.46666927543799963
8102,80.0,1.28,0.2,0.2,0.02,0.2,0.5019377241735906
5528,60.0,0.32,0.2,0.02,0.2,0.0,0.4884986367781091
4626,50.0,0.64,0.0,0.02,0.0,0.2,0.4382257720860544
1771,20.0,0.64,2.0,0.2,0.2,2.0,0.43766138157071155
70,10.0,0.16,0.02,0.0,0.02,0.2,0.4769839483004317
4658,50.0,0.64,0.0,2.0,0.0,0.2,0.4866297856510075
2381,30.0,0.32,0.02,0.0,2.0,0.02,0.48917882312081173
3322,40.0,0.16,2.0,2.0,0.2,0.2,0.4320596595858644
7006,70.0,1.28,0.02,0.02,2.0,0.2,0.44720143410442353
7413,80.0,0.16,2.0,2.0,0.02,0.02,0.49699577841673415
8609,90.0,0.32,0.2,0.2,0.0,0.02,0.4985469636675993
6764,70.0,0.64,0.02,0.2,2.0,0.0,0.48007066533899306
3106,40.0,0.16,0.0,0.2,0.0,0.2,0.5055178736699601
1677,20.0,0.64,0.2,0.0,2.0,0.02,0.48716993823939253
8186,80.0,1.28,2.0,2.0,0.2,0.2,0.4592148842766674
8453,90.0,0.32,0.0,0.0,0.02,0.02,0.49828725800461815
3282,40.0,0.16,2.0,0.02,0.0,0.2,0.5111211313806125
4226,50.0,0.16,0.2,0.0,0.0,0.2,0.5027630362024452
8282,90.0,0.16,0.02,0.02,0.2,0.2,0.47458802242511156
8239,90.0,0.16,0.0,0.2,2.0,2.0,0.3506847072094653
4178,50.0,0.16,0.02,0.02,0.0,0.2,0.5118130209662727
962,10.0,1.28,2.0,0.0,0.0,0.2,0.4485436799187907
9046,90.0,1.28,0.02,0.02,0.02,0.2,0.5038594596486727
6369,70.0,0.16,2.0,0.2,0.0,0.02,0.4888017675538418
5825,60.0,0.64,2.0,0.0,0.0,0.02,0.40871562272724005
7,10.0,0.16,0.0,0.0,0.02,2.0,0.4737759715301837
3294,40.0,0.16,2.0,0.02,2.0,0.2,0.3910908988776946
8162,80.0,1.28,2.0,0.2,0.0,0.2,0.45847818206552216
1575,20.0,0.64,0.0,0.2,0.02,2.0,0.4349824379609173
5564,60.0,0.32,0.2,2.0,2.0,0.0,0.47259130918147224
3971,40.0,1.28,0.2,0.0,0.0,2.0,0.4221490493003369
2705,30.0,0.64,0.2,0.02,0.0,0.02,0.4819625327494116
3793,40.0,0.64,2.0,0.02,0.0,0.02,0.4759374183760573
2216,30.0,0.16,0.2,0.2,0.2,0.0,0.4962270759489681
8810,90.0,0.64,0.02,0.2,0.2,0.2,0.48692534922047936
575,10.0,0.64,0.0,2.0,2.0,2.0,0.41477129299194604
7090,70.0,1.28,0.2,2.0,0.0,0.2,0.4845936631284562
3845,40.0,1.28,0.0,0.0,0.02,0.02,0.49069446806847977
3443,40.0,0.32,0.02,2.0,0.0,2.0,0.49591049157743816
3272,40.0,0.16,2.0,0.0,0.2,0.0,0.48247810299180655
3332,40.0,0.32,0.0,0.0,0.02,0.0,0.4839114279322597
2984,30.0,1.28,0.2,0.2,0.2,0.0,0.488517329314193
605,10.0,0.64,0.02,0.02,2.0,0.02,0.4552835268750414
313,10.0,0.32,0.0,2.0,0.2,0.02,0.48269595839444035
1383,20.0,0.32,0.02,0.2,0.02,2.0,0.4690875079842709
1711,20.0,0.64,0.2,0.2,2.0,2.0,0.4223316555512688
666,10.0,0.64,0.2,0.02,0.2,0.2,0.46361804013534796
5282,60.0,0.16,0.2,0.2,0.0,0.2,0.49033550706429396
3863,40.0,1.28,0.0,0.02,0.02,2.0,0.45783643555402614
5503,60.0,0.32,0.02,2.0,2.0,2.0,0.3827490225354548
3810,40.0,0.64,2.0,0.2,0.0,0.2,0.4712429061809081
4014,40.0,1.28,0.2,0.2,2.0,0.2,0.44676076104662166
9134,90.0,1.28,0.2,0.2,2.0,0.2,0.44837803069333615
2180,30.0,0.16,0.2,0.0,0.02,0.0,0.4658068718669307
4914,50.0,1.28,0.0,2.0,0.0,0.2,0.4888170350789057
1542,20.0,0.64,0.0,0.0,0.02,0.2,0.46641660658992234
2993,30.0,1.28,0.2,2.0,0.0,0.02,0.4947350816800816
2404,30.0,0.32,0.02,0.2,0.02,0.0,0.49348185849119663
2924,30.0,1.28,0.02,0.2,2.0,0.0,0.4836676426080287
7297,80.0,0.16,0.2,0.0,0.0,0.02,0.4825684660720447
1932,20.0,1.28,0.2,0.0,2.0,0.0,0.46156559304403466
102,10.0,0.16,0.02,0.2,0.02,0.2,0.47660079794336563
4378,50.0,0.32,0.0,0.02,0.2,0.2,0.49278692684495645
8306,90.0,0.16,0.02,2.0,0.0,0.2,0.5020451503360709
4953,50.0,1.28,0.02,0.02,0.2,0.02,0.5016698295195661
2255,30.0,0.16,2.0,0.0,2.0,2.0,0.3564600210371741
8799,90.0,0.64,0.02,0.02,2.0,2.0,0.4040866153216032
1818,20.0,1.28,0.0,0.02,0.2,0.2,0.48078602023846895
9021,90.0,1.28,0.0,2.0,2.0,0.02,0.500471743116869
