,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
7842,80.0,0.64,0.2,0.2,0.0,0.2,0.47988481646538866
7220,80.0,0.16,0.0,2.0,0.02,0.0,0.4761375594285689
2286,30.0,0.16,2.0,0.2,2.0,0.2,0.42934655454671533
2898,30.0,1.28,0.02,0.02,0.0,0.2,0.5028901840222301
1711,20.0,0.64,0.2,0.2,2.0,2.0,0.4443246203770097
1516,20.0,0.32,2.0,0.2,2.0,0.0,0.46903588461489193
6340,70.0,0.16,2.0,0.0,0.02,0.0,0.4721497512646685
446,10.0,0.32,0.2,2.0,2.0,0.2,0.4411519444968911
2759,30.0,0.64,2.0,0.0,0.02,2.0,0.44764491675854073
527,10.0,0.64,0.0,0.0,2.0,2.0,0.4253317067137701
4904,50.0,1.28,0.0,0.2,0.2,0.0,0.4643402488926524
1993,20.0,1.28,2.0,0.0,0.2,0.02,0.46612272992824666
4117,50.0,0.16,0.0,0.02,0.02,0.02,0.4899146084158061
2584,30.0,0.64,0.0,0.02,0.2,0.0,0.4715466595684732
7835,80.0,0.64,0.2,0.02,0.2,2.0,0.42484333698936494
8290,90.0,0.16,0.02,0.2,0.0,0.2,0.499295530452368
8671,90.0,0.32,2.0,0.02,2.0,2.0,0.40443335733970565
4018,40.0,1.28,0.2,2.0,0.0,0.2,0.4960577701575497
6379,70.0,0.16,2.0,0.2,0.2,2.0,0.4165226653798013
687,10.0,0.64,0.2,0.2,2.0,2.0,0.44039910826130085
8705,90.0,0.64,0.0,0.0,0.0,0.02,0.47947166663838725
4688,50.0,0.64,0.02,0.02,0.0,0.0,0.47701698817947324
100,10.0,0.16,0.02,0.2,0.02,0.0,0.4570529802134237
321,10.0,0.32,0.02,0.0,0.0,0.02,0.477467836650287
914,10.0,1.28,0.2,0.02,0.0,0.2,0.4040694457684542
2295,30.0,0.16,2.0,2.0,0.02,2.0,0.4563651050861205
4307,50.0,0.16,2.0,0.02,0.0,2.0,0.49083697210439836
3079,40.0,0.16,0.0,0.0,0.02,2.0,0.46435290324543754
4253,50.0,0.16,0.2,0.02,2.0,0.02,0.47328290934145856
1670,20.0,0.64,0.2,0.0,0.02,0.2,0.4913497385969352
556,10.0,0.64,0.0,0.2,2.0,0.0,0.45204591442554515
3671,40.0,0.64,0.02,0.02,0.02,2.0,0.46937676779975007
2338,30.0,0.32,0.0,0.2,0.0,0.2,0.488929413650186
5839,60.0,0.64,2.0,0.0,2.0,2.0,0.40820402733717814
6811,70.0,0.64,0.2,0.02,0.2,2.0,0.4445387509103499
4414,50.0,0.32,0.0,2.0,2.0,0.2,0.4524026688920488
1641,20.0,0.64,0.02,0.2,0.2,0.02,0.4698779419670615
630,10.0,0.64,0.02,2.0,0.02,0.2,0.4669303184704904
186,10.0,0.16,0.2,2.0,0.2,0.2,0.45504625061723764
6432,70.0,0.32,0.0,0.2,0.0,0.0,0.4779089770202345
8197,90.0,0.16,0.0,0.0,0.02,0.02,0.4908707066642929
559,10.0,0.64,0.0,0.2,2.0,2.0,0.4292413396187166
3756,40.0,0.64,0.2,0.2,2.0,0.0,0.4804821062396083
7240,80.0,0.16,0.02,0.0,0.2,0.0,0.47994056922724987
3058,30.0,1.28,2.0,2.0,0.0,0.2,0.47687853302940597
8981,90.0,1.28,0.0,0.02,0.02,0.02,0.47313322384656414
1979,20.0,1.28,0.2,2.0,0.2,2.0,0.4219704735874224
8131,80.0,1.28,2.0,0.0,0.0,2.0,0.4688143553623658
6689,70.0,0.64,0.0,0.2,0.0,0.02,0.46135350510693685
5783,60.0,0.64,0.2,0.02,0.02,2.0,0.47193559894860615
4267,50.0,0.16,0.2,0.2,0.2,2.0,0.41952741769342294
7108,70.0,1.28,2.0,0.0,0.02,0.0,0.47819537618381996
7993,80.0,1.28,0.0,2.0,0.2,0.02,0.4790405651554223
2527,30.0,0.32,2.0,0.02,2.0,2.0,0.4201152079112968
4775,50.0,0.64,0.2,0.2,0.02,2.0,0.45399614352825124
8438,90.0,0.16,2.0,2.0,0.02,0.2,0.4679116444761868
2811,30.0,0.64,2.0,2.0,0.2,2.0,0.4410319904421701
5841,60.0,0.64,2.0,0.02,0.0,0.02,0.5040292821873213
2864,30.0,1.28,0.0,2.0,0.0,0.0,0.4375956953710995
6334,70.0,0.16,0.2,2.0,2.0,0.2,0.43978142880898696
6234,70.0,0.16,0.02,0.02,0.2,0.2,0.46714815191762643
2119,30.0,0.16,0.02,0.0,0.02,2.0,0.4801746346680352
6433,70.0,0.32,0.0,0.2,0.0,0.02,0.47306519195062724
8887,90.0,0.64,0.2,2.0,0.02,2.0,0.4322035399404511
2810,30.0,0.64,2.0,2.0,0.2,0.2,0.45099674449237814
5350,60.0,0.16,2.0,0.2,0.02,0.2,0.47639848979334837
956,10.0,1.28,0.2,2.0,2.0,0.0,0.45062657743332496
3266,40.0,0.16,2.0,0.0,0.0,0.2,0.4969941674996495
1791,20.0,0.64,2.0,2.0,2.0,2.0,0.4129665843447448
1341,20.0,0.32,0.0,2.0,2.0,0.02,0.46834741770164856
8968,90.0,1.28,0.0,0.0,0.2,0.0,0.46381362158788886
4634,50.0,0.64,0.0,0.02,0.2,0.2,0.4733532545046492
6607,70.0,0.32,2.0,0.0,2.0,2.0,0.40821240630126243
1033,20.0,0.16,0.0,0.0,0.2,0.02,0.45166102514703577
637,10.0,0.64,0.02,2.0,2.0,0.02,0.4632552772989809
3894,40.0,1.28,0.0,2.0,0.02,0.2,0.4643127178648216
216,10.0,0.16,2.0,0.02,0.2,0.0,0.448286595072143
2205,30.0,0.16,0.2,0.02,2.0,0.02,0.4580464173734
5304,60.0,0.16,0.2,2.0,0.2,0.0,0.4731182571315924
2570,30.0,0.64,0.0,0.0,0.2,0.2,0.46969679543492365
7778,80.0,0.64,0.02,0.2,0.0,0.2,0.5026346888714721
173,10.0,0.16,0.2,0.2,2.0,0.02,0.4245984685765144
9112,90.0,1.28,0.2,0.02,0.2,0.0,0.48133772658883733
4702,50.0,0.64,0.02,0.02,2.0,0.2,0.46204311126594133
2662,30.0,0.64,0.02,0.2,0.02,0.2,0.4734673901048843
2761,30.0,0.64,2.0,0.0,0.2,0.02,0.47261253566534656
4297,50.0,0.16,2.0,0.0,0.2,0.02,0.46675798429423615
7981,80.0,1.28,0.0,0.2,2.0,0.02,0.4879530797402124
4932,50.0,1.28,0.02,0.0,0.02,0.0,0.4742795086615448
6106,60.0,1.28,2.0,0.02,0.2,0.2,0.44469258671229395
362,10.0,0.32,0.02,0.2,0.2,0.2,0.45515966547681824
6765,70.0,0.64,0.02,0.2,2.0,0.02,0.48649725673474586
3351,40.0,0.32,0.0,0.02,0.02,2.0,0.45592615975918505
1186,20.0,0.16,0.2,0.2,0.0,0.2,0.4864332089099868
9187,90.0,1.28,2.0,0.2,0.0,2.0,0.4767157282818871
8789,90.0,0.64,0.02,0.02,0.02,0.02,0.4948412378574416
5996,60.0,1.28,0.02,0.2,2.0,0.0,0.4680615493436521
575,10.0,0.64,0.0,2.0,2.0,2.0,0.44458789689285355
7645,80.0,0.32,2.0,0.02,2.0,0.02,0.4303514868543964
5532,60.0,0.32,0.2,0.02,2.0,0.0,0.46886559360205093
4362,50.0,0.32,0.0,0.0,0.2,0.2,0.47935760054183396
2653,30.0,0.64,0.02,0.02,2.0,0.02,0.48358437566186396
5629,60.0,0.32,2.0,2.0,2.0,0.02,0.4625751722411778
5597,60.0,0.32,2.0,0.02,2.0,0.02,0.462699333324963
2566,30.0,0.64,0.0,0.0,0.02,0.2,0.483042774129496
3577,40.0,0.32,2.0,2.0,0.2,0.02,0.4901920853310313
1357,20.0,0.32,0.02,0.0,2.0,0.02,0.4604643384755812
8292,90.0,0.16,0.02,0.2,0.02,0.0,0.4715185839481346
7567,80.0,0.32,0.2,0.0,2.0,2.0,0.3956548938105906
3878,40.0,1.28,0.0,0.2,0.02,0.2,0.48400191000811627
3655,40.0,0.64,0.02,0.0,0.02,2.0,0.4621826509876318
6756,70.0,0.64,0.02,0.2,0.02,0.0,0.4804798089629795
3072,40.0,0.16,0.0,0.0,0.0,0.0,0.47604591099992505
1823,20.0,1.28,0.0,0.02,2.0,2.0,0.4315742437113022
616,10.0,0.64,0.02,0.2,0.2,0.0,0.44904811351463775
4378,50.0,0.32,0.0,0.02,0.2,0.2,0.477772061900208
4883,50.0,1.28,0.0,0.02,0.0,2.0,0.47684952723413215
5957,60.0,1.28,0.02,0.0,0.02,0.02,0.48130530654432163
6690,70.0,0.64,0.0,0.2,0.0,0.2,0.48446037794282654
5515,60.0,0.32,0.2,0.0,0.2,2.0,0.427750957931006
4933,50.0,1.28,0.02,0.0,0.02,0.02,0.47630286672232786
8694,90.0,0.32,2.0,2.0,0.02,0.2,0.4770860005581557
7114,70.0,1.28,2.0,0.0,0.2,0.2,0.4685547675376956
2917,30.0,1.28,0.02,0.2,0.02,0.02,0.482861160437843
8616,90.0,0.32,0.2,0.2,0.2,0.0,0.48328979177430537
4825,50.0,0.64,2.0,0.02,0.2,0.02,0.48464650891303285
8531,90.0,0.32,0.02,0.02,0.0,2.0,0.5057292181981552
4343,50.0,0.16,2.0,2.0,0.02,2.0,0.45618749441098133
3261,40.0,0.16,0.2,2.0,2.0,0.02,0.45804597625342836
1764,20.0,0.64,2.0,0.2,0.02,0.0,0.4892782733118471
5956,60.0,1.28,0.02,0.0,0.02,0.0,0.45519983187499635
4410,50.0,0.32,0.0,2.0,0.2,0.2,0.47340524170483494
4741,50.0,0.64,0.2,0.0,0.02,0.02,0.4891588881474404
8468,90.0,0.32,0.0,0.02,0.02,0.0,0.48856930084014516
4878,50.0,1.28,0.0,0.0,2.0,0.2,0.4564627277598797
3467,40.0,0.32,0.2,0.0,0.2,2.0,0.4170882891303639
6676,70.0,0.64,0.0,0.02,0.02,0.0,0.4745002829551809
4774,50.0,0.64,0.2,0.2,0.02,0.2,0.4882479392969531
2563,30.0,0.64,0.0,0.0,0.0,2.0,0.482019676834634
6062,60.0,1.28,0.2,0.2,2.0,0.2,0.4657876458513286
795,10.0,1.28,0.0,0.02,0.2,2.0,0.44461229302184063
2014,20.0,1.28,2.0,0.02,2.0,0.2,0.41673237067161834
1375,20.0,0.32,0.02,0.02,2.0,2.0,0.4221420612725686
981,10.0,1.28,2.0,0.02,0.02,0.02,0.46499697836859605
3471,40.0,0.32,0.2,0.0,2.0,2.0,0.422678830962284
6577,70.0,0.32,0.2,2.0,0.0,0.02,0.4890225604008589
5504,60.0,0.32,0.2,0.0,0.0,0.0,0.49046303368033445
4450,50.0,0.32,0.02,0.2,0.0,0.2,0.47640274035772595
3733,40.0,0.64,0.2,0.02,0.02,0.02,0.48902826990407483
5640,60.0,0.64,0.0,0.0,0.2,0.0,0.4638245691988021
6766,70.0,0.64,0.02,0.2,2.0,0.2,0.4631902025074817
6712,70.0,0.64,0.0,2.0,0.2,0.0,0.4630715584318246
8795,90.0,0.64,0.02,0.02,0.2,2.0,0.4276554287026263
1775,20.0,0.64,2.0,0.2,2.0,2.0,0.42936719463241385
1672,20.0,0.64,0.2,0.0,0.2,0.0,0.4684136601568665
3537,40.0,0.32,2.0,0.02,0.0,0.02,0.49150786679037384
3688,40.0,0.64,0.02,0.2,0.2,0.0,0.47120024791912374
3617,40.0,0.64,0.0,0.2,0.0,0.02,0.465063470762009
3188,40.0,0.16,0.02,2.0,0.02,0.0,0.4705993335382081
5543,60.0,0.32,0.2,0.2,0.02,2.0,0.4826005076725715
5208,60.0,0.16,0.02,0.02,0.2,0.0,0.46674401319311926
5141,60.0,0.16,0.0,0.02,0.02,0.02,0.47987641748524756
1036,20.0,0.16,0.0,0.0,2.0,0.0,0.4441351439726331
6266,70.0,0.16,0.02,2.0,0.2,0.2,0.46727421236322614
6980,70.0,1.28,0.02,0.0,0.02,0.0,0.4869570537993606
894,10.0,1.28,0.02,2.0,2.0,0.2,0.45123031903265526
3949,40.0,1.28,0.02,0.2,2.0,0.02,0.4726376376884176
8557,90.0,0.32,0.02,0.2,2.0,0.02,0.48230168530020806
4500,50.0,0.32,0.2,0.02,0.02,0.0,0.4797278313187493
6355,70.0,0.16,2.0,0.02,0.0,2.0,0.5011947053309472
392,10.0,0.32,0.2,0.0,0.2,0.0,0.453750892220664
649,10.0,0.64,0.2,0.0,0.2,0.02,0.4619354994244151
7662,80.0,0.32,2.0,0.2,2.0,0.2,0.42633279759120074
8530,90.0,0.32,0.02,0.02,0.0,0.2,0.4860753665412353
1137,20.0,0.16,0.02,2.0,0.0,0.02,0.4764659575926628
8340,90.0,0.16,0.2,0.02,0.02,0.0,0.4794896076297949
4259,50.0,0.16,0.2,0.2,0.0,2.0,0.49214345090578554
5754,60.0,0.64,0.02,2.0,0.2,0.2,0.4852053677063166
3327,40.0,0.16,2.0,2.0,2.0,2.0,0.3963133417578965
8894,90.0,0.64,0.2,2.0,2.0,0.2,0.4436108568642745
3970,40.0,1.28,0.2,0.0,0.0,0.2,0.4530342102406661
2481,30.0,0.32,0.2,2.0,0.0,0.02,0.47634566569446934
149,10.0,0.16,0.2,0.02,0.02,0.02,0.45206935128657283
1316,20.0,0.32,0.0,0.2,0.02,0.0,0.4369229267602172
8325,90.0,0.16,0.2,0.0,0.02,0.02,0.489157765902
8091,80.0,1.28,0.2,0.02,0.2,2.0,0.4344345116642312
139,10.0,0.16,0.2,0.0,0.2,2.0,0.46243250755929804
284,10.0,0.32,0.0,0.02,2.0,0.0,0.4419458165933011
530,10.0,0.64,0.0,0.02,0.0,0.2,0.4765607092385525
7984,80.0,1.28,0.0,2.0,0.0,0.0,0.47852287623218304
6452,70.0,0.32,0.0,2.0,0.02,0.0,0.4676475498045015
904,10.0,1.28,0.2,0.0,0.2,0.0,0.4504468192141655
3055,30.0,1.28,2.0,0.2,2.0,2.0,0.40212806061556283
2816,30.0,1.28,0.0,0.0,0.0,0.0,0.45028670297053186
8261,90.0,0.16,0.02,0.0,0.02,0.02,0.49255572287876626
1240,20.0,0.16,2.0,0.02,0.2,0.0,0.46350126837029276
7176,80.0,0.16,0.0,0.0,0.2,0.0,0.46935926647284953
2705,30.0,0.64,0.2,0.02,0.0,0.02,0.4438681663541452
6350,70.0,0.16,2.0,0.0,2.0,0.2,0.4355735191018029
3177,40.0,0.16,0.02,0.2,0.2,0.02,0.47524626575273077
483,10.0,0.32,2.0,0.2,0.0,2.0,0.49200190846295166
6760,70.0,0.64,0.02,0.2,0.2,0.0,0.4762878154137712
4821,50.0,0.64,2.0,0.02,0.02,0.02,0.5020312218633319
7715,80.0,0.64,0.0,0.2,0.0,2.0,0.5030007272404023
1399,20.0,0.32,0.02,2.0,0.02,2.0,0.4686484724262741
4088,40.0,1.28,2.0,2.0,0.2,0.0,0.47912024658859215
3045,30.0,1.28,2.0,0.2,0.02,0.02,0.49239655872134713
8195,90.0,0.16,0.0,0.0,0.0,2.0,0.501500149561641
6816,70.0,0.64,0.2,0.2,0.0,0.0,0.4726509616763653
8858,90.0,0.64,0.2,0.02,0.2,0.2,0.48828538047434134
7078,70.0,1.28,0.2,0.2,0.02,0.2,0.4787612594349498
5889,60.0,1.28,0.0,0.0,0.0,0.02,0.4700787665746963
4812,50.0,0.64,2.0,0.0,2.0,0.0,0.44899423379250525
5690,60.0,0.64,0.0,2.0,0.2,0.2,0.4742582535572436
2581,30.0,0.64,0.0,0.02,0.02,0.02,0.48665307118884726
8565,90.0,0.32,0.02,2.0,0.02,0.02,0.486152815112832
5968,60.0,1.28,0.02,0.02,0.0,0.0,0.49211792454278547
5955,60.0,1.28,0.02,0.0,0.0,2.0,0.471829578845475
1080,20.0,0.16,0.0,2.0,0.2,0.0,0.4772280734506842
1901,20.0,1.28,0.02,0.2,2.0,0.02,0.46799846155988956
7949,80.0,1.28,0.0,0.0,2.0,0.02,0.47643205370042135
2743,30.0,0.64,0.2,2.0,0.02,2.0,0.4603623871270702
2711,30.0,0.64,0.2,0.02,0.02,2.0,0.4360614963320059
1335,20.0,0.32,0.0,2.0,0.02,2.0,0.4656289712525396
8172,80.0,1.28,2.0,0.2,2.0,0.0,0.4627007513854885
5096,50.0,1.28,2.0,0.2,0.2,0.0,0.47232203761641267
2079,30.0,0.16,0.0,0.02,2.0,2.0,0.42253915016527543
1288,20.0,0.32,0.0,0.0,0.2,0.0,0.4692860950720876
1761,20.0,0.64,2.0,0.2,0.0,0.02,0.4826126498341108
7579,80.0,0.32,0.2,0.02,0.2,2.0,0.4290259937283108
9076,90.0,1.28,0.02,2.0,0.02,0.0,0.46950310461837735
9122,90.0,1.28,0.2,0.2,0.0,0.2,0.5129894669375273
7209,80.0,0.16,0.0,0.2,0.2,0.02,0.49023290055577773
5084,50.0,1.28,2.0,0.02,2.0,0.0,0.4615502625859837
8832,90.0,0.64,0.2,0.0,0.0,0.0,0.48202519485331163
2878,30.0,1.28,0.0,2.0,2.0,0.2,0.4632003422865061
5265,60.0,0.16,0.2,0.02,0.0,0.02,0.46946193943493353
225,10.0,0.16,2.0,0.2,0.0,0.02,0.46468951667503844
2849,30.0,1.28,0.0,0.2,0.0,0.02,0.48745270247670164
2616,30.0,0.64,0.0,2.0,0.2,0.0,0.46706121858072747
6389,70.0,0.16,2.0,2.0,0.02,0.02,0.4836633298842131
4677,50.0,0.64,0.02,0.0,0.02,0.02,0.49277645289586347
4418,50.0,0.32,0.02,0.0,0.0,0.2,0.5048774621680358
5186,60.0,0.16,0.02,0.0,0.0,0.2,0.4893810246822301
7005,70.0,1.28,0.02,0.02,2.0,0.02,0.4774620061789298
333,10.0,0.32,0.02,0.0,2.0,0.02,0.4527465392274594
121,10.0,0.16,0.02,2.0,0.2,0.02,0.4284887515006261
6829,70.0,0.64,0.2,0.2,2.0,0.02,0.4793561286110737
911,10.0,1.28,0.2,0.0,2.0,2.0,0.42838591088941413
3815,40.0,0.64,2.0,0.2,0.02,2.0,0.47131731536702964
3668,40.0,0.64,0.02,0.02,0.02,0.0,0.47216552509542914
761,10.0,0.64,2.0,2.0,0.2,0.02,0.45995008898597034
4631,50.0,0.64,0.0,0.02,0.02,2.0,0.4665051212532839
29,10.0,0.16,0.0,0.02,2.0,0.02,0.4380386068110046
5737,60.0,0.64,0.02,0.2,0.2,0.02,0.4912271579481702
5451,60.0,0.32,0.02,0.0,0.2,2.0,0.4476938384070643
5873,60.0,0.64,2.0,2.0,0.0,0.02,0.49274908955921193
3484,40.0,0.32,0.2,0.02,2.0,0.0,0.4667399767731833
8755,90.0,0.64,0.0,2.0,0.0,2.0,0.43345950662434113
7649,80.0,0.32,2.0,0.2,0.0,0.02,0.4889615277327383
4437,50.0,0.32,0.02,0.02,0.02,0.02,0.4971088504775124
7957,80.0,1.28,0.0,0.02,0.02,0.02,0.48823024614947375
5085,50.0,1.28,2.0,0.02,2.0,0.02,0.45834895855317015
2502,30.0,0.32,2.0,0.0,0.02,0.2,0.48891711493675216
2818,30.0,1.28,0.0,0.0,0.0,0.2,0.46889238609393985
4096,50.0,0.16,0.0,0.0,0.0,0.0,0.48362570793114046
4930,50.0,1.28,0.02,0.0,0.0,0.2,0.4921885802219037
1718,20.0,0.64,0.2,2.0,0.02,0.2,0.47796358003107126
1117,20.0,0.16,0.02,0.02,2.0,0.02,0.4613199265605784
8692,90.0,0.32,2.0,2.0,0.02,0.0,0.4849526814162457
3581,40.0,0.32,2.0,2.0,2.0,0.02,0.46878145144708283
9115,90.0,1.28,0.2,0.02,0.2,2.0,0.4264430117007969
3089,40.0,0.16,0.0,0.02,0.0,0.02,0.47909997693340994
3743,40.0,0.64,0.2,0.02,2.0,2.0,0.42671546462955673
203,10.0,0.16,2.0,0.0,0.2,2.0,0.44748820012098944
6313,70.0,0.16,0.2,0.2,0.2,0.02,0.4904071139413236
6737,70.0,0.64,0.02,0.02,0.0,0.02,0.4809539602819599
8749,90.0,0.64,0.0,0.2,2.0,0.02,0.48742678390868754
1463,20.0,0.32,0.2,2.0,0.02,2.0,0.44613457765560616
4667,50.0,0.64,0.0,2.0,0.2,2.0,0.44108828339691875
1774,20.0,0.64,2.0,0.2,2.0,0.2,0.4231490456703928
6561,70.0,0.32,0.2,0.2,0.0,0.02,0.47846637953877463
3129,40.0,0.16,0.0,2.0,0.2,0.02,0.46484428643452996
7741,80.0,0.64,0.0,2.0,2.0,0.02,0.48808872681890886
7074,70.0,1.28,0.2,0.2,0.0,0.2,0.49837811440942914
6125,60.0,1.28,2.0,0.2,2.0,0.02,0.44719044842383326
4697,50.0,0.64,0.02,0.02,0.2,0.02,0.49254650491951063
9085,90.0,1.28,0.02,2.0,2.0,0.02,0.48821367039601454
1369,20.0,0.32,0.02,0.02,0.2,0.02,0.4790723295304585
1256,20.0,0.16,2.0,0.2,0.2,0.0,0.48060516062641634
5298,60.0,0.16,0.2,2.0,0.0,0.2,0.48448254178890915
6206,70.0,0.16,0.0,2.0,2.0,0.2,0.42873123741569924
6652,70.0,0.32,2.0,2.0,2.0,0.0,0.46661218371618457
6120,60.0,1.28,2.0,0.2,0.2,0.0,0.48035574163777794
6496,70.0,0.32,0.02,0.2,0.0,0.0,0.47731026047477093
3067,30.0,1.28,2.0,2.0,0.2,2.0,0.42425170686555697
1879,20.0,1.28,0.02,0.02,0.02,2.0,0.44425243817274607
3661,40.0,0.64,0.02,0.0,2.0,0.02,0.47246394280772913
7395,80.0,0.16,2.0,0.2,0.0,2.0,0.492236844384071
2083,30.0,0.16,0.0,0.2,0.0,2.0,0.49941509477857265
1965,20.0,1.28,0.2,0.2,2.0,0.02,0.47123894259957466
670,10.0,0.64,0.2,0.02,2.0,0.2,0.4400496866463957
1741,20.0,0.64,2.0,0.0,2.0,0.02,0.4589469906778551
5066,50.0,1.28,2.0,0.0,0.2,0.2,0.4567847421642237
2865,30.0,1.28,0.0,2.0,0.0,0.02,0.47216363558276647
2075,30.0,0.16,0.0,0.02,0.2,2.0,0.4397263486556262
5680,60.0,0.64,0.0,2.0,0.0,0.0,0.4538663805666952
2838,30.0,1.28,0.0,0.02,0.02,0.2,0.47070022850443777
1891,20.0,1.28,0.02,0.2,0.0,2.0,0.44063703223590966
2741,30.0,0.64,0.2,2.0,0.02,0.02,0.48941127144666685
4499,50.0,0.32,0.2,0.02,0.0,2.0,0.5163106301471266
4097,50.0,0.16,0.0,0.0,0.0,0.02,0.4859361832019074
6558,70.0,0.32,0.2,0.02,2.0,0.2,0.44742448556279124
1957,20.0,1.28,0.2,0.2,0.02,0.02,0.4838289949651911
