,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
3552,40.0,0.32,2.0,0.2,0.0,0.0,0.46027274052188427
667,10.0,0.64,0.2,0.02,0.2,2.0,0.3974827290170228
5585,60.0,0.32,2.0,0.02,0.0,0.02,0.481109352072305
6745,70.0,0.64,0.02,0.02,0.2,0.02,0.4503235351555022
4577,50.0,0.32,2.0,0.2,0.0,0.02,0.4606476607427186
5845,60.0,0.64,2.0,0.02,0.02,0.02,0.4245442270552742
9181,90.0,1.28,2.0,0.02,2.0,0.02,0.4273218194893687
6549,70.0,0.32,0.2,0.02,0.02,0.02,0.454011050932025
6097,60.0,1.28,2.0,0.02,0.0,0.02,0.4576804483399016
5461,60.0,0.32,0.02,0.02,0.02,0.02,0.44495723619054195
3194,40.0,0.16,0.02,2.0,0.2,0.2,0.44157899382064786
2832,30.0,1.28,0.0,0.02,0.0,0.0,0.4314425697638988
5401,60.0,0.32,0.0,0.02,0.2,0.02,0.45351840587499614
1904,20.0,1.28,0.02,2.0,0.0,0.0,0.4380103761664785
5912,60.0,1.28,0.0,0.02,0.2,0.0,0.4323981153600805
6675,70.0,0.64,0.0,0.02,0.0,2.0,0.4671743926642394
2654,30.0,0.64,0.02,0.02,2.0,0.2,0.42639630472041773
1383,20.0,0.32,0.02,0.2,0.02,2.0,0.4154395036296828
7184,80.0,0.16,0.0,0.02,0.0,0.0,0.4249643400295191
8040,80.0,1.28,0.02,0.2,0.2,0.0,0.45296852544544935
3992,40.0,1.28,0.2,0.02,0.2,0.0,0.443442805830426
6366,70.0,0.16,2.0,0.02,2.0,0.2,0.37988382517406244
2672,30.0,0.64,0.02,2.0,0.0,0.0,0.4348362894649764
3838,40.0,0.64,2.0,2.0,2.0,0.2,0.39865538679733187
3851,40.0,1.28,0.0,0.0,0.2,2.0,0.3999506100830841
5128,60.0,0.16,0.0,0.0,0.2,0.0,0.4300689136790259
8743,90.0,0.64,0.0,0.2,0.02,2.0,0.41108096788621523
7270,80.0,0.16,0.02,0.2,0.02,0.2,0.45734831155276995
3952,40.0,1.28,0.02,2.0,0.0,0.0,0.4243411006387735
4293,50.0,0.16,2.0,0.0,0.02,0.02,0.46746344262702494
3080,40.0,0.16,0.0,0.0,0.2,0.0,0.4447968114422172
2209,30.0,0.16,0.2,0.2,0.0,0.02,0.4498228142383921
6133,60.0,1.28,2.0,2.0,0.02,0.02,0.45159280701307347
396,10.0,0.32,0.2,0.0,2.0,0.0,0.41446623196543225
689,10.0,0.64,0.2,2.0,0.0,0.02,0.4312435777961431
1881,20.0,1.28,0.02,0.02,0.2,0.02,0.4425675781036493
8352,90.0,0.16,0.2,0.2,0.0,0.0,0.42783534219436187
3758,40.0,0.64,0.2,0.2,2.0,0.2,0.4210616366022859
1539,20.0,0.64,0.0,0.0,0.0,2.0,0.459042405280667
6136,60.0,1.28,2.0,2.0,0.2,0.0,0.44803844047686375
2097,30.0,0.16,0.0,2.0,0.0,0.02,0.4539894875534028
2475,30.0,0.32,0.2,0.2,0.2,2.0,0.387773233866732
5398,60.0,0.32,0.0,0.02,0.02,0.2,0.4474545420082104
4330,50.0,0.16,2.0,0.2,0.2,0.2,0.4057760530519821
7469,80.0,0.32,0.0,0.2,2.0,0.02,0.4433709715052139
1967,20.0,1.28,0.2,0.2,2.0,2.0,0.3867238573661054
1745,20.0,0.64,2.0,0.02,0.0,0.02,0.4197953027570758
2612,30.0,0.64,0.0,2.0,0.02,0.0,0.4273139829427258
7001,70.0,1.28,0.02,0.02,0.2,0.02,0.4465396959038139
2234,30.0,0.16,0.2,2.0,0.2,0.2,0.42586665994697215
4683,50.0,0.64,0.02,0.0,0.2,2.0,0.40503050694781795
9138,90.0,1.28,0.2,2.0,0.0,0.2,0.4549636426901537
6626,70.0,0.32,2.0,0.2,0.0,0.2,0.4515063253423392
9172,90.0,1.28,2.0,0.02,0.02,0.0,0.4541702553106697
3481,40.0,0.32,0.2,0.02,0.2,0.02,0.46000731905840875
6919,70.0,1.28,0.0,0.0,0.02,2.0,0.40771689167330794
2640,30.0,0.64,0.02,0.02,0.0,0.0,0.42575892162094225
2766,30.0,0.64,2.0,0.0,2.0,0.2,0.4050634242644124
2872,30.0,1.28,0.0,2.0,0.2,0.0,0.4360983521615076
339,10.0,0.32,0.02,0.02,0.0,2.0,0.4605651486686917
2000,20.0,1.28,2.0,0.02,0.0,0.0,0.45029889985948673
5186,60.0,0.16,0.02,0.0,0.0,0.2,0.47299818590566384
6481,70.0,0.32,0.02,0.02,0.0,0.02,0.4611823897538426
6548,70.0,0.32,0.2,0.02,0.02,0.0,0.42738696957972816
3593,40.0,0.64,0.0,0.0,0.2,0.02,0.43849687515978075
2080,30.0,0.16,0.0,0.2,0.0,0.0,0.4444483406769752
8460,90.0,0.32,0.0,0.0,2.0,0.0,0.44755894867450696
6779,70.0,0.64,0.02,2.0,0.2,2.0,0.3924708411999152
5636,60.0,0.64,0.0,0.0,0.02,0.0,0.4512997439948367
2941,30.0,1.28,0.02,2.0,2.0,0.02,0.4561927429076256
8544,90.0,0.32,0.02,0.2,0.0,0.0,0.4516772541632894
4913,50.0,1.28,0.0,2.0,0.0,0.02,0.4469554361494985
6104,60.0,1.28,2.0,0.02,0.2,0.0,0.4520681972404195
3319,40.0,0.16,2.0,2.0,0.02,2.0,0.4185299334108806
8628,90.0,0.32,0.2,2.0,0.02,0.0,0.4430418084048074
980,10.0,1.28,2.0,0.02,0.02,0.0,0.44151730715634735
3220,40.0,0.16,0.2,0.02,0.02,0.0,0.4346371711462605
3706,40.0,0.64,0.02,2.0,0.2,0.2,0.4415663836702297
2917,30.0,1.28,0.02,0.2,0.02,0.02,0.4396925709281827
7151,70.0,1.28,2.0,0.2,2.0,2.0,0.36366918982155666
1808,20.0,1.28,0.0,0.02,0.0,0.0,0.42573221399606037
2181,30.0,0.16,0.2,0.0,0.02,0.02,0.45402648071458246
928,10.0,1.28,0.2,0.2,0.0,0.0,0.4347891580107614
2691,30.0,0.64,0.2,0.0,0.0,2.0,0.46580662853352556
1126,20.0,0.16,0.02,0.2,0.02,0.2,0.44970483064147376
4283,50.0,0.16,0.2,2.0,0.2,2.0,0.3785646104709621
993,10.0,1.28,2.0,0.2,0.0,0.02,0.43441090232451407
3523,40.0,0.32,2.0,0.0,0.0,2.0,0.4530415238288876
2593,30.0,0.64,0.0,0.2,0.0,0.02,0.4490905762138786
7963,80.0,1.28,0.0,0.02,0.2,2.0,0.3980938285586793
8469,90.0,0.32,0.0,0.02,0.02,0.02,0.4569426786677221
7316,80.0,0.16,0.2,0.02,0.02,0.0,0.4432858325942899
425,10.0,0.32,0.2,0.2,0.2,0.02,0.42938468424801346
181,10.0,0.16,0.2,2.0,0.02,0.02,0.4169396849078738
4691,50.0,0.64,0.02,0.02,0.0,2.0,0.44861709312584347
2026,20.0,1.28,2.0,0.2,0.2,0.2,0.4222998674088326
2759,30.0,0.64,2.0,0.0,0.02,2.0,0.41003655304314146
6739,70.0,0.64,0.02,0.02,0.0,2.0,0.44119520454123573
7575,80.0,0.32,0.2,0.02,0.02,2.0,0.4110581205182873
8407,90.0,0.16,2.0,0.02,0.02,2.0,0.4061359712989997
6197,70.0,0.16,0.0,2.0,0.02,0.02,0.4523661557033676
600,10.0,0.64,0.02,0.02,0.2,0.0,0.429533918911054
935,10.0,1.28,0.2,0.2,0.02,2.0,0.3994468702743787
4958,50.0,1.28,0.02,0.02,2.0,0.2,0.41851059499909615
1464,20.0,0.32,0.2,2.0,0.2,0.0,0.4515850184570021
8175,80.0,1.28,2.0,0.2,2.0,2.0,0.37510484638695873
8445,90.0,0.16,2.0,2.0,2.0,0.02,0.4076763565737813
5005,50.0,1.28,0.2,0.0,2.0,0.02,0.43747316552838517
4382,50.0,0.32,0.0,0.02,2.0,0.2,0.42464059204912763
1374,20.0,0.32,0.02,0.02,2.0,0.2,0.4215383747518539
2861,30.0,1.28,0.0,0.2,2.0,0.02,0.45105638269363113
2418,30.0,0.32,0.02,2.0,0.0,0.2,0.4648375344686973
2539,30.0,0.32,2.0,0.2,0.2,2.0,0.37597891272983014
2791,30.0,0.64,2.0,0.2,0.02,2.0,0.39682958132083
1439,20.0,0.32,0.2,0.02,2.0,2.0,0.37209975141627133
1266,20.0,0.16,2.0,2.0,0.0,0.2,0.4527907261561675
6203,70.0,0.16,0.0,2.0,0.2,2.0,0.3562417406680003
5371,60.0,0.16,2.0,2.0,0.2,2.0,0.36866685872511046
8201,90.0,0.16,0.0,0.0,0.2,0.02,0.4500610726238485
6657,70.0,0.64,0.0,0.0,0.0,0.02,0.46298798223283105
2062,30.0,0.16,0.0,0.0,2.0,0.2,0.3881885241927829
5136,60.0,0.16,0.0,0.02,0.0,0.0,0.44274753834817654
7314,80.0,0.16,0.2,0.02,0.0,0.2,0.4573910599663324
1370,20.0,0.32,0.02,0.02,0.2,0.2,0.4387041431864808
4006,40.0,1.28,0.2,0.2,0.02,0.2,0.4348770707059838
5687,60.0,0.64,0.0,2.0,0.02,2.0,0.403528793910569
6272,70.0,0.16,0.2,0.0,0.0,0.0,0.4363123995199361
7204,80.0,0.16,0.0,0.2,0.02,0.0,0.42938746956805257
8402,90.0,0.16,2.0,0.02,0.0,0.2,0.4756951294025028
797,10.0,1.28,0.0,0.02,2.0,0.02,0.4268327476484193
1733,20.0,0.64,2.0,0.0,0.02,0.02,0.42981184239001324
1895,20.0,1.28,0.02,0.2,0.02,2.0,0.39609388276942903
8102,80.0,1.28,0.2,0.2,0.02,0.2,0.44674927570100104
1998,20.0,1.28,2.0,0.0,2.0,0.2,0.39239725956242094
542,10.0,0.64,0.0,0.02,2.0,0.2,0.41062950049683505
3294,40.0,0.16,2.0,0.02,2.0,0.2,0.3658435132275538
4261,50.0,0.16,0.2,0.2,0.02,0.02,0.45433676124122135
8630,90.0,0.32,0.2,2.0,0.02,0.2,0.4476390240359524
908,10.0,1.28,0.2,0.0,2.0,0.0,0.4156053475609694
2238,30.0,0.16,0.2,2.0,2.0,0.2,0.39315319411708166
7301,80.0,0.16,0.2,0.0,0.02,0.02,0.4478126688722268
2806,30.0,0.64,2.0,2.0,0.02,0.2,0.43019740678840307
4608,50.0,0.64,0.0,0.0,0.0,0.0,0.4277351056680672
6593,70.0,0.32,2.0,0.0,0.0,0.02,0.470803481227247
8037,80.0,1.28,0.02,0.2,0.02,0.02,0.43995351335652066
7409,80.0,0.16,2.0,2.0,0.0,0.02,0.46195036834583875
4673,50.0,0.64,0.02,0.0,0.0,0.02,0.4503328087145504
986,10.0,1.28,2.0,0.02,0.2,0.2,0.4212119342741509
7130,70.0,1.28,2.0,0.02,0.2,0.2,0.4213370473476379
3270,40.0,0.16,2.0,0.0,0.02,0.2,0.4591717706800528
6614,70.0,0.32,2.0,0.02,0.02,0.2,0.4478073228284752
8598,90.0,0.32,0.2,0.02,0.02,0.2,0.4593032252750042
2705,30.0,0.64,0.2,0.02,0.0,0.02,0.4286693575707614
7949,80.0,1.28,0.0,0.0,2.0,0.02,0.451817133580139
8385,90.0,0.16,2.0,0.0,0.0,0.02,0.4512851552859591
2628,30.0,0.64,0.02,0.0,0.02,0.0,0.43182290795759976
2020,20.0,1.28,2.0,0.2,0.02,0.0,0.4506357400324042
4347,50.0,0.16,2.0,2.0,0.2,2.0,0.3536231717277071
4096,50.0,0.16,0.0,0.0,0.0,0.0,0.4460793433667233
6773,70.0,0.64,0.02,2.0,0.02,0.02,0.4511179379832753
9136,90.0,1.28,0.2,2.0,0.0,0.0,0.44207938511991374
563,10.0,0.64,0.0,2.0,0.0,2.0,0.4317738009427526
4215,50.0,0.16,0.02,2.0,0.02,2.0,0.42298994223373343
2821,30.0,1.28,0.0,0.0,0.02,0.02,0.44381740275329273
1599,20.0,0.64,0.0,2.0,2.0,2.0,0.38880524133919836
2622,30.0,0.64,0.0,2.0,2.0,0.2,0.42820415552737795
1851,20.0,1.28,0.0,2.0,0.2,2.0,0.36817137527592847
6284,70.0,0.16,0.2,0.0,2.0,0.0,0.4295381622373315
9192,90.0,1.28,2.0,0.2,0.2,0.0,0.45234201946620606
3550,40.0,0.32,2.0,0.02,2.0,0.2,0.40128188774040524
5665,60.0,0.64,0.0,0.2,0.0,0.02,0.453426002788582
8125,80.0,1.28,0.2,2.0,2.0,0.02,0.4472173661992853
8081,80.0,1.28,0.2,0.02,0.0,0.02,0.4370916373911182
1108,20.0,0.16,0.02,0.02,0.02,0.0,0.4401545417097898
2887,30.0,1.28,0.02,0.0,0.02,2.0,0.42319043501765546
6049,60.0,1.28,0.2,0.2,0.0,0.02,0.4364113780278586
3284,40.0,0.16,2.0,0.02,0.02,0.0,0.45459538269617605
1214,20.0,0.16,0.2,2.0,2.0,0.2,0.4091659835913348
1401,20.0,0.32,0.02,2.0,0.2,0.02,0.45304576647496086
7786,80.0,0.64,0.02,0.2,0.2,0.2,0.43448405732024203
6064,60.0,1.28,0.2,2.0,0.0,0.0,0.44507468306319387
3392,40.0,0.32,0.02,0.0,0.0,0.0,0.4384568741770589
3674,40.0,0.64,0.02,0.02,0.2,0.2,0.4325947054063518
8783,90.0,0.64,0.02,0.0,2.0,2.0,0.3818173922228903
7733,80.0,0.64,0.0,2.0,0.02,0.02,0.46017583635809445
1556,20.0,0.64,0.0,0.02,0.02,0.0,0.4009991128740354
8103,80.0,1.28,0.2,0.2,0.02,2.0,0.40386336892620817
5002,50.0,1.28,0.2,0.0,0.2,0.2,0.4443923578009661
6084,60.0,1.28,2.0,0.0,0.02,0.0,0.44258681637372144
8608,90.0,0.32,0.2,0.2,0.0,0.0,0.428392431547593
2070,30.0,0.16,0.0,0.02,0.02,0.2,0.4712160002468895
190,10.0,0.16,0.2,2.0,2.0,0.2,0.4075922288086556
8593,90.0,0.32,0.2,0.02,0.0,0.02,0.4401332796037608
6188,70.0,0.16,0.0,0.2,2.0,0.0,0.448948101767294
3285,40.0,0.16,2.0,0.02,0.02,0.02,0.45557984779137106
7860,80.0,0.64,0.2,2.0,0.02,0.0,0.44600110822190453
1913,20.0,1.28,0.02,2.0,0.2,0.02,0.4416132996269025
265,10.0,0.32,0.0,0.0,0.2,0.02,0.4247521323673217
7747,80.0,0.64,0.02,0.0,0.0,2.0,0.4569083366261582
8182,80.0,1.28,2.0,2.0,0.02,0.2,0.4482768551325366
9153,90.0,1.28,2.0,0.0,0.0,0.02,0.4103666128748752
7956,80.0,1.28,0.0,0.02,0.02,0.0,0.4357125062367594
894,10.0,1.28,0.02,2.0,2.0,0.2,0.40238482679666127
9185,90.0,1.28,2.0,0.2,0.0,0.02,0.4162134220644878
6623,70.0,0.32,2.0,0.02,2.0,2.0,0.35664318871451833
9177,90.0,1.28,2.0,0.02,0.2,0.02,0.4479253956288116
125,10.0,0.16,0.02,2.0,2.0,0.02,0.4148739426727768
4919,50.0,1.28,0.0,2.0,0.02,2.0,0.4099985463216255
6413,70.0,0.32,0.0,0.0,2.0,0.02,0.4478909613071297
3819,40.0,0.64,2.0,0.2,0.2,2.0,0.385742425486163
5722,60.0,0.64,0.02,0.02,0.2,0.2,0.4325522868356886
7989,80.0,1.28,0.0,2.0,0.02,0.02,0.45626169238700376
6247,70.0,0.16,0.02,0.2,0.02,2.0,0.40557590576732905
817,10.0,1.28,0.0,2.0,0.0,0.02,0.43498569809643367
2567,30.0,0.64,0.0,0.0,0.02,2.0,0.41070300661283554
1891,20.0,1.28,0.02,0.2,0.0,2.0,0.4346776115689667
8192,90.0,0.16,0.0,0.0,0.0,0.0,0.4388679405917603
5997,60.0,1.28,0.02,0.2,2.0,0.02,0.45482161610233324
4459,50.0,0.32,0.02,0.2,0.2,2.0,0.3920647952127573
5102,50.0,1.28,2.0,0.2,2.0,0.2,0.4204353091417254
6970,70.0,1.28,0.0,2.0,0.2,0.2,0.4162936275275216
2076,30.0,0.16,0.0,0.02,2.0,0.0,0.449170876761072
8321,90.0,0.16,0.2,0.0,0.0,0.02,0.4461975833605931
3649,40.0,0.64,0.02,0.0,0.0,0.02,0.4310639536546047
8077,80.0,1.28,0.2,0.0,2.0,0.02,0.45334382604388
3005,30.0,1.28,0.2,2.0,2.0,0.02,0.4290022245422155
2256,30.0,0.16,2.0,0.02,0.0,0.0,0.47364382715007647
3785,40.0,0.64,2.0,0.0,0.2,0.02,0.4432076352719835
8665,90.0,0.32,2.0,0.02,0.2,0.02,0.42647422115551215
3936,40.0,1.28,0.02,0.2,0.0,0.0,0.41755286725852525
8459,90.0,0.32,0.0,0.0,0.2,2.0,0.3640236433627402
214,10.0,0.16,2.0,0.02,0.02,0.2,0.42458407630868544
6903,70.0,0.64,2.0,2.0,0.02,2.0,0.3876398804796271
110,10.0,0.16,0.02,0.2,2.0,0.2,0.41838759550207505
7218,80.0,0.16,0.0,2.0,0.0,0.2,0.4631206508284366
5254,60.0,0.16,0.2,0.0,0.02,0.2,0.45263006130047134
5436,60.0,0.32,0.0,2.0,2.0,0.0,0.4389751717614899
8703,90.0,0.32,2.0,2.0,2.0,2.0,0.35315997905049257
6997,70.0,1.28,0.02,0.02,0.02,0.02,0.4503947412642545
7761,80.0,0.64,0.02,0.02,0.0,0.02,0.4296211581929048
4927,50.0,1.28,0.0,2.0,2.0,2.0,0.3819903984792521
6581,70.0,0.32,0.2,2.0,0.02,0.02,0.4551016969761899
7764,80.0,0.64,0.02,0.02,0.02,0.0,0.45641961950303545
3596,40.0,0.64,0.0,0.0,2.0,0.0,0.4400255350069539
2305,30.0,0.32,0.0,0.0,0.0,0.02,0.432981726297659
5357,60.0,0.16,2.0,0.2,2.0,0.02,0.3956935012080946
1039,20.0,0.16,0.0,0.0,2.0,2.0,0.34335553748049646
4697,50.0,0.64,0.02,0.02,0.2,0.02,0.4500825801806342
1500,20.0,0.32,2.0,0.02,2.0,0.0,0.4126826971058227
6938,70.0,1.28,0.0,0.02,0.2,0.2,0.4257194818492722
2992,30.0,1.28,0.2,2.0,0.0,0.0,0.44196995059827027
7824,80.0,0.64,0.2,0.02,0.0,0.0,0.4372541818074957
1223,20.0,0.16,2.0,0.0,0.02,2.0,0.42522471535724066
8024,80.0,1.28,0.02,0.02,0.2,0.0,0.43518840243806606
8197,90.0,0.16,0.0,0.0,0.02,0.02,0.4502899150516194
6214,70.0,0.16,0.02,0.0,0.02,0.2,0.4513723659076603
4625,50.0,0.64,0.0,0.02,0.0,0.02,0.42667015418698456
1004,10.0,1.28,2.0,0.2,2.0,0.0,0.42874544733936815
8706,90.0,0.64,0.0,0.0,0.0,0.2,0.4108110653631879
340,10.0,0.32,0.02,0.02,0.02,0.0,0.4251631431734767
8493,90.0,0.32,0.0,0.2,2.0,0.02,0.4485875756589227
918,10.0,1.28,0.2,0.02,0.02,0.2,0.4249684857580126
1290,20.0,0.32,0.0,0.0,0.2,0.2,0.4301035372911945
7621,80.0,0.32,2.0,0.0,0.02,0.02,0.4388261073626655
8036,80.0,1.28,0.02,0.2,0.02,0.0,0.44320096356132005
1766,20.0,0.64,2.0,0.2,0.02,0.2,0.4356921059748043
6744,70.0,0.64,0.02,0.02,0.2,0.0,0.44344303234716026
2349,30.0,0.32,0.0,0.2,2.0,0.02,0.4473392569775813
3411,40.0,0.32,0.02,0.02,0.0,2.0,0.4610466571520353
7858,80.0,0.64,0.2,2.0,0.0,0.2,0.4593582761393955
2740,30.0,0.64,0.2,2.0,0.02,0.0,0.44397370442649753
6451,70.0,0.32,0.0,2.0,0.0,2.0,0.43478539197140886
2177,30.0,0.16,0.2,0.0,0.0,0.02,0.4525034071708654
1460,20.0,0.32,0.2,2.0,0.02,0.0,0.4343316122824904
7307,80.0,0.16,0.2,0.0,0.2,2.0,0.3812279619774318
4144,50.0,0.16,0.0,2.0,0.0,0.0,0.4259134351749745
9179,90.0,1.28,2.0,0.02,0.2,2.0,0.39920602360836904
4550,50.0,0.32,2.0,0.0,0.02,0.2,0.4508868230923763
5208,60.0,0.16,0.02,0.02,0.2,0.0,0.4390542342177146
252,10.0,0.16,2.0,2.0,2.0,0.0,0.4128336178561529
930,10.0,1.28,0.2,0.2,0.0,0.2,0.4275442105183461
7647,80.0,0.32,2.0,0.02,2.0,2.0,0.3537912462909606
4801,50.0,0.64,2.0,0.0,0.0,0.02,0.42128714710673976
4761,50.0,0.64,0.2,0.02,0.2,0.02,0.4538233271460924
5679,60.0,0.64,0.0,0.2,2.0,2.0,0.39774036856053696
2857,30.0,1.28,0.0,0.2,0.2,0.02,0.445090024136064
6808,70.0,0.64,0.2,0.02,0.2,0.0,0.4437015732101082
