,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
4310,50.0,0.16,2.0,0.02,0.02,0.2,0.3541977662055275
2103,30.0,0.16,0.0,2.0,0.02,2.0,0.36783787518701394
8223,90.0,0.16,0.0,0.02,2.0,2.0,0.2678566201059853
8176,80.0,1.28,2.0,2.0,0.0,0.0,0.4084754905393183
6165,70.0,0.16,0.0,0.02,0.02,0.02,0.3961270267643294
2936,30.0,1.28,0.02,2.0,0.2,0.0,0.40128542033014525
8616,90.0,0.32,0.2,0.2,0.2,0.0,0.4129501656783814
1635,20.0,0.64,0.02,0.2,0.0,2.0,0.37715667861858515
5176,60.0,0.16,0.0,2.0,0.2,0.0,0.4108473997031698
1655,20.0,0.64,0.02,2.0,0.02,2.0,0.32560965676357406
6756,70.0,0.64,0.02,0.2,0.02,0.0,0.4057487142304586
907,10.0,1.28,0.2,0.0,0.2,2.0,0.3127847563607452
623,10.0,0.64,0.02,0.2,2.0,2.0,0.29885478487854894
4966,50.0,1.28,0.02,0.2,0.02,0.2,0.3986197011770451
1901,20.0,1.28,0.02,0.2,2.0,0.02,0.34086022351086465
4721,50.0,0.64,0.02,2.0,0.0,0.02,0.41969653755748976
6614,70.0,0.32,2.0,0.02,0.02,0.2,0.3716310893212627
8518,90.0,0.32,0.02,0.0,0.02,0.2,0.3917954428373354
9198,90.0,1.28,2.0,0.2,2.0,0.2,0.3119559030413439
7037,70.0,1.28,0.02,2.0,2.0,0.02,0.3768836304166242
8472,90.0,0.32,0.0,0.02,0.2,0.0,0.4011420464600155
3832,40.0,0.64,2.0,2.0,0.2,0.0,0.3830950708199587
6931,70.0,1.28,0.0,0.02,0.0,2.0,0.3536012172777092
5951,60.0,1.28,0.0,2.0,2.0,2.0,0.29440352796369806
2784,30.0,0.64,2.0,0.2,0.0,0.0,0.40401632528845155
4536,50.0,0.32,0.2,2.0,0.2,0.0,0.40712950212295845
5849,60.0,0.64,2.0,0.02,0.2,0.02,0.3856847914574396
4520,50.0,0.32,0.2,0.2,0.2,0.0,0.3925821889228528
3538,40.0,0.32,2.0,0.02,0.0,0.2,0.3880578413949246
8556,90.0,0.32,0.02,0.2,2.0,0.0,0.4070674810237833
4241,50.0,0.16,0.2,0.02,0.0,0.02,0.4119191195855137
706,10.0,0.64,2.0,0.0,0.0,0.2,0.3834499280598405
2355,30.0,0.32,0.0,2.0,0.0,2.0,0.36701642099650456
3700,40.0,0.64,0.02,2.0,0.02,0.0,0.4006375354776459
7609,80.0,0.32,0.2,2.0,0.2,0.02,0.4026988964673879
7186,80.0,0.16,0.0,0.02,0.0,0.2,0.41677077094654624
265,10.0,0.32,0.0,0.0,0.2,0.02,0.37563084741427344
3969,40.0,1.28,0.2,0.0,0.0,0.02,0.40247741789996583
1595,20.0,0.64,0.0,2.0,0.2,2.0,0.2820665133659878
4594,50.0,0.32,2.0,2.0,0.0,0.2,0.3821090322524499
3353,40.0,0.32,0.0,0.02,0.2,0.02,0.39609383837401324
3134,40.0,0.16,0.0,2.0,2.0,0.2,0.3124778648402848
2108,30.0,0.16,0.0,2.0,2.0,0.0,0.3596637744426037
820,10.0,1.28,0.0,2.0,0.02,0.0,0.3662454295427292
5383,60.0,0.32,0.0,0.0,0.02,2.0,0.32503778666232747
2171,30.0,0.16,0.02,2.0,0.2,2.0,0.317728905678129
4981,50.0,1.28,0.02,2.0,0.02,0.02,0.416306730526302
5683,60.0,0.64,0.0,2.0,0.0,2.0,0.32855223265753086
7146,70.0,1.28,2.0,0.2,0.2,0.2,0.3163797596408316
5928,60.0,1.28,0.0,0.2,0.2,0.0,0.3987537548627958
8234,90.0,0.16,0.0,0.2,0.2,0.2,0.356938324209837
7004,70.0,1.28,0.02,0.02,2.0,0.0,0.41258826723010555
5484,60.0,0.32,0.02,0.2,2.0,0.0,0.4051230841945148
6727,70.0,0.64,0.02,0.0,0.02,2.0,0.3369800100677497
7601,80.0,0.32,0.2,2.0,0.0,0.02,0.4233357006646983
3081,40.0,0.16,0.0,0.0,0.2,0.02,0.39844235392363836
7032,70.0,1.28,0.02,2.0,0.2,0.0,0.4221010101855808
2646,30.0,0.64,0.02,0.02,0.02,0.2,0.3707830359540917
1513,20.0,0.32,2.0,0.2,0.2,0.02,0.36464147268153785
7521,80.0,0.32,0.02,0.2,0.0,0.02,0.40149547421259296
5448,60.0,0.32,0.02,0.0,0.2,0.0,0.41178350755183013
2693,30.0,0.64,0.2,0.0,0.02,0.02,0.40838591945141134
8410,90.0,0.16,2.0,0.02,0.2,0.2,0.33578471614216915
4671,50.0,0.64,0.0,2.0,2.0,2.0,0.2906149393336614
6255,70.0,0.16,0.02,0.2,2.0,2.0,0.27146370386304775
2365,30.0,0.32,0.0,2.0,2.0,0.02,0.3827298147848597
3822,40.0,0.64,2.0,0.2,2.0,0.2,0.30275335246146184
5733,60.0,0.64,0.02,0.2,0.02,0.02,0.3992764978336917
7608,80.0,0.32,0.2,2.0,0.2,0.0,0.4056514683258066
8151,80.0,1.28,2.0,0.02,0.02,2.0,0.32932947734607
2564,30.0,0.64,0.0,0.0,0.02,0.0,0.412789264590879
7772,80.0,0.64,0.02,0.02,2.0,0.0,0.385488166416994
1091,20.0,0.16,0.02,0.0,0.0,2.0,0.3942521105603606
6744,70.0,0.64,0.02,0.02,0.2,0.0,0.4082971137209997
4202,50.0,0.16,0.02,0.2,0.2,0.2,0.36165424417854025
6961,70.0,1.28,0.0,2.0,0.0,0.02,0.40393801050873523
7131,70.0,1.28,2.0,0.02,0.2,2.0,0.3030068266439102
3216,40.0,0.16,0.2,0.02,0.0,0.0,0.3968335666900415
2537,30.0,0.32,2.0,0.2,0.2,0.02,0.3687869089232534
6320,70.0,0.16,0.2,2.0,0.0,0.0,0.40950758145602045
132,10.0,0.16,0.2,0.0,0.02,0.0,0.3716760080027627
9094,90.0,1.28,0.2,0.0,0.02,0.2,0.40435332895923853
6952,70.0,1.28,0.0,0.2,0.2,0.0,0.3858757204947535
3966,40.0,1.28,0.02,2.0,2.0,0.2,0.35592010669547564
2682,30.0,0.64,0.02,2.0,0.2,0.2,0.3740619272066538
463,10.0,0.32,2.0,0.0,2.0,2.0,0.27658600024920077
3474,40.0,0.32,0.2,0.02,0.0,0.2,0.4217233077521741
6728,70.0,0.64,0.02,0.0,0.2,0.0,0.40690291607377205
1580,20.0,0.64,0.0,0.2,2.0,0.0,0.4062835099631805
1115,20.0,0.16,0.02,0.02,0.2,2.0,0.30275596018456413
1181,20.0,0.16,0.2,0.02,2.0,0.02,0.3517408082115115
7969,80.0,1.28,0.0,0.2,0.0,0.02,0.4132284320045788
5436,60.0,0.32,0.0,2.0,2.0,0.0,0.4132943639188726
4270,50.0,0.16,0.2,0.2,2.0,0.2,0.3184553522040857
7401,80.0,0.16,2.0,0.2,0.2,0.02,0.355801076724154
6307,70.0,0.16,0.2,0.2,0.0,2.0,0.3930518034710311
76,10.0,0.16,0.02,0.0,2.0,0.0,0.31605973394502135
1074,20.0,0.16,0.0,2.0,0.0,0.2,0.3977976899601219
3459,40.0,0.32,0.2,0.0,0.0,2.0,0.3947324173855477
5037,50.0,1.28,0.2,0.2,2.0,0.02,0.3933583479574684
1190,20.0,0.16,0.2,0.2,0.02,0.2,0.3866566964643717
151,10.0,0.16,0.2,0.02,0.02,2.0,0.38412680565369794
1585,20.0,0.64,0.0,2.0,0.0,0.02,0.4071538640512373
684,10.0,0.64,0.2,0.2,2.0,0.0,0.3267012290516771
6083,60.0,1.28,2.0,0.0,0.0,2.0,0.39873640486617673
9179,90.0,1.28,2.0,0.02,0.2,2.0,0.3240134357844944
8999,90.0,1.28,0.0,0.2,0.02,2.0,0.33578871360941037
8288,90.0,0.16,0.02,0.2,0.0,0.0,0.4080984091283516
3,10.0,0.16,0.0,0.0,0.0,2.0,0.3827044291775014
6905,70.0,0.64,2.0,2.0,0.2,0.02,0.39373055522589895
4751,50.0,0.64,0.2,0.0,2.0,2.0,0.3022099138132051
7722,80.0,0.64,0.0,0.2,0.2,0.2,0.39049829817971854
6993,70.0,1.28,0.02,0.02,0.0,0.02,0.4305560334578816
6612,70.0,0.32,2.0,0.02,0.02,0.0,0.39001615272941903
2904,30.0,1.28,0.02,0.02,0.2,0.0,0.38283573011821015
4479,50.0,0.32,0.02,2.0,2.0,2.0,0.2770894364530949
7967,80.0,1.28,0.0,0.02,2.0,2.0,0.2828143324538845
5606,60.0,0.32,2.0,0.2,0.02,0.2,0.3615810088551034
3816,40.0,0.64,2.0,0.2,0.2,0.0,0.3623638831333206
3607,40.0,0.64,0.0,0.02,0.02,2.0,0.35330828540480974
5797,60.0,0.64,0.2,0.2,0.02,0.02,0.40393378330210455
2392,30.0,0.32,0.02,0.02,0.2,0.0,0.4032974662849636
8575,90.0,0.32,0.02,2.0,2.0,2.0,0.2754318681310355
7447,80.0,0.32,0.0,0.02,0.02,2.0,0.3257852873575079
8422,90.0,0.16,2.0,0.2,0.02,0.2,0.3614354771239468
756,10.0,0.64,2.0,2.0,0.02,0.0,0.35474958696577097
218,10.0,0.16,2.0,0.02,0.2,0.2,0.32637269876965863
1130,20.0,0.16,0.02,0.2,0.2,0.2,0.34288970961800436
3456,40.0,0.32,0.2,0.0,0.0,0.0,0.4073543159170334
4871,50.0,1.28,0.0,0.0,0.02,2.0,0.3341849525173213
2272,30.0,0.16,2.0,0.2,0.0,0.0,0.40244072073625875
2504,30.0,0.32,2.0,0.0,0.2,0.0,0.39067596880868577
1919,20.0,1.28,0.02,2.0,2.0,2.0,0.2772775264911639
7865,80.0,0.64,0.2,2.0,0.2,0.02,0.41093673986705365
7631,80.0,0.32,2.0,0.0,2.0,2.0,0.27649813794627864
6908,70.0,0.64,2.0,2.0,2.0,0.0,0.34700545649206044
8797,90.0,0.64,0.02,0.02,2.0,0.02,0.40919297099292673
7473,80.0,0.32,0.0,2.0,0.0,0.02,0.4054843290374511
6555,70.0,0.32,0.2,0.02,0.2,2.0,0.28551849906512655
4988,50.0,1.28,0.02,2.0,2.0,0.0,0.39588944724104
7024,70.0,1.28,0.02,2.0,0.0,0.0,0.4140342440389474
7383,80.0,0.16,2.0,0.02,0.02,2.0,0.31270291346771323
6958,70.0,1.28,0.0,0.2,2.0,0.2,0.35498662772910883
6973,70.0,1.28,0.0,2.0,2.0,0.02,0.41063417185691675
7249,80.0,0.16,0.02,0.02,0.0,0.02,0.4011664297374086
5923,60.0,1.28,0.0,0.2,0.0,2.0,0.3854606899162249
4288,50.0,0.16,2.0,0.0,0.0,0.0,0.39416229872850655
7298,80.0,0.16,0.2,0.0,0.0,0.2,0.4149275023467989
7453,80.0,0.32,0.0,0.02,2.0,0.02,0.3854723159984623
5095,50.0,1.28,2.0,0.2,0.02,2.0,0.31953403702099464
721,10.0,0.64,2.0,0.02,0.0,0.02,0.39210570492467073
154,10.0,0.16,0.2,0.02,0.2,0.2,0.3359622877613866
7030,70.0,1.28,0.02,2.0,0.02,0.2,0.3537555168576291
905,10.0,1.28,0.2,0.0,0.2,0.02,0.3748664941166068
522,10.0,0.64,0.0,0.0,0.2,0.2,0.34641927543830703
7074,70.0,1.28,0.2,0.2,0.0,0.2,0.4207703682690934
6422,70.0,0.32,0.0,0.02,0.02,0.2,0.39979479094489145
2092,30.0,0.16,0.0,0.2,2.0,0.0,0.3677743342546161
495,10.0,0.32,2.0,0.2,2.0,2.0,0.2860619466064357
2846,30.0,1.28,0.0,0.02,2.0,0.2,0.35289345116735965
6685,70.0,0.64,0.0,0.02,2.0,0.02,0.40068135871381827
6136,60.0,1.28,2.0,2.0,0.2,0.0,0.39143364633765393
4627,50.0,0.64,0.0,0.02,0.0,2.0,0.3983583422034663
7778,80.0,0.64,0.02,0.2,0.0,0.2,0.40379950339981713
5612,60.0,0.32,2.0,0.2,2.0,0.0,0.3448645202166364
797,10.0,1.28,0.0,0.02,2.0,0.02,0.3794441862306248
1372,20.0,0.32,0.02,0.02,2.0,0.0,0.37502525046202395
6213,70.0,0.16,0.02,0.0,0.02,0.02,0.4023651149909957
4492,50.0,0.32,0.2,0.0,2.0,0.0,0.3957884497685306
3947,40.0,1.28,0.02,0.2,0.2,2.0,0.3139522115169654
8894,90.0,0.64,0.2,2.0,2.0,0.2,0.3294439343993756
728,10.0,0.64,2.0,0.02,0.2,0.0,0.34470199696890164
240,10.0,0.16,2.0,2.0,0.0,0.0,0.35496453869498185
4939,50.0,1.28,0.02,0.0,0.2,2.0,0.30432045404784114
3061,30.0,1.28,2.0,2.0,0.02,0.02,0.3852141559307572
6854,70.0,0.64,2.0,0.0,0.02,0.2,0.38664161107629114
572,10.0,0.64,0.0,2.0,2.0,0.0,0.37622706357637614
428,10.0,0.32,0.2,0.2,2.0,0.0,0.3371766192948241
3843,40.0,1.28,0.0,0.0,0.0,2.0,0.37613812466809704
462,10.0,0.32,2.0,0.0,2.0,0.2,0.3151885552247969
3798,40.0,0.64,2.0,0.02,0.02,0.2,0.38067063677015556
1448,20.0,0.32,0.2,0.2,0.2,0.0,0.3808085057008359
6641,70.0,0.32,2.0,2.0,0.0,0.02,0.40875899899058116
7779,80.0,0.64,0.02,0.2,0.0,2.0,0.3918578709920624
4361,50.0,0.32,0.0,0.0,0.2,0.02,0.4047863753937392
4370,50.0,0.32,0.0,0.02,0.0,0.2,0.4175870339869997
3903,40.0,1.28,0.0,2.0,2.0,2.0,0.2834176740339125
6025,60.0,1.28,0.2,0.0,0.2,0.02,0.3851002430430265
3429,40.0,0.32,0.02,0.2,0.02,0.02,0.418649396577984
6521,70.0,0.32,0.02,2.0,0.2,0.02,0.410843857923563
1704,20.0,0.64,0.2,0.2,0.2,0.0,0.4032608259066679
4237,50.0,0.16,0.2,0.0,2.0,0.02,0.36623350685861944
8015,80.0,1.28,0.02,0.0,2.0,2.0,0.279637156520957
6473,70.0,0.32,0.02,0.0,0.2,0.02,0.4098325078141126
2482,30.0,0.32,0.2,2.0,0.0,0.2,0.40118365405680717
250,10.0,0.16,2.0,2.0,0.2,0.2,0.33042784668352876
1342,20.0,0.32,0.0,2.0,2.0,0.2,0.3361379414447549
3737,40.0,0.64,0.2,0.02,0.2,0.02,0.40812429764301134
1681,20.0,0.64,0.2,0.02,0.0,0.02,0.41629338331915106
7490,80.0,0.32,0.02,0.0,0.0,0.2,0.40580295355686696
3927,40.0,1.28,0.02,0.02,0.02,2.0,0.3113328230711661
1720,20.0,0.64,0.2,2.0,0.2,0.0,0.40518482509405446
5187,60.0,0.16,0.02,0.0,0.0,2.0,0.4026509806977306
3294,40.0,0.16,2.0,0.02,2.0,0.2,0.3074210212880083
5670,60.0,0.64,0.0,0.2,0.02,0.2,0.40869163361614247
8965,90.0,1.28,0.0,0.0,0.02,0.02,0.38773621352558574
6458,70.0,0.32,0.0,2.0,0.2,0.2,0.3866235086880449
1702,20.0,0.64,0.2,0.2,0.02,0.2,0.3912388318416941
924,10.0,1.28,0.2,0.02,2.0,0.0,0.34683531098414316
356,10.0,0.32,0.02,0.2,0.02,0.0,0.37759785135797175
7301,80.0,0.16,0.2,0.0,0.02,0.02,0.40307466424257693
8778,90.0,0.64,0.02,0.0,0.2,0.2,0.37734364227107275
3980,40.0,1.28,0.2,0.0,2.0,0.0,0.40735538892032325
1456,20.0,0.32,0.2,2.0,0.0,0.0,0.4005420625053119
7550,80.0,0.32,0.02,2.0,2.0,0.2,0.3164176202911949
2004,20.0,1.28,2.0,0.02,0.02,0.0,0.3638589371977392
1260,20.0,0.16,2.0,0.2,2.0,0.0,0.3299950742951758
4787,50.0,0.64,0.2,2.0,0.0,2.0,0.29823823304447766
1396,20.0,0.32,0.02,2.0,0.02,0.0,0.38784560456102196
5184,60.0,0.16,0.02,0.0,0.0,0.0,0.4087372299527121
5605,60.0,0.32,2.0,0.2,0.02,0.02,0.39105052910072213
3486,40.0,0.32,0.2,0.02,2.0,0.2,0.3470452249731319
5842,60.0,0.64,2.0,0.02,0.0,0.2,0.3851558669813441
5343,60.0,0.16,2.0,0.02,2.0,2.0,0.2687059269393803
8120,80.0,1.28,0.2,2.0,0.2,0.0,0.3972240924307556
7382,80.0,0.16,2.0,0.02,0.02,0.2,0.36614664684987913
1616,20.0,0.64,0.02,0.02,0.0,0.0,0.4098561008059984
1442,20.0,0.32,0.2,0.2,0.0,0.2,0.4140000836899469
5542,60.0,0.32,0.2,0.2,0.02,0.2,0.4009843065990155
8505,90.0,0.32,0.0,2.0,0.2,0.02,0.4149472242300663
6706,70.0,0.64,0.0,2.0,0.0,0.2,0.38676510252101104
5854,60.0,0.64,2.0,0.02,2.0,0.2,0.2896135542303371
1034,20.0,0.16,0.0,0.0,0.2,0.2,0.34080602188835524
6533,70.0,0.32,0.2,0.0,0.02,0.02,0.42139714502219716
2955,30.0,1.28,0.2,0.0,0.2,2.0,0.30311980307197006
3812,40.0,0.64,2.0,0.2,0.02,0.0,0.40701311115472316
996,10.0,1.28,2.0,0.2,0.02,0.0,0.3693289732307441
630,10.0,0.64,0.02,2.0,0.02,0.2,0.3863070651936805
3033,30.0,1.28,2.0,0.02,0.2,0.02,0.31132748501004487
3436,40.0,0.32,0.02,0.2,2.0,0.0,0.4090529257643547
923,10.0,1.28,0.2,0.02,0.2,2.0,0.2801281422082538
7127,70.0,1.28,2.0,0.02,0.02,2.0,0.3221557546825364
6347,70.0,0.16,2.0,0.0,0.2,2.0,0.2723001309118243
1063,20.0,0.16,0.0,0.2,0.02,2.0,0.34346509205466974
8204,90.0,0.16,0.0,0.0,2.0,0.0,0.401574989469256
7082,70.0,1.28,0.2,0.2,0.2,0.2,0.3748693744859167
9137,90.0,1.28,0.2,2.0,0.0,0.02,0.40879969086096835
3563,40.0,0.32,2.0,0.2,0.2,2.0,0.2758179663704141
3251,40.0,0.16,0.2,2.0,0.0,2.0,0.3808822471319544
5941,60.0,1.28,0.0,2.0,0.02,0.02,0.41265497973963106
1421,20.0,0.32,0.2,0.0,2.0,0.02,0.3857397547515142
2425,30.0,0.32,0.02,2.0,0.2,0.02,0.40540428565196807
3939,40.0,1.28,0.02,0.2,0.0,2.0,0.34132129454160115
2095,30.0,0.16,0.0,0.2,2.0,2.0,0.2695294154427627
8627,90.0,0.32,0.2,2.0,0.0,2.0,0.37105433591766374
6385,70.0,0.16,2.0,2.0,0.0,0.02,0.39342584809470854
4664,50.0,0.64,0.0,2.0,0.2,0.0,0.4195449578498811
7436,80.0,0.32,0.0,0.0,2.0,0.0,0.3844333788946157
8559,90.0,0.32,0.02,0.2,2.0,2.0,0.2770979636852007
3745,40.0,0.64,0.2,0.2,0.0,0.02,0.40446493899360747
345,10.0,0.32,0.02,0.02,0.2,0.02,0.3711593683437923
6337,70.0,0.16,2.0,0.0,0.0,0.02,0.40824833950282796
6341,70.0,0.16,2.0,0.0,0.02,0.02,0.3790484335901826
7029,70.0,1.28,0.02,2.0,0.02,0.02,0.38770930980919394
2346,30.0,0.32,0.0,0.2,0.2,0.2,0.3789349639614225
3526,40.0,0.32,2.0,0.0,0.02,0.2,0.3661682024469764
6392,70.0,0.16,2.0,2.0,0.2,0.0,0.37052457288965457
1494,20.0,0.32,2.0,0.02,0.02,0.2,0.35181389676018093
6902,70.0,0.64,2.0,2.0,0.02,0.2,0.37672975030104333
8150,80.0,1.28,2.0,0.02,0.02,0.2,0.36155936877985745
3468,40.0,0.32,0.2,0.0,2.0,0.0,0.3877472487886201
4365,50.0,0.32,0.0,0.0,2.0,0.02,0.3859851817084596
134,10.0,0.16,0.2,0.0,0.02,0.2,0.35414161979092934
6688,70.0,0.64,0.0,0.2,0.0,0.0,0.3958804627398919
1565,20.0,0.64,0.0,0.02,2.0,0.02,0.395333839775899
8152,80.0,1.28,2.0,0.02,0.2,0.0,0.37559063206272136
4534,50.0,0.32,0.2,2.0,0.02,0.2,0.38275417851159543
1258,20.0,0.16,2.0,0.2,0.2,0.2,0.37457907232271875
7214,80.0,0.16,0.0,0.2,2.0,0.2,0.32552751804842595
5393,60.0,0.32,0.0,0.02,0.0,0.02,0.4068506255903164
7646,80.0,0.32,2.0,0.02,2.0,0.2,0.3015665843778753
3517,40.0,0.32,0.2,2.0,2.0,0.02,0.3844563531324728
8722,90.0,0.64,0.0,0.02,0.0,0.2,0.3812511154187504
3889,40.0,1.28,0.0,2.0,0.0,0.02,0.40915058376810015
3199,40.0,0.16,0.02,2.0,2.0,2.0,0.2710450287418896
9175,90.0,1.28,2.0,0.02,0.02,2.0,0.3254216195403634
6821,70.0,0.64,0.2,0.2,0.02,0.02,0.3939623187450907
7702,80.0,0.64,0.0,0.02,0.02,0.2,0.3971562905874112
2358,30.0,0.32,0.0,2.0,0.02,0.2,0.3991112381419144
4248,50.0,0.16,0.2,0.02,0.2,0.0,0.39924165295958486
3899,40.0,1.28,0.0,2.0,0.2,2.0,0.3007466540099792
2943,30.0,1.28,0.02,2.0,2.0,2.0,0.28394816468770934
1405,20.0,0.32,0.02,2.0,2.0,0.02,0.39183270855334423
1026,20.0,0.16,0.0,0.0,0.0,0.2,0.40886030036736476
1996,20.0,1.28,2.0,0.0,2.0,0.0,0.3372417659004377
4888,50.0,1.28,0.0,0.02,0.2,0.0,0.38077180563902097
6989,70.0,1.28,0.02,0.0,2.0,0.02,0.39963877016710425
4317,50.0,0.16,2.0,0.02,2.0,0.02,0.30462927297486303
8323,90.0,0.16,0.2,0.0,0.0,2.0,0.3845751352318183
9210,90.0,1.28,2.0,2.0,0.2,0.2,0.34510773645528786
4250,50.0,0.16,0.2,0.02,0.2,0.2,0.367219840541106
5942,60.0,1.28,0.0,2.0,0.02,0.2,0.3429430726376409
82,10.0,0.16,0.02,0.02,0.0,0.2,0.3795616687450995
710,10.0,0.64,2.0,0.0,0.02,0.2,0.3701880617316693
1131,20.0,0.16,0.02,0.2,0.2,2.0,0.30199886088434397
7425,80.0,0.32,0.0,0.0,0.0,0.02,0.41377524557307516
75,10.0,0.16,0.02,0.0,0.2,2.0,0.31320796573809234
2913,30.0,1.28,0.02,0.2,0.0,0.02,0.3677660109541445
1603,20.0,0.64,0.02,0.0,0.0,2.0,0.3990892328810303
7194,80.0,0.16,0.0,0.02,0.2,0.2,0.33883765926882287
5696,60.0,0.64,0.02,0.0,0.0,0.0,0.4031645122997239
3868,40.0,1.28,0.0,0.02,2.0,0.0,0.40457356617400564
5757,60.0,0.64,0.02,2.0,2.0,0.02,0.3875025627739576
1859,20.0,1.28,0.02,0.0,0.0,2.0,0.3013909196519489
4060,40.0,1.28,2.0,0.02,2.0,0.0,0.33886921292114086
4967,50.0,1.28,0.02,0.2,0.02,2.0,0.3231418738367901
9131,90.0,1.28,0.2,0.2,0.2,2.0,0.31922464501470177
872,10.0,1.28,0.02,0.2,0.2,0.0,0.3529881548181295
6965,70.0,1.28,0.0,2.0,0.02,0.02,0.41977062025637146
6586,70.0,0.32,0.2,2.0,0.2,0.2,0.3766534350478832
1315,20.0,0.32,0.0,0.2,0.0,2.0,0.38393914552264347
4300,50.0,0.16,2.0,0.0,2.0,0.0,0.3207601730496394
8823,90.0,0.64,0.02,2.0,0.02,2.0,0.30968328482692975
6864,70.0,0.64,2.0,0.02,0.0,0.0,0.3931929420238237
1913,20.0,1.28,0.02,2.0,0.2,0.02,0.37792252430530093
8883,90.0,0.64,0.2,2.0,0.0,2.0,0.3254123364596011
3240,40.0,0.16,0.2,0.2,0.2,0.0,0.37782689275229925
1609,20.0,0.64,0.02,0.0,0.2,0.02,0.40253766386866413
9044,90.0,1.28,0.02,0.02,0.02,0.0,0.38214305901247425
849,10.0,1.28,0.02,0.02,0.0,0.02,0.3795891642874181
606,10.0,0.64,0.02,0.02,2.0,0.2,0.343483273509526
6615,70.0,0.32,2.0,0.02,0.02,2.0,0.3478966728629289
8865,90.0,0.64,0.2,0.2,0.0,0.02,0.4153836120213764
1975,20.0,1.28,0.2,2.0,0.02,2.0,0.3040391829263555
6407,70.0,0.32,0.0,0.0,0.02,2.0,0.32625691235205084
1825,20.0,1.28,0.0,0.2,0.0,0.02,0.36364924313636454
6911,70.0,0.64,2.0,2.0,2.0,2.0,0.29818978225894716
