,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
4672,50.0,0.64,0.02,0.0,0.0,0.0,0.4724210457398365
4510,50.0,0.32,0.2,0.02,2.0,0.2,0.40746104036818487
4977,50.0,1.28,0.02,2.0,0.0,0.02,0.46263458128393187
4608,50.0,0.64,0.0,0.0,0.0,0.0,0.43009249210246453
8889,90.0,0.64,0.2,2.0,0.2,0.02,0.4643900549116228
8692,90.0,0.32,2.0,2.0,0.02,0.0,0.4623715881831027
423,10.0,0.32,0.2,0.2,0.02,2.0,0.4346507985850467
3073,40.0,0.16,0.0,0.0,0.0,0.02,0.46271987485127086
5350,60.0,0.16,2.0,0.2,0.02,0.2,0.45100504681828435
4565,50.0,0.32,2.0,0.02,0.02,0.02,0.4660290291891809
2860,30.0,1.28,0.0,0.2,2.0,0.0,0.4642689376463929
1514,20.0,0.32,2.0,0.2,0.2,0.2,0.416626681603588
4042,40.0,1.28,2.0,0.0,0.2,0.2,0.4183734965728117
383,10.0,0.32,0.02,2.0,2.0,2.0,0.36549867909804024
251,10.0,0.16,2.0,2.0,0.2,2.0,0.35413165732595103
2352,30.0,0.32,0.0,2.0,0.0,0.0,0.47059552778141456
8360,90.0,0.16,0.2,0.2,0.2,0.0,0.45078592853331106
2735,30.0,0.64,0.2,0.2,2.0,2.0,0.38375527690194006
9090,90.0,1.28,0.2,0.0,0.0,0.2,0.4331597330388452
6223,70.0,0.16,0.02,0.0,2.0,2.0,0.3327518301773174
8527,90.0,0.32,0.02,0.0,2.0,2.0,0.33228699763018665
3162,40.0,0.16,0.02,0.02,0.2,0.2,0.4175841034177988
6258,70.0,0.16,0.02,2.0,0.0,0.2,0.46059880118419805
3047,30.0,1.28,2.0,0.2,0.02,2.0,0.3891727299162453
6897,70.0,0.64,2.0,2.0,0.0,0.02,0.45839290361457197
580,10.0,0.64,0.02,0.0,0.02,0.0,0.4488776459151206
8625,90.0,0.32,0.2,2.0,0.0,0.02,0.4696994519494365
1615,20.0,0.64,0.02,0.0,2.0,2.0,0.3697303336393764
2645,30.0,0.64,0.02,0.02,0.02,0.02,0.46267617195939076
4178,50.0,0.16,0.02,0.02,0.0,0.2,0.47499913562224183
7609,80.0,0.32,0.2,2.0,0.2,0.02,0.46573946918773096
7589,80.0,0.32,0.2,0.2,0.02,0.02,0.46193749511814697
2791,30.0,0.64,2.0,0.2,0.02,2.0,0.38102636241408244
3601,40.0,0.64,0.0,0.02,0.0,0.02,0.45096950758715465
4825,50.0,0.64,2.0,0.02,0.2,0.02,0.43554271549393614
6702,70.0,0.64,0.0,0.2,2.0,0.2,0.42517529580385116
3155,40.0,0.16,0.02,0.02,0.0,2.0,0.47140768653203263
8438,90.0,0.16,2.0,2.0,0.02,0.2,0.4226500312504955
5559,60.0,0.32,0.2,2.0,0.02,2.0,0.41073598468014405
8314,90.0,0.16,0.02,2.0,0.2,0.2,0.42935137985743277
6871,70.0,0.64,2.0,0.02,0.02,2.0,0.4126020356494135
3546,40.0,0.32,2.0,0.02,0.2,0.2,0.4089510929594639
940,10.0,1.28,0.2,0.2,2.0,0.0,0.44188234378618785
191,10.0,0.16,0.2,2.0,2.0,2.0,0.3362954958421884
8947,90.0,0.64,2.0,2.0,0.0,2.0,0.38481437764848586
7512,80.0,0.32,0.02,0.02,0.2,0.0,0.45443410729491157
3519,40.0,0.32,0.2,2.0,2.0,2.0,0.3652001485453969
3333,40.0,0.32,0.0,0.0,0.02,0.02,0.46448834358672814
1694,20.0,0.64,0.2,0.02,2.0,0.2,0.44231160684962917
7999,80.0,1.28,0.0,2.0,2.0,2.0,0.34543537189185086
4805,50.0,0.64,2.0,0.0,0.02,0.02,0.460418197297157
4551,50.0,0.32,2.0,0.0,0.02,2.0,0.403050837288054
72,10.0,0.16,0.02,0.0,0.2,0.0,0.4238757836069698
3919,40.0,1.28,0.02,0.0,2.0,2.0,0.3434480581269863
7991,80.0,1.28,0.0,2.0,0.02,2.0,0.3742715444619835
3511,40.0,0.32,0.2,2.0,0.02,2.0,0.394098588380754
2020,20.0,1.28,2.0,0.2,0.02,0.0,0.4676972444694206
1710,20.0,0.64,0.2,0.2,2.0,0.2,0.4274775758792685
6727,70.0,0.64,0.02,0.0,0.02,2.0,0.4086365854517326
7819,80.0,0.64,0.2,0.0,0.2,2.0,0.37872432798486416
5459,60.0,0.32,0.02,0.02,0.0,2.0,0.48307585397536623
8981,90.0,1.28,0.0,0.02,0.02,0.02,0.4711853397557154
6272,70.0,0.16,0.2,0.0,0.0,0.0,0.47709554277618293
541,10.0,0.64,0.0,0.02,2.0,0.02,0.4334187751723567
8490,90.0,0.32,0.0,0.2,0.2,0.2,0.4547884993934411
3927,40.0,1.28,0.02,0.02,0.02,2.0,0.4311841057364626
136,10.0,0.16,0.2,0.0,0.2,0.0,0.4415582568718795
2099,30.0,0.16,0.0,2.0,0.0,2.0,0.46834811825731765
4533,50.0,0.32,0.2,2.0,0.02,0.02,0.46473102453048304
5470,60.0,0.32,0.02,0.02,2.0,0.2,0.42233301903969533
7393,80.0,0.16,2.0,0.2,0.0,0.02,0.46000793223951764
3584,40.0,0.64,0.0,0.0,0.0,0.0,0.4566818878148004
8730,90.0,0.64,0.0,0.02,0.2,0.2,0.43974668418951496
6977,70.0,1.28,0.02,0.0,0.0,0.02,0.45895731462837897
5199,60.0,0.16,0.02,0.0,2.0,2.0,0.31427634612300565
1358,20.0,0.32,0.02,0.0,2.0,0.2,0.42097884675259967
859,10.0,1.28,0.02,0.02,0.2,2.0,0.37431103814520067
6382,70.0,0.16,2.0,0.2,2.0,0.2,0.33847237806052605
1363,20.0,0.32,0.02,0.02,0.0,2.0,0.467335233692611
2166,30.0,0.16,0.02,2.0,0.02,0.2,0.4629205731367867
1738,20.0,0.64,2.0,0.0,0.2,0.2,0.4229713620837088
3713,40.0,0.64,0.2,0.0,0.0,0.02,0.47351411469431504
6485,70.0,0.32,0.02,0.02,0.02,0.02,0.46973337833106255
3656,40.0,0.64,0.02,0.0,0.2,0.0,0.4618963244508285
7737,80.0,0.64,0.0,2.0,0.2,0.02,0.4628586423134251
1485,20.0,0.32,2.0,0.0,2.0,0.02,0.4166745738993219
8666,90.0,0.32,2.0,0.02,0.2,0.2,0.4023460688285318
1,10.0,0.16,0.0,0.0,0.0,0.02,0.463933349714015
3224,40.0,0.16,0.2,0.02,0.2,0.0,0.4571482099135864
7171,80.0,0.16,0.0,0.0,0.0,2.0,0.47376236279062117
7568,80.0,0.32,0.2,0.02,0.0,0.0,0.42546638199810943
3966,40.0,1.28,0.02,2.0,2.0,0.2,0.4214272619730232
8130,80.0,1.28,2.0,0.0,0.0,0.2,0.46247554160974835
1094,20.0,0.16,0.02,0.0,0.02,0.2,0.4579257182653156
4412,50.0,0.32,0.0,2.0,2.0,0.0,0.45609031338571504
2280,30.0,0.16,2.0,0.2,0.2,0.0,0.45971212872641076
1960,20.0,1.28,0.2,0.2,0.2,0.0,0.4542174453860836
2924,30.0,1.28,0.02,0.2,2.0,0.0,0.4728404617170875
4808,50.0,0.64,2.0,0.0,0.2,0.0,0.4629024498296911
1698,20.0,0.64,0.2,0.2,0.0,0.2,0.4628046851008381
2571,30.0,0.64,0.0,0.0,0.2,2.0,0.391318381568753
8671,90.0,0.32,2.0,0.02,2.0,2.0,0.33456646429207615
5670,60.0,0.64,0.0,0.2,0.02,0.2,0.4751144027459659
1949,20.0,1.28,0.2,0.02,2.0,0.02,0.4589706285709255
5836,60.0,0.64,2.0,0.0,2.0,0.0,0.4515555600494291
7996,80.0,1.28,0.0,2.0,2.0,0.0,0.46593128694791175
8472,90.0,0.32,0.0,0.02,0.2,0.0,0.4484511670364008
1803,20.0,1.28,0.0,0.0,0.2,2.0,0.3767184806632118
257,10.0,0.32,0.0,0.0,0.0,0.02,0.45353304183321563
7340,80.0,0.16,0.2,0.2,2.0,0.0,0.45909730071020743
2683,30.0,0.64,0.02,2.0,0.2,2.0,0.383546044906787
8963,90.0,1.28,0.0,0.0,0.0,2.0,0.48341846392499366
9085,90.0,1.28,0.02,2.0,2.0,0.02,0.45923767490844347
7929,80.0,0.64,2.0,2.0,0.2,0.02,0.45372489689354256
5010,50.0,1.28,0.2,0.02,0.0,0.2,0.42460157376788843
4838,50.0,0.64,2.0,0.2,0.02,0.2,0.4554350075383898
4552,50.0,0.32,2.0,0.0,0.2,0.0,0.45688830195851093
8386,90.0,0.16,2.0,0.0,0.0,0.2,0.47925306734185413
1631,20.0,0.64,0.02,0.02,2.0,2.0,0.3714830719137693
243,10.0,0.16,2.0,2.0,0.0,2.0,0.44539125100202653
1275,20.0,0.16,2.0,2.0,0.2,2.0,0.353048504553875
4436,50.0,0.32,0.02,0.02,0.02,0.0,0.4506949833394365
771,10.0,1.28,0.0,0.0,0.0,2.0,0.42161270582248456
3307,40.0,0.16,2.0,0.2,0.2,2.0,0.3540137221405684
1453,20.0,0.32,0.2,0.2,2.0,0.02,0.4441639748604756
3470,40.0,0.32,0.2,0.0,2.0,0.2,0.4075211689503543
7384,80.0,0.16,2.0,0.02,0.2,0.0,0.4388657583752235
1632,20.0,0.64,0.02,0.2,0.0,0.0,0.44692237507484484
911,10.0,1.28,0.2,0.0,2.0,2.0,0.3790612852174197
8285,90.0,0.16,0.02,0.02,2.0,0.02,0.44872770611774876
1120,20.0,0.16,0.02,0.2,0.0,0.0,0.46761845198507745
2415,30.0,0.32,0.02,0.2,2.0,2.0,0.34685513541610347
559,10.0,0.64,0.0,0.2,2.0,2.0,0.37884442647118244
4014,40.0,1.28,0.2,0.2,2.0,0.2,0.42517318631347406
7748,80.0,0.64,0.02,0.0,0.02,0.0,0.4605603502067081
9026,90.0,1.28,0.02,0.0,0.0,0.2,0.45828476484582914
5533,60.0,0.32,0.2,0.02,2.0,0.02,0.44978875049065814
2175,30.0,0.16,0.02,2.0,2.0,2.0,0.32174734241434916
1357,20.0,0.32,0.02,0.0,2.0,0.02,0.4455323633470663
7004,70.0,1.28,0.02,0.02,2.0,0.0,0.45903817506114863
8944,90.0,0.64,2.0,2.0,0.0,0.0,0.46728399765389106
9133,90.0,1.28,0.2,0.2,2.0,0.02,0.45830517827998063
8002,80.0,1.28,0.02,0.0,0.0,0.2,0.44771992332498634
4197,50.0,0.16,0.02,0.2,0.02,0.02,0.4643201222815611
4161,50.0,0.16,0.02,0.0,0.0,0.02,0.4774509028407205
4995,50.0,1.28,0.2,0.0,0.0,2.0,0.4662084509236715
4521,50.0,0.32,0.2,0.2,0.2,0.02,0.46685157955505935
5827,60.0,0.64,2.0,0.0,0.0,2.0,0.4792112472467873
1667,20.0,0.64,0.2,0.0,0.0,2.0,0.46295942619453606
8534,90.0,0.32,0.02,0.02,0.02,0.2,0.45364918186823494
7900,80.0,0.64,2.0,0.02,2.0,0.0,0.44025867751469117
4283,50.0,0.16,0.2,2.0,0.2,2.0,0.34870428819371607
5998,60.0,1.28,0.02,0.2,2.0,0.2,0.4072493573202153
9001,90.0,1.28,0.0,0.2,0.2,0.02,0.4712857634165554
4723,50.0,0.64,0.02,2.0,0.0,2.0,0.4164327964124411
5744,60.0,0.64,0.02,2.0,0.0,0.0,0.4688234734069136
3426,40.0,0.32,0.02,0.2,0.0,0.2,0.4632716819833762
8017,80.0,1.28,0.02,0.02,0.0,0.02,0.4297012812895634
2637,30.0,0.64,0.02,0.0,2.0,0.02,0.4705846023903012
7591,80.0,0.32,0.2,0.2,0.02,2.0,0.41097980995138106
4517,50.0,0.32,0.2,0.2,0.02,0.02,0.472361062863806
8850,90.0,0.64,0.2,0.02,0.0,0.2,0.42743888363974636
7339,80.0,0.16,0.2,0.2,0.2,2.0,0.36255648936659757
7870,80.0,0.64,0.2,2.0,2.0,0.2,0.4125326699029228
8117,80.0,1.28,0.2,2.0,0.02,0.02,0.46296271801159994
5691,60.0,0.64,0.0,2.0,0.2,2.0,0.37127228832349246
8882,90.0,0.64,0.2,2.0,0.0,0.2,0.46900746553806183
3799,40.0,0.64,2.0,0.02,0.02,2.0,0.4215149491022707
7962,80.0,1.28,0.0,0.02,0.2,0.2,0.4488370655534582
1196,20.0,0.16,0.2,0.2,2.0,0.0,0.4271800360148135
5672,60.0,0.64,0.0,0.2,0.2,0.0,0.45633319794040494
2454,30.0,0.32,0.2,0.02,0.02,0.2,0.46549836385810006
750,10.0,0.64,2.0,0.2,2.0,0.2,0.3910262256105067
5333,60.0,0.16,2.0,0.02,0.02,0.02,0.4548886865935161
838,10.0,1.28,0.02,0.0,0.02,0.2,0.4594643737567948
384,10.0,0.32,0.2,0.0,0.0,0.0,0.4763164406195996
9198,90.0,1.28,2.0,0.2,2.0,0.2,0.37162704210397524
9151,90.0,1.28,0.2,2.0,2.0,2.0,0.34931297396891864
1423,20.0,0.32,0.2,0.0,2.0,2.0,0.348789682250584
8331,90.0,0.16,0.2,0.0,0.2,2.0,0.34045383337812163
2191,30.0,0.16,0.2,0.0,2.0,2.0,0.31545442660194045
546,10.0,0.64,0.0,0.2,0.0,0.2,0.4629150984608623
2002,20.0,1.28,2.0,0.02,0.0,0.2,0.45447659748278046
1382,20.0,0.32,0.02,0.2,0.02,0.2,0.4590712955058663
5267,60.0,0.16,0.2,0.02,0.0,2.0,0.46935767735897266
9062,90.0,1.28,0.02,0.2,0.02,0.2,0.46894464769149047
3170,40.0,0.16,0.02,0.2,0.0,0.2,0.4726982329109423
1808,20.0,1.28,0.0,0.02,0.0,0.0,0.4462407587761604
536,10.0,0.64,0.0,0.02,0.2,0.0,0.4417523149858654
1454,20.0,0.32,0.2,0.2,2.0,0.2,0.4250281137679923
6815,70.0,0.64,0.2,0.02,2.0,2.0,0.350598825668119
4344,50.0,0.16,2.0,2.0,0.2,0.0,0.4391255082093416
8431,90.0,0.16,2.0,0.2,2.0,2.0,0.3056082823257684
1923,20.0,1.28,0.2,0.0,0.0,2.0,0.4222124315533023
4075,40.0,1.28,2.0,0.2,0.2,2.0,0.3564966731617681
9213,90.0,1.28,2.0,2.0,2.0,0.02,0.4329729140565227
8478,90.0,0.32,0.0,0.02,2.0,0.2,0.4006810157394143
6943,70.0,1.28,0.0,0.02,2.0,2.0,0.35569863501374843
8642,90.0,0.32,2.0,0.0,0.0,0.2,0.46460253904617915
5204,60.0,0.16,0.02,0.02,0.02,0.0,0.4510642952716998
7646,80.0,0.32,2.0,0.02,2.0,0.2,0.3772555776857317
5112,50.0,1.28,2.0,2.0,0.2,0.0,0.44920688652781127
6484,70.0,0.32,0.02,0.02,0.02,0.0,0.46183857567362313
1610,20.0,0.64,0.02,0.0,0.2,0.2,0.44024554010553035
6335,70.0,0.16,0.2,2.0,2.0,2.0,0.32294097331419797
4655,50.0,0.64,0.0,0.2,2.0,2.0,0.35414396089052425
5286,60.0,0.16,0.2,0.2,0.02,0.2,0.4600757438646558
2948,30.0,1.28,0.2,0.0,0.02,0.0,0.44710077321246083
5297,60.0,0.16,0.2,2.0,0.0,0.02,0.4591158814440125
1246,20.0,0.16,2.0,0.02,2.0,0.2,0.38779789706276596
2073,30.0,0.16,0.0,0.02,0.2,0.02,0.46736041200853956
7019,70.0,1.28,0.02,0.2,0.2,2.0,0.37767071985394024
3664,40.0,0.64,0.02,0.02,0.0,0.0,0.453756992103226
8583,90.0,0.32,0.2,0.0,0.02,2.0,0.413791508323672
7513,80.0,0.32,0.02,0.02,0.2,0.02,0.4661873428390967
1865,20.0,1.28,0.02,0.0,0.2,0.02,0.46171897168853593
8604,90.0,0.32,0.2,0.02,2.0,0.0,0.4570074963074127
8663,90.0,0.32,2.0,0.02,0.02,2.0,0.3960794484229329
1789,20.0,0.64,2.0,2.0,2.0,0.02,0.41852018128051144
5688,60.0,0.64,0.0,2.0,0.2,0.0,0.47518134028579156
8447,90.0,0.16,2.0,2.0,2.0,2.0,0.3049948176234454
1549,20.0,0.64,0.0,0.0,2.0,0.02,0.4689022759901777
8473,90.0,0.32,0.0,0.02,0.2,0.02,0.4655106778045212
2846,30.0,1.28,0.0,0.02,2.0,0.2,0.43309234888630405
8694,90.0,0.32,2.0,2.0,0.02,0.2,0.44793957793716804
8826,90.0,0.64,0.02,2.0,0.2,0.2,0.44952522644467213
3087,40.0,0.16,0.0,0.0,2.0,2.0,0.32036452742472094
8433,90.0,0.16,2.0,2.0,0.0,0.02,0.46702557740952877
4844,50.0,0.64,2.0,0.2,2.0,0.0,0.42931208667068066
2692,30.0,0.64,0.2,0.0,0.02,0.0,0.445688327194217
7949,80.0,1.28,0.0,0.0,2.0,0.02,0.4616143332381196
8274,90.0,0.16,0.02,0.02,0.0,0.2,0.47856263052600273
7710,80.0,0.64,0.0,0.02,2.0,0.2,0.4234499574194169
9010,90.0,1.28,0.0,2.0,0.0,0.2,0.4645312004307714
6505,70.0,0.32,0.02,0.2,0.2,0.02,0.4696180761568488
2390,30.0,0.32,0.02,0.02,0.02,0.2,0.4578121144408437
8228,90.0,0.16,0.0,0.2,0.02,0.0,0.45706394895205965
7495,80.0,0.32,0.02,0.0,0.02,2.0,0.41440025084370374
6575,70.0,0.32,0.2,0.2,2.0,2.0,0.3477877643291955
621,10.0,0.64,0.02,0.2,2.0,0.02,0.44347788440333247
4762,50.0,0.64,0.2,0.02,0.2,0.2,0.4365785644314542
3323,40.0,0.16,2.0,2.0,0.2,2.0,0.3386737999002181
6930,70.0,1.28,0.0,0.02,0.0,0.2,0.4336382882157197
6863,70.0,0.64,2.0,0.0,2.0,2.0,0.3868728343952848
4575,50.0,0.32,2.0,0.02,2.0,2.0,0.3462657732342517
4151,50.0,0.16,0.0,2.0,0.02,2.0,0.41684038016214797
7472,80.0,0.32,0.0,2.0,0.0,0.0,0.4588310052536971
233,10.0,0.16,2.0,0.2,0.2,0.02,0.42060356520649994
5127,60.0,0.16,0.0,0.0,0.02,2.0,0.3991509001329862
33,10.0,0.16,0.0,0.2,0.0,0.02,0.4553679400027351
6635,70.0,0.32,2.0,0.2,0.2,2.0,0.3729145983076717
2668,30.0,0.64,0.02,0.2,2.0,0.0,0.4529238424037051
8065,80.0,1.28,0.2,0.0,0.0,0.02,0.4517837583873694
6895,70.0,0.64,2.0,0.2,2.0,2.0,0.3794401565904528
5892,60.0,1.28,0.0,0.0,0.02,0.0,0.4683079186916083
6820,70.0,0.64,0.2,0.2,0.02,0.0,0.4576231179192711
2661,30.0,0.64,0.02,0.2,0.02,0.02,0.45548803331199855
1820,20.0,1.28,0.0,0.02,2.0,0.0,0.4573733646304382
4918,50.0,1.28,0.0,2.0,0.02,0.2,0.4698690543189679
547,10.0,0.64,0.0,0.2,0.0,2.0,0.49056719928277764
5046,50.0,1.28,0.2,2.0,0.02,0.2,0.46588638875508886
6180,70.0,0.16,0.0,0.2,0.02,0.0,0.4591588137466856
2842,30.0,1.28,0.0,0.02,0.2,0.2,0.47259702635652356
50,10.0,0.16,0.0,2.0,0.0,0.2,0.4607240387735799
2061,30.0,0.16,0.0,0.0,2.0,0.02,0.44875426130385393
974,10.0,1.28,2.0,0.0,2.0,0.2,0.40603044471671595
7086,70.0,1.28,0.2,0.2,2.0,0.2,0.4056248592617917
1429,20.0,0.32,0.2,0.02,0.02,0.02,0.44339687181528753
8417,90.0,0.16,2.0,0.2,0.0,0.02,0.46780945897830845
7039,70.0,1.28,0.02,2.0,2.0,2.0,0.34150538148323684
3290,40.0,0.16,2.0,0.02,0.2,0.2,0.4040775150007922
8416,90.0,0.16,2.0,0.2,0.0,0.0,0.4817002802754375
4845,50.0,0.64,2.0,0.2,2.0,0.02,0.42736490737179844
268,10.0,0.32,0.0,0.0,2.0,0.0,0.44133397113503964
5530,60.0,0.32,0.2,0.02,0.2,0.2,0.4334391114827088
7204,80.0,0.16,0.0,0.2,0.02,0.0,0.4501267833950067
2631,30.0,0.64,0.02,0.0,0.02,2.0,0.4067041694135056
8422,90.0,0.16,2.0,0.2,0.02,0.2,0.4582426886072396
113,10.0,0.16,0.02,2.0,0.0,0.02,0.44671383142110965
8200,90.0,0.16,0.0,0.0,0.2,0.0,0.4481231308124201
7223,80.0,0.16,0.0,2.0,0.02,2.0,0.428663012210273
809,10.0,1.28,0.0,0.2,0.2,0.02,0.4316925533017247
1019,10.0,1.28,2.0,2.0,0.2,2.0,0.3599480103167163
8661,90.0,0.32,2.0,0.02,0.02,0.02,0.46216146096284116
6275,70.0,0.16,0.2,0.0,0.0,2.0,0.474797290484902
2159,30.0,0.16,0.02,0.2,2.0,2.0,0.32177454732845984
6158,70.0,0.16,0.0,0.0,2.0,0.2,0.38715492535840007
4069,40.0,1.28,2.0,0.2,0.02,0.02,0.46891680517808415
5785,60.0,0.64,0.2,0.02,0.2,0.02,0.4647570598809022
7312,80.0,0.16,0.2,0.02,0.0,0.0,0.44286988399358235
8847,90.0,0.64,0.2,0.0,2.0,2.0,0.3608173894239453
3191,40.0,0.16,0.02,2.0,0.02,2.0,0.42785624754330853
3525,40.0,0.32,2.0,0.0,0.02,0.02,0.4743382976734088
6358,70.0,0.16,2.0,0.02,0.02,0.2,0.45212313839691437
5844,60.0,0.64,2.0,0.02,0.02,0.0,0.46740865733414627
5093,50.0,1.28,2.0,0.2,0.02,0.02,0.47853669643679764
7822,80.0,0.64,0.2,0.0,2.0,0.2,0.42443223571027455
6161,70.0,0.16,0.0,0.02,0.0,0.02,0.4603595170788993
2071,30.0,0.16,0.0,0.02,0.02,2.0,0.442328629220916
1482,20.0,0.32,2.0,0.0,0.2,0.2,0.41417806620909126
2904,30.0,1.28,0.02,0.02,0.2,0.0,0.45991476331295184
2104,30.0,0.16,0.0,2.0,0.2,0.0,0.45880684574897157
3531,40.0,0.32,2.0,0.0,0.2,2.0,0.3425647904293715
1334,20.0,0.32,0.0,2.0,0.02,0.2,0.45390874259091474
6445,70.0,0.32,0.0,0.2,2.0,0.02,0.46228757961544886
8753,90.0,0.64,0.0,2.0,0.0,0.02,0.4619726952329475
471,10.0,0.32,2.0,0.02,0.02,2.0,0.40208702200100505
7003,70.0,1.28,0.02,0.02,0.2,2.0,0.3765898375249019
56,10.0,0.16,0.0,2.0,0.2,0.0,0.43356995811546606
4494,50.0,0.32,0.2,0.0,2.0,0.2,0.41233097585689726
7745,80.0,0.64,0.02,0.0,0.0,0.02,0.448347618895715
1154,20.0,0.16,0.2,0.0,0.0,0.2,0.4705773951154295
747,10.0,0.64,2.0,0.2,0.2,2.0,0.38263958045916896
4164,50.0,0.16,0.02,0.0,0.02,0.0,0.4557227354078989
8880,90.0,0.64,0.2,2.0,0.0,0.0,0.4645435723116744
8014,80.0,1.28,0.02,0.0,2.0,0.2,0.416056190154322
295,10.0,0.32,0.0,0.2,0.02,2.0,0.437922993104934
7191,80.0,0.16,0.0,0.02,0.02,2.0,0.39924746414436285
7621,80.0,0.32,2.0,0.0,0.02,0.02,0.4763247513137922
6318,70.0,0.16,0.2,0.2,2.0,0.2,0.37482868196783975
1711,20.0,0.64,0.2,0.2,2.0,2.0,0.3708920686190487
7064,70.0,1.28,0.2,0.02,0.2,0.0,0.4532035823352319
6818,70.0,0.64,0.2,0.2,0.0,0.2,0.44508458413898583
8348,90.0,0.16,0.2,0.02,2.0,0.0,0.45750369754879283
2409,30.0,0.32,0.02,0.2,0.2,0.02,0.4712630748665526
8501,90.0,0.32,0.0,2.0,0.02,0.02,0.472290237388083
1551,20.0,0.64,0.0,0.0,2.0,2.0,0.36817003759547684
8739,90.0,0.64,0.0,0.2,0.0,2.0,0.46790741084025506
6122,60.0,1.28,2.0,0.2,0.2,0.2,0.4334744218503217
7238,80.0,0.16,0.02,0.0,0.02,0.2,0.4679129276578716
5254,60.0,0.16,0.2,0.0,0.02,0.2,0.46670682653749673
2602,30.0,0.64,0.0,0.2,0.2,0.2,0.4450921947683193
4214,50.0,0.16,0.02,2.0,0.02,0.2,0.45036226913639354
847,10.0,1.28,0.02,0.0,2.0,2.0,0.3636436880439832
4631,50.0,0.64,0.0,0.02,0.02,2.0,0.39754764539498155
4884,50.0,1.28,0.0,0.02,0.02,0.0,0.4417773799939468
6166,70.0,0.16,0.0,0.02,0.02,0.2,0.46235897182373065
758,10.0,0.64,2.0,2.0,0.02,0.2,0.43588068269770663
7891,80.0,0.64,2.0,0.02,0.0,2.0,0.4404016866205697
6564,70.0,0.32,0.2,0.2,0.02,0.0,0.45958972071577137
3141,40.0,0.16,0.02,0.0,0.02,0.02,0.4685204761172458
3671,40.0,0.64,0.02,0.02,0.02,2.0,0.41370590898282195
7896,80.0,0.64,2.0,0.02,0.2,0.0,0.4573615184848258
1583,20.0,0.64,0.0,0.2,2.0,2.0,0.37210358454034126
8388,90.0,0.16,2.0,0.0,0.02,0.0,0.4739101357781429
989,10.0,1.28,2.0,0.02,2.0,0.02,0.40853176764116184
6629,70.0,0.32,2.0,0.2,0.02,0.02,0.47938233019204957
3804,40.0,0.64,2.0,0.02,2.0,0.0,0.4332807303045852
8798,90.0,0.64,0.02,0.02,2.0,0.2,0.42827937113964826
5036,50.0,1.28,0.2,0.2,2.0,0.0,0.46598770912696086
2640,30.0,0.64,0.02,0.02,0.0,0.0,0.4487965267992363
4352,50.0,0.32,0.0,0.0,0.0,0.0,0.45852021193953546
406,10.0,0.32,0.2,0.02,0.02,0.2,0.4542245806010411
7497,80.0,0.32,0.02,0.0,0.2,0.02,0.46137737736418555
9061,90.0,1.28,0.02,0.2,0.02,0.02,0.45816401678142815
1222,20.0,0.16,2.0,0.0,0.02,0.2,0.4641669219792711
