,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
6855,70.0,0.64,2.0,0.0,0.02,2.0,0.38840676266282104
4054,40.0,1.28,2.0,0.02,0.02,0.2,0.4422442888896226
6642,70.0,0.32,2.0,2.0,0.0,0.2,0.44759776138566376
6339,70.0,0.16,2.0,0.0,0.0,2.0,0.4384891298918574
4495,50.0,0.32,0.2,0.0,2.0,2.0,0.32540605607321954
4991,50.0,1.28,0.02,2.0,2.0,2.0,0.3489507827757127
5635,60.0,0.64,0.0,0.0,0.0,2.0,0.4455731688940099
4126,50.0,0.16,0.0,0.02,2.0,0.2,0.36019241826804693
4558,50.0,0.32,2.0,0.0,2.0,0.2,0.36995608778276207
834,10.0,1.28,0.02,0.0,0.0,0.2,0.42262882068452434
6052,60.0,1.28,0.2,0.2,0.02,0.0,0.4532548876217839
7741,80.0,0.64,0.0,2.0,2.0,0.02,0.44594425927305686
1981,20.0,1.28,0.2,2.0,2.0,0.02,0.4293907252953578
8996,90.0,1.28,0.0,0.2,0.02,0.0,0.44573968515454193
4148,50.0,0.16,0.0,2.0,0.02,0.0,0.44373026862103526
4872,50.0,1.28,0.0,0.0,0.2,0.0,0.43389096477240247
1713,20.0,0.64,0.2,2.0,0.0,0.02,0.4418968564341931
1849,20.0,1.28,0.0,2.0,0.2,0.02,0.4294614828148524
2568,30.0,0.64,0.0,0.0,0.2,0.0,0.4357258226070319
1717,20.0,0.64,0.2,2.0,0.02,0.02,0.4519645369732651
5255,60.0,0.16,0.2,0.0,0.02,2.0,0.39310562503256574
2433,30.0,0.32,0.2,0.0,0.0,0.02,0.4546819832014618
6073,60.0,1.28,0.2,2.0,0.2,0.02,0.4403458338670955
3626,40.0,0.64,0.0,0.2,0.2,0.2,0.41980516458045103
5083,50.0,1.28,2.0,0.02,0.2,2.0,0.36640922285037736
8137,80.0,1.28,2.0,0.0,0.2,0.02,0.408597681563308
6011,60.0,1.28,0.02,2.0,0.2,2.0,0.3633579231474353
8576,90.0,0.32,0.2,0.0,0.0,0.0,0.45971554114349433
4608,50.0,0.64,0.0,0.0,0.0,0.0,0.4644811915772197
6727,70.0,0.64,0.02,0.0,0.02,2.0,0.4047438490657685
6996,70.0,1.28,0.02,0.02,0.02,0.0,0.4464599694438974
7635,80.0,0.32,2.0,0.02,0.0,2.0,0.4427588904832086
6731,70.0,0.64,0.02,0.0,0.2,2.0,0.360348668722391
6509,70.0,0.32,0.02,0.2,2.0,0.02,0.4416099737129955
921,10.0,1.28,0.2,0.02,0.2,0.02,0.43094002453798513
811,10.0,1.28,0.0,0.2,0.2,2.0,0.3498639366602357
7477,80.0,0.32,0.0,2.0,0.02,0.02,0.4559580597770795
6322,70.0,0.16,0.2,2.0,0.0,0.2,0.44251496042475513
8522,90.0,0.32,0.02,0.0,0.2,0.2,0.4236111636015668
3014,30.0,1.28,2.0,0.0,0.02,0.2,0.43192283903649886
4795,50.0,0.64,0.2,2.0,0.2,2.0,0.3468866850586506
156,10.0,0.16,0.2,0.02,2.0,0.0,0.38328087460596844
5301,60.0,0.16,0.2,2.0,0.02,0.02,0.45499582963590374
7889,80.0,0.64,2.0,0.02,0.0,0.02,0.4420883802937797
4247,50.0,0.16,0.2,0.02,0.02,2.0,0.36533500234557226
87,10.0,0.16,0.02,0.02,0.02,2.0,0.39325326530386445
2277,30.0,0.16,2.0,0.2,0.02,0.02,0.4416017729461604
3460,40.0,0.32,0.2,0.0,0.02,0.0,0.4275025819468843
3633,40.0,0.64,0.0,2.0,0.0,0.02,0.45040584660094946
7864,80.0,0.64,0.2,2.0,0.2,0.0,0.4398640347818888
2925,30.0,1.28,0.02,0.2,2.0,0.02,0.41587250438581996
8110,80.0,1.28,0.2,0.2,2.0,0.2,0.3751252950453388
663,10.0,0.64,0.2,0.02,0.02,2.0,0.3838399631243115
7740,80.0,0.64,0.0,2.0,2.0,0.0,0.443017073736324
7429,80.0,0.32,0.0,0.0,0.02,0.02,0.45691283645311803
1267,20.0,0.16,2.0,2.0,0.0,2.0,0.41537481030067086
3984,40.0,1.28,0.2,0.02,0.0,0.0,0.43892381830693183
6288,70.0,0.16,0.2,0.02,0.0,0.0,0.4689916361168021
3785,40.0,0.64,2.0,0.0,0.2,0.02,0.4258323085869779
1110,20.0,0.16,0.02,0.02,0.02,0.2,0.4530939712626172
3873,40.0,1.28,0.0,0.2,0.0,0.02,0.4660532824683155
7713,80.0,0.64,0.0,0.2,0.0,0.02,0.45891530410776465
5182,60.0,0.16,0.0,2.0,2.0,0.2,0.35668036959420646
5129,60.0,0.16,0.0,0.0,0.2,0.02,0.44006825228859453
1273,20.0,0.16,2.0,2.0,0.2,0.02,0.410569791236168
9156,90.0,1.28,2.0,0.0,0.02,0.0,0.46269428715997285
8584,90.0,0.32,0.2,0.0,0.2,0.0,0.4472182549906823
1146,20.0,0.16,0.02,2.0,0.2,0.2,0.4060341628648551
5799,60.0,0.64,0.2,0.2,0.02,2.0,0.3884651129845848
7744,80.0,0.64,0.02,0.0,0.0,0.0,0.439213436733447
1790,20.0,0.64,2.0,2.0,2.0,0.2,0.34496818713969035
7466,80.0,0.32,0.0,0.2,0.2,0.2,0.41288671609856303
6071,60.0,1.28,0.2,2.0,0.02,2.0,0.3584271715560658
2066,30.0,0.16,0.0,0.02,0.0,0.2,0.4512225284780009
7124,70.0,1.28,2.0,0.02,0.02,0.0,0.4452456579670398
5308,60.0,0.16,0.2,2.0,2.0,0.0,0.44940925865608694
2806,30.0,0.64,2.0,2.0,0.02,0.2,0.40953555927660124
7039,70.0,1.28,0.02,2.0,2.0,2.0,0.3425754112266644
7630,80.0,0.32,2.0,0.0,2.0,0.2,0.35744997664498046
7013,70.0,1.28,0.02,0.2,0.02,0.02,0.4614965134647098
5341,60.0,0.16,2.0,0.02,2.0,0.02,0.38118787235133006
3855,40.0,1.28,0.0,0.0,2.0,2.0,0.345288250410484
8210,90.0,0.16,0.0,0.02,0.0,0.2,0.45272089771486246
5313,60.0,0.16,2.0,0.0,0.0,0.02,0.45351402125490975
4324,50.0,0.16,2.0,0.2,0.02,0.0,0.43370351061949364
4091,40.0,1.28,2.0,2.0,0.2,2.0,0.34494278570690995
1128,20.0,0.16,0.02,0.2,0.2,0.0,0.4251814424141098
7316,80.0,0.16,0.2,0.02,0.02,0.0,0.4493602523461207
596,10.0,0.64,0.02,0.02,0.02,0.0,0.42113445772453384
2607,30.0,0.64,0.0,0.2,2.0,2.0,0.3575121030694493
3302,40.0,0.16,2.0,0.2,0.02,0.2,0.4361068885848785
4447,50.0,0.32,0.02,0.02,2.0,2.0,0.31168000623920267
1660,20.0,0.64,0.02,2.0,2.0,0.0,0.446252736267419
4552,50.0,0.32,2.0,0.0,0.2,0.0,0.44242539136008224
565,10.0,0.64,0.0,2.0,0.02,0.02,0.4177192480866487
3413,40.0,0.32,0.02,0.02,0.02,0.02,0.4464827505210178
3581,40.0,0.32,2.0,2.0,2.0,0.02,0.3805052535938726
3998,40.0,1.28,0.2,0.02,2.0,0.2,0.39559125394567995
602,10.0,0.64,0.02,0.02,0.2,0.2,0.4049724292907431
5315,60.0,0.16,2.0,0.0,0.0,2.0,0.44124422111331896
8902,90.0,0.64,2.0,0.0,0.02,0.2,0.44339122240021256
3843,40.0,1.28,0.0,0.0,0.0,2.0,0.4030083345881056
1316,20.0,0.32,0.0,0.2,0.02,0.0,0.45719066140895
1369,20.0,0.32,0.02,0.02,0.2,0.02,0.4425061736905671
8056,80.0,1.28,0.02,2.0,0.2,0.0,0.45040168780316076
8625,90.0,0.32,0.2,2.0,0.0,0.02,0.4493670474427966
4185,50.0,0.16,0.02,0.02,0.2,0.02,0.4435011301563598
135,10.0,0.16,0.2,0.0,0.02,2.0,0.4054740671930808
7716,80.0,0.64,0.0,0.2,0.02,0.0,0.4376226369706902
141,10.0,0.16,0.2,0.0,2.0,0.02,0.39820387708924715
2472,30.0,0.32,0.2,0.2,0.2,0.0,0.44921381865859994
12,10.0,0.16,0.0,0.0,2.0,0.0,0.3949038174465282
7485,80.0,0.32,0.0,2.0,2.0,0.02,0.4390657318368073
3942,40.0,1.28,0.02,0.2,0.02,0.2,0.42195667058908387
4293,50.0,0.16,2.0,0.0,0.02,0.02,0.44152779223077515
6181,70.0,0.16,0.0,0.2,0.02,0.02,0.4620498429489293
7076,70.0,1.28,0.2,0.2,0.02,0.0,0.45413093499992996
1367,20.0,0.32,0.02,0.02,0.02,2.0,0.41437691394208215
1347,20.0,0.32,0.02,0.0,0.0,2.0,0.4636111886806484
1541,20.0,0.64,0.0,0.0,0.02,0.02,0.44873801270663494
1724,20.0,0.64,0.2,2.0,2.0,0.0,0.42534416115779505
5975,60.0,1.28,0.02,0.02,0.02,2.0,0.3790315052546973
1725,20.0,0.64,0.2,2.0,2.0,0.02,0.4322275508102585
2723,30.0,0.64,0.2,0.2,0.0,2.0,0.4467156940213978
4431,50.0,0.32,0.02,0.0,2.0,2.0,0.3159953839127502
3524,40.0,0.32,2.0,0.0,0.02,0.0,0.45752559416120714
2111,30.0,0.16,0.0,2.0,2.0,2.0,0.3030246178325426
1778,20.0,0.64,2.0,2.0,0.0,0.2,0.4349229409206175
7071,70.0,1.28,0.2,0.02,2.0,2.0,0.33302650106815745
7612,80.0,0.32,0.2,2.0,2.0,0.0,0.4508574817985735
8681,90.0,0.32,2.0,0.2,0.2,0.02,0.41437701166818
7064,70.0,1.28,0.2,0.02,0.2,0.0,0.4436009478549097
232,10.0,0.16,2.0,0.2,0.2,0.0,0.4017122618782573
1101,20.0,0.16,0.02,0.0,2.0,0.02,0.39833930097471226
2248,30.0,0.16,2.0,0.0,0.2,0.0,0.41748969615012116
2782,30.0,0.64,2.0,0.02,2.0,0.2,0.36494770530763176
2135,30.0,0.16,0.02,0.02,0.02,2.0,0.40108069890360193
7818,80.0,0.64,0.2,0.0,0.2,0.2,0.41724529702902186
8941,90.0,0.64,2.0,0.2,2.0,0.02,0.3755808078844888
8388,90.0,0.16,2.0,0.0,0.02,0.0,0.42685997999299835
2449,30.0,0.32,0.2,0.02,0.0,0.02,0.4615151479385201
2347,30.0,0.32,0.0,0.2,0.2,2.0,0.3362543362116673
5711,60.0,0.64,0.02,0.0,2.0,2.0,0.3436280789044969
1120,20.0,0.16,0.02,0.2,0.0,0.0,0.4589522468086836
5816,60.0,0.64,0.2,2.0,0.2,0.0,0.4504981093332451
3780,40.0,0.64,2.0,0.0,0.02,0.0,0.4526432745899698
436,10.0,0.32,0.2,2.0,0.02,0.0,0.4145542182898887
8745,90.0,0.64,0.0,0.2,0.2,0.02,0.4450914767691676
6849,70.0,0.64,2.0,0.0,0.0,0.02,0.4323412217339214
7938,80.0,1.28,0.0,0.0,0.0,0.2,0.40311196442042535
7529,80.0,0.32,0.02,0.2,0.2,0.02,0.43779816556222484
4606,50.0,0.32,2.0,2.0,2.0,0.2,0.34093976108239676
2657,30.0,0.64,0.02,0.2,0.0,0.02,0.44750546876806413
7970,80.0,1.28,0.0,0.2,0.0,0.2,0.4564282587454872
6287,70.0,0.16,0.2,0.0,2.0,2.0,0.29813172931266946
8910,90.0,0.64,2.0,0.0,2.0,0.2,0.3580842090990249
2035,20.0,1.28,2.0,2.0,0.0,2.0,0.3900568674617631
4670,50.0,0.64,0.0,2.0,2.0,0.2,0.4098293165097338
4671,50.0,0.64,0.0,2.0,2.0,2.0,0.36008853513884437
1970,20.0,1.28,0.2,2.0,0.0,0.2,0.4277469683467858
829,10.0,1.28,0.0,2.0,2.0,0.02,0.39749735719181833
2187,30.0,0.16,0.2,0.0,0.2,2.0,0.34955863281215815
8478,90.0,0.32,0.0,0.02,2.0,0.2,0.3799262139546401
6072,60.0,1.28,0.2,2.0,0.2,0.0,0.44470462097461205
2194,30.0,0.16,0.2,0.02,0.0,0.2,0.459323822599991
2650,30.0,0.64,0.02,0.02,0.2,0.2,0.42254724163727525
7530,80.0,0.32,0.02,0.2,0.2,0.2,0.4150540577027695
3064,30.0,1.28,2.0,2.0,0.2,0.0,0.4365700793548612
6426,70.0,0.32,0.0,0.02,0.2,0.2,0.4117251139771095
6060,60.0,1.28,0.2,0.2,2.0,0.0,0.4478954638488424
7504,80.0,0.32,0.02,0.02,0.0,0.0,0.44574736324176173
4993,50.0,1.28,0.2,0.0,0.0,0.02,0.4396804713015412
1021,10.0,1.28,2.0,2.0,2.0,0.02,0.3633727132335671
2671,30.0,0.64,0.02,0.2,2.0,2.0,0.36182894599171245
4640,50.0,0.64,0.0,0.2,0.0,0.0,0.4496208610523103
4273,50.0,0.16,0.2,2.0,0.0,0.02,0.45745814818869374
1825,20.0,1.28,0.0,0.2,0.0,0.02,0.4336525017299166
3142,40.0,0.16,0.02,0.0,0.02,0.2,0.45040843034639894
3009,30.0,1.28,2.0,0.0,0.0,0.02,0.3740657231172016
7123,70.0,1.28,2.0,0.02,0.0,2.0,0.4185502386063159
1137,20.0,0.16,0.02,2.0,0.0,0.02,0.4510324038894405
11,10.0,0.16,0.0,0.0,0.2,2.0,0.3695419762129955
2746,30.0,0.64,0.2,2.0,0.2,0.2,0.3976403200615727
5880,60.0,0.64,2.0,2.0,0.2,0.0,0.42858919513208577
6075,60.0,1.28,0.2,2.0,0.2,2.0,0.36295540129789056
4082,40.0,1.28,2.0,2.0,0.0,0.2,0.42792834052585343
2625,30.0,0.64,0.02,0.0,0.0,0.02,0.44766561888955536
6920,70.0,1.28,0.0,0.0,0.2,0.0,0.4417930653922212
5157,60.0,0.16,0.0,0.2,0.02,0.02,0.4544018139979331
1989,20.0,1.28,2.0,0.0,0.02,0.02,0.4111563884859483
2572,30.0,0.64,0.0,0.0,2.0,0.0,0.4387345291828295
4252,50.0,0.16,0.2,0.02,2.0,0.0,0.4299961002545719
7737,80.0,0.64,0.0,2.0,0.2,0.02,0.4402421031276744
7627,80.0,0.32,2.0,0.0,0.2,2.0,0.33943015448329855
9184,90.0,1.28,2.0,0.2,0.0,0.0,0.4388312734316635
5399,60.0,0.32,0.0,0.02,0.02,2.0,0.3817520056663621
2098,30.0,0.16,0.0,2.0,0.0,0.2,0.45168920557441766
7657,80.0,0.32,2.0,0.2,0.2,0.02,0.422521709080078
8792,90.0,0.64,0.02,0.02,0.2,0.0,0.4511859376133159
3301,40.0,0.16,2.0,0.2,0.02,0.02,0.449278264501468
7989,80.0,1.28,0.0,2.0,0.02,0.02,0.46653754696206023
3343,40.0,0.32,0.0,0.0,2.0,2.0,0.327023487838989
516,10.0,0.64,0.0,0.0,0.02,0.0,0.4064063617117384
4870,50.0,1.28,0.0,0.0,0.02,0.2,0.4324066192698449
5745,60.0,0.64,0.02,2.0,0.0,0.02,0.4514332599050363
5910,60.0,1.28,0.0,0.02,0.02,0.2,0.4453479541082407
8801,90.0,0.64,0.02,0.2,0.0,0.02,0.45001672358842826
4055,40.0,1.28,2.0,0.02,0.02,2.0,0.3851684859970545
5892,60.0,1.28,0.0,0.0,0.02,0.0,0.44054178857381343
4912,50.0,1.28,0.0,2.0,0.0,0.0,0.4442538506263948
2793,30.0,0.64,2.0,0.2,0.2,0.02,0.4140655038357489
4350,50.0,0.16,2.0,2.0,2.0,0.2,0.32712860176498293
7247,80.0,0.16,0.02,0.0,2.0,2.0,0.29620127085456793
2213,30.0,0.16,0.2,0.2,0.02,0.02,0.446897201978688
62,10.0,0.16,0.0,2.0,2.0,0.2,0.3653134084892273
628,10.0,0.64,0.02,2.0,0.02,0.0,0.41164228563205446
4384,50.0,0.32,0.0,0.2,0.0,0.0,0.44676024275128756
2734,30.0,0.64,0.2,0.2,2.0,0.2,0.4005765004878913
4012,40.0,1.28,0.2,0.2,2.0,0.0,0.43031454748836384
3993,40.0,1.28,0.2,0.02,0.2,0.02,0.4361897352875739
8243,90.0,0.16,0.0,2.0,0.0,2.0,0.425654204237563
199,10.0,0.16,2.0,0.0,0.02,2.0,0.378566480276694
4978,50.0,1.28,0.02,2.0,0.0,0.2,0.43988082363414416
7736,80.0,0.64,0.0,2.0,0.2,0.0,0.4440984876467621
5185,60.0,0.16,0.02,0.0,0.0,0.02,0.4653638887890957
5263,60.0,0.16,0.2,0.0,2.0,2.0,0.30669259274141747
3248,40.0,0.16,0.2,2.0,0.0,0.0,0.45969161141137926
685,10.0,0.64,0.2,0.2,2.0,0.02,0.40170543745414067
3763,40.0,0.64,0.2,2.0,0.0,2.0,0.39293507753202284
1600,20.0,0.64,0.02,0.0,0.0,0.0,0.41320223420872243
2592,30.0,0.64,0.0,0.2,0.0,0.0,0.4292233968594947
9038,90.0,1.28,0.02,0.0,2.0,0.2,0.38512954320163134
3864,40.0,1.28,0.0,0.02,0.2,0.0,0.4385535908903253
4474,50.0,0.32,0.02,2.0,0.2,0.2,0.40814329675584354
9019,90.0,1.28,0.0,2.0,0.2,2.0,0.363683363489234
2496,30.0,0.32,2.0,0.0,0.0,0.0,0.48878981955809186
8734,90.0,0.64,0.0,0.02,2.0,0.2,0.3948674508636659
2679,30.0,0.64,0.02,2.0,0.02,2.0,0.374508747184061
7992,80.0,1.28,0.0,2.0,0.2,0.0,0.4301516318641828
3951,40.0,1.28,0.02,0.2,2.0,2.0,0.35417128164212736
926,10.0,1.28,0.2,0.02,2.0,0.2,0.380332377562038
1754,20.0,0.64,2.0,0.02,0.2,0.2,0.3958139194004434
7452,80.0,0.32,0.0,0.02,2.0,0.0,0.44593756610299357
2730,30.0,0.64,0.2,0.2,0.2,0.2,0.4055031643922264
246,10.0,0.16,2.0,2.0,0.02,0.2,0.40796286387039504
4510,50.0,0.32,0.2,0.02,2.0,0.2,0.37122050014228175
2810,30.0,0.64,2.0,2.0,0.2,0.2,0.41683033509868334
787,10.0,1.28,0.0,0.02,0.0,2.0,0.3619221419862428
8549,90.0,0.32,0.02,0.2,0.02,0.02,0.4495371841852983
7334,80.0,0.16,0.2,0.2,0.02,0.2,0.443648053558639
2994,30.0,1.28,0.2,2.0,0.0,0.2,0.4370458623856293
8063,80.0,1.28,0.02,2.0,2.0,2.0,0.3288400951128335
586,10.0,0.64,0.02,0.0,0.2,0.2,0.4047505961579101
5834,60.0,0.64,2.0,0.0,0.2,0.2,0.40514154836860183
3175,40.0,0.16,0.02,0.2,0.02,2.0,0.40810692205301463
2514,30.0,0.32,2.0,0.02,0.0,0.2,0.45279920438496213
328,10.0,0.32,0.02,0.0,0.2,0.0,0.3984154425184968
7249,80.0,0.16,0.02,0.02,0.0,0.02,0.4503304201410989
6427,70.0,0.32,0.0,0.02,0.2,2.0,0.34662265072340065
7596,80.0,0.32,0.2,0.2,2.0,0.0,0.44966841910945193
4831,50.0,0.64,2.0,0.02,2.0,2.0,0.34496249432638554
2878,30.0,1.28,0.0,2.0,2.0,0.2,0.3873119115495312
170,10.0,0.16,0.2,0.2,0.2,0.2,0.4173996651094628
4216,50.0,0.16,0.02,2.0,0.2,0.0,0.4564660716177144
5921,60.0,1.28,0.0,0.2,0.0,0.02,0.4716682907057104
6579,70.0,0.32,0.2,2.0,0.0,2.0,0.3964486492187308
7701,80.0,0.64,0.0,0.02,0.02,0.02,0.45281172273298564
483,10.0,0.32,2.0,0.2,0.0,2.0,0.41592124333148756
3805,40.0,0.64,2.0,0.02,2.0,0.02,0.3847922013263769
4618,50.0,0.64,0.0,0.0,0.2,0.2,0.4299375927822394
417,10.0,0.32,0.2,0.2,0.0,0.02,0.4253491292485229
6961,70.0,1.28,0.0,2.0,0.0,0.02,0.46036441022954944
4338,50.0,0.16,2.0,2.0,0.0,0.2,0.44367948541433155
897,10.0,1.28,0.2,0.0,0.0,0.02,0.4199477402432565
4801,50.0,0.64,2.0,0.0,0.0,0.02,0.47463351334022413
4145,50.0,0.16,0.0,2.0,0.0,0.02,0.4541595523906491
4306,50.0,0.16,2.0,0.02,0.0,0.2,0.45993814578259423
7949,80.0,1.28,0.0,0.0,2.0,0.02,0.4332139685042268
716,10.0,0.64,2.0,0.0,2.0,0.0,0.38488255985000763
4244,50.0,0.16,0.2,0.02,0.02,0.0,0.4606871621759033
4929,50.0,1.28,0.02,0.0,0.0,0.02,0.42693417469971817
7295,80.0,0.16,0.02,2.0,2.0,2.0,0.29529093949316093
3627,40.0,0.64,0.0,0.2,0.2,2.0,0.355557312435008
8404,90.0,0.16,2.0,0.02,0.02,0.0,0.4524299268665553
4781,50.0,0.64,0.2,0.2,2.0,0.02,0.43602915697169076
7195,80.0,0.16,0.0,0.02,0.2,2.0,0.30834314058221224
713,10.0,0.64,2.0,0.0,0.2,0.02,0.42039086659789193
2715,30.0,0.64,0.2,0.02,0.2,2.0,0.3723772989713661
5163,60.0,0.16,0.0,0.2,0.2,2.0,0.3434813425545207
2563,30.0,0.64,0.0,0.0,0.0,2.0,0.427327812397649
1990,20.0,1.28,2.0,0.0,0.02,0.2,0.40408207004702207
2156,30.0,0.16,0.02,0.2,2.0,0.0,0.4221871709650821
6524,70.0,0.32,0.02,2.0,2.0,0.0,0.44192125565487594
2958,30.0,1.28,0.2,0.0,2.0,0.2,0.4019877612036875
3690,40.0,0.64,0.02,0.2,0.2,0.2,0.42995454752985246
6501,70.0,0.32,0.02,0.2,0.02,0.02,0.46308808174511734
7145,70.0,1.28,2.0,0.2,0.2,0.02,0.4157777661352411
3553,40.0,0.32,2.0,0.2,0.0,0.02,0.465175904113214
5553,60.0,0.32,0.2,2.0,0.0,0.02,0.4503365810126019
3195,40.0,0.16,0.02,2.0,0.2,2.0,0.348011349372464
5594,60.0,0.32,2.0,0.02,0.2,0.2,0.369938656556798
1300,20.0,0.32,0.0,0.02,0.02,0.0,0.4292762707968972
224,10.0,0.16,2.0,0.2,0.0,0.0,0.4065377653193005
8969,90.0,1.28,0.0,0.0,0.2,0.02,0.4431223043026602
3960,40.0,1.28,0.02,2.0,0.2,0.0,0.43757618310700136
7346,80.0,0.16,0.2,2.0,0.0,0.2,0.4447665283624058
7049,70.0,1.28,0.2,0.0,0.2,0.02,0.4500695352431041
4178,50.0,0.16,0.02,0.02,0.0,0.2,0.45359590335383465
1879,20.0,1.28,0.02,0.02,0.02,2.0,0.34078737216345184
3779,40.0,0.64,2.0,0.0,0.0,2.0,0.41205421812437815
8175,80.0,1.28,2.0,0.2,2.0,2.0,0.3444641462353003
260,10.0,0.32,0.0,0.0,0.02,0.0,0.4071192603967821
7399,80.0,0.16,2.0,0.2,0.02,2.0,0.3881370303296929
7250,80.0,0.16,0.02,0.02,0.0,0.2,0.4664051884010544
6583,70.0,0.32,0.2,2.0,0.02,2.0,0.38031317171102214
8399,90.0,0.16,2.0,0.0,2.0,2.0,0.2980913324349909
5014,50.0,1.28,0.2,0.02,0.02,0.2,0.4481827102311619
4604,50.0,0.32,2.0,2.0,2.0,0.0,0.40582830393307345
8537,90.0,0.32,0.02,0.02,0.2,0.02,0.45294429628648036
5866,60.0,0.64,2.0,0.2,0.2,0.2,0.40872422683934223
8837,90.0,0.64,0.2,0.0,0.02,0.02,0.44726863906889086
9162,90.0,1.28,2.0,0.0,0.2,0.2,0.3879483494216454
6720,70.0,0.64,0.02,0.0,0.0,0.0,0.46306469357762814
1049,20.0,0.16,0.0,0.02,0.2,0.02,0.4360536030141216
5878,60.0,0.64,2.0,2.0,0.02,0.2,0.40457482835382813
1801,20.0,1.28,0.0,0.0,0.2,0.02,0.44459673543517375
2628,30.0,0.64,0.02,0.0,0.02,0.0,0.4447389127219887
2544,30.0,0.32,2.0,2.0,0.0,0.0,0.46127687397197586
8568,90.0,0.32,0.02,2.0,0.2,0.0,0.4499551045856903
3238,40.0,0.16,0.2,0.2,0.02,0.2,0.440849516290086
5236,60.0,0.16,0.02,2.0,0.02,0.0,0.4517004464948433
291,10.0,0.32,0.0,0.2,0.0,2.0,0.4286914796490803
412,10.0,0.32,0.2,0.02,2.0,0.0,0.41034091649448384
3698,40.0,0.64,0.02,2.0,0.0,0.2,0.4372375505034874
8295,90.0,0.16,0.02,0.2,0.02,2.0,0.3530949457200916
2004,20.0,1.28,2.0,0.02,0.02,0.0,0.42254570150013965
358,10.0,0.32,0.02,0.2,0.02,0.2,0.4364135629504607
8892,90.0,0.64,0.2,2.0,2.0,0.0,0.4499244632966196
1726,20.0,0.64,0.2,2.0,2.0,0.2,0.39993307248375476
7177,80.0,0.16,0.0,0.0,0.2,0.02,0.44368096738346735
6916,70.0,1.28,0.0,0.0,0.02,0.0,0.4244385489750607
8010,80.0,1.28,0.02,0.0,0.2,0.2,0.41242127038805854
6091,60.0,1.28,2.0,0.0,0.2,2.0,0.36667723371580124
7437,80.0,0.32,0.0,0.0,2.0,0.02,0.43932344647369137
6848,70.0,0.64,2.0,0.0,0.0,0.0,0.4573956874662752
4985,50.0,1.28,0.02,2.0,0.2,0.02,0.44782282583141203
4898,50.0,1.28,0.0,0.2,0.0,0.2,0.4651213574183002
182,10.0,0.16,0.2,2.0,0.02,0.2,0.4236420725646965
5927,60.0,1.28,0.0,0.2,0.02,2.0,0.37173721827510514
4237,50.0,0.16,0.2,0.0,2.0,0.02,0.415108749151596
2131,30.0,0.16,0.02,0.02,0.0,2.0,0.44560978657790534
8335,90.0,0.16,0.2,0.0,2.0,2.0,0.2974867917755465
3747,40.0,0.64,0.2,0.2,0.0,2.0,0.4432018652116313
5487,60.0,0.32,0.02,0.2,2.0,2.0,0.34797934643498657
4278,50.0,0.16,0.2,2.0,0.02,0.2,0.4356162426278643
4553,50.0,0.32,2.0,0.0,0.2,0.02,0.41414072153571124
2440,30.0,0.32,0.2,0.0,0.2,0.0,0.44574870855865595
84,10.0,0.16,0.02,0.02,0.02,0.0,0.401140620115992
1615,20.0,0.64,0.02,0.0,2.0,2.0,0.37642736459116993
8685,90.0,0.32,2.0,0.2,2.0,0.02,0.37934678216404216
6975,70.0,1.28,0.0,2.0,2.0,2.0,0.35077266458232925
8310,90.0,0.16,0.02,2.0,0.02,0.2,0.42256519532210796
3416,40.0,0.32,0.02,0.02,0.2,0.0,0.4377103756965101
4821,50.0,0.64,2.0,0.02,0.02,0.02,0.45109851782146526
2332,30.0,0.32,0.0,0.02,2.0,0.0,0.44095418675320686
95,10.0,0.16,0.02,0.02,2.0,2.0,0.30186910754029217
5230,60.0,0.16,0.02,0.2,2.0,0.2,0.3568135606288831
3571,40.0,0.32,2.0,2.0,0.0,2.0,0.40896163551087306
9050,90.0,1.28,0.02,0.02,0.2,0.2,0.4204296475751207
3079,40.0,0.16,0.0,0.0,0.02,2.0,0.4078778741337705
2124,30.0,0.16,0.02,0.0,2.0,0.0,0.42190184951933474
8035,80.0,1.28,0.02,0.2,0.0,2.0,0.42632184534483747
4686,50.0,0.64,0.02,0.0,2.0,0.2,0.40478215325523653
7974,80.0,1.28,0.0,0.2,0.02,0.2,0.4504278710492748
1599,20.0,0.64,0.0,2.0,2.0,2.0,0.37601362392930254
6447,70.0,0.32,0.0,0.2,2.0,2.0,0.3425530415981012
8053,80.0,1.28,0.02,2.0,0.02,0.02,0.45089177207460934
8204,90.0,0.16,0.0,0.0,2.0,0.0,0.4372533156203274
8180,80.0,1.28,2.0,2.0,0.02,0.0,0.43917790622677205
8889,90.0,0.64,0.2,2.0,0.2,0.02,0.4402028247856666
3823,40.0,0.64,2.0,0.2,2.0,2.0,0.3558075008578423
8186,80.0,1.28,2.0,2.0,0.2,0.2,0.39887473890474706
6953,70.0,1.28,0.0,0.2,0.2,0.02,0.4380395346135038
4473,50.0,0.32,0.02,2.0,0.2,0.02,0.44419861716371417
5828,60.0,0.64,2.0,0.0,0.02,0.0,0.44671914154933856
8699,90.0,0.32,2.0,2.0,0.2,2.0,0.33635503888220813
410,10.0,0.32,0.2,0.02,0.2,0.2,0.406866802926652
8392,90.0,0.16,2.0,0.0,0.2,0.0,0.4107128348142065
8319,90.0,0.16,0.02,2.0,2.0,2.0,0.29522293485137197
